
[00:00:00.000 --> 00:00:04.000]   [music]
[00:48:44.360 --> 00:48:47.560]   The company has done the shutdowns off and on throughout that time, at least since '01
[00:48:47.560 --> 00:48:48.560]   or '02.
[00:48:48.560 --> 00:48:52.600]   You're talking about millions and millions and millions of dollars being saved by one
[00:48:52.600 --> 00:48:53.600]   week.
[00:48:53.600 --> 00:48:55.840]   Well, that's what you do in California.
[00:48:55.840 --> 00:49:01.080]   The governor, Schwarzenegger, closes DMV two Fridays a month and it's millions.
[00:49:01.080 --> 00:49:02.840]   Huge amount of money.
[00:49:02.840 --> 00:49:07.160]   It really makes a big difference when it comes to just making sure that...
[00:49:07.160 --> 00:49:10.280]   I think it's a soft way of handling a lot of that.
[00:49:10.280 --> 00:49:15.640]   I do think that Adobe should think about the pricing of its upgrades for the Creative
[00:49:15.640 --> 00:49:16.640]   Suite.
[00:49:16.640 --> 00:49:23.120]   I personally think that the pricing for the Creative Suite is too high for the upgrade.
[00:49:23.120 --> 00:49:24.120]   It's awful.
[00:49:24.120 --> 00:49:27.760]   I think it makes companies, even like ours, always look at...
[00:49:27.760 --> 00:49:29.840]   Do you think revenue is down?
[00:49:29.840 --> 00:49:30.840]   Do we know how the revenue is?
[00:49:30.840 --> 00:49:31.840]   Well, revenue is down.
[00:49:31.840 --> 00:49:32.840]   I don't think it's...
[00:49:32.840 --> 00:49:36.840]   I don't know what the numbers are, but I'm pretty sure that the revenue...
[00:49:36.840 --> 00:49:44.000]   It says, "Here it says sales in Adobe's second quarter ending May 29th, fell 21 percent."
[00:49:44.000 --> 00:49:47.480]   The company posted its narrow as profit margin in more than three years.
[00:49:47.480 --> 00:49:51.360]   That's according to Macworld.
[00:49:51.360 --> 00:49:58.440]   I think that oftentimes there's a lot of money that is being left on the table by companies.
[00:49:58.440 --> 00:50:03.440]   If the upgrade price is too high, companies have to really think hard about, "Do I really
[00:50:03.440 --> 00:50:06.240]   want to have the newest version?
[00:50:06.240 --> 00:50:08.000]   Do I really need the newest version?"
[00:50:08.000 --> 00:50:12.520]   It puts a lot more pressure on the feature set of the new version.
[00:50:12.520 --> 00:50:14.680]   There's a lot of people who...
[00:50:14.680 --> 00:50:19.440]   90 percent of what I do in Photoshop I've been doing since version five.
[00:50:19.440 --> 00:50:22.440]   John also points out that they're putting in a new air conditioner in the Manatee-Tobi
[00:50:22.440 --> 00:50:24.360]   building and they couldn't do it, right?
[00:50:24.360 --> 00:50:26.760]   They couldn't do it when everybody was there.
[00:50:26.760 --> 00:50:29.200]   Hey, we kept running while I had the new air conditioning put in.
[00:50:29.200 --> 00:50:30.600]   How do you like that, by the way?
[00:50:30.600 --> 00:50:31.600]   It's very nice.
[00:50:31.600 --> 00:50:33.000]   I noticed it a little earlier in the show.
[00:50:33.000 --> 00:50:34.000]   I almost brought it up.
[00:50:34.000 --> 00:50:36.040]   I was like, "It's so cool in here.
[00:50:36.040 --> 00:50:38.840]   We don't need it today so much, but boy, we need it over the weekend.
[00:50:38.840 --> 00:50:39.840]   It feels so nice.
[00:50:39.840 --> 00:50:40.840]   It's really hot.
[00:50:40.840 --> 00:50:41.840]   We're going to need it in Beijing.
[00:50:41.840 --> 00:50:42.840]   I have a feeling.
[00:50:42.840 --> 00:50:46.640]   The weird thing with the Adobe thing, though, is it's...
[00:50:46.640 --> 00:50:49.040]   I think Grooba mentioned this as well.
[00:50:49.040 --> 00:50:52.480]   You can understand it for manufacturing where they actually have a product that they create
[00:50:52.480 --> 00:50:55.640]   and there's raw materials that they need to buy and there's wages they have to pay to
[00:50:55.640 --> 00:51:01.160]   manufacture and ship things out the door that they might have a shutdown period to save
[00:51:01.160 --> 00:51:02.160]   some money.
[00:51:02.160 --> 00:51:06.440]   But in the digital industry where it's mainly bits and bytes and people's creativity and
[00:51:06.440 --> 00:51:11.480]   people working to do things, can you ever imagine Apple sort of shutting down for a week?
[00:51:11.480 --> 00:51:14.960]   Well, it just seems really strange in that particular industry that they might do that,
[00:51:14.960 --> 00:51:16.760]   although obviously it does save them money.
[00:51:16.760 --> 00:51:18.520]   Well, Adobe is considerably smaller than Apple.
[00:51:18.520 --> 00:51:19.520]   It's only 7,500 employees.
[00:51:19.520 --> 00:51:20.520]   It's not.
[00:51:20.520 --> 00:51:24.760]   But on top of everything else, that's kind of interesting that if I had a job like that
[00:51:24.760 --> 00:51:29.080]   and I was spontaneously given while we're shutting down for an entire week, yes, I'd
[00:51:29.080 --> 00:51:34.240]   probably enjoy the time off, but I also think, wow, I can get a five-day head start on whatever
[00:51:34.240 --> 00:51:35.240]   is going to be waiting for me back in my life.
[00:51:35.240 --> 00:51:36.240]   You would work, wouldn't you?
[00:51:36.240 --> 00:51:37.240]   I would work.
[00:51:37.240 --> 00:51:38.240]   I have to.
[00:51:38.240 --> 00:51:40.920]   So maybe they're just basically...
[00:51:40.920 --> 00:51:43.040]   Maybe it's not such a shutdown as it would be.
[00:51:43.040 --> 00:51:45.040]   I have not a plan in shutting down for a week.
[00:51:45.040 --> 00:51:50.720]   Yeah, I have to admit, of a lot of the Adobe employees that I know, I will fully expect
[00:51:50.720 --> 00:51:56.960]   that at least half of them will work at least half of the week that they have off.
[00:51:56.960 --> 00:52:00.400]   They're not just going to be hanging out because a lot of them are so passionate about what
[00:52:00.400 --> 00:52:03.280]   they do that I just think that they're just going to be...
[00:52:03.280 --> 00:52:05.400]   Nothing's going to really change that much for them.
[00:52:05.400 --> 00:52:07.360]   It's really more of a furlough.
[00:52:07.360 --> 00:52:08.360]   Well, it's interesting.
[00:52:08.360 --> 00:52:14.160]   He says, John, again, I'm quoting from him quite a bit, but John Knox says, "Adobe offers
[00:52:14.160 --> 00:52:18.680]   very generous PTO benefits to the point that people don't use up enough time off.
[00:52:18.680 --> 00:52:22.400]   A week long shutdown is a way of saying, 'No, seriously, guys, we want you to take some
[00:52:22.400 --> 00:52:23.400]   vacation.
[00:52:23.400 --> 00:52:25.760]   Get out of here, enjoy yourself and come back refreshed.'
[00:52:25.760 --> 00:52:29.320]   He says, 'A few time sensitive projects may get permission to work through the break,
[00:52:29.320 --> 00:52:31.000]   but everyone else is taking the time off.
[00:52:31.000 --> 00:52:32.360]   The breaks aren't a surprise.
[00:52:32.360 --> 00:52:34.680]   Most teams build them into their schedule.
[00:52:34.680 --> 00:52:35.680]   They're not...'
[00:52:35.680 --> 00:52:38.960]   So he's kind of saying that the media is building this up as a big deal.
[00:52:38.960 --> 00:52:41.120]   This is kind of a thing we do regularly.
[00:52:41.120 --> 00:52:42.680]   It's not such a big deal.
[00:52:42.680 --> 00:52:45.160]   It's a way of forcing people to take vacations."
[00:52:45.160 --> 00:52:50.600]   He says, "Gruber says, 'As a software company, shouldn't every week be a productive week?'
[00:52:50.600 --> 00:52:53.400]   And John responds, 'Sure, but I bet you know what it's like to work near holidays.
[00:52:53.400 --> 00:52:56.560]   It's harder to make progress when a lot of your colleagues are out of the office, as
[00:52:56.560 --> 00:52:58.960]   they would be this time of year."
[00:52:58.960 --> 00:53:02.040]   He says, 'Why not just schedule the breaks, save a bunch of money on facilities, security,
[00:53:02.040 --> 00:53:04.360]   and so forth, and everybody leaves and comes back at the same time.'
[00:53:04.360 --> 00:53:10.600]   I think you do agree with Alex, though, that one way to potentially buoy what's going on
[00:53:10.600 --> 00:53:12.600]   here is, if you look at the cost of photo-related information, you can't get it.
[00:53:12.600 --> 00:53:16.080]   It's a Photoshop CS4 just to buy it off the street.
[00:53:16.080 --> 00:53:19.440]   It's one of the more expensive pieces of software you can buy.
[00:53:19.440 --> 00:53:26.240]   I just wonder if you dropped that $100 or $150 with the uptake make up a revenue shortfall
[00:53:26.240 --> 00:53:27.400]   that would help.
[00:53:27.400 --> 00:53:34.080]   I guess I wouldn't affect, I wouldn't change the retail price of a new copy.
[00:53:34.080 --> 00:53:38.840]   The thing that I think that they could get more aggressive about is the upgrade price
[00:53:38.840 --> 00:53:40.080]   for people who already own it.
[00:53:40.080 --> 00:53:42.960]   You already have people in the pipe.
[00:53:42.960 --> 00:53:46.240]   I don't remember what the upgrade was, but I know that we were looking at it.
[00:53:46.240 --> 00:53:49.200]   It's just a lot of money to upgrade for.
[00:53:49.200 --> 00:53:56.080]   Especially, if you're a corporation that has a lot that has five or ten or a hundred seats,
[00:53:56.080 --> 00:53:58.560]   you start multiplying that against the upgrade.
[00:53:58.560 --> 00:54:02.160]   It starts turning into real money real fast.
[00:54:02.160 --> 00:54:03.160]   That's the issue.
[00:54:03.160 --> 00:54:05.080]   Then you really have to think hard about whether...
[00:54:05.080 --> 00:54:06.080]   I haven't upgraded.
[00:54:06.080 --> 00:54:07.080]   I'm still using four.
[00:54:07.080 --> 00:54:08.080]   I'm using three.
[00:54:08.080 --> 00:54:09.080]   CS3.
[00:54:09.080 --> 00:54:11.080]   We have upgraded all the machines.
[00:54:11.080 --> 00:54:12.080]   We have upgraded...
[00:54:12.080 --> 00:54:14.080]   Three is good enough for me.
[00:54:14.080 --> 00:54:20.080]   I think that's the issue that they have, is that three was a great upgrade.
[00:54:20.080 --> 00:54:26.080]   Four is great too, but it is...
[00:54:26.080 --> 00:54:31.800]   A lot of people also skip, if they buy in three, they'll wait for the five.
[00:54:31.800 --> 00:54:35.520]   I know a lot of people that don't necessarily upgrade every single version.
[00:54:35.520 --> 00:54:39.560]   Plus, you're a pre-pressed house that has to stay current with all your clients.
[00:54:39.560 --> 00:54:40.560]   It just gets...
[00:54:40.560 --> 00:54:42.520]   That's the issue.
[00:54:42.520 --> 00:54:44.200]   I just think that a lot...
[00:54:44.200 --> 00:54:48.560]   We get pretty aggressive with our software about giving people who have already purchased
[00:54:48.560 --> 00:54:49.560]   our software one.
[00:54:49.560 --> 00:54:54.520]   It's a pretty darn good deal to upgrade because we just want to keep them in the family.
[00:54:54.520 --> 00:54:57.240]   We want them to keep them using the most current version.
[00:54:57.240 --> 00:55:00.800]   That's what we're seeing Apple do with the newest version of Snow Leopard, where we're
[00:55:00.800 --> 00:55:02.760]   talking about $29.
[00:55:02.760 --> 00:55:05.120]   That's a great way to keep everybody in the fold.
[00:55:05.120 --> 00:55:09.760]   We're going to take a break here and come back with our picks of the week.
[00:55:09.760 --> 00:55:13.120]   I don't know if you have one prepared, Don, but I bet you do.
[00:55:13.120 --> 00:55:14.120]   Yes.
[00:55:14.120 --> 00:55:15.120]   All right.
[00:55:15.120 --> 00:55:16.920]   Don McAllister is with us from ScreenCastsOnline.
[00:55:16.920 --> 00:55:20.080]   He's going to be heading to China in just a couple of days as am I.
[00:55:20.080 --> 00:55:22.120]   Andy and Akko will meet us there.
[00:55:22.120 --> 00:55:27.320]   He's with the Chicago Sun Times, but we will have a show next week for sure with Alex and
[00:55:27.320 --> 00:55:31.600]   Scott and Andy, and probably the week after as well, Alex, unless you have a baby.
[00:55:31.600 --> 00:55:33.440]   Unless I have a baby, I'm here.
[00:55:33.440 --> 00:55:34.440]   Ready to roll.
[00:55:34.440 --> 00:55:35.440]   I won't.
[00:55:35.440 --> 00:55:36.440]   Any minute now.
[00:55:36.440 --> 00:55:37.440]   I will.
[00:55:37.440 --> 00:55:38.440]   Take pictures though.
[00:55:38.440 --> 00:55:40.440]   With my new 5D mark too.
[00:55:40.440 --> 00:55:48.080]   The pictures that you took of you and Carlita's first child raised the bar quite a bit.
[00:55:48.080 --> 00:55:49.080]   They sure did.
[00:55:49.080 --> 00:55:50.080]   Those are amazing.
[00:55:50.080 --> 00:55:52.440]   They have very high hopes for this next set.
[00:55:52.440 --> 00:55:57.400]   Alex took a few weeks off and just took pictures the whole time and they're incredible pictures.
[00:55:57.400 --> 00:56:04.560]   I've been taking, I've been really warming up with the 5D and I'm pretty excited about
[00:56:04.560 --> 00:56:06.080]   the next round.
[00:56:06.080 --> 00:56:07.800]   We are going to come back with our picks.
[00:56:07.800 --> 00:56:12.720]   As I said, Scott Born also here from what site are we plugging for you, Scott, these
[00:56:12.720 --> 00:56:13.720]   days?
[00:56:13.720 --> 00:56:16.200]   Oh, you know, photofocus.com.
[00:56:16.200 --> 00:56:17.200]   That's just fine.
[00:56:17.200 --> 00:56:20.400]   Or just go to scottborn.com, which collects my life stream.
[00:56:20.400 --> 00:56:21.400]   Thank you.
[00:56:21.400 --> 00:56:22.400]   I'm not going to China though.
[00:56:22.400 --> 00:56:23.400]   I'm not.
[00:56:23.400 --> 00:56:24.400]   He's going to stay here.
[00:56:24.400 --> 00:56:25.400]   I know my rights.
[00:56:25.400 --> 00:56:32.800]   You don't have to go to China unless Scott and less Don Andy and I can't get back.
[00:56:32.800 --> 00:56:34.320]   Then I will come get you.
[00:56:34.320 --> 00:56:38.320]   And then you and your team of green berets or Texas Rangers or whatever it is.
[00:56:38.320 --> 00:56:40.800]   Well, that's a ball team.
[00:56:40.800 --> 00:56:43.200]   Airborne Rangers will come and get us.
[00:56:43.200 --> 00:56:45.160]   I will send people to get you, but remember.
[00:56:45.160 --> 00:56:48.560]   Please don't send the Texas Rangers for us.
[00:56:48.560 --> 00:56:49.560]   Okay.
[00:56:49.560 --> 00:56:50.560]   Boy, there's so many jokes.
[00:56:50.560 --> 00:56:51.560]   I know.
[00:56:51.560 --> 00:56:53.560]   I'm just not going to.
[00:56:53.560 --> 00:56:57.720]   Just do me a favor because that's a really big favor I have to use up.
[00:56:57.720 --> 00:56:59.600]   So if you're trying not to.
[00:56:59.600 --> 00:57:00.600]   Yeah.
[00:57:00.600 --> 00:57:02.600]   No, you want to save it for when you get captured.
[00:57:02.600 --> 00:57:03.600]   Thank you.
[00:57:03.600 --> 00:57:04.600]   Yeah.
[00:57:04.600 --> 00:57:05.600]   You don't want to waste it on us.
[00:57:05.600 --> 00:57:09.440]   Kind of my thinking, but you know, I'm not going to let my friends language.
[00:57:09.440 --> 00:57:10.440]   Here's the deal.
[00:57:10.440 --> 00:57:12.240]   I'll make you a deal, Scott.
[00:57:12.240 --> 00:57:14.200]   Give it six months to a year.
[00:57:14.200 --> 00:57:15.200]   Okay.
[00:57:15.200 --> 00:57:19.840]   If they don't get it, you know, if we're still there in a year, then okay.
[00:57:19.840 --> 00:57:20.840]   No, no, no.
[00:57:20.840 --> 00:57:23.800]   You know what? I'm not coming in here and filling in for you for that.
[00:57:23.800 --> 00:57:24.800]   For a year.
[00:57:24.800 --> 00:57:25.800]   Forget it.
[00:57:25.800 --> 00:57:26.800]   I'm coming here.
[00:57:26.800 --> 00:57:28.800]   Or if you hear the term hard labor, okay?
[00:57:28.800 --> 00:57:29.800]   Just think of all the way.
[00:57:29.800 --> 00:57:30.800]   I got news for you.
[00:57:30.800 --> 00:57:31.800]   That's all they got in China.
[00:57:31.800 --> 00:57:32.800]   Oh boy.
[00:57:32.800 --> 00:57:33.800]   There's no easy labor.
[00:57:33.800 --> 00:57:34.800]   Oh boy.
[00:57:34.800 --> 00:57:37.600]   See if I had that, I'd be like, wow, I get in a really good shape.
[00:57:37.600 --> 00:57:38.600]   Yeah, right.
[00:57:38.600 --> 00:57:39.600]   Hey, do you have any bricks?
[00:57:39.600 --> 00:57:40.600]   I can lift.
[00:57:40.600 --> 00:57:41.600]   Yeah.
[00:57:41.600 --> 00:57:42.600]   Come on.
[00:57:42.600 --> 00:57:43.600]   I'm ready to.
[00:57:43.600 --> 00:57:44.600]   That's not enough.
[00:57:44.600 --> 00:57:45.600]   Give me a bigger.
[00:57:45.600 --> 00:57:46.600]   This is only a five pound hammer.
[00:57:46.600 --> 00:57:50.800]   I'm just going to tell him as long as you let me listen to us.
[00:57:50.800 --> 00:57:53.160]   Audible books, I'll break any rocks you want.
[00:57:53.160 --> 00:57:54.240]   That's all I guess.
[00:57:54.240 --> 00:57:59.200]   The thing I fear the most in life is not hard labor is not imprisonment.
[00:57:59.200 --> 00:58:00.200]   It's boredom.
[00:58:00.200 --> 00:58:03.680]   We're already looking forward to all the endorsement deals.
[00:58:03.680 --> 00:58:04.680]   We're going to be lining up.
[00:58:04.680 --> 00:58:07.320]   I don't have my big book deal.
[00:58:07.320 --> 00:58:08.320]   Yeah.
[00:58:08.320 --> 00:58:11.640]   Well, only one thing kept me alive during those 11 months of isolation.
[00:58:11.640 --> 00:58:13.960]   The good, hot taste of quick or quick goes.
[00:58:13.960 --> 00:58:15.520]   It's a marketing proof.
[00:58:15.520 --> 00:58:18.480]   It's no, it's a taste and good for you.
[00:58:18.480 --> 00:58:22.200]   You think Andy of all the great novels that were written in jail cells, it's really an
[00:58:22.200 --> 00:58:25.160]   opportunity to finally write that novel you've been working on.
[00:58:25.160 --> 00:58:27.400]   And it won't be like Solzhenitsyn in the Gulag.
[00:58:27.400 --> 00:58:28.840]   It's nice and toasty warm.
[00:58:28.840 --> 00:58:31.160]   It's like it's like Central America.
[00:58:31.160 --> 00:58:32.160]   Except for winter.
[00:58:32.160 --> 00:58:35.320]   Maybe Scott will get us out before winter.
[00:58:35.320 --> 00:58:36.320]   That's another thing.
[00:58:36.320 --> 00:58:37.320]   Snow, no snow.
[00:58:37.320 --> 00:58:40.320]   I'm just hoping I don't have to get you out at all.
[00:58:40.320 --> 00:58:41.320]   You won't.
[00:58:41.320 --> 00:58:45.760]   Actually, our pick, our Audible pick of the week in this regard should be bailout nation
[00:58:45.760 --> 00:58:48.160]   by Barry Realtz.
[00:58:48.160 --> 00:58:51.000]   But that's not going to be our pick because I'm sure Andrew has something great.
[00:58:51.000 --> 00:58:52.360]   Let me just mention Audible.
[00:58:52.360 --> 00:58:53.440]   I have stocked up.
[00:58:53.440 --> 00:58:54.880]   I have loaded up my iPhone.
[00:58:54.880 --> 00:58:59.520]   I've got gigabytes of audio books, which means really hundreds, not hundreds, but dozens
[00:58:59.520 --> 00:59:05.000]   of books because you can get a ton of audio books on your iPhone, your iPod, your Zoom.
[00:59:05.000 --> 00:59:09.440]   Should you have one, your Kindle, a variety of devices and great listening, whether I'm
[00:59:09.440 --> 00:59:17.160]   at the gym commuting, driving around doing shopping, doing housework or on a 17 hour plane
[00:59:17.160 --> 00:59:19.280]   flight as I'm contemplating on Thursday.
[00:59:19.280 --> 00:59:21.040]   This is a lifesaver.
[00:59:21.040 --> 00:59:23.280]   Yeah, me too.
[00:59:23.280 --> 00:59:27.280]   This is a book I'm recommending that I have not listened to or read yet because this is
[00:59:27.280 --> 00:59:31.800]   one of the titles that last week I started banking for that 17 18 hour flight.
[00:59:31.800 --> 00:59:34.440]   But it sounds so interesting.
[00:59:34.440 --> 00:59:41.080]   It's by, whoops, switch to a different window there.
[00:59:41.080 --> 00:59:42.080]   I have it here.
[00:59:42.080 --> 00:59:43.080]   I have it here.
[00:59:43.080 --> 00:59:44.080]   There you go.
[00:59:44.080 --> 00:59:50.360]   It's called the food of younger land, the WPA's portrait of food in pre world world to
[00:59:50.360 --> 00:59:51.560]   World War II America.
[00:59:51.560 --> 00:59:53.440]   I've read other Mark Kirlansky books.
[00:59:53.440 --> 00:59:54.440]   He is great.
[00:59:54.440 --> 00:59:56.240]   He is a food historian.
[00:59:56.240 --> 01:00:00.480]   He wrote a book all about how all of world's history and society's development is tied
[01:00:00.480 --> 01:00:01.800]   to salt and codfish.
[01:00:01.800 --> 01:00:02.800]   I have salt.
[01:00:02.800 --> 01:00:04.120]   Yeah, on my iPod.
[01:00:04.120 --> 01:00:05.120]   Yeah.
[01:00:05.120 --> 01:00:10.520]   And it sounds like that crazy that that crazy theory that your rich uncle has that identifies
[01:00:10.520 --> 01:00:12.640]   him as your crazy uncle over God's sake.
[01:00:12.640 --> 01:00:13.640]   It's all about salt.
[01:00:13.640 --> 01:00:17.520]   Don't give him fish because he'll he'll spend your for three hours of.
[01:00:17.520 --> 01:00:19.320]   You know, the cod.
[01:00:19.320 --> 01:00:22.640]   Oh, you know, Massachusetts is the land of the cod.
[01:00:22.640 --> 01:00:23.640]   I love cod.
[01:00:23.640 --> 01:00:25.320]   Caught hanging in the state house.
[01:00:25.320 --> 01:00:30.040]   But what I'm saying is he'll take this this this topic and he really, really prosecuted
[01:00:30.040 --> 01:00:31.840]   and really make it sound interesting.
[01:00:31.840 --> 01:00:35.400]   He was doing research for another food related book and he was in the National Archives and
[01:00:35.400 --> 01:00:39.200]   he came across an abandoned project from the WPA.
[01:00:39.200 --> 01:00:43.320]   This is when after the Great Depression that the government decided to take it in their
[01:00:43.320 --> 01:00:45.920]   own hands to put people back to back to work.
[01:00:45.920 --> 01:00:49.240]   One of the groups of people they wanted to put back to work were writers.
[01:00:49.240 --> 01:00:53.160]   And so they had a project where they would simply hire writers who instead of having
[01:00:53.160 --> 01:00:56.720]   to break rocks for a living, we will give you an assignment to write about stuff.
[01:00:56.720 --> 01:01:00.000]   One of these projects starting in 1939 was to.
[01:01:00.000 --> 01:01:03.400]   And this sounds like someone making something up at the end of a Friday wanted to go away
[01:01:03.400 --> 01:01:04.400]   for a long weekend.
[01:01:04.400 --> 01:01:10.200]   About a massive documentation of the food habits of the entire country.
[01:01:10.200 --> 01:01:11.200]   Just go.
[01:01:11.200 --> 01:01:12.200]   Just write.
[01:01:12.200 --> 01:01:16.520]   Some of the greatest writers alive at that time just wrote about food, regional food,
[01:01:16.520 --> 01:01:18.000]   like food where they were.
[01:01:18.000 --> 01:01:21.360]   John Cheever, Zora Neal Hurston, your Dora Welty.
[01:01:21.360 --> 01:01:23.520]   I mean, this is amazing.
[01:01:23.520 --> 01:01:24.880]   It's amazing to see.
[01:01:24.880 --> 01:01:29.160]   And again, all I've read is the preview that's available through a download of the preview
[01:01:29.160 --> 01:01:32.720]   that you can get from through the Amazon Kindle.
[01:01:32.720 --> 01:01:36.040]   And just the first chapters make it makes it sound so interesting because it's not it's
[01:01:36.040 --> 01:01:41.280]   against not just about, you know, here is a recipe for apple pie, dowdy.
[01:01:41.280 --> 01:01:44.280]   Submitted by Miss Odila.
[01:01:44.280 --> 01:01:48.360]   It's, you know, it's about the stories about because 1939 was an interesting part where,
[01:01:48.360 --> 01:01:52.360]   yeah, of course, there's lots of immigration, but that was going on for 10 or 15 years.
[01:01:52.360 --> 01:01:55.280]   But this is when you start to see, well, here are the effects of immigration.
[01:01:55.280 --> 01:02:00.600]   Here's what's what each individual region of America was dealing with and listening to.
[01:02:00.600 --> 01:02:03.920]   Here's how food was prepared and consumed back then because again, that was probably
[01:02:03.920 --> 01:02:09.520]   the last period before commercial food distribution really took off because all food back then
[01:02:09.520 --> 01:02:10.760]   was local food.
[01:02:10.760 --> 01:02:11.760]   Right.
[01:02:11.760 --> 01:02:15.400]   If you fat they had fast food back then, but it was still grown on a local farm prepared
[01:02:15.400 --> 01:02:17.600]   hot to order just an hour earlier.
[01:02:17.600 --> 01:02:24.160]   But it's so cool when you're reading about someone in Vermont who is in Vermont and he's
[01:02:24.160 --> 01:02:28.840]   she's writing about ravioli and it's such an exotic food item that she feels she has
[01:02:28.840 --> 01:02:31.880]   to explain what ravioli is.
[01:02:31.880 --> 01:02:35.600]   And so I'm really looking again, I've only read maybe a chapter or two out of it.
[01:02:35.600 --> 01:02:38.640]   And I'm really looking forward to taking a look through it and seeing exactly how well
[01:02:38.640 --> 01:02:42.600]   this works up because it seems like an amazing document of again life in 1939 out.
[01:02:42.600 --> 01:02:47.800]   It was written from 1939 to 1942 because after Pearl Harbor, they started saying, well,
[01:02:47.800 --> 01:02:50.160]   you know what, I think they're better things the government could be spending its money
[01:02:50.160 --> 01:02:51.160]   on.
[01:02:51.160 --> 01:02:52.160]   There are other ways to lift ourselves.
[01:02:52.160 --> 01:02:54.840]   We're now we're now paying people to build guns and build tanks.
[01:02:54.840 --> 01:02:56.560]   So I think the economy is going to do okay.
[01:02:56.560 --> 01:03:01.240]   So as a matter of fact, this whole book project was left unfinished and pretty much undiscovered
[01:03:01.240 --> 01:03:05.620]   until Kirlansky again was just researching something else and came across these yards
[01:03:05.620 --> 01:03:08.940]   and yards of files of things that these people had written.
[01:03:08.940 --> 01:03:12.380]   So it's not necessarily the book that would have been produced by this project so much
[01:03:12.380 --> 01:03:16.860]   as this guy looking through everything that was written and then producing a book about
[01:03:16.860 --> 01:03:19.820]   this project, including a lot of the best content that was written for it.
[01:03:19.820 --> 01:03:23.860]   So again, I can, it's one of those things where I know it's on my iPhone.
[01:03:23.860 --> 01:03:24.860]   I know it could start.
[01:03:24.860 --> 01:03:27.860]   I'm going to do lots of driving and lots of errands the next week and have.
[01:03:27.860 --> 01:03:31.860]   I know that I could listen to it in the next week, but I'm saying no Andy, 17 hours on
[01:03:31.860 --> 01:03:34.300]   a plane, you're on an aisle seat, but that's as good as you get.
[01:03:34.300 --> 01:03:36.620]   So come on, you're going to need to hold on to this be good.
[01:03:36.620 --> 01:03:38.060]   Hey, really, that's true.
[01:03:38.060 --> 01:03:39.460]   Now you don't have to dole these out.
[01:03:39.460 --> 01:03:41.100]   You can get your first book free right now.
[01:03:41.100 --> 01:03:46.580]   Just go to audible.com/macbreak, sign up for the gold account and your first book is
[01:03:46.580 --> 01:03:47.660]   free a great choice.
[01:03:47.660 --> 01:03:51.940]   The food of a younger land, WPA's portrait of food in the pre World War II America.
[01:03:51.940 --> 01:03:52.940]   I'm going to get this.
[01:03:52.940 --> 01:03:56.540]   I have his book on salt, which is fantastic, but I have to get this as well.
[01:03:56.540 --> 01:03:59.500]   Mark Kirlansky, the author, and we thank audible for supporting us.
[01:03:59.500 --> 01:04:04.020]   We really appreciate the support they've shown for this show and all of the Twitter networks
[01:04:04.020 --> 01:04:12.940]   so we invite you if you haven't tried audible yet, support them for supporting us audible.com/macbreak.
[01:04:12.940 --> 01:04:15.060]   How long is your flight, Don?
[01:04:15.060 --> 01:04:20.380]   Yeah, it's, let's see, we go from Manchester to Helsinki, which I like about a two and
[01:04:20.380 --> 01:04:21.380]   an hour.
[01:04:21.380 --> 01:04:22.380]   Yeah, I know.
[01:04:22.380 --> 01:04:26.820]   On Finner and that's two and a half hours and then a short stop over in Helsinki and
[01:04:26.820 --> 01:04:29.540]   then I think it's about a seven or eight hour flight from Helsinki director.
[01:04:29.540 --> 01:04:30.540]   That's not too bad.
[01:04:30.540 --> 01:04:33.220]   I presume they fly east, not west.
[01:04:33.220 --> 01:04:37.660]   Yeah, goes right over the top of Russia and down into into China.
[01:04:37.660 --> 01:04:40.740]   So your flight is actually shorter than ours because I have an 11 flight to our flight
[01:04:40.740 --> 01:04:46.580]   to Tokyo, two hour layover and then a four hour flight to Beijing.
[01:04:46.580 --> 01:04:49.420]   Mine is nonstop New York to Beijing.
[01:04:49.420 --> 01:04:51.220]   And how long is that?
[01:04:51.220 --> 01:04:53.020]   That's, again, it's like 17 hours.
[01:04:53.020 --> 01:04:54.420]   It's like 14, 15 hours.
[01:04:54.420 --> 01:04:58.660]   It's like, I'm thinking about all the different ways you can die in a flight by sitting in
[01:04:58.660 --> 01:05:00.860]   one position for more than 45 minutes.
[01:05:00.860 --> 01:05:03.860]   So that's true.
[01:05:03.860 --> 01:05:04.860]   You got to get up and move.
[01:05:04.860 --> 01:05:05.860]   Yeah.
[01:05:05.860 --> 01:05:07.860]   If I were not on the aisle seat, I'd be like, excuse me, pardon me.
[01:05:07.860 --> 01:05:09.860]   I have people who want to kill me in that aisle by the end of the flight.
[01:05:09.860 --> 01:05:10.860]   Okay, I guess I'm sorry.
[01:05:10.860 --> 01:05:11.860]   Wake up.
[01:05:11.860 --> 01:05:16.860]   I feel just want to kill all the people that are trapped against the wall in your.
[01:05:16.860 --> 01:05:17.860]   Yeah, that's right.
[01:05:17.860 --> 01:05:22.660]   All you have to all you have to remember is that you should drink four liters of water
[01:05:22.660 --> 01:05:24.860]   during the flight because that'll keep you getting up.
[01:05:24.860 --> 01:05:28.860]   Well, yeah, because there's no, there's no, no, it makes it a natural reaction.
[01:05:28.860 --> 01:05:30.660]   No, it also keeps you really heavily hydrated.
