;FFMETADATA1
title=The Year in Review
artist=TWiT
album_artist=TWiT
album=MacBreak Weekly
track=746
genre=Podcast
comment=https://twit.tv/mbw
copyright=These podcasts are released under a Creative Commons License - Attribution-NonCommercial-NoDerivatives 4.0 International. TWiT and TWiT Logo are registered trademarks of Leo Laporte.
publisher=TWiT
date=2020
encoder=Lavf59.27.100

[00:00:00.000 --> 00:00:04.000]   It's time for Mac Break Weekly. Renee Richie is here, Andy and not go to.
[00:52:54.000 --> 00:53:02.000]   It's like the Hobbit. You could have done it in one. But okay. People were so angry because they were sure there's no way Apple's not going to announce an iPhone in September. There is no way.
[00:53:02.000 --> 00:53:08.000]   And then Tim click right at the beginning goes, Apple Watch and iPad and you just heard the.
[00:53:08.000 --> 00:53:20.000]   But again, going back to March and April, and everybody said, look, supply chains disrupted. This is going to happen. There's going to be a few weeks to lay. And that's exactly what happened.
[00:53:20.000 --> 00:53:29.000]   It was one month later in October. They announced the iPhone 12 mini, the iPhone 12, the iPhone 12 Pro, the iPhone 12 Pro Max.
[00:53:29.000 --> 00:53:34.000]   Is that the most iPhones they've ever announced in one fell swoop?
[00:53:34.000 --> 00:53:40.000]   When you count the SE, it's by four is the most they've ever announced at once. They've announced three at a time before the last two years.
[00:53:40.000 --> 00:53:45.000]   So they announced for this time, plus the SE earlier in the year. Five five five five and add of iPhones.
[00:53:45.000 --> 00:53:53.000]   And then Ted. But this is what they did. I remember when the iPod was at the peak of its success.
[00:53:53.000 --> 00:53:59.000]   The way they found growth was by slicing it up into different categories and prices and sizes.
[00:53:59.000 --> 00:54:07.000]   Every industry that's mature, you start to segment segment it. And of course, as Steve Jobs pointed out, when he came back to Apple in the 90s, this is risky.
[00:54:07.000 --> 00:54:16.000]   You don't want your product line to become too crazy and diverse. But this is what this is kind of there's a it's balance again, Renee. It's balance.
[00:54:16.000 --> 00:54:20.000]   This is what you need to do. They also have a go ahead.
[00:54:20.000 --> 00:54:31.000]   I'm sorry. It's also the effects of being in a really, really competitive new market where when the for most of the iPhones life, you really could get away with having just one $800 model.
[00:54:31.000 --> 00:54:37.000]   But at this point, you need to have the luxury model. You need to have the baseline model and God help us all.
[00:54:37.000 --> 00:54:45.000]   If you work for Apple, you have to figure out a way to make a budget oriented phone so that people who don't necessarily have $1,000 to spend on a phone.
[00:54:45.000 --> 00:54:55.000]   So people who are in the phone store at Verizon and AT&T who are seeing, wow, this phone, this phone that costs $300 that runs. I don't know what it is. I don't need to know what it is.
[00:54:55.000 --> 00:55:01.000]   Look, it has a bigger screen than this iPhone that I was going to be buying. It has more games on it than this other thing.
[00:55:01.000 --> 00:55:08.000]   Also, I like the fact that they've got a banana case for it. I want the banana case for the phone and they walk out with a $350 phone instead of the $800 phone.
[00:55:08.000 --> 00:55:12.000]   So this is this is market pressure at it's best.
[00:55:12.000 --> 00:55:21.000]   And the interesting thing though is they didn't, back in 2016, they made an iPhone SE that was smaller and less expensive and it combined those two markets.
[00:55:21.000 --> 00:55:29.000]   And it did pretty well, not explosively, but it did pretty well. This year they had an iPhone SE which was less expensive and an iPhone 12 Mini which was smaller.
[00:55:29.000 --> 00:55:35.000]   They split those two things apart and I'm not, I'm sure they want to test everything at this point and they're big enough to test everything.
[00:55:35.000 --> 00:55:42.000]   But I'm not sure either of those markets by itself is going to end up being as big even as a sort of middling market that the original SE was for them.
[00:55:42.000 --> 00:55:51.000]   Is the 12 nothing the best seller of the bunch? That's the one I see advertised a lot. I think the phone stores in the US.
[00:55:51.000 --> 00:55:58.000]   It's hard to tell because the pros sell early. The pros have spike and then the regular ones sell consistently throughout the year because nerds got to have their phones first.
[00:55:58.000 --> 00:56:17.000]   Yeah, we all got iPhone 12 pros of course. But I think that at least in the US, and I don't know how it is in the rest of the world, but in the US, most phone sales are driven from phone stores, company phone stores, and almost all the ads I see are for the 12, 12, 12.
[00:56:17.000 --> 00:56:19.000]   Because that's where they get, that's the best price point.
[00:56:19.000 --> 00:56:21.000]   The Mini is apparently doing the worst.
[00:56:21.000 --> 00:56:22.000]   Is it released?
[00:56:22.000 --> 00:56:27.000]   You think it's battery life or I don't think necessarily it's size. You think it's battery life?
[00:56:27.000 --> 00:56:32.000]   I think people on Twitter assume that they're the majority of the market when almost all the time we are a very small niche.
[00:56:32.000 --> 00:56:37.000]   And if you talk to like every designer, I know about it and loves it and a bunch of tech Twitter bought it and love it.
[00:56:37.000 --> 00:56:44.000]   But that's really not a mass market. They're always like, oh, I really want it. And I know everybody would buy it because I think I'm going to buy it.
[00:56:44.000 --> 00:56:46.000]   That's not how that works.
[00:56:46.000 --> 00:56:54.000]   How big does a screen have to be to contain one social media post with media without having to scroll and that's your answer?
[00:56:54.000 --> 00:57:08.000]   Well, I did again, despite COVID-19 and what could have been a, you know, a pixel five year, Apple showed some really nice new hardware.
[00:57:08.000 --> 00:57:17.000]   And they also solved at least to some degree a problem that the iPhone is going to face from now on and has faced for years, which is it's hard to come up with something new.
[00:57:17.000 --> 00:57:25.000]   LiDAR was impressive. The photography was impressive. Dolby Vision HDR was impressive.
[00:57:25.000 --> 00:57:30.000]   They were able to put it's enough new features. I think pro raw amazing.
[00:57:30.000 --> 00:57:35.000]   So photographers are happy. I think the new chip is incredibly fast.
[00:57:35.000 --> 00:57:46.000]   Apple's really going to see the benefit in both directions from its silicon development at this point where they also shift spatial audio for the AirPods Pro and then brought it to the end.
[00:57:46.000 --> 00:57:54.000]   Like it's just I don't think I'm used to my headphones getting that sort of feature improvement, like year over year.
[00:57:54.000 --> 00:58:00.000]   You know, with regards to what you think about it, we just didn't normally get new features for our headphones.
[00:58:00.000 --> 00:58:10.000]   Yeah, they were just their headphones. They got like a firmware update every once in a while to fix a problem, but that's like a major headline feature that they just added to it at WWDC.
[00:58:10.000 --> 00:58:21.000]   You're listening to our end of the year edition of Mac break weekly Renee Richie, Andy and not come so glad you guys could be here.
[00:58:21.000 --> 00:58:28.000]   It's kind of a little bittersweet that Laurie can't to sum up the year she was here right to the bitter end.
[00:58:28.000 --> 00:58:34.000]   I'm sure she's watching. We love you. We miss you, Laurie, but I'm glad that I've got you guys sitting around the fire.
[00:58:34.000 --> 00:58:39.000]   The spaceship came a take her away as they've taken away as it's taken away so many of my friends and journals.
[00:58:39.000 --> 00:58:46.000]   If they could just take a couple of pounds of flesh of mine with them, I'd be very, very happy.
[00:58:46.000 --> 00:58:53.000]   All right, let's move on. We've done now the first two product announcements.
[00:58:53.000 --> 00:58:58.000]   Oh, I left out the HomePod Mini. I was going to talk about that too.
[00:58:58.000 --> 00:58:59.000]   Yeah.
[00:58:59.000 --> 00:59:05.000]   Before we move on to product announcement number three, that was a big one, I think, the mini people that's.
[00:59:05.000 --> 00:59:11.000]   I suspect that's a small one, a small one. It was pretty clear that the HomePod.
[00:59:11.000 --> 00:59:16.000]   Oh, look at him in his Senate candle. It's like a little softball.
[00:59:16.000 --> 00:59:21.000]   Oh, so cute. It's like it's like your vacationing. You're on a cruise ship and this.
[00:59:21.000 --> 00:59:24.000]   That's like the plastic coconut that you got to keep after you had your mites.
[00:59:24.000 --> 00:59:27.000]   I think it's interesting. Not as tasty, but true.
[00:59:27.000 --> 00:59:34.000]   Google did the same thing where they had a very high end, three or four hundred dollar Google Home Max,
[00:59:34.000 --> 00:59:40.000]   which had very good sound, I think competed well with the HomePod's sound.
[00:59:40.000 --> 00:59:43.000]   But they discontinued that this year.
[00:59:43.000 --> 00:59:50.000]   All three companies, Amazon, Google and Apple, came out with one hundred dollar kind of softball-sized speakers.
[00:59:50.000 --> 00:59:55.000]   They seem to converge on the market. Is that because they're looking at each other and saying,
[00:59:55.000 --> 00:59:58.000]   "What are you going to do? What are you going to do?" Or is the market really saying,
[00:59:58.000 --> 01:00:02.000]   "No, we don't want to spend more than a hundred dollars."
[01:00:02.000 --> 01:00:04.000]   You have a Renee. Is it adequate?
[01:00:04.000 --> 01:00:12.000]   It's a mix of two things. Apple really did go into the HomePod without any idea of what Amazon was going to do.
[01:00:12.000 --> 01:00:16.000]   It didn't exist. It was a five-year-long project.
[01:00:16.000 --> 01:00:21.000]   They were trying to do computational audio. They were trying to do for speakers what they did for the iPhone camera,
[01:00:21.000 --> 01:00:26.000]   except instead of portrait mode and the other depth effects,
[01:00:26.000 --> 01:00:31.000]   they were going to do computational audio and spatial audio and adaptive EQ.
[01:00:31.000 --> 01:00:37.000]   I think Google and Apple both realized that putting that many speakers and microphones and all the other sensors in there was expensive.
[01:00:37.000 --> 01:00:40.000]   Google sort of hedged with both products early on and Apple's like,
[01:00:40.000 --> 01:00:45.000]   "We're going to pay down this technology now and make a three hundred dollar speaker."
[01:00:45.000 --> 01:00:48.000]   Because that's often how Apple does things.
[01:00:48.000 --> 01:00:53.000]   I think Amazon never had any interest in speaker quality. They were just getting elected into as many rooms as possible.
[01:00:53.000 --> 01:00:59.000]   They've driven the pride thing you can get them basically for free if you're willing to make it look like a tiger and put it in your kids' room for them.
[01:00:59.000 --> 01:01:06.000]   It's a vastly different strategy. Apple is still going for a speaker and they're leveraging the technology now in the AirPods too.
[01:01:06.000 --> 01:01:10.000]   It's the same stuff just stuck in your ears or stuck over your ears.
[01:01:10.000 --> 01:01:17.000]   It's early days. It's really impressive what they can do with really bad MP3 files and streaming video.
[01:01:17.000 --> 01:01:20.000]   What sound they can pull out of it.
[01:01:20.000 --> 01:01:23.000]   But I think it's a vastly different market than what Amazon has.
[01:01:23.000 --> 01:01:32.000]   It's not a commodity market at all for Apple. I just don't know if enough people are willing to pay what it costs for all that technology to get what's still limited sound quality.
[01:01:32.000 --> 01:01:39.000]   See, that's the difficulty. If there's a consistent problem that Apple has or a weakness that Apple has,
[01:01:39.000 --> 01:01:43.000]   it's that they don't understand the economics of good enough.
[01:01:43.000 --> 01:01:54.000]   There's a lot of products that on a speaker like that, they misjudge the idea of how good a speaker of that design has to be.
[01:01:54.000 --> 01:02:07.000]   Yes, you're winning certain contests, but their contests where the referees are people who are looking at spectograms and giving you charts and graphs as opposed to people who just plop this thing in their living room or in their bedroom.
[01:02:07.000 --> 01:02:12.000]   And then say, does that sound as good as anything I've ever heard? Yes. Okay. That's good enough.
[01:02:12.000 --> 01:02:18.000]   So why am I spending $400 for this instead of $150 for even a Bluetooth speaker?
[01:02:18.000 --> 01:02:30.000]   And then you add that's just speaker compared to speaker. When you also get into personal assistant, both Google and Amazon early on realized that the speaker was kind of incidental to the voice assistant feature.
[01:02:30.000 --> 01:02:38.000]   That's the magic, the ability to even just something as simple as an egg timer, even before things got really, really sophisticated.
[01:02:38.000 --> 01:02:43.000]   That's kind of that's kind of magical. That's why people are buying this device.
[01:02:43.000 --> 01:02:57.000]   That's why people are buying the world's largest store in the world's largest advertising company paying them to put a high quality omnigen art directional speaker inside their house because that's a really, really great feature and a really, really impressive application of technology.
[01:02:57.000 --> 01:03:07.000]   Meanwhile, Apple is trying to, Schlomo gets way, way too much, way, way too much stick from way, way too many people.
[01:03:07.000 --> 01:03:23.000]   The fact that it's not as good to me as the others doesn't mean that it's bad, but nonetheless, when it can't do the sort of magical, when it was late to the game of doing continual conversation, when the voice model was about eight, it felt like eight years
[01:03:23.000 --> 01:03:32.000]   behind the voice models that Google was using, when they're not making the integration with home automation worked quite so well.
[01:03:32.000 --> 01:03:43.000]   That's what lost in the game. Meanwhile, they'll put all those big sound demos, those big listening studios to say, "Oh, look how wonderful this sound is on our $400 speaker."
[01:03:43.000 --> 01:04:02.000]   When in reality, most people are saying, "Well, for your $400 speaker, I could buy two really nice smart speakers from Google plus three or four of their tiny $30 little smart speakers to put here and there so that I can still get alerts and still listen to music while I'm shaving and stuff like that."
[01:04:02.000 --> 01:04:19.000]   They really miss the idea of, "Here's what people are willing to pay and why they're willing to pay that money for smart speakers." They're turning around. I'm glad that they realize that perhaps a tangerine that costs $100 is much, much better than a candle that costs $400.
[01:04:19.000 --> 01:04:32.000]   Interesting how I never understood how Starlings and fish can school so well, but I feel like the tech industry is like that too. They swim in schools with products.
[01:04:32.000 --> 01:04:40.000]   For a while, it was this glut of Bluetooth speakers. You couldn't turn around without adding a Bluetooth speaker.
[01:04:40.000 --> 01:04:59.000]   I think they've somewhat been replaced now. Maybe I'm wrong, but I think they've somewhat been replaced by these. If you think about it, $100, even though you have to keep it plugged in, so yeah, when you go to your big beach trip in your VW van with all your buddies, you're going to have to bring a Bluetooth speaker.
[01:04:59.000 --> 01:05:18.000]   For the rest of the time, having this little, a little, a set candle-sized speaker that gives not awesome audio, but decent audio and has a voice assistant and all these other capabilities, I could see why people would choose that. That seems like a reasonable category.
[01:05:18.000 --> 01:05:32.000]   Another reason the price is important is because you end up wanting to have it in every room in your house, right? This is Apple looking at Amazon and saying, "Oh, yeah, you were smart to have all those cheap echoes because people just put it everywhere."
[01:05:32.000 --> 01:05:37.000]   How many Renee, do you have one in every room? How many would you have a few?
[01:05:37.000 --> 01:05:52.000]   I have two HomePod Biggies, one on each side of the television that because now with the latest version of AudioOS, you can dedicate them to the television. I have those instead of a sound bar, and I still use them for all the series stuff. I'm not the series stuff, all the HomePod stuff.
[01:05:52.000 --> 01:06:02.000]   I have two HomePod minis, one in my room and one ostensibly in my kitchen, but it's been sitting next to my recording stuff for the last month, so I can test different things.
[01:06:02.000 --> 01:06:13.000]   My problem is it's great, though. It really solves, like, people have had this problem with the AirPods Pro Max as well, trying to understand what they are, and they really are computational audio.
[01:06:13.000 --> 01:06:28.000]   They take the junkiest stuff that you get streaming off the internet, like MP3, AAC, and Bluetooth, and decompose it down to its bits, just like the Pixel camera does with images, and then rebuilds them better than the atoms have any right to be.
[01:06:28.000 --> 01:06:35.000]   And it's admirable technology that I hope destroys any complaints we have about Bluetooth in the future as it becomes mainstream.
[01:06:35.000 --> 01:06:47.000]   I just don't want to be a fish following the school. Now I have to get rid of all my Amazon Echoes and Google hubs and replace them with apples, and then next year what's it going to be.
[01:06:47.000 --> 01:06:57.000]   But it does feel like there is something to be said for having a HomePod mini in every room of the house and having it follow you around and giving you home music.
[01:06:57.000 --> 01:07:03.000]   I think there's a lot to be said for that, and I think the price is low enough. A few hundred bucks most people could do that.
[01:07:03.000 --> 01:07:11.000]   What's frustrating is that Amazon and Google are clearly ahead in assistance, and Apple and Google are clearly ahead in computational everything.
[01:07:11.000 --> 01:07:16.000]   Like Google has got better algorithms, Apple usually combines pretty good algorithms, pretty good hardware.
[01:07:16.000 --> 01:07:19.000]   Everybody else has pretty good hardware and lousy algorithms.
[01:07:19.000 --> 01:07:27.000]   So if you're willing to, if you think Google's deal is fair, you can get really good quality stuff both from the Assistant Den of the speaker.
[01:07:27.000 --> 01:07:37.000]   But if you have, and I'm glad we have this alternative, if you do have issues with Google or any or if you got from Facebook portal or something, at least Apple is giving you an alternative, which I think is valuable.
[01:07:37.000 --> 01:07:50.000]   All right, let's move into the future because the third announcement was not unexpected, but I think in the long run people are going to look back and say this was the year everything changed.
[01:07:50.000 --> 01:07:55.000]   Apple's announcement of M1 based Mac and Tush's.
[01:07:55.000 --> 01:07:58.000]   What do you think people happy?
[01:07:58.000 --> 01:08:02.000]   It seems like all the reviews are extremely positive.
[01:08:02.000 --> 01:08:06.000]   Yeah, I was very, very surprised.
[01:08:06.000 --> 01:08:19.000]   We all knew it was coming, but I was, if I had to put money on it, I would have put money on them putting out one model that is mostly for early adopters, and that there would be a lot of use cases in which the other ones are going to be.
[01:08:19.000 --> 01:08:31.000]   So, I think the case is in which this early model would be appropriate, but for the most part, we'd be advising people wait until 2021 when they put the real products into the product line.
[01:08:31.000 --> 01:08:48.000]   I don't think that any of us expected that we would be saying, nope, if you need a MacBook Air, or if you need a MacBook Pro that is has MacBook Air tendencies, by all means jump in right now, you won't regret it because it'll be much faster than whatever you would have bought by Apple.
[01:08:48.000 --> 01:08:55.000]   Whatever you would have bought by Intel this year, and there really does seem to be practically no trade-offs to doing it.
[01:08:55.000 --> 01:09:00.000]   So, yeah, it was a, I will say that it was a surprise to me that they pulled it off so well.
[01:09:00.000 --> 01:09:04.000]   And again, I put my money where my mouth is.
[01:09:04.000 --> 01:09:08.000]   I'm very, very happy with the purchase.
[01:09:08.000 --> 01:09:13.000]   Me too. Me too. Me three. Me four.
[01:09:13.000 --> 01:09:18.000]   And the more I see the reviews and so forth, the more I think they're really onto something.
[01:09:18.000 --> 01:09:23.000]   In fact, really, it's not so much what today's M1 based Macs mean.
[01:09:23.000 --> 01:09:27.000]   It's what that means for the future of Macintosh next year, the year after, the year after.
[01:09:27.000 --> 01:09:30.000]   I can't wait to have these are the ultra low power version.
[01:09:30.000 --> 01:09:34.000]   I don't think any of us can wait to see what they do with the middle eight and I'll buy a power version.
[01:09:34.000 --> 01:09:38.000]   And there was, you know, I mean, I think when they announced it in June, there was a question mark.
[01:09:38.000 --> 01:09:44.000]   Is Ken Apple pull this off? I had, I was very confident that they could, having done so three times before.
[01:09:44.000 --> 01:09:53.000]   But I feel like there was a reasonable concern is Rosetta two going to cover enough use cases that people don't feel like,
[01:09:53.000 --> 01:09:55.000]   Oh my God, what happened?
[01:09:55.000 --> 01:09:58.000]   And I think Apple in every respect showed that they could do it.
[01:09:58.000 --> 01:10:04.000]   There was also this issue, which was really a spurious issue of, oh, you don't want to buy the first M1s
[01:10:04.000 --> 01:10:09.000]   because, but they weren't the first M1s. They've been doing this since 2007.
[01:10:09.000 --> 01:10:15.000]   These were these were just a successor in a chip family that is actually very robust.
[01:10:15.000 --> 01:10:20.000]   It's been around for some time and gets better every single year.
[01:10:20.000 --> 01:10:26.000]   And I think everything that we were perhaps worried about fortunately has not happened.
[01:10:26.000 --> 01:10:28.000]   I mentioned when I'm, I got mine.
[01:10:28.000 --> 01:10:32.000]   The only issue I have found is these edge case developer tools and stuff.
[01:10:32.000 --> 01:10:39.000]   And I'm very happy to report it. Even in the intervening few weeks, the weird languages I use, the weird editors I use, things like that,
[01:10:39.000 --> 01:10:41.000]   all have been updated.
[01:10:41.000 --> 01:10:48.000]   And I think we're well on our way towards full compatibility in over the next year, let's say.
[01:10:48.000 --> 01:10:56.000]   Even just on article, it said, even Adobe Premiere runs better on the M1 Mac.
[01:10:56.000 --> 01:10:57.000]   Yeah.
[01:10:57.000 --> 01:11:04.000]   Anything on metal, one's better than it did on Intel, even if it was a compile tray Intel, which just, the pipeline is so good.
[01:11:04.000 --> 01:11:08.000]   It's a, it's a, now they also announced these new AirPod Macs.
[01:11:08.000 --> 01:11:11.000]   Jury's still out on those.
[01:11:11.000 --> 01:11:14.000]   It's hard to imagine that these will sell well at that price.
[01:11:14.000 --> 01:11:16.000]   Maybe Apple didn't really care.
[01:11:16.000 --> 01:11:20.000]   Anybody, they sold their capacity out through March.
[01:11:20.000 --> 01:11:24.000]   So yeah, we like the, as they could afford, they could make it.
[01:11:24.000 --> 01:11:27.000]   Yeah. As, as it's an audio item, but it's also a style item.
[01:11:27.000 --> 01:11:35.000]   And I think that kind of is what is what's driving the popularity is a very, very desirable thing to have.
[01:11:35.000 --> 01:11:37.000]   I guess I have no desire.
[01:11:37.000 --> 01:11:38.000]   I made a quick list.
[01:11:38.000 --> 01:11:52.000]   So like if you're, if you're all in on Apple, I mean, like you have an iPhone and an iPad and an Apple watch and likely a Mac and you want wireless headphones and you want them to be over the ear and you want them to be noise canceling.
[01:11:52.000 --> 01:11:56.000]   And $550 is just not an amount of money that you care about.
[01:11:56.000 --> 01:12:01.000]   These are probably the perfect headphones for you because what they do computationally is really impressive.
[01:12:01.000 --> 01:12:09.000]   Like they will take, I know garbage and garbage out is never the best solution, but you can feed them almost literal garbage and they'll make it sound better than it has any right to do.
[01:12:09.000 --> 01:12:12.000]   Like any right, like Bluetooth just shouldn't sound this way.
[01:12:12.000 --> 01:12:18.000]   And, but you have to be all in on Apple or they're going to be incredibly limited to very little value for you.
[01:12:18.000 --> 01:12:19.000]   I think that's, that's a good trick.
[01:12:19.000 --> 01:12:22.000]   That's an interesting, those boxes.
[01:12:22.000 --> 01:12:25.000]   Is that your positioning or is that something Apple positioned as is computational?
[01:12:25.000 --> 01:12:28.000]   I think, yeah, I think it's a good, it's a good take on it.
[01:12:28.000 --> 01:12:31.000]   Apple's thing was that these are like home pods.
[01:12:31.000 --> 01:12:33.000]   We designed them for people who want the best pot.
[01:12:33.000 --> 01:12:36.000]   Like the whole thing with the home pod is we designed it for people who have no audio.
[01:12:36.000 --> 01:12:38.000]   They don't want to get into audio.
[01:12:38.000 --> 01:12:39.000]   They don't know audio.
[01:12:39.000 --> 01:12:40.000]   They don't want to wire anything.
[01:12:40.000 --> 01:12:44.000]   They just want to drop a box in the room and have the best possible audio no matter where they're in the room.
[01:12:44.000 --> 01:12:50.000]   And their thing for the AirPods Max was like, these are for people who just want really good over the ear headphones.
[01:12:50.000 --> 01:12:57.000]   And they don't want to have to worry about where their music is coming from, what format it's in, what wireless protocol they're using, what codec they're using.
[01:12:57.000 --> 01:13:01.000]   They just want to be able to put on a pair of headphones and get really good sounding audio.
[01:13:01.000 --> 01:13:04.000]   And obviously they're in the Apple ecosystem.
[01:13:04.000 --> 01:13:13.000]   And if they are still not as expensive as you'd like them to be, Caviar is announced to Max Gold version for a mere $108,000.
[01:13:13.000 --> 01:13:16.000]   It'll be out sometime in 2021.
[01:13:16.000 --> 01:13:17.000]   They're not really doing much to it.
[01:13:17.000 --> 01:13:20.000]   Sure, just have them for two weeks and it's going to tell us what he thinks of them.
[01:13:20.000 --> 01:13:21.000]   They're plating it in gold.
[01:13:21.000 --> 01:13:26.000]   And honestly, that's a way too much for a gold plated pair of headphones.
[01:13:26.000 --> 01:13:31.000]   Well, wait, wait, wait, wait, do you see like the first set of like iced out headphones from like footballers?
[01:13:31.000 --> 01:13:33.000]   That's when you get to see this.
[01:13:33.000 --> 01:13:33.000]   Yeah.
[01:13:33.000 --> 01:13:34.000]   Yeah.
[01:13:34.000 --> 01:13:35.000]   Yep.
[01:13:35.000 --> 01:13:36.000]   Yep.
[01:13:36.000 --> 01:13:40.000]   My thing really with these is like if you take a photo with an iPhone or a Pixel phone, the sensor is embarrassing.
[01:13:40.000 --> 01:13:46.000]   Like compared to a Canon or Sony or a lake, like any real camera, it is a tiny, tiny pathetic sensor.
[01:13:46.000 --> 01:13:55.000]   And we get images out of that that we don't deserve to get because that's beyond the ability of the atoms because they bracket and they stack and they do all these computational tricks.
[01:13:55.000 --> 01:13:56.000]   And these are the same.
[01:13:56.000 --> 01:14:00.000]   You can get much cheaper wired headphones that sound better.
[01:14:00.000 --> 01:14:06.000]   You can get Bluetooth headphones that are much cheaper that don't sound better, you know, noise canceling ones at least.
[01:14:06.000 --> 01:14:12.000]   But these take audio signals that are legitimately terrible and give you really good audio from them.
[01:14:12.000 --> 01:14:13.000]   Yeah.
[01:14:13.000 --> 01:14:14.000]   Yeah.
[01:14:14.000 --> 01:14:20.000]   But I do think that you, your first statement was a very, very important one or the one that I really, really identified with.
[01:14:20.000 --> 01:14:27.000]   Like maybe I'm making this analogy because I was watching, I was binge watching Ink Master while I was cleaning the house this morning.
[01:14:27.000 --> 01:14:30.000]   But as one does.
[01:14:30.000 --> 01:14:31.000]   Yeah.
[01:14:31.000 --> 01:14:33.000]   It's actually, I like that show.
[01:14:33.000 --> 01:14:34.000]   It's kind of ratio.
[01:14:34.000 --> 01:14:44.000]   It's about, it's about, it is about, it is about, it is about, it is about, it is about tattooing.
[01:14:44.000 --> 01:14:48.000]   And you don't have any tattoos you could show us to you.
[01:14:48.000 --> 01:14:50.000]   Not on me, not right now.
[01:14:50.000 --> 01:14:52.000]   Maybe for my pick of the week I can go to the other.
[01:14:52.000 --> 01:14:57.000]   I think it's funny that somebody who is not inked is a fan of Ink Master.
[01:14:57.000 --> 01:15:02.000]   I will, well, again, this is a, we don't have any news so I will short, short diversion.
[01:15:02.000 --> 01:15:05.000]   I'm fascinated, A, it's a wonderful art form.
[01:15:05.000 --> 01:15:11.000]   B, it's an incredibly tricky art form where, no, you put down a line, you don't get to erase it.
[01:15:11.000 --> 01:15:14.000]   You have to deal with the line that you just put down there.
[01:15:14.000 --> 01:15:23.000]   And, but also in terms of like having a competition show in which there are, there are the tattoo artists.
[01:15:23.000 --> 01:15:24.000]   It's a competition.
[01:15:24.000 --> 01:15:28.000]   >> It's a competition show, but this is what I'm getting at.
[01:15:28.000 --> 01:15:32.000]   There are people who are fans of the show who will simply come in, like sign up to say,
[01:15:32.000 --> 01:15:35.000]   by the way, they don't know what tattoo they're going to be getting.
[01:15:35.000 --> 01:15:45.000]   Today, there's, it's an old school, it's an old school challenge and you have to do like an old school tattoo on, you know, old school style.
[01:15:45.000 --> 01:15:50.000]   The person who's coming in just knows that they're going to get a free six hour long tattoo,
[01:15:50.000 --> 01:15:52.000]   which would probably cause like $1,500.
[01:15:52.000 --> 01:16:00.000]   They get to discuss maybe a little bit what they're going to be, but essentially they get what they got and that's about it.
[01:16:00.000 --> 01:16:08.000]   And I'm fascinated by this idea of this decision of instead of choosing and spending months and months and months researching an artist
[01:16:08.000 --> 01:16:13.000]   and thinking very, very hard about what I want to add to my collections, like for life.
[01:16:13.000 --> 01:16:15.000]   >> No, I'm going to show up here.
[01:16:15.000 --> 01:16:18.000]   In the finale, I'm, okay, I will wind this up.
[01:16:18.000 --> 01:16:20.000]   I'm just, I'm kind of spinning up.
[01:16:20.000 --> 01:16:22.000]   >> I asked you, I asked you.
[01:16:22.000 --> 01:16:26.000]   >> There's, there's, okay, in the finale comes down to, of course, two people.
[01:16:26.000 --> 01:16:36.000]   This is one where they get to go back to their own home shops and they get 20, they get 24 hours cumulative to work on like their final presentation tattoo.
[01:16:36.000 --> 01:16:46.000]   But this is still a situation where someone is coming in and speaking, I think that like the, maybe they know they're getting like a head tattoo, a skull tattoo,
[01:16:46.000 --> 01:16:49.000]   but it's, I'm scared that they're getting a tattoo on their skull.
[01:16:49.000 --> 01:16:54.000]   But it's like, okay, this is my tribute to like my ory tattooing techniques.
[01:16:54.000 --> 01:16:56.000]   So the left side of your head is going to be a Maori woman.
[01:16:56.000 --> 01:16:59.000]   The right side of your head is going to be a Maori man.
[01:16:59.000 --> 01:17:10.000]   It's going to be a, okay, but did you, when you walked in, did you, when you answered that, that little ad on Craigslist, did you think you're going to be having two strangers faces on the sides of your head for the, and he went through with it.
[01:17:10.000 --> 01:17:15.000]   It was gorgeous work, but I'm like, you got to be all in, you know, you got to be all in.
[01:17:15.000 --> 01:17:22.000]   Yes, but I'm sorry to what I was getting at is that there are fans, there are fans of Apple, but then there are fans of Apple.
[01:17:22.000 --> 01:17:25.000]   There are fans of Apple who got an Apple tattoo.
[01:17:25.000 --> 01:17:34.000]   And then there are the fans of Apple who when Apple went from the six color to the solid logo, got that three go tattoo picked over in black.
[01:17:34.000 --> 01:17:38.000]   And these, the AirPods Max are for this third group of people.
[01:17:38.000 --> 01:17:39.000]   Yes.
[01:17:39.000 --> 01:17:41.000]   And the third group of people are not silly.
[01:17:41.000 --> 01:17:42.000]   I'm not saying.
[01:17:42.000 --> 01:17:43.000]   No.
[01:17:43.000 --> 01:17:51.000]   There are people that are so all in Apple that this is part of what pleases them about the Apple style, the way that it works so well with Apple products.
[01:17:51.000 --> 01:17:58.000]   It doesn't bother them that, well, what if I need to use, I want to use it with my, with a different streaming box and listen to TV.
[01:17:58.000 --> 01:18:00.000]   So that's the sort of people as forance.
[01:18:00.000 --> 01:18:09.000]   And there are enough people out there that obviously when you can't, no product can be deemed a failure when they're unobtainable until March.
[01:18:09.000 --> 01:18:15.000]   That's, yeah, and that's a pretty indication that they found their market for this.
[01:18:15.000 --> 01:18:16.000]   Yeah.
[01:18:16.000 --> 01:18:22.000]   Incidentally, this was the year Apple turned privacy up on iOS 14.
[01:18:22.000 --> 01:18:32.000]   This was also the year Facebook took out full page ads in some of the major newspapers in the United States saying Apple, it's bad for small businesses.
