
[00:00:00.000 --> 00:00:04.000]   [music]
[00:47:44.240 --> 00:47:52.080]   If people use a discount code, R as in Ronald, I as in NOTCO, D as in Dan, P as in Paul,
[00:47:52.080 --> 00:47:57.480]   1-6-4-1, that's R-I-D-P, 1-6-4-1.
[00:47:57.480 --> 00:48:02.200]   First 100 people will get a free pass and then everybody after that will get $20 off
[00:48:02.200 --> 00:48:03.960]   of an Expo pass as well.
[00:48:03.960 --> 00:48:05.840]   How much is the Expo pass normally?
[00:48:05.840 --> 00:48:06.840]   $45.
[00:48:06.840 --> 00:48:12.440]   So you have $20 off and now people are going to really wish that they had downloaded.
[00:48:12.440 --> 00:48:17.760]   This is the one advantage of having the podcast without Leo is that if it was live, if we
[00:48:17.760 --> 00:48:22.680]   were recording this and it was up on live TV, the passes would be gone right now.
[00:48:22.680 --> 00:48:25.120]   You know what actually Alex gets over there.
[00:48:25.120 --> 00:48:30.400]   The one thing we probably should mention is that our Thursday feature presentation open
[00:48:30.400 --> 00:48:33.240]   to all attendees is Mr. Leo Laport.
[00:48:33.240 --> 00:48:34.240]   Yes.
[00:48:34.240 --> 00:48:37.680]   So Thursday and that's open to anybody coming to it with any pass, right?
[00:48:37.680 --> 00:48:41.560]   Anybody with any pass, 9 a.m. on Thursday morning can come see Leo talk and so we're
[00:48:41.560 --> 00:48:44.080]   really happy that Leo is going to be one of our featured presenters.
[00:48:44.080 --> 00:48:47.920]   I mean the other featured presenters are like David Pogue and then Mac Club Magazine does
[00:48:47.920 --> 00:48:49.240]   their best of show.
[00:48:49.240 --> 00:48:53.760]   So yeah, this is open to anybody and we hope to have a great crowd for Leo as he kind of
[00:48:53.760 --> 00:48:58.760]   talks about new media and the Mac market and his experiences in the technology market.
[00:48:58.760 --> 00:49:01.520]   And Steve's presentation is on Tuesday?
[00:49:01.520 --> 00:49:05.520]   Now we haven't made any announcement about the keynote yet.
[00:49:05.520 --> 00:49:06.520]   Oh, okay.
[00:49:06.520 --> 00:49:07.520]   There we go.
[00:49:07.520 --> 00:49:10.720]   So no announcement yet but hopefully we'll see something there.
[00:49:10.720 --> 00:49:14.480]   Our IDP 1641 is the code.
[00:49:14.480 --> 00:49:15.880]   Paul, thanks so much for joining us.
[00:49:15.880 --> 00:49:17.160]   Pleasure talking to you guys.
[00:49:17.160 --> 00:49:18.160]   We'll see you at the show.
[00:49:18.160 --> 00:49:19.960]   All right, thanks.
[00:49:19.960 --> 00:49:20.960]   He was pretty cagey.
[00:49:20.960 --> 00:49:24.520]   I bet the keynote is going to be by Brangelina.
[00:49:24.520 --> 00:49:27.000]   Pretty sweet.
[00:49:27.000 --> 00:49:28.800]   Yeah, you know, it's different every year.
[00:49:28.800 --> 00:49:31.520]   You know, they're always throwing us curves there.
[00:49:31.520 --> 00:49:33.320]   And so yeah, we'll see.
[00:49:33.320 --> 00:49:37.240]   Before we go any further, I just want to thank our sponsor audible.com.
[00:49:37.240 --> 00:49:41.200]   Of course, the leading provider, a spoken word entertainment.
[00:49:41.200 --> 00:49:45.760]   Audible's got over 35,000 titles to choose from, including my pick for this week.
[00:49:45.760 --> 00:49:46.760]   I'm taking over.
[00:49:46.760 --> 00:49:47.760]   I'm picking this week.
[00:49:47.760 --> 00:49:50.880]   Lincoln on leadership, executive strategies for tough times.
[00:49:50.880 --> 00:49:53.400]   Now I have to admit, I'm into Lincoln.
[00:49:53.400 --> 00:49:55.160]   I think I got that from my dad.
[00:49:55.160 --> 00:49:59.520]   And I just think that in especially as we look at what's going to happen over the next
[00:49:59.520 --> 00:50:03.320]   year, two years, five years, 10 years, it's going to make a huge difference.
[00:50:03.320 --> 00:50:07.600]   It's going to make a huge difference not just in the presidency, but in corporations, in
[00:50:07.600 --> 00:50:08.600]   communities.
[00:50:08.600 --> 00:50:10.360]   This is a huge deal.
[00:50:10.360 --> 00:50:14.320]   And I have to deal with a lot of this within a lot of what I work on.
[00:50:14.320 --> 00:50:20.000]   And so I'm very interested in seeing how Lincoln handled it from this point of view.
[00:50:20.000 --> 00:50:22.480]   So that's what that's my pick for the week.
[00:50:22.480 --> 00:50:23.480]   Lincoln on leadership.
[00:50:23.480 --> 00:50:26.440]   Now, of course, if you're not interested in Lincoln or history, more interested in arts
[00:50:26.440 --> 00:50:31.840]   entertainment or science fiction or even speeches, you can find all of that on audible.com.
[00:50:31.840 --> 00:50:37.520]   As you can get a free free book, free speech, whatever you want at audible.com/macbreak.
[00:50:37.520 --> 00:50:43.280]   So if you haven't gone to audible yet, go to audible, go to audible.com/macbreak and
[00:50:43.280 --> 00:50:45.960]   get your own book.
[00:50:45.960 --> 00:50:51.680]   Now we've got, this is new, I knew for Fred and Ron, so I'm going to let, I'm going to
[00:50:51.680 --> 00:50:54.560]   let Andy jump in here.
[00:50:54.560 --> 00:50:55.800]   We got our picks for the week.
[00:50:55.800 --> 00:50:57.360]   Andy, do you have a pick?
[00:50:57.360 --> 00:51:03.160]   Yeah, as a matter of fact, I decided to call and audible this week, given our conversation
[00:51:03.160 --> 00:51:04.640]   earlier on.
[00:51:04.640 --> 00:51:08.160]   A lot of our listeners have a sling box.
[00:51:08.160 --> 00:51:11.320]   And if you don't have a sling box, you need to get a sling box because it's only, we can
[00:51:11.320 --> 00:51:15.440]   have going to get more and more important as the entertainment gets more and more digital.
[00:51:15.440 --> 00:51:20.000]   The sling box, just to recap, is that really, really cool looking device that you plug into
[00:51:20.000 --> 00:51:23.760]   your wired network and your cable box.
[00:51:23.760 --> 00:51:27.960]   And it will allow you to access all of the content through that cable box from anywhere
[00:51:27.960 --> 00:51:30.240]   in the house or anywhere in the world.
[00:51:30.240 --> 00:51:36.440]   So you can be in an airport lounge in Murmansk and so long as you get Wi-Fi or okay, you're
[00:51:36.440 --> 00:51:41.320]   in Japan, so basically you're getting high def video, you're streaming anywhere you want
[00:51:41.320 --> 00:51:43.040]   100 million channels.
[00:51:43.040 --> 00:51:47.440]   But the idea is that so long as you have a laptop with this free sling catcher software
[00:51:47.440 --> 00:51:52.120]   on it, you have full access to the remote control, you can change channels, you can watch DVR
[00:51:52.120 --> 00:51:54.560]   content, you can set up new DVR.
[00:51:54.560 --> 00:51:57.720]   Just like being parked in the sofa in front there.
[00:51:57.720 --> 00:51:58.720]   It's really great.
[00:51:58.720 --> 00:52:03.680]   Now they have an application for the iPhone that lets you actually watch this content
[00:52:03.680 --> 00:52:07.480]   through your iPhone, but Apple won't let them release it.
[00:52:07.480 --> 00:52:13.160]   So if you have a Blackberry, it'll work great on that too.
[00:52:13.160 --> 00:52:14.640]   And they make them all kinds of different ranges.
[00:52:14.640 --> 00:52:16.880]   If you want to spend a little bit of money, they can sell it to you for a little bit of
[00:52:16.880 --> 00:52:17.880]   money.
[00:52:17.880 --> 00:52:21.400]   If you want to get the really super duper HD version with its own built-in tuner, they'll
[00:52:21.400 --> 00:52:23.120]   sell you that one too.
[00:52:23.120 --> 00:52:28.440]   But my pick of the week is a brand new addition to the sling line, which is the sling catcher.
[00:52:28.440 --> 00:52:33.280]   Now the sling box is the thing that once again will send out, basically let you control
[00:52:33.280 --> 00:52:36.040]   anything you want, any video thing you want over the internet.
[00:52:36.040 --> 00:52:42.840]   The sling catcher opens up this into a whole new exciting way, because normally you need
[00:52:42.840 --> 00:52:47.400]   to have some sort of computer in order to tune in to your sling box from wherever in
[00:52:47.400 --> 00:52:48.400]   the world.
[00:52:48.400 --> 00:52:53.960]   The sling catcher is a small, like maybe the call of the size of a fat paperback book,
[00:52:53.960 --> 00:53:00.240]   that plugs into your HD set, it will plug into anything with component video or anything
[00:53:00.240 --> 00:53:01.240]   else.
[00:53:01.240 --> 00:53:06.860]   And it will essentially again let you turn any screen anywhere into an interface to your
[00:53:06.860 --> 00:53:08.680]   sling box.
[00:53:08.680 --> 00:53:15.680]   So that's one of the reasons why I rewired all my house for CAT6, like high-speed copper
[00:53:15.680 --> 00:53:21.440]   internet, copper ethernet, because I've been in this house for about three months and
[00:53:21.440 --> 00:53:24.960]   it's finally time to start, now that I've been here for a little while, now I really
[00:53:24.960 --> 00:53:26.800]   know where I want the TVs to go.
[00:53:26.800 --> 00:53:30.640]   And okay, well I really want to have a set in that little common area that's shared between
[00:53:30.640 --> 00:53:32.600]   the kitchen and the living room.
[00:53:32.600 --> 00:53:37.120]   But I don't want to have the cable company come by and run co-ax down there.
[00:53:37.120 --> 00:53:39.160]   Also I really want more cable boxes down there.
[00:53:39.160 --> 00:53:40.600]   Do I need more cable boxes?
[00:53:40.600 --> 00:53:42.880]   Given that I already have a sling box, well no problem.
[00:53:42.880 --> 00:53:46.720]   I've got my new little 24-inch HD set there in the kitchen.
[00:53:46.720 --> 00:53:49.960]   I just plug the sling box into it and it works just great.
[00:53:49.960 --> 00:53:53.360]   On top of everything else though, it will also interface with your home media, so you
[00:53:53.360 --> 00:53:56.240]   can get your home media into the screen wherever you are.
[00:53:56.240 --> 00:54:03.680]   It will also work with a desktop application, an application that's on your notebook.
[00:54:03.680 --> 00:54:07.600]   They released it for the Windows right now, so you can download it for Windows right now.
[00:54:07.600 --> 00:54:10.120]   They will have a Mac version available very, very shortly.
[00:54:10.120 --> 00:54:16.360]   But this thing elevates it from super awesome to super wicked awesome.
[00:54:16.360 --> 00:54:22.760]   We're all people who watch a lot of content via Hulu via online streaming.
[00:54:22.760 --> 00:54:26.680]   And just like you said, the problem is that well do you really want to be gathered around
[00:54:26.680 --> 00:54:30.560]   the computer to watch that episode of House That You Miss Last Week?
[00:54:30.560 --> 00:54:35.000]   Well, with this desktop software that runs on anything, you can have something going on
[00:54:35.000 --> 00:54:39.960]   your notebook and then simply activate the software and just tell the software, you see
[00:54:39.960 --> 00:54:41.960]   this bit of streaming video right here?
[00:54:41.960 --> 00:54:46.360]   Instead of being, I want to see that on the big screen TV over there and we'll just say,
[00:54:46.360 --> 00:54:47.360]   "Can do?"
[00:54:47.360 --> 00:54:53.120]   And now you're watching Hulu, watching Hulu on your big 42-inch plasma screen TV because
[00:54:53.120 --> 00:54:55.120]   that's where it is.
[00:54:55.120 --> 00:54:56.440]   It's one of my favorite-
[00:54:56.440 --> 00:54:58.560]   How much is this link catcher?
[00:54:58.560 --> 00:55:00.560]   This link catcher is $229.
[00:55:00.560 --> 00:55:04.560]   It's not dirt cheap, but it's one of those things that will, it's a simple device that
[00:55:04.560 --> 00:55:09.440]   will give you a whole boatload of new features that you can then exploit however you want.
[00:55:09.440 --> 00:55:14.120]   And one of the cool things is that all of your settings stay with the device.
[00:55:14.120 --> 00:55:20.480]   So if you travel, you can just stick the sling catcher in your travel bag and when you're
[00:55:20.480 --> 00:55:23.280]   at your friend's house, you can plug it into his HDTV.
[00:55:23.280 --> 00:55:24.280]   Damn.
[00:55:24.280 --> 00:55:27.720]   Without really doing anything, you just pick up your remote that you also pack with you.
[00:55:27.720 --> 00:55:32.200]   And now once again, you are parked inside at your sofa, back home, watching all the content
[00:55:32.200 --> 00:55:37.640]   that you download, excuse me, that you recorded on the DVR last night because again, it does
[00:55:37.640 --> 00:55:39.920]   all the connections for you as long as you can find the internet.
[00:55:39.920 --> 00:55:40.920]   It's good.
[00:55:40.920 --> 00:55:41.920]   Wow.
[00:55:41.920 --> 00:55:45.120]   Andy, did I hear correctly that you, in order to use the sling box, that you have to have
[00:55:45.120 --> 00:55:46.400]   a wired network.
[00:55:46.400 --> 00:55:51.800]   You can't plug it into your cable box and have it use the existing Wi-Fi network.
[00:55:51.800 --> 00:55:54.320]   It doesn't have Wi-Fi built in.
[00:55:54.320 --> 00:55:56.160]   You can make it work with Wi-Fi.
[00:55:56.160 --> 00:56:02.560]   When I first set mine up for like very simple like low definition communication, I was using
[00:56:02.560 --> 00:56:06.000]   an airport express as a bridge.
[00:56:06.000 --> 00:56:08.820]   So it doesn't have Wi-Fi built in.
[00:56:08.820 --> 00:56:13.840]   So long as you can use whatever mojo you have available to you to put it on your home
[00:56:13.840 --> 00:56:19.680]   Wi-Fi network, it will work, but it does work a lot better via copper.
[00:56:19.680 --> 00:56:26.720]   You can actually see, I should say that's a very, very flexible, non-demanding application.
[00:56:26.720 --> 00:56:32.200]   As a matter of fact, when I go right on Amtrak between here in New York, I actually have
[00:56:32.200 --> 00:56:36.400]   like a little sprint like wireless modem and it works just fine over there.
[00:56:36.400 --> 00:56:40.480]   So right on, right even on Amtrak, I can be watching last night's TV.
[00:56:40.480 --> 00:56:44.520]   But if you're, but obviously when you have a lower bandwidth connection, it sort of has
[00:56:44.520 --> 00:56:51.040]   to drop down into like YouTube quality with high compression and low resolution.
[00:56:51.040 --> 00:56:55.960]   If you were using, if you're using copper everywhere, it is practically as good as whatever
[00:56:55.960 --> 00:56:57.760]   TV you've got it plugged into upstairs.
[00:56:57.760 --> 00:56:58.760]   Got it.
[00:56:58.760 --> 00:56:59.760]   Fantastic.
[00:56:59.760 --> 00:57:05.600]   Now I'm going to give Ron and Fred just a couple more minutes and give my pick of the
[00:57:05.600 --> 00:57:06.600]   week.
[00:57:06.600 --> 00:57:08.600]   Don't take mine.
[00:57:08.600 --> 00:57:10.280]   Okay, here it is.
[00:57:10.280 --> 00:57:11.280]   Here it is.
[00:57:11.280 --> 00:57:15.600]   See, that's how I get in first so I can make sure that I'm safe here.
[00:57:15.600 --> 00:57:21.080]   So my pick of the week is the new, I had an old one, but this is the new Mo-Fi Juice
[00:57:21.080 --> 00:57:22.080]   Pack.
[00:57:22.080 --> 00:57:23.080]   Have you guys seen this thing?
[00:57:23.080 --> 00:57:24.080]   Yeah.
[00:57:24.080 --> 00:57:25.080]   Oh man.
[00:57:25.080 --> 00:57:27.440]   It's saved, it has been, you know, I'm on M in production.
[00:57:27.440 --> 00:57:28.440]   I'm busy.
[00:57:28.440 --> 00:57:32.560]   The new Mo-Fi Juice Pack is this goes for your iPhone and it's basically like a little holder
[00:57:32.560 --> 00:57:33.560]   for your iPhone.
[00:57:33.560 --> 00:57:35.760]   So you just simply slide your iPhone into it.
[00:57:35.760 --> 00:57:40.160]   Now what it does is it, it's a big battery and it just simply charges.
[00:57:40.160 --> 00:57:44.560]   It battery boost, you know, it recharges the battery on your iPhone, but it doesn't do
[00:57:44.560 --> 00:57:47.360]   it in a way that you have to have it plugged in or something sticking out.
[00:57:47.360 --> 00:57:50.360]   It really just becomes part of the iPhone until it's done charging and then you pull
[00:57:50.360 --> 00:57:51.720]   it out.
[00:57:51.720 --> 00:57:56.440]   I have, especially when I'm busy when I'm, you know, I'm, we're on set 18 hours a day.
[00:57:56.440 --> 00:57:59.080]   We're moving all over the place all the time.
[00:57:59.080 --> 00:58:04.160]   It is really just hard to make sure that my iPhone stays charged and especially here.
[00:58:04.160 --> 00:58:10.400]   I mean, if you turn GPS, I mean, I'm using GPS constantly to navigate Tokyo and GPS,
[00:58:10.400 --> 00:58:13.360]   when you turn it on, you can almost see the battery going down.
[00:58:13.360 --> 00:58:17.000]   Like you can almost watch, you can actually almost watch that little, that little ticker
[00:58:17.000 --> 00:58:20.880]   go down as the, if you leave it on, like if you have Google Maps on and you're just sitting
[00:58:20.880 --> 00:58:24.080]   there with it with GPS on walking, walking to make sure you're not missing your next
[00:58:24.080 --> 00:58:25.080]   thing.
[00:58:25.080 --> 00:58:26.540]   So you can just watch that battery go down.
[00:58:26.540 --> 00:58:30.840]   And so I've been burning through the batteries and I keep this thing charged all the time
[00:58:30.840 --> 00:58:37.080]   in my backpack and it is, it is, you know, I parachuted out of no battery situations,
[00:58:37.080 --> 00:58:42.000]   at least four times in the last two weeks, $99.
[00:58:42.000 --> 00:58:46.640]   So it's not, you know, super cheap or not super expensive, but it's a real hardware device.
[00:58:46.640 --> 00:58:49.440]   And it is a life saver.
[00:58:49.440 --> 00:58:53.880]   I mean, I just, I can't even imagine I had one from my, my first phone and I got so addicted
[00:58:53.880 --> 00:58:58.360]   to it that literally the day it came out, I, I ordered the next one.
[00:58:58.360 --> 00:58:59.600]   I love the way it works.
[00:58:59.600 --> 00:59:04.000]   It does, it does make your phone a lot thicker and heavier, but what I feel more solid, doesn't
[00:59:04.000 --> 00:59:05.000]   it?
[00:59:05.000 --> 00:59:08.000]   Well, I mean, if you're going to throw it at somebody, then that's a really good thing.
[00:59:08.000 --> 00:59:11.160]   But, you know, I'm not, you know, I'm not that kind of guy.
[00:59:11.160 --> 00:59:16.720]   But what I tend to use it for is that I tend to run, I tend to run into low battery situations
[00:59:16.720 --> 00:59:21.360]   when I'm, when I'm traveling because I've got those six hours in the, I basically have
[00:59:21.360 --> 00:59:24.960]   to wake up early at six in the morning and, you know, be in a taxi or be in a shuttle
[00:59:24.960 --> 00:59:28.000]   and then airports and taxis and hotels all day long.
[00:59:28.000 --> 00:59:30.240]   I'm always checking email and stuff like that.
[00:59:30.240 --> 00:59:33.640]   But it's a lifesaver because those three and a half hours or those four hours that you're
[00:59:33.640 --> 00:59:37.720]   on the plane, even if you don't use your phone, you can just slide it right into that sled
[00:59:37.720 --> 00:59:42.400]   and it will charge the internal battery off the external battery so that if you don't
[00:59:42.400 --> 00:59:46.880]   want to carry it around inside that sled, as soon as you pull it out, basically, magically
[00:59:46.880 --> 00:59:51.400]   the battery has recharged itself because all the iPhone just sees it as a power source
[00:59:51.400 --> 00:59:52.760]   and nothing else.
[00:59:52.760 --> 00:59:57.720]   And one of the things that is improved either with the iPhone firmware or with the 3G is
[00:59:57.720 --> 01:00:01.560]   that it used, the problem with the first version was that you'd have it plugged in and when
[01:00:01.560 --> 01:00:06.000]   the Mophie ran out of juice, you'd get these alarms from your phone constantly, like be
[01:00:06.000 --> 01:00:10.360]   being in buzzing and stuff that it was, you know, that is, that is no longer connected
[01:00:10.360 --> 01:00:13.680]   or what it would be constantly connecting, reconnecting, unconnecting, reconnecting and
[01:00:13.680 --> 01:00:16.080]   you'd feel this buzz all the time while it's figuring it out.
[01:00:16.080 --> 01:00:20.440]   And that doesn't happen anymore and it's a lifesaver.
[01:00:20.440 --> 01:00:24.480]   So anyway, Mophie Juice Pack, Mophie.com and $99.
[01:00:24.480 --> 01:00:26.680]   Fred, do you have a pick for us?
[01:00:26.680 --> 01:00:30.960]   I do, but I have a feeling that since this is my first time on this show that this may
[01:00:30.960 --> 01:00:34.080]   have been talked about before because it's pretty cool, but I'm going to do it anyway.
[01:00:34.080 --> 01:00:35.080]   Okay.
[01:00:35.080 --> 01:00:42.080]   Have you guys heard of this piece of software/service called Boxy, B-O-X-E-E that we've
[01:00:42.080 --> 01:00:43.080]   talked about?
[01:00:43.080 --> 01:00:44.640]   I don't think we've made it a pick, but we have talked about it.
[01:00:44.640 --> 01:00:49.160]   I'm on the beta, but right now people just keep on adding me as friends and I haven't
[01:00:49.160 --> 01:00:51.160]   had a connection to-
[01:00:51.160 --> 01:00:52.600]   To actually play with it.
[01:00:52.600 --> 01:00:58.080]   Well, someone added me as a friend yesterday and I've carved out some time in my day-to-day
[01:00:58.080 --> 01:01:03.760]   in my busy schedule to install this, to get it installed on my Apple TV.
[01:01:03.760 --> 01:01:08.480]   And basically what it is, it's a little piece of software that adds functionality to your
[01:01:08.480 --> 01:01:14.920]   Apple TV to allow you to watch content or streaming content from online services like
[01:01:14.920 --> 01:01:22.560]   Hulu, CBS, Comedy Central, Netflix, music from Last FM, photos from Flickr.
[01:01:22.560 --> 01:01:26.760]   It'll even Twitter what you're watching, which can be dangerous.
[01:01:26.760 --> 01:01:27.760]   Yeah.
[01:01:27.760 --> 01:01:29.760]   I don't know if I know that far.
[01:01:29.760 --> 01:01:30.760]   I know that.
[01:01:30.760 --> 01:01:34.640]   The Twitterverse if you want to, but for me, the UI is really slick.
[01:01:34.640 --> 01:01:40.360]   It would definitely get the Apple stamp of approval if I were in that UI department,
[01:01:40.360 --> 01:01:43.040]   but it looks really, really good.
[01:01:43.040 --> 01:01:48.680]   For me, like you guys were saying earlier, I consume a lot of my television through services
[01:01:48.680 --> 01:01:52.840]   like Hulu and the various other online entities.
[01:01:52.840 --> 01:01:58.840]   And it's sort of the missing gap or the missing puzzle piece and all that was, "Man, wouldn't
[01:01:58.840 --> 01:02:02.960]   it be great if I could watch this stuff on the HDTV in the living room?"
[01:02:02.960 --> 01:02:09.200]   You know, in granted, the Xbox has Netflix on it now and the Tivo has some of that stuff.
[01:02:09.200 --> 01:02:15.280]   But to have all these services in a nice, glossy, sexy UI that I can go in and say, "You
[01:02:15.280 --> 01:02:16.280]   know what?
[01:02:16.280 --> 01:02:18.840]   I feel like watching $6 million man.
[01:02:18.840 --> 01:02:23.040]   I can click on it and watch it directly on the big screen."
[01:02:23.040 --> 01:02:24.040]   Fantastic.
[01:02:24.040 --> 01:02:26.640]   So, Boxy, do you need a code, right?
[01:02:26.640 --> 01:02:27.640]   This is still in beta?
[01:02:27.640 --> 01:02:28.640]   Yeah, yeah.
[01:02:28.640 --> 01:02:29.640]   It's still in beta.
[01:02:29.640 --> 01:02:34.680]   I'm going to sign up and I would anticipate that they will send you a eventually access
[01:02:34.680 --> 01:02:38.880]   to it, but I was lucky enough to have a buddy that was trying it already and sending me
[01:02:38.880 --> 01:02:39.880]   a code.
[01:02:39.880 --> 01:02:43.560]   So, I was able to get up and running relatively quickly.
[01:02:43.560 --> 01:02:46.240]   And that's a boxy with two E's, right?
[01:02:46.240 --> 01:02:47.240]   Go ahead, Alex.
[01:02:47.240 --> 01:02:48.240]   It's Boxy with two E's.
[01:02:48.240 --> 01:02:49.240]   Boxy, yeah.
[01:02:49.240 --> 01:02:54.080]   www.boxie.tv is there your URL.
[01:02:54.080 --> 01:02:55.080]   Perfect.
[01:02:55.080 --> 01:02:56.080]   Perfect.
[01:02:56.080 --> 01:02:58.080]   And Ron, do you have a pick?
[01:02:58.080 --> 01:02:59.080]   Sure.
[01:02:59.080 --> 01:03:00.080]   I do.
[01:03:00.080 --> 01:03:06.680]   I'm -- after what I would call a few learning experiences with backups and having files
[01:03:06.680 --> 01:03:13.480]   backed up, I've come to the conclusion that even having a local drive and everything on
[01:03:13.480 --> 01:03:15.600]   a Drobo is not enough.
[01:03:15.600 --> 01:03:20.520]   And so, I'm always looking for what I want to do for kind of a cloud backup or some kind
[01:03:20.520 --> 01:03:21.520]   of off-site backup.
[01:03:21.520 --> 01:03:26.800]   And for a while, I've been using Mozy and I've had problems with it, I'll say.
[01:03:26.800 --> 01:03:30.440]   But there's a new service, I guess, at least new to the Mac, called Backblaze.
[01:03:30.440 --> 01:03:32.480]   I don't know if anybody has talked about this yet.
[01:03:32.480 --> 01:03:33.480]   Have you guys heard of this?
[01:03:33.480 --> 01:03:35.280]   No, haven't touched it.
[01:03:35.280 --> 01:03:40.200]   So it's similar to Mozy in the sense that it's designed to be this kind of low-level
[01:03:40.200 --> 01:03:46.000]   background process that's always kind of pushing updates to the cloud, to their service.
[01:03:46.000 --> 01:03:49.400]   And what that means is that rather than every night you go back up, it really means that
[01:03:49.400 --> 01:03:54.120]   even during the day, you change a document or something theoretically, it's kind of watching
[01:03:54.120 --> 01:03:58.400]   that and assuming everything's already up on the cloud, it'll just update the latest
[01:03:58.400 --> 01:03:59.400]   things you've done.
[01:03:59.400 --> 01:04:03.760]   So it gives you an even stronger level of protection than something that's like a nightly
[01:04:03.760 --> 01:04:04.760]   backup.
[01:04:04.760 --> 01:04:07.400]   Now, does it look, does it wait for you not to be using the internet?
[01:04:07.400 --> 01:04:08.400]   Is that, is it?
[01:04:08.400 --> 01:04:12.320]   Yeah, so typically it has sort of, there's a few things that it does.
[01:04:12.320 --> 01:04:14.320]   It certainly looks for activity on the system.
[01:04:14.320 --> 01:04:18.840]   There's also a setting for sort of how much it throttles the upload.
[01:04:18.840 --> 01:04:23.800]   So if you're on a limited bandwidth network, then you can just sort of set it low and it's
[01:04:23.800 --> 01:04:25.760]   going to go as a low-level background.
[01:04:25.760 --> 01:04:29.640]   General, I've only been playing with it for about a week now.
[01:04:29.640 --> 01:04:34.740]   I think it's technically still in beta, but it doesn't seem to do anything too terribly
[01:04:34.740 --> 01:04:35.740]   nasty to your system.
[01:04:35.740 --> 01:04:39.600]   I mean, I turned it off to do this podcast because I didn't want it to be trying to upload
[01:04:39.600 --> 01:04:44.240]   while we were doing it, but you've got configuration control over that sort of stuff.
[01:04:44.240 --> 01:04:48.240]   And the thing I really like about it is that it's not throttled.
[01:04:48.240 --> 01:04:55.680]   Mosey, if anybody's used that, has a limit that they impose for how much it throttles
[01:04:55.680 --> 01:04:57.320]   it, it's pretty low.
[01:04:57.320 --> 01:05:02.240]   So when I sat down to do my initial backup on something like Mosey, it took weeks to
[01:05:02.240 --> 01:05:05.600]   get actually things in the cloud.
[01:05:05.600 --> 01:05:06.600]   I mean, literally.
[01:05:06.600 --> 01:05:09.040]   I think that's sort of how they controlled it.
[01:05:09.040 --> 01:05:14.640]   Whereas on backplays, they don't enforce that on you.
[01:05:14.640 --> 01:05:21.040]   And so I uploaded 20 gigabytes in the matter of a day getting up to the cloud.
[01:05:21.040 --> 01:05:22.040]   So that was nice.
[01:05:22.040 --> 01:05:26.200]   And it's kind of time machine in the sense that time machine like in the sense that it
[01:05:26.200 --> 01:05:27.480]   has a history there.
[01:05:27.480 --> 01:05:34.440]   So you can say, download this file from a week ago as opposed to just whatever you have up
[01:05:34.440 --> 01:05:35.440]   there right now.
[01:05:35.440 --> 01:05:36.440]   It looks limited, though.
[01:05:36.440 --> 01:05:38.560]   I think it only goes back like a month or so.
[01:05:38.560 --> 01:05:39.640]   What's the storage limit?
[01:05:39.640 --> 01:05:40.640]   What's that?
[01:05:40.640 --> 01:05:41.880]   What's the storage limit?
[01:05:41.880 --> 01:05:43.440]   Is there how many years?
[01:05:43.440 --> 01:05:50.160]   So for the-- it's $5 a month, $5 per computer per month, but it's unlimited storage then.
[01:05:50.160 --> 01:05:55.800]   So like I said, I put 20 to 30 gigs from my laptop up there.
[01:05:55.800 --> 01:06:00.840]   I'm going to look into then back at my full library at some point, my full photo library
[01:06:00.840 --> 01:06:03.640]   of a few hundred gigs just to see how it does it.
[01:06:03.640 --> 01:06:07.440]   The only limitation is that it just takes a while for it to get up there.
[01:06:07.440 --> 01:06:08.440]   Yeah.
[01:06:08.440 --> 01:06:09.440]   Great.
[01:06:09.440 --> 01:06:12.080]   Well, that's-- so what's the aim of that again?
[01:06:12.080 --> 01:06:17.080]   So it's backblaze, www.backblaze, B-A-C-K-B-L-A-Z-E.com.
[01:06:17.080 --> 01:06:18.680]   So for-- I'm really liking it.
[01:06:18.680 --> 01:06:19.680]   It is beta.
[01:06:19.680 --> 01:06:22.280]   I made-- hated after another few weeks and things started breaking.
[01:06:22.280 --> 01:06:24.920]   But at this point, it's well designed.
[01:06:24.920 --> 01:06:27.000]   It seems really well thought out.
[01:06:27.000 --> 01:06:32.520]   And it's just that extra level of comfort of even if your house burns down and all your
[01:06:32.520 --> 01:06:37.320]   backup just go with it, you still have something that is out in the cloud somewhere.
[01:06:37.320 --> 01:06:38.320]   Yeah, very good.
[01:06:38.320 --> 01:06:39.320]   And they have really strong encryption.
[01:06:39.320 --> 01:06:42.060]   So you're going to actually put in your own encryption key so they don't know what
[01:06:42.060 --> 01:06:43.060]   it's in there.
[01:06:43.060 --> 01:06:46.060]   Everything gets encrypted before it's sent up to their server.
[01:06:46.060 --> 01:06:49.140]   So it's encrypted locally and then sent over to their backups.
[01:06:49.140 --> 01:06:50.140]   It's fantastic.
[01:06:50.140 --> 01:06:53.560]   Hey, Ron, where can people find you?
[01:06:53.560 --> 01:07:00.540]   You can of course find myself as well as Fred and the-- this week in photography podcast.
[01:07:00.540 --> 01:07:03.020]   People should come check that out, of course.
[01:07:03.020 --> 01:07:09.700]   Twittering is Ron Brinkman, R-O-N-B-R-I-N-K-M-A-N-N, two Ns at the end.
[01:07:09.700 --> 01:07:12.700]   And digitalcomposting.com is my blog.
