
[00:00:00.000 --> 00:00:06.440]   It's time for Mac Break Weekly. Renee Richie joins Andy Inaka. We'll talk about the screw job
[00:47:05.860 --> 00:47:12.300]   They also want you to be using it as a feeder of video and gaming for an Apple TV or an Apple space bar TV
[00:47:12.300 --> 00:47:16.980]   Right, so it has to do it. I think it's reasonable to say it has to do everything the iPad 3 does
[00:47:16.980 --> 00:47:22.740]   It's a three if you remember you that if you just use that as a Wi-Fi hotspot. It'll go for 24 hours
[00:47:22.740 --> 00:47:25.740]   Which is well, it's got a lot more room for a man. Oh tea. I take it back
[00:47:25.820 --> 00:47:29.380]   It doesn't have to do everything the iPad 3 does it can't go that long obviously
[00:47:29.380 --> 00:47:40.780]   It does it does suggest kind of a point though is there any reason in which Apple would make their iPhone a little bit thicker?
[00:47:40.780 --> 00:47:43.980]   If engineers came up to them and said that
[00:47:43.980 --> 00:47:48.300]   We need we feel so we need to put LTE and or we need to support this larger screen
[00:47:48.300 --> 00:47:53.660]   The only way to do this is to make it 1.2 millimeters thicker than last year's model
[00:47:53.660 --> 00:48:01.060]   Would that would that be a source of friction or fiction against adding a feature that they were on a little bit on the fence about to begin with?
[00:48:01.060 --> 00:48:04.700]   Mm-hmm the new iPad is a millimeter or so thicker
[00:48:04.700 --> 00:48:08.460]   They were willing to make that compromise, but I think with the iPhone instead of going thicker
[00:48:08.460 --> 00:48:13.340]   It's gonna be a little bit bigger than nine the 16 by 9 screen will make it a little bit taller
[00:48:13.340 --> 00:48:18.740]   So instead of flattening it out the entire length and width. They're just gonna push it up and that'll make more room for the battery
[00:48:18.740 --> 00:48:21.700]   So instead of the thickness you're getting height
[00:48:22.060 --> 00:48:24.060]   This is a little bit more in the
[00:48:24.060 --> 00:48:30.980]   Not far-fetched but less credible rumor this comes from nowhere else dot f r which is a notoriously bad record
[00:48:30.980 --> 00:48:36.460]   One of those things out one of the one of those blue chip dot F R
[00:48:36.460 --> 00:48:39.180]   Yes, I
[00:48:39.180 --> 00:48:43.540]   Can't read French so I'm looking at the Mac rumors story about the nine pin connector
[00:48:43.540 --> 00:48:45.580]   These are
[00:48:45.580 --> 00:48:50.780]   Reportedly pictures of the new connector and you see at the top there's a USB connector just to give you a sense of size
[00:48:51.380 --> 00:48:53.380]   it's small it's
[00:48:53.380 --> 00:48:55.700]   teensy-winkie and
[00:48:55.700 --> 00:49:00.020]   Apparently the one that we're looking at doesn't have nine but has eight pins and
[00:49:00.020 --> 00:49:05.260]   The ring is counted as a ninth the ring is the ninth. Yeah, the ring is the grounding pin
[00:49:05.260 --> 00:49:07.260]   So it is a nine pin connector. I
[00:49:07.260 --> 00:49:13.180]   Do read I've been much else so I do read French and I looked it over and we heard that back in February
[00:49:13.180 --> 00:49:18.540]   We heard Apple was switching to a miniaturized dock the same way they're doing the nano sim and some other things
[00:49:18.540 --> 00:49:22.860]   They want to save as much room for battery as possible, but the pin numbers
[00:49:22.860 --> 00:49:26.540]   I think tech crunch said 19 and I allowed said eight and then
[00:49:26.540 --> 00:49:33.180]   9 to 5 Mac mark german found references in iOS 6 to a 9 pin connector, which sounds right?
[00:49:33.180 --> 00:49:35.180]   It sounds like eight pins plus
[00:49:35.180 --> 00:49:40.100]   The the ring around it and they might be some you might have two sets of eight pins so you can plug it in upside down
[00:49:40.100 --> 00:49:45.820]   Oh, right side up that would be nice because that's a real pain with the micro USB
[00:49:45.820 --> 00:49:48.020]   You got to get it just right and I'm always flipping it around. I
[00:49:48.020 --> 00:49:54.940]   Spent about a day going through 30 pins and the Apple's 30 pin connector is under NDA for their dock partner program
[00:49:54.940 --> 00:49:57.660]   So it's not always easy to find that information about it
[00:49:57.660 --> 00:50:03.100]   But they had a lot of legacy pins they had two reserved pins and they have line in line out left and right
[00:50:03.100 --> 00:50:08.420]   They have a lot of things in their firewire became HDMI so you can't just ditch the old firewire pins
[00:50:08.420 --> 00:50:12.660]   But USB they could get down to four HDMI they could get down to four
[00:50:12.820 --> 00:50:16.900]   They usually have a proprietary pin that detects what kind of accessory it is
[00:50:16.900 --> 00:50:20.220]   So it sounds possible that they could actually get it that small it sounds tight
[00:50:20.220 --> 00:50:23.540]   You know when you just described it four plus four is eight
[00:50:23.540 --> 00:50:30.660]   Plus ground. I mean the proprietary pin. They have room for it. Well, that's USB would have ground data in
[00:50:30.660 --> 00:50:37.540]   And and and power is one of the four USB's is the ground so that's four and then why it needs
[00:50:38.020 --> 00:50:42.500]   Data and it needs clock and these two data two clock and it could share the ground with the USB
[00:50:42.500 --> 00:50:49.620]   So that's got to be four so now we got eight and then there's a special pin that says I am not compatible
[00:50:49.620 --> 00:50:52.260]   Yes, the I am not compatible
[00:50:52.260 --> 00:50:55.540]   Warning of
[00:50:55.540 --> 00:51:02.260]   A special pin devoted only to ruining your day and setting you back to the store for a new $80 speaker dock
[00:51:02.260 --> 00:51:07.060]   So would this give us all the capabilities of the 30 pin port not the analog audio obviously?
[00:51:07.060 --> 00:51:11.780]   We don't need that anymore the 30 pin also had serial in serial out which don't need that people use
[00:51:11.780 --> 00:51:14.940]   But yeah, so they would you would need a better make out box scientific
[00:51:14.940 --> 00:51:22.140]   Instrumentation using the 30-pin port would need that. Yes, I guess it could switch to us. They could use USB instead
[00:51:22.140 --> 00:51:26.900]   Yeah, they would have basically app would be outsourcing that component to the accessory maker
[00:51:26.900 --> 00:51:31.460]   Converting the serial data to USB. Yeah
[00:51:32.260 --> 00:51:36.980]   And maybe HDMI could be broken out into old-style like analog. I don't know if they still do component
[00:51:36.980 --> 00:51:42.900]   Compositing component, but it's theoretically positive. There is a HDMI compatible USB micro USB
[00:51:42.900 --> 00:51:44.620]   port
[00:51:44.620 --> 00:51:46.180]   Yeah
[00:51:46.180 --> 00:51:50.460]   Apple prefers prefers to provide a dongle for the European Union's micro USB
[00:51:50.460 --> 00:51:52.980]   lots instead of
[00:51:52.980 --> 00:51:55.060]   connector, yeah
[00:51:55.060 --> 00:51:56.140]   Yeah
[00:51:56.140 --> 00:51:58.900]   I wonder though. I mean this is USB and HDMI
[00:51:59.500 --> 00:52:03.420]   They could have used a micro it sounds like they could have maybe there's that one extra
[00:52:03.420 --> 00:52:06.500]   I don't work with you pin that we couldn't fit in there
[00:52:06.500 --> 00:52:11.860]   And they also have changed the pins around the 30 pin has changed significantly since it was first introduced
[00:52:11.860 --> 00:52:13.760]   I mean they ditched six firewire pins, right?
[00:52:13.760 --> 00:52:18.340]   And they added four HDMI pins. I still begs the question if they're gonna do a nine pin connector
[00:52:18.340 --> 00:52:20.340]   Why didn't they just do micro USB?
[00:52:20.340 --> 00:52:23.660]   You still have that dock licensing
[00:52:23.660 --> 00:52:26.380]   I mean you could you could theoretically put a lot of stuff in software now to them
[00:52:26.380 --> 00:52:29.900]   You could have a lot of that abstracted out of the actual physical connector
[00:52:29.900 --> 00:52:35.620]   But I think Apple likes to be the what's what's the play this way of putting it the captain of their own destiny? I
[00:52:35.620 --> 00:52:38.260]   Think that's a mistake
[00:52:38.260 --> 00:52:43.940]   Have do we know anything about the adapter the nine pin to 30 pin adapter
[00:52:43.940 --> 00:52:47.620]   We heard there will be one because immediately of course people heard
[00:52:47.620 --> 00:52:50.980]   There's gonna be one if they would be throwing out their their accessories in the garbage
[00:52:50.980 --> 00:52:52.900]   But it sounds like it'll work for cables
[00:52:52.900 --> 00:52:58.060]   It may not work for things that had physical sizes that required the phone plugged in very tightly
[00:52:58.060 --> 00:53:00.980]   But for anything that's a cable or has space for the connector
[00:53:00.980 --> 00:53:04.700]   You would just slip it in between the old dock and the new one tell me how I tell you how many devices
[00:53:04.700 --> 00:53:06.700]   I have where you with a 30 pin dock
[00:53:06.700 --> 00:53:10.980]   That's but that's but that's a very easily mechanically solvable problem
[00:53:10.980 --> 00:53:16.860]   You're gonna see a Kickstarter within three seconds of that releasing here is it here is a little mini
[00:53:16.860 --> 00:53:22.860]   Platform of CNC aluminum that you just simply lay the dot lay the adapter into and will be it'll give you mechanical support
[00:53:23.020 --> 00:53:26.260]   Between whatever you've already docked it into do whatever you're about to add things to
[00:53:26.260 --> 00:53:33.540]   I think maybe I port magsafe - Apple's been doing this historically. Yeah, you know, I know and it works out
[00:53:33.540 --> 00:53:38.500]   It's it's a bummer for when you when you've had this this clock radio for about a year and a half two years
[00:53:38.500 --> 00:53:41.420]   It's been working great. It's a bummer if you've got a hardwired dock in your car
[00:53:41.420 --> 00:53:45.460]   but this is I this is one thing and you know that I'm not a fan of of
[00:53:45.460 --> 00:53:50.100]   Apple indiscriminately decided to drop a popular port
[00:53:50.260 --> 00:53:53.340]   But when it comes to the iPhone when it comes to devices
[00:53:53.340 --> 00:53:57.460]   That's this small where every millimeter of space is so important
[00:53:57.460 --> 00:54:01.260]   So valuable in such a cause of fighting I believe inside of engineering on it
[00:54:01.260 --> 00:54:04.780]   Can we get this area for this can we put this feature in here if we use this chip?
[00:54:04.780 --> 00:54:06.140]   I think that yeah
[00:54:06.140 --> 00:54:08.900]   I mean at some point if they really want to keep moving the iPhone forward
[00:54:08.900 --> 00:54:14.260]   They're gonna have to get rid of that big harmonica connector and they have things like Wi-Fi sync and airplane now
[00:54:14.260 --> 00:54:18.580]   So over the air is handling a lot of what the cable used to and to your point Leo
[00:54:18.580 --> 00:54:23.960]   I think an Apple vernacular it would be an unlike micro USB our connector is symmetrical
[00:54:23.960 --> 00:54:25.960]   So it doesn't so it's easier
[00:54:25.960 --> 00:54:30.900]   That would be what that would be a winning point actually that would I wouldn't that's that's something in its favor
[00:54:30.900 --> 00:54:37.100]   Gizmodo had a piece let me just go back to this and
[00:54:37.100 --> 00:54:40.820]   See where they got it from because I doubt they made this table
[00:54:40.820 --> 00:54:43.500]   That shows all the different pin outs
[00:54:43.500 --> 00:54:47.220]   This is from
[00:54:47.540 --> 00:54:53.660]   I mean those in my experience weren't I went through a ton of them last week and most aren't accurate because the latest version again is under Apple's
[00:54:53.660 --> 00:54:58.500]   Doc partner program nobody can know yeah, no one wants to respond wait a minute
[00:54:58.500 --> 00:55:03.340]   No, no wait a minute now if would it make any difference to you if I told you this was from pin outs. Are you?
[00:55:03.340 --> 00:55:10.780]   No, yeah, they're a good source, but I believe their latest still has the firewire pins which I switch to HDMI okay
[00:55:10.780 --> 00:55:17.060]   Mm-hmm look there's s video. Yeah, I mean there's a lot of garbage
[00:55:17.060 --> 00:55:23.500]   Yeah on here. So I guess I could put on their list as a video port too say a tons of video ports. Isn't that funny?
[00:55:23.500 --> 00:55:26.140]   Well, yeah, remember that I mean yeah
[00:55:26.140 --> 00:55:31.820]   I mean I can remember back to all the things all the weird remember you could connect an iPod to TV with a special
[00:55:31.820 --> 00:55:37.140]   Yep s video doc and all of that and that's all legacy stuff that's still in there
[00:55:37.140 --> 00:55:44.100]   No, but you know what they have I understand it makes a lot of sense you make more room you get rid a lot of legacy that nobody's been using for years
[00:55:46.140 --> 00:55:49.220]   But if and I keep saying this so I'll say it one more time
[00:55:49.220 --> 00:55:56.220]   I'm never gonna say this again if Apple is in fact looking over its shoulder as the little Samsung Galaxy S3's keep catching up
[00:55:56.220 --> 00:56:02.060]   Is this the right time to give Apple users one more reason to make a switch? I?
[00:56:02.060 --> 00:56:06.220]   Don't think so okay
[00:56:06.220 --> 00:56:11.980]   I think that the the the the the central theme of Apple story is always that they're gonna do
[00:56:11.980 --> 00:56:15.300]   they have a clear vision of where they want to go and the product they want to make and
[00:56:16.020 --> 00:56:19.940]   Borrowing real information that this is going to be the like I
[00:56:19.940 --> 00:56:24.740]   Using the Titanic to ship carloads of Edsles across the ocean
[00:56:24.740 --> 00:56:27.020]   Apple's gonna go ahead and do that
[00:56:27.020 --> 00:56:31.180]   I don't and they're they're ready to be proved wrong when they believe in something
[00:56:31.180 --> 00:56:33.740]   But they're gonna go if they really believe that this is the right way to go
[00:56:33.740 --> 00:56:37.980]   They're just gonna go ahead and do it and we are agreed now that it's nine pins not 19. I
[00:56:37.980 --> 00:56:42.140]   Mean if it's really bidirectional are they gonna call it 16?
[00:56:42.140 --> 00:56:45.580]   I mean we'll have to wait and see what they with the language they use for it
[00:56:45.580 --> 00:56:49.820]   But I think again Apple's not gonna tell us how many pins it is. They don't think you could care or worry about that
[00:56:49.820 --> 00:56:52.220]   Yeah, no, it's not I'll just say it works
[00:56:52.220 --> 00:56:55.540]   This is not the interesting thing is you heard they're gonna do it across the line
[00:56:55.540 --> 00:57:00.300]   I think not just on the iPhone 5 but all the iOS devices will be updated to support well
[00:57:00.300 --> 00:57:06.220]   That's the other interesting rumor that they're they'll announce new iPads with this new nine pin connector
[00:57:06.220 --> 00:57:11.980]   Which they've I mean historically they've they switched the infinity on base ban chip mid run on the I forget
[00:57:11.980 --> 00:57:14.420]   It was a four of the 4s and they've they've done small
[00:57:14.420 --> 00:57:19.380]   Technical changes to phones midlife before and it's probably again gonna be oh the new versions
[00:57:19.380 --> 00:57:21.220]   Just have a mic. They're not gonna make a big deal about it
[00:57:21.220 --> 00:57:23.980]   Even if they do other things like improving the thermals or something
[00:57:23.980 --> 00:57:27.100]   They'll probably just say oh it's the same I pad you bought six months ago
[00:57:27.100 --> 00:57:27.980]   You don't have to worry about it
[00:57:27.980 --> 00:57:30.060]   But if you buy it now it has this new connector on it
[00:57:30.060 --> 00:57:36.660]   Yeah, you know my iPhone 4s is such an integral part of my sonos system with the sonos dock and it's how I listen audio books and stuff
[00:57:36.660 --> 00:57:39.660]   I'm just gonna keep my 4s. Yep big deal. I
[00:57:40.740 --> 00:57:42.580]   Don't need a new iPhone
[00:57:42.580 --> 00:57:44.580]   We're gonna take a break come back with more
[00:57:44.580 --> 00:57:50.220]   We've got the lovely and talented Rodei Richie. I didn't realize you're in Montreal. That's cool
[00:57:50.220 --> 00:57:53.700]   That's neat nice city of I'm more calm
[00:57:53.700 --> 00:57:56.460]   Do I have to say a run a Rishi?
[00:57:56.460 --> 00:57:59.420]   Antutale a fancy to you. Oh
[00:57:59.420 --> 00:58:04.380]   Sexy and miss your and they're not go
[00:58:06.260 --> 00:58:08.260]   See, Bruce and Galagia
[00:58:08.260 --> 00:58:12.020]   Well, you're not co is Russian, right?
[00:58:12.020 --> 00:58:16.540]   According to all the Russian people I've ever met yes
[00:58:16.540 --> 00:58:22.580]   They don't when I tell them that my grandparents emigrated from a country other than Russia. They say oh no cannot possibly
[00:58:22.580 --> 00:58:25.660]   Is either Ukrainian or great Russian?
[00:58:25.660 --> 00:58:29.500]   You are all one of us one of us is it's like I said my name is Jablanca wits
[00:58:29.500 --> 00:58:32.180]   But no, there are no Polish people or Jews anywhere in my background
[00:58:32.180 --> 00:58:34.580]   It's like they will not believe that I'm telling them is true
[00:58:35.220 --> 00:58:39.980]   Can not go of course you are Russian you are built for winter
[00:58:39.980 --> 00:58:45.620]   Take a look at him. I got if you put a fleece hat on we did we did take Tovarish
[00:58:45.620 --> 00:58:49.340]   The premier is in wonderful hell
[00:58:49.340 --> 00:58:55.540]   I can see on the wall on the May Day at Red Square going yeah
[00:58:55.540 --> 00:58:58.620]   We're gonna take a break come back with more with Andy
[00:58:59.580 --> 00:59:05.380]   Inotko and the Rene Rishi, but first the word from fresh books the easy
[00:59:05.380 --> 00:59:10.020]   Online invoicing this is this is an example of cloud done right?
[00:59:10.020 --> 00:59:16.940]   When in fact when I first started using fresh books to do my invoicing I didn't even really I don't think the word cloud was in
[00:59:16.940 --> 00:59:19.980]   Wide use I didn't think of it as cloud invoicing. I just thought this is great
[00:59:19.980 --> 00:59:25.220]   You go to fresh books.com you upload your logo prints very professional
[00:59:25.980 --> 00:59:31.980]   Invoice prints now well you can print but what would it emails these invoices and at first I was a little nervous now
[00:59:31.980 --> 00:59:35.740]   Remember this is when I first started using this when they first started in 2004. I thought oh eight years ago
[00:59:35.740 --> 00:59:38.740]   Oh, nobody's everybody wants paper invoices, you know, I was surprised
[00:59:38.740 --> 00:59:43.940]   No, they were very happy with those one of the things I liked you like this Renee currencies no problem
[00:59:43.940 --> 00:59:50.020]   So if I was invoicing Rogers in Canada, which I was I could do it in Canadian dollars. I'm actually made the conversion
[00:59:50.020 --> 00:59:51.340]   I loved that
[00:59:51.340 --> 00:59:58.740]   And now one of the things I really like about fresh books is that that email has a pay now button and
[00:59:58.740 --> 01:00:03.860]   I'll tell you it turns out your clients actually do want to pay you who knew
[01:00:03.860 --> 01:00:10.700]   It's just as much of a pain for them to pay you as it was for you to print out and mail invoices
[01:00:10.700 --> 01:00:12.700]   So if they have a pay now button they pay
[01:00:12.700 --> 01:00:18.680]   So it saves you time with easy invoicing creation and it by the way preserves the invoice
[01:00:19.540 --> 01:00:23.820]   So you can just you know for each month new month. You just new month if you do hours
[01:00:23.820 --> 01:00:25.780]   It's great for that they have an iPhone app
[01:00:25.780 --> 01:00:30.740]   But they also have a web app that will do time and hours and then automatically put it in the invoice
[01:00:30.740 --> 01:00:35.340]   So you don't have to do any calculations as I said the currencies makes that easy as well
[01:00:35.340 --> 01:00:42.460]   You get paid faster because of the online payments if that you have a client is slow pay no problem
[01:00:42.460 --> 01:00:48.740]   They automatically will do invoice follow-ups. You could set that up in seconds and you never you know
[01:00:48.740 --> 01:00:51.740]   You can always see from your dashboard who owes you money who's paid
[01:00:51.740 --> 01:00:59.300]   So this is really really slick and very professional. You're just gonna love fresh books for small businesses. This is a
[01:00:59.300 --> 01:01:07.780]   Fabulous fabulous thing. I want you to try it right now three and a half million people like me
[01:01:07.780 --> 01:01:12.060]   Discovered fresh books and abused it and I want you to join that group
[01:01:12.060 --> 01:01:18.420]   You could try it free right now for 30 days of unlimited use all these features you see at freshbooks.com
[01:01:19.220 --> 01:01:21.620]   You can have as many invoices as many clients
[01:01:21.620 --> 01:01:28.220]   Even as many account users as you need this is that's very helpful if you have other people in the business
[01:01:28.220 --> 01:01:32.860]   They will if said physical invoices they'll print them out for a small fee and mail them
[01:01:32.860 --> 01:01:38.420]   So go to freshbooks.com and give it a try today. I really am a fan and
[01:01:38.420 --> 01:01:44.900]   Tell you it was just a lifesaver when I discovered it freshbooks.com and if they ask
[01:01:44.900 --> 01:01:47.020]   I don't know if they ask if they ask just say hey
[01:01:47.020 --> 01:01:48.420]   I heard it on Macbreak
[01:01:48.420 --> 01:01:51.500]   That way everybody will be happy happy happy happy
[01:01:51.500 --> 01:01:54.660]   Sad to say you know one of the things that we learned
[01:01:54.660 --> 01:02:04.700]   On Steve Jobs death last year was that he had chosen for his kids to have a kind of normal house in normal suburban Palo Alto
[01:02:04.700 --> 01:02:09.500]   And you know they lived comfortably, but they weren't behind a wall and
[01:02:09.500 --> 01:02:12.540]   Now I'm sad to say
[01:02:12.940 --> 01:02:17.180]   I have to admit when I saw the house, I thought oh yeah, it just seems like he should have had
[01:02:17.180 --> 01:02:19.900]   Something he should have had a wall
[01:02:19.900 --> 01:02:24.820]   A gate something nothing and and nothing ever happened while Steve was around but
[01:02:24.820 --> 01:02:33.700]   Apparently in July the house was burglarized a thief still $60,000 worth of computers and personalized items
[01:02:33.700 --> 01:02:40.900]   Good news, you know, you know nobody was hurt of course and they do have a suspect who was arrested
[01:02:41.060 --> 01:02:46.700]   By the Silicon Valley hot tech crimes high tech crimes unit
[01:02:46.700 --> 01:02:50.100]   Is and is in jail waiting a court date later this month?
[01:02:50.100 --> 01:02:54.540]   It doesn't sound like Steve Jobs's house was targeted. It was just part of an ongoing
[01:02:54.540 --> 01:03:01.980]   I think this had 63% increase in burglaries in the in the community. They asked him. They said did you know that was Steve Jobs house? He said no really
[01:03:01.980 --> 01:03:07.020]   Oh, I was listening to Macbreak quickly the other day
[01:03:08.500 --> 01:03:13.420]   And they said the house was easily accessed. No, he didn't know that he had no idea
[01:03:13.420 --> 01:03:18.500]   He just said no, I saw a house and I I went in I'm telling you they're not the smartest people these crooks
[01:03:18.500 --> 01:03:21.340]   Not the smartest people
[01:03:21.340 --> 01:03:24.300]   Gosh
[01:03:24.300 --> 01:03:27.140]   I most don't want to start this conversation
[01:03:27.140 --> 01:03:28.380]   the
[01:03:28.380 --> 01:03:35.020]   Apple's case has rested Samsung now begins it's a portion of the trial the Apple versus Samsung
[01:03:35.020 --> 01:03:36.940]   lawsuit
[01:03:36.940 --> 01:03:40.820]   Every week now we should make a special, you know like night line style
[01:03:40.820 --> 01:03:45.340]   Apple versus Samsung day 7
[01:03:45.340 --> 01:03:52.820]   Yeah, we should make it more like the Olympic coverage. There should there should also have been an opening ceremonies and a closing ceremonies
[01:03:52.820 --> 01:03:54.820]   We're parading of the lawyers
[01:03:54.820 --> 01:04:00.100]   Chariots of fire there are as many lawyers as there were nations in the Olympics. I believe
[01:04:00.100 --> 01:04:03.060]   Paul McCartney would still say hey, Jude at the end of it
[01:04:05.540 --> 01:04:07.540]   Yes, oh
[01:04:07.540 --> 01:04:10.540]   So
[01:04:10.540 --> 01:04:17.740]   This is it's yielding a treasure trove of documents lots of interest stuff anybody who's interested in not only the history of Apple
[01:04:17.740 --> 01:04:23.380]   But also just the philosophies of Apple how they what their priorities are how they develop products
[01:04:23.380 --> 01:04:29.900]   We're just getting boatload after boatload of primary documents being offered up by Apple directly and also
[01:04:30.180 --> 01:04:34.620]   testimony from the key players and most of the decisions Apple making the past four or five years
[01:04:34.620 --> 01:04:40.500]   It's like I've got a folder of PDF after PDF after PDF that you know, I do research for what I write
[01:04:40.500 --> 01:04:45.380]   I do research for the show but more anything else is like I really want to this is fascinating stuff
[01:04:45.380 --> 01:04:47.420]   I want to read all of this right? I hope this
[01:04:47.420 --> 01:04:53.900]   I mean like Apple does not just open the kimono and it shows that I think you whether you agree with Apple or not the
[01:04:53.900 --> 01:04:57.140]   The passion they have in prosecuting this case that they are willing to show
[01:04:57.500 --> 01:05:00.900]   historical documentation that they probably would never ever have shown otherwise
[01:05:00.900 --> 01:05:07.340]   Yeah, this really is the equivalent of of you know, the of the mayor saying I could not have possibly
[01:05:07.340 --> 01:05:12.460]   Murdered that person because I was in bed with my hooker prostitute mistress at the time
[01:05:12.460 --> 01:05:16.380]   Wait, wait, I didn't see that PDF where
[01:05:16.380 --> 01:05:23.340]   See that's why you don't just read the summaries you see on the blog you actually have to download but it's pretty
[01:05:25.580 --> 01:05:29.100]   I'd like I'd like to introduce exhibit double a like
[01:05:29.100 --> 01:05:37.300]   So Apple wants two and a half billion dollars. This is interesting. They say now
[01:05:37.300 --> 01:05:41.220]   We didn't just make that number up. It took literally what do they say millions of
[01:05:41.220 --> 01:05:48.140]   calculations yeah and millions of dollars and millions of dollar like two and a half million dollars to figure out how much Samsung owes us
[01:05:48.140 --> 01:05:54.180]   It also was interesting because they pointed out that they tried to do a license with Samsung and oh, yeah
[01:05:54.180 --> 01:05:57.580]   I broke down that they have three kinds of patents the kind of
[01:05:57.580 --> 01:06:05.580]   standards essential friend patents and the computing patents and the design patents and they are incredibly low to license out anything that they think gives them a
[01:06:05.580 --> 01:06:08.620]   Distinctive or competitive advantage and according to them
[01:06:08.620 --> 01:06:11.580]   They believed Samsung was an important manufacturing partner
[01:06:11.580 --> 01:06:14.700]   So they went there and they broke down sort of this is how much you owe us
[01:06:14.700 --> 01:06:22.580]   But we'll give you 20% off because of our deal with Microsoft and 20% off because we like you and it was it was very odd from an apple point of view
[01:06:22.580 --> 01:06:25.620]   Yeah, and that Microsoft had licensed these pens
[01:06:25.620 --> 01:06:30.180]   But the deal was they could which might tell you something about cross-laces
[01:06:30.180 --> 01:06:34.420]   But tell me tell you something about why the eye-wink does phone looks like it does the deal was you can use these
[01:06:34.420 --> 01:06:37.580]   But it can't look anything like an iPhone and for the better
[01:06:37.580 --> 01:06:39.980]   I mean you put in I love the new the Lumia 900
[01:06:39.980 --> 01:06:44.940]   It's fantastic looking and I even like Android slight to unlock because they couldn't do what the iPhone does
[01:06:44.940 --> 01:06:49.260]   I think there's a case to be made that things that don't look the same or better for us as consumers
[01:06:49.260 --> 01:06:56.620]   Yeah, I did it, you know, I've been giving Microsoft a huge amount of credit for saying thinking differently and doing something different with the Windows phone
[01:06:56.620 --> 01:06:58.740]   Maybe they had to
[01:06:58.740 --> 01:07:05.660]   They wouldn't have done that if they felt I think Samsung and Microsoft were both in the exact same position where they had
[01:07:05.660 --> 01:07:09.020]   Here's the here's the amount of exposure that we have we had to fight this out in court
[01:07:09.020 --> 01:07:14.660]   How how how attached are we to the idea of doing something that is vaguely similar to an iPhone?
[01:07:14.900 --> 01:07:19.980]   If Microsoft said that we can certainly agree to this because we weren't playing on doing anything like that anyway
[01:07:19.980 --> 01:07:27.020]   That's perfectly fine if Samsung says no, we're not we're not doing anything that any other tech company is not entitled to do
[01:07:27.020 --> 01:07:35.380]   You know go go go beat bricks and so and the one of the PDFs that was talking about is the the proposal document the presentation that Apple made to Samsung
[01:07:35.380 --> 01:07:39.640]   At the point which they're saying look we know we know that you stole the stuff from Apple from iPhone
[01:07:39.640 --> 01:07:44.820]   We don't want to go the go to the mattresses over this because we count on Samsung as a trusted and valuable supplier
[01:07:44.820 --> 01:07:46.820]   So here's how we're gonna broke and broke with this truth
[01:07:46.820 --> 01:07:48.700]   And so you click on this time
[01:07:48.700 --> 01:07:50.860]   So it's not good because they tried to keep this out of the courts
[01:07:50.860 --> 01:07:57.380]   But then you look at article after article after article in this presentation where they are essentially saying that any phone that
[01:07:57.380 --> 01:08:04.240]   Does not a flip phone with an liquid crystal display and a and a and a and a 10-digit pad isn't fringing on the iPhone
[01:08:04.240 --> 01:08:10.680]   If you there's a table on page like 18 I've gotten in front of me right now that essentially says that breaking down
[01:08:10.680 --> 01:08:16.560]   How much that the licensing should be for the year 2010 and Apple was expecting that?
[01:08:16.560 --> 01:08:19.280]   Samsung owes Apple
[01:08:19.280 --> 01:08:25.680]   53 million dollars off of Symbian phones the I mean my books for Windows blackjack
[01:08:25.680 --> 01:08:32.280]   Yeah, it's like well like there's the breaking it down say here's if it runs Android then we you owe us money
[01:08:32.280 --> 01:08:34.440]   If it doesn't use a Microsoft operating system
[01:08:34.440 --> 01:08:40.280]   You owe us money there is almost no metric in this document in which Apple says you can sell a cell phone
[01:08:40.280 --> 01:08:44.740]   That is in any way could be called a smartphone and not oh Apple money
[01:08:44.740 --> 01:08:51.160]   I mean this is a document that pretends as though the trio never existed that per that pretends that the blackberry phone never
[01:08:51.160 --> 01:08:55.760]   Existed even again even these phone even these phones that have an integrated keyboard at some point
[01:08:55.760 --> 01:08:57.040]   Well, we'll give you a discount
[01:08:57.040 --> 01:09:00.680]   But you still owe us money because it has a color screen it could do other things
[01:09:00.680 --> 01:09:07.000]   I think there's almost a quote from the presentation that anything that any phone that is more than just a phone at some point
[01:09:07.000 --> 01:09:10.280]   You need to give us some money for this I do think that that is however
[01:09:10.280 --> 01:09:14.040]   That's when you walk into the car dealership and make the incredible lowball offer because you know
[01:09:14.040 --> 01:09:17.360]   It'll never be accepted but you want to set up a good bargaining position
[01:09:17.360 --> 01:09:24.320]   And I think also what you said about Microsoft versus Samsung the big difference is that Microsoft is funded almost entirely by Windows and
[01:09:24.320 --> 01:09:29.080]   Office money where if you look at who makes money in Android there's Samsung
[01:09:30.040 --> 01:09:35.880]   HTC makes almost none and everybody else loses money. So from Microsoft not copying anything from Apple's probably
[01:09:35.880 --> 01:09:37.000]   You know doesn't matter
[01:09:37.000 --> 01:09:43.560]   But for Samsung if they believe that being the being an iPhone not made by Apple is the reason they're making
[01:09:43.560 --> 01:09:50.680]   The amount of profit that they're making they will never ever ever want to give that up because that to them becomes the reason for their success
[01:09:50.680 --> 01:09:52.960]   But there's but there's also
[01:09:52.960 --> 01:09:54.280]   there's
[01:09:54.280 --> 01:09:57.720]   This is a great topic for discussion because so much of this is
[01:09:58.360 --> 01:10:03.880]   Conceptual so much of this is debatable and trying to understand what invention is like and what developing a product is like
[01:10:03.880 --> 01:10:07.680]   There is certainly a position to be argued especially with it with the
