
[00:00:00.000 --> 00:00:05.800]   It's time for Mac break weekly Andy Renee and Alex are all here and we have a lot to talk about
[01:08:04.580 --> 01:08:08.500]   If you want and get the five of your bottle, Alex and you'll never run out
[01:08:08.500 --> 01:08:13.460]   But do you see that price take 20% off because here's what we're going to do when you go to trace ponter's.com
[01:08:13.460 --> 01:08:15.860]   Mac break and use the code Mac break
[01:08:15.860 --> 01:08:19.460]   You'll get an extra 10 off so it's 10% off for subscribing
[01:08:19.460 --> 01:08:21.540]   10% off
[01:08:21.540 --> 01:08:26.340]   Because you use the code Mac break that's 20% off and that applies to the coffee as well as the olive oil
[01:08:26.340 --> 01:08:31.780]   So you can put together a little package for yourself or your family or your friends
[01:08:31.780 --> 01:08:36.900]   I'm going to send this to my mom because she loves to cook and she loves good olive oil
[01:08:36.900 --> 01:08:41.700]   And you know, I remember when I was growing up there was always a can of olive oil
[01:08:41.700 --> 01:08:46.100]   Italian olive oil and the stove because that's all she would ever cook with right next to the stove
[01:08:46.100 --> 01:08:48.820]   and uh
[01:08:48.820 --> 01:08:52.260]   You know lately because of that 60 minutes piece. I've been I'm not going to buy that anymore
[01:08:52.260 --> 01:08:56.420]   Where can I get good olive oil? This is where trace ponter's.com/macbreak
[01:08:56.420 --> 01:09:02.660]   20% off if you subscribe and use the offer code Mac break. I just wish you guys were here because
[01:09:02.660 --> 01:09:07.700]   This is yeah, I got a quick we we have a kind kind bar
[01:09:07.700 --> 01:09:09.700]   That's what we got
[01:09:09.700 --> 01:09:17.700]   You're gonna eat with those little crappy energy bars. That's all you got. Mmm. Oh my god. I didn't want to be left out
[01:09:17.700 --> 01:09:20.420]   It's not the same
[01:09:20.420 --> 01:09:23.380]   I am kind of an olive oil kind of sir because I grew up on it
[01:09:23.380 --> 01:09:27.220]   So is Lisa because she won't do vinegar on herself. She only does olive oil
[01:09:27.220 --> 01:09:28.900]   and
[01:09:28.900 --> 01:09:31.860]   We've we you know when we were we were in Paris
[01:09:31.860 --> 01:09:37.380]   No, it was London at a hotel and then some French olive oil when we started buying that because it was so good
[01:09:37.380 --> 01:09:42.740]   This is better. This is the best I've ever had and the price is right especially when you take that 20% discount
[01:09:42.740 --> 01:09:45.620]   Trace hey, if you're um, yes, you would
[01:09:45.620 --> 01:09:49.940]   If you're in in petaluma if you go to portworx and get their sonomic
[01:09:49.940 --> 01:09:53.700]   Red and you just drop a little of that into the into the
[01:09:53.700 --> 01:09:59.220]   Is that a vinegar or is it poor? It's a it. It's no. It's kind of halfway in between
[01:09:59.220 --> 01:10:01.700]   and it is
[01:10:01.700 --> 01:10:04.660]   You'll go through the bread really fast. Yeah, that's the only problem with that
[01:10:06.020 --> 01:10:08.020]   It's like it's like oh
[01:10:08.020 --> 01:10:10.660]   T-r-e-s like the number three tress
[01:10:10.660 --> 01:10:14.020]   Pontas p-o-n-t-a-s it comes to the mountain
[01:10:14.020 --> 01:10:21.620]   Where the coffee comes from in in brazil three points tress pontas calm slash mac break t-r-e-s p-o-n-t-a-s
[01:10:21.620 --> 01:10:26.100]   Calm slash mac break and just to celebrate i'm having a little trace pontas coffee, too
[01:10:26.100 --> 01:10:32.420]   Safari
[01:10:32.420 --> 01:10:34.180]   Safari
[01:10:34.180 --> 01:10:36.180]   I'm stunned to read this
[01:10:36.180 --> 01:10:38.340]   leads
[01:10:38.340 --> 01:10:43.540]   in mobile web traffic not desktop of course, but mobile web traffic even beating
[01:10:43.540 --> 01:10:45.780]   chrome
[01:10:45.780 --> 01:10:49.540]   Which is the default on browser on android
[01:10:49.540 --> 01:10:52.820]   uh and
[01:10:52.820 --> 01:10:56.980]   And even beating facebook although facebook is gaining on chrome
[01:10:58.260 --> 01:11:05.940]   It's the three top three browsers on mobile our safari chrome facebook and facebook's about to go to number two
[01:11:05.940 --> 01:11:13.140]   Uh, this comes from mixtape panel. I think I think a lot of that has to do with I don't know very many
[01:11:13.140 --> 01:11:18.180]   Apple or iphone users that use anything other than safari you don't have really much of a choice
[01:11:18.180 --> 01:11:23.300]   It's always the default right so it's well, it's the default and it's also just you just don't think about it
[01:11:23.300 --> 01:11:27.540]   It's so tied into everything that apple does it same way like I still use google maps
[01:11:27.540 --> 01:11:28.740]   but
[01:11:28.740 --> 01:11:32.100]   You know the vast majority of iphone users just use apple maps because that's what came with it
[01:11:32.100 --> 01:11:34.020]   And when they click on it it takes them to that link and
[01:11:34.020 --> 01:11:36.660]   That's the power of the of the black one
[01:11:36.660 --> 01:11:42.900]   The the or the tyranny of the default is sometimes they smart enough to know to separate out browsers that present as safari
[01:11:42.900 --> 01:11:46.980]   I hope they are because you're right a lot of browsers. You know you there's a
[01:11:46.980 --> 01:11:50.340]   Uh safari presents as mozilla as a backup
[01:11:50.340 --> 01:11:55.140]   Yeah, there's a user agent string that when queried the browse actually doesn't even be queried
[01:11:55.140 --> 01:12:00.260]   The browser actually sends as part of the packet and it can say anything and as you point out
[01:12:00.260 --> 01:12:03.780]   Sometimes it says the wrong thing so I
[01:12:03.780 --> 01:12:06.740]   There may be the only information they have I don't know
[01:12:06.740 --> 01:12:11.940]   They do say mix this is all again mixed panel late the current split of phones in the us
[01:12:11.940 --> 01:12:16.020]   This is also fascinating 65 ios
[01:12:16.020 --> 01:12:18.740]   35
[01:12:18.740 --> 01:12:22.580]   Android it's actually 65 and a half to 34 and a half
[01:12:23.060 --> 01:12:25.860]   So if I add those together that's there is points
[01:12:25.860 --> 01:12:32.660]   I don't they actually this is that's 100.1.01. So I think there's no room for third party
[01:12:32.660 --> 01:12:39.620]   Defices the mobile market is dominated by uh by ios 65.5
[01:12:39.620 --> 01:12:49.380]   In the us of a in the us it's completely it's a actually flipped in the rest of the world but uh, yeah in the us. Yeah
[01:12:51.300 --> 01:12:56.100]   I mean one of the I so one of the metrics I think is usually better is the amount of e-commerce transactions that go through safari
[01:12:56.100 --> 01:12:58.580]   I think those are usually inordinately high as well. Yeah
[01:12:58.580 --> 01:13:01.780]   But yeah, but apple people buy more stuff, right?
[01:13:01.780 --> 01:13:05.540]   Yeah, I mean you have to take all you have to take all
[01:13:05.540 --> 01:13:10.020]   Nobody knows except for apple and google and they don't really tell us they have those fine-grained numbers
[01:13:10.020 --> 01:13:12.100]   All you can do is take a bunch of different people
[01:13:12.100 --> 01:13:16.100]   Feeling up different parts of the elephant to try to get a clear picture what the animal looks
[01:13:16.260 --> 01:13:23.780]   It would be totally possible for a website to ask more than just the user agent string to determine if it was safari totally
[01:13:23.780 --> 01:13:29.940]   Yeah, so yeah, i'm hoping it's the smallest being smarter and doing it right. I imagine they are but I don't know
[01:13:29.940 --> 01:13:35.060]   So did you see the leaks in ios 12 spada
[01:13:35.060 --> 01:13:41.620]   And then everybody and their youtuber got a got a dummy unit yesterday, so
[01:13:41.620 --> 01:13:44.500]   That was a problem
[01:13:44.500 --> 01:13:50.180]   The same place that always comes from same person. It always comes from every year. Oh, I got that too. Bless them. Bless them
[01:13:50.180 --> 01:13:54.260]   Oh, I know what you're talking about. Yeah. Yeah, he sent me one too
[01:13:54.260 --> 01:13:57.300]   Nice
[01:13:57.300 --> 01:13:59.300]   So that's just based on the icon
[01:13:59.300 --> 01:14:04.660]   But you know so what happened there's so much money involved in the accessory ecosystem
[01:14:04.660 --> 01:14:09.620]   And a lot of these factories are very close together in China that inevitably somebody manages to bribe somebody
[01:14:10.020 --> 01:14:15.060]   To get the schematics and then they produce these dummy units which are as close and as accurate as possible
[01:14:15.060 --> 01:14:19.300]   To what like they're not functional. They're not an actual i are these for casemakers and people like yeah
[01:14:19.300 --> 01:14:24.660]   They're for casemakers and other accessory makers and then some of them get sold on the you know on on the
[01:14:24.660 --> 01:14:31.780]   The market and people pick them up and you know read your suit them to youtubers or to blogs or those kind of things. Okay
[01:14:31.780 --> 01:14:34.740]   So there is there being like 3d printed
[01:14:35.780 --> 01:14:42.260]   Actually, they're often accurate. They're not always last year. There was that whole thing about the the rear touch id sensor that was on a bunch of
[01:14:42.260 --> 01:14:47.620]   Models that never showed up in the real world in apple said they never built here's I actually didn't get it
[01:14:47.620 --> 01:14:51.540]   Somebody offered it to me and I I haven't said yes because I don't know why I would do it
[01:14:51.540 --> 01:14:53.940]   But there is the demi somebody else holding the dummy
[01:14:53.940 --> 01:14:56.420]   Yeah, and a bunch of what uh
[01:14:56.420 --> 01:14:59.220]   Videos went up yesterday. It was almost like it was embargo day for iphone
[01:14:59.220 --> 01:15:01.140]   I thought dummies
[01:15:01.140 --> 01:15:05.620]   So what do we learn from this and also there's an ipad icon in ios 12 too. Yeah
[01:15:05.620 --> 01:15:11.060]   So yeah, but yeah in addition to the the whatever dummies that we're gotten from uh casemakers
[01:15:11.060 --> 01:15:15.300]   We're talking about the usual source of someone decided to go surfing all the way through
[01:15:15.300 --> 01:15:22.420]   uh the binaries of uh of an upcoming release and they saw an icon of a device that doesn't look like an iphone 10 and they also
[01:15:22.420 --> 01:15:31.700]   uh found icons of an ipad device that you would say this is can't possibly be an ipad it has so such slim bezels and no home key
[01:15:32.260 --> 01:15:35.940]   Unless you work to conclude that oh well perhaps that's what the next ipad is going to look like
[01:15:35.940 --> 01:15:39.220]   This has worked in the past with the iphone 10 and the home pod so
[01:15:39.220 --> 01:15:43.140]   This is not uh completely uh, it's not voodoo
[01:15:43.140 --> 01:15:48.260]   The uh the icon's name is hls ipad 2
[01:15:48.260 --> 01:15:52.740]   compared to the similar icon hls ipad
[01:15:52.740 --> 01:15:56.260]   It's a transaction symbol. It's I think it's from the apple pay subsystem. Okay
[01:15:56.260 --> 01:16:00.260]   And so it's home buttonless. It's uh got much smaller bezels
[01:16:01.300 --> 01:16:03.620]   But this is what we all figured was going to happen
[01:16:03.620 --> 01:16:09.460]   Right? Yes. Yeah, they all confirm every rumor that we've seen for the last umpteen months
[01:16:09.460 --> 01:16:12.180]   Yeah, this is what you expect. We're what less than a month away
[01:16:12.180 --> 01:16:14.100]   Well, actually we're not less than a month if they do it
[01:16:14.100 --> 01:16:18.420]   Don't they usually do it the tuesday the week following labor day
[01:16:18.420 --> 01:16:21.860]   Uh, it's usually a tuesday in september
[01:16:21.860 --> 01:16:23.860]   Yeah, it depends exactly on when it lands
[01:16:23.860 --> 01:16:29.380]   Labor day is september 3rd so september 11th would normally because they don't want to do it right after labor day
[01:16:29.940 --> 01:16:34.580]   Because sometimes they do I mean, but it's definitely an ethnicity at least it has been in all the pre for the last
[01:16:34.580 --> 01:16:39.380]   I don't know or what you have pointed out because apple has their own facility now. They don't have to book these
[01:16:39.380 --> 01:16:42.580]   Months ahead of time. They have some flexibility this year
[01:16:42.580 --> 01:16:45.540]   But usually like these
[01:16:45.540 --> 01:16:48.340]   Sorry, Andy. You also imagine they like to stay away from that particular date
[01:16:48.340 --> 01:16:54.100]   You'd be with the 10th of the 12th. Yeah, but they also then I mean they need some time for ramp up
[01:16:54.100 --> 01:16:57.940]   So they have the event and then usually that friday they go on pre-order
[01:16:58.580 --> 01:17:02.340]   Um, 10 days or what is it the next wednesday?
[01:17:02.340 --> 01:17:05.380]   iOS comes out and the friday they become available in stores
[01:17:05.380 --> 01:17:10.100]   So depending on when you actually want to launch the thing you have to have the event with enough time in between to handle all that
[01:17:10.100 --> 01:17:14.100]   Somebody had an event on september 11th was it is it samson?
[01:17:14.100 --> 01:17:18.340]   I remember an event on september 11th and yeah, you would think that people would want to stay away from that
[01:17:18.340 --> 01:17:22.420]   Uh, certainly apple. I think apple's very sensitive to that kind of stuff
[01:17:22.420 --> 01:17:27.700]   So but so we don't know um, but we are the point being we are
[01:17:28.420 --> 01:17:30.420]   roughly a month away from
[01:17:30.420 --> 01:17:33.780]   a likely announcement and do you think it will be
[01:17:33.780 --> 01:17:41.540]   Uh, ipad and iphone we talked about this last week. You still think it'll be all together
[01:17:41.540 --> 01:17:47.380]   Uh, there was a school of thought that apple didn't want to minimize iphone by sharing the stage with a lot of other things
[01:17:47.380 --> 01:17:51.220]   And then we had september event two years ago where there was like four or five things
[01:17:51.220 --> 01:17:56.100]   All announced at the same time the new apple tv and the new ipad pro the first ipad pro and the
[01:17:56.580 --> 01:18:00.100]   The iphone and the new apple watch and so they're obviously not adverse to doing that
[01:18:00.100 --> 01:18:04.580]   So if it makes a lot of sense for them not to have to hold two events people lots of travel over two events
[01:18:04.580 --> 01:18:08.500]   Uh, if if everything is ready to show off. I think that's probably their preference
[01:18:08.500 --> 01:18:14.260]   And then you you mentioned this rumor, uh, that the iphone
[01:18:14.260 --> 01:18:17.300]   2018 iphone
[01:18:17.300 --> 01:18:19.300]   according to bark lays research
[01:18:19.300 --> 01:18:25.060]   Will not will no longer have the little adapter that goes from lightning to
[01:18:26.260 --> 01:18:28.260]   3 and a half millimeter headphone jack
[01:18:28.260 --> 01:18:33.940]   Yeah, I think they should be adding those adapters to other products not taking them away from this one. Yeah, yeah
[01:18:33.940 --> 01:18:38.420]   It costs it costs, uh, nine dollars if you buy it from apple
[01:18:38.420 --> 01:18:40.580]   By cost like and I have it
[01:18:40.580 --> 01:18:41.460]   Well, it
[01:18:41.460 --> 01:18:46.820]   It costs 27 to 36 because that's how many you need look floating around so when you forget one
[01:18:46.820 --> 01:18:54.740]   You have another one. I did I saturated the house with them. I bought somebody. Yeah. Yeah. Now. I will admit that after a lot of
[01:18:54.740 --> 01:18:56.740]   uh
[01:18:56.740 --> 01:19:01.940]   Resistance, uh, the thing I use most of the time now is my airpods, you know, I mean they're just they become
[01:19:01.940 --> 01:19:08.420]   You know, it's just what what I'm using every day. Um, but that's because you're forced into it
[01:19:08.420 --> 01:19:15.060]   No, no, I have I have the the adapter and I have I have some edomotics that I that I have sitting with me that I
[01:19:15.060 --> 01:19:19.780]   You know, they're on my desk almost all the time. That's what I used to wear all the time and when I'm on conference calls
[01:19:19.780 --> 01:19:20.500]   I
[01:19:20.500 --> 01:19:22.820]   Often still put them on because the mic is a little bit better
[01:19:22.820 --> 01:19:28.420]   But the airpods when you get used to not having the cables I will admit like working out is
[01:19:28.420 --> 01:19:32.580]   Amazing you go to the gym. I mean the gym isn't very busy where I work out
[01:19:32.580 --> 01:19:35.380]   And so I you just set it somewhere in the middle of the time
[01:19:35.380 --> 01:19:39.700]   I said my phone somewhere in the middle of the gym and then I just walked around working out then it's
[01:19:39.700 --> 01:19:45.220]   I've gotten tangled up with my headphones many many times in my in my
[01:19:45.460 --> 01:19:50.980]   A little career of lifting and uh, and so it's really nice just to have headphones. You just want it about it's so fun
[01:19:50.980 --> 01:19:55.300]   I see a muscle bound guy like Alex all taught him on the headphones
[01:19:55.300 --> 01:20:02.500]   It's so fun. I'm gonna miss that Alex and I haven't I haven't been muscle bound for a long time
[01:20:02.500 --> 01:20:07.220]   I try though. I try I try
[01:20:07.220 --> 01:20:14.340]   I work at it. I yeah, but muscle bound has not been my problem. Not since nab started your intestine before the show starts. Yeah
[01:20:14.340 --> 01:20:18.100]   It's not steroids it's pets
[01:20:18.100 --> 01:20:21.780]   Supplement my doctors that it was good
[01:20:21.780 --> 01:20:26.020]   It's an enhancement
[01:20:26.020 --> 01:20:31.940]   Um, I don't know if this will affect the uh shipping of the new iphone or ipad
[01:20:31.940 --> 01:20:39.460]   But tsmc the Taiwan semiconductor manufacturing company shut down over the weekend last weekend
[01:20:40.340 --> 01:20:45.780]   Uh saying a computer virus hit its fabrication tools on friday evening
[01:20:45.780 --> 01:20:49.860]   80 percent have now been restored as of uh yesterday
[01:20:49.860 --> 01:20:52.340]   but
[01:20:52.340 --> 01:20:54.340]   That means delayed shipments
[01:20:54.340 --> 01:21:03.060]   To customers tsmc builds what the memory in the iphone? What are they build? No, they do the a they will be doing the a12 processor
[01:21:03.060 --> 01:21:05.300]   No boy. Oh, that's not good
[01:21:05.300 --> 01:21:10.020]   Uh, of course, uh, oh two or three day delay
[01:21:10.500 --> 01:21:12.980]   Right now probably really isn't good for the iphone
[01:21:12.980 --> 01:21:19.300]   It really to pay it's hard one bit again like kimiko he says one bit of information
[01:21:19.300 --> 01:21:25.380]   It's hard to extrapolate. Uh, we don't know how far ahead they were we don't know if this will affect initial supply or their ability to meet
[01:21:25.380 --> 01:21:31.700]   You know channel inventory or if they had enough already stockpile that it's only going to be a problem if they can't fill in the gap now
[01:21:31.700 --> 01:21:34.740]   It's it's really hard to say but it obviously it's not good
[01:21:35.620 --> 01:21:38.660]   They're not it's not going to affect the announcement or the time we buy
[01:21:38.660 --> 01:21:40.740]   I mean, you know, we all we all know that they're going to be delayed
[01:21:40.740 --> 01:21:47.220]   It just means that a certain number of people are going to get the you are now two or three weeks rather than you are now two or three days
[01:21:47.220 --> 01:21:52.260]   You know that I mean it's I don't think that being down for two days is really going to affect any of us
[01:21:52.260 --> 01:21:55.380]   It is a kind of a cautionary tale for all of us though
[01:21:55.380 --> 01:22:00.100]   This is something that's happened to so many businesses. They got bit by want to cry the ransomware
[01:22:00.820 --> 01:22:06.500]   According to the ceo obviously they are not they are not built running their production company on the max
[01:22:06.500 --> 01:22:12.740]   Hmm and then I've identified vendor provided the company with an infected tool
[01:22:12.740 --> 01:22:21.140]   And uh, I guess software tool and they installed it on whatever, you know, obviously not mac and tauch based
[01:22:21.140 --> 01:22:28.260]   Control i have been somebody if somebody isn't ribbing the ceo of somebody else over the fact that they were down
[01:22:28.340 --> 01:22:32.020]   You know, well, it's probably those fab machines probably who knows what they run
[01:22:32.020 --> 01:22:39.940]   But it's probably some what was it a tool related to chip fabrication or was it a pirated version of like overwatch or something?
[01:22:39.940 --> 01:22:45.140]   That's really why they shut down. They wanted three days to play fortnight. That's exactly what's going on
[01:22:45.140 --> 01:22:52.100]   They according to bloomberg tsmc is quote expected to be able to fill all orders on time for apple
[01:22:52.100 --> 01:22:55.140]   So that's for apple for apple
[01:22:55.140 --> 01:23:00.580]   You'll have to wait your adelok. Yeah, it helps to be the biggest customer of a company like the smc
[01:23:00.580 --> 01:23:07.140]   Uh apple is accepting red cross donations. You may have seen that for wildfires in california
[01:23:07.140 --> 01:23:13.620]   These northern california wild fires are about a hundred miles north of us, but uh, they are it is the largest
[01:23:13.620 --> 01:23:16.660]   wildfire ever in california history up in
[01:23:16.660 --> 01:23:21.700]   Medicino and you and it i'm sure those red cross donations will be very much
[01:23:22.100 --> 01:23:26.020]   welcome so when you see that little pop up in your iTunes
[01:23:26.020 --> 01:23:28.260]   You might consider
[01:23:28.260 --> 01:23:30.260]   coffin up a little something something
[01:23:30.260 --> 01:23:37.700]   Uh, tell you who will not be coffin up a little something something the folks who do fortnight have decided not to put it in the google play store
[01:23:37.700 --> 01:23:39.700]   It's coming to androids soon
[01:23:39.700 --> 01:23:44.260]   Uh, they make a lot of money on apple about 150 million dollars a day
[01:23:44.260 --> 01:23:48.820]   That means apple makes a third of that 50 million dollars unless they've unless they're cutting a deal
[01:23:49.620 --> 01:23:55.220]   Uh, these are all in app purchases. Tim swiney the ceo of epic says we're not going to do that on google play
[01:23:55.220 --> 01:23:57.380]   That's kind of controversial because in order to
[01:23:57.380 --> 01:24:00.980]   side load a game on google play you have to turn off
[01:24:00.980 --> 01:24:03.620]   the third party protection
[01:24:03.620 --> 01:24:11.140]   android much like apple, uh, unless you turn off that setting will only allow you to download apps from the google official google store
[01:24:11.140 --> 01:24:16.180]   But unlike apple, they have a switch in settings that let you disable that
[01:24:16.820 --> 01:24:20.980]   You I think on modern uh android devices. It's a one-time
[01:24:20.980 --> 01:24:25.460]   Disabling so it comes back on after you download whatever that was that you wanted
[01:24:25.460 --> 01:24:31.220]   Unless you want to download it again, then I mean it just seems so ill advised and and not really in the best interest of
[01:24:31.220 --> 01:24:36.980]   Customers or users. Yeah, and I it's also taking a chance because it does make it that much harder to get it
[01:24:36.980 --> 01:24:41.780]   Uh, and I think russell holly made this point like when pokemon was available
[01:24:42.020 --> 01:24:49.460]   Um, you know in one region people rushed to download bootleg versions half of which had malware installed and when it's not coming through the store
[01:24:49.460 --> 01:24:53.540]   You have no protection against that there's gonna be a bunch of people putting up fake APK mirrors
[01:24:53.540 --> 01:24:58.260]   And loaded with who knows what and people are gonna download it because they're desperate to get four at night
[01:24:58.260 --> 01:25:02.740]   I'm sure swiney would have done the same thing with the iphone, but you don't have the option on the iphone
[01:25:02.740 --> 01:25:06.660]   You'd have to do enterprise and it's just such a so much overhead. Yeah
[01:25:06.660 --> 01:25:11.780]   Oh, so you can do it as like an enterprise app side load. Yeah. Yeah, you can create almost like a
[01:25:11.780 --> 01:25:17.220]   Like the way a corporation would distribute apps to its own customers, but there's just so much overhead that it's probably not worth it for them. Yeah
[01:25:17.220 --> 01:25:21.060]   Um
[01:25:21.060 --> 01:25:24.180]   Apple has this is a tricky one. So we'll
[01:25:24.180 --> 01:25:30.420]   I'll just say it apple has banned info wars from the podcast directory actually
[01:25:30.420 --> 01:25:35.540]   Uh, they still sell the info or allow the info wars app on the app store. It's a free one
[01:25:35.540 --> 01:25:40.340]   Uh, but they are removing info wars most of the info wars podcast from the eye
[01:25:40.580 --> 01:25:43.460]   Tunes directory following in the lead of a spotify
[01:25:43.460 --> 01:25:50.340]   Uh and others who have decided to pull Alex Jones's inflammatory they fast followed so they were all
[01:25:50.340 --> 01:25:56.100]   I forget it was charlie wetsall who was covering it and he said I was talking to youtube and facebook and all these companies and they hemmed and
[01:25:56.100 --> 01:26:00.020]   HOD for months and then apple apparently eddy q and and tim cook
[01:26:00.020 --> 01:26:06.260]   Discussed it over the weekend apple made a decision and then everybody everybody except for twitter fell in line immediately after that
[01:26:06.260 --> 01:26:08.740]   And they made the decision it says
[01:26:09.300 --> 01:26:10.740]   To drop
[01:26:10.740 --> 01:26:15.460]   From the pockets is apple insiders drop it from the podcast but not from the app store. Why is that?
[01:26:15.460 --> 01:26:21.060]   Yeah, I think that came from pacific. Um, they because they didn't believe that it violated the two in terms of the app store
[01:26:21.060 --> 01:26:25.780]   Although the way I read them the terms in the app store are not significantly or not at least
[01:26:25.780 --> 01:26:33.220]   Realistically different than the terms of the podcast app. So I think that you know, you can argue that they violate one they should violate the other
[01:26:33.220 --> 01:26:38.100]   I I feel as though it's because in the uh podcast store
[01:26:38.820 --> 01:26:44.980]   You have an apple app that's rendering hateful texts in the form of the description of what the episode is about
[01:26:44.980 --> 01:26:49.540]   Whereas you can have a little bit of a distance and say that well, we're just we're just providing an app
[01:26:49.540 --> 01:26:54.900]   It's the app that is telling people these horrible horrible things about contrails and fake quote fate
[01:26:54.900 --> 01:27:00.580]   Unquote school shootings and such like that, but yeah, there's always there's always been a little bit of a division between content
[01:27:00.580 --> 01:27:03.620]   That's available through the app store and content. That's available
[01:27:03.620 --> 01:27:08.660]   Through the itunes store and podcasts that I don't usually the
[01:27:08.660 --> 01:27:10.660]   other way
[01:27:10.660 --> 01:27:13.780]   Yeah, I mean, it's there's just not a whole lot of consistency
[01:27:13.780 --> 01:27:19.540]   Uh, there have been there there have been times where these uh, they've banned uh simple like uh, uh reference apps
[01:27:19.540 --> 01:27:23.940]   Because you could access a naughty word through a wikipedia app
[01:27:23.940 --> 01:27:27.860]   However, other the same naughty words are okay and explicit
[01:27:27.860 --> 01:27:31.540]   Tag songs, so it's it's weird
[01:27:31.540 --> 01:27:36.100]   That was kind of the old days right though. Haven't they fixed is it more consistent now? Is it not?
[01:27:36.980 --> 01:27:38.980]   Uh, it's it's still just like
[01:27:38.980 --> 01:27:43.300]   Yeah, exactly. It's it's I still think that the
[01:27:43.300 --> 01:27:50.500]   Content approval is still very much a handcrafted hand-tooled artisanal process
[01:27:50.500 --> 01:27:54.340]   Where yeah, where it's that well, I mean in a sense that
[01:27:54.340 --> 01:28:01.860]   Uh, there are rules, but it depends on the circumstances under which someone is reviewing those rules and who gets bit by them
[01:28:01.860 --> 01:28:03.540]   And who gets to slide through them?
[01:28:03.540 --> 01:28:07.620]   Uh, so they're gonna be always going to be apps that should have been banned but will go through
[01:28:07.620 --> 01:28:11.780]   Until apple catches them two years. Excuse me catches the mistake two years later
[01:28:11.780 --> 01:28:15.300]   And there are always going to be apps that really should have been approved immediately
[01:28:15.300 --> 01:28:21.860]   Uh, but get banned and they and the developer never really finds out. So it's not uh, it's not it's not a tragedy
[01:28:21.860 --> 01:28:29.780]   Of apple, but it it's hard to decide that there is a consistent set of rules for why apple does one thing for one store
[01:28:29.780 --> 01:28:33.140]   Or one piece of con even one piece of content and a different one for a different one
[01:28:33.300 --> 01:28:38.020]   I am obviously not a fan of uh, info wars, but it does make me a little
[01:28:38.020 --> 01:28:41.140]   queasy
[01:28:41.140 --> 01:28:42.420]   um
[01:28:42.420 --> 01:28:44.420]   I mean, I think even even
[01:28:44.420 --> 01:28:48.660]   I think that even mark zuckerberg was touching on this when he was talking about nazis and and yeah, they should be
[01:28:48.660 --> 01:28:54.820]   The quandary that facebook faces and I think they finally got rid of info wars on facebook
[01:28:54.820 --> 01:28:56.660]   But they still have a lot of other
[01:28:56.660 --> 01:28:59.780]   You know hate got rid of hateful or five pages that alex john
[01:28:59.940 --> 01:29:05.380]   So the thing is that like there's there's a lot of there's very there's huge value in having the discussion because you never want
[01:29:05.380 --> 01:29:07.940]   You don't want to air too far in one way. You don't want to be
[01:29:07.940 --> 01:29:10.740]   But there are lines like for example all of these places these aren't
[01:29:10.740 --> 01:29:15.780]   Me back up for a second. There's no freedom of speech argument here because there's no freedom of speech on somebody else's dime
[01:29:15.780 --> 01:29:17.860]   These are public companies use to not governments
[01:29:17.860 --> 01:29:22.740]   There's no censorship because no government is ordering them to take these down. They're doing this as editorial decisions
[01:29:22.740 --> 01:29:26.100]   It's like you you get to control what is on the shelves of your bookstore?
[01:29:26.100 --> 01:29:31.140]   What is on the shelves of your retail store? That's your decision to make as long as you don't violate any laws and doing it
[01:29:31.140 --> 01:29:34.420]   And also, I mean this this there are laws of different countries
[01:29:34.420 --> 01:29:35.860]   That take effect here
[01:29:35.860 --> 01:29:40.020]   So you can't just have a us view on this because anything you allow or don't allow the us to do
[01:29:40.020 --> 01:29:42.980]   You allow or don't allow china to do and that's just how these things work
[01:29:42.980 --> 01:29:44.740]   But we have lines for example
[01:29:44.740 --> 01:29:48.820]   They don't allow porn on almost almost any of these doors and people will say well
[01:29:48.820 --> 01:29:53.780]   I absolutely know what that is but sometimes there's arguments over male versus female nipples or whether you can have a shot
[01:29:53.780 --> 01:29:56.420]   of someone breastfeeding or not. We have huge arguments about that
[01:29:56.420 --> 01:30:00.660]   And it's very different. Yeah, and it's fair to expand that to other content types
[01:30:00.660 --> 01:30:04.580]   And apple does list a variety of things including like you can't show murder
[01:30:04.580 --> 01:30:11.140]   And we should say it's not a first amendment issue because the first amendment protects you against government and intervention
[01:30:11.140 --> 01:30:14.020]   Any private business can do whatever it wants
[01:30:14.020 --> 01:30:18.180]   And I think the company's but a private business because people get confused about that too
[01:30:18.180 --> 01:30:21.300]   Public companies means there's public shareholders doesn't mean it's a government
[01:30:22.420 --> 01:30:27.300]   And the I think what a lot of these folks are trying to traipse around also is becoming liable for
[01:30:27.300 --> 01:30:33.060]   For making decisions in general. So as they start to say we're going to take this content out
[01:30:33.060 --> 01:30:36.180]   Then people are going to say well, you need to start making decisions all the time
[01:30:36.180 --> 01:30:37.780]   That's the slippery slope or you could be sued
[01:30:37.780 --> 01:30:43.140]   Or you could be sued if if this was put on, you know, it opens them up to all kinds of lawsuits
[01:30:43.140 --> 01:30:45.940]   You know, and that's the and so a lot of them are like
[01:30:45.940 --> 01:30:50.180]   I don't know if we should do that and I think that they got to a point with with him that
[01:30:50.660 --> 01:30:54.340]   They decided that he just wasn't knows it was it was worth the trouble
[01:30:54.340 --> 01:30:58.340]   But a bit also there's I think that there's a cultural problem that has to be overcome
[01:30:58.340 --> 01:31:03.700]   Uh with companies like facebook and twitter historically from the very very get-go
[01:31:03.700 --> 01:31:07.860]   Uh, they have been under the classic initial internet model
