
[00:00:00.000 --> 00:00:05.300]   It's time for Mac break weekly Annie and Renee are here. We're gonna say goodbye to South segue
[01:00:43.200 --> 01:00:49.760]   We're going to see how much we can put into this how much usability how much repair ability how much recyclability we can put into this
[01:00:50.000 --> 01:00:53.600]   If we just stick with we we first take all of our engineers at hiring
[01:00:53.600 --> 01:01:00.400]   Are you a question number one is are you okay with never making anything thinner than three quarters of an inch?
[01:01:00.400 --> 01:01:04.080]   I'm so i'm serious if you ask us to hey, we got all this dead air space
[01:01:04.080 --> 01:01:09.040]   We will say how can you make use of that dead air space either to remove a fan or do something else
[01:01:09.040 --> 01:01:15.040]   I think that that's an interesting engineering challenge to say that if you know that you have that hard limit that you can't make
[01:01:15.040 --> 01:01:18.880]   A thinner than that. What can you do with that space? I think you can make some rather exciting
[01:01:19.280 --> 01:01:22.720]   Machines for with that limitation, but then steve jobs will throw into a fish tank
[01:01:22.720 --> 01:01:25.120]   You'll see air bubbles and he'll you know fire you on the spot
[01:01:25.120 --> 01:01:29.920]   It's just that's okay. No, we'll say we'll say but but steve because of because it's three quarters of an inch
[01:01:29.920 --> 01:01:34.000]   That means we can use this incredibly exotic metal that makes absolutely no sense
[01:01:34.000 --> 01:01:39.200]   But it's very exciting from a design point of view and he'd say I like the cut of your jib young man
[01:01:39.200 --> 01:01:42.560]   There was a fantasy life, don't you?
[01:01:42.560 --> 01:01:48.000]   There's a famous motry all hamburger joint called dick ends where they they have a little door at the front
[01:01:48.000 --> 01:01:52.000]   Every hamburger has to be thin enough to slip underneath the door. Oh, that's when they when they serve it to you. Yeah
[01:01:52.000 --> 01:01:56.880]   I don't know if thin and hamburgers is really what we're going for here. You just get lots of them. That's our genius
[01:01:56.880 --> 01:02:01.120]   You have to buy many many of it. Oh, it's like the white castle. Yeah. Yeah, the sliders
[01:02:01.120 --> 01:02:03.760]   Apple has released if you so
[01:02:03.760 --> 01:02:11.280]   Anyway on balance, I love this notebook because i'm not the kind of person that needs more than 16 gigs of ram or needs this special
[01:02:11.280 --> 01:02:14.640]   Graphics capability. I did buy the top of the line 15 inch
[01:02:15.520 --> 01:02:21.360]   It's very fast. It looks beautiful. I use it all the time and i'm very happy with it and I don't hate the keyboard, which is
[01:02:21.360 --> 01:02:24.160]   You know better than I expected frankly
[01:02:24.160 --> 01:02:32.720]   So if you can afford it, I think this is a apples made a lovely piece of kit as in tomsen would say
[01:02:32.720 --> 01:02:35.680]   Actually might not say that but that's how he would say
[01:02:35.680 --> 01:02:39.440]   And you know what's great about this said no comic book keycaps
[01:02:39.440 --> 01:02:43.120]   I don't know they actually have letters on the keycaps this time, which is just fantastic for me
[01:02:43.760 --> 01:02:46.560]   I can type once again wait until they're changeable letters
[01:02:46.560 --> 01:02:54.000]   OLED keys I did I did pre-order that other world computing doc because I would eventually like to get those new lj lg a 5k
[01:02:54.000 --> 01:03:02.320]   uh monitor or two for my uh home office apple has released a document on using 4k displays 5k displays and
[01:03:02.320 --> 01:03:04.960]   ultra hd tv's
[01:03:04.960 --> 01:03:06.640]   with your mac
[01:03:06.640 --> 01:03:08.720]   Why is why is my mac jumping my uh
[01:03:10.720 --> 01:03:12.720]   It's the dongle. It's the dongle
[01:03:12.720 --> 01:03:18.640]   All right, let me get out my apple. You know, we're using some sig dongle
[01:03:18.640 --> 01:03:24.800]   That's my g so that was amazing. You have a person to flames already. I can't believe the failure
[01:03:24.800 --> 01:03:30.160]   If we're having a dongle issue here, so let me just i'll lose my ethernet, but I can survive without that
[01:03:30.160 --> 01:03:33.440]   I do have a dongle for the ethernet if I decide i'll
[01:03:33.440 --> 01:03:36.720]   Double i'd have to double dongle
[01:03:36.720 --> 01:03:38.960]   um, all right, so now
[01:03:40.000 --> 01:03:41.680]   now
[01:03:41.680 --> 01:03:45.040]   How about now karston is it look better? I'm using the apple dongle
[01:03:45.040 --> 01:03:48.240]   Yep
[01:03:48.240 --> 01:03:49.840]   well
[01:03:49.840 --> 01:03:51.840]   So much for sig
[01:03:51.840 --> 01:03:57.040]   Wow, it's also by the way hotter in heck this thing is burnt boining
[01:03:57.040 --> 01:04:01.520]   That's why you pay 79 for an apple dongle. How much was the sig dongle? I mean, it's
[01:04:01.520 --> 01:04:04.400]   it's um
[01:04:04.400 --> 01:04:09.040]   I mean, it's silly, but it's you know, sometimes you want a cable that's you know, got a good coordinates well insulated
[01:04:09.760 --> 01:04:11.120]   All that things
[01:04:11.120 --> 01:04:13.920]   well, and here's the good news. I also purchased
[01:04:13.920 --> 01:04:19.360]   a apple brand ethernet adapter and uh, somewhere in here I have the
[01:04:19.360 --> 01:04:24.320]   adapter that gets me from usb type a to usb
[01:04:24.320 --> 01:04:28.560]   Type c and I think with the addition of that I can dongle
[01:04:28.560 --> 01:04:31.520]   Into i'm sure it's in here somewhere
[01:04:31.520 --> 01:04:34.000]   Is it on there?
[01:04:34.000 --> 01:04:39.280]   Oh, just plug it in right? Okay, there we go. That's right. I have this so now i've double dongled
[01:04:39.840 --> 01:04:43.520]   and all doubled on i double dongle very yeah, all should be well
[01:04:43.520 --> 01:04:47.120]   Wow, show time wow
[01:04:47.120 --> 01:04:48.480]   Yeah
[01:04:48.480 --> 01:04:56.000]   Every time I mentioned the word dongle it be people will say it should be a show title, but see this this is how badly apple has beaten us down with
[01:04:56.000 --> 01:05:03.200]   The ubiquity of dongles. We no longer giggle when we hear that word. That's not right. It's not funny anymore. All right dingle yet dongle
[01:05:03.200 --> 01:05:05.280]   I'm my double dongles dangling
[01:05:06.960 --> 01:05:09.920]   We got a dangle dongle problem here. Okay, let's move on
[01:05:09.920 --> 01:05:20.640]   So this is a good document to read if you're thinking about driving a 5k display
[01:05:20.640 --> 01:05:25.680]   uh off of your mac these this is actually kind of challenging this the mst
[01:05:25.680 --> 01:05:31.280]   Multiple stream versus sst and and all of that we don't have to play point for you
[01:05:31.280 --> 01:05:34.880]   It's a problem with single stream as it's uh lower refresh rate is 30 hertz
[01:05:35.840 --> 01:05:41.600]   Um, let's set her uh, etc, etc if you have a multi stream display, you can do it with a new macbook pro
[01:05:41.600 --> 01:05:43.600]   That's the good news
[01:05:43.600 --> 01:05:49.040]   But you have to have the uh radian r9 m 370 x graphics card
[01:05:49.040 --> 01:05:55.440]   On the yeah, you're essentially stitching to because again like the uh intel has pushed the display port
[01:05:55.440 --> 01:06:00.720]   Uh, it was supposed to be in skylake then it was supposed to be in kb lake and then it was supposed to be in can and lake
[01:06:00.720 --> 01:06:04.800]   And now we have coffee lake in between those and I wanted to be called coffee cake because it makes me hungry
[01:06:05.520 --> 01:06:08.320]   But we they just can't they they have not made the technology available
[01:06:08.320 --> 01:06:14.000]   So what apple did internally with the iMac 5k was stitched to two displays together through their custom timing controller
[01:06:14.000 --> 01:06:19.120]   And now they're doing the same thing through the uh, amd card, which is you know, basically you have two displays
[01:06:19.120 --> 01:06:21.600]   And if those aren't done well, it looks like this which is horrible
[01:06:21.600 --> 01:06:25.600]   Uh, so it has to be properly controlled and you're limited in what you can use
[01:06:25.600 --> 01:06:28.080]   But the good news is if you have the new macbook pro
[01:06:28.080 --> 01:06:33.360]   You and you can use htmi with a 4k display to get 60 hertz refresh
[01:06:33.360 --> 01:06:36.000]   And that really does look better. You do want the 60 hertz if you can
[01:06:36.000 --> 01:06:43.360]   You can do it. All right time for a break more to come in just a moment and a nakos Chicago sun times
[01:06:43.360 --> 01:06:47.120]   And the cu boulder hat which I love
[01:06:47.120 --> 01:06:53.920]   Because my son okay there you go my son's a buff as they quality material. Yes made from the hides of
[01:06:53.920 --> 01:06:56.560]   tame bison
[01:06:56.560 --> 01:07:00.720]   Also, also rene richy from i more dot com
[01:07:01.360 --> 01:07:05.200]   Where they are currently constructing it looks like the death star uh behind them
[01:07:05.200 --> 01:07:09.120]   We're gonna have to investigate this new weapons system that i'm more is creating
[01:07:09.120 --> 01:07:12.160]   Are showing the target
[01:07:12.160 --> 01:07:17.040]   Are so today just make sure you have a ventilation port. Okay. You don't want a death star overheating
[01:07:17.040 --> 01:07:19.840]   And the chances of somebody
[01:07:19.840 --> 01:07:23.760]   Dropping a bomb in there you that's smaller than a wamp rat
[01:07:23.760 --> 01:07:25.760]   Not gonna happen
[01:07:25.760 --> 01:07:29.120]   Are showed today brought to you by ring the ring video doorbell
[01:07:30.160 --> 01:07:34.320]   Love my ring again yesterday my ring did its thing
[01:07:34.320 --> 01:07:40.000]   I was uh, I was uh in the in the shower and uh, I heard dawn dawn dawn
[01:07:40.000 --> 01:07:44.480]   Because I have ring go into my phone. See this is a doorbell that attaches to your wifi
[01:07:44.480 --> 01:07:48.720]   And it doesn't just ring your devices your mac. There's a mac app
[01:07:48.720 --> 01:07:54.960]   Your your phone your android or ios device, but it also has a camera on the hd camera on it
[01:07:54.960 --> 01:07:57.680]   And a speaker and a microphone
[01:07:57.760 --> 01:08:01.360]   So I can hear the doorbell ring which I often don't hear
[01:08:01.360 --> 01:08:06.640]   I can see who it is and then I can even talk to them and say hey leave the package on the front porch or
[01:08:06.640 --> 01:08:08.960]   You know, oh, hi, honey
[01:08:08.960 --> 01:08:12.960]   I'm in the shower whatever it is and if you've got you know, what is it?
[01:08:12.960 --> 01:08:15.680]   Dinging ditch dong and ditch ding dong ditch
[01:08:15.680 --> 01:08:21.920]   Do you have kids who run up and ring your doorbell and run away? Well, you've got them crystal clear hide. I deaf video
[01:08:21.920 --> 01:08:24.160]   Gotcha
[01:08:24.160 --> 01:08:26.800]   I love the ring video doorbell and i'm not alone
[01:08:27.360 --> 01:08:29.680]   Remember Richard Branson virgin just put a
[01:08:29.680 --> 01:08:36.880]   28 million led a 28 million dollar investment into ring because I think he sees the future and ring has used that money to good advantage
[01:08:36.880 --> 01:08:42.480]   Expanding their line, so then they have the new ring pro doorbell. It's a little thinner doesn't have the lithium ion battery
[01:08:42.480 --> 01:08:48.080]   Uh, so it does require a wired doorbell, but you then get a 1080p signal and it's a kind of a smaller
[01:08:48.080 --> 01:08:50.560]   uh kind of more spilt
[01:08:50.560 --> 01:08:55.120]   Doorbell I have the original ring video doorbell, but and I love it by the way
[01:08:55.760 --> 01:09:00.880]   Unlike this is one of the things you absolutely need to get when you get an iot device like this is
[01:09:00.880 --> 01:09:04.800]   Updatable firmware ring is not only updatable. They updated all the time
[01:09:04.800 --> 01:09:11.200]   and uh, and that is really critical to keeping a secure device on your uh on your network
[01:09:11.200 --> 01:09:15.600]   So I'm very comfortable with the ring knowing these guys are are putting the energy in
[01:09:15.600 --> 01:09:21.440]   Uh, not only do they develop a new ring video doorbell the pro version they also have the stick up cam, which is essentially
[01:09:22.080 --> 01:09:26.960]   A battery powered ring doorbell without the doorbell still got the camera and the speaker and the microphone
[01:09:26.960 --> 01:09:30.160]   You can put it anywhere in fact pair it with their solar cell
[01:09:30.160 --> 01:09:33.920]   And you don't even need to give it power. You literally just put it on the wall
[01:09:33.920 --> 01:09:39.760]   Maybe uh part of the part of the uh yard that your ring doorbell doesn't see and expand
[01:09:39.760 --> 01:09:43.840]   Your uh your capabilities video recording
[01:09:43.840 --> 01:09:49.120]   Motion sensing see here and speak with anybody anywhere
[01:09:49.680 --> 01:09:52.960]   This is easily the best uh security camera when you pair it with the
[01:09:52.960 --> 01:09:57.520]   Solar panel because it charges up during the day and runs all night got great night vision too
[01:09:57.520 --> 01:10:04.720]   Love this and they have the ring chime which you can plug into the wall and that makes you uh extends the range of your doorbell
[01:10:04.720 --> 01:10:10.400]   Using wifi and of course any we've got a bunch of these kits here and any of the kits include
[01:10:10.400 --> 01:10:15.920]   The lighted sign to let the world know your system is secure your house is secure
[01:10:16.160 --> 01:10:22.880]   Get up to $150 off one of their ring of security kits right now when you go to ring.com/macbreak
[01:10:22.880 --> 01:10:26.560]   These are easy to install. I did it which means anybody can do it
[01:10:26.560 --> 01:10:33.760]   And just a great thing we've had ours for more than a year now and I couldn't live without it ring.com/macbreak
[01:10:33.760 --> 01:10:37.360]   This would make an excellent holiday gift for a family member
[01:10:37.360 --> 01:10:41.520]   Maybe you have an older parent who like my mom is worried, you know
[01:10:41.520 --> 01:10:44.880]   It doesn't it's hard for her to get to the front door when somebody brings the doorbell
[01:10:44.960 --> 01:10:49.360]   She you know, it's she takes her a while to get there. This would be a great thing
[01:10:49.360 --> 01:10:57.200]   She could she you know, she could say i'm here hold on a second or leave the package or hi grandkids come on in
[01:10:57.200 --> 01:11:01.040]   ring.com/macbreak for yourself
[01:11:01.040 --> 01:11:06.720]   For a friend for a family member a great gift save up to $150 off that ring of security
[01:11:06.720 --> 01:11:11.680]   kit ring.com/macbreak
[01:11:14.160 --> 01:11:19.520]   Uh, we have talked all about mac, you know, sometimes I do we do a show where we don't don't even mention mac
[01:11:19.520 --> 01:11:24.080]   And this was an all-mac show so far. So let's see. Is there anything to say about
[01:11:24.080 --> 01:11:29.360]   The iphone well apparently there are some iphone six models that are randomly shutting down
[01:11:29.360 --> 01:11:36.640]   Uh apple is aware of a problem that affects only a small number of phones and they are offering you replacement batteries
[01:11:36.640 --> 01:11:41.440]   For those units iphone six and six s I guess yeah
[01:11:42.160 --> 01:11:46.080]   If this isn't uh, so this isn't the same thing as the touch disease though. This is a different thing
[01:11:46.080 --> 01:11:52.240]   No, the touch disease was where the the capacitive touch sensors were no longer responding on iphone six plus
[01:11:52.240 --> 01:11:56.400]   Probably because at some point they bent or dropped or something and became dysfunctional
[01:11:56.400 --> 01:12:00.400]   The apple saying they're admitting now touch disease, but they're saying it's because you dropped it
[01:12:00.400 --> 01:12:02.640]   Yeah, they're there say yeah
[01:12:02.640 --> 01:12:05.520]   And again, you can quibble with like how how easy is it to do this?
[01:12:05.520 --> 01:12:09.600]   So that's something that and and eventually i'm guessing the you will just force them to repair all of them because eu
[01:12:10.160 --> 01:12:13.600]   Uh, so uh, but this is uh, you know, like people like john grooper
[01:12:13.600 --> 01:12:17.680]   We're talking about this happening to them where it would just shut down as though it had reached no battery state
[01:12:17.680 --> 01:12:22.240]   But then you could power it back on oh so it was something was miscalibrated misdone mis
[01:12:22.240 --> 01:12:28.640]   Diagnosed but replaces the battery fixes it so it sounds like it was in the battery itself not not in the firmware software
[01:12:28.640 --> 01:12:33.520]   Uh, the good news is if the battery issue has hit you that's a free replacement
[01:12:33.520 --> 01:12:38.080]   For touch diseases $149 replacement that's still a better what better
[01:12:38.160 --> 01:12:41.520]   That's a way to do it if you're having that problem rather than go to a third party
[01:12:41.520 --> 01:12:44.320]   Yeah other sad news
[01:12:44.320 --> 01:12:49.360]   You broke this story for me and because you were at the mac tech conference
[01:12:49.360 --> 01:12:53.040]   And they had a surprise speaker at mac tech
[01:12:53.040 --> 01:13:00.240]   Yeah, uh, sals ago in who is the czar of the user scripting and automation at apple
[01:13:00.240 --> 01:13:04.080]   Ladies the head of apple script. He's the head of automator. It basically anything that lets you
[01:13:04.640 --> 01:13:11.600]   Create your own kind of solution without having to fire up xcode. Uh, he is uh, the head of that team
[01:13:11.600 --> 01:13:18.080]   Uh gave a gave a really cool talk about something that might be my pick of the week if no one talks about it
[01:13:18.080 --> 01:13:24.240]   Uh, but finish it by kind of shocking everybody by announcing that he has left apple that
[01:13:24.240 --> 01:13:30.320]   Apple has informed him that for business reasons his position is no longer exists
[01:13:30.800 --> 01:13:35.120]   Uh, there is no longer a need for a product manager of automation technologies
[01:13:35.120 --> 01:13:41.680]   Uh, and so after he's after a nearly 20 year career at apple. He is not a free agent
[01:13:41.680 --> 01:13:46.800]   Uh, I get the impression that there's still some eyes to be dotted and teased to be crossed, but that's it
[01:13:46.800 --> 01:13:52.080]   Um, that's certainly not a good sign for the future of automation technologies at apple because
[01:13:52.080 --> 01:13:57.040]   um as it was I think that apple was treating apple script and automator
[01:13:57.520 --> 01:14:03.760]   As kind of like when you move into a house and the previous owners of the house had a big player piano in the basement
[01:14:03.760 --> 01:14:09.840]   And you personally have no interest in a player piano, but it's too big and too cumbersome and too big of a job to remove it
[01:14:09.840 --> 01:14:11.600]   So that's why it stays
[01:14:11.600 --> 01:14:16.160]   I think that's but that was apple's attitudes towards apple script and automator for several years now
[01:14:16.160 --> 01:14:22.000]   And now it looks I feel as though this is a sign that if you that if you get rid of uh, sell
[01:14:22.000 --> 01:14:24.640]   Uh, that must be the reason why you just have
[01:14:25.600 --> 01:14:28.240]   That's certainly not uh, not reassuring for anybody who
[01:14:28.240 --> 01:14:31.760]   Worries that there's no future for that stuff at apple
[01:14:31.760 --> 01:14:33.440]   It's also no
[01:14:33.440 --> 01:14:38.480]   It's uh, not a very well kept secret that uh, sal is just one of those guys that
[01:14:38.480 --> 01:14:43.280]   You want on your team you want to be the head of your team if there's something that's important to your company
[01:14:43.280 --> 01:14:45.360]   You want to someone like sal
[01:14:45.360 --> 01:14:49.200]   Uh to be the champion of it there are time there's so many great stories about times where
[01:14:49.200 --> 01:14:52.080]   Some product manager of some
[01:14:52.080 --> 01:14:54.080]   application at apple
[01:14:54.240 --> 01:15:01.040]   Was waffling on including apple script support or automated support and you know, he that that that manager has
[01:15:01.040 --> 01:15:04.240]   Sal sneaker prince on the top of their desk
[01:15:04.240 --> 01:15:10.480]   From a point at which he was jumping up and down on it to convince them how important it was that uh, that their app support
[01:15:10.480 --> 01:15:16.640]   Automator and apple script so the reason why apple script and ottomator could do so many great things is because not because of
[01:15:16.640 --> 01:15:22.080]   A huge company support behind it, but because this one product manager was defending their users
[01:15:22.560 --> 01:15:24.560]   And to make it to make their stuff great
[01:15:24.560 --> 01:15:30.400]   Uh, so it's very very troubling. Uh, there's a quote on that uh site. He did he did leave a
[01:15:30.400 --> 01:15:37.440]   The only public statement he has made in public or at least to me to private in private was on his macOSx
[01:15:37.440 --> 01:15:38.880]   Automation site
[01:15:38.880 --> 01:15:43.280]   Uh, this one line that uh, that really does power everything he does he says
[01:15:43.280 --> 01:15:48.160]   Uh, I joined apple in january of 1997 because of my profound belief that quote
[01:15:48.240 --> 01:15:54.720]   The power of the computer should reside in the hands of the one using it unquote and that really is everything that he accomplished
[01:15:54.720 --> 01:16:02.160]   And his team uh with automator and apple script saying if there's not a solution for this in this built-in features and apps on apple
[01:16:02.160 --> 01:16:07.440]   That apple gives you we will let you create that solution for yourself because you paid enough money for this computer
[01:16:07.440 --> 01:16:10.640]   You should be able to uh, create your own solutions for it. So
[01:16:10.640 --> 01:16:13.360]   That's a sad sign that
[01:16:13.360 --> 01:16:18.080]   There is lack there's a lack of a public commitment at least if apple
[01:16:18.320 --> 01:16:22.800]   intends to replace apple script or the the importance of apple script with another technology
[01:16:22.800 --> 01:16:28.240]   They've shown no signs of it and certainly sal would be the person who would head up that sort of new thing
[01:16:28.240 --> 01:16:30.320]   So that's not a good sign of anything
[01:16:30.320 --> 01:16:39.040]   This show actually began with sal seguian. So he was uh, we did mac break uh, under the uh, eegis of uh,
[01:16:39.040 --> 01:16:40.400]   Alex lindsey
[01:16:40.400 --> 01:16:44.800]   First as video you may remember was the first ten of the p podcast that nobody could play
[01:16:45.600 --> 01:16:51.680]   Uh, because it was so like it was this was back in the day when it was just too much for anybody to play back
[01:16:51.680 --> 01:16:54.080]   barely could edit it
[01:16:54.080 --> 01:16:56.320]   Uh, and sal did us a
[01:16:56.320 --> 01:17:02.800]   Number of great automator segments, uh with me and others and I just they were fantastic
[01:17:02.800 --> 01:17:08.080]   I've loved sal we've gone to many cruises together. He was a regular on the, um, geek cruises
[01:17:08.080 --> 01:17:10.400]   And, um, mac mania
[01:17:10.400 --> 01:17:13.280]   It was a magnificent human being beyond all the automators and things
[01:17:13.280 --> 01:17:17.600]   I got an email from Naomi. I saw your tweet and then I got an email from Naomi pierce's wife
[01:17:17.600 --> 01:17:19.520]   That this had happened
[01:17:19.520 --> 01:17:23.440]   Sal says he's going to take the rest of the month off and then uh starting december 1st
[01:17:23.440 --> 01:17:26.080]   We'll be considering opportunities and available for consulting
[01:17:26.080 --> 01:17:29.280]   But I agree with you I so for a long time
[01:17:29.280 --> 01:17:33.760]   Automator and apple script had been kind of the redheaded stepchild of apple
[01:17:33.760 --> 01:17:36.800]   They hadn't been much paid attention to like that player piano in the basement
[01:17:36.800 --> 01:17:40.080]   Uh, but sal kept it going and sal convinced me
[01:17:40.640 --> 01:17:44.160]   Because I talked to him. I said, you know, I love it, but apple pays no attention to it
[01:17:44.160 --> 01:17:50.320]   Automator was really an amazing addition to apple script that gave you such programmability
[01:17:50.320 --> 01:17:53.920]   Um, I said, but do people really use it? I mean you've got
[01:17:53.920 --> 01:17:58.880]   Ruby and python and you've got bash scripting and and he said no you have to understand
[01:17:58.880 --> 01:18:04.720]   This is very widely used it sells a lot of mac and tushes particularly pre-press applications
[01:18:05.280 --> 01:18:11.120]   uh magazine and newspaper publishing people use automator and apple script to stitch together processes
[01:18:11.120 --> 01:18:15.120]   And it's vital for a large number of pro
[01:18:15.120 --> 01:18:21.840]   Business users so many workflows. It's in the workflow. Yeah, and so those people
[01:18:21.840 --> 01:18:26.000]   I'm sure are starting to think about other solutions, you know
[01:18:26.000 --> 01:18:31.920]   Uh, then mac and tushes and I think this is more than anything else
[01:18:31.920 --> 01:18:34.640]   a very clear signal
[01:18:35.200 --> 01:18:40.640]   From tim cook and apple that this is not the business they want to be and they are abandoning
[01:18:40.640 --> 01:18:46.480]   This market this pro market this this uh, it's and admittedly it's probably a small market for them
[01:18:46.480 --> 01:18:49.040]   Especially when compared to the iphone market
[01:18:49.040 --> 01:18:53.920]   But I don't not think this is a good harbinger of the future of the mac and tushes
[01:18:53.920 --> 01:18:56.080]   They use those so I mean they use those things internally
[01:18:56.080 --> 01:19:02.160]   Quite a lot too is my understanding somebody in the chat room saying it's death by death by a thousand cuts
[01:19:02.720 --> 01:19:05.840]   And it is if you see the hockey very long bit by bit. Yep
[01:19:05.840 --> 01:19:08.560]   Yeah, I mean, it's just it's just it's also
[01:19:08.560 --> 01:19:14.960]   I think that a lot of people who are fans of the mac who want to continue to support the mac and continue to buy macs
[01:19:14.960 --> 01:19:18.640]   There there at the point where now we're looking i'll i'm sorry i'll speak for myself
[01:19:18.640 --> 01:19:21.760]   I'm looking for signs that apple really is committed to
[01:19:21.760 --> 01:19:27.360]   Moving this platform forward that the fact that it doesn't sell as as much in volume or as in profits
[01:19:27.360 --> 01:19:31.520]   As iowice devices that doesn't matter they're committed to this is a great platform
[01:19:31.520 --> 01:19:33.760]   This is a great operating system. These are great laptops
[01:19:33.760 --> 01:19:36.160]   That alone is the reason why we want to move them forward
[01:19:36.160 --> 01:19:42.480]   And when they let something as great as automator just die on the vine like that more than that when they let someone as great as sell
[01:19:42.480 --> 01:19:48.400]   Go, I mean if you just want to if you just want to hire him to be if you if you learn that while sell makes great burritos
[01:19:48.400 --> 01:19:53.680]   We're going to hire him to be our chief officer burritos and we will have the best burritos in the entire valley
[01:19:53.680 --> 01:19:56.320]   In that in our all of our restaurants
[01:19:56.320 --> 01:19:59.040]   We can't you can't let a guy like that go
[01:19:59.840 --> 01:20:05.120]   And the fact that they don't see the value of sell somewhere in the company or for all i for all i know
[01:20:05.120 --> 01:20:08.080]   Again, I don't know anything that has not been posted there
[01:20:08.080 --> 01:20:10.640]   even it it really speaks well to
[01:20:10.640 --> 01:20:13.360]   To sell and Naomi that
[01:20:13.360 --> 01:20:15.760]   Even though I hung out for hours
[01:20:15.760 --> 01:20:22.080]   We were at mac tech together and I don't know anything about the situation other than what was posted
[01:20:22.080 --> 01:20:25.280]   So obviously he's not new he's not
[01:20:25.280 --> 01:20:28.400]   loose-lipped he's not
[01:20:29.360 --> 01:20:34.560]   prone to gossip or to say good or bad for all we for all I know they offered him another position
[01:20:34.560 --> 01:20:39.760]   Which he didn't find suitable and this is part of the the this is part of the exit process so to speak
[01:20:39.760 --> 01:20:46.480]   Yes, I'll always classy to the end right is so so so don't so don't think that like I know anything that anybody else doesn't
[01:20:46.480 --> 01:20:53.040]   But I have to think that I would like to think that I live in a world in which the as soon as as soon as the word gets out
[01:20:53.040 --> 01:20:55.120]   That sells a goi and is up for grabs
[01:20:55.920 --> 01:21:02.320]   Other companies are going to grab him that his commute is just going to go. I don't know a little bit further to mountain view
[01:21:02.320 --> 01:21:04.880]   Instead of kupertino this time
[01:21:04.880 --> 01:21:09.280]   Or that he will be there will be two years from now. We will look at two or three different
[01:21:09.280 --> 01:21:15.600]   Different companies to say gee how come this product suddenly became 10 times better with this with the next release
[01:21:15.600 --> 01:21:19.280]   They did in 2017 2018 and then we'll rewind and figure out oh
[01:21:19.280 --> 01:21:25.600]   Because in 2016 or 2017 that's when sals are growing became a consultant started working for pretty much anybody who?
[01:21:26.000 --> 01:21:29.760]   Anybody who offered him a project that was interesting. He is way too valuable to let go
[01:21:29.760 --> 01:21:34.080]   And so if this I don't believe that this is a sign that the mac is dead
[01:21:34.080 --> 01:21:36.000]   I don't think this is a sign that apple has lost its
[01:21:36.000 --> 01:21:44.240]   Lost its way. I do think though for someone like me who is looking for a reassuring sign that they're not content in just
[01:21:44.240 --> 01:21:50.640]   Making dumbing down the mac so that it is as much like a super ipad as possible that they really see the unique
[01:21:50.640 --> 01:21:53.600]   advantages of a high performance high power
[01:21:54.480 --> 01:21:57.120]   Machine something that it doesn't matter that you're just a consumer
[01:21:57.120 --> 01:22:03.520]   You can actually do what you want to do with this. This is not a sign that encourages me that apple is going to be
[01:22:03.520 --> 01:22:08.560]   Pursuing the mac as a as a really important and interesting platform in the future
[01:22:08.560 --> 01:22:12.480]   Very it really bumped me out in ways that go be go beyond my friend
[01:22:12.480 --> 01:22:15.200]   Not having a job that he liked anymore
[01:22:15.200 --> 01:22:20.720]   So I would just to riff on what Andy was saying like even if you take apples his work as krek vettoreke did email and
[01:22:21.120 --> 01:22:23.680]   You know someone and said, you know, we're totally committed to this technology
[01:22:23.680 --> 01:22:29.040]   And you can choose to believe that or not believe it but to Andy's point salsa going has just so much institutional knowledge
[01:22:29.040 --> 01:22:34.880]   That it's it's a tremendous. There's no there's no spin on how tremendous a loss that is
[01:22:34.880 --> 01:22:37.680]   And if again, we don't know if he was offered another position or not
[01:22:37.680 --> 01:22:43.840]   But I think any any vp where their salt would would want to grab him up whether it's internally at apple or at google or at microsoftor
[01:22:43.840 --> 01:22:48.720]   Any of it facebook any of the big companies john groover writes this sounds ominous
[01:22:49.600 --> 01:22:55.840]   Uh, just to this week in my review of the new macbook pro's a huge part of my argument for while i why I feel so much more productive on a mac
[01:22:55.840 --> 01:22:57.840]   Than an ipad revolves around the automation
[01:22:57.840 --> 01:23:00.640]   Technology that seguyan's group developed
[01:23:00.640 --> 01:23:04.320]   I have the impression that seguyan was a bit of a rebel within apple
[01:23:04.320 --> 01:23:08.080]   I always had that impression to fight a good fight to keep advancing the max
[01:23:08.080 --> 01:23:14.160]   Automation tools if they had simply fired him that would be one thing but the fact they've eliminated his position
[01:23:14.800 --> 01:23:20.160]   Is another I find this to be a profoundly worrisome term of events for the future of the mac?
[01:23:20.160 --> 01:23:21.280]   I hope i'm wrong
[01:23:21.280 --> 01:23:23.520]   He also in his endearing fireball blog
[01:23:23.520 --> 01:23:30.080]   Uh quotes dug at him's of dougs apple script for itunes who says the opposite meanwhile i'm optim him
[01:23:30.080 --> 01:23:32.640]   He says all the same things about sal everybody loves sal
[01:23:32.640 --> 01:23:39.280]   Uh, but but but doug does say i'm optimistic about the future of desktop automation on the mac. I guess I have to be
[01:23:40.240 --> 01:23:45.120]   I am not optimistic you don't let you don't it's not that they fired sal it's that they they
[01:23:45.120 --> 01:23:48.160]   They got rid of the position
[01:23:48.160 --> 01:23:53.280]   I might guess is you're going to see a major news of much more major reorgs going on inside apple
[01:23:53.280 --> 01:23:56.800]   So that part could just be the graceful way that you know if like you don't just fire a sal
[01:23:56.800 --> 01:23:58.800]   Like I don't care who you are you don't fire a sal
