
[00:00:00.000 --> 00:00:04.000]   [music]
[00:37:30.200 --> 00:37:33.560]   Yeah, but those are all things easily remedied by Apple, right? But they haven't well,
[00:37:33.560 --> 00:37:37.080]   cut and paste seems to be much harder than I expected. I don't think it's hard. I think I
[00:37:37.080 --> 00:37:43.480]   doesn't want to do it. I can't think it was I would have to be so totally on that damn fence
[00:37:43.480 --> 00:37:47.800]   to be swayed by the lack of cut and paste or the lack of or I would have to I would have to have
[00:37:47.800 --> 00:37:51.560]   camera camera could be important for some people though. No, I'm saying it's not going to it's not
[00:37:51.560 --> 00:37:54.840]   functionality to apps. You know, I mean, some of these store apps, things like that. I don't think
[00:37:54.840 --> 00:37:58.840]   that I don't think that it's something that is going to pull an iPhone user away from their
[00:37:58.840 --> 00:38:03.880]   iPhone. But I do think what you what you have to do is if you have if you had those things,
[00:38:03.880 --> 00:38:07.000]   if you collected those things and put it into a phone that had a great interface,
[00:38:07.000 --> 00:38:12.840]   it's when the new person is looking at their first smartphone or their next smartphone that
[00:38:12.840 --> 00:38:18.360]   and they haven't gotten into the the new the the iPhone or whatever. You got to you know,
[00:38:18.360 --> 00:38:22.600]   that muddy is the water. They're like, well, I like the iPhone and I've seen it and someone
[00:38:22.600 --> 00:38:27.640]   who hasn't experienced it yet or hasn't owned one yet. But you know, I think this might be
[00:38:27.640 --> 00:38:31.400]   interesting and being able to carve off just a little bit of that market would be very
[00:38:31.400 --> 00:38:36.760]   lucrative for them. Get ready because according to Businessweek, Microsoft has decided to really
[00:38:36.760 --> 00:38:43.240]   ramp up its I can't even say this with a straight face is getting ready to ramp up its mobile
[00:38:43.240 --> 00:38:48.840]   strategy because it was going to be the zoom the zoom phone the zoom phone Microsoft CEO Steve
[00:38:48.840 --> 00:38:57.240]   bomber will unveil the my phone. It sounds like an onion article is not a new service that
[00:38:57.240 --> 00:39:01.400]   allows anyone with the phone running Windows Mobile six to automatically access their photos,
[00:39:01.400 --> 00:39:06.760]   context calendar items and other data hosted on a Microsoft website. The service automatically
[00:39:06.760 --> 00:39:12.600]   uploads photos taken with the phone. This is so this is so 70s too little too late to the users
[00:39:12.600 --> 00:39:16.600]   my phone site each day, allowing them edit viewer share the photos later from a PC.
[00:39:16.600 --> 00:39:22.200]   I bet the first draft of that press release said now in the not today, but in the near future,
[00:39:22.200 --> 00:39:26.920]   your Windows mobile phone will be able to do everything that everyone else's phone has been able to do
[00:39:26.920 --> 00:39:36.600]   since 19 since 2003. According to we finally get it according to senior vice president Andy
[00:39:36.600 --> 00:39:41.240]   Lee's who's in charge of Microsoft's mobile effort. This is the first in a series of announcements
[00:39:41.240 --> 00:39:47.800]   over the next 18 months designed as seamlessly. Oh, I can't even read this crap seamlessly connect
[00:39:47.800 --> 00:39:55.080]   Microsoft's web offerings with Windows based PCs and phones. The strategic goal is to why is my
[00:39:55.080 --> 00:40:00.680]   phone sounds so much like mobile me. The strategic goal is to transform Windows mobile phones into
[00:40:00.680 --> 00:40:05.960]   a new category of phones that is distinct from other so called smartphones.
[00:40:05.960 --> 00:40:14.520]   So called Steve, Steve, you're right. The iPhone, it's just a big popularity contest.
[00:40:14.520 --> 00:40:17.480]   You're right to stay out. You're better than that at Microsoft.
[00:40:18.840 --> 00:40:26.520]   So called those other guys, smart phones. They're not so smart. We're going to connect you to your
[00:40:26.520 --> 00:40:33.160]   desktop. If it was, if it was there once a Microsoft Microsoft like high VP who responded to either
[00:40:33.160 --> 00:40:38.760]   an Apple product or another like really good slick product by saying, Hey, if I'm paraphrased,
[00:40:38.760 --> 00:40:41.400]   if the iPhone is so great, why does a Microsoft make it?
[00:40:41.400 --> 00:40:47.960]   And then realizing 10 seconds later. Oh, I just threw this right up there with, I know you are,
[00:40:47.960 --> 00:40:54.040]   but what am I? That sounded so much more authoritative in my head, but in earth atmosphere now,
[00:40:54.040 --> 00:40:58.760]   I have to stop by the grocery store. My way to work tomorrow and pick up some empty boxes,
[00:40:58.760 --> 00:41:04.680]   I think. Oh, man. Microsoft never really has been a great innovator, but this just just
[00:41:04.680 --> 00:41:07.800]   just seemed like they're I mean, to me, it just seems like they're running out of
[00:41:07.800 --> 00:41:13.640]   running out of steam. Yeah, I mean, everything is, you know, they I've always believed that they
[00:41:13.640 --> 00:41:20.040]   were in the right place at the right time once. And that's when Apple got rid of Steve Jobs in 1986.
[00:41:20.040 --> 00:41:24.040]   I like this last sentence. I this has to be a typo. This is from Business Week.
[00:41:24.040 --> 00:41:28.360]   Okay. Peter Burroughs writing in the tech beat column and Business Week magazine.
[00:41:28.360 --> 00:41:32.680]   This has got to be a typo in here. Please, please, please parse this sentence.
[00:41:32.680 --> 00:41:40.120]   If all those owners of Windows PCs decide they want a Windows PC to go with it,
[00:41:40.920 --> 00:41:46.600]   it might be the company's best chance to leverage its PC monopoly to resuscitate its status in the
[00:41:46.600 --> 00:41:52.600]   boat booming mobile sector. Okay, the problem with that is that he didn't get the words scalable,
[00:41:52.600 --> 00:41:59.400]   social, or enterprise or synergy, other, other exactly. Otherwise, it would have been the perfect
[00:41:59.400 --> 00:42:05.400]   piece of PR gobbly gook. We've got some synergy here that we've sold millions of machines. If
[00:42:05.400 --> 00:42:10.360]   they don't buy a Windows mobile phone, we'd be rich. If we let it leverage the synergy between
[00:42:10.920 --> 00:42:17.880]   the Windows mobile to what the thing is, we have scalable multiplex for producers for both
[00:42:17.880 --> 00:42:23.960]   so-ho and enterprise. This will allow this synergy will allow social marketing, social
[00:42:23.960 --> 00:42:31.080]   networking within our phones. But Alex, is it available in a blade configuration?
[00:42:31.080 --> 00:42:35.960]   No, but you get it in brown. But we are thinking of connecting it to MySpace and Facebook.
[00:42:35.960 --> 00:42:41.960]   In fact, we're going to create our own MySpace and Facebook because only it will be called Micro
[00:42:41.960 --> 00:42:48.520]   Space. And now I will release the killer bees that have been affected with the famous brain
[00:42:48.520 --> 00:42:56.760]   of malaria. Only four people should have to endure this. Okay, our new business plan is we're
[00:42:56.760 --> 00:43:03.000]   not in the antidote business. You've got to know we've got to believe there's a lot about this
[00:43:03.000 --> 00:43:07.400]   new product in the next three months. I don't want to tip my hat. If Apple is the disease,
[00:43:07.400 --> 00:43:13.000]   we've got the cure. Well, anyway, my luck, you know, good luck, Microsoft, we do need,
[00:43:13.000 --> 00:43:17.160]   you know, we do need a strong Microsoft to keep Apple from running away with the game.
[00:43:17.160 --> 00:43:22.040]   Let's give them their due. I've always thought that their brilliance as a company has not been
[00:43:22.040 --> 00:43:27.160]   an innovative new products, but figuring out how to sell basically figuring out when to put their
[00:43:27.160 --> 00:43:32.680]   money in and how best to sell something that other people are already selling very, very well.
[00:43:32.680 --> 00:43:36.920]   I mean, not innovators. They're there. They're successful.
[00:43:36.920 --> 00:43:40.680]   So I mean, there's their business. Yeah. All right.
[00:43:40.680 --> 00:43:48.920]   Innovators dive typhoid on the typhoid. Excuse me. What is it? The explorers dive typhoid in a
[00:43:48.920 --> 00:43:53.160]   mountain pass. It's the settlers who get the land. Good point. You don't want to be there.
[00:43:53.160 --> 00:43:56.760]   No, they off they used to said, you know, the first mover advantage first mover hasn't had
[00:43:56.760 --> 00:44:00.280]   an end in years. The other thing they say is that if you're if you're one step ahead of the
[00:44:00.280 --> 00:44:02.520]   crowd, you're a leader. If you're two steps ahead, you're a martyr.
[00:44:02.520 --> 00:44:08.120]   Good point. All right. Let's see. Any other stories that we
[00:44:08.120 --> 00:44:11.800]   look a little by little with all these buzzwords and these nice phrases. If we keep this up for
[00:44:11.800 --> 00:44:17.240]   12 more minutes, we could have a best selling business book. It's true. It's true. First,
[00:44:17.240 --> 00:44:20.040]   we'll make all of our money through the seminars. But hey, I'm ready to be rich.
[00:44:20.040 --> 00:44:25.160]   All right. That's that's what we're going to call it. Are you ready to be rich? Who has the antidote
[00:44:25.160 --> 00:44:32.840]   to your killer be? Do you? Do you? How about you? Well, by the end of these 90 minutes,
[00:44:32.840 --> 00:44:37.160]   you're going to have that antidote and we're going to give it to you. Right, Alex? Exactly.
[00:44:37.160 --> 00:44:42.760]   We're going to make money for you. You're going to make money for you. We're simply going to
[00:44:42.760 --> 00:44:47.160]   point you in the right direction. Everybody's set up on a powerful direction. Now, here's a story
[00:44:47.160 --> 00:44:52.600]   you're going to like Andy Inako. Marvel is going to start selling digital comic books and iTunes.
[00:44:53.400 --> 00:44:57.880]   What do you think about that? Well, see, they're not digital comic books. They're, I think they
[00:44:57.880 --> 00:45:04.520]   call it motion comics. DC has been doing this for a little while. On the set of The Watchmen,
[00:45:04.520 --> 00:45:09.160]   they've been the actual production team of The Watchmen got an extra
[00:45:09.160 --> 00:45:15.800]   X millions of dollars to produce a series of animated, I suppose you could say animated versions
[00:45:15.800 --> 00:45:18.520]   of the scenes that they're shooting and other and extra scenes that they're shooting, which you can
[00:45:18.520 --> 00:45:23.720]   buy on DVD or buy on a subscription basis. And those are kind of cool because they're simply saying
[00:45:23.720 --> 00:45:27.640]   that this is something we're articulating The Watchmen in as many ways as possible,
[00:45:27.640 --> 00:45:33.080]   now that our money is all on the table. But I've always thought that cartoons are cartoons
[00:45:33.080 --> 00:45:37.800]   and great cartoons are great. Comic books are comic books and great comic books are great,
[00:45:37.800 --> 00:45:44.280]   but you don't make a comic book into a cartoon just by animating key panels. You don't use
[00:45:44.280 --> 00:45:49.320]   flash animation to do camera pans across static panels and decide that, well, this figure in the
[00:45:49.320 --> 00:45:53.480]   background is going to be unsheathing his claws. And this figure in the foreground is going to be
[00:45:53.480 --> 00:45:57.720]   blinking hard. And we're going to make that into a valuable way of experiencing a comic book.
[00:45:57.720 --> 00:46:01.560]   So is it a video? What is exactly? Is it a PDF? What is it?
[00:46:01.560 --> 00:46:07.400]   It's, I don't know what the format is, but it's essentially, if you look at kind of like
[00:46:07.400 --> 00:46:11.480]   flash animation, I think we don't think you're looking at the, yeah, that's through what you're
[00:46:11.480 --> 00:46:16.280]   looking at right now. Where they are, this is on the Marvel site. This is a video that they
[00:46:16.280 --> 00:46:20.600]   distributed. So it looks like it's the comic book, but they're kind of somewhat animating it.
[00:46:20.600 --> 00:46:25.240]   Meaning where if there's a figure crouching on a table, then again, this is like regular
[00:46:25.240 --> 00:46:30.600]   production art for a comic book. And so they can simply say, well, what if we, while this
[00:46:30.600 --> 00:46:34.680]   character is saying this dialogue will go into Photoshop and will warp his face. So it looks
[00:46:34.680 --> 00:46:39.560]   like he's slightly turning his head while he's delivering this dialogue. And we'll basically
[00:46:39.560 --> 00:46:46.040]   mask out this guy's arm and will rotate it like over 12 frames over two seconds. So it looks like
[00:46:46.040 --> 00:46:50.440]   he's actually emphasizing his, the download would be, I still don't know, is it an application that
[00:46:50.440 --> 00:46:54.440]   you're downloading? I mean, I believe, I believe it would be a video file that you would, you would
[00:46:54.440 --> 00:46:58.840]   purchase. They say they're going to put it on YouTube. Okay. Then it wouldn't be, it wouldn't be
[00:46:58.840 --> 00:47:03.400]   something that they're just offering as a video, as a podcast or anything like that. I mean,
[00:47:03.400 --> 00:47:08.520]   the weird thing is that everything comes full circle. Back in the 60s, they did some really
[00:47:08.520 --> 00:47:14.200]   awful cartoon versions of Spider-Man and Thor and the rest by doing almost exactly the same thing
[00:47:14.200 --> 00:47:19.400]   that would simply. Yeah, it looks like speed racer animation kind of. Exactly. It's more like,
[00:47:19.400 --> 00:47:23.960]   it'd be more similar to like Terry Gilliam cutout animation, where they would take the actual
[00:47:23.960 --> 00:47:28.440]   artwork from the comic and just say, well, what if we slide this figure, we put this figure on one
[00:47:28.440 --> 00:47:32.840]   sheet acetate, this background figure on another sheet of acetate, we simply slide one over the
[00:47:32.840 --> 00:47:37.000]   other. So it looks like he's sort of running from left or frame to right to frame. The thing is,
[00:47:37.000 --> 00:47:42.600]   it just doesn't work. I think that if they are going to take the effort to go into digital,
[00:47:42.600 --> 00:47:47.080]   they should go all the way, just allow me to purchase a PDF. If you want to find a way to put
[00:47:47.080 --> 00:47:51.400]   DRM on it, fine, just give me a PDF. Don't even give me any tricky camera moves. Don't give me a
[00:47:51.400 --> 00:47:55.640]   special flash embedded viewer. Right now they have a digital Marvel digital comics online,
[00:47:55.640 --> 00:48:00.760]   which is a service that you can subscribe to that will give you static page, turny, you know,
[00:48:02.280 --> 00:48:08.600]   versions of comics that are like three months to like 30 years old. Just give me a file that I
[00:48:08.600 --> 00:48:12.280]   can download an experience. Anybody who's ever turned their MacBook on their side or turned
[00:48:12.280 --> 00:48:18.600]   their their netbook on their side realizes that in many ways, watching the reading these comics,
[00:48:18.600 --> 00:48:24.040]   one page at a time as static pages is even a superior experience to actually reading them in
[00:48:24.040 --> 00:48:28.280]   print because the pages are larger, they're all brighter, the colors, the colors are more saturated,
[00:48:28.280 --> 00:48:33.000]   the images are sharper. It's just the way that it's the way that you would get me to spend 12
[00:48:33.000 --> 00:48:37.960]   bucks a month for a subscription to these things. As it is, I just think that this is a slow,
[00:48:37.960 --> 00:48:43.720]   sloppy and clumsy way of trying to sell me a quote digital version of this piece of artwork
[00:48:43.720 --> 00:48:47.640]   that you've already paid your artists for. I'm just not impressed. I've seen it a hundred times
[00:48:47.640 --> 00:48:54.840]   before and a hundred times it's failed. Interesting article on Apple Matters by Chris Seabold,
[00:48:55.480 --> 00:49:00.200]   something we've talked about in the past is Apple neglecting the Mac.
[00:49:00.200 --> 00:49:06.360]   Mac world, there were no new Mac Pro, no new Apple TV, no new Mac Mini, all these things that
[00:49:06.360 --> 00:49:13.640]   needed to be updated. All they had was a 17-inch MacBook Pro that really wasn't anything great and new.
[00:49:13.640 --> 00:49:24.200]   He's saying at this point, Apple is ignoring the Mac. It's focusing on consumer electronics.
[00:49:24.920 --> 00:49:29.480]   Well, if they're going from the keynote, we all know that there are a lot of reasons why Apple
[00:49:29.480 --> 00:49:35.400]   was well-motivated not to show anything really cool at the keynote. Also, historically, or at least
[00:49:35.400 --> 00:49:39.080]   for the past couple of years, this January keynote has not been the place where they show off the
[00:49:39.080 --> 00:49:43.240]   new iMac or they show off the Reelco through the Mac. Well, they introduced the iMacs there.
[00:49:43.240 --> 00:49:49.640]   Any other year that might have more credence, but this year I'm convinced that if they have
[00:49:49.640 --> 00:49:52.920]   something really, really... I almost think that if they were going to show off the new
[00:49:53.560 --> 00:49:58.440]   Mac Pro in January, that would sort of mean that, look, we don't really care. This isn't important
[00:49:58.440 --> 00:50:04.440]   enough to have it on our stage and try to get the full buffet for the press in for the unveiling.
[00:50:04.440 --> 00:50:09.480]   So here you go, take what you get. It's a year and a half since the Mini was updated. Doesn't it
[00:50:09.480 --> 00:50:13.080]   need to be updated? Well, it depends on what you're using it for. I mean, I guess that it's...
[00:50:13.080 --> 00:50:19.000]   I have a Mac Mini that I use for as a media server and I have to admit, I don't feel like it needs...
[00:50:19.000 --> 00:50:22.680]   This is the issue for a lot of computer companies is that I don't feel like I need to upgrade it
[00:50:22.680 --> 00:50:27.000]   anytime soon. It's doing what I needed to do right now fairly effectively.
[00:50:27.000 --> 00:50:31.080]   I have to say there's a new ION platform from NVIDIA that I'm sure Apple will have
[00:50:31.080 --> 00:50:36.840]   dibs on that really is an exciting platform that would be kind of an interesting choice for the
[00:50:36.840 --> 00:50:43.960]   Mac Mini or an Apple... an upgraded Apple TV may be more sensible. I think they kind of lost the
[00:50:43.960 --> 00:50:48.360]   Mac Mini when the price started entering up. They did. It's got too expensive, didn't it?
[00:50:48.360 --> 00:50:52.680]   I think that if, again, you get back to that one sentence that they put on the white board
[00:50:52.680 --> 00:50:57.560]   when they're deciding what they want to build and they should just put in four letters from left
[00:50:57.560 --> 00:51:03.640]   to right a dollar sign, $4.99. Do anything you have to do... How do we get there? Yeah, exactly.
[00:51:03.640 --> 00:51:09.080]   We cannot sell this for $1 more than $4.99. And by the way, there's a $5,000 bonus for each and
[00:51:09.080 --> 00:51:15.640]   every one of you if we can sell it, build something great for $3.99. I mean, a $6.99 Mac Mini is just
[00:51:15.640 --> 00:51:20.840]   not a compelling purchase. Simex says in our chatroom, "I don't think this has to do with Apple wanting
[00:51:20.840 --> 00:51:25.960]   to be a consumer company. I think they're waiting for a significant platform or processor upgrades."
[00:51:25.960 --> 00:51:31.160]   Does that make sense? Also, I would like to think that they're also trying to figure out
[00:51:31.160 --> 00:51:36.840]   where they should be going with the Apple TV and the Mac Mini. If it's time to create a $399
[00:51:36.840 --> 00:51:41.480]   consumer video device that essentially takes place of both of these devices in the product line.
[00:51:41.480 --> 00:51:47.400]   Right. Yeah, I like the Apple TV and everything, but it didn't take me very long. Once I tested
[00:51:47.400 --> 00:51:51.880]   a Mac Mini, I immediately moved my media center to the Mac Mini and away from the Apple TV. It was
[00:51:51.880 --> 00:51:57.240]   just... It had a lot more of what I wanted. The ability just to switch over to Hulu if I wanted
[00:51:57.240 --> 00:52:02.600]   to or watch the stuff that I had downloaded or all those things were available on the Mac Mini
[00:52:02.600 --> 00:52:06.440]   and weren't available on the Apple TV. The ability to sit there and rip stuff, if I need to.
[00:52:06.440 --> 00:52:11.720]   All that stuff is stuff that I could do with the Mac Mini and not with the Apple TV.
[00:52:11.720 --> 00:52:18.280]   Absolutely. I want the same things too, but it all comes down to how much I'm willing to spend
[00:52:18.280 --> 00:52:23.000]   for it. The Apple TV is exactly in the butter zone for what I would spend for a device like that.
[00:52:23.000 --> 00:52:29.000]   It has to be in the same realm as a Blu-ray player or a good DVD player. Once you start getting to
[00:52:29.000 --> 00:52:33.320]   the realm of, you're going to be spending the same amount of money that you would on a good
[00:52:33.320 --> 00:52:40.120]   netbook or even an okay tower machine that would run on Windows, you start to lose me.
[00:52:40.120 --> 00:52:47.800]   I guess, and I think it depends on the consumer obviously. For me, once I've gotten used to the
[00:52:47.800 --> 00:52:52.120]   idea of having a Mac Mini as this media center that holds all my photos and holds my movies and
[00:52:52.120 --> 00:52:58.360]   holds my... All these other things, the idea of going back, I think it was the best $699 that I spent
[00:52:59.000 --> 00:53:05.080]   on any computer. Plus now, a $50 USB stick will buy you enough upgrades for the Apple TV that I can
[00:53:05.080 --> 00:53:11.480]   get most of the stuff that I would want to use with a Mac Mini as a media server. Given that I've
[00:53:11.480 --> 00:53:17.240]   got two terabytes worth of video and photos and music on a central server here in my office,
[00:53:17.240 --> 00:53:21.720]   I don't necessarily need to duplicate that kind of muscle on a second computer that's underneath my
[00:53:21.720 --> 00:53:28.680]   TV. We're going to take a break and come back with your product picks of the week in just a second.
[00:53:29.080 --> 00:53:34.920]   And I also have a couple of announcements I'd like to make. Announcements. Well, one is,
[00:53:34.920 --> 00:53:43.080]   I can mention this right now, the Twistable is coming up on Friday. The Tweet charity drive.
[00:53:43.080 --> 00:53:51.080]   There's a Twistable events all over the country. T-W-E-S-T-I-V-A-L.com. Not "twestical."
[00:53:52.840 --> 00:53:58.680]   Don't miss spell that. It's "twest-devul.com." Is that Thursday? It's Thursday. I'm sorry,
[00:53:58.680 --> 00:54:04.440]   Thursday, the 12th. 175 cities, they're going to be Tweetups, but they're to benefit charity water,
[00:54:04.440 --> 00:54:11.880]   which is a really great cause to bring potable water to Africa and other areas. And we've made a
[00:54:11.880 --> 00:54:16.120]   little donation with the help of Jason Calicanis. We're going to donate, I think we're actually
[00:54:16.120 --> 00:54:22.120]   going to do two of them. We're going to donate an ad on Twitch. Jason will read it. You'll be
[00:54:22.120 --> 00:54:30.200]   heard by 175,000 geeks. And we really would love to get those bids up if people are interested in
[00:54:30.200 --> 00:54:37.800]   doing that. You can bid on that. Let me get you the address to do that because that's pretty
[00:54:37.800 --> 00:54:42.120]   exciting. We'll take the ad even if it's just like 60 seconds of him saying the word bum.
[00:54:42.120 --> 00:54:50.840]   It could be any? Yeah. I don't care. If you've got a cum, bum, bum, in 18 different voices,
[00:54:50.840 --> 00:54:54.120]   I don't care. Botox.
[00:54:54.120 --> 00:55:02.200]   Cosscast.org is the place to go. And that's where the auction is going on. And we would love,
[00:55:02.200 --> 00:55:06.520]   if you'd love to get a free ad, well, it won't be free, I guess you'll be paying for it. You'll be
[00:55:06.520 --> 00:55:11.880]   paying to benefit the charity water, of course, but you'll also get an ad on a Twitch as a real
[00:55:11.880 --> 00:55:16.200]   salt of it. So I think that's going to be kind of fun. Wonder what happened to Bobby Lou?
[00:55:16.200 --> 00:55:19.960]   All right, we're going to get him on here. We're going to get Bobby Lou on here right now here.
[00:55:20.680 --> 00:55:27.080]   Snow. Snow. What kind of wimp? They had the worst snow they've had in Great Britain in,
[00:55:27.080 --> 00:55:32.920]   I think, several hundred years. Hello. Bobby Lou. You got snowed in?
[00:55:32.920 --> 00:55:38.120]   I'm deeply and profound in Barrisosonia and Englishmen could be.
[00:55:38.120 --> 00:55:46.120]   We had phenomenal snow over the last few days. And I live in a very high area where we had
[00:55:46.120 --> 00:55:51.080]   really, we had serious snow, like two foot. The roads around here are completely clear. I was
[00:55:51.080 --> 00:55:56.920]   getting my daughter back from school. Our driveway, which I'd love to show off and say we have this
[00:55:56.920 --> 00:56:01.720]   huge long driveway to a stately home. It's not very long, but it's about three feet deep in snow.
[00:56:01.720 --> 00:56:08.920]   Our car got stuck. Everything, we got stuck in a pathetic pile of snow. Anyone who comes from the
[00:56:08.920 --> 00:56:15.080]   midwest or anywhere where it snows properly, like Canada, would be in hysterics, laughing at this
[00:56:15.080 --> 00:56:20.040]   pathetic Englishman trying to dig his stupid car out of what is really no more than about four
[00:56:20.040 --> 00:56:23.880]   snowballs worth of snow. No, but they get a couple of feet in London. I know it's been a real.
[00:56:23.880 --> 00:56:28.040]   No, we have had, this is the first snow we've had like this for 25 years. No one knows what to do.
[00:56:28.040 --> 00:56:33.960]   The county I live in, Gloucestershire has no grit or salt left. They're using cooking salt from
[00:56:33.960 --> 00:56:40.120]   schools to try and salt. It's tragic, but it's just when the people think, and then I was in a sort of
[00:56:40.120 --> 00:56:43.880]   panic knowing I had to get back and then I thought, oh no, I've got the time wrong. It's not that bad.
[00:56:43.880 --> 00:56:49.160]   And then I looked at the time when I got back, I went, oh no. So I am really apologetic and I'm
[00:56:49.160 --> 00:56:53.800]   really looking forward to it. I've even prepared a list and picks of the week and audible things.
[00:56:53.800 --> 00:56:57.000]   You can, I'll tell you what, we'll do an audible thing and we're going to do a pick of the week
[00:56:57.000 --> 00:57:03.960]   with you. Have you got that far yet? We're just about to get there. So we've done the news and
[00:57:03.960 --> 00:57:10.040]   we're about to go to the audible and the picks. But I also wanted to mention your new carpool
[00:57:10.040 --> 00:57:14.760]   podcast because that is very cool. And Andy and I were talking about that before you got here.
[00:57:14.760 --> 00:57:19.560]   Tell us what that's all about. Well, I mean, it basically came about when
[00:57:19.560 --> 00:57:24.680]   quite a few years ago when I was given a lift by another comedian in England, a guy called David
[00:57:24.680 --> 00:57:31.480]   Baddiel, very funny man who's been on the TV here a lot. And I had a little digital camera with me
[00:57:31.480 --> 00:57:37.000]   and we just started being, you know, showing off and being silly in a car and in a traffic jam in
[00:57:37.000 --> 00:57:42.920]   London. And I stuffed the camera in the corner of the, by the windshield with an old T-shirt and
[00:57:42.920 --> 00:57:47.560]   just forgot about it. And we just talked. And when we were showing, we were like doing scenes from
[00:57:47.560 --> 00:57:52.280]   lock stock and two smoking barrels. I love it. So first of all is we're going to do a flag.
[00:57:52.280 --> 00:57:56.520]   We're going to go over there and love the fact. Well, that's not. I mean, we got bored of that
[00:57:56.520 --> 00:58:01.480]   very quickly. And I forgot, we both sort of forgot the camera was on. And it ran for like an hour,
[00:58:01.480 --> 00:58:06.920]   likely, we do want to tape. And it was amazing. Our conversation was that tape now resides in
[00:58:06.920 --> 00:58:11.320]   my safe, because neither David or I would ever don't want anyone releasing that one.
[00:58:11.320 --> 00:58:15.000]   Yeah, definitely not releasing that. But I recently did him on a couple. So anyway,
[00:58:15.000 --> 00:58:18.840]   what that came about was that's what you do when you're stuck in a car with someone for a long
[00:58:18.840 --> 00:58:23.720]   time is you talk. And then I thought, well, if I had my friends and people I know and people I've
[00:58:23.720 --> 00:58:28.200]   met are interesting, I'll give them a lift somewhere and we'll talk. And it's not an interview. It's
[00:58:28.200 --> 00:58:34.280]   just two people rapping in a car like you do. And that's all it is. And so I've now got little
[00:58:34.280 --> 00:58:38.520]   bullet cams, which I'm constantly upgrading and trying to improve the sound because it's definitely
[00:58:38.520 --> 00:58:43.720]   the sound is the problem to record sound well in a car. I mean, I drive a Prius, which is, you know,
[00:58:43.720 --> 00:58:47.640]   a noise, a lot of petrol heads, but it's very quiet car. So it lends itself. Well, yeah,
[00:58:47.640 --> 00:58:51.800]   wait a minute, you were driving a Tesla with it. Well, I also, and then I've also given a Tesla.
[00:58:51.800 --> 00:58:57.480]   Yes, I did two carples. I did one with a comedian called Ruby Wax and American comedian. And
[00:58:57.480 --> 00:59:02.040]   also Jonathan Ross, that was in a Tesla. And believe you me, recording two people in a Tesla
[00:59:02.040 --> 00:59:07.160]   is not easy because they're not big cars. So the cameras took a bit of lining up for that. But
[00:59:07.160 --> 00:59:11.480]   that was fantastic fun. And the Tesla people here have been fantastic. They're very keen to support
[00:59:11.480 --> 00:59:14.520]   me. I'm getting a Tesla again. And I shall do a lot more in.
[00:59:14.520 --> 00:59:22.760]   That is on iTunes. You search for carpool and you'll find it in the podcast. It's a video podcast.
[00:59:22.760 --> 00:59:27.240]   There's four so far, but are you going to plan to do these more often? Yes. No, I've recorded
[00:59:27.320 --> 00:59:32.520]   16 so far. Whoa. And I've been doing them a while and I didn't want to start releasing them
[00:59:32.520 --> 00:59:37.560]   until I had enough to keep going because they're kind of, you know, in contrast to this show or
[00:59:37.560 --> 00:59:42.760]   the shows that you do, you kind of have you need a bit of backup. Oh, yeah. I mean, I'm just about
[00:59:42.760 --> 00:59:47.080]   to start shooting red dwarf like a remember when I came to talk to about it. We actually start
[00:59:47.080 --> 00:59:51.400]   shooting next week. So there's two weeks when there's no way I can give anyone a lift anywhere.
[00:59:53.000 --> 00:59:58.680]   So, you know, I needed the kind of the backup of material. So I'm releasing them one a week.
[00:59:58.680 --> 01:00:05.000]   I've got a total of 20 planned. I mean, where I've got people who agreed to do it. So I've done
[01:00:05.000 --> 01:00:08.680]   yes, I've done 16 and there's four other people who agreed to do it and I've got them booked in.
[01:00:08.680 --> 01:00:15.000]   So, you know, at least 20 weeks. I'll do. So that's it. Yeah, Alex, that's a little bit of
[01:00:15.000 --> 01:00:18.680]   a little bit about getting things in the pipeline before you start releasing podcasts.
[01:00:19.320 --> 01:00:24.520]   Always a good, always a good idea to have some. Yeah. Well, that's exciting. Hey, tell us about
[01:00:24.520 --> 01:00:29.160]   red dwarf because you, you knew that this reunion was going to happen, but you didn't know much
[01:00:29.160 --> 01:00:32.600]   about it when you were in here. Yeah. So you're shooting in two weeks.
[01:00:32.600 --> 01:00:36.840]   It's shooting in two weeks. Well, no, sorry, we're shooting for two weeks. We start on Monday.
[01:00:36.840 --> 01:00:42.680]   We've actually done one day is filming. So that I should explain for the American audience who
[01:00:42.680 --> 01:00:49.080]   may not have seen it. This is a very funny sci-fi, sci-fi sitcom, really, that
[01:00:49.080 --> 01:00:55.000]   sort of a sitcom, sort of a sitcom in front of a live audience. Robert played Creighton,
[01:00:55.000 --> 01:01:00.440]   who is a robot with a rubber face, but a wonderful character, very funny character.
[01:01:00.440 --> 01:01:05.720]   And how long has this since it's been off the air? Oh, we last one we did was nearly 11 years,
[01:01:05.720 --> 01:01:11.320]   1998, the fall of '98 was the last time we shot one. So, yeah, getting on for 11 years. So,
[01:01:11.320 --> 01:01:16.680]   the cast have aged, all except for me. No one can tell. You can age. You can age. It's beautiful.
[01:01:16.680 --> 01:01:19.880]   I've just had a bit of WD-40 and a bit of a scrub down.
[01:01:19.880 --> 01:01:25.000]   You think that after so many years, they would have given you one of those Johnny Ive makeovers.
[01:01:25.000 --> 01:01:29.560]   You'd be all like, "Whose white sight and smoke glass?" Oh, yeah, you could look like Eve in
