
[00:00:00.000 --> 00:00:06.040]   Why the new iPhones won't get 5G Apple Music is coming to your Echo devices and
[00:45:48.640 --> 00:45:52.000]   You don't want to touch stuff imagine walking in your bathroom and having the toilet seat
[00:45:52.000 --> 00:46:00.000]   Lid open to greet you and then close when you're finished completely hands-free avoid arguments about leaving the seat up when it automatically
[00:46:00.480 --> 00:46:02.480]   closes for you
[00:46:02.480 --> 00:46:06.960]   You will look back if you get the wash let you will look back and wonder how you ever got by without it
[00:46:06.960 --> 00:46:14.720]   Everyone needs that it's an electric bidet toilet seat. It was designed to provide a higher level of cleanliness and comfort
[00:46:14.720 --> 00:46:19.920]   Enjoy a comforting heated seat that feels like you just wrapped yourself in a towel straight out of the dryer
[00:46:19.920 --> 00:46:23.120]   Or you can turn this feature off entirely during the summer months
[00:46:23.120 --> 00:46:28.480]   With a touch of a button a wand extends from under the seat for a soothing warm water cleanse
[00:46:28.560 --> 00:46:33.200]   The automatic deodorizer will circulate the surrounding air over a filter to neutralize odors
[00:46:33.200 --> 00:46:38.640]   Certain models even feature cutting edge technology that will keep your toilet clean including a pre-maced spray
[00:46:38.640 --> 00:46:47.600]   That will spritz your toilet before use and afterwards models with e-water plus electrolyzed water will spray your toilet bowl that do it for you
[00:46:47.600 --> 00:46:51.280]   Many washlets also feature additional advancements like a nightlight
[00:46:51.280 --> 00:46:57.840]   Remote controls also on-demand water heating means you never run out of warm water
[00:46:57.920 --> 00:47:02.560]   And don't forget that you will be reducing toilet paper and helping the environment
[00:47:02.560 --> 00:47:06.160]   It will be the newest and most popular small home appliance in the coming years
[00:47:06.160 --> 00:47:09.600]   You just wait and see everyone's gonna say that we saw it at Leo's house
[00:47:09.600 --> 00:47:15.120]   And we needed to get one of our own everyday more and more people are experiencing the clean revolution
[00:47:15.120 --> 00:47:20.240]   So it here's what you do if you if you're excited about this and I know you are
[00:47:20.240 --> 00:47:23.600]   Go to wafer.com/macbreak
[00:47:23.760 --> 00:47:29.600]   That's wafer.com/macbreak and you get all the information everything that you're wondering about
[00:47:29.600 --> 00:47:32.400]   I know you have questions so go to wafer.com/macbreak
[00:47:32.400 --> 00:47:39.680]   Use the promo code macbreak at checkout for special savings when you make your purchase just for mac break looks listeners special savings
[00:47:39.680 --> 00:47:44.800]   We know you will love this innovative toilet seat and it will change the way you experience clean
[00:47:44.800 --> 00:47:51.040]   Again, don't forget to go to wafer.com/macbreak enter the promo code macbreak at checkout
[00:47:51.600 --> 00:47:55.440]   You have several models to choose from toto makes it easy to find the perfect one
[00:47:55.440 --> 00:48:02.320]   Just for you and we thank toto for their support of this episode of mac break weekly
[00:48:02.320 --> 00:48:10.400]   All right, the best of 2018 according to apple is here. So they every year they rate apps. They rate podcasts movies
[00:48:10.400 --> 00:48:13.360]   They rate books
[00:48:13.360 --> 00:48:16.960]   And audiobooks and it's interesting because the best book
[00:48:17.520 --> 00:48:21.040]   According to them was also the same best also the best audiobook. So what do we do?
[00:48:21.040 --> 00:48:23.600]   Do we read it on my books or do we listen to it? I don't know
[00:48:23.600 --> 00:48:28.720]   Their best book by the way was american marriage. Um, and it is a great great book. I highly recommend
[00:48:28.720 --> 00:48:35.600]   So let's see who wants to go first andy. What did you think of this year's list so far?
[00:48:35.600 --> 00:48:38.480]   Uh pretty good
[00:48:38.480 --> 00:48:46.000]   I kind of wish there was more stuff that nobody had ever heard of because like people have heard of black panther got a fair amount of press good for them
[00:48:46.320 --> 00:48:49.840]   But there's ways like little documentaries and little movies that
[00:48:49.840 --> 00:48:53.680]   Were part of some sort of of a package deal
[00:48:53.680 --> 00:48:58.800]   That just got just got added to just got added to the movie store
[00:48:58.800 --> 00:49:04.640]   Um, I just it'd be such a great opportunity to make people get people to see their first ozu film
[00:49:04.640 --> 00:49:12.480]   Or to again something that is they're not gonna ever hear about unless somebody decides to put it on a featured page
[00:49:13.040 --> 00:49:16.880]   And also, it's really really great when you see all these
[00:49:16.880 --> 00:49:20.160]   It's it's it's it's a much bigger deal for the
[00:49:20.160 --> 00:49:29.040]   Highlighted apps than four movies because again if you if you're successful enough as a creator that you've got your movie for sale or for streaming anywhere
[00:49:29.040 --> 00:49:32.320]   You are so much further ahead
[00:49:32.320 --> 00:49:35.600]   Uh in getting your getting your vision out there than anybody else
[00:49:35.600 --> 00:49:42.000]   But the app developers that's still probably one of the few that that's still one of the very very few mass media
[00:49:42.000 --> 00:49:45.920]   Sort of kind of publishing where it really can be all the work of one person or two people
[00:49:45.920 --> 00:49:53.280]   So when you have one person who gets that surge of sales for december and suddenly they can they can afford butter instead of margarine
[00:49:53.280 --> 00:50:00.560]   In february, february, that's a really really big deal. So i'm glad they're doing this because this is people really do pay attention to this sort of stuff
[00:50:00.560 --> 00:50:06.160]   Was there anything on the list that anyone anything not on the list that people were upset about?
[00:50:06.160 --> 00:50:08.320]   I mean besides this podcast obviously
[00:50:08.320 --> 00:50:11.440]   Totally
[00:50:12.320 --> 00:50:16.400]   I think you know, I'm amazed at how far pixel mator pro has come
[00:50:16.400 --> 00:50:20.080]   You know it from you know being like oh, it's pretty good to now
[00:50:20.080 --> 00:50:26.160]   I generally open it before I open photoshop and that's saying a lot because I I use photoshop for the last
[00:50:26.160 --> 00:50:32.640]   25 years or more and so but I'll open it up because it actually is faster
[00:50:32.640 --> 00:50:36.400]   Uh to do a lot of things and it looks nicer and more responsive
[00:50:36.400 --> 00:50:40.720]   And so I think that they've come a long way. It was good. I'm glad that they got the props here
[00:50:41.520 --> 00:50:42.000]   I
[00:50:42.000 --> 00:50:45.040]   Was glad to see that the app trend of the year is self care
[00:50:45.040 --> 00:50:49.920]   Because I'm always pushing the self care apps on ios today and leo always makes fun of me, but um
[00:50:49.920 --> 00:50:52.560]   That's how you live your best life with self care apps
[00:50:52.560 --> 00:50:58.640]   You put you put the oxygen mask on you first magan and then you help the children you put it on you first exactly
[00:50:58.640 --> 00:51:01.280]   Exactly
[00:51:01.280 --> 00:51:04.240]   Best self care
[00:51:04.240 --> 00:51:06.640]   I love that that procreate pocket
[00:51:07.040 --> 00:51:11.520]   Because the procreate for ipad has gotten so much attention, especially with apple pencil and you ipad pros
[00:51:11.520 --> 00:51:14.960]   But procreate on the iphone is just such a nifty implementation
[00:51:14.960 --> 00:51:20.240]   Especially considering the constraints of size and the limits of digital like you literally have to use your fingers
[00:51:20.240 --> 00:51:25.440]   To use it and they still james, uh kuda and his team just did such a fantastic job with it
[00:51:25.440 --> 00:51:32.800]   I also found it interesting that the best podcast of the year are so different than the most downloaded podcast of the year
[00:51:33.280 --> 00:51:39.440]   And like I get it that with apps it's often, you know, you look at the most downloaded apps and they're kind they can they can tend towards
[00:51:39.440 --> 00:51:48.080]   Garbagee more garbagee apps, but I always think of podcast as being um, you know more of the the best is going to rise
[00:51:48.080 --> 00:51:53.040]   To the top, but I guess maybe that's not true anymore like they're just very different
[00:51:53.040 --> 00:51:58.880]   I don't think anything on the best podcast nothing on the best podcast of the year was also on the most downloaded podcast of the year
[00:51:59.920 --> 00:52:04.720]   It's it's a hard it's a hard one to call because when you when they're endorsing a podcast
[00:52:04.720 --> 00:52:10.160]   They are implicitly released. I'm sure apple fields are implicitly endorsing all the content of that podcast
[00:52:10.160 --> 00:52:17.600]   So maybe they can't maybe they they are focusing on this is a when i'm looking at the list. There's not a whole lot of
[00:52:17.600 --> 00:52:23.920]   Uh, there's a lot of these are very very specific like a very fatal murder
[00:52:23.920 --> 00:52:26.080]   uh
[00:52:26.080 --> 00:52:31.680]   The this american life is is a constant, but again, it's a very very highly produced podcast serial is by its name
[00:52:31.680 --> 00:52:34.320]   Pretty much one story going on 99
[00:52:34.320 --> 00:52:41.120]   Invisible is another one where you know exactly what this person is a high level of content year after year after year
[00:52:41.120 --> 00:52:46.400]   I think it would be a little it seems like it would be a little bit difficult on apple's part just to
[00:52:46.400 --> 00:52:48.480]   pick a
[00:52:48.480 --> 00:52:53.760]   To pick a podcast that might have a wider variety of content people who might be sometimes
[00:52:54.160 --> 00:52:56.160]   Able to be very very angry with things
[00:52:56.160 --> 00:52:57.440]   and
[00:52:57.440 --> 00:53:01.520]   And flag it as something that is that wants to be one of these what 10
[00:53:01.520 --> 00:53:06.320]   Podcasts that they can put on put onto this list. I mean, it's this it's kind of
[00:53:06.320 --> 00:53:11.680]   Yeah, it's it's going going on and on and on about this about these these selections
[00:53:11.680 --> 00:53:18.000]   Like I said, I mean, they're they're they're they're good kind of sales guides. I don't know if they're
[00:53:18.000 --> 00:53:20.800]   the best at
[00:53:20.800 --> 00:53:26.400]   Helping people finds stuff that they wouldn't ordinarily find like drake as artists of the year
[00:53:26.400 --> 00:53:29.840]   I'm really really glad that drake and carty b are
[00:53:29.840 --> 00:53:36.720]   finally getting some attention maybe at on christmas christmas the when their their parents have the usual when even
[00:53:36.720 --> 00:53:39.600]   carty b going to give up this
[00:53:39.600 --> 00:53:46.240]   Failed music career and finally get a job at your uncle's lumberyard. He's offered you that that office manager job and kept it open for you
[00:53:46.560 --> 00:53:53.680]   It's like but there are other performers who really really need that shot in the arm both economically and also just spiritual
[00:53:53.680 --> 00:53:57.440]   Spiritual is the wrong word, but I don't know what where I actually mean here
[00:53:57.440 --> 00:54:05.360]   But the the idea that's sometimes it's nice to have some sort of external sign that hey people are noticing and people who are not me
[00:54:05.360 --> 00:54:10.320]   Are related to me or who owe me money are telling me that this is good and worthy of other people's attention
[00:54:10.320 --> 00:54:14.080]   It's interesting because I don't know if i'm stealing all of this from Alex from a previous show
[00:54:14.080 --> 00:54:20.240]   But there's been this sort of tension in the academy awards as well where it feels like they deliberately ignore the big successful movies
[00:54:20.240 --> 00:54:23.040]   For the smaller more art house movies
[00:54:23.040 --> 00:54:29.840]   Which are sometimes better but aren't always better and some people would want them to go all in like why can't black panther or infinity
[00:54:29.840 --> 00:54:34.000]   Awards be movie of the year, but instead they're gonna pick something you know obscure
[00:54:34.000 --> 00:54:37.600]   I have a list of why infinity wars can't be moved the year, but that's not the spot
[00:54:37.600 --> 00:54:40.400]   No, but you know, but the the well I would argue that was sir
[00:54:40.720 --> 00:54:44.320]   but Thanos is actor of the year is high up there for me as well, but
[00:54:44.320 --> 00:54:51.120]   But I think it's hard to sort of mash those like to to make sure that you are honoring everybody while
[00:54:51.120 --> 00:54:53.520]   Give me attention. I don't know if that needs extra categories or not
[00:54:53.520 --> 00:54:56.240]   And I really don't know if I just all this from Alex on a previous show
[00:54:56.240 --> 00:55:00.960]   Well, but the difference here is that with with the academy
[00:55:00.960 --> 00:55:06.000]   One of the reasons why it has a certain amount of integrity is that you've got 3 000 people
[00:55:06.000 --> 00:55:09.200]   That tends yes, mostly towards older white men
[00:55:10.000 --> 00:55:15.680]   But but all you can say is that these 3 000 people voted this way and it doesn't really point to a trend or anything
[00:55:15.680 --> 00:55:21.120]   But this is how they voted when you have something like the golden globes or apples best of 2018
[00:55:21.120 --> 00:55:29.040]   How is does where the academy doesn't control how who wins best picture
[00:55:29.040 --> 00:55:35.280]   It's always about how those 3 000 people choose to vote in that year with in reaction to that lineup of that year's releases
[00:55:35.840 --> 00:55:43.760]   How does whereas the apples best of 2018 can really be we have chosen that we want to spotlight these 10 movies these 10 CDs
[00:55:43.760 --> 00:55:46.240]   albums these 10 podcasts
[00:55:46.240 --> 00:55:53.920]   And so you don't know what the reasoning is. So that's why again, it's nice, but it's promotional rather than
[00:55:53.920 --> 00:55:56.720]   a celebration let's say
[00:55:56.720 --> 00:56:01.200]   So we don't know who picks these is it the is it the app store the editorial teams
[00:56:01.680 --> 00:56:06.960]   Uh for the different for the app store for the movie store. They have a group of editors for each of those divisions
[00:56:06.960 --> 00:56:09.280]   And they get together and work on them got it
[00:56:09.280 --> 00:56:12.960]   Well, it's interesting too because like the best iPad of the year is the frog apedia
[00:56:12.960 --> 00:56:18.880]   Which is the one where you dissect a frog and that one was like highly featured with the latest ipad or maybe last year's ipad
[00:56:18.880 --> 00:56:22.800]   I came in the keynotes. Yeah, maybe right squirm made me virtually squirm
[00:56:22.800 --> 00:56:27.440]   Yeah, so it's sort of like well that's surprising that you know, I like you know like Andy said
[00:56:27.440 --> 00:56:30.240]   I want to hear about something I haven't heard about already
[00:56:31.040 --> 00:56:33.040]   Well, and I think that I think that apple
[00:56:33.040 --> 00:56:36.640]   whether with the frog apedia or or the
[00:56:36.640 --> 00:56:39.920]   One of the things if you're a app developer
[00:56:39.920 --> 00:56:44.640]   I think it does help you if you look at where the apple's trying to take the platform and you build something that
[00:56:44.640 --> 00:56:50.800]   Really takes advantage of the new technologies and takes advantage of that. There's definitely something apple is looking for
[00:56:50.800 --> 00:56:56.320]   Uh, it doesn't mean that you're going to get something but if you you know, expend the energy and do something that's really
[00:56:57.760 --> 00:57:01.600]   Groundbreaking in in that direction. Of course, they're going to pay more attention to it
[00:57:01.600 --> 00:57:05.040]   And so I think that was a good example of really showing AR and education
[00:57:05.040 --> 00:57:09.520]   Which is definitely something that that apple is interested in and so and it was well executed
[00:57:09.520 --> 00:57:11.760]   I mean it doesn't help you if you do it and it's not well executed
[00:57:11.760 --> 00:57:18.240]   But it it was well executed and I think that I think it is good that beyond just the what's most popular that that apple is doing
[00:57:18.240 --> 00:57:23.040]   Some work to help take stuff that may be more creative and giving it a shot in the arm
[00:57:23.600 --> 00:57:29.040]   I know some developers who have said getting these kinds of recommendations from apple or showing up
[00:57:29.040 --> 00:57:33.600]   In an apple ad or showing up even on that front page when you show up is worth
[00:57:33.600 --> 00:57:38.240]   And just an incredible amount of revenue, you know, it just really makes a huge difference
[00:57:38.240 --> 00:57:41.440]   When apple kind when that kind of uh that that appears
[00:57:41.440 --> 00:57:45.200]   And so I do think that you know, it's a little opaque
[00:57:45.200 --> 00:57:47.920]   You don't really understand exactly what's going on there to make that work
[00:57:47.920 --> 00:57:49.920]   But a lot of things like that are opaque
[00:57:50.240 --> 00:57:55.120]   So the raw charge though, I think the pure democracy of the raw charge does not necessarily
[00:57:55.120 --> 00:57:57.760]   The way we want to make all of our choices
[00:57:57.760 --> 00:58:01.200]   Okay, let's move on to the tenor
[00:58:01.200 --> 00:58:03.840]   Uh, I want to know is it is it selling or not?
[00:58:03.840 --> 00:58:09.760]   I feel like I cannot tell by reading the the headlines apple vp says it's the most best selling
[00:58:09.760 --> 00:58:14.320]   iPhone ever, but then of course, uh, mark bloomberg
[00:58:14.320 --> 00:58:17.520]   Mark german says you can call him mark bloomberg now
[00:58:17.520 --> 00:58:19.520]   Mark
[00:58:19.520 --> 00:58:22.080]   Mark mark
[00:58:22.080 --> 00:58:25.680]   The worst is this is we're never gonna know we're never gonna know whether it was the best
[00:58:25.680 --> 00:58:31.120]   Because they're not gonna tell us they're not you know, they've they've decided we're we've separated all of these out and we're not
[00:58:31.120 --> 00:58:34.320]   I mean, we're not gonna. No, but they never they never told you which device
[00:58:34.320 --> 00:58:37.280]   They never broke down numbers by specific sub they said iphone
[00:58:37.280 --> 00:58:40.400]   They never said which model but they will often tim cook will often say
[00:58:40.400 --> 00:58:44.480]   During the conference call like I think he said the seven plus for the first time outsold the seven
[00:58:44.800 --> 00:58:47.920]   And then he with the ten he said the ten was the most popular phone weekend workout
[00:58:47.920 --> 00:58:51.920]   And it's the first time since they split the line that the most expensive one had been the best seller
[00:58:51.920 --> 00:58:56.000]   And jos we act great jos we act who runs product marketing for apple said the iphone tenor
[00:58:56.000 --> 00:59:01.200]   Uh, it has been their best their best seller since launch so they won't give you the numbers or the percentages
[00:59:01.200 --> 00:59:04.560]   And it might be like I think Andy said on twitter might be they sold two instead of one
[00:59:04.560 --> 00:59:10.160]   Put them over the top, but you know, they when an officer of the company does say or you know, an executive
[00:59:10.160 --> 00:59:12.880]   The company does say those things. I think they're pretty safe to bet on
[00:59:13.920 --> 00:59:21.840]   Well, why I mean it feels like an important question to answer like are people buying the cheaper phone that is very similar to the more expensive phone
[00:59:21.840 --> 00:59:23.440]   Looks like
[00:59:23.440 --> 00:59:30.080]   I don't know if I were an analyst. I might have a different answer, but this is not something that affects consumers
[00:59:30.080 --> 00:59:32.800]   it's uh, it's
[00:59:32.800 --> 00:59:36.080]   Interesting the the only way we know how well something sold is
[00:59:36.080 --> 00:59:43.760]   Are they going to continue to make it next year do is there a brand new version of this wonderful peach colored plastic phone?
[00:59:44.640 --> 00:59:48.240]   The the exuberantly plastic phone they introduced what three or four years ago
[00:59:48.240 --> 00:59:53.200]   No, there is not which meant that the market just didn't apple didn't see a reason to continue it because people
[00:59:53.200 --> 00:59:55.920]   Worked it weren't voting with their wallets for it
[00:59:55.920 --> 01:00:02.560]   But otherwise there's so many reasons why so many people could want people to think that it's selling it incredibly well
[01:00:02.560 --> 01:00:06.320]   And other people who really want people to think that's not selling so incredibly well
[01:00:06.320 --> 01:00:13.700]   And that goes all the way down to part suppliers and so much business politics that I am glad i'm not a business analyst
[01:00:13.700 --> 01:00:17.220]   This is why i'm someone who goes up with cameras and six phones
[01:00:17.220 --> 01:00:22.580]   And that's what instead of like looking at spreadsheets and looking at projections of cost of parts and stuff like that
[01:00:22.580 --> 01:00:25.620]   And I think that I think that's hard
[01:00:25.620 --> 01:00:31.620]   The the x and the x and then now the xs, uh, you know have or the ten s have
[01:00:31.620 --> 01:00:36.420]   They they've taken some of the handcuffs off anytime you build a product you you have to decide okay
[01:00:36.420 --> 01:00:40.420]   I'm gonna I want all these I want this long list of features and all these cool things that we could add to it
[01:00:40.420 --> 01:00:46.020]   And then this is how much is going to cost to make it and and and you have to decide what that price point that target price point is
[01:00:46.020 --> 01:00:51.620]   What your target margin is what you're all those things have to be calculated and that limits what the designers can do
[01:00:51.620 --> 01:00:57.140]   And I think that one of the things that having a less expensive phone has allowed apple to do is take some of those limits off
[01:00:57.140 --> 01:00:58.900]   I mean they haven't taken all the limits off
[01:00:58.900 --> 01:01:04.180]   But but they have definitely taken a fair number of handcuffs off a number of shackles off of the
[01:01:04.180 --> 01:01:09.140]   iPhone development to allow them to kind of push the outer envelope of what they can do with the phone
[01:01:09.780 --> 01:01:12.420]   the r gives them that option of giving
[01:01:12.420 --> 01:01:18.020]   Letting people still have a lower cost one and the older the older phones
[01:01:18.020 --> 01:01:23.140]   Allow, you know folks to have you know has something that is still very very good
[01:01:23.140 --> 01:01:30.820]   But but you know allows them to keep on stretching forward with something that might be only what a handful of people
[01:01:30.820 --> 01:01:35.620]   And you know and I would expect they are to be what would sell the most as far as pure numbers go
[01:01:36.260 --> 01:01:39.620]   I don't know if it's going to be the the highest revenue generator, but it definitely
[01:01:39.620 --> 01:01:44.100]   You would expect it to be the in the meat of the of the of the development
[01:01:44.100 --> 01:01:49.860]   But it's hard to tell I mean I think that a lot of apple users are the ones that want the two lenses and want those other bits and pieces
[01:01:49.860 --> 01:01:54.180]   But I think that there's a pretty strong market for the folks that don't want to spend quite that much money on a phone
[01:01:54.180 --> 01:02:00.180]   There's something else too, which is interesting and apple doesn't always get the man forecasting right and it's a very tricky thing
[01:02:00.180 --> 01:02:05.060]   Like with the iPhone se they didn't make enough because they thought it would appeal to people who wanted less expensive phones
[01:02:05.220 --> 01:02:08.260]   They didn't realize how much it would it would appeal to people who wanted smaller phones
[01:02:08.260 --> 01:02:13.380]   So the market was roughly double what they thought it would be and now with the iPhone 10r
[01:02:13.380 --> 01:02:18.340]   Last year they were very careful to make an iPhone 8 and an iPhone 10 because they knew for some people
[01:02:18.340 --> 01:02:21.620]   It like despite how much the internet always says um boring
[01:02:21.620 --> 01:02:25.220]   You know if if the same thing looks the same way two years in a row
[01:02:25.220 --> 01:02:29.940]   A lot of people flying comfort in familiarity and they wanted people to be able to get a new iPhone with a new camera
[01:02:29.940 --> 01:02:33.860]   And a new processor that looked and worked the way their old one did and this year
[01:02:33.860 --> 01:02:36.980]   They didn't do that the new iPhones are only on the 10 stream
[01:02:36.980 --> 01:02:38.980]   Which means like no no home button
[01:02:38.980 --> 01:02:42.580]   And there are some people who believe that the iPhone 8 is selling incredibly well now
[01:02:42.580 --> 01:02:49.300]   Because there are people who are ready to upgrade but they're still the iPhone 10 is still or the 10s and the 10r are still too alien to them
[01:02:49.300 --> 01:02:55.620]   And they find comfort in the home button and they can save even more money by going to an iPhone 8 from an iPhone 6s
[01:02:55.620 --> 01:02:57.940]   Or because most people don't change most people aren't like us nerds
[01:02:57.940 --> 01:03:02.660]   They don't change their phones every year so they're looking at it two years out and they're thinking you know, I understand this
[01:03:02.660 --> 01:03:07.300]   This is familiar to me. I'm going to get this and that might not be something that apple had in their demand forecast
[01:03:07.300 --> 01:03:12.420]   And they would have thought that people would choose between the 10s and the 10r and now a lot of people are also choosing
[01:03:12.420 --> 01:03:16.580]   Uh, there's a third candidate in this race and a lot of people are also choosing the 8
[01:03:16.580 --> 01:03:23.060]   But this stuff it just it happens every time and almost every time so far every single time it has been wrong
[01:03:23.060 --> 01:03:28.500]   It has been a blatant attempt between media and market manipulators to short the stock drive it down
[01:03:28.820 --> 01:03:33.460]   And just and literally cheat normal people out of their their money out of their apple stock
[01:03:33.460 --> 01:03:37.220]   And it's worked quarter after quarter, but there's been a lot more attention on it
[01:03:37.220 --> 01:03:39.220]   So I don't know if they've ramped up
[01:03:39.220 --> 01:03:43.380]   They've ramped up the rhetoric in order to keep doing it because it makes so much money for them
[01:03:43.380 --> 01:03:50.420]   And we've sewn jim cramer before literally admitting to this on tape saying how he spreads a rumor and the apple publications are more than happy to run it
[01:03:50.420 --> 01:03:53.780]   And it it brings it drives the stock down and it makes his quarter for him
[01:03:53.780 --> 01:03:58.500]   And we've seen it happen over and over again last time it was the iPhone 10 wasn't selling turns out it was the best seller
[01:03:58.740 --> 01:04:02.820]   All the reports were wrong and this quarter they might be right absolutely possible they might be right
[01:04:02.820 --> 01:04:06.900]   But I think given the history you have to look at those with incredible skepticism every year
[01:04:06.900 --> 01:04:09.300]   And I don't think the reporting on it always reflects that
[01:04:09.300 --> 01:04:11.780]   Yeah, you're right
[01:04:11.780 --> 01:04:16.660]   Well, speaking of uh upgrading every year or not upgrading every year
[01:04:16.660 --> 01:04:19.220]   I I believe none of us need to upgrade
[01:04:19.220 --> 01:04:26.180]   Every year, uh, and if you have a battery that gets a cheaper upgrade the 29 dollar phone battery replacement that'll end
[01:04:26.900 --> 01:04:31.460]   At the end of december so get it while you still can uh december 31
[01:04:31.460 --> 01:04:36.740]   After that apple's going to charge 79. So any of you taking advantage of this for any of your yes
[01:04:36.740 --> 01:04:43.140]   That was you Renee. I yeah, I took I took my success and took my god kids two successes in
[01:04:43.140 --> 01:04:45.300]   I took everything in that I could take in
[01:04:45.300 --> 01:04:48.340]   And so you actually took them to an apple store you didn't ship away
[01:04:48.340 --> 01:04:48.580]   Yeah, yeah
[01:04:48.580 --> 01:04:52.980]   I signed up and I got yelled at for making one appointment for three phones that are three appointments for three phones
[01:04:53.220 --> 01:04:57.860]   And I said I was terribly sorry and they helped me fix it up and they gave me three separate appointments and took all the phones
[01:04:57.860 --> 01:05:04.420]   Went back very very contriately. I went back and and they fixed them up and they're all the 100 percent battery out now
[01:05:04.420 --> 01:05:10.100]   They are like three years old phones. Yeah, they're great for people like you and I who hand your phones down to people
[01:05:10.100 --> 01:05:14.020]   You know who don't you to younger people who can get a perfectly, you know
[01:05:14.020 --> 01:05:17.140]   They they will complain about the battery, but it's pretty easy to upgrade that
[01:05:17.140 --> 01:05:18.900]   Yeah
[01:05:18.900 --> 01:05:23.860]   Yeah, and the cost and how is it lower than cost so take advantage of it while you can and I think the program goes up
[01:05:23.860 --> 01:05:29.140]   It doesn't go up to eight yet. I think it goes up to success or seven already, but just take it in and have it checked
[01:05:29.140 --> 01:05:31.860]   I thought it was the se to the to the 10
[01:05:31.860 --> 01:05:35.380]   I don't think the 10 qualifies for the cheaper replacements though
[01:05:35.380 --> 01:05:38.980]   I think the 10 is 10 and eight have been moved to and people that upset about this
[01:05:38.980 --> 01:05:44.180]   They've been moved to part of the battery management, but they need so much less battery management than previous generations
[01:05:44.180 --> 01:05:46.900]   That I don't think anybody will notice even if they're on full-on
[01:05:47.780 --> 01:05:49.380]   performance control mode
[01:05:49.380 --> 01:05:54.820]   But I believe up to the seven and maybe the seven is only halfway but
[01:05:54.820 --> 01:06:02.500]   iPhone se iPhone 6 iPhone 6s all of those you can get and especially those they've gone through what 200 charging cycles by now
[01:06:02.500 --> 01:06:06.100]   Maybe more depending on how you use them. It's well worth getting the cheap battery replacement
[01:06:06.100 --> 01:06:11.140]   Yeah, and that's just a good opportunity to remind people that apple has so many different like
[01:06:11.140 --> 01:06:14.500]   exchange and repair extension programs you may not know about
[01:06:15.380 --> 01:06:21.300]   And I'll paste into the show notes, but I go to apple.com/support/exchange_repair
[01:06:21.300 --> 01:06:24.740]   Or just google for exchange and repair extension programs
[01:06:24.740 --> 01:06:30.100]   And like right here it says a 13 inch MacBook Pro non-touch bar solid state drive service program
[01:06:30.100 --> 01:06:33.700]   iPhone 10 display module replacement program for touch issues
[01:06:33.700 --> 01:06:37.620]   And even just stuff that's really really old and out of warranty
[01:06:37.620 --> 01:06:43.220]   It doesn't necessarily mean your phone is working fine take it in and we'll give you a new parts for whatever
[01:06:43.780 --> 01:06:45.780]   But sometimes it means that
[01:06:45.780 --> 01:06:49.780]   Something that you thought was not worth bringing in for because oh I can't afford to have the whole screen replace
[01:06:49.780 --> 01:06:54.980]   Well, maybe there's there's a warranty extension program or like rene like we're talking about right now
[01:06:54.980 --> 01:06:58.500]   Maybe there's a program in place where they will do a free swap up because they've noticed
[01:06:58.500 --> 01:07:02.900]   They've got enough numbers back to know that this is a device wide issue as opposed to just
[01:07:02.900 --> 01:07:06.820]   A quirk of people so must have dropped it and they forgot about it because it kept working
[01:07:06.820 --> 01:07:09.140]   But they unintentionally caused some damage
[01:07:09.140 --> 01:07:12.340]   So it's always it's at any time that you've got
[01:07:13.220 --> 01:07:15.380]   At any kind of an issue with an apple device
[01:07:15.380 --> 01:07:20.660]   It's almost always worth making appointment in a genius bar because they have the master list of everything
[01:07:20.660 --> 01:07:22.580]   And you will off
[01:07:22.580 --> 01:07:28.420]   Shocked by how much they might wind up doing for you plus, you know, there's there's there's frozen yogurt stands at them all
[01:07:28.420 --> 01:07:31.460]   There are things you can do outside of as an excuse
[01:07:31.460 --> 01:07:36.500]   On twitter some people who have been talking about the 29 dollar exchange program
[01:07:36.900 --> 01:07:44.180]   Tell me about how their their iphone seven was kind of like old and decrepit and they broke like the glass or whatever
[01:07:44.180 --> 01:07:49.220]   And so they just gave them a brand new iphone seven because of course they didn't that's not their problem
[01:07:49.220 --> 01:07:55.220]   It's the geniuses problem and all kinds of things where they've got much more than just a 29 dollar battery out of it
[01:07:55.220 --> 01:07:59.300]   So the worst that can happen is that they will if you if you've got a problem with the device
[01:07:59.300 --> 01:08:03.940]   Like let's say i have a macbook pro that has a huge kernel panic because it has a bad ssd
[01:08:04.260 --> 01:08:07.780]   Even though you've been taking really really super great care of it since you bought it three years ago
[01:08:07.780 --> 01:08:09.860]   And now you don't know what you're gonna do if it can't get fixed
[01:08:09.860 --> 01:08:15.780]   It's worth taking it in just in case there is like a logic board program or something that you didn't know about and say oh actually
[01:08:15.780 --> 01:08:20.340]   I know it's three years old, but we can swap out the board for a nominal fee great do that then
[01:08:20.340 --> 01:08:28.580]   So I think I got the numbers slightly wrong scooter x is saying the 10 s the 10 s max and the 10 are
[01:08:29.140 --> 01:08:35.940]   Replace that's 69 dollars and all other eligible models are 79 so it costs more if you have a older phone
[01:08:35.940 --> 01:08:44.580]   That's I don't know if that it varies depending on it's only only it's only the phones that were initially subject to the performance throttling
[01:08:44.580 --> 01:08:48.980]   Are getting the super super cheap battery discounts previous phones and later phones?
[01:08:48.980 --> 01:08:54.820]   I I think apple is adjusted their prices across the board, but they do vary based on the model outside of those those brands
[01:08:54.820 --> 01:08:56.820]   Those versions
