
[00:00:00.000 --> 00:00:04.000]   [music]
[00:34:34.100 --> 00:34:39.540]   And consequently, there's no incentive to buy anything other than the absolute best phone
[00:34:39.540 --> 00:34:44.220]   because if second best is free and the absolute best is free, then you know, you can take
[00:34:44.220 --> 00:34:45.460]   the absolute best every time.
[00:34:45.460 --> 00:34:50.460]   And I wonder if we're moving into these kind of tablet markets and the kind of touch market
[00:34:50.460 --> 00:34:56.180]   where everything eventually ends up with always on cellular data, whether when those end up
[00:34:56.180 --> 00:35:04.060]   being subsidized by data plans, if they all just end up being free and so Apple wins anyway.
[00:35:04.060 --> 00:35:05.940]   I mean, that might be the case.
[00:35:05.940 --> 00:35:09.780]   I mean, it is one of those things that I think that when I suddenly saw that everybody had
[00:35:09.780 --> 00:35:14.540]   an iPhone is when the iPhone dropped to $99 and suddenly everybody, and if you do any
[00:35:14.540 --> 00:35:19.140]   of the math, the reason I just buy the best iPhone that's out there when I get it is because
[00:35:19.140 --> 00:35:23.980]   I'm doing the math on my monthly bill and knowing that whatever I'm buying as hardware
[00:35:23.980 --> 00:35:28.980]   is such a small slice of what I'm paying for the phone that is exactly true.
[00:35:28.980 --> 00:35:31.540]   That it's cost is irrelevant.
[00:35:31.540 --> 00:35:34.980]   It's pretty close to I have an international plan because I'm out of the country a lot.
[00:35:34.980 --> 00:35:38.980]   And then I have a bunch of people on it and it's $2,000 or $3,000 in the two year contract
[00:35:38.980 --> 00:35:39.980]   at least.
[00:35:39.980 --> 00:35:40.980]   Yeah.
[00:35:40.980 --> 00:35:41.980]   Yeah.
[00:35:41.980 --> 00:35:42.980]   I don't know.
[00:35:42.980 --> 00:35:44.700]   I could see this whole category being it.
[00:35:44.700 --> 00:35:48.860]   You know, it's not like Apple has always, you know, despite, I mean, the Newton was a
[00:35:48.860 --> 00:35:51.660]   great product, right, but didn't wasn't a cat.
[00:35:51.660 --> 00:35:52.660]   Didn't win the category.
[00:35:52.660 --> 00:35:55.180]   I think it has to do with though.
[00:35:55.180 --> 00:35:58.180]   I think it has to do with there's a bunch of things that are happening at the same time.
[00:35:58.180 --> 00:36:04.660]   When you look at 4G, when you look at, you know, sell you the speed of 60 megabits a
[00:36:04.660 --> 00:36:05.660]   second.
[00:36:05.660 --> 00:36:06.660]   I think you're right.
[00:36:06.660 --> 00:36:07.660]   But I think you might want a net book.
[00:36:07.660 --> 00:36:08.660]   You might want something with a keyboard.
[00:36:08.660 --> 00:36:09.660]   I don't want a keyboard.
[00:36:09.660 --> 00:36:10.660]   I mean, I want to keep.
[00:36:10.660 --> 00:36:13.740]   I want the ability to have a Bluetooth keyboard, you know, when I want it.
[00:36:13.740 --> 00:36:14.740]   But I don't want to.
[00:36:14.740 --> 00:36:18.220]   There are tons of times now, and I find more and more that I'm walking around with my
[00:36:18.220 --> 00:36:22.020]   iPhone and I'm posting to Facebook or I'm posting to Twitter or I'm, whatever.
[00:36:22.020 --> 00:36:23.460]   And I'm quite, I'm quite comfortable with it.
[00:36:23.460 --> 00:36:25.180]   I don't like a sign that keyboard.
[00:36:25.180 --> 00:36:26.180]   Yeah.
[00:36:26.180 --> 00:36:28.220]   I'm talking about the Zoom because that came out today too.
[00:36:28.220 --> 00:36:32.140]   And that is another competitor to the iPod touch and the iPhone.
[00:36:32.140 --> 00:36:33.620]   And we have other stories.
[00:36:33.620 --> 00:36:35.620]   There's a lot to talk about today.
[00:36:35.620 --> 00:36:37.620]   We're going to have to move pretty quickly because we're already pretty deep into the
[00:36:37.620 --> 00:36:38.620]   show.
[00:36:38.620 --> 00:36:41.300]   But let me mention before we get too farther, too much farther in the show, our friends
[00:36:41.300 --> 00:36:44.740]   at Citrix and their great product go to meeting.
[00:36:44.740 --> 00:36:48.100]   They may say, wait a minute, go to meeting.
[00:36:48.100 --> 00:36:49.100]   That's a PC product.
[00:36:49.100 --> 00:36:52.900]   No, you don't go to meeting works on Macs and Windows and works swell.
[00:36:52.900 --> 00:36:55.260]   It's the best way to have an online meeting.
[00:36:55.260 --> 00:37:00.700]   Just go, if you can verify this yourself, go to go to meeting.com/macbreak right now.
[00:37:00.700 --> 00:37:02.380]   And you'll see that you can download it.
[00:37:02.380 --> 00:37:03.380]   You can install it.
[00:37:03.380 --> 00:37:04.680]   In fact, it just takes a couple of minutes.
[00:37:04.680 --> 00:37:07.620]   You get 30 days free so you can really see how you can use this thing.
[00:37:07.620 --> 00:37:09.700]   Look, we've all got people we got to meet with.
[00:37:09.700 --> 00:37:13.420]   I mean, this is universal in business these days.
[00:37:13.420 --> 00:37:18.620]   But who wants to jump in the car and drive across town for, you know, spend two hours
[00:37:18.620 --> 00:37:21.940]   in the car for a one hour meeting or fly across the country for a five minute meeting?
[00:37:21.940 --> 00:37:23.820]   I mean, it just doesn't make sense.
[00:37:23.820 --> 00:37:24.820]   It's not a good use of your time.
[00:37:24.820 --> 00:37:26.340]   It's not a good use of money.
[00:37:26.340 --> 00:37:29.420]   You can have a meeting that is every bit as effective, maybe even more effective than
[00:37:29.420 --> 00:37:30.540]   in person meeting.
[00:37:30.540 --> 00:37:32.980]   You could show them the keynote presentation.
[00:37:32.980 --> 00:37:37.060]   You could show them the drawings, the websites that you can even collaborate together on
[00:37:37.060 --> 00:37:38.060]   documents.
[00:37:38.060 --> 00:37:40.420]   It's great for training too.
[00:37:40.420 --> 00:37:44.500]   It's called go to meeting and it's Mac as well as Windows and I want you to try it free
[00:37:44.500 --> 00:37:46.100]   for 30 days.
[00:37:46.100 --> 00:37:50.420]   By the way, the $49 a month that this will cost after those 30 days includes phone and
[00:37:50.420 --> 00:37:52.020]   voice over IP conferencing free.
[00:37:52.020 --> 00:37:53.740]   So you're getting this is a great deal.
[00:37:53.740 --> 00:38:01.660]   Go to G-O-T-O, go to meeting.com/macbreak, try it free for 30 days.
[00:38:01.660 --> 00:38:03.620]   We use it for so many of our shows.
[00:38:03.620 --> 00:38:04.780]   I use it for all my meetings.
[00:38:04.780 --> 00:38:05.780]   In fact, I'll be honest with you.
[00:38:05.780 --> 00:38:08.540]   I've actually told people I'm not going to meet with you unless you're using go to meeting
[00:38:08.540 --> 00:38:11.500]   because I just don't want to install some weird piece of software.
[00:38:11.500 --> 00:38:14.620]   I know go to meetings easy, fast or the easy for your clients.
[00:38:14.620 --> 00:38:15.860]   This is really the future.
[00:38:15.860 --> 00:38:16.860]   It's the future.
[00:38:16.860 --> 00:38:20.220]   We're really integrating both go to meeting and go to seminar is one of the other things
[00:38:20.220 --> 00:38:21.220]   we're testing, which is their larger.
[00:38:21.220 --> 00:38:22.220]   Oh, they really had that.
[00:38:22.220 --> 00:38:23.220]   Yeah.
[00:38:23.220 --> 00:38:27.220]   I think it's up to a thousand people or something to do stuff within the Pixel Core where we
[00:38:27.220 --> 00:38:28.220]   can have a lot.
[00:38:28.220 --> 00:38:31.540]   That's something we've been doing a lot of testing of right now.
[00:38:31.540 --> 00:38:34.620]   There's distributing this kind of stuff.
[00:38:34.620 --> 00:38:36.020]   It doesn't make sense.
[00:38:36.020 --> 00:38:41.060]   Whether you believe in the environment and carbon footprint or whatever, it's just from
[00:38:41.060 --> 00:38:42.460]   a pure time standpoint.
[00:38:42.460 --> 00:38:45.300]   It doesn't make sense to be trying to get everybody into the same office at the same
[00:38:45.300 --> 00:38:48.220]   time anymore, especially with the new bandwidth and everything else.
[00:38:48.220 --> 00:38:49.940]   Go to meeting.com/macbreak.
[00:38:49.940 --> 00:38:53.900]   We thank them so much for their support of Mac Break Weekly.
[00:38:53.900 --> 00:39:01.620]   Now Andy, you and I both have a Zoom HD, which we couldn't use until Microsoft activated
[00:39:01.620 --> 00:39:05.020]   at 12.01 AM this morning.
[00:39:05.020 --> 00:39:06.540]   So I haven't really had much of a chance to play with it.
[00:39:06.540 --> 00:39:07.540]   Have you had a little bit more of it?
[00:39:07.540 --> 00:39:09.020]   I heard Patula Clark playing earlier.
[00:39:09.020 --> 00:39:13.500]   Yeah, but it finished doing its first sync just about 20 minutes ago.
[00:39:13.500 --> 00:39:15.740]   So now I got the web browser up.
[00:39:15.740 --> 00:39:19.180]   Now the thing that's most interesting, I think to a lot of people is that it is an OLED screen
[00:39:19.180 --> 00:39:20.180]   and OLED screen.
[00:39:20.180 --> 00:39:27.820]   Very, very, very, very, very pretty screen, a very, very pretty user interface, which
[00:39:27.820 --> 00:39:31.060]   I'm not quite adept at doing upside down and backwards.
[00:39:31.060 --> 00:39:33.100]   So like Ginger Rogers.
[00:39:33.100 --> 00:39:34.100]   Yeah.
[00:39:34.100 --> 00:39:36.020]   So I like the UI on the zoom.
[00:39:36.020 --> 00:39:39.340]   I'm not crazy about the UI on the zoom software on the PC.
[00:39:39.340 --> 00:39:40.340]   Yeah.
[00:39:40.340 --> 00:39:41.980]   Well, it's I think it's good.
[00:39:41.980 --> 00:39:43.140]   It's so different.
[00:39:43.140 --> 00:39:44.140]   Yeah.
[00:39:44.140 --> 00:39:47.340]   But I mean, it's very, very smart the way that the way that it moves around and the way
[00:39:47.340 --> 00:39:49.540]   that it updates right now.
[00:39:49.540 --> 00:39:51.540]   It's I mean, getting it.
[00:39:51.540 --> 00:39:53.140]   Oh, look, you're my friend.
[00:39:53.140 --> 00:39:54.140]   We're now friends.
[00:39:54.140 --> 00:39:56.020]   Twitla Port is a friend.
[00:39:56.020 --> 00:40:01.820]   So the thing I thought was really interesting is got Wi-Fi in it and you can Wi-Fi sync,
[00:40:01.820 --> 00:40:05.860]   which is something that's great long wanted from the iPod, the iPhone.
[00:40:05.860 --> 00:40:08.740]   You could also say, I like this song.
[00:40:08.740 --> 00:40:09.740]   What else you got?
[00:40:09.740 --> 00:40:10.740]   Right.
[00:40:10.740 --> 00:40:13.620]   And it will via Wi-Fi add more music to your zoom.
[00:40:13.620 --> 00:40:14.620]   Not for me.
[00:40:14.620 --> 00:40:16.180]   I think I think I look at look how smooth that is.
[00:40:16.180 --> 00:40:18.580]   Very very slick.
[00:40:18.580 --> 00:40:23.140]   I think the one of the defining user experiences and something I just experienced just about
[00:40:23.140 --> 00:40:27.620]   an hour ago, the first time that I've really docked it, which is that remember that this
[00:40:27.620 --> 00:40:30.340]   is cooked into a subscription based model.
[00:40:30.340 --> 00:40:34.020]   So that the very first thing it does is say, Oh, I see you have lots of cool music.
[00:40:34.020 --> 00:40:38.460]   Let me download shovel fulls of other copyrighted music for you automatically that you will
[00:40:38.460 --> 00:40:39.860]   not have to pay for than.
[00:40:39.860 --> 00:40:40.860]   Legal aid.
[00:40:40.860 --> 00:40:41.860]   Yeah.
[00:40:41.860 --> 00:40:45.060]   And that's like because I was I don't know if that was part of that.
[00:40:45.060 --> 00:40:49.420]   We were recording what had happened, but they I had a I had it set up because I knew it was
[00:40:49.420 --> 00:40:50.980]   still sinking up.
[00:40:50.980 --> 00:40:54.940]   And just for for no reason that I could have found them, my my windows notebook started
[00:40:54.940 --> 00:40:57.620]   playing Petula Clark.
[00:40:57.620 --> 00:41:00.980]   And I guess what had happened was that at that point it had finished analyzing my iTunes
[00:41:00.980 --> 00:41:01.980]   library finished.
[00:41:01.980 --> 00:41:02.980]   You know, you like.
[00:41:02.980 --> 00:41:11.180]   You said, Tevo thinks I'm a Julia Fark, but Petula Fark.
[00:41:11.180 --> 00:41:12.780]   But yeah, I mean, that that's a great experience.
[00:41:12.780 --> 00:41:15.620]   I didn't have any of this music before.
[00:41:15.620 --> 00:41:17.500]   I like some of this music you're playing for me.
[00:41:17.500 --> 00:41:20.900]   Wait, you saying that not only did you download lots of music that I didn't pay for, but it's
[00:41:20.900 --> 00:41:23.420]   also like right on my player right now.
[00:41:23.420 --> 00:41:27.700]   219 for the 16 gig, which says 20 bucks more than the iPod.
[00:41:27.700 --> 00:41:29.140]   Yeah, but no camera.
[00:41:29.140 --> 00:41:30.140]   What are you going to do?
[00:41:30.140 --> 00:41:35.180]   No, $10 cheaper than a 32 gig iPod touch at 289.
[00:41:35.180 --> 00:41:41.060]   I have to admit, I'm seriously considering getting a Zoom HD because I specifically because
[00:41:41.060 --> 00:41:45.660]   I just want a subscription that I, you know, this is my like a road my, you know, have
[00:41:45.660 --> 00:41:50.420]   a road, you know, I think that I just can fill it up with something different when I'm
[00:41:50.420 --> 00:41:51.420]   going on the road.
[00:41:51.420 --> 00:41:52.420]   I use filling up for it.
[00:41:52.420 --> 00:41:55.860]   You know, I don't know on a day to day basis, if I would use it that much, but when I'm
[00:41:55.860 --> 00:41:59.100]   doing a road trip or something, I just want to, I feel like listening to this kind of
[00:41:59.100 --> 00:42:00.900]   music for this kind of road trip.
[00:42:00.900 --> 00:42:05.340]   I feel bad because poor Will Harris is sitting here and he's out in the cold because he
[00:42:05.340 --> 00:42:06.340]   can't.
[00:42:06.340 --> 00:42:08.820]   It's US only, sorry to say really.
[00:42:08.820 --> 00:42:10.820]   It's US only.
[00:42:10.820 --> 00:42:12.220]   Zoom doesn't exist in Britain.
[00:42:12.220 --> 00:42:16.980]   I mean, I, you know, listen to a lot of talk about how, you know, Zoom is Microsoft's new
[00:42:16.980 --> 00:42:20.380]   brand for entertainment and how the Zoom is going to be the one for the most.
[00:42:20.380 --> 00:42:21.380]   Right.
[00:42:21.380 --> 00:42:22.380]   They're replacing the Windows media player.
[00:42:22.380 --> 00:42:23.380]   They're replacing everything with Zoom.
[00:42:23.380 --> 00:42:24.380]   I know.
[00:42:24.380 --> 00:42:27.500]   It's like it's going to replace the iPod in America.
[00:42:27.500 --> 00:42:28.900]   The rest of the world can't get it.
[00:42:28.900 --> 00:42:29.900]   But you know what?
[00:42:29.900 --> 00:42:32.700]   When you get to the pictures of the week, I will give you something that will knock the
[00:42:32.700 --> 00:42:33.700]   socks off.
[00:42:33.700 --> 00:42:35.140]   In fact, I bet I think yes.
[00:42:35.140 --> 00:42:37.300]   And it's something we can't get in the States.
[00:42:37.300 --> 00:42:41.980]   So you get your back and I'm very, very jealous.
[00:42:41.980 --> 00:42:44.540]   I have to say like beer that's 3% non alcohol.
[00:42:44.540 --> 00:42:45.540]   Yeah.
[00:42:45.540 --> 00:42:46.540]   Yeah.
[00:42:46.540 --> 00:42:47.540]   3% non alcohol.
[00:42:47.540 --> 00:42:50.340]   You mean 97% alcohol?
[00:42:50.340 --> 00:42:51.340]   Nice.
[00:42:51.340 --> 00:42:52.340]   That's all I got to say.
[00:42:52.340 --> 00:42:53.340]   I'll take that beer.
[00:42:53.340 --> 00:42:59.980]   Anyway, I think that this is one of the reasons I was pretty convinced Apple would put a camera
[00:42:59.980 --> 00:43:04.140]   in the iPod touch because that would be just the little thing that could make the difference
[00:43:04.140 --> 00:43:06.940]   in something that is actually pretty close.
[00:43:06.940 --> 00:43:09.420]   Although what the Zoom does like, they do have apps.
[00:43:09.420 --> 00:43:12.260]   There was some speculation there'd be an App Store.
[00:43:12.260 --> 00:43:16.100]   There may be apps, but they won't be much better than those iPod apps that you've seen.
[00:43:16.100 --> 00:43:18.380]   There aren't going to be touch style apps.
[00:43:18.380 --> 00:43:21.260]   As far as I can tell you, Andy, do you think different?
[00:43:21.260 --> 00:43:25.100]   Well, I mean, that's a great unknown.
[00:43:25.100 --> 00:43:28.420]   I've already tried to see if there's any apps available in the Zoom App Store and I haven't
[00:43:28.420 --> 00:43:29.420]   found anything.
[00:43:29.420 --> 00:43:31.420]   I think that they're going to go.
[00:43:31.420 --> 00:43:36.060]   I bet that there's a whiteboard somewhere in Microsoft that simply says we need to have
[00:43:36.060 --> 00:43:37.380]   the following 12 apps.
[00:43:37.380 --> 00:43:38.460]   We need to have a Twitter client.
[00:43:38.460 --> 00:43:39.460]   We need to have a Facebook client.
[00:43:39.460 --> 00:43:43.060]   They said they told me in the briefing they would do a Twitter and Facebook client.
[00:43:43.060 --> 00:43:44.060]   Right.
[00:43:44.060 --> 00:43:50.820]   I mean, does the Zoom HD have graphics capabilities for games like the like the touch because
[00:43:50.820 --> 00:43:51.820]   they have open geo?
[00:43:51.820 --> 00:43:54.460]   If it were kill, it would be Halo mobile, right?
[00:43:54.460 --> 00:43:55.460]   Right.
[00:43:55.460 --> 00:43:57.260]   And who in Microsoft owns that franchise?
[00:43:57.260 --> 00:43:58.260]   Well, of course.
[00:43:58.260 --> 00:44:02.300]   Yeah, but there are things that this has 720p output.
[00:44:02.300 --> 00:44:06.380]   So once you have your little doc here.
[00:44:06.380 --> 00:44:08.980]   The doc is another 89 bucks, by the way, we should add.
[00:44:08.980 --> 00:44:09.980]   Yeah.
[00:44:09.980 --> 00:44:12.860]   And these are extra things, but at least you can get like HDMI output on this thing.
[00:44:12.860 --> 00:44:13.860]   That's pretty cool.
[00:44:13.860 --> 00:44:15.220]   So you dock it next to your TV.
[00:44:15.220 --> 00:44:16.300]   It syncs up.
[00:44:16.300 --> 00:44:21.980]   And now you can play back the videos in 720p on your TV and they look good.
[00:44:21.980 --> 00:44:22.980]   They look good.
[00:44:22.980 --> 00:44:23.980]   Yeah.
[00:44:23.980 --> 00:44:27.100]   And you can watch a downscaled version on your Zoom, but watch the full scale version
[00:44:27.100 --> 00:44:28.100]   on your TV.
[00:44:28.100 --> 00:44:33.340]   I think there's going to be like a two level series of reviews on this.
[00:44:33.340 --> 00:44:37.740]   I know I'm going to be writing one today or tomorrow that will review it as it is right
[00:44:37.740 --> 00:44:38.740]   now.
[00:44:38.740 --> 00:44:40.220]   I have to say that already I'm very impressed with it.
[00:44:40.220 --> 00:44:43.220]   But another one is going to have to come like in three or four months when it has time
[00:44:43.220 --> 00:44:47.380]   to really build up a software library, more importantly, really build up a video library
[00:44:47.380 --> 00:44:52.540]   because I'm curious to see if they can build up a rental library to really challenge iTunes
[00:44:52.540 --> 00:44:53.540]   in that way.
[00:44:53.540 --> 00:44:54.540]   Right.
[00:44:54.540 --> 00:45:00.980]   And if I do like the idea of having this in my car and just not watching movies on it,
[00:45:00.980 --> 00:45:04.900]   but having this in my car, listening music from it, going out to lunch and watching a
[00:45:04.900 --> 00:45:09.780]   movie on it, but then taking it home, dropping this into a dock and then right in my kitchen
[00:45:09.780 --> 00:45:13.340]   or right in my living room, being able to watch the exact same piece of video without
[00:45:13.340 --> 00:45:18.100]   having to re-sync to a central library, reconnect to a central library, just simply, this is
[00:45:18.100 --> 00:45:19.100]   the playback device.
[00:45:19.100 --> 00:45:22.940]   I'm putting this in the dock, please, and either using our motor, just pressing play
[00:45:22.940 --> 00:45:23.940]   right here.
[00:45:23.940 --> 00:45:27.940]   I think there's one thing we can say for sure when it comes to this and the R-co's is whether
[00:45:27.940 --> 00:45:32.700]   or not these are iPod killers, it's great to have some competition in the space.
[00:45:32.700 --> 00:45:35.500]   It keeps apples prices down, it keeps their innovation.
[00:45:35.500 --> 00:45:37.020]   This is important to have this.
[00:45:37.020 --> 00:45:39.060]   It's very important that Apple gets pushed on this stuff.
[00:45:39.060 --> 00:45:43.140]   I think that, and I think that Apple, again, and I've been saying this for a long time,
[00:45:43.140 --> 00:45:48.060]   but I think Apple, if Apple incorporated an optional subscription model on top of what
[00:45:48.060 --> 00:45:51.300]   they already have, so you can have everything you want at a low quality.
[00:45:51.300 --> 00:45:52.900]   Why, they really, it seems like it's the market.
[00:45:52.900 --> 00:45:54.980]   It seems like this should push them to do that.
[00:45:54.980 --> 00:45:58.140]   Well, the only question is whether the record companies would allow them to do that because
[00:45:58.140 --> 00:46:02.060]   it literally would leave no, there'd be nothing standing more than three inches.
[00:46:02.060 --> 00:46:03.620]   It would be, you know, it would be scorched earth.
[00:46:03.620 --> 00:46:04.940]   It would be over.
[00:46:04.940 --> 00:46:09.020]   And so I think that's frankly the one, I mean, all of the features are nice, but the one
[00:46:09.020 --> 00:46:12.180]   thing that puts the Zoom over the top is Zoom Pass.
[00:46:12.180 --> 00:46:13.180]   Right.
[00:46:13.180 --> 00:46:14.500]   $15, and it's a good deal, by the way.
[00:46:14.500 --> 00:46:17.860]   It's $15 a month, and you get to download 10 free songs.
[00:46:17.860 --> 00:46:21.900]   And I was really impressed because Microsoft, in the past, those 10 free songs expire every
[00:46:21.900 --> 00:46:22.900]   month on me.
[00:46:22.900 --> 00:46:26.220]   I keep forgetting to get my songs that you can own, you know, they're in P3, by the way,
[00:46:26.220 --> 00:46:27.220]   high quality.
[00:46:27.220 --> 00:46:31.180]   And, and Microsoft is now going to warn you as you get closer to date saying you want
[00:46:31.180 --> 00:46:32.180]   yourself.
[00:46:32.180 --> 00:46:33.780]   And if you don't, they will give you some default songs.
[00:46:33.780 --> 00:46:35.620]   So I have to say, I'm impressed by that.
[00:46:35.620 --> 00:46:36.620]   Right.
[00:46:36.620 --> 00:46:37.980]   You're going to get a great Patula Clark collection.
[00:46:37.980 --> 00:46:38.980]   Any minute now, Andy.
[00:46:38.980 --> 00:46:40.740]   I don't know where this came from.
[00:46:40.740 --> 00:46:42.540]   Again, I'm just filling around with it.
[00:46:42.540 --> 00:46:47.740]   And I clicked on a track from Abbey Road that I know it's synced from my iTunes library.
[00:46:47.740 --> 00:46:51.780]   I don't know if it got this content, like, wirelessly from someplace else.
[00:46:51.780 --> 00:46:53.260]   This is the other thing I really like.
[00:46:53.260 --> 00:46:56.380]   And this is on the Zoom player on the desktop and on the Xbox too.
[00:46:56.380 --> 00:47:00.420]   It really does a nice job with the album art and the graphics.
[00:47:00.420 --> 00:47:01.420]   Isn't that beautiful?
[00:47:01.420 --> 00:47:03.420]   I mean, I think that's really not.
[00:47:03.420 --> 00:47:04.420]   That's exactly it.
[00:47:04.420 --> 00:47:05.420]   I don't know where that came from.
[00:47:05.420 --> 00:47:07.900]   I have to realize that I'm very, very new with this.
[00:47:07.900 --> 00:47:10.380]   So I can't say where it came from or where it didn't come from.
[00:47:10.380 --> 00:47:13.940]   I know I know it didn't sync it down off the, off the Zoom library.
[00:47:13.940 --> 00:47:17.700]   Isn't it interesting though that they have that?
[00:47:17.700 --> 00:47:19.100]   It's he's showing, we should mention it.
[00:47:19.100 --> 00:47:21.060]   He's showing Abbey Road.
[00:47:21.060 --> 00:47:23.820]   Film art and graphics and text, not Beatles pictures.
[00:47:23.820 --> 00:47:28.420]   Not just that, but it's turned the screen into sort of like a free flowing screen saver.
[00:47:28.420 --> 00:47:32.980]   That photo of the band from the background, I don't believe that's part of what I synced
[00:47:32.980 --> 00:47:36.620]   to it from when I ripped the disc a while ago.
[00:47:36.620 --> 00:47:40.500]   It's smart enough to say, well, let's take the band name and at least here we go.
[00:47:40.500 --> 00:47:45.100]   This is essentially like the Apple LP stuff.
[00:47:45.100 --> 00:47:48.100]   It's making use of the actual screen.
[00:47:48.100 --> 00:47:50.100]   It's making some use of the real estate.
[00:47:50.100 --> 00:47:53.980]   It's actually better, I will say that this is a song that's currently playing.
[00:47:53.980 --> 00:47:58.940]   It's showing the band name, the name of the song and the name of the album right now.
[00:47:58.940 --> 00:48:02.740]   It's doing it in a much better way that even the desktop version of iTunes does.
[00:48:02.740 --> 00:48:06.380]   The desktop version iTunes just acts as though I'm sitting in front of a computer all the
[00:48:06.380 --> 00:48:07.380]   time.
[00:48:07.380 --> 00:48:12.620]   I did buy, I bought the Grateful Dead for the roses just to see the Apple LP thing.
[00:48:12.620 --> 00:48:13.620]   It's nice.
[00:48:13.620 --> 00:48:17.740]   I mean, it's nice, but the problem is I don't sit in front of my computer and listen to music.
[00:48:17.740 --> 00:48:21.180]   So I'll be up and glancing up from the other side of the room and see, that's kind of
[00:48:21.180 --> 00:48:22.180]   a cool song.
[00:48:22.180 --> 00:48:23.420]   I wonder what album it's from.
[00:48:23.420 --> 00:48:24.420]   It's neat.
[00:48:24.420 --> 00:48:29.020]   I use my Steve Austin Bionic Eye to find out what track is actually playing.
[00:48:29.020 --> 00:48:31.220]   It's been so long, I guess, since we've looked at albums.
[00:48:31.220 --> 00:48:32.580]   We've kind of broken the habit.
[00:48:32.580 --> 00:48:34.100]   It's kind of broken the habit.
[00:48:34.100 --> 00:48:35.100]   Exactly.
[00:48:35.100 --> 00:48:39.020]   I mean, I now, when I get in the handful of times that I've gotten CDs, I just rip them
[00:48:39.020 --> 00:48:41.300]   into iTunes and put them in a box.
[00:48:41.300 --> 00:48:43.260]   I did order the box set.
[00:48:43.260 --> 00:48:44.260]   I knew.
[00:48:44.260 --> 00:48:45.260]   I knew.
[00:48:45.260 --> 00:48:46.260]   I knew.
[00:48:46.260 --> 00:48:47.260]   I know.
[00:48:47.260 --> 00:48:52.700]   I didn't like it because EMI was charging more for two records less for the mono.
[00:48:52.700 --> 00:48:55.300]   And I thought they're ripping off.
[00:48:55.300 --> 00:48:57.980]   It's a ripoff to people who have better taste.
[00:48:57.980 --> 00:49:00.020]   So I'm going to have more plebeian taste.
[00:49:00.020 --> 00:49:04.500]   That's going to be one of those defining questions when, if there's a website that
[00:49:04.500 --> 00:49:08.340]   they're not allowed, or a job seeker site that's not allowed to discriminate on the
[00:49:08.340 --> 00:49:11.660]   basis of age, they can't ask what their age is, but they'll ask you, did you buy the
[00:49:11.660 --> 00:49:13.820]   mono set or the stereo sets mono?
[00:49:13.820 --> 00:49:14.820]   I'm sorry.
[00:49:14.820 --> 00:49:16.900]   You're a little bit too old for this job.
[00:49:16.900 --> 00:49:20.820]   I like why would he not be serious?
[00:49:20.820 --> 00:49:26.220]   I like the mono Apple TV prices dropped the low end pulled from the store.
[00:49:26.220 --> 00:49:30.900]   This could mean one of two things either at Apple TV upgrade is on the way and they're
[00:49:30.900 --> 00:49:31.900]   trying to clear out.
[00:49:31.900 --> 00:49:36.780]   Given up or they've given up and they said, you know, all right, 160 gigs for 229.
[00:49:36.780 --> 00:49:37.780]   Would you buy it then?
[00:49:37.780 --> 00:49:38.780]   Right.
[00:49:38.780 --> 00:49:40.180]   They've always said it was a bit of a game.
[00:49:40.180 --> 00:49:41.180]   It was a test.
[00:49:41.180 --> 00:49:42.180]   Steve said it was a hobby.
[00:49:42.180 --> 00:49:43.180]   It was a hobby.
[00:49:43.180 --> 00:49:45.980]   Now that he's back, he's like, okay, time to get to work.
[00:49:45.980 --> 00:49:51.940]   Well, and I think that, you know, I have both an Apple TV and a Mac mini and I just feel
[00:49:51.940 --> 00:49:52.940]   like the Mac mini.
[00:49:52.940 --> 00:49:54.180]   I know that it's a little bit more expensive.
[00:49:54.180 --> 00:49:55.420]   That's not a lot easy too.
[00:49:55.420 --> 00:49:59.500]   You have to put, you know, X, B, M, C or Plex on it and you've got to figure.
[00:49:59.500 --> 00:50:01.740]   I mean, it's just not as easy to get to do all that.
[00:50:01.740 --> 00:50:03.380]   What do you mean the mini?
[00:50:03.380 --> 00:50:04.580]   Oh, well, I don't know.
[00:50:04.580 --> 00:50:08.820]   I like the fact that I can sit there in front of my TV and I can be, you know, I can watch
[00:50:08.820 --> 00:50:10.620]   all that stuff, all the stuff that I want.
[00:50:10.620 --> 00:50:12.060]   But I use the Roku for that.
[00:50:12.060 --> 00:50:13.660]   Well, now I do.
[00:50:13.660 --> 00:50:16.620]   But I can, but then I can also just click and boom.
[00:50:16.620 --> 00:50:19.740]   I'm surfing the web and then boom, I'm back to whatever I'm doing.
[00:50:19.740 --> 00:50:23.020]   You know, so to me having like, if you have a Bluetooth keyboard and you're sitting across
[00:50:23.020 --> 00:50:25.180]   the room and you're sitting across the room and oh, I want to, I want to, I'm watching
[00:50:25.180 --> 00:50:26.180]   something.
[00:50:26.180 --> 00:50:30.620]   Let me stop that and I have a bad habit of I sit a lot of times in front of the TV watching
[00:50:30.620 --> 00:50:31.620]   movies and searching secure.
[00:50:31.620 --> 00:50:35.100]   I just keep my laptop up open.
[00:50:35.100 --> 00:50:37.820]   I know, but I don't always want to see what they have that big screen.
[00:50:37.820 --> 00:50:41.660]   I have kids, you know, laptops on couches and kids is not such a.
[00:50:41.660 --> 00:50:42.660]   I'm disappointed.
