
[00:00:00.000 --> 00:00:02.900]   Time for Mac Break Weekly and the end of the day are here.
[00:45:24.400 --> 00:45:27.400]   There's a definite benefit to consistency for the users.
[00:45:27.400 --> 00:45:30.400]   It's a consumer advantage for us to know how to use new devices when we get them.
[00:45:30.400 --> 00:45:44.400]   Right. And it's also... I don't think that anybody can argue that there has been a huge benefit to the fact that the iPhone is the expression of Apple's philosophy of product design, interface design, and what a multi-touch phone should represent in person's day-to-day life.
[00:45:44.400 --> 00:45:59.400]   I'm glad that Samsung gets to have their own form of expression, that LG, that even Nokia gets to have their form of expression because otherwise, if we have one company that's who's only designed as, you know what?
[00:45:59.400 --> 00:46:04.400]   Maybe a card slot would be useful, but we don't want to break up. We don't think it'd be that useful.
[00:46:04.400 --> 00:46:07.400]   And I would get in the way of making a super, super, super slim phone.
[00:46:07.400 --> 00:46:10.400]   Well, that's fine, but unless you're the only company who are making these phones.
[00:46:10.400 --> 00:46:18.400]   So what a terrible world it would be if the only person who could ever make an idea are the first people to make a certain idea?
[00:46:18.400 --> 00:46:27.400]   Yeah, I mean, you could go back and forth, and it's more about scoring points than about celebrating great design, saying, you know, be original.
[00:46:27.400 --> 00:46:36.400]   You can't design in a vacuum because then you get something like that first iPhone, which is like no one would know how to use it because there's nothing, there's no reference.
[00:46:36.400 --> 00:46:46.400]   Or, well, actually, actually, it's, I think that a lot of industrial design is that you see, especially in demonstrations like that, they're what you might call couture design, right?
[00:46:46.400 --> 00:46:49.400]   They're never designed for actually sold to regular people.
[00:46:49.400 --> 00:46:52.400]   This is, hey, I mean, we're inside the lab. We can design anything.
[00:46:52.400 --> 00:46:55.400]   Let's just express some ideas that we just kind of like.
[00:46:55.400 --> 00:47:01.400]   But if there's one message I'd like to send to, like, people, again, Apple fans, Android fans, all these other fans.
[00:47:01.400 --> 00:47:12.400]   It's like, whoever it is, you're trying to impress. You know, Tim Cook is not going to read your Tumblr blog and then write you a letter with a free iPhone, saying, God bless you for understanding us and defending us.
[00:47:12.400 --> 00:47:15.400]   You know, it's not that important.
[00:47:15.400 --> 00:47:23.400]   Yeah, I think there was John Siracuser not, but he was saying, I think it was John, and he said that, you know, in fashion, you can't copyright a shirt, or so you can't trademark a shirt.
[00:47:23.400 --> 00:47:24.400]   You can't trademark a pair of pants.
[00:47:24.400 --> 00:47:25.400]   Why there are not.
[00:47:25.400 --> 00:47:30.400]   Yeah, everyone puts their logo on it because you can trademark a logo, which is why some phones have big links.
[00:47:30.400 --> 00:47:35.400]   Because those are identifiable in branding. And if it is a big black slab, that's what you want it known for.
[00:47:35.400 --> 00:47:44.400]   And Apple makes these devices and deliberately doesn't put a lot of branding on them. So for them, their identity gets very tightly interwoven with their design aesthetic.
[00:47:44.400 --> 00:47:51.400]   I do like what Johnny said when he was talking about working with Steve Jobs. He says, Steve was the most focused person I've met in my life.
[00:47:51.400 --> 00:48:03.400]   It's terrifying that when you really, truly focus, it seems a bit illegal. You can achieve so much. What focus means is saying no with every bone in your body.
[00:48:03.400 --> 00:48:09.400]   It is something you know is a good idea, but you say no because you're focused on something else.
[00:48:09.400 --> 00:48:14.400]   I remember talking to Steve and asking why he was perceived as harsh.
[00:48:14.400 --> 00:48:24.400]   And I said to Steve, couldn't we be more moderate? He said, why? I said, because I care about the team. He said, no, Johnny, you're just really vain.
[00:48:24.400 --> 00:48:33.400]   You just want people to like you. I'm surprised at you because I thought you really held the work up as the most important and not how you're perceived by people.
[00:48:33.400 --> 00:48:39.400]   It's an interesting point of view. People misunderstand Steve because he was so focused, says Johnny I've.
[00:48:39.400 --> 00:48:49.400]   There was a great story and I forget who was with, but someone was talking to Steve Jobs about this great business that Apple could get into and how much money they would make.
[00:48:49.400 --> 00:48:56.400]   And Steve Jobs's response was, yes, we could do that and yes, we could make this money, but is that really a business Apple wants to be in? I don't think so.
[00:48:56.400 --> 00:49:11.400]   Yeah. Yeah. I say that all the time. I think if you're in business, if you don't, you become or anything, you become scattered, you have to kind of make a beeline for your values and your vision and your goal.
[00:49:11.400 --> 00:49:14.400]   And that's the most successful businesses do that.
[00:49:14.400 --> 00:49:20.400]   Well, we say that, but like Google is now competing with almost everyone in tech. They have Amazon businesses and Apple businesses and Microsoft businesses.
[00:49:20.400 --> 00:49:26.400]   Well, they have a different structure. I think this is intentional on Google's part because they want to continue to innovate.
[00:49:26.400 --> 00:49:35.400]   And so what they do is they make every little division be it like a startup with it's almost autonomous and its own teams.
[00:49:35.400 --> 00:49:41.400]   And they even internally want the teams to compete, I think, a little bit for attention and resources and marketing.
[00:49:41.400 --> 00:49:47.400]   And so that's, I think that's an intentional goal and what they're trying to do is stay innovative.
[00:49:47.400 --> 00:49:53.400]   So that's the innovators dilemma. They're trying to avoid. So it's a reasonable philosophy. It's a reasonable point of view.
[00:49:53.400 --> 00:50:00.400]   Yeah, I love the dynamic between it's not just one company's doing something right or another company's doing things wrong.
[00:50:00.400 --> 00:50:06.400]   It's that each one has their own philosophy that really permeates almost every office of that campus.
[00:50:06.400 --> 00:50:14.400]   And I do think that Google's philosophy is that they are like a university where they don't make, they don't have, they're not, the physics is not their one product.
[00:50:14.400 --> 00:50:20.400]   They are a compound in which lots of different people are pursuing lots and lots of different kinds of research.
[00:50:20.400 --> 00:50:23.400]   And the football program is going to be making lots and lots of money.
[00:50:23.400 --> 00:50:26.400]   So that's why that's where all the logos are in the gift shop.
[00:50:26.400 --> 00:50:32.400]   But there's also somebody in some room somewhere that's pursuing an experiment that is absolutely daft.
[00:50:32.400 --> 00:50:35.400]   But they've got enough money that, hey, let's find out how daft this is.
[00:50:35.400 --> 00:50:39.400]   And there's a good chance that there's at least a nonzero chance it's going to work out correctly.
[00:50:39.400 --> 00:50:44.400]   So that's why we get, you get some half baked ideas from Google that develop into really good ideas.
[00:50:44.400 --> 00:50:51.400]   And Apple has a lower, it takes fewer shots at the basket, but they tend to sink more baskets.
[00:50:51.400 --> 00:50:55.400]   So it's neither, neither procedure is really right.
[00:50:55.400 --> 00:50:59.400]   But I'm glad that there are different companies pursuing different philosophies like that.
[00:50:59.400 --> 00:51:02.400]   Our show today brought to you by school airspace.com.
[00:51:02.400 --> 00:51:07.400]   There's a company that has a very concrete vision for what they want to be.
[00:51:07.400 --> 00:51:12.400]   That is the best web hosting and the best content management system.
[00:51:12.400 --> 00:51:18.400]   Melled it into one great product that will make a better website for you and everyone else.
[00:51:18.400 --> 00:51:22.400]   And I think Squarespace is remarkable in how they pursue that vision.
[00:51:22.400 --> 00:51:25.400]   Better websites for all. Visit squarespace.com.
[00:51:25.400 --> 00:51:27.400]   Click the Get Started button.
[00:51:27.400 --> 00:51:29.400]   For two weeks you can use it.
[00:51:29.400 --> 00:51:33.400]   You don't have to give them a credit card or anything. Just set up a site.
[00:51:33.400 --> 00:51:40.400]   You'll start with the 25 beautiful templates. Every template is e-commerce ready.
[00:51:40.400 --> 00:51:43.400]   Every template is mobile responsive.
[00:51:43.400 --> 00:51:49.400]   What they do is they give you the foundation for your website that is state of the art.
[00:51:49.400 --> 00:51:53.400]   And by doing the hosting and the software like this, they can keep it state of the art.
[00:51:53.400 --> 00:51:58.400]   In fact, they just released their seventh version of the Squarespace platform, Squarespace 7.
[00:51:58.400 --> 00:52:01.400]   Because the web moves fast, but you don't have to worry about that.
[00:52:01.400 --> 00:52:06.400]   In fact, you can move your content from one template to the other without any issues.
[00:52:06.400 --> 00:52:09.400]   Are these the new seven templates?
[00:52:09.400 --> 00:52:12.400]   What are these, Chad? These are beautiful. I don't know what they are.
[00:52:12.400 --> 00:52:14.400]   They're new, aren't they?
[00:52:14.400 --> 00:52:16.400]   I've never seen this one before.
[00:52:16.400 --> 00:52:20.400]   That's the great thing you should go to Squarespace.com all the time.
[00:52:20.400 --> 00:52:23.400]   Because you never know what you're going to see.
[00:52:23.400 --> 00:52:25.400]   They have the best engineers there.
[00:52:25.400 --> 00:52:30.400]   And by the way, when you get support from Squarespace, you're getting it directly from the engineers.
[00:52:30.400 --> 00:52:32.400]   They've never outsourced their support.
[00:52:32.400 --> 00:52:35.400]   Live, Chad, and e-mail support 24/7.
[00:52:35.400 --> 00:52:40.400]   They also have a great customer help portal so you can get self-help articles, video workshops, forums.
[00:52:40.400 --> 00:52:44.400]   It's really state of the art.
[00:52:44.400 --> 00:52:51.400]   And it starts at $8 a month, which includes a free domain name when you sign up for a year.
[00:52:51.400 --> 00:52:55.400]   They have great apps to the Squarespace metric app for iPhone and iPad.
[00:52:55.400 --> 00:52:59.400]   Let's you check things like social media follows, page views, unique visitors.
[00:52:59.400 --> 00:53:03.400]   A blog app that makes it easy to post from your iPhone or iPad.
[00:53:03.400 --> 00:53:07.400]   They have the logo creator on site, which makes it easy for you to create a logo.
[00:53:07.400 --> 00:53:13.400]   They use all the Google fonts. You have literally more than 300 fonts available to you to use.
[00:53:13.400 --> 00:53:15.400]   And of course, the best hosting that just never goes down.
[00:53:15.400 --> 00:53:17.400]   I want you to try it right now.
[00:53:17.400 --> 00:53:18.400]   Two weeks free, no credit card required.
[00:53:18.400 --> 00:53:26.400]   If you decide to buy a site, by the way, if you do a temp site, two weeks site and you want to continue it, you just continue on.
[00:53:26.400 --> 00:53:29.400]   Well, I like that. The Udon version.
[00:53:29.400 --> 00:53:31.400]   It makes me hungry. Just looking at that.
[00:53:31.400 --> 00:53:33.400]   Or if you want to get into knitting.
[00:53:33.400 --> 00:53:36.400]   You know what? That looks like the little twit guy.
[00:53:36.400 --> 00:53:41.400]   Only he ate some bad burrito and he fell over.
[00:53:41.400 --> 00:53:44.400]   Or something. Let me get a little swollen.
[00:53:44.400 --> 00:53:47.400]   He's been left at the doorstep.
[00:53:47.400 --> 00:53:49.400]   To be raised by kindly nuns.
[00:53:49.400 --> 00:53:54.400]   Square space. Use the offer code MAC break to get 10% off when you buy.
[00:53:54.400 --> 00:53:56.400]   MAC break. The offer code.
[00:53:56.400 --> 00:54:03.400]   A better web awaits. It starts with your brand new site at squarespace.com.
[00:54:03.400 --> 00:54:08.400]   The little, the little guy is eating apples, somebody said.
[00:54:08.400 --> 00:54:10.400]   So I'm sorry. I didn't understand this.
[00:54:10.400 --> 00:54:13.400]   See, I am in the public beta.
[00:54:13.400 --> 00:54:21.400]   So I got Yosemite public beta five, but some, but others are, I guess, developers are getting the gold mat golden master two.
[00:54:21.400 --> 00:54:23.400]   Three. Three.
[00:54:23.400 --> 00:54:28.400]   Three just went out four days ago. Is that the same as seed beta five?
[00:54:28.400 --> 00:54:29.400]   No.
[00:54:29.400 --> 00:54:31.400]   So you're getting something different than I'm getting.
[00:54:31.400 --> 00:54:35.400]   And I think the public beta was updated again after the gold master three came out.
[00:54:35.400 --> 00:54:36.400]   Wow.
[00:54:36.400 --> 00:54:41.400]   So there, so golden master in earlier times meant this is it.
[00:54:41.400 --> 00:54:43.400]   We're done unless there's a show stopper.
[00:54:43.400 --> 00:54:47.400]   Well, they were preemptive because when the first one came out, it was golden master release candidate one.
[00:54:47.400 --> 00:54:48.400]   It was a candidate.
[00:54:48.400 --> 00:54:51.400]   And yeah, so this is a release candidate three.
[00:54:51.400 --> 00:54:53.400]   Okay.
[00:54:53.400 --> 00:54:54.400]   Gold master.
[00:54:54.400 --> 00:54:56.400]   Lots of moving pieces, Leo.
[00:54:56.400 --> 00:54:58.400]   Does there's nothing to read into this?
[00:54:58.400 --> 00:55:00.400]   This just means they're getting closer and closer.
[00:55:00.400 --> 00:55:02.400]   I mean, it's, I am much happier.
[00:55:02.400 --> 00:55:04.400]   They're doing this than me having to worry about.
[00:55:04.400 --> 00:55:05.400]   Oh, yeah.
[00:55:05.400 --> 00:55:06.400]   I don't want to.
[00:55:06.400 --> 00:55:08.400]   Yeah, I don't want to show stopper.
[00:55:08.400 --> 00:55:10.400]   Second beta of iOS 8.1 also out.
[00:55:10.400 --> 00:55:17.400]   And I think Apple's learned from 8.01 that you better check that pretty carefully too.
[00:55:17.400 --> 00:55:18.400]   How did that happen?
[00:55:18.400 --> 00:55:22.400]   I mean, we're lots of developers using 8.0.1.
[00:55:22.400 --> 00:55:26.400]   I mean, why didn't anybody know that this was going to kill the LTE?
[00:55:26.400 --> 00:55:29.400]   8.0.1 wasn't the release to developer.
[00:55:29.400 --> 00:55:32.400]   It was a bug fix update for the week before issued iOS 8.
[00:55:32.400 --> 00:55:35.400]   And it did go to carriers, I believe.
[00:55:35.400 --> 00:55:37.400]   But it didn't affect everyone.
[00:55:37.400 --> 00:55:41.400]   It only affected people who did the delta, the differential update on the iPhone 6.
[00:55:41.400 --> 00:55:46.400]   So there were 10 million iPhone 6s on the market and about 40,000 people got affected, which is a huge number.
[00:55:46.400 --> 00:55:47.400]   Yeah.
[00:55:47.400 --> 00:55:49.400]   Oh, not universal.
[00:55:49.400 --> 00:55:51.400]   No, it would depend on.
[00:55:51.400 --> 00:55:56.400]   I'm not quite exactly sure what the, but certain criteria had to be hit for you to have the problem.
[00:55:56.400 --> 00:55:59.400]   And they pulled it within an hour, which also mitigated the problem.
[00:55:59.400 --> 00:56:01.400]   Some people could still get it, but because CDNs are funny that way.
[00:56:01.400 --> 00:56:04.400]   But a lot of people, they stopped it almost immediately.
[00:56:04.400 --> 00:56:05.400]   So it was really contained.
[00:56:05.400 --> 00:56:08.400]   Well, I was like, "Jeff Niedel's in our office had to install it."
[00:56:08.400 --> 00:56:09.400]   And he said, "Stop.
[00:56:09.400 --> 00:56:10.400]   Don't do it.
[00:56:10.400 --> 00:56:12.400]   I just lost touch ID and LTE."
[00:56:12.400 --> 00:56:13.400]   Yeah.
[00:56:13.400 --> 00:56:14.400]   So it was lucky.
[00:56:14.400 --> 00:56:15.400]   Yeah.
[00:56:15.400 --> 00:56:17.400]   And so, you know, sometimes there are processes.
[00:56:17.400 --> 00:56:22.400]   Sometimes those processes break down, but I'm willing to bet that the same thing that happened with the CDN,
[00:56:22.400 --> 00:56:27.400]   the iPhone event happened when that process broke down and it's not going to happen again.
[00:56:27.400 --> 00:56:29.400]   Not going to happen again.
[00:56:29.400 --> 00:56:30.400]   Yeah.
[00:56:30.400 --> 00:56:37.400]   So, but we should clear some space on your phone, especially if you have a 16 gig phone.
[00:56:37.400 --> 00:56:43.400]   They're still selling 8 gig iPhone 5c's and they were selling iPhone 4s with 8 gigs in the brick countries,
[00:56:43.400 --> 00:56:45.400]   you know, India and China.
[00:56:45.400 --> 00:56:46.400]   Is that enough?
[00:56:46.400 --> 00:56:48.400]   You can't, you can't, you probably couldn't even update it with any.
[00:56:48.400 --> 00:56:52.400]   You have, I think you have 5 gigabytes left after the operating system with that.
[00:56:52.400 --> 00:56:58.400]   Now, these are sold in countries where people can get, like for example, just a BlackBerry Messenger planner,
[00:56:58.400 --> 00:57:02.400]   just a Facebook Messenger plan and they use them as their principal form of communications,
[00:57:02.400 --> 00:57:05.400]   but it's got a camera on it and people are going to take pictures.
[00:57:05.400 --> 00:57:10.400]   And I, likely Apple is as painfully aware of this as we are now.
[00:57:10.400 --> 00:57:13.400]   And for example, Google Chrome does streaming updates.
[00:57:13.400 --> 00:57:16.400]   Now, the new bits just come down all the time and you don't really have to worry about the space.
[00:57:16.400 --> 00:57:20.400]   And I'm guessing that people are trying to figure out how to do something more.
[00:57:20.400 --> 00:57:23.400]   It's also iOS 8 was a fundamental, like they changed so many things.
[00:57:23.400 --> 00:57:24.400]   They rewrote so many things.
[00:57:24.400 --> 00:57:26.400]   How much free space did you have to have?
[00:57:26.400 --> 00:57:27.400]   Five gigs.
[00:57:27.400 --> 00:57:28.400]   Five gigs.
[00:57:28.400 --> 00:57:29.400]   Yeah.
[00:57:29.400 --> 00:57:30.400]   That's an awful lot.
[00:57:30.400 --> 00:57:31.400]   Well, you have to download it.
[00:57:31.400 --> 00:57:34.400]   You have to decompress it and you have room to move the files around while you're updating it.
[00:57:34.400 --> 00:57:35.400]   Right.
[00:57:35.400 --> 00:57:37.400]   Do we think 8-1 will be like that?
[00:57:37.400 --> 00:57:38.400]   No.
[00:57:38.400 --> 00:57:39.400]   No.
[00:57:39.400 --> 00:57:40.400]   They can, because it can be a delta.
[00:57:40.400 --> 00:57:42.400]   Yeah, it'll be, well, they're all deltas.
[00:57:42.400 --> 00:57:45.400]   If you do it on devices, just that delta was really big delta.
[00:57:45.400 --> 00:57:48.400]   I got a giant delta.
[00:57:48.400 --> 00:57:49.400]   Yeah.
[00:57:49.400 --> 00:57:54.400]   Carl Icahn says Apple is dramatically undervalued in an open layer to Tim Cook.
[00:57:54.400 --> 00:57:57.400]   Tim Cook says we're buying back stock like crazy.
[00:57:57.400 --> 00:57:59.400]   What do you, what do you nuts?
[00:57:59.400 --> 00:58:07.120]   It says, Apple says we're executing the largest return in shareholder value in the history
[00:58:07.120 --> 00:58:09.120]   of the world.
[00:58:09.120 --> 00:58:12.880]   Icahn says we want to, you got to accelerate the repurchase.
[00:58:12.880 --> 00:58:19.400]   Remember Icahn is this, I mean, he doesn't have any of our interests at heart.
[00:58:19.400 --> 00:58:24.400]   He's just a militant investor.
[00:58:24.400 --> 00:58:30.400]   Apple's response to Icahn was like this quote, "We always appreciate hearing from our shareholders."
[00:58:30.400 --> 00:58:32.400]   This is in response to an open letter.
[00:58:32.400 --> 00:58:38.760]   Since 2013, we've been aggressively executing the largest capital return program in corporate
[00:58:38.760 --> 00:58:39.760]   history.
[00:58:39.760 --> 00:58:45.920]   As we've said before, we will review the program annually and take into account the input from
[00:58:45.920 --> 00:58:48.680]   all our shareholders.
[00:58:48.680 --> 00:58:49.680]   Thank you, Carl.
[00:58:49.680 --> 00:58:52.200]   Even the bats bit crazy.
[00:58:52.200 --> 00:58:53.840]   You may sit down now.
[00:58:53.840 --> 00:58:58.000]   They have returned $74 billion to shareholders.
[00:58:58.000 --> 00:59:04.120]   That's on the way to $130 billion by the end of this year.
[00:59:04.120 --> 00:59:05.120]   Lot of zeros.
[00:59:05.120 --> 00:59:07.680]   But I think Carl just says, but I see there's more.
[00:59:07.680 --> 00:59:09.840]   I'd like some more.
[00:59:09.840 --> 00:59:10.840]   I'd like some more lately.
[00:59:10.840 --> 00:59:12.960]   Lisa, can I have some more?
[00:59:12.960 --> 00:59:14.600]   What do you think?
[00:59:14.600 --> 00:59:18.200]   I got like your opinion on this GT Sapphire business.
[00:59:18.200 --> 00:59:25.200]   The Sapphire company that built a plant in Mesa, Arizona to make Sapphire, we think, for the
[00:59:25.200 --> 00:59:26.800]   iPhone.
[00:59:26.800 --> 00:59:32.520]   Now chapter 11, and they say we're going to close the Mesa plant, and they've started
[00:59:32.520 --> 00:59:36.920]   in their own defense, releasing documents about their relationship with Apple.
[00:59:36.920 --> 00:59:39.120]   They blame Apple.
[00:59:39.120 --> 00:59:46.800]   I think you could reasonably say that Apple might blame them, that GT Advanced Technologies
[00:59:46.800 --> 00:59:48.920]   had a deal to produce a certain product.
[00:59:48.920 --> 00:59:50.480]   The product didn't work or wasn't.
[00:59:50.480 --> 00:59:52.680]   It was too expensive for whatever reason.
[00:59:52.680 --> 00:59:58.520]   So Apple said, well, we can't use it.
[00:59:58.520 --> 01:00:02.760]   One of the things we've learned is that the supplier contracts to Apple's suppliers, including
[01:00:02.760 --> 01:00:11.480]   GT Advanced Technologies, have a $50 million dollar penalty per occurrence if any information
[01:00:11.480 --> 01:00:16.480]   about an upcoming unannounced product leaks out.
[01:00:16.480 --> 01:00:17.480]   $18 million.
[01:00:17.480 --> 01:00:20.720]   You wind up on all those Foxconn leaks?
[01:00:20.720 --> 01:00:22.760]   Wow.
[01:00:22.760 --> 01:00:25.560]   That shows you the power though of an Apple supplier contract.
[01:00:25.560 --> 01:00:29.480]   I mean, they're willing to sign these deals because, well, they figure they're going to
[01:00:29.480 --> 01:00:31.280]   make a lot of money on it.
[01:00:31.280 --> 01:00:36.400]   GT Advanced in the bankruptcy filing noted that even the confidentiality agreement between
[01:00:36.400 --> 01:00:39.080]   the two companies is identified as confidential.
[01:00:39.080 --> 01:00:40.080]   Oh yeah.
[01:00:40.080 --> 01:00:43.360]   And by the way, the confidentiality agreement, it's confidential.
[01:00:43.360 --> 01:00:44.880]   And that was confidential too.
[01:00:44.880 --> 01:00:45.880]   Yeah.
[01:00:45.880 --> 01:00:46.880]   And the fact that it's confidential, that's confidential.
[01:00:46.880 --> 01:00:50.400]   Unless your lawyer gets on the NDA, you can't get legal counsel on this.
[01:00:50.400 --> 01:00:51.680]   You'll just have to.
[01:00:51.680 --> 01:00:57.120]   Apple made a $578 million deal with GT for a sapphire.
[01:00:57.120 --> 01:01:02.600]   They gave them the capital to buy the supplies.
[01:01:02.600 --> 01:01:05.920]   What do you think happened?
[01:01:05.920 --> 01:01:08.360]   Apple designed and built the facility.
[01:01:08.360 --> 01:01:13.840]   I can only liken it to when I signed my first agreement to buy a house, my first mortgage.
[01:01:13.840 --> 01:01:16.160]   When you have that, you know, it's a deal.
[01:01:16.160 --> 01:01:17.480]   You know, what a mortgage is.
[01:01:17.480 --> 01:01:19.800]   And then all of a sudden, you actually have to sign it.
[01:01:19.800 --> 01:01:21.360]   And all those numbers become very real.
[01:01:21.360 --> 01:01:26.880]   And there's this moment of panic because those Apple deals are huge, but the deliveries
[01:01:26.880 --> 01:01:29.320]   and the penalties and everything are equally huge.
[01:01:29.320 --> 01:01:34.160]   And from reading what they are saying, and the way they're phrasing it, how onerous the
[01:01:34.160 --> 01:01:38.760]   deal was that they went into the seeing numbers and then got very afraid and then tried to
[01:01:38.760 --> 01:01:41.360]   look for any way they could to get out of it.
[01:01:41.360 --> 01:01:52.840]   The Wall Street Journal has filed with the bankruptcy court to release all of the documents.
[01:01:52.840 --> 01:01:53.840]   So we shall see it.
[01:01:53.840 --> 01:01:58.520]   We may, you know, as is often the case with these court cases, the stuff then becomes
[01:01:58.520 --> 01:01:59.520]   public information.
[01:01:59.520 --> 01:02:03.080]   And suddenly we learn a lot like a $50 million penalty for leasing.
[01:02:03.080 --> 01:02:04.080]   Well, yeah.
[01:02:04.080 --> 01:02:07.720]   So they do they get fined if the stuff is released and information is made available through
[01:02:07.720 --> 01:02:08.720]   the courts.
[01:02:08.720 --> 01:02:10.520]   I mean, it's so nebulous to me.
[01:02:10.520 --> 01:02:13.000]   I don't think they can be fined for that, right?
[01:02:13.000 --> 01:02:14.800]   Because that's not their fault.
[01:02:14.800 --> 01:02:15.800]   Right.
[01:02:15.800 --> 01:02:18.440]   Well, they were saying that one of the articles I read was like that they were they were panicked.
[01:02:18.440 --> 01:02:23.040]   They were asking the court to seal even the request to seal things because they were afraid
[01:02:23.040 --> 01:02:28.360]   that it would violate their agreements.
[01:02:28.360 --> 01:02:34.080]   Also reportedly Apple withheld a $139 million payment to GT Advanced Head of bankruptcy.
[01:02:34.080 --> 01:02:39.800]   The filings, Apple says, "We were surprised that they filed for bankruptcy."
[01:02:39.800 --> 01:02:45.560]   And the suspicion is that GT did not meet Apple's tech specs.
[01:02:45.560 --> 01:02:48.120]   And that's why Apple had to bail on them.
[01:02:48.120 --> 01:02:49.920]   So I'm not sure who's at fault.
[01:02:49.920 --> 01:02:51.480]   They did announce Sapphire for the watch.
[01:02:51.480 --> 01:02:55.080]   So Apple did, you know, and you know, they do intend to ship products that use Sapphire
[01:02:55.080 --> 01:02:59.840]   Glass and they probably intended to use these facilities to produce at least some of that.
[01:02:59.840 --> 01:03:02.200]   So I'm sure Apple's not happy about it either.
[01:03:02.200 --> 01:03:08.320]   The journal reports that Apple did not make a final $139 million prepayment loan because
[01:03:08.320 --> 01:03:12.200]   GT had not met the technical milestones laid out by Apple.
[01:03:12.200 --> 01:03:14.360]   People familiar with the matter said.
[01:03:14.360 --> 01:03:19.960]   It's kind of an ugly mess.
[01:03:19.960 --> 01:03:22.000]   That's one of the problems with living at some time.
[01:03:22.000 --> 01:03:25.320]   As much as Apple is conservative with some things like radio technology, they're not conservative
[01:03:25.320 --> 01:03:28.680]   with other things and they really are at the bleeding edge of some technologies.
[01:03:28.680 --> 01:03:32.120]   And you wonder how many of them, because we've seen some of them publicly not work, but you
[01:03:32.120 --> 01:03:35.400]   always wonder how many of the other ones are really just not this year, folks.
[01:03:35.400 --> 01:03:37.600]   All right.
[01:03:37.600 --> 01:03:44.120]   And by the way, the CEO of GT apparently sold a bunch of stock right before the bankruptcy
[01:03:44.120 --> 01:03:48.040]   disclosure, which is kind of a no-no.
[01:03:48.040 --> 01:03:50.520]   They he said, well, no, this was all planned ahead of time.
[01:03:50.520 --> 01:03:52.320]   It was planned for today.
[01:03:52.320 --> 01:03:53.320]   I've planned it.
[01:03:53.320 --> 01:03:55.160]   Yeah, that's the ticket.
[01:03:55.160 --> 01:04:01.280]   I guess, you know, does Apple have an obligation not to bankrupt companies by promising them
[01:04:01.280 --> 01:04:03.280]   the world?
[01:04:03.280 --> 01:04:08.000]   I just I feel bad for the employees, frankly.
[01:04:08.000 --> 01:04:10.800]   I've heard about this with like Walmart where like you'll get a tremendously big order.
[01:04:10.800 --> 01:04:12.520]   And if you can hit it, your fortunes are made.
[01:04:12.520 --> 01:04:14.200]   And if you miss it, wow, that's it for you.
[01:04:14.200 --> 01:04:17.640]   Yeah, it's like shooting the moon.
[01:04:17.640 --> 01:04:22.440]   Chinese carriers took 1 million pre-orders for the iPhone and the iPhone 6 in the first
[01:04:22.440 --> 01:04:27.760]   six hours of availability, still a pretty good demand in China for the iPhone.
[01:04:27.760 --> 01:04:30.800]   Now that it's there, it's hot, hot, hot.
[01:04:30.800 --> 01:04:35.920]   Sales begin Friday.
[01:04:35.920 --> 01:04:40.960]   One million though is less than I mean, didn't we do what would U.S. was 11 million in the
[01:04:40.960 --> 01:04:43.120]   first three days, something like that?
[01:04:43.120 --> 01:04:46.000]   Someone was including pre-orders.
[01:04:46.000 --> 01:04:48.680]   And someone was predicted some I've read an article and said the pre-orders were much
[01:04:48.680 --> 01:04:51.280]   higher, but I think it still does highlight the two China's, you know, that there is a
[01:04:51.280 --> 01:04:54.000]   China where they want to go for the cheap Android phone.
[01:04:54.000 --> 01:04:58.520]   There is a China where a large iPhone that's the color gold is absolutely a sign of affluence
[01:04:58.520 --> 01:04:59.600]   and there are a lot.
[01:04:59.600 --> 01:05:03.080]   Do you think that there's not a large upper class in China, but the size of China has a
[01:05:03.080 --> 01:05:05.920]   population divided by that percentage is still a lot of customers?
[01:05:05.920 --> 01:05:06.920]   Right.
[01:05:06.920 --> 01:05:07.920]   I think that's exactly it.
[01:05:07.920 --> 01:05:08.920]   Yeah.
[01:05:08.920 --> 01:05:09.920]   But that's true everywhere.
[01:05:09.920 --> 01:05:14.800]   I mean, there's, you'll get one perspective on the phone market if you just hang out at
[01:05:14.800 --> 01:05:19.000]   certain bars in San Francisco and you'll get a very, very different view of the phone
[01:05:19.000 --> 01:05:23.680]   market if you hang out at a bus stop in almost every other city.
[01:05:23.680 --> 01:05:29.560]   I mean, where we, it's not just what every country.
[01:05:29.560 --> 01:05:30.560]   Every has its 1%.
[01:05:30.560 --> 01:05:36.040]   Well, not only that, but every country has different people who have different needs
[01:05:36.040 --> 01:05:41.800]   and for whom even a subsidized phone that costs $199, it's not going to be the same
[01:05:41.800 --> 01:05:43.880]   value for them as it will be for somebody else.
[01:05:43.880 --> 01:05:47.820]   Sometimes they really do want that $49 blister pack phone that they can buy and put minutes
[01:05:47.820 --> 01:05:49.440]   on as they go.
[01:05:49.440 --> 01:05:53.560]   So it's a little China is a complicated market.
[01:05:53.560 --> 01:05:57.720]   I think that we also ignore that we're not just even the United States is not a country
[01:05:57.720 --> 01:06:00.760]   where everybody should be getting an iPhone because goodness is the best phone out there.
[01:06:00.760 --> 01:06:01.760]   It's only $199.
[01:06:01.760 --> 01:06:07.640]   Well, unfortunately, it's not an attractive deal for the, for a great majority, excuse me,
[01:06:07.640 --> 01:06:10.120]   a great number of people that are that need phones these days.
