;FFMETADATA1
title=Black Rod for a Day
artist=Leo Laporte, Andy Ihnatko, Rene Ritchie
album_artist=TWiT
publisher=TWiT
album=MacBreak Weekly
TRDA=2021-05-11
track=765
language=English
genre=Podcast
comment=App Tracking Transparency, Apple vs. Epic Games, colorful MacBooks
encoded_by=Uniblab 5.2
date=2021
encoder=Lavf59.27.100

[00:00:00.000 --> 00:00:04.140]   It's time for Mac Break Weekly. Alex Lizzie has a week off, but don't worry, Renee and
[00:47:19.940 --> 00:47:23.620]   Thank you, steven trent and smith for for finding all this in the epic material
[00:47:23.620 --> 00:47:28.660]   It's I have to say I have not been I have not been reading every single part of the transfer because as we have seen
[00:47:28.660 --> 00:47:34.900]   So much of that is and so how would you define mouse click would it have to be done with a mouse?
[00:47:34.900 --> 00:47:39.460]   No, uh, well, could it be done with a trackpad? Yes. Well, how about a pointy device?
[00:47:39.460 --> 00:47:45.140]   Yes, and because they because all these all these people being deposed are trained that the answer to the question
[00:47:45.140 --> 00:47:49.220]   Do you know what time it is is not it's 654. It is yes. I know what time it is
[00:47:49.620 --> 00:47:53.060]   And this is just it was just have to walk them through that. Yeah. Yeah, yeah
[00:47:53.060 --> 00:47:58.180]   That was such a disaster. They can't define a video game. Nobody can define a video game except they know it when they see it
[00:47:58.180 --> 00:48:00.420]   It was the worst. Wow
[00:48:00.420 --> 00:48:02.660]   But that again and he's pointing out
[00:48:02.660 --> 00:48:06.740]   Very importantly you read these transcripts you might assume all this is idiotic
[00:48:06.740 --> 00:48:11.860]   But that is roblox of video game the witnesses are taught not to over answer right?
[00:48:11.860 --> 00:48:16.580]   Merely answer exactly the question you're asked don't be helpful in other words
[00:48:17.220 --> 00:48:22.740]   And uh normal words you're great with the politician. Where's like, what was the question? Can you repeat that? I don't recall what was a question?
[00:48:22.740 --> 00:48:24.820]   Can you repeat that? I don't recall right right?
[00:48:24.820 --> 00:48:28.820]   Let's waste as much time as uh as possible apparently apples
[00:48:28.820 --> 00:48:31.940]   Apple has made
[00:48:31.940 --> 00:48:37.700]   Uh some acquisitions in this area trowton smith talks about source dna they got them in 2016
[00:48:37.700 --> 00:48:40.260]   for the binary analysis
[00:48:40.260 --> 00:48:43.940]   Uh apthority they looked at them, but they didn't acquire them
[00:48:44.420 --> 00:48:49.620]   Semantic did later isn't this is great. I you got to follow steve because uh his stuff is yeah
[00:48:49.620 --> 00:48:53.380]   He's a genius really well. He's also apps for the autistic spectrum
[00:48:53.380 --> 00:48:58.660]   Yeah, he's just to me. He's he's he's uh, he's the perfect kind of hacker geek
[00:48:58.660 --> 00:49:02.980]   You know, he's got you want to follow because he really uh, he's he gets in the weeds
[00:49:02.980 --> 00:49:08.260]   Of the whole thing and he makes grace, which is one of the best apps for autistic spectrum
[00:49:08.260 --> 00:49:13.780]   Yeah, is he autistic or he just nice? He just no, he's just he's just uh an awesome person
[00:49:13.780 --> 00:49:15.540]   Just makes it. Yep. Nice. Yep
[00:49:15.540 --> 00:49:21.860]   Uh, we should actually talk a little bit about apple's acquisition policies because this is kind of an interesting
[00:49:21.860 --> 00:49:24.580]   uh article on
[00:49:24.580 --> 00:49:29.380]   How apple buys companies and and and and what they do let me see if I can uh find that
[00:49:29.380 --> 00:49:33.620]   Uh in the rundown. I know it's in here somewhere
[00:49:33.620 --> 00:49:40.660]   I should have had this ready to go they walk up and they say you're a feature not a platform. We're gonna buy you
[00:49:42.020 --> 00:49:46.740]   Here's a shiny nickel come along now. Do you want to keep selling sugar water to kids?
[00:49:46.740 --> 00:49:49.220]   Yeah, if you want to come and change the world, that's the thing
[00:49:49.220 --> 00:49:53.060]   You show up on monday for orientation. Make sure you watch the video
[00:49:53.060 --> 00:49:55.940]   next
[00:49:55.940 --> 00:49:59.700]   And then mark does that he sits in a room for nine months. You don't do anything and you leave
[00:49:59.700 --> 00:50:03.700]   Very solid very solid. You're talking about uh zucker burg of course
[00:50:03.700 --> 00:50:05.460]   Um
[00:50:05.460 --> 00:50:07.460]   So say his name three times
[00:50:07.540 --> 00:50:10.660]   apple buys this the article i'm trying to find the article
[00:50:10.660 --> 00:50:13.300]   I love that he now thinks that the problem with facebook
[00:50:13.300 --> 00:50:16.980]   Uh pr is that he hasn't been as personable on social networks as he needs to be
[00:50:16.980 --> 00:50:21.380]   And that if he's only smiling more on social networks, all their other problems will disappear
[00:50:21.380 --> 00:50:24.020]   Such as like a burgian solution
[00:50:24.020 --> 00:50:27.940]   More paddle boarding dressed as it the clown. That's what I think he should be doing
[00:50:27.940 --> 00:50:32.180]   Just live your best life mark
[00:50:33.540 --> 00:50:39.940]   Oh, well, I am looking through here and I I don't have it here. So, um, it's it came from uh the apple
[00:50:39.940 --> 00:50:45.860]   Analysts call I guess so it's it's just about how apples attitude towards acquisitions
[00:50:45.860 --> 00:50:49.940]   But I guess we we already talked about it. Yeah, they don't do big ones. Yeah, they tend not to do
[00:50:49.940 --> 00:50:54.020]   Yeah, they're mostly aqua hired. They want the technology or people or yeah
[00:50:54.020 --> 00:51:01.300]   Uh apples by the way, this is kind of breaking news facing a rather large class action suit in the uk
[00:51:02.260 --> 00:51:04.260]   For overcharging in the app store
[00:51:04.260 --> 00:51:10.660]   Damages could be two billion dollars. So add this to the eu's action. This one's a court action
[00:51:10.660 --> 00:51:16.900]   A lawsuit in uh in the uk filed at london's competition appeal tribunal
[00:51:16.900 --> 00:51:22.980]   Yesterday it calls for the u.s. Firm to compensate uk iphone and ipad users for years
[00:51:22.980 --> 00:51:25.700]   Of alleged overcharging
[00:51:25.700 --> 00:51:31.140]   They estimate that apple could face paying out in excess of one and a half billion pounds which is 2.1
[00:51:31.460 --> 00:51:35.140]   billion dollars wait till they find out what the margin is on v bucks and pocoins
[00:51:35.140 --> 00:51:37.380]   Just wait
[00:51:37.380 --> 00:51:39.620]   The suit described by apple as meritless
[00:51:39.620 --> 00:51:46.740]   Filed a week into the epic trial and of course the the week after the u also goes after
[00:51:46.740 --> 00:51:52.500]   The app store. This is how the app store thing they argued about like how easily kids should be able to buy v bucks
[00:51:52.500 --> 00:51:57.140]   And the judge was like, I'm not sure making it a little bit harder to buy v bucks is a bad thing
[00:51:57.140 --> 00:52:00.980]   Yeah, and they're like we're just thinking about convenience. We just we just mean convenience
[00:52:00.980 --> 00:52:06.500]   Sure. Yeah, do you think what do you think it's going if having having followed this now? It's been a couple of weeks
[00:52:06.500 --> 00:52:08.500]   uh
[00:52:08.500 --> 00:52:15.620]   Can you read into the judge's response to uh some of this stuff is do you think she's in feeling one way or the other at this point?
[00:52:15.620 --> 00:52:22.100]   The analysts are saying that they they largely expect apple to win a trial but then to suffer in regulation afterwards
[00:52:22.100 --> 00:52:26.660]   And I think that's probably an accurate take because of the things that we're learning about apple
[00:52:27.780 --> 00:52:31.700]   I think just the climate the general climate. I think I described it really well last week. Yeah
[00:52:31.700 --> 00:52:37.460]   Remember that we have 50 states attorneys general that are preparing to work together to pursue antitrust
[00:52:37.460 --> 00:52:43.700]   activity against big tech that this is almost on it's hard to find a really good precedent for this where
[00:52:43.700 --> 00:52:52.180]   It's not that we each these states realizes that we don't have the budget to fight facebook directly or fight apple directly or fight even twitter directly
[00:52:52.180 --> 00:52:56.580]   However, if we share all of the data that we're doing and we sort of part partition things up
[00:52:56.820 --> 00:53:02.420]   We can really do some damage and have a lot of bargaining power when it comes to looking for a new regulation
[00:53:02.420 --> 00:53:07.460]   So yeah, this is this is not the start of this not the middle of anything. This is just the start of the start
[00:53:07.460 --> 00:53:11.140]   Apparently the judge sure this isn't a stimulus package for lawyers
[00:53:11.140 --> 00:53:13.780]   At all it always
[00:53:13.780 --> 00:53:15.780]   I get for lawyers always
[00:53:15.780 --> 00:53:20.100]   Hey, man. I I got I got 31 dollars because I was being overcharged by at and t man
[00:53:20.100 --> 00:53:24.740]   That is that is like not just a take up read. Oh, that's like dinner at a mexican restaurant
[00:53:24.740 --> 00:53:33.460]   So I got 1750. I can't believe you got 30 bucks, man. Well, I got a lamborghini in a castle. Yeah, right
[00:53:33.460 --> 00:53:41.860]   Well, there's a lot of us and fewer of those. Oh, oh, like like I'm going to be parking my lamborghini in front of tracked housings
[00:53:41.860 --> 00:53:44.660]   Okay
[00:53:44.660 --> 00:53:51.300]   Uh, the judge does apparently judge rogers apparently objects to epics continued attempts
[00:53:51.860 --> 00:53:56.020]   To admit some documents into evidence epic is obviously going for the scorched earth
[00:53:56.020 --> 00:53:59.220]   You know, let's let's make this look as bad for apple as possible
[00:53:59.220 --> 00:54:02.820]   Uh questioning the relevancy in some cases
[00:54:02.820 --> 00:54:07.700]   Um, and I think epic is probably just saying look let's use this discovery as opportunity to
[00:54:07.700 --> 00:54:12.660]   To hurt apple in general whether it helps us in the trial or not
[00:54:12.660 --> 00:54:18.020]   It helps it helps them to speed up a conclusion of the trial. It's favorable to spotify
[00:54:18.260 --> 00:54:22.820]   It's so many when you look at history so many wars are not fought based on we will win this war
[00:54:22.820 --> 00:54:26.740]   It's though we will win the negotiation in the negotiated settlement later on
[00:54:26.740 --> 00:54:29.140]   And I think that this is I think
[00:54:29.140 --> 00:54:36.100]   Despite having having been a very powerful start off the blocks when they filed the suit when apple did not
[00:54:36.100 --> 00:54:38.660]   Instantly fold or acquiesce
[00:54:38.660 --> 00:54:45.940]   They became how much pressure can we put on apple to make to basically let's negotiate and settle this so that they never had
[00:54:46.020 --> 00:54:50.580]   They don't have to keep a lot of their vice presidents and executives and depositions, but they don't have to keep
[00:54:50.580 --> 00:54:52.500]   uh
[00:54:52.500 --> 00:54:55.060]   Offering shoveling all this information to journalists
[00:54:55.060 --> 00:55:01.700]   For commentators to make really really snarky comments about so this is all about maintaining pressure
[00:55:01.700 --> 00:55:02.980]   What about the revelation?
[00:55:02.980 --> 00:55:07.540]   I think we always knew this that some developers are whitelisted and can use their own stores hulu
[00:55:07.540 --> 00:55:12.260]   It turns out could use could switch switch from app store billing to hulu
[00:55:12.260 --> 00:55:14.020]   billing
[00:55:14.020 --> 00:55:18.260]   Uh, I we I think amazon got that kind of privileges as well at one point
[00:55:18.260 --> 00:55:19.860]   That's the part i was talking about at the beginning
[00:55:19.860 --> 00:55:24.580]   It's like that is like if I buy 12 oranges, I get slightly less per orange than if I buy
[00:55:24.580 --> 00:55:30.500]   You know like one orange and it's those those general business things that typically like these are our best customers
[00:55:30.500 --> 00:55:33.540]   These are our peers these people can hurt us the same way we can hurt them
[00:55:33.540 --> 00:55:38.340]   These aren't just generic customers. We have to cave to them on some of these issues and that's just business
[00:55:38.340 --> 00:55:40.500]   But anytime it but apple first says we don't
[00:55:40.980 --> 00:55:44.740]   We treat every developer the same which is nonsense like it's we know it's nonsense
[00:55:44.740 --> 00:55:49.780]   And I hate that I hate when a company says something that we know is fake because they think we're too dumb to know that it's false
[00:55:49.780 --> 00:55:52.340]   That that's means like the worst one of the worst things
[00:55:52.340 --> 00:55:55.940]   But then people react to it like oh my god, there's business going on in these businesses
[00:55:55.940 --> 00:56:00.500]   And it's like but that's exactly what we expect that they can negotiate amazon can say you you're not
[00:56:00.500 --> 00:56:06.020]   We're not gonna put prime on your dingle box if you don't give us this on your phone dicky do hickey
[00:56:06.020 --> 00:56:09.860]   And apple like oh damn, okay. It's amazon. We can't just force them
[00:56:10.500 --> 00:56:15.060]   And there's so much of their arguments that makes perfect sense. It's like if if i'm a professional house painter
[00:56:15.060 --> 00:56:19.780]   Why do why am I forced to to hire somebody to paint my house as part of the agreement?
[00:56:19.780 --> 00:56:23.940]   I have of living in this living in this neighborhood. That's the situation where look at where amazon
[00:56:23.940 --> 00:56:28.340]   We know we've minimized our cost for payment processing. We've got that on lock
[00:56:28.340 --> 00:56:33.460]   We can pay a lot more for payment processing than you're going to charge us for processing these payments
[00:56:33.460 --> 00:56:39.860]   Why are you demanding that we use you're far more expensive and certainly far less useful for our purposes payment system
[00:56:40.180 --> 00:56:42.900]   Uh, you you're we're gonna have to negotiate our way out of this
[00:56:42.900 --> 00:56:50.500]   There was also an email from matt fissure vp of app store apparently at one point apple's accessibility team
[00:56:50.500 --> 00:56:58.740]   Wanted an app store editorial feature on apps that implemented voiceover support and they they wanted to include google and amazon applications
[00:56:58.740 --> 00:57:00.900]   and uh
[00:57:00.900 --> 00:57:02.020]   matt fissure
[00:57:02.020 --> 00:57:08.260]   Well, an apple executive wrote that matt matt fissure feels extremely strongly about not featuring our competitors
[00:57:08.740 --> 00:57:10.740]   on the app store
[00:57:10.740 --> 00:57:16.260]   On the stand fissure said, uh, no, that's not true. We've repeatedly promoted apps that are competitors, but they
[00:57:16.260 --> 00:57:19.140]   They do have that one email
[00:57:19.140 --> 00:57:26.020]   Um, you know, I checked and there's a lot of features for those apps which is a weird again like it's just a weird thing to say
[00:57:26.020 --> 00:57:28.340]   Yeah, yeah
[00:57:28.340 --> 00:57:30.420]   Yeah, and you know, I can think
[00:57:30.420 --> 00:57:34.260]   To say and that one executive doesn't like that is maybe
[00:57:35.540 --> 00:57:38.900]   A little indirect and so not exactly uh germane
[00:57:38.900 --> 00:57:40.820]   Um
[00:57:40.820 --> 00:57:46.820]   Let's take a little break. I want to talk about a big apple higher and what you all think about that in just a little sec
[00:57:46.820 --> 00:57:50.100]   But first a word from our sponsor
[00:57:50.100 --> 00:57:54.580]   I uh, I'm going to demo all the products on the show today
[00:57:54.580 --> 00:57:57.300]   I showed my uh, I showed my shirt
[00:57:57.300 --> 00:58:02.820]   And now I'd like to drop trow because I'm going to show you the no nevermind
[00:58:04.660 --> 00:58:08.420]   We won't we won't be you the the the eyebrow trimming the eye about
[00:58:08.420 --> 00:58:14.180]   Yeah, I actually I need the eyebrow term right you can actually I have used the manscape lawnmower as an eyebrow trimmer
[00:58:14.180 --> 00:58:18.180]   Uh, but it's obviously for grooming your uh your personal
[00:58:18.180 --> 00:58:22.580]   Areas manscaped are go to for men's below the waist
[00:58:22.580 --> 00:58:27.300]   And in my case above the eye grooming products. There is a new
[00:58:27.300 --> 00:58:31.620]   Manscape product in town. It's time to stop drop and order
[00:58:32.260 --> 00:58:38.580]   The brand new shaving kit that they have just introduced the ultra smooth package
[00:58:38.580 --> 00:58:44.660]   You know, you know, they're very well known for their uh, their clipper the lawnmower and the lawnmower 4.0 just came out
[00:58:44.660 --> 00:58:46.660]   But this is the ultra smooth
[00:58:46.660 --> 00:58:52.100]   package with a razor in it sometimes, uh, you know if you really want that
[00:58:52.100 --> 00:58:54.020]   Close
[00:58:54.020 --> 00:58:58.980]   Shave you want to use an actual razor, but this is not you don't want to use just any old razor
[00:58:59.380 --> 00:59:03.860]   This is a special razor a specialized shaving kit to help keep you buff
[00:59:03.860 --> 00:59:11.140]   And to protect and smooth your most sensitive areas the crop shaver the crop exfoliator
[00:59:11.140 --> 00:59:15.060]   The crop gel
[00:59:15.060 --> 00:59:17.060]   It's time to crop
[00:59:17.060 --> 00:59:22.820]   The hedges as you might uh say get right to the roots with a discount just for you 20
[00:59:23.140 --> 00:59:29.300]   Off plus free shipping and manscaped m a n s c a p e d dot com slash
[00:59:29.300 --> 00:59:33.220]   To it. This is from the legends who introduced the first electric
[00:59:33.220 --> 00:59:41.860]   Uh below the bell hare trimmer now a razor with the crop gel designed to really make that a smooth experience
[00:59:41.860 --> 00:59:50.100]   And the crop exfoliator, which is a gentle exfoliant for the growing area or for you rene. I'll say it in french
[00:59:50.820 --> 00:59:55.140]   Excellon no paldan mo paldan a moi exfoliant
[00:59:55.140 --> 00:59:57.060]   to
[00:59:57.060 --> 00:59:58.100]   poor
[00:59:58.100 --> 00:59:59.460]   Lozon
[00:59:59.460 --> 01:00:01.460]   Do entre jamb?
[01:00:01.460 --> 01:00:03.860]   Did you know that that's what it's called?
[01:00:03.860 --> 01:00:05.860]   Lozon
[01:00:05.860 --> 01:00:09.540]   Dontre jamb the area between the legs. Yeah
[01:00:09.540 --> 01:00:14.500]   So it says so right here
[01:00:16.020 --> 01:00:21.540]   I know it must be true. Uh my my my my inner knees are totally out of control
[01:00:21.540 --> 01:00:25.060]   Now that now that it's not that it's not this board short season
[01:00:25.060 --> 01:00:26.740]   I got to get those knees to be honest
[01:00:26.740 --> 01:00:32.580]   You know if if you've got here coming out of the bottom of your shorts, you probably need to manscape just a little bit
[01:00:32.580 --> 01:00:34.180]   I'm just saying
[01:00:34.180 --> 01:00:35.620]   exfoliant
[01:00:35.620 --> 01:00:38.500]   Poula zon dontre jamb
[01:00:38.500 --> 01:00:42.340]   That may it's so so classy everything sounds better in french
[01:00:43.380 --> 01:00:49.380]   Guys you no longer have to borrow your ladies uh razor to get that precise chimp term. This has two
[01:00:49.380 --> 01:00:53.780]   Pads for the smooth
[01:00:53.780 --> 01:01:00.100]   You know a glide, you know, it's a three step kit to make your package perfect
[01:01:00.100 --> 01:01:03.140]   The crop exfoliator is infused
[01:01:03.140 --> 01:01:10.180]   With ingredients that can soothe clear and keep the skin on and around your manly parts refilling refreshed
[01:01:10.740 --> 01:01:14.660]   The crop exfoliator can help reduce the risk of ingrown hairs. That's actually a good thing
[01:01:14.660 --> 01:01:17.620]   The crop gel you can see where you're shaving
[01:01:17.620 --> 01:01:22.580]   uh with our unique clear shaving gel just for you and uh
[01:01:22.580 --> 01:01:27.460]   The zon dontre jamb if you will
[01:01:27.460 --> 01:01:34.020]   Uh, it's like a spa treatment with four essential oils every time you shave it smells fantastic too
[01:01:34.020 --> 01:01:38.500]   And then the crop shaver itself was designed for a shaving
[01:01:38.980 --> 01:01:44.900]   In those tricky zones. Let me let me open it up and i show you it's kind of it's kind of cute
[01:01:44.900 --> 01:01:49.700]   Three precision blades extra wide lubricating strips
[01:01:49.700 --> 01:01:55.300]   Impossible to get into that's to keep your lady out of there. Look how little this is is so cute
[01:01:55.300 --> 01:01:58.660]   Um nice. Yeah and a pivoting head
[01:01:58.660 --> 01:02:03.380]   So you really you need this let me just put it this way. There's a reason
[01:02:03.380 --> 01:02:07.220]   This is so uh delicate shall we say
[01:02:07.860 --> 01:02:11.700]   It's not your average razor it's smaller, but it's thicker so it's easy to hold
[01:02:11.700 --> 01:02:18.180]   The micro comb bar allows for the best shave possible from any angle. You know about the micro comb bar
[01:02:18.180 --> 01:02:20.740]   I've i've been learning about the micro comb bar
[01:02:20.740 --> 01:02:23.700]   all three of these
[01:02:23.700 --> 01:02:28.980]   Of course vegan and cruelty free because you wouldn't you wouldn't want to test this out
[01:02:28.980 --> 01:02:32.980]   On a goat or a llama or anything that would just be cruel
[01:02:32.980 --> 01:02:37.780]   Uh, also also the three blades and the glides that's also cruelty free free
[01:02:37.780 --> 01:02:42.500]   For your own person. So yes cruelty is skip over that one need not be cruel to one cruel tpkins
[01:02:42.500 --> 01:02:45.540]   That don't look good. Yes. These are all sulfate free as well
[01:02:45.540 --> 01:02:48.340]   So actually actually that is sincerely true
[01:02:48.340 --> 01:02:55.060]   You don't want to put a lot of chemicals in the more sensitive areas of your anatomy. So you really do want to have something that's designed
[01:02:55.060 --> 01:03:01.060]   Uh particularly for that part. I don't know if you have you ever used I don't want to get too intimate here
[01:03:01.060 --> 01:03:04.980]   But if you've ever used a shave gel not intended
[01:03:06.340 --> 01:03:11.540]   For those areas it really can get a little spicy. I mean just let me just put it that way you you really want the car
[01:03:11.540 --> 01:03:17.540]   It's a member. It's a memorable experience. It's something you'll never forget later. It's it's what dog trainers would call a corrective action
[01:03:17.540 --> 01:03:20.260]   It's time to get
[01:03:20.260 --> 01:03:24.660]   Oh, that smells good. It's time to get your lady. You'll like that too or work. I i'm not you know
[01:03:24.660 --> 01:03:25.700]   There you go
[01:03:25.700 --> 01:03:30.500]   Uh, it's time to get up close and personal with the best tools for the job the ultra smooth package
[01:03:30.500 --> 01:03:36.020]   From manscaped get 20% off. That's a big discount and free shipping
[01:03:36.180 --> 01:03:45.540]   You get both at manscaped.com/twit 20% off plus free shipping at manscaped m-a-n-s-c-a-p-e-d
[01:03:45.540 --> 01:03:49.300]   Dot com/twits smoothen out fellas with manscaped
[01:03:49.300 --> 01:03:55.780]   Your what is it again? La zone don't regem will thank you
[01:03:55.780 --> 01:04:00.260]   It's so much better in french
[01:04:00.260 --> 01:04:02.420]   La zone
[01:04:02.420 --> 01:04:04.420]   Don't regem
[01:04:04.740 --> 01:04:07.060]   I'm gonna use that use that in a sentence
[01:04:07.060 --> 01:04:11.940]   Uh, thank you manscaped. We appreciate your support now smells really good in here
[01:04:11.940 --> 01:04:15.220]   Mmm
[01:04:15.220 --> 01:04:16.180]   Malveas
[01:04:16.180 --> 01:04:17.860]   Malvea
[01:04:17.860 --> 01:04:21.060]   How would you say that say it in french la zone don't regem
[01:04:21.060 --> 01:04:25.060]   La zone don't relay jump don't relay jump
[01:04:25.060 --> 01:04:29.620]   I think they left out with you. They're like between the legs. It's all cultural differences
[01:04:29.860 --> 01:04:35.300]   Oh, you think that's the Canadian way to say it huh? Mmm. And well, we'd say with a Quebec or accent too. So
[01:04:35.300 --> 01:04:39.940]   On we go with the show big new hire
[01:04:39.940 --> 01:04:42.980]   Cisco's uh former
[01:04:42.980 --> 01:04:48.340]   Uh head of pr Stella low is now head of pr replacing
[01:04:48.340 --> 01:04:50.580]   Phil shiller
[01:04:50.580 --> 01:04:57.540]   And apple former communications chief. Yeah. Now. So did so didn't Phil shiller
[01:04:58.900 --> 01:05:06.420]   Wasn't he replaced by jaws or no, that's not I don't understand what happened. So yeah, so when stie um when steve left apple
[01:05:06.420 --> 01:05:10.260]   Uh, Phil took over running the pr group and
[01:05:10.260 --> 01:05:16.900]   When phil became an apple fellow he gave marketing over to jaw as like worldwide product marketing went over to greg jaws
[01:05:16.900 --> 01:05:20.420]   We act but he kept the app store. He kept apple events
[01:05:20.420 --> 01:05:25.380]   He's he's still running all the apple events and he kept leadership of the pr group and now that's going to
[01:05:25.380 --> 01:05:30.980]   Tast I see I see so uh it takes two to get the job that phil used to do all by himself
[01:05:30.980 --> 01:05:33.940]   Uh done. Well, I mean
[01:05:33.940 --> 01:05:41.940]   Previously they had a VP of pr. He steve just left dowling left. Oh, that's right. So she's really replacing dowling as much as she's replacing
[01:05:41.940 --> 01:05:43.460]   Okay
[01:05:43.460 --> 01:05:47.860]   Okay, yeah, phil was like interming it until they found it got it got it got it got it
[01:05:47.860 --> 01:05:52.820]   She was senior vice president of communications at del. She worked at unisys
[01:05:53.460 --> 01:06:00.020]   Uh, she will report to no one lower than tim cook. She's a direct report to the ceo
[01:06:00.020 --> 01:06:03.540]   Uh, guess we'll all get to know
[01:06:03.540 --> 01:06:09.540]   It's like dowling was steves was a tim's body person the same way katie cotton was steve's body person
[01:06:09.540 --> 01:06:14.020]   My guess is that the most one of the most important parts of this is to be that person for tim
[01:06:14.020 --> 01:06:18.420]   Yeah, you'd see that with seave jobs would go to mac world or whatever she she would hover
[01:06:18.420 --> 01:06:22.180]   Yeah, they're they'd be same with dowling and tim cook. Yeah. Yeah
[01:06:22.900 --> 01:06:25.300]   So presumably we'll see more of stella low
[01:06:25.300 --> 01:06:30.660]   Uh, I I know nothing about her. Um, I assume she's a good hire
[01:06:30.660 --> 01:06:36.500]   Yeah, she has a good track record. She was only recently at sisco
[01:06:36.500 --> 01:06:37.940]   She started there just a couple of years ago
[01:06:37.940 --> 01:06:40.420]   She used to be based in new england moved there a couple of years ago
[01:06:40.420 --> 01:06:46.660]   The fact that she that she was snapped up so quickly kind of indicates the amount of respect that they that apple would have for a particular
[01:06:46.660 --> 01:06:49.140]   Someone who is reporting directly to tim
[01:06:49.140 --> 01:06:51.860]   the only surprise on my part is that uh, I
[01:06:52.500 --> 01:06:57.460]   I would not have been let's say I would not have been surprised if they had chosen someone who maybe was not necessarily
[01:06:57.460 --> 01:07:00.980]   Primarily tech oriented someone who was very very well versed in
[01:07:00.980 --> 01:07:04.260]   Uh, I don't want to go as far as to say disaster pr
[01:07:04.260 --> 01:07:10.420]   But here is when when the company is due to spend the next five years being assaulted on all sides by regulators
[01:07:10.420 --> 01:07:17.140]   You need to be able to present a very very balanced view of who your company is what they stand for and what they actually contribute
[01:07:17.140 --> 01:07:20.660]   And so I'm sure she i'm sure she's on top of it
[01:07:20.820 --> 01:07:24.820]   But I'm so i'm not saying that i'm not saying that i'm disappointed or surprised that they made this kind of a choice
[01:07:24.820 --> 01:07:30.340]   I'm just saying that I would not have been surprised if they had chosen someone who had, uh, experience and a
[01:07:30.340 --> 01:07:37.060]   a company of of comparable size, but not necessarily in the same industry that is used to dealing with
[01:07:37.060 --> 01:07:41.940]   Government legislation being part of their portfolio
[01:07:41.940 --> 01:07:47.940]   Clearly she she is well known in the business press as well
[01:07:47.940 --> 01:07:53.140]   And that's probably a lot of where the battle gets fought is is in the press right in getting people
[01:07:53.140 --> 01:07:57.060]   Dallin came from cnbc right so he was a journalist who went to apple and became
[01:07:57.060 --> 01:08:01.060]   Head of corporate communications and then went katie retired right became
[01:08:01.060 --> 01:08:06.340]   VP of pr so this is a different direction so actually dallin's been good for for two years
[01:08:06.340 --> 01:08:12.340]   So it really has I guess you could say this this role has been empty for two years, but they really do need some
[01:08:12.340 --> 01:08:16.980]   I mean feel super capable. Yeah. Yeah, he's good. Yeah. Good. Yeah
[01:08:17.380 --> 01:08:23.700]   Interesting thing for me is that the person who went the person who used to run tesla pr and now runs facebook pr is former apple
[01:08:23.700 --> 01:08:28.420]   pr so they're obviously well versed at dealing with some of the most controversial companies
[01:08:28.420 --> 01:08:31.940]   In the world so I think that that part they might feel like
[01:08:31.940 --> 01:08:37.860]   They have a bit of a hand in law and they probably want somebody who's do you think they were looking for a wartime consuliary?
[01:08:37.860 --> 01:08:40.340]   I mean, is it is it really that crisis?
[01:08:40.340 --> 01:08:45.300]   Focus I wouldn't I wouldn't I wouldn't say so because they could have made a much more aggressive choice here
[01:08:45.380 --> 01:08:48.340]   I think they were looking for someone who came with the right portfolio of skills
[01:08:48.340 --> 01:08:53.380]   I think the most important thing by far would have been how compatible are you with the culture here at apple?
[01:08:53.380 --> 01:08:58.500]   Because the people that they hire they tend they they tend to hire people who stay there for the rest of their careers
[01:08:58.500 --> 01:09:01.940]   They don't have people who's who leave to start their own companies at that sort of
[01:09:01.940 --> 01:09:06.660]   Direct report level. So a lot of it was probably wanting to find out is this someone who?
[01:09:06.660 --> 01:09:08.740]   Understands what we're about
[01:09:08.740 --> 01:09:14.020]   Who knows exactly not what our immediate goals are but what our goals are for the history the company have been
[01:09:14.260 --> 01:09:16.740]   And is this someone that is this someone who will
[01:09:16.740 --> 01:09:23.060]   Be be good to work for but also not hesitant to say why aren't you why are you still here in this meeting?
[01:09:23.060 --> 01:09:27.060]   Why aren't you out directly on it enough like to China right now to solve the problem that we just talked about?
[01:09:27.060 --> 01:09:29.960]   So that's probably that's probably why she was
[01:09:29.960 --> 01:09:34.500]   First job is right like they don't want to brow it again. Yeah, that didn't turn out well for anybody
[01:09:34.500 --> 01:09:40.740]   Yeah, her first job is go over to dxomark with a bag of cash and say what can we do to improve our scores?
[01:09:40.740 --> 01:09:43.300]   because
[01:09:43.540 --> 01:09:48.820]   I would be happy if apple never mentioned dxomark. I get sad anytime any of them tweet dxomark. I know
[01:09:48.820 --> 01:09:50.820]   uh or
[01:09:50.820 --> 01:09:54.900]   Displaymates or I'm not disparaging these for legal purposes. I'm not disparaging
[01:09:54.900 --> 01:09:57.780]   These companies sometimes it seems a little odd
[01:09:57.780 --> 01:10:03.060]   The biggest problematic that the companies that pay consulting fees to learn how to do good at the test
[01:10:03.060 --> 01:10:08.260]   Well at the test end up doing well at the tests. I think those are those things shouldn't be should not be in the same company. Yeah
[01:10:08.260 --> 01:10:09.700]   uh
[01:10:09.700 --> 01:10:11.540]   apples iphone
[01:10:11.540 --> 01:10:13.540]   12 pro max coming in fourth
[01:10:13.540 --> 01:10:16.260]   in the dxomark battery
