
[00:00:00.000 --> 00:00:07.160]   It's time for Mac break weekly the last episode of 2018 and yeah, there's still a lot of Apple news
[01:02:59.220 --> 01:03:03.540]   uh, Santa Claus is coming to town and the little drummer boy
[01:03:03.540 --> 01:03:05.780]   $20
[01:03:05.780 --> 01:03:10.500]   Okay, well, and that's not including a charlie brown christmas. Well, I really want that. Oh, I'm sorry. I was wrong
[01:03:10.500 --> 01:03:12.740]   I just want ricki ricki $10
[01:03:12.740 --> 01:03:14.100]   $10
[01:03:14.100 --> 01:03:19.540]   No rental when we were gonna and where were you gonna buy it for less than i'm sure the calculation is where we're gonna buy it
[01:03:19.540 --> 01:03:22.420]   As Lisa pointed out immediately you can watch it free on tv
[01:03:22.420 --> 01:03:28.740]   But with ads and you gotta find it well as not the original you don't get the dolly mattison ads
[01:03:28.740 --> 01:03:31.140]   You don't get the puk puk puk puk puk
[01:03:31.140 --> 01:03:38.900]   You know that you the little spinning special logo used to get it would be cool to get the dolly mattison ads in there actually
[01:03:38.900 --> 01:03:42.260]   They should throw that in there should be extras. I got last year
[01:03:42.260 --> 01:03:45.300]   I started tradition of hostess brought back like the the zinc now
[01:03:45.700 --> 01:03:52.020]   Now it was zingers are our hostess brand not a dolly mattison where you couldn't get you couldn't get dolly mattison snack cakes
[01:03:52.020 --> 01:03:56.100]   When I was a kid in new england, but now I buy like a three-pack of zingers and they
[01:03:56.100 --> 01:04:00.820]   I take it. You know what? This is a better deal than I thought because you get a charlie brown christmas
[01:04:00.820 --> 01:04:04.260]   It's christmas time again charlie brown the little known
[01:04:04.260 --> 01:04:06.500]   sequel
[01:04:06.500 --> 01:04:09.940]   And it's flash beagle charlie brown you get all three
[01:04:09.940 --> 01:04:14.100]   There you go. You get the star wars christmas special because then i'm old if they sold that
[01:04:14.980 --> 01:04:21.060]   Christmas on cash is lucas own that who owns that? I think the other little charlie didn't you most Lucas own it and buried it
[01:04:21.060 --> 01:04:24.420]   Yeah, there's like there's like vhs is floating around of it
[01:04:24.420 --> 01:04:31.140]   $10 and then the package is 20, but I don't know that seems like a lot
[01:04:31.140 --> 01:04:36.100]   From this angle you look like the nfl using their ipads on behind their surfaces
[01:04:36.100 --> 01:04:40.660]   It's a surface. What are you talking about?
[01:04:40.660 --> 01:04:43.780]   Um, yeah, I know isn't that funny
[01:04:43.940 --> 01:04:45.940]   Um
[01:04:45.940 --> 01:04:49.380]   Elf on the shelf and elf story that's nine dollars. Oh pop at role
[01:04:49.380 --> 01:04:53.940]   See he's a deal pups pups save christmas only 899
[01:04:53.940 --> 01:05:00.340]   What about all these that's the real christmas movie which one die hard? That's the real christmas movie. I know
[01:05:00.340 --> 01:05:03.940]   Oh
[01:05:03.940 --> 01:05:08.740]   Anyway, yes, i'm glad that apple got it. That's probably better than uh, then then disney
[01:05:08.740 --> 01:05:12.260]   They're also as part of the partnership. They also produce a visual
[01:05:13.060 --> 01:05:18.020]   Sorry, no, I just I just want to throw out there that if we're gonna argue that die hard is a christmas movie
[01:05:18.020 --> 01:05:18.980]   Which I agree with
[01:05:18.980 --> 01:05:24.900]   Poseidon adventure if it weren't for that like enormous like steel christmas tree that they were able to like tear down and they
[01:05:24.900 --> 01:05:29.700]   Would not have been able to escape the ballroom. So this is I will say the Poseidon adventure all sort christmas movie
[01:05:29.700 --> 01:05:33.460]   Release the cracking
[01:05:33.460 --> 01:05:36.340]   All right, uh
[01:05:36.340 --> 01:05:37.940]   Let's see
[01:05:37.940 --> 01:05:40.420]   I i'm not gonna comment on me of that apples
[01:05:41.860 --> 01:05:44.340]   I have nothing to say apple streaming video service
[01:05:44.340 --> 01:05:47.380]   casting director
[01:05:47.380 --> 01:05:50.420]   Don't know what that means sony executive tamara hunter
[01:05:50.420 --> 01:05:53.060]   after an extensive search
[01:05:53.060 --> 01:06:00.100]   It cast the casting director. They have cast the casting director. You're gonna Alex you're you're you're a medium mobile
[01:06:00.100 --> 01:06:02.980]   What the hell is what are they why are they hiring a casting director?
[01:06:02.980 --> 01:06:05.620]   That's uh, well casting director does more than just I mean
[01:06:05.620 --> 01:06:09.300]   It really is reaching out to the right people to bring them in for for shows
[01:06:09.300 --> 01:06:13.300]   And so you get a you're working with the producers and the producers are gonna have a show that they want to do
[01:06:13.300 --> 01:06:18.260]   And then a casting director is gonna go out now. I don't know how I don't really know how a casting director works at that level
[01:06:18.260 --> 01:06:23.780]   That they're talking about maybe they're gonna maybe they're gonna catch she's gonna cast the this but generally shows they got by
[01:06:23.780 --> 01:06:29.060]   Yeah, generally the casting director is the one that is casting the roles for all of those all of those shows
[01:06:29.060 --> 01:06:31.860]   She's good. She's good. You know, there's a lot
[01:06:31.860 --> 01:06:36.180]   Um, she's actually head of the sony pictures feature casting division
[01:06:36.500 --> 01:06:39.460]   So she's an executive. She probably doesn't do actual casting
[01:06:39.460 --> 01:06:43.460]   Remember that it's not just I mean, obviously you get she did all the marvel stuff
[01:06:43.460 --> 01:06:45.460]   She did deadpool x-men apocalypse
[01:06:45.460 --> 01:06:48.980]   You'll have a handful of people that I mean it is a it is a machine
[01:06:48.980 --> 01:06:52.580]   You know, you have a handful of people who are that you know you want in the movie
[01:06:52.580 --> 01:06:54.100]   You know, sorry we want robert down in jr
[01:06:54.100 --> 01:06:57.300]   We want but remember there are hundreds of people that are that are cast into these things
[01:06:57.300 --> 01:07:03.060]   And so there's a huge division that's figuring out who every person and generally every speaking role and occasionally some of the
[01:07:03.620 --> 01:07:10.660]   Non-speaking roles. It's an incredible amount of work to get the right people for every single job and to find the next
[01:07:10.660 --> 01:07:14.180]   Breakthroughs, you know to find the next the next people that are going to be
[01:07:14.180 --> 01:07:16.740]   um, you know
[01:07:16.740 --> 01:07:19.300]   The next Hemworth
[01:07:19.300 --> 01:07:21.380]   Chris helmsworth Chris
[01:07:21.380 --> 01:07:26.180]   Which hemsworth you're gonna cast which bald one brother, but but but you know, it's the cast of the break
[01:07:26.180 --> 01:07:31.220]   That's the ones that find those people before they you know, it's their first couple movies
[01:07:31.220 --> 01:07:37.780]   So why isn't apple? I think missed a little bit they could have sold a lot of apple tv's had they announced this last month or at the end of this
[01:07:37.780 --> 01:07:42.660]   Early I don't think it's anywhere near ready yet. They're still staffing up all the whole app media projects
[01:07:42.660 --> 01:07:46.020]   They don't have they don't have a product people people are not going to go into best buy and walk up
[01:07:46.020 --> 01:07:49.460]   You gotta get the but if you ask it with all the movies and shows, right?
[01:07:49.460 --> 01:07:56.660]   Yeah, I mean it would it will have it would happen if they if Disney announced that all future star wars content will be direct to
[01:07:56.660 --> 01:07:59.060]   we'll have an exclusivity window with
[01:07:59.620 --> 01:08:03.300]   Of with apple tv or if there were some next season
[01:08:03.300 --> 01:08:05.460]   Yeah
[01:08:05.460 --> 01:08:07.620]   Yeah, and it's I but I
[01:08:07.620 --> 01:08:12.260]   I'm not speculating here. I'm legitimately wondering is this
[01:08:12.260 --> 01:08:15.540]   Is this a great solution?
[01:08:15.540 --> 01:08:19.220]   Our producers going to run into the same problem with apple that they ran
[01:08:19.220 --> 01:08:25.700]   They're running to with networks where you can't cast a background extra without making sure that some executive at the network approves that
[01:08:25.780 --> 01:08:29.780]   Okay, we approve the casting of this person for this non-speaking role
[01:08:29.780 --> 01:08:36.100]   Is it an extra late or is it the sort of hands-off thing where their her job is to get
[01:08:36.100 --> 01:08:42.740]   Roundup people and bring them to the attention of producers or suggest people in general it that depends on the
[01:08:42.740 --> 01:08:46.100]   The leverage that the producer and the director have
[01:08:46.100 --> 01:08:51.860]   It's for everybody, you know whether you know if you're a small director and producer then you're gonna be told by the studio
[01:08:51.860 --> 01:08:55.460]   What to do if you're a big one you do what you're gonna do, you know
[01:08:55.460 --> 01:08:59.940]   And it's but it has it has little to do with the the company paying for it more to do with the
[01:08:59.940 --> 01:09:04.900]   Those two people and and how much leverage they have because of what the last movie was
[01:09:04.900 --> 01:09:10.340]   I mean, you know, so some people get carplanche. No one's gonna tell them what to do and no one puts baby in the corner
[01:09:10.340 --> 01:09:13.860]   but uh, but the um
[01:09:13.860 --> 01:09:20.260]   Uh, but but for if you're getting started then you're gonna have a lot less leverage and the the studio is gonna tell you a lot more
[01:09:20.260 --> 01:09:22.260]   And oftentimes for your own good
[01:09:22.260 --> 01:09:25.700]   It's not always not always a bad thing. They're telling you what to do
[01:09:25.700 --> 01:09:32.900]   Our show today brought to you by rocket mortgage when you're ready to buy a home. I want you to go to rocket mortgage.com slash
[01:09:32.900 --> 01:09:36.660]   Mac break rocket mortgage comes from the best lender in
[01:09:36.660 --> 01:09:41.380]   The country quick and loans and best can mean a number of things. How about
[01:09:41.380 --> 01:09:45.700]   Number one in customer satisfaction nine years in a row. That's best
[01:09:46.660 --> 01:09:51.140]   They're also the the best lender because they've do more loans than anybody else does
[01:09:51.140 --> 01:09:53.220]   They're also the best because they got rocket mortgage
[01:09:53.220 --> 01:09:57.620]   An entirely online mortgage approval process. You gotta love that
[01:09:57.620 --> 01:10:04.500]   What I mean why go to a bank fill out a long application when in minutes you can answer a few simple questions
[01:10:04.500 --> 01:10:08.260]   Pick the loan you qualify for and boom you're in
[01:10:08.260 --> 01:10:15.700]   That's rocket mortgage quick and loans calls it the power buying process go to rocket mortgage.com slash mac break
[01:10:16.180 --> 01:10:18.180]   Answer a few simple questions
[01:10:18.180 --> 01:10:23.780]   They say okay based on your credit. These are the loans you qualify for you pick the term the rate the down payment and you're in
[01:10:23.780 --> 01:10:26.260]   In most cases under 10 minutes
[01:10:26.260 --> 01:10:32.820]   Then the step two takes kind of kicks in and this is again without in most cases any input on your part
[01:10:32.820 --> 01:10:38.500]   They'll go out and verify your income assets and credit with their trusted partners all the financial institutions
[01:10:38.500 --> 01:10:42.980]   And within 24 hours they're going to give you verified approval. You will get a letter
[01:10:43.220 --> 01:10:45.220]   You can actually it's a button on the phone
[01:10:45.220 --> 01:10:51.140]   You could print the letter or just show the people your phone that says you're verified. You're good for it
[01:10:51.140 --> 01:10:53.220]   There's no contingency. You've got the money
[01:10:53.220 --> 01:10:59.860]   It puts you right at the head of the line like a cash buyer. It also kicks in step three the all new exclusive rate shield approval
[01:10:59.860 --> 01:11:05.300]   Rates are going up these days, but yours will not for up to 90 days while you shop. That's right
[01:11:05.300 --> 01:11:10.740]   That interest rate they quoted you that's locked in for up to 90 days
[01:11:11.060 --> 01:11:16.420]   Well, I shouldn't say locked it. They can't go up even if rates go up and they probably will but it could go down if rates went down
[01:11:16.420 --> 01:11:21.940]   Your rate would drop so you win either way. This is exactly why rocket mortgage from quick and loans
[01:11:21.940 --> 01:11:24.500]   Is the best?
[01:11:24.500 --> 01:11:27.620]   They are the number one mortgage lender because they put you first
[01:11:27.620 --> 01:11:31.540]   Your number one to get started go to rocket mortgage.com slash
[01:11:31.540 --> 01:11:35.300]   Mac break that way they know you hear it heard it here
[01:11:35.700 --> 01:11:43.620]   Rachel deprovals only valid on certain 30-year purchase transactions additional conditions or exclusions may apply based on quick and loans data and comparison to public data records
[01:11:43.620 --> 01:11:49.940]   Equal housing lender licensed in all 50 states and MLS consumer access dot org number 30 30 rocket mortgage
[01:11:49.940 --> 01:11:54.100]   at rocket mortgage dot com slash Mac break we thank them so much
[01:11:54.100 --> 01:11:57.060]   for their support
[01:11:57.060 --> 01:11:59.060]   Sad that fire log is sold out
[01:12:02.100 --> 01:12:05.620]   So i'm seeing this a lot see this here. I'm seeing this a lot more on pages
[01:12:05.620 --> 01:12:10.820]   I'm on I think on chrome right now. I'm seeing a lot of broken in general broken ads
[01:12:10.820 --> 01:12:13.220]   We're just seeing code where the ads were
[01:12:13.220 --> 01:12:18.500]   This is what's supposed to be an invisible separator like a like a space
[01:12:18.500 --> 01:12:21.300]   But instead i'm seeing a graphic that says else step
[01:12:21.300 --> 01:12:23.060]   uh
[01:12:23.060 --> 01:12:26.820]   I don't yeah, this is your worst nightmare. Isn't it Renee?
[01:12:29.460 --> 01:12:33.460]   Is a unit code problem? I don't anyway, uh the reason I bring it up is because
[01:12:33.460 --> 01:12:37.700]   And i'm curious what you guys think this week microsoft announced we're giving up on edge
[01:12:37.700 --> 01:12:41.380]   The edge engine we're going to adopt google's engine
[01:12:41.380 --> 01:12:47.060]   The chromium engine we're going to base our browser on chromium giving it's not even blank
[01:12:47.060 --> 01:12:50.660]   They're taking all of chromium. Yeah, that's right. It's not even the engine
[01:12:50.660 --> 01:12:54.420]   It isn't just the engine which is blank which is a fork of apples web kit. I should point out
[01:12:54.420 --> 01:12:55.140]   Yeah
[01:12:55.140 --> 01:12:58.020]   Uh blink is just the engine they're going to do all of chromium
[01:12:58.020 --> 01:13:00.900]   And then they're going to contribute back to the chromium open source project
[01:13:00.900 --> 01:13:06.420]   This means chromium and chrome will be dominant like 90 percent of the market share
[01:13:06.420 --> 01:13:13.060]   Uh, does this hurt apple is apple? You know the microsoft's justification a was well, why are we developing edge?
[01:13:13.060 --> 01:13:14.740]   Nobody's using it
[01:13:14.740 --> 01:13:20.420]   But b the the world deserves a web standard so you don't get things like else step in the middle of the you know
[01:13:20.420 --> 01:13:22.420]   You can test against one browser
[01:13:22.420 --> 01:13:27.380]   Now I should put out the switch on securities take on this what it what it's swift on securities what did tae tae say
[01:13:27.860 --> 01:13:34.180]   That this was because electron microsoft is having to bet increasingly on electron apps and the performance is so horrible
[01:13:34.180 --> 01:13:37.380]   That they feel like if they can instantiate a universal chromium instance
[01:13:37.380 --> 01:13:41.380]   They can reduce the amount of overhead that each separate electron app. Oh, that does make sense
[01:13:41.380 --> 01:13:43.620]   All day every day they got electron when they bought github
[01:13:43.620 --> 01:13:50.260]   But it makes me want to cry and just make you want to cry electron is a pig because partly because it includes a copy of chromium in every
[01:13:50.260 --> 01:13:52.740]   single app
[01:13:54.020 --> 01:13:58.740]   I'm near wanting to just drop all electron apps just because they're just so swift that security calls
[01:13:58.740 --> 01:14:01.060]   electron a cancer
[01:14:01.060 --> 01:14:11.060]   It's favored like I've talked to a lot of developers who make electron apps and a lot of them because a lot of the tv apps too
[01:14:11.060 --> 01:14:13.060]   Like youtube and amazon's prime app
[01:14:13.060 --> 01:14:16.100]   They're often open gl or some sort of cross platform mobile app
[01:14:16.100 --> 01:14:22.180]   And the the users are never happy because the apps never behave the way they expect them to and are always terrible on resources
[01:14:22.180 --> 01:14:29.300]   And the developers hate them because they end up being fast and cheap instead of being good because the program managers choose fast and cheap over being good
[01:14:29.300 --> 01:14:33.060]   So they're having this technology that only really appeals to program managers
[01:14:33.060 --> 01:14:39.700]   And yet is increasingly being pushed across stacks because it's just so easy to do and I think it makes everybody who loves
[01:14:39.700 --> 01:14:43.300]   And enjoys native apps and consistent user experience is very very sad
[01:14:43.300 --> 01:14:47.300]   Well, but on the other hand if you can create a good looking native app
[01:14:47.300 --> 01:14:50.340]   In javascript with progressive web apps
[01:14:51.060 --> 01:14:56.020]   This he links by the way, sootun security is currently corn fact on twitter
[01:14:56.020 --> 01:14:59.940]   He links back to a post earlier this year
[01:14:59.940 --> 01:15:01.460]   uh
[01:15:01.460 --> 01:15:03.220]   From shan larkin
[01:15:03.220 --> 01:15:09.620]   That all of office 365 almost finished is completely rewritten in javascript and skype and teams and
[01:15:09.620 --> 01:15:12.340]   microsoft's code
[01:15:12.340 --> 01:15:16.420]   Studio code and all of ms edge dev debug protocol
[01:15:16.980 --> 01:15:18.660]   Javascript
[01:15:18.660 --> 01:15:21.140]   And there's nobody would have picked if they knew this was its future
[01:15:21.140 --> 01:15:26.740]   Well, they had no yeah, but on the other hand it is cross platform and and it could conceivably give if you had the right
[01:15:26.740 --> 01:15:31.780]   Service workers and engines like electronic could conceivably give you desktop performance
[01:15:31.780 --> 01:15:37.140]   Uh, but but they're cross platform. It's you know what this is microsoft acknowledging and I think this is true
[01:15:37.140 --> 01:15:39.460]   And here's the question for you mac panel
[01:15:39.460 --> 01:15:41.620]   Microsoft saying
[01:15:41.620 --> 01:15:45.860]   Operating systems are dead. It's all in the cloud. Nobody cares what operating system
[01:15:45.860 --> 01:15:51.700]   They're using if anything the browser is the operating system who cares about operating systems. I think it's good for example
[01:15:51.700 --> 01:15:53.220]   Is that good for apple?
[01:15:53.220 --> 01:15:55.620]   Yeah, because they're gonna keep on building native apps. They're gonna keep on having
[01:15:55.620 --> 01:15:59.140]   The OS you say and so there's a there's a there's you know
[01:15:59.140 --> 01:16:00.580]   It's not a minority
[01:16:00.580 --> 01:16:05.700]   But it's still a great minority that's never gonna go over there because it just keeps on that that world over there keeps on getting worse
[01:16:05.700 --> 01:16:10.340]   You know and so that's you know and so there you know, it's it solidifying apples position
[01:16:10.820 --> 01:16:12.660]   in in where they're at and so it's not gonna
[01:16:12.660 --> 01:16:15.300]   The apple will still stay a small small percentage
[01:16:15.300 --> 01:16:20.980]   But it it's better for them because there's there's more people that will go over to the other side and immediately want to come back because they're
[01:16:20.980 --> 01:16:24.180]   Everybody's lowest common denominating everything other than apple
[01:16:24.180 --> 01:16:27.620]   Uh, I don't know if I agree with that
[01:16:27.620 --> 01:16:30.340]   chiefly because people
[01:16:30.340 --> 01:16:35.780]   Where we are not the average user not geeky users the average user just going this isn't worth it
[01:16:36.260 --> 01:16:41.140]   No, I'm I'm speaking about the average user that only cares that they open a window and they get microsoft word
[01:16:41.140 --> 01:16:46.100]   And the finer finer points of it the fact that the there's an underlying architecture the superior
[01:16:46.100 --> 01:16:50.100]   They're not gonna care about that the fact that a dropdown renders a little bit more fluidly
[01:16:50.100 --> 01:16:51.940]   They're not gonna notice poor care
[01:16:51.940 --> 01:16:56.420]   They are gonna they are gonna use an app that works for them that is very very functional
[01:16:56.420 --> 01:17:01.860]   And they don't really care about the noise that the door makes on a car when you shut it
[01:17:01.860 --> 01:17:05.700]   That does it shut? Yes. Does it latch? Yes? Does it lock? Yes? Is it reliable? Yes?
[01:17:05.700 --> 01:17:09.380]   I don't care that it makes a katit thunk instead of a thunk noise
[01:17:09.380 --> 01:17:11.780]   uh, the fact that
[01:17:11.780 --> 01:17:13.380]   You can build it
[01:17:13.380 --> 01:17:20.900]   It's not necessarily that a browser is an operating system, but a browser is a targeted development platform now that a lot of people
[01:17:20.900 --> 01:17:25.540]   Don't especially on mobile devices. Don't care so much about the apps they use as long as they
[01:17:25.540 --> 01:17:30.340]   Can access it throughout whatever browser they have they're not gonna really appreciate
[01:17:30.740 --> 01:17:37.940]   The fine points of the user interface that you can get when you create a native app for that's targeted exactly for one platform
[01:17:37.940 --> 01:17:41.620]   Uh, and also, uh, it's one platform for debugging
[01:17:41.620 --> 01:17:45.460]   It means so it means that the $200 device is gonna work near
[01:17:45.460 --> 01:17:47.620]   I can get the same app for the $200 devices
[01:17:47.620 --> 01:17:52.180]   I can for the $2,000 device, which is not appropriate for all apps and all tasks
[01:17:52.180 --> 01:17:56.100]   But it is appropriate for most of the things that most of the people are going to use
[01:17:56.100 --> 01:17:59.380]   And finally the the the bad news I think is that
[01:17:59.780 --> 01:18:03.380]   If you are in Microsoft's case if you're standardizing on
[01:18:03.380 --> 01:18:09.460]   JavaScript, you have just expanded the pool of talent you can draw on for development worldwide
[01:18:09.460 --> 01:18:14.820]   By by an order of magnitude, I think so it means that you don't you don't necessarily have to
[01:18:14.820 --> 01:18:18.260]   If you're if you're looking for someone to build a mac app you are
[01:18:18.260 --> 01:18:22.020]   Getting from a talent pool of people who've learned a specific skill
[01:18:22.020 --> 01:18:27.700]   If you're getting from people who just need to know how to uh, how do we use japa script and can be trained up on a certain framework
[01:18:28.420 --> 01:18:31.940]   That's not that that's not that's not a bad way to extend what you're doing
[01:18:31.940 --> 01:18:37.540]   I think the ironic thing is that the mobile stuff is the one still getting native apps because they're so resource constrained and so
[01:18:37.540 --> 01:18:41.300]   Performance sensitive that they're getting native cocoa apps. They're getting native windows app
[01:18:41.300 --> 01:18:44.820]   It's a desktop the legacy desktop that everybody's abandoning that nobody wants to say
[01:18:44.820 --> 01:18:52.500]   Here's the world here's the world that microsoft certainly and in and google certainly less so apple envision is progressive web apps where
[01:18:52.500 --> 01:18:57.300]   It's kind of going back to the original steve jobs idea. You don't have standalone dedicated
[01:18:58.020 --> 01:19:03.300]   Apps you have apps that are really just web pages that turn into apps when you download them sweet solutions
[01:19:03.300 --> 01:19:04.820]   Uh
[01:19:04.820 --> 01:19:11.300]   It is an advantage in the long run if we can get the service workers and everything and apple has apple's gonna be faced with an interesting choice
[01:19:11.300 --> 01:19:13.940]   Because as more and more apps are written in this way
[01:19:13.940 --> 01:19:18.980]   Uh, they're gonna have to decide uh, how much support they want to put in do they want to be
[01:19:18.980 --> 01:19:25.380]   Tick-tick chunk company. No, they're gonna support it because they didn't want to because like it apple has a native platform
[01:19:25.460 --> 01:19:29.540]   Google didn't have a native platform. They had a mobile one but not a traditional desktop system and
[01:19:29.540 --> 01:19:33.300]   And when microsoft had windows so they didn't need to be as fast as google either
[01:19:33.300 --> 01:19:39.780]   Google desperately needed this because this is the future of their technology stack and apple's being drug previously kicking and screaming and now i guess
[01:19:39.780 --> 01:19:42.100]   Sort of like
[01:19:42.100 --> 01:19:46.820]   Service workers anyway, they put service workers in a couple of ios's ago or something. I mean it's
[01:19:46.820 --> 01:19:51.780]   They just they always will lag in performance, but i'll get to a certain point where the lag is acceptable
[01:19:52.820 --> 01:19:59.380]   For some, you know, I think that I still think is a highly lucrative small percentage of people that do care about how the door shuts and do care about how
[01:19:59.380 --> 01:20:04.420]   How smooth it is and do care about that thing and that's that's I think the market that apple is is working on
[01:20:04.420 --> 01:20:07.300]   They'll use bb edit instead of word because it runs beautifully
[01:20:07.300 --> 01:20:14.500]   Interesting. I mean if you look at you may not have a choice in and years to come if you look at it may not have a choice
[01:20:14.500 --> 01:20:16.580]   If you go to you know large
[01:20:16.580 --> 01:20:23.460]   Companies large technology companies and you look at how many pcs they have versus how many max they're using
[01:20:23.460 --> 01:20:29.780]   It's almost all mac like you know like you know like that's more about reliability though. It is not a tick tick chug
[01:20:29.780 --> 01:20:34.260]   That's well, no, it's about reliability. It's also about that if they're security the users are given
[01:20:34.260 --> 01:20:38.100]   But a lot of the use most of those users are given the opportunity they can get whatever computers
[01:20:38.100 --> 01:20:41.380]   They're a lot to choose all that all of them then it's about marketing
[01:20:41.380 --> 01:20:46.100]   Yeah, I mean are they are they making a value proposition or are they reacting to the fact that
[01:20:46.580 --> 01:20:49.620]   Apple is the luxury brand we we
[01:20:49.620 --> 01:20:54.740]   I'll take it. Well previously previously you could run windows and unix on it and that was unique
[01:20:54.740 --> 01:21:00.580]   But now microsoft is embracing unix. So yeah, I have to say this is one advantage one reason most programmers still use max
[01:21:00.580 --> 01:21:07.300]   Linux for windows the links for windows subsystem is not even close to what apple offers with its command line apple has a real
[01:21:07.300 --> 01:21:14.500]   Unix command line and that is a huge advantage of your program you could literally boot into all three os's on one machine
[01:21:14.580 --> 01:21:16.580]   It was a big advantage. Yeah
[01:21:16.580 --> 01:21:19.460]   And that's again is slice. It's a thin slice
[01:21:19.460 --> 01:21:25.060]   Five or ten percent. It's a lot. It's a lot of it's business. It's certainly a business. There's no doubt about that
[01:21:25.060 --> 01:21:26.660]   Uh, I wonder though
[01:21:26.660 --> 01:21:34.100]   I mean isn't apple facing this issue of platform and an operating system and how do we how do we transition to ios from
[01:21:34.100 --> 01:21:37.860]   Who is fully doing it? They're doing it, but doesn't this help them
[01:21:39.940 --> 01:21:45.140]   If platform I mean it's I clear the future of the world users don't care at what operating
[01:21:45.140 --> 01:21:49.620]   I mean arm arm has a javascript accelerator in it, which is ridiculously fast
[01:21:49.620 --> 01:21:54.100]   I mean not arm but apple's a series chip has a ridiculously fast javascript accelerator on it
[01:21:54.100 --> 01:21:56.260]   That's the approach to take
[01:21:56.260 --> 01:21:57.220]   Optimize
[01:21:57.220 --> 01:22:01.300]   Well, they're slowly slowly moving a lot of people over the you know, the rumors are that the
[01:22:01.300 --> 01:22:05.540]   A lot of their, um, you know, IBM partnerships and everything else have been very very
[01:22:06.260 --> 01:22:10.260]   Good for apple, you know as far as you know, you look at sales staffs that are getting, you know, I pass
[01:22:10.260 --> 01:22:14.260]   I'm with you. I I I I like to chug chunk, but uh
[01:22:14.260 --> 01:22:18.580]   There there may not be a world for a total of that. Oh, there's
[01:22:18.580 --> 01:22:21.860]   You know, I'm just I'm just I'm just spelt to take chunk
[01:22:21.860 --> 01:22:25.300]   crisis, the show notes
[01:22:25.300 --> 01:22:29.300]   And again, and this is and this is an argument supporting crap
[01:22:29.300 --> 01:22:35.860]   This is an argument supporting that you have to give people things that are actually valuable to them and not simply
[01:22:36.020 --> 01:22:39.700]   Conceptually valuable and the fact that something might have not such
[01:22:39.700 --> 01:22:42.580]   I mean, there's there there you can you can
[01:22:42.580 --> 01:22:48.500]   There the two ways to improve a burger are too. Well, we use this we have this herd of cattle
[01:22:48.500 --> 01:22:53.300]   It's only fed grass, but the special grass blend and we prepare it like this
[01:22:53.300 --> 01:22:58.340]   We season it like this we age the beef before we do this another way is to put lots of salt and carbs in it
[01:22:58.340 --> 01:23:00.340]   Because
[01:23:00.340 --> 01:23:03.060]   I put lots of onion powder in it because people will like it
[01:23:03.700 --> 01:23:06.900]   And so you could argue that it's a better burger one way or another
[01:23:06.900 --> 01:23:10.180]   But if you put two on a plate and say here is where here is a
[01:23:10.180 --> 01:23:16.020]   We're here's your up your two upgrade options from the 99 cent value meal mcdonald's cheeseburger
[01:23:16.020 --> 01:23:21.140]   Here is a $8.00 $9 burger from a very very nice local cafe
[01:23:21.140 --> 01:23:25.940]   Versus here is the $28 burger from the steakhouse chopped house
[01:23:25.940 --> 01:23:28.740]   A lot of people are going to say if you're going to have to pay for it
[01:23:28.980 --> 01:23:34.900]   I would much rather have the i've rest i'd much rather have the $8 burger and two or three beers then
[01:23:34.900 --> 01:23:37.700]   then tap water and the
[01:23:37.700 --> 01:23:39.220]   if if
[01:23:39.220 --> 01:23:43.700]   95 said that they wanted to the the cheaper thing in five, you know
[01:23:43.700 --> 01:23:46.660]   BMW's market share is about five or six percent
[01:23:46.660 --> 01:23:51.700]   You know, I mean they that of the market and that's and they're splitting that with Porsche and Tesla and
[01:23:51.700 --> 01:23:56.580]   For everyone else there's a market out there of people who want to do that and and apple doesn't have any reason
[01:23:56.580 --> 01:23:59.220]   I don't think apple has any reason to to extend itself
[01:23:59.220 --> 01:24:01.780]   Um, you know past that market
[01:24:01.780 --> 01:24:07.860]   Unnaturally I don't can see the point that the car market and the computer market are comparable
[01:24:07.860 --> 01:24:14.180]   But okay, that's just a point of all I know is that the air canada terminal now has a shake shack and let laguardia
[01:24:14.180 --> 01:24:17.540]   Oh my gosh. I had I not had a shake shack until like a month ago
[01:24:17.540 --> 01:24:22.820]   And now it's like once a week the new laguardia terminal is just so gorgeous. It won't stay that way
[01:24:23.380 --> 01:24:27.220]   It's just opened because it's a laguardia. I mean it just like there's like a sucking
[01:24:27.220 --> 01:24:33.780]   That's how you go to New York. You fly to laguardia. No, I do not air Canada. I do air Canada from a trail to laguardia
[01:24:33.780 --> 01:24:37.620]   They're all bad Alex. So like I'm immune now
[01:24:37.620 --> 01:24:44.740]   Can I can I ask you a question when are you concerned that like you fly to this airport so much that there's going to be a screenburn
[01:24:44.740 --> 01:24:47.780]   And issue on your raffle watch that's just got some lga
[01:24:47.780 --> 01:24:53.620]   insulated letters on every single page I actually am this way I try to go to sf. Oh at least once a year still but
[01:24:53.620 --> 01:24:56.180]   I'm at you know, I don't get to control my destiny Andy
[01:24:56.180 --> 01:25:01.700]   Uh app. I know this might be somebody's pick. I don't want to steal anybody's pick
[01:25:01.700 --> 01:25:08.740]   Is anybody gonna pick the six free audiobooks apples giving us? No, but I love it. I love it too celebrity narrators
[01:25:08.740 --> 01:25:15.140]   Well sort of uh the list starts strong kate beck and sale doing pride and prejudice sounds good
