
[00:00:00.000 --> 00:00:04.000]   [music]
[00:33:15.960 --> 00:33:21.000]   What is the phrase they use? It's a thought provoker. Yeah, they got some it's a decider
[00:33:21.080 --> 00:33:27.160]   Some cockamamie phrase that they go. It's a decision or so they have you know your search results down one side
[00:33:27.160 --> 00:33:33.800]   But then they also have related searches on the left so I searched for palm pre and here's what I got pre lit palm tree
[00:33:33.800 --> 00:33:36.840]   pre lit swaying palm
[00:33:36.840 --> 00:33:40.920]   So they have a little work to do on on that algorithm that figures out
[00:33:40.920 --> 00:33:45.960]   It's smart search. Oh, I could turn it on
[00:33:45.960 --> 00:33:47.800]   uh
[00:33:47.800 --> 00:33:51.400]   I'm sorry safe search smart search is something I'd like to turn on please
[00:33:51.400 --> 00:33:53.880]   This is the internet. What are you what are you three hits?
[00:33:53.880 --> 00:34:01.320]   Anyway, anybody use Bing anybody have a thought about Bing is this a credible google
[00:34:01.320 --> 00:34:03.160]   I
[00:34:03.160 --> 00:34:08.360]   I've used it and I really think it's about time that someone starts to you know, really just
[00:34:08.360 --> 00:34:13.560]   Want a good old-fashioned street fight against google in terms of search because they've been really
[00:34:14.360 --> 00:34:19.480]   serving people for years and years and years I know that their whole philosophy is that they
[00:34:19.480 --> 00:34:26.040]   Want sites and services that work fast through a very very streamlined and will work on anything and give the same experience to everybody
[00:34:26.040 --> 00:34:33.240]   But the thing is we're still stuck in 2001 2002 in terms of user interface. That was designed when you look at at Bing
[00:34:33.240 --> 00:34:36.120]   I'm still getting used to
[00:34:36.120 --> 00:34:42.040]   Though the the word it's okay. I don't think I'd be well. You ever you do a Bing search, but they were gonna call it a nato
[00:34:42.040 --> 00:34:46.040]   But they realized somebody else had the name. Yeah, well, they should they should talk to me
[00:34:46.040 --> 00:34:52.280]   It's someone had that URL is probably just a some 82 year old guy as a Bing Crosby, you know fan site
[00:34:52.280 --> 00:34:57.160]   And now he and now he has 40 million dollars this grandfills and have to explain where they came from
[00:34:57.160 --> 00:35:02.840]   Yeah, they must have bought it from somebody because I tell you what you can cut down on your copy your trademark infringement real easy
[00:35:02.840 --> 00:35:09.480]   Because very few people are gonna say hey you want to Bing me. Yeah, you know, I here's what I find interesting is the related searches connected to me
[00:35:10.520 --> 00:35:14.040]   Yes, so I put in Alex Lindsey and I you know I got a first page
[00:35:14.040 --> 00:35:21.400]   But the the related searches are Doug Chang who's the art director for Star Wars good Jessica Corbin who we all know. Yeah, uh grant
[00:35:21.400 --> 00:35:27.320]   Ema Hara who's in mythbusters, but I used to work with him in island. Oh, well and um steve Gibson good
[00:35:27.320 --> 00:35:33.640]   Um Lawrence Lessig. Well, that's nice. I just thought it was interesting. I mean, it's like I don't know how they make those connections
[00:35:33.640 --> 00:35:35.640]   I mean there are all people I know
[00:35:35.640 --> 00:35:38.360]   Show up in pages with your name, but yes, that's actually pretty
[00:35:38.360 --> 00:35:42.920]   It's actually it's actually but it's just a very fascinating cross section of people
[00:35:42.920 --> 00:35:46.920]   Not people that I would normally list as people that I would expect to show the mic
[00:35:46.920 --> 00:35:51.240]   Tails me that Microsoft spilling this as a decision analysis machine
[00:35:51.240 --> 00:35:55.160]   Not a certain mistake. They should they should just say it's a more modern more
[00:35:55.160 --> 00:36:00.440]   It's an alternative search tool because I I like the fact that it presents results in a very
[00:36:00.440 --> 00:36:06.600]   Much more much better organized fashion makes it much easier. I think to search but to sift between the things you want the things you don't want
[00:36:07.000 --> 00:36:10.440]   Uh, the related searches. It does a very very good job of it
[00:36:10.440 --> 00:36:13.560]   When I when I do a when I do it when I test a new search
[00:36:13.560 --> 00:36:18.680]   Search tool. Are you always one of the things always tested on is tiger t i g r a
[00:36:18.680 --> 00:36:23.560]   Because it's one of those really really odd ball words that happens to apply to every
[00:36:23.560 --> 00:36:28.520]   There's there's there's a comic book character in both dc and marvel comments called tiger
[00:36:28.520 --> 00:36:35.720]   There is a popular car performance car in europe called the tiger. It is also an an adult herbal supplement
[00:36:36.200 --> 00:36:40.680]   Uh, there is a musician by the name of tiger. They're like hotels and honduras. It's it pretty well on this
[00:36:40.680 --> 00:36:42.680]   I'm looking at this it looks like it did a good job
[00:36:42.680 --> 00:36:47.880]   And how do you do their related search? It's on the left related searches. Yeah
[00:36:47.880 --> 00:36:50.840]   All right, I'm not even seeing that
[00:36:50.840 --> 00:36:52.040]   Oh, well
[00:36:52.040 --> 00:36:54.040]   You're not seeing it bing bing
[00:36:54.040 --> 00:36:55.720]   Right
[00:36:55.720 --> 00:36:59.240]   I don't think you don't see a related searches on the left side left column
[00:36:59.240 --> 00:37:02.040]   I'm using camino. Maybe there's a difference
[00:37:02.040 --> 00:37:05.800]   Uh, I do notice when I search for myself and click local
[00:37:06.680 --> 00:37:08.040]   Um
[00:37:08.040 --> 00:37:11.960]   The the results are uninspiring their scott's lawn service
[00:37:11.960 --> 00:37:14.920]   Uh, which is an 800 number
[00:37:14.920 --> 00:37:18.920]   Uh, there's steven scott's bail bonds, which is an 800 number
[00:37:18.920 --> 00:37:23.320]   And then there's somebody in oklahoma city named scott prosthetics and research
[00:37:23.320 --> 00:37:25.880]   There you go. If you ever need a rubber leg, you're set
[00:37:25.880 --> 00:37:30.600]   So the local search thing you need to go back and work on that a little bit more microsoft
[00:37:30.600 --> 00:37:32.760]   You know, I didn't see where local is
[00:37:33.320 --> 00:37:37.800]   You know, I got a local and you got a related so maybe there's something going on here
[00:37:37.800 --> 00:37:41.560]   Yeah, see when I get related to me, I get only me, you know
[00:37:41.560 --> 00:37:46.840]   That's because you're so big although there's a lot of all the more at the bottom. You get you a patreon. Yeah
[00:37:46.840 --> 00:37:49.720]   But there's pictures across the top
[00:37:49.720 --> 00:37:52.680]   There's it's the same results as google gives me
[00:37:52.680 --> 00:37:56.440]   Yeah, that's the point if you're gonna do a new search engine at this point in time
[00:37:56.440 --> 00:37:57.960]   You're gonna have to
[00:37:57.960 --> 00:38:01.560]   Come up with something really wow to get people to switch from google
[00:38:01.560 --> 00:38:05.400]   I think it's commendable that they're trying and you know, it looks like in the last couple of
[00:38:05.400 --> 00:38:10.520]   Weeks or days we've heard a lot of cool stuff coming out of microsoft. I have to give them props
[00:38:10.520 --> 00:38:15.080]   I mean I looked at the specs on the hdzoon and I may have to actually like in that
[00:38:15.080 --> 00:38:19.000]   You may have to actually stop making fun of it. You would oh wow
[00:38:19.000 --> 00:38:25.880]   That's how serious that looks now. Here's something I learned about the hdzoon that was a little disappointing the screen is not hd
[00:38:25.880 --> 00:38:28.760]   How can you call it an hdzoon?
[00:38:28.760 --> 00:38:32.120]   Oh, that's a good question. Well, if you hook it up to a high-def tv
[00:38:32.120 --> 00:38:37.000]   It's it can store 720p video and play it back through its hookup
[00:38:37.000 --> 00:38:41.720]   But it's actually useful. Yeah, it's think of it as a like a portable apple tv basically, right?
[00:38:41.720 --> 00:38:45.640]   Well, it's sort of like what you'd expect out of microsoft when they start to come up with something cool
[00:38:45.640 --> 00:38:47.800]   There's still got to be a caveat, but anyway
[00:38:47.800 --> 00:38:52.120]   They're the controller that they showed for the xbox looked really wild
[00:38:52.120 --> 00:38:58.360]   You know, they're there you know, they've got they've got some very cool technology sitting around there
[00:38:58.760 --> 00:39:04.840]   And I think it's just a matter of time before they figure out how to market things and make it look something other than a spreadsheet
[00:39:04.840 --> 00:39:06.120]   but
[00:39:06.120 --> 00:39:10.840]   It's got a here's kind of interesting. It's got a pretty powerful processor. It's got a and then
[00:39:10.840 --> 00:39:15.880]   NVIDIA tegra in it not an arm chip. Hmm or maybe it
[00:39:15.880 --> 00:39:21.400]   Well, I'm pretty sure I'm right up there on top of microsoft's reviewers list for this
[00:39:21.400 --> 00:39:25.480]   So who knows if i'll ever see one but uh, it does it does sound like interesting
[00:39:25.480 --> 00:39:28.680]   Here buddies with rob greenley. That's right. I can get rod
[00:39:28.680 --> 00:39:35.720]   Get us an hd. I'm gonna buy one, but I think I think it does show that you know, we do make fun of them
[00:39:35.720 --> 00:39:38.760]   But you know, they do have some very smart people over there
[00:39:38.760 --> 00:39:44.360]   I know a lot of them because I live close and and I just I always wonder what's the difference?
[00:39:44.360 --> 00:39:48.520]   Why is it that the cool smart people and products at microsoft?
[00:39:48.520 --> 00:39:54.840]   Don't actually get the success that the ones from apple do is it some is a company culture thing
[00:39:55.160 --> 00:39:57.160]   Is there management style?
[00:39:57.160 --> 00:40:00.520]   It's it's very interesting to me to see that there are very
[00:40:00.520 --> 00:40:07.320]   Very talented people there who really do want to do some cool stuff and and why it doesn't ever quite just get there
[00:40:07.320 --> 00:40:11.560]   I think part of it is is that that I think apple is really good at waiting until the market is
[00:40:11.560 --> 00:40:18.440]   Pregnant and waiting for something, you know, like, you know, they don't they're not giving us the media pad for instance until we're practically begging for it
[00:40:18.440 --> 00:40:21.080]   You know, like we know that that's coming we know that we need it
[00:40:21.080 --> 00:40:25.880]   Um, they didn't then the apples tend to not be ahead. They just tend to be kind of on the crest of that wave
[00:40:25.880 --> 00:40:28.440]   um, you know and and
[00:40:28.440 --> 00:40:30.840]   Microsoft tends to be like a set behind
[00:40:30.840 --> 00:40:35.320]   You know, and so they they they create a great the zoom is a great player and it would do
[00:40:35.320 --> 00:40:41.080]   It would have been very successful if the iPod hadn't been out for a couple of years a search engine is a great thing to do
[00:40:41.080 --> 00:40:45.720]   Six years ago eight years ago, you know, I think that's the the problem is is that they go
[00:40:45.720 --> 00:40:50.840]   Yeah, we should get into this market, but they're just not moving fast enough to to get in when the market is soft
[00:40:50.840 --> 00:40:52.840]   They're getting in when the market is already hardened
[00:40:52.840 --> 00:41:01.480]   I agree and that's a this is this is I think this kind of hardening of the arteries in effect is what happens when tech companies get on in age
[00:41:01.480 --> 00:41:04.760]   It's very hard for them to be on top of what's going on now
[00:41:04.760 --> 00:41:08.360]   And when it's more committee driven, I think part of what apple's able to do is they're able to react
[00:41:08.360 --> 00:41:12.600]   But up until now they were able to react almost as old as Microsoft's older
[00:41:12.600 --> 00:41:17.640]   Older um the but I think that the difference was is that apple had the exact same problem
[00:41:18.040 --> 00:41:23.800]   Before Steve Jobs came back because it was a committee driven and there's a lot of people that had a visionary
[00:41:23.800 --> 00:41:28.600]   You have to have somebody saying do it do this do this don't do this someone making clear decisions
[00:41:28.600 --> 00:41:32.360]   You know, Google the other thing is like microsoft is committed to spend a hundred
[00:41:32.360 --> 00:41:35.640]   Million dollars promoting Bing
[00:41:35.640 --> 00:41:39.400]   That's Steve at that's nothing that's Bill Gates cigarette money. That's nothing
[00:41:39.400 --> 00:41:43.400]   I know but the point is is apple doesn't tend to spend those kinds of budgets
[00:41:43.880 --> 00:41:47.560]   Uh from what i've seen on on products and i'm thinking that you know
[00:41:47.560 --> 00:41:53.560]   It's a mindset that maybe if you spend another hundred million on development instead of on marketing
[00:41:53.560 --> 00:41:57.640]   You'd get something that wouldn't need marketing because the uptake would be so rapid
[00:41:57.640 --> 00:42:01.720]   I mean for instance if this game controller thing that they showed off yesterday actually works
[00:42:01.720 --> 00:42:04.760]   And it actually comes to market at a decent price
[00:42:04.760 --> 00:42:09.320]   My gosh, I mean that they're not going to need to spend a hundred million dollars marketing that
[00:42:09.320 --> 00:42:11.880]   Tell me about the game controller and see that oh
[00:42:12.120 --> 00:42:14.120]   And he's probably better to do this than me
[00:42:14.120 --> 00:42:20.120]   So so this was the thing that made me forget that they started off this e3 keynote by having all the beetles
[00:42:20.120 --> 00:42:23.000]   As much as they could on stage at one time. So they have a
[00:42:23.000 --> 00:42:25.880]   They're they're sort of they're sort of missing
[00:42:25.880 --> 00:42:28.120]   Messing up the message a little bit
[00:42:28.120 --> 00:42:31.080]   The whole point is that there there is a little tiny little
[00:42:31.080 --> 00:42:37.960]   Adaptive device like a camera device who put underneath your hd tv that will work with any xbox currently shipping or future shipping
[00:42:38.200 --> 00:42:45.720]   That turns it does live what they said during the keynote is it's doing live motion capture of multiple bodies in front of the camera
[00:42:45.720 --> 00:42:50.760]   So that uh when you're playing imagine playing we tennis only you don't have to have the we control it in your hand
[00:42:50.760 --> 00:42:52.840]   All you have to do is just basically
[00:42:52.840 --> 00:42:55.240]   Act like you're playing tennis and have that mind
[00:42:55.240 --> 00:42:58.840]   That that mind video connection and it will actually interpret it correctly
[00:42:58.840 --> 00:43:02.680]   Uh that you can interact with the screen you can interact with characters. It does
[00:43:02.680 --> 00:43:03.720]   a
[00:43:03.720 --> 00:43:06.520]   It then they demonstrated a certain form of voice input
[00:43:06.520 --> 00:43:10.840]   And this looks like the sort of thing where and and it looked very very
[00:43:10.840 --> 00:43:17.800]   Very very accurate very very interactive. It wasn't the sort of thing where you move your hand a little bit and then wait for the screen to catch up with you
[00:43:17.800 --> 00:43:21.800]   It looked like it was moving fast enough that you keep up. The second cool thing is that
[00:43:21.800 --> 00:43:30.120]   It's not as though they had when they were demonstrating this live on stage that they had people in front of a green screen or even in front of a neutral background
[00:43:30.520 --> 00:43:37.240]   They had one person who seemed to be in what looked like a little alcove that was set up to be as well lit and static as possible
[00:43:37.240 --> 00:43:41.640]   But they also did one where that they had the camera pointed at this person who was
[00:43:41.640 --> 00:43:47.320]   A midfield inside the stage. So it looks like the demonstration looks very very good
[00:43:47.320 --> 00:43:51.240]   But they're showing this off as it's just as a way of controlling games
[00:43:51.240 --> 00:44:00.120]   But if you were to think about this that you have a wonderful little computer that's cooked up to this big screen that is inside every single
[00:44:00.440 --> 00:44:06.280]   Almost every single house in america at this point at least a huge percentage of houses in america now have big HD TVs
[00:44:06.280 --> 00:44:12.360]   Not only that but this screen is inside the focal point of the houses in that room that everybody gathers at or everybody passes through
[00:44:12.360 --> 00:44:18.040]   Imagine having a computing system where just by virtue of being in the room and saying what's my schedule today or
[00:44:18.040 --> 00:44:23.560]   Record a video message for for bob as and delivered to him when he was when he sensed that he's gotten home
[00:44:23.560 --> 00:44:29.320]   All these it's it could become a really interesting platform just for home computing
[00:44:29.640 --> 00:44:32.600]   I'm not sure if microsoft has the sort of vision to really do that
[00:44:32.600 --> 00:44:37.720]   Uh, this is done at the e3 conference so that they're really only they're really only concerned about saying
[00:44:37.720 --> 00:44:40.600]   About showing off what this thing could do for games
[00:44:40.600 --> 00:44:42.600]   And once again, it seemed to be very very ambitious
[00:44:42.600 --> 00:44:47.640]   They had uh in the canned part of the demo like the the video that they shot at you know in a nice little set
[00:44:47.640 --> 00:44:49.800]   Uh, I was a miles away a month ago
[00:44:49.800 --> 00:44:53.640]   They had things like a skateboarding game where not only is this person just basically
[00:44:53.640 --> 00:44:57.960]   Pretending that he's like being on a skateboard and using that to interact with the with the game
[00:44:58.120 --> 00:45:00.120]   But also taking his own deck
[00:45:00.120 --> 00:45:04.280]   And just holding it up and saying scan this holding up his deck flipping it over
[00:45:04.280 --> 00:45:07.080]   Here's the backside and then not only does it capture that image
[00:45:07.080 --> 00:45:11.000]   But it also builds a virtual skateboard that has that artwork on it. Uh, so
[00:45:11.000 --> 00:45:13.320]   It's been wild
[00:45:13.320 --> 00:45:19.480]   It looks it looks really cool. I mean that the problem is that microsoft is really really great at demo not really great at follow-through
[00:45:19.480 --> 00:45:21.800]   Uh apple when they give a keynote
[00:45:21.800 --> 00:45:27.800]   They're essentially giving you a demonstration of something that in their minds has already happened that this is the way that all
[00:45:27.880 --> 00:45:32.680]   phones work and this is the world that this iPhone lives in and you can get we've been using this for a month
[00:45:32.680 --> 00:45:40.200]   But now you get to use it too. Microsoft's keynotes tend to be here's something that we're working on and unless we get distracted by a bright shani object
[00:45:40.200 --> 00:45:42.920]   We're gonna tell yourself your point to
[00:45:42.920 --> 00:45:46.360]   So i'm playing the video back by the way
[00:45:46.360 --> 00:45:51.960]   I went to the xbox project natal which is what this is called a page and the video can't be played on a mac
[00:45:51.960 --> 00:45:56.680]   It only good. Yeah, I guess xbox owners are only windows users. So uh
[00:45:57.400 --> 00:46:01.560]   But how is this different from the we I mean this looks a little bit like there's no control control
[00:46:01.560 --> 00:46:04.040]   It's a the no control. I mean it's a very very subtle difference
[00:46:04.040 --> 00:46:10.440]   There's a difference between walking into a room looking for a controller and picking it up and simply walking into a room and just
[00:46:10.440 --> 00:46:15.880]   Interact there's a lot more control because you're we've been able to do this before I mean the playstation 2 had a
[00:46:15.880 --> 00:46:20.040]   A little camera that you could do poxing and stuff. I mean, this is not really though
[00:46:20.040 --> 00:46:25.080]   I mean the level the level of the level of detail that you're seeing in that in the in the dude that's in the game is pretty
[00:46:25.160 --> 00:46:29.560]   It's pretty robust. It's way more than anything we've seen before now the thing is is that
[00:46:29.560 --> 00:46:34.200]   Um, there's a lot of ways to it's hard to tell exactly what's right behind him
[00:46:34.200 --> 00:46:41.480]   Because what it you know, there's a lot of ways to do this. I mean, it's probably a constrained humanoid that is looking at
[00:46:41.480 --> 00:46:48.040]   You know, making yeah demos. It's demos are always deceptive because you just you can't right so he's drawing with this
[00:46:48.040 --> 00:46:50.040]   He's drawing uh like with pain
[00:46:50.920 --> 00:46:55.800]   Using the other and the other by the way, this looks exhausting. Yeah in the demo video
[00:46:55.800 --> 00:47:00.200]   They think is actually good. I think it's good for a lot of kids to uh, be exhausted. Just give me a mouse
[00:47:00.200 --> 00:47:05.000]   I'm saying not I mean just no tedious in some ways they had in one in the canned part of the demo
[00:47:05.000 --> 00:47:11.400]   They had someone doing a racing game where not only is the person like having to stand like this and sort of mimic having a steering wheel in his hand
[00:47:11.400 --> 00:47:16.120]   In her hands and i'm thinking well, I would rather much rather have a real steering wheel in my hand with tactile feedback
[00:47:16.360 --> 00:47:20.920]   Not only that, but there's a section of the game where uh the the voice in this on the on the in the game says
[00:47:20.920 --> 00:47:24.040]   Oh, you're burning up the tires better pit out and so she goes into the pits
[00:47:24.040 --> 00:47:30.040]   Then someone has to like another person in the room has to rush up to the screen mimic an air gun and change the tires
[00:47:30.040 --> 00:47:32.280]   I'm like, oh god. I don't want to be the guy who's just
[00:47:32.280 --> 00:47:37.480]   You don't get to drive you're in the pit. That's the that's called the kid brother job
[00:47:37.480 --> 00:47:40.760]   Yeah, so I mean this this could be remarkably tedious
[00:47:40.760 --> 00:47:45.960]   Uh if it's if it's used the wrong way, but it's it's a really cool demo and microsoft
[00:47:45.960 --> 00:47:49.480]   Doesn't always do the cool demo. Sometimes they do the one that says that's nice, honey
[00:47:49.480 --> 00:47:54.200]   Yeah, you bake this we're putting this demo right on the fridge where everybody can see
[00:47:54.200 --> 00:47:58.360]   Great demo along with all of ringo stars songs
[00:47:58.360 --> 00:48:03.080]   And then all of this comes all of this comes the week that we see google wave
[00:48:03.080 --> 00:48:10.120]   Which could very much impact not only mac users, but pretty much everybody in the world if this thing gets adopted
[00:48:10.120 --> 00:48:12.120]   It's open source. I was gonna talk about that too
[00:48:12.120 --> 00:48:16.280]   But actually let's hold on a second so I can mention drobo and I know you scott do you have a drobo giveaway?
[00:48:16.280 --> 00:48:23.240]   You want to tell everybody about I did go to the courthouse last week and legally change my name to scott giveaway a drobo born
[00:48:23.240 --> 00:48:26.440]   As you should have
[00:48:26.440 --> 00:48:29.640]   I uh, I'm I'm helping to give away not one but two drobos
[00:48:29.640 --> 00:48:35.080]   Uh right now go to drobo.com/video contest. I'm one of the three judges
[00:48:35.080 --> 00:48:41.000]   We're going to ask people to create a 60 second video about either a why they deserve a drobo
[00:48:41.480 --> 00:48:44.520]   And in our entitlement culture that should be easy or be
[00:48:44.520 --> 00:48:49.800]   Why you'd like to have yet another one because you've already got one you need two and the first one's lonely
[00:48:49.800 --> 00:48:52.840]   So go to drobo.com/video contest
[00:48:52.840 --> 00:48:55.960]   We're going to give these things away in a couple of weeks follow me on twitter
[00:48:55.960 --> 00:48:58.760]   It's got born dot com or just got born for more information
[00:48:58.760 --> 00:49:05.480]   It's going to be fun. I love giving away drobo's leo because you know what the sob stories that I get whenever I do this are just legend
[00:49:05.480 --> 00:49:09.480]   You may know because why I need a drobo it's like queen. Oh, yeah
[00:49:10.120 --> 00:49:15.960]   Even when I do the random ones where I'm literally I often just give away a prizes based on random
[00:49:15.960 --> 00:49:17.240]   followers
[00:49:17.240 --> 00:49:21.880]   But even when I tell people it's random it doesn't stop them. They say well my my aunt
[00:49:21.880 --> 00:49:26.680]   I still want to tell you my story. She had this poodle and it had a lot of medicine
[00:49:26.680 --> 00:49:31.000]   We had to keep track of all the medicine. We needed a drobo for all the databases
[00:49:31.000 --> 00:49:33.080]   Have you played with a drobo pro?
[00:49:33.080 --> 00:49:36.120]   Of course I showed the first video online of a drobo pro
[00:49:36.840 --> 00:49:40.360]   So the so the idea that robo pro is instead of four slots it has eight
[00:49:40.360 --> 00:49:46.360]   Correct. You can replace force can you put can you put just four drives in it and then add drives as you need the capacity
[00:49:46.360 --> 00:49:48.600]   Two or more two or more
[00:49:48.600 --> 00:49:54.200]   Two or more and the big difference with the drobo pro is the drobo pro protects against
[00:49:54.200 --> 00:49:59.480]   redundant drive failure currently the current drobo if you have one drive fail
[00:49:59.480 --> 00:50:02.280]   You're you're still good to go your date is protected
[00:50:02.280 --> 00:50:05.720]   But if you have a second drive fail, which is highly unlikely, but it could happen
[00:50:06.120 --> 00:50:10.840]   Then you're not protected with the drobo pro if two or two simultaneously fail
[00:50:10.840 --> 00:50:15.160]   You're still cool and the other big deal is speed. It's a lot faster than ice
[00:50:15.160 --> 00:50:16.520]   I want right
[00:50:16.520 --> 00:50:23.880]   It's ice guzzi and when you connect it via ice guzzi you see about 50 percent speed boost over firewire 800
[00:50:23.880 --> 00:50:25.800]   That's wow
[00:50:25.800 --> 00:50:30.600]   Yeah, it's really fast. So do you use ice guzzi? Scott? I mean, uh, Alex
[00:50:31.160 --> 00:50:37.400]   Is it's it's it's like a hard like an external drive hard connection except it uses gigabit ethernet
[00:50:37.400 --> 00:50:41.000]   Yes, does it have to be directly connected or can it be on the LAN?
[00:50:41.000 --> 00:50:45.480]   It has to be connected. So it's essentially using an ethernet cable instead of a hard drive
[00:50:45.480 --> 00:50:47.320]   You have to use the net cable
[00:50:47.320 --> 00:50:51.080]   Yeah, you can connect it to a server and then have that distributed make you know made that available
[00:50:51.080 --> 00:50:56.600]   But yeah, you can't so the idea is you can have longer throws then you can put it farther away. Yeah, okay
[00:50:57.240 --> 00:51:01.960]   Yeah, ice cut everybody's talking about ice guzzi. This is by the way great for virtual server environments
[00:51:01.960 --> 00:51:06.600]   Like VMware virtual iron zen microsoft hyper v because you can hope host the machines
[00:51:06.600 --> 00:51:09.320]   Directly the virtual machines directly on the drobo
[00:51:09.320 --> 00:51:17.320]   Uh, or you can use it to add additional stores to additional to existing virtual servers use it with small business server for microsoft
[00:51:17.320 --> 00:51:21.400]   Microsoft tech ad named it the best product best breakthrough product
[00:51:21.400 --> 00:51:25.960]   Uh, grobo comm slash mac break is the place to go
[00:51:26.680 --> 00:51:31.320]   If you're interested in the drobo free shipping and instant rebate on two of their packages for a limited time
[00:51:31.320 --> 00:51:34.840]   But you've got to go there right now. That's dr. Oh b. Oh drobo
[00:51:34.840 --> 00:51:41.480]   Dot com slash mac break and by the way, you still you don't have to use ice guzzi you still have firewair 800
[00:51:41.480 --> 00:51:45.880]   Oh, yeah. Oh, yeah. Yeah, it's just it's just that they're gonna want another option right
[00:51:45.880 --> 00:51:54.520]   I'm very intrigued by ice guzzi. It's extremely fast leo and it's the first uh, it's the first real world use of ice guzzi
[00:51:54.520 --> 00:51:57.880]   I've seen I can't believe 50 percent faster than 800
[00:51:57.880 --> 00:52:01.000]   Yeah, it's that's about that's about 50 percent
[00:52:01.000 --> 00:52:05.720]   And if you get up to eight drives in there, it'll support up to 256 terabytes, but with the current drives
[00:52:05.720 --> 00:52:09.800]   That's 16 terabytes is the max. That's all that we only have to try about drive so far
[00:52:09.800 --> 00:52:15.480]   But that's the point is this you're you could you could upgrade down the road drobo comm slash a lot of storage
[00:52:15.480 --> 00:52:17.640]   Yeah
[00:52:17.640 --> 00:52:20.600]   Although 16 terabytes, you know in a few years we're gonna
[00:52:20.600 --> 00:52:24.280]   Know how we ever survived with 16. That's why you want to buy something like this, right?
[00:52:24.280 --> 00:52:27.720]   Because then when the new big house right now I got four drobo's stacked on
[00:52:27.720 --> 00:52:32.040]   You know on top of each other sitting next to my computer and I can eliminate
[00:52:32.040 --> 00:52:35.400]   Starting to as the drobo start to become more available
[00:52:35.400 --> 00:52:39.640]   They're they're kind the pro drobo pro is just now really starting to get in stock
[00:52:39.640 --> 00:52:45.400]   And as they become more available, I'll be able to switch out so for every two drobo's I have I'll go down to one
[00:52:47.400 --> 00:52:51.800]   I don't know how you'll survive but you won't let which will make more room for more drobo
[00:52:51.800 --> 00:52:55.000]   That's why i'm thinking
[00:52:55.000 --> 00:52:59.160]   DR. Oh, be oh drobo.com slash mac break. We thank them so much for their support. So
[00:52:59.160 --> 00:53:04.440]   What do you think of so you I if wave caught your attention scott then i'm thinking
[00:53:04.440 --> 00:53:07.560]   Google's got something because
[00:53:07.560 --> 00:53:11.240]   I don't know. Do you use google stuff now wait a minute. What is that supposed to mean?
[00:53:11.240 --> 00:53:16.280]   You're so mac centric that if you know, it just yeah, that means I use google products
[00:53:16.280 --> 00:53:19.080]   But I I mostly am interested in
[00:53:19.080 --> 00:53:24.600]   Looking at technologies that I see come around the corner that will be applied later
[00:53:24.600 --> 00:53:28.440]   I mean the reason I started net radio back in the 90s was a few years before that
[00:53:28.440 --> 00:53:33.160]   I had beta tested real audio and I was like, oh here are the implications of this
[00:53:33.160 --> 00:53:37.720]   Well, that's the kind of thing I see with google wave. There are a lot of implications for this
[00:53:37.720 --> 00:53:42.520]   It could obsolete a lot of the current technologies in the way we do things now
[00:53:43.000 --> 00:53:48.520]   Just looking at what they put together. I mean knowing that it's open source and people can go nuts with it
[00:53:48.520 --> 00:53:54.680]   I'm just imagining a whole bunch of people that are way smarter than me will come up with very very interesting things to work with it
[00:53:54.680 --> 00:53:57.800]   and I'm very excited to see how it just sort of
[00:53:57.800 --> 00:54:04.520]   Creates this whole new experience that I think because it's an open source that companies like apple and microsoft even
[00:54:04.520 --> 00:54:08.840]   We'll be able to work with it and incorporate it in what they do. I was very intrigued
[00:54:08.840 --> 00:54:10.840]   I mean, I thought boy this I want to use this now
[00:54:10.840 --> 00:54:13.080]   I want to in fact I did ask them for an account because I
[00:54:13.080 --> 00:54:18.360]   A beta, you know not even beta developers account because I think we could use this as our interface for the show
[00:54:18.360 --> 00:54:22.440]   We could use this to collaborate before the show. I mean there's all sorts of interesting uses for the thing
[00:54:22.440 --> 00:54:25.800]   Did you see the collaboration stuff in the video? Yeah
[00:54:25.800 --> 00:54:31.960]   Go ahead tell this guy there's a guy. There's a guy typing in chinese. There's another guy typing in Hebrew
[00:54:31.960 --> 00:54:34.520]   There's another guy typing in english. It's all happening in real time
[00:54:34.520 --> 00:54:38.200]   Multiple people are editing picture captions at the same time
[00:54:38.840 --> 00:54:40.840]   And you can keep you can keep track of it
[00:54:40.840 --> 00:54:43.640]   And real time translation
[00:54:43.640 --> 00:54:47.800]   Yeah, which was very impressive the spell checker very impressive
[00:54:47.800 --> 00:54:52.040]   So when Alex actually starts talking about hd video does that mean i'll understand him?
[00:54:52.040 --> 00:54:56.040]   No, they don't translate. They don't have Alex's yeah
[00:54:56.040 --> 00:55:00.280]   They're working on it. That's a tough one to solve
[00:55:00.280 --> 00:55:05.160]   No, it looks it looks like a great collaborative when you're working on projects when you're you know, it's it really
[00:55:05.880 --> 00:55:08.520]   We're excited about it at the office to kind of kind of went through the office
[00:55:08.520 --> 00:55:10.520]   Oh, I can't wait as a as a big tidal wave
[00:55:10.520 --> 00:55:16.520]   But this is an example by the way, I got a point out of an example of how I mean microsoft could and probably will do something like this
[00:55:16.520 --> 00:55:20.040]   They have share point and groove. They already have a lot of collaborative and environments
[00:55:20.040 --> 00:55:21.640]   And but they'll do it the wrong way
