
[00:00:00.000 --> 00:00:04.200]   This week on Mac Break Weekly, Leo's away so we get to play.
[00:46:43.800 --> 00:46:47.800]   The Huawei PR20 that will -- you double press it twice and it will take a photo regardless of what you're doing.
[00:46:47.800 --> 00:46:48.800]   That's awesome.
[00:46:48.800 --> 00:46:49.800]   It doesn't even light up the screen.
[00:46:49.800 --> 00:46:53.800]   It's like, okay, he doesn't care if it's even aimed properly, just get the picture.
[00:46:53.800 --> 00:46:55.800]   That's like, oh, I want that.
[00:46:55.800 --> 00:46:56.800]   I love that, too.
[00:46:56.800 --> 00:47:02.800]   I think all of this when we look at this, getting rid of the buttons and moving towards the different kind of interface and adding Siri.
[00:47:02.800 --> 00:47:08.800]   And on both sides, whether it's Google building that or Apple building that, all of everybody is working towards what is the next thing,
[00:47:08.800 --> 00:47:15.800]   which is not passive, you know, beyond phone, you know, and the AR experience and those types of things,
[00:47:15.800 --> 00:47:17.800]   because they have a whole new set of those.
[00:47:17.800 --> 00:47:23.800]   And I think that a lot of people are trying to figure that out with the phone, you know, so a lot of that stuff of the gestures and so on and so forth.
[00:47:23.800 --> 00:47:35.800]   It gets -- UI is probably the most complicated part of VR, NAR, but definitely VR, because you're in there and how do you interact with things without having -- being able to type, you know, and those types of things.
[00:47:35.800 --> 00:47:46.800]   And I think that, you know, the phones are the mass market thing to figure out how to do that, but I think we're -- everyone -- everyone I think is thinking about what happens, you know, what happens after the phone, which is still 10 years.
[00:47:46.800 --> 00:47:50.800]   But maybe five.
[00:47:50.800 --> 00:47:52.800]   >> Yeah, let's say -- maybe you could build this.
[00:47:52.800 --> 00:48:01.800]   I just want like a marble or a mother box that does local authentication based on persistent biometrics, so it knows my gate, my voice, my eyes, my fingers, whatever.
[00:48:01.800 --> 00:48:03.800]   And then it connects me to the cloud.
[00:48:03.800 --> 00:48:08.800]   And whenever I actually need an interface that either gives me an AR one or takes over whatever piece of glass happens to be nearby.
[00:48:08.800 --> 00:48:12.800]   And then it's all I have to remember to carry with me is that little marble or mother box or whatever.
[00:48:12.800 --> 00:48:14.800]   Don't need a phone, don't need a tablet, just that.
[00:48:14.800 --> 00:48:16.800]   >> I just want -- I'm just ready for passwords.
[00:48:16.800 --> 00:48:22.800]   I mean, it's starting to get that way with the Face ID, the word passwords are getting less and less, but it gets to the point now you're really annoyed if you have to type another password in.
[00:48:22.800 --> 00:48:24.800]   I can't believe I'm doing this again.
[00:48:24.800 --> 00:48:25.800]   >> But they ruined it.
[00:48:25.800 --> 00:48:30.800]   Like when the iPhone X first came out, all you have to do is look at it and it would auto-fill the website and send it in.
[00:48:30.800 --> 00:48:34.800]   But then people started making fake submission forms to steal your password through that mechanism.
[00:48:34.800 --> 00:48:40.800]   So now you have to tap first before it'll scan your face to make sure it's a user indicated action and -- yeah.
[00:48:40.800 --> 00:48:41.800]   >> Yeah.
[00:48:41.800 --> 00:48:42.800]   >> They've run everything.
[00:48:42.800 --> 00:48:43.800]   >> Yeah.
[00:48:43.800 --> 00:48:44.800]   >> They're not even humans.
[00:48:44.800 --> 00:48:58.800]   One thing I wanted to ask Laurie is also some people suggested that the lack of an iPhone SE refresh has changed the dynamics of Apple's financials because there is -- famously when the iPhone SE first came out, Apple didn't really understand how it was going to perform.
[00:48:58.800 --> 00:49:06.800]   They thought people who wanted less expensive iPhones would get it, but their forecasting wasn't great on it and people who wanted just smaller iPhones.
[00:49:06.800 --> 00:49:12.800]   And there's rumors again now that Apple's going to have an iPhone SE maybe in May, maybe at WWDC.
[00:49:12.800 --> 00:49:16.800]   Do you think that'll skew things differently than previous years where it didn't get updated?
[00:49:16.800 --> 00:49:17.800]   >> Yeah.
[00:49:17.800 --> 00:49:24.800]   So there is -- I am one of this camp that I want a 4-inch iPhone.
[00:49:24.800 --> 00:49:28.800]   I've always loved that size, that form factor.
[00:49:28.800 --> 00:49:36.800]   The only time that I've strayed from that and felt comfortable with it was the iPhone X, but I still absolutely love that 4-inch form factor.
[00:49:36.800 --> 00:49:42.800]   And if Apple releases a second-generation iPhone SE, I really think that that's going to be a big hit.
[00:49:42.800 --> 00:49:44.800]   And there's a lot of people like me.
[00:49:44.800 --> 00:49:53.800]   Believe it or not, there's not as many as just any old iPhone user, but there's a lot of people like me out there that are interested in a 4-inch iPhone.
[00:49:53.800 --> 00:49:55.800]   It's not about the low cost.
[00:49:55.800 --> 00:49:56.800]   It's not about the price.
[00:49:56.800 --> 00:49:58.800]   It's about wanting that size.
[00:49:58.800 --> 00:50:05.800]   So if Apple is going -- if they're going to do this, if they're going to upgrade an iPhone 4-inch iPhone and they're going to make it --
[00:50:05.800 --> 00:50:23.800]   with the 812 processor chip, let's say, if they're going to -- I think there's a new rumor that they're going to remove the 3.5 millimeter jack and use the lightning port instead for headphones,
[00:50:23.800 --> 00:50:30.800]   which actually will free up space in the phone for other bits of technology that could help maybe --
[00:50:30.800 --> 00:50:31.800]   >> The bigger camera module.
[00:50:31.800 --> 00:50:32.800]   >> Bigger camera module.
[00:50:32.800 --> 00:50:47.800]   So these are all options that could potentially make the iPhone SE second-generation closer aligned with the iPhone 8 or, you know, whatever iPhone 9 or iPhone 11 or whatever is coming.
[00:50:47.800 --> 00:50:53.800]   Not the top of the line, but closer aligned with the bottom of the line of the top of the line.
[00:50:53.800 --> 00:51:05.800]   I want that. I want Apple to give me a 4-inch phone and I want them to make it just as good as the regular premium phones as they can, as close as they can.
[00:51:05.800 --> 00:51:07.800]   And I will pay the extra money for it.
[00:51:07.800 --> 00:51:08.800]   It's not about low cost.
[00:51:08.800 --> 00:51:10.800]   It's about the size.
[00:51:10.800 --> 00:51:13.800]   >> You know if it had a home button like an animal?
[00:51:13.800 --> 00:51:15.800]   >> Even if it had a home button.
[00:51:15.800 --> 00:51:16.800]   It's the size.
[00:51:16.800 --> 00:51:32.800]   I do really love the iPhone X and I'm very happy with it and it's the absolute next best thing to the 4-inch iPhone, but nothing beats the size of that 4-inch phone in your hand.
[00:51:32.800 --> 00:51:36.800]   When you can reach all over, you don't have to hold it in a weird way.
[00:51:36.800 --> 00:51:39.800]   You can slip it in your back pocket and it's not going to fall out.
[00:51:39.800 --> 00:51:43.800]   You can stick it in the tiniest pocket in your bag or your backpack.
[00:51:43.800 --> 00:51:48.800]   It feels so good to have that 4-inch form factor.
[00:51:48.800 --> 00:51:52.800]   I talk about it a lot, but I really do appreciate it.
[00:51:52.800 --> 00:51:53.800]   I am the kind of person.
[00:51:53.800 --> 00:52:02.800]   I don't need a larger screen to play games or to browse the internet or to use my applications because that's what I have the iPad for.
[00:52:02.800 --> 00:52:04.800]   That's what I have a computer for.
[00:52:04.800 --> 00:52:12.800]   My iPhone, when I like, I love to use it for text messaging or doing kind of quick reconnaissance for checking my email or something like that.
[00:52:12.800 --> 00:52:15.800]   I'm spending a large amount of time on it.
[00:52:15.800 --> 00:52:18.800]   I have other devices for that that I love to use.
[00:52:18.800 --> 00:52:25.800]   Though I have been using my iPhone X more often than my iPad since I got it because it does have a gorgeous screen.
[00:52:25.800 --> 00:52:34.800]   There's a lot of people like me out there that the size, the 4-inch size of the phone is absolutely perfect.
[00:52:34.800 --> 00:52:41.800]   Anything that doesn't feel perfect on that 4-inch phone, we already have other devices that we can use it on.
[00:52:41.800 --> 00:52:45.800]   The iPhone is meant to be the most mobile device, not the biggest screen.
[00:52:45.800 --> 00:52:47.800]   So, you know?
[00:52:47.800 --> 00:52:49.800]   There was a...
[00:52:49.800 --> 00:52:50.800]   I don't think...
[00:52:50.800 --> 00:53:04.800]   Unless Andy, I forget which one said that we could be on the crux of having an iPhone from $330 or $350 all the way up to $1100 when we have the full, you know, 3 new phones plus maybe a new SE plus the rest of the lineup at the end of this year.
[00:53:04.800 --> 00:53:09.800]   Yeah, I bet that they're kind of really pruned down the product line at the end of the year.
[00:53:09.800 --> 00:53:18.800]   I was amazed that they didn't delete more products from the line last year because I had to keep double check and wait, there still is the iPhone 7 and there's still this iPhone.
[00:53:18.800 --> 00:53:19.800]   Wow, okay.
[00:53:19.800 --> 00:53:21.800]   Okay, way to go.
[00:53:21.800 --> 00:53:24.800]   I wonder if they really are...
[00:53:24.800 --> 00:53:29.800]   They really do feel the need to experiment with price ranges right now that they are...
[00:53:29.800 --> 00:53:33.800]   As we said a few times, Apple is running out of people to sell iPhones too.
[00:53:33.800 --> 00:53:43.800]   And so the only way to continue to grow is to continue to find people who aren't buying iPhones, figure out why that is and figure out how to sell them an iPhone.
[00:53:43.800 --> 00:53:51.800]   And a lot of it is we tend to be very United States focused because that's where we live and that's where we...
[00:53:51.800 --> 00:53:53.800]   Those are the people that we see.
[00:53:53.800 --> 00:53:58.800]   But they're parts of the world in which $800 is an insane amount of money to spend on a phone.
[00:53:58.800 --> 00:54:12.800]   And there are also parts of the world in which a government will look very, very favorably to a company that will want to have their phones manufactured locally instead of having them shipped in from elsewhere.
[00:54:12.800 --> 00:54:15.800]   So these are things that Apple is certainly looking at.
[00:54:15.800 --> 00:54:22.800]   I think that even in the US, the 4-inch phone is a really, really big part of the solution because...
[00:54:22.800 --> 00:54:30.800]   phones are... Modern smartphone design is inherently sexist because I'm a dude.
[00:54:30.800 --> 00:54:36.800]   They give dude pants have big pockets in them so I can pretty much carry whatever I want.
[00:54:36.800 --> 00:54:41.800]   My favorite pants, I can actually have an iPad mini in the back pocket, but non-dude pants have small...
[00:54:41.800 --> 00:54:44.800]   It's the 511 tactical pants.
[00:54:44.800 --> 00:54:46.800]   511 tactical pants.
[00:54:46.800 --> 00:54:50.800]   Yes, these are the... My shoplifting pants anyway.
[00:54:50.800 --> 00:54:55.800]   And there are people who just don't want to have a huge phone.
[00:54:55.800 --> 00:54:57.800]   There are people who have smaller hands.
[00:54:57.800 --> 00:55:09.800]   Apple has the... It's important for Apple even though they don't have the ability to have a million different types of phones on the market to make sure that everybody who wants an iPhone has one that will at least work for them.
[00:55:09.800 --> 00:55:12.800]   So they really do need to have a small phone in the product line somewhere.
[00:55:12.800 --> 00:55:14.800]   And I like small and somewhat thick.
[00:55:14.800 --> 00:55:20.800]   I lost my 5C, but I had it for a while and what I really liked about it was that it was durable.
[00:55:20.800 --> 00:55:23.800]   I just throw it in my back pocket. I didn't feel like it was going to bend it.
[00:55:23.800 --> 00:55:26.800]   Now my wife thinks it was 7 or 8 and puts it in her back pocket.
[00:55:26.800 --> 00:55:27.800]   It was crazy.
[00:55:27.800 --> 00:55:36.800]   But the little one was just this thing that you could just kind of throw in and I used it for a long time for those types of things.
[00:55:36.800 --> 00:55:40.800]   And I just... Having something small and durable, I thought really made sense for a phone.
[00:55:40.800 --> 00:55:43.800]   I don't know if I would have it be my only phone, but it was great.
[00:55:43.800 --> 00:55:48.800]   Just say nothing of the idea of having a small screen that doesn't require a whole lot of battery to power it.
[00:55:48.800 --> 00:55:51.800]   And so you can basically have a day and a half iPhone.
[00:55:51.800 --> 00:55:57.800]   A lot of people say, "Would you like to have a phone that you don't need to charge every day if it would be a little bit smaller?"
[00:55:57.800 --> 00:56:02.800]   They said, "I don't care about having a big phone. I care about not having to travel with a battery charger in my pocket."
[00:56:02.800 --> 00:56:03.800]   Yeah.
[00:56:03.800 --> 00:56:05.800]   All right. So lots more to come.
[00:56:05.800 --> 00:56:10.800]   We're going to find out why Apple went tattle-tailing to the Department of Justice about AT&T and Verizon.
[00:56:10.800 --> 00:56:18.800]   But first, we're going to hear from our friend Leo, who is... While he is in Japan, he is simultaneously here telling us about awesome things.
[00:56:18.800 --> 00:56:22.800]   Hey guys, let me just horn in here to remind everybody about rocket mortgage.
[00:56:22.800 --> 00:56:24.800]   Maybe that time has come, spring is here.
[00:56:24.800 --> 00:56:29.800]   Maybe you're a young couple's fancy, turns to thoughts of a new home.
[00:56:29.800 --> 00:56:32.800]   Maybe you've got a little one on the way, you need some extra room.
[00:56:32.800 --> 00:56:36.800]   Maybe the kids are moving out and you're going to get your dream house.
[00:56:36.800 --> 00:56:39.800]   There's lots of reasons people are looking at houses.
[00:56:39.800 --> 00:56:41.800]   Sometimes it just hits you.
[00:56:41.800 --> 00:56:50.800]   It's fun just to look at the neighbors, but then you go, "Oh, hey, it's for sale. Let's buy it. This is a nice house."
[00:56:50.800 --> 00:56:54.800]   That's when you'll be really glad you know about rocket mortgage from Quick & Loans.
[00:56:54.800 --> 00:57:02.800]   Quick and Loans, the number one lender in the country, number one in customer satisfaction, created rocket mortgage to bring the whole process into the 21st century.
[00:57:02.800 --> 00:57:08.800]   It's entirely online, completely computerized, no more going to the bank, no more going to the attic to find paperware.
[00:57:08.800 --> 00:57:11.800]   Everything you need is right there on your phone.
[00:57:11.800 --> 00:57:16.800]   You could literally be at an open house and say, "Oh, we should buy this."
[00:57:16.800 --> 00:57:19.800]   Then go to rocketmortgage.com/macbreak.
[00:57:19.800 --> 00:57:25.800]   Answer a few simple questions because rocket mortgage has relationships with all the financial institutions.
[00:57:25.800 --> 00:57:28.800]   All you have to do is get permission. They'll get the information they need.
[00:57:28.800 --> 00:57:30.800]   They crunch the numbers super fast.
[00:57:30.800 --> 00:57:34.800]   Those big mainframe computers in Detroit, they're ready.
[00:57:34.800 --> 00:57:42.800]   They go boom, boom, boom. Within a few minutes, based on your income and your assets and your credit, they look at all the loans for which you qualify.
[00:57:42.800 --> 00:57:47.800]   That means they're probably looking at hundreds of different loan sources.
[00:57:47.800 --> 00:57:58.800]   Then they say, "Okay, this is what you qualify for. You choose the term, 15 year, 30 year. You choose the rate.
[00:57:58.800 --> 00:58:01.800]   You choose the down payment. You get the loan."
[00:58:01.800 --> 00:58:07.800]   It's that easy. Apply simply. Understand fully and then mortgage confidently at rocketmortgage.
[00:58:07.800 --> 00:58:13.800]   To get started, go to rocketmortgage.com/macbreakequalhousinglender, licensed in all 50 states,
[00:58:13.800 --> 00:58:19.800]   and MLSconsumeraccess.org 30. Remember this book market. Write it down.
[00:58:19.800 --> 00:58:24.800]   Or maybe even just go and set up the account so you'll be ready when you see that perfect house.
[00:58:24.800 --> 00:58:28.800]   Or, I should say, I shouldn't forget to refinance as interest rates go up.
[00:58:28.800 --> 00:58:34.800]   That becomes very attractive. Rocketmortgage.com/macbreak.
[00:58:34.800 --> 00:58:37.800]   We thank them so much for their support. Macbreak Weekly.
[00:58:37.800 --> 00:58:44.800]   Thank you, Leo. Thank you so much. Thank you for making time in between Sushi Binges and Sumo Matches for doing that for us.
[00:58:44.800 --> 00:58:49.800]   I am here with Andy Anako, Alex Lindsey, Lori Gill.
[00:58:49.800 --> 00:58:57.800]   We are talking about all things Apple. It turns out, we talked earlier about eliminating hard points to potential hardware failure.
[00:58:57.800 --> 00:59:00.800]   One of the biggest debates going on in the industry is over E-Sims.
[00:59:00.800 --> 00:59:06.800]   E-Sims replaced a traditional little before they had standard sims, then mini-sims, then micro-sims.
[00:59:06.800 --> 00:59:10.800]   Now most phones have micro-sims, but you'd have to go get it from your carrier or it would come with the phone.
[00:59:10.800 --> 00:59:15.800]   Pull a little tray out. You put the sim in. You push it in there, and then everything locks down.
[00:59:15.800 --> 00:59:21.800]   You have to beg, plead, and get federal legislation in order for you to get it out and unlock the phone that you paid for.
[00:59:21.800 --> 00:59:29.800]   An Apple and some other companies have been working a while on an E-Sim, an electronic sim that would let you at least buy a phone without having to get a sim card.
[00:59:29.800 --> 00:59:34.800]   And then it would take on the attributes of the carrier that you chose to go with.
[00:59:34.800 --> 00:59:38.800]   They still try to lock it down at that point, but it would also make potentially switching easier.
[00:59:38.800 --> 00:59:50.800]   So for example, if you traveled internationally, you could switch from using a USM and roaming to using a sim in Italy or a sim in Zimbabwe or a sim in whatever country in Japan.
[00:59:50.800 --> 00:59:56.800]   When you're Leo, whatever country you are in, and that would make it in some places in the world, it's so dense.
[00:59:56.800 --> 01:00:02.800]   There's so many countries that having two sim cards are normal in phones, and this just eliminates a lot of the complexity.
[01:00:02.800 --> 01:00:10.800]   But AT&T and Verizon specifically in the US don't like it, and the Department of Justice is now investigating them for antitrust.
[01:00:10.800 --> 01:00:19.800]   The antitrust action was brought by a carrier. It doesn't say which carrier, but I'm going to get steam mobile because if there's any company that's maverick enough to want to go after the others,
[01:00:19.800 --> 01:00:24.800]   it just seems like it's John Leger, and he probably had a lot of four letter words in his complaint in the Justice Department.
[01:00:24.800 --> 01:00:32.800]   The handset maker, the vendor though, was clearly identified by the people familiar with the matter as Apple,
[01:00:32.800 --> 01:00:36.800]   and Apple's been including ESIMs and a lot of their devices for a while now.
[01:00:36.800 --> 01:00:39.800]   So what do you think, Laurie? Is this something that Apple should be complaining about?
[01:00:39.800 --> 01:00:42.800]   Is it something that the Justice Department should be looking into?
[01:00:42.800 --> 01:00:49.800]   So with regard to Apple, I can see where they would be.
[01:00:49.800 --> 01:00:59.800]   I can see where they would be kind of hoping that this ESIM idea would become commonplace amongst all phone carriers or all phone makers.
[01:00:59.800 --> 01:01:10.800]   It seems like it would be less expensive for Apple to have to carry the different phone types so that
[01:01:10.800 --> 01:01:21.800]   as a consumer, I could just buy an iPhone anytime. I wouldn't have to set it up with AT&T or Verizon or Sprint or T-Mobile when I go to make the purchase.
[01:01:21.800 --> 01:01:33.800]   I could just buy the phone and then I can go home, I can set it up with the ESIM and either use the carrier that I already have or switch to a different one.
[01:01:33.800 --> 01:01:48.800]   So it makes a lot of sense to want that ESIM technology to grow and to kind of move out across the world so that phone makers have a little less on their end to deal with.
[01:01:48.800 --> 01:02:01.800]   With regards to antitrust, I don't know, it almost doesn't seem like this is the right area for this kind of lawsuit.
[01:02:01.800 --> 01:02:10.800]   I don't know a lot about antitrust law, but it seems to me that this doesn't fit into that category very well.
[01:02:10.800 --> 01:02:22.800]   I think that when you have two organizations that represent a very large portion of the market, I think the problem they get into is that doing anything that looks like it's anti-competitive becomes very complicated for them.
[01:02:22.800 --> 01:02:38.800]   But yes, I do agree with what you're saying, but how does this show anti-competitive-ness when they're not trying to stop other companies from having a lockable phone?
[01:02:38.800 --> 01:02:44.800]   They're trying to stop phone makers from making an ESIM card.
[01:02:44.800 --> 01:02:50.800]   They're trying to keep the ability to lock the phone to any carrier, not their own, but any carrier.
[01:02:50.800 --> 01:02:58.800]   Well, them trying to push stop things from moving forward because of their size is the thing that when you're a minority of the market, you can do that.
[01:02:58.800 --> 01:03:13.800]   Once you start, if there's any collusion between the two at all or any situation of that and they're trying to stop that process, it becomes something that the Justice Department gets real interested in.
[01:03:13.800 --> 01:03:25.800]   So you're just going to get a lot of attention and a lot of unwanted attention for their part. If they lose it, the big problem is they can negotiate their way out of this, or they can lose all positive control of the conversation.
[01:03:25.800 --> 01:03:36.800]   If the government steps in and starts making that decision, it may mean that it's legal, but there's a lot that can happen that they lose control.
[01:03:36.800 --> 01:03:48.800]   And I think that Apple is pushing that forward. It's one thing for little companies to do it. When Apple starts to press down against you on that process, they're not trying to force it because they have a certain market size.
[01:03:48.800 --> 01:03:55.800]   But Apple is still not... The advantage Apple has is a single entity. They are not a majority holder of the market.
[01:03:55.800 --> 01:04:05.800]   And so they need to do all kinds of stuff. That's been the best part of Android for Apple, is that they get to live inside of a minority position and gives them a lot of latitude.
[01:04:05.800 --> 01:04:12.800]   If they started partnering with Google to force people to do things, they'd have the same problem. You know that AT&T is going to have...
[01:04:12.800 --> 01:04:23.800]   To be devil's advocate for a moment, Andy, and tell me if I'm off base here. I think they would argue... I don't know if we would take them on face value, but they would argue that the SIM card is the last part of the customer relationship that they still have.
[01:04:23.800 --> 01:04:29.800]   That they've been bullied for years by the likes of Apple, but customers still have to come to them for a SIM card.
[01:04:29.800 --> 01:04:33.800]   And if they give that up, they lose sort of any direct contact with their customers.
[01:04:33.800 --> 01:04:52.800]   The only devil's advocate argument I can really accept is that the center of this complaint is that there's a whole purpose of the E-SIM is that it allows consumers have flexibility to go from carrier to carrier whenever they're not on contract to make it make that a very, very easy thing to do.
[01:04:52.800 --> 01:04:57.800]   They don't have to leave the house as somebody who doesn't like to leave the house. That's a very, very important thing for me.
[01:04:57.800 --> 01:05:06.800]   And it's also a big deal for Apple because they keep complaining about how there's no room inside these devices to put anything.
[01:05:06.800 --> 01:05:18.800]   So be able to rely completely on E-SIMs is a big, big savings for them. Also, if you're doing a smartwatch, it's kind of insane to have a drawer inside a watch to slide a card into.
[01:05:18.800 --> 01:05:32.800]   And so they really want a standard to be built so that they can start supporting that make things much, much easier for them. So they can start essentially buying things off the shelf or making sure they're building devices that people are going to be able to use everywhere.
[01:05:32.800 --> 01:05:47.800]   The complaint is that in the North America, these two companies have been colluding with the standards committee to say that we need a mechanism so that the user would, yes, there's no SIM, but still the owner of this phone, if we sell to them, would need to get our permission to unlock that E-SIM and lock it.
[01:05:47.800 --> 01:06:05.800]   And allow them to take it to another carrier. That's the only devil's advocate position that I really support, excuse me, that I can see, is that we want to still have the ability to say we will give you a one heck of a wonderful discount on this phone if you, if we lock you into a two year contract.
[01:06:05.800 --> 01:06:14.800]   After two years, we will automatically send out the magic twinkle dust pulse that unlocks your E-SIM and then after two years you can take that phone wherever you want.
[01:06:14.800 --> 01:06:32.800]   But whether it's an anti, it's probably, like Alex said, it probably qualifies as something that the Department of Justice should look into because you have two companies that are competitors joining together to ask for something that benefits those two companies at the expense of smaller carriers.
[01:06:32.800 --> 01:06:52.800]   Also, the Washington Post had a piece today about how this isn't a news story. The DOJ looked into this in 2015, 2016, under the Obama administration, and determined that they don't see evidence yet about that there has been anti-trust violations on this issue.
[01:06:52.800 --> 01:07:00.800]   However, they left the issue open to, they left the issue to be reopened later on. So this is something that they've been arguing about for a long, long time.
[01:07:00.800 --> 01:07:21.800]   I don't want that the whole point of an E-SIM would be sort of undermined if essentially you're still locked into a carrier, you still have to go to, you still have to call AT&T and go, listen as the person in the other phone goes through that three ring binder say, would you like to tell me why you wanted to switch?
[01:07:21.800 --> 01:07:37.800]   No, no, I just want to change. Well, we could change your plans. I want you to turn off my SIM. The ability to simply cut them out of the conversation completely, simply call T-Mobile and say, "Hi, pick my phone your phone." Great. I can't think about that.
[01:07:37.800 --> 01:07:40.800]   That's what they want, and that's what Verizon does not want.
[01:07:40.800 --> 01:07:55.800]   Yeah, it seems like there's another, Alex, to your previous point, there's another example of Apple now in the antitrust crosshairs, and that's what they're bid to buy Shazam and the EU, this is according to Gizmodo, who cut through the longer statement to give this little sort of quick reality check.
[01:07:55.800 --> 01:08:09.800]   The statement goes on to say the EU is concerned that if a buyout goes through Apple would gain access to customer data that would allow the company to send targeted ads to Shazam users, entice them to switch over, thereby increasing Apple Music's market share and putting competitors such as Spotify and these
[01:08:09.800 --> 01:08:16.800]   who currently are listed as referral streaming services, entice them alongside Apple Music at a significant disadvantage.
[01:08:16.800 --> 01:08:20.800]   You think that's, should that be an area of concern for this deal?
[01:08:20.800 --> 01:08:34.800]   Yeah, I mean, the shazam is a pretty big deal. I mean, that is a lot of how people discover, you know, you hear something that you like and you turn it on and then you immediately, the closer that, if Apple is able, and I'm sure Apple is
[01:08:34.800 --> 01:08:52.800]   missing this, is that if Apple's able to be the first thing that you get or the easiest way to grab that song that you heard and put it right into a library, you know, it could have a, it could have a meaningful impact on on Spotify and others because it's, it really does those kinds of efficiencies become really good.
[01:08:52.800 --> 01:08:59.800]   I don't know whether that makes sense for them to, again, Apple's not the, they're a big company, but they are not the majority holder in this market.
[01:08:59.800 --> 01:09:05.800]   You know, and so I think that that becomes a little bit hard and EU is a little bit more loose about that in the United States.
[01:09:05.800 --> 01:09:08.800]   So the EU can kind of do whatever they want. They don't have any rules.
[01:09:08.800 --> 01:09:14.800]   So they, they just kind of decide what they don't like and they go and, you know, have a latte and do their thing.
[01:09:14.800 --> 01:09:16.800]   So make your life miserable.
[01:09:16.800 --> 01:09:18.800]   Yeah, I mean, they're, they're just like, oh, I do not think this is a good idea.
[01:09:18.800 --> 01:09:26.800]   You know, and so, and they kind of, it feels like, I always feel like the EU just kind of decides what they feel like, and they don't like, and they think this is bad.
[01:09:26.800 --> 01:09:40.800]   And so they do it. So I think that they might be able to do something that wouldn't happen in the United States because without having a real true market leadership position, Apple should be able to do, you know, should be able to be competitive and buy that.
[01:09:40.800 --> 01:09:47.800]   You know, they're not, you know, they're not leveraging anything right now that would, that would push the other ones out.
[01:09:47.800 --> 01:09:52.800]   And just, and it's not a similar business. It's complimentary business. It does discovery not playback.
[01:09:52.800 --> 01:09:55.800]   So it doesn't increase their market share just by doing it.
[01:09:55.800 --> 01:09:56.800]   Right.
[01:09:56.800 --> 01:09:57.800]   What's your take?
[01:09:57.800 --> 01:10:12.800]   I am my default position on EU action to protect the interests of consumers is generally positive because I envy it.
[01:10:12.800 --> 01:10:15.800]   I envy it like I envy Canadian healthcare.
[01:10:15.800 --> 01:10:23.800]   I think there is no service that's advocating for consumer digital rights in the United States of America.
[01:10:23.800 --> 01:10:28.800]   I'm sorry, no formal agency. They're all like citizen agencies that are doing that.
[01:10:28.800 --> 01:10:40.800]   I am a little bit worried that if they start to raise the red flag on every transaction, it will make almost any sort of acquisition that will help lots of people in lots of companies kind of fail.
[01:10:40.800 --> 01:10:49.800]   But I do see their point. There's no, I don't think that Apple would use, would use Chazam to steer people towards Apple music.
[01:10:49.800 --> 01:10:58.800]   That's probably not what they're, that's not something we've seen them do in the past as far as I can, as far as I can think of.
[01:10:58.800 --> 01:11:07.800]   However, they are correct in not necessarily trusting Apple and making, they are correct in making sure that let's at least take a look at this before we allow this to go through.
[01:11:07.800 --> 01:11:12.800]   As the only practicing musician here, Lori, do you have any concerns?
[01:11:12.800 --> 01:11:21.800]   I don't have any concerns for my band being able to get discovered on Chazam because I'm sure that Chazam wouldn't know what that is.
[01:11:21.800 --> 01:11:44.800]   I see the problem, which is if Apple were to acquire Chazam and then either made Apple music at the exclusive link through Chazam's discovery interface, or if they even just put them at the top of the list,
[01:11:44.800 --> 01:11:56.800]   that does kind of make it harder for the other streaming music services to get that kind of feedback from users.
[01:11:56.800 --> 01:12:13.800]   It may not be such an issue though. Different people use Chazam in a different way, but when I use Chazam, I ask, what song is playing.
[01:12:13.800 --> 01:12:35.800]   I might actually click on a link to go see that music in Spotify or iTunes or something like that, but it doesn't affect whether or not I'm going to subscribe to Spotify or subscribe to Apple music or whether or not I'm going to purchase that music through a different digital music source.
[01:12:35.800 --> 01:12:42.800]   That already exists for me. Who I subscribe to has nothing to do with Chazam, for example.
[01:12:42.800 --> 01:12:54.800]   I don't think in the end that this would negatively affect any of the streaming music services that are already listed in Chazam's discovery options.
[01:12:54.800 --> 01:13:03.800]   I think the scarier version is that Apple incorporates the Chazam technology into Apple music and then gets rid of Chazam.
[01:13:03.800 --> 01:13:08.800]   Or leave Chazam exactly the way it is, but it's incorporated so you just use music to open it up.
[01:13:08.800 --> 01:13:11.800]   I think that if I was buying Chazam, that's what I would look to do.
[01:13:11.800 --> 01:13:17.800]   I would have been incorporated in Syria for a couple of years now. I don't know how many people use it that way though, but if it was just part of Apple music, you open it up to identifying.
[01:13:17.800 --> 01:13:19.800]   Go ahead.
[01:13:19.800 --> 01:13:25.800]   I use Chazam through Syria all the time.
[01:13:25.800 --> 01:13:37.800]   I don't see that as being something. I see what you're saying acquiring Chazam and then just removing it from everybody else's ability to use it like they did with Beats radio, for example.
[01:13:37.800 --> 01:13:51.800]   I don't think this would happen though because Chazam is such a large company, a preexisting service that to take it away from everyone who doesn't own an Apple product.
[01:13:51.800 --> 01:13:57.800]   I just don't see that as something that would happen. I don't see that as something that Apple would do.
[01:13:57.800 --> 01:14:02.800]   Again, we don't know what they're going to do. We're not behind those closed doors with them having those discussions.
[01:14:02.800 --> 01:14:10.800]   Even if they weren't going to do it now, that doesn't mean they wouldn't do it for 10 years from now. I get that fear. I understand that.
[01:14:10.800 --> 01:14:17.800]   Apple is in a pitched battle with Spotify. They're coming on strong. They're increasing their subscriptions. Did any of you follow the new Spotify news?
