
[00:00:00.000 --> 00:00:06.660]   It's time for Mac break weekly and he Renee and Alex Lindsay are here and we have I think
[00:47:18.640 --> 00:47:23.880]   Apple to now have their own theater because now, you know, they don't have to there's no load in
[00:47:23.880 --> 00:47:27.480]   There's no load in three days before five days before whatever they're able to work on this
[00:47:27.480 --> 00:47:35.940]   Big things they can do is they can rehearse in the theater without summer Tim Cook and a limousine
[00:47:35.940 --> 00:47:38.640]   But here's yeah, but but also here's it here's a section we want to work on there
[00:47:38.640 --> 00:47:42.640]   No longer you know going to something isn't the actual place that they're doing it
[00:47:42.640 --> 00:47:48.480]   And they can make sure that the pipelines work and the audio work some the video is just right and so it's
[00:47:48.720 --> 00:47:50.720]   Just a it's a huge
[00:47:50.720 --> 00:47:54.520]   Bump up for them and the present, you know the presentations will be cleaner
[00:47:54.520 --> 00:48:00.680]   You think that they have a that when they were building the everything they're gonna be doing for that for that theater
[00:48:00.680 --> 00:48:04.480]   They also built in a rehearsal space just like regular theaters
[00:48:04.480 --> 00:48:08.000]   Well, I have a rehearsal space yeah, like like no like a taped up
[00:48:08.000 --> 00:48:14.440]   Here is here is where all the marks are for the stage is we're gonna be putting everything without having to tie up this other theater theater space
[00:48:16.000 --> 00:48:20.040]   Yeah, they definitely have rehearsal spaces that are some I've never seen them
[00:48:20.040 --> 00:48:23.580]   But I've heard about them from people who have presented that there is rehearsal spaces in
[00:48:23.580 --> 00:48:30.600]   Cupertino that are apples, you know where they go to rehearse before before events, but not at the Steve Jobs Theater
[00:48:30.600 --> 00:48:34.840]   Maybe inside the ring it's somewhere. Yeah, I don't and it's not inside the room
[00:48:34.840 --> 00:48:38.760]   There's ones that are in the offices and as again, I've never never seen it myself
[00:48:38.760 --> 00:48:45.440]   But I've I've no people that have gone to they're on the keynote, you know, they're external vendor on the keynote
[00:48:45.840 --> 00:48:50.600]   And they get to go to some secret building that they get that they work on
[00:48:50.600 --> 00:48:56.320]   But I think that the big advantage that Apple has by having it in the you know in the new theater is that they can
[00:48:56.320 --> 00:49:04.960]   That they can really when they get to that last little bit probably now, you know, they're probably they can test a couple a handful of things
[00:49:04.960 --> 00:49:09.760]   You know close off the facility and you know tested in the environment make sure that it works
[00:49:09.760 --> 00:49:13.680]   Which means that it allows Apple to be much more aggressive, you know
[00:49:13.680 --> 00:49:20.120]   So, you know right now a lot of what you do when you do a prep when you do a event is you're very conservative because this is what you could do
[00:49:20.120 --> 00:49:24.840]   What can you do in four days, you know or five days or six day load-ins or whatever it is, you know
[00:49:24.840 --> 00:49:30.120]   If they the more they rehearse at Graham auditorium or at, you know, your abuenna
[00:49:30.120 --> 00:49:35.640]   The more there was a chance to get out so now they have the ability to have it very top secret
[00:49:35.640 --> 00:49:38.960]   Have and so I think that we may I don't know if we'll see it on this one
[00:49:38.960 --> 00:49:42.440]   But I definitely and I think that those presentations could get more interesting
[00:49:43.000 --> 00:49:47.600]   Because I think that technologically they can be a lot more aggressive because they have a lot more time to
[00:49:47.600 --> 00:49:54.640]   Plan prep and tests, you know, and so so I think that I think that we'll see better and better
[00:49:54.640 --> 00:50:00.680]   Presentations from that from that theater now we can thank Kyrgyzstan for the following data point
[00:50:00.680 --> 00:50:07.160]   It took all Kyrgyzstan and Kazakhstan and Armenia Belarus and Russia
[00:50:07.160 --> 00:50:12.040]   They all require filings ahead of any encrypted devices to be sold
[00:50:12.280 --> 00:50:19.200]   So yesterday Apple filed six new Apple watch model numbers with the Eurasian Economic Commission a
[00:50:19.200 --> 00:50:27.320]   1977 78 75 76 2007 and 2008 this is all according to a French blog called console Mac
[00:50:27.320 --> 00:50:32.080]   All of the models run watch OS 5
[00:50:32.080 --> 00:50:36.800]   We leave these be series four watches
[00:50:36.800 --> 00:50:40.320]   It's almost certainly yeah
[00:50:40.960 --> 00:50:42.960]   Huh
[00:50:42.960 --> 00:50:45.400]   Will they announce them September 12th?
[00:50:45.400 --> 00:50:52.920]   It kind of half the case iPhone and I yeah iPhone and Apple watch are still paired products like now that it's got
[00:50:52.920 --> 00:50:56.960]   LT it's still a shuttle craft now that has LTE it's got minimal warp drive capability
[00:50:56.960 --> 00:51:00.880]   But I still can't go too far from Starship iPhone so keeping those things together
[00:51:00.880 --> 00:51:06.040]   And the software releases go together and all that in tandem and that's what they've done for the last three
[00:51:06.040 --> 00:51:10.200]   Yeah, ever since the original put it this way. How sad am I gonna be that I bought a
[00:51:10.960 --> 00:51:13.120]   Ceramic series 3 watch
[00:51:13.120 --> 00:51:19.440]   How sad were you any bought a ceramic series - watch you know, I don't buy any I have to admit that that is the one thing that I
[00:51:19.440 --> 00:51:25.040]   Definitely decided from version one is that I'm buying the cheapest because the the functionality is the same
[00:51:25.040 --> 00:51:26.760]   And I know that I'm buying another one in a year
[00:51:26.760 --> 00:51:28.360]   Yeah, I do the best I can to take care of it
[00:51:28.360 --> 00:51:33.480]   I think the first two or three I had like a big case around it and I put a thing over the top and now I just
[00:51:33.480 --> 00:51:35.840]   Wear it. It's fine. It's yeah
[00:51:35.840 --> 00:51:40.400]   I don't see any reason to buy them the more expensive ones because you're just it especially if you think you're gonna upgrade if you
[00:51:40.400 --> 00:51:41.120]   You're gonna stick with it
[00:51:41.120 --> 00:51:45.800]   It's fine, but you know that this this market is volatile. They're gonna keep on they're gonna make a new one every year
[00:51:45.800 --> 00:51:50.560]   I just think you get the cheapest one if you're if you're the type of person that wants to keep up. Yeah, and I
[00:51:50.560 --> 00:51:53.600]   also I
[00:51:53.600 --> 00:51:57.360]   Think I think that Apple hasn't had any success with the addition
[00:51:57.360 --> 00:52:03.000]   Level of watches no where they they started off saying we're gonna be we're making a breakthrough into fashion
[00:52:03.000 --> 00:52:05.920]   We're making we're we're tapping into the timelessness of
[00:52:05.920 --> 00:52:10.680]   Horology not just simply gadget making and then as they figured out the product
[00:52:10.680 --> 00:52:15.200]   I said no people just want to stylish fitness watch that also receives notifications
[00:52:15.200 --> 00:52:19.920]   You can take phone calls on and so really this the sweet spot is still aluminum and stainless steel
[00:52:19.920 --> 00:52:22.760]   I guess I'm what I'm really asking is how expensive is it gonna be?
[00:52:22.760 --> 00:52:27.040]   September 14th how much is gonna go all the money all the money?
[00:52:27.040 --> 00:52:32.720]   Because I will we also have new iPads am I gonna be buying yeah in other words?
[00:52:33.720 --> 00:52:41.260]   For for Megan Maroney my wife and others in my family new iPhones Apple watches iPads and Macbooks
[00:52:41.260 --> 00:52:42.980]   potentially
[00:52:42.980 --> 00:52:47.600]   No, I think you're gonna be buying those things in Mac also for Renee and Alex and me
[00:52:47.600 --> 00:52:51.960]   My cousin who's no no I got I got a comic book for you and some cake
[00:52:51.960 --> 00:52:58.180]   Oh, you're getting yeah, we will put a piece of cake in the comic book box
[00:52:58.180 --> 00:53:02.320]   The comic bag
[00:53:02.320 --> 00:53:06.000]   Okay, okay sealed one of those sealed in the bag
[00:53:06.000 --> 00:53:10.260]   It's gonna be cool. It's gonna be cool to see what the what the entry level
[00:53:10.260 --> 00:53:17.440]   Watch is gonna be whether they find some room to drop the price even further or how powerful and earlier edition watch
[00:53:17.440 --> 00:53:20.460]   They decide to rebrand as the entry level
[00:53:20.460 --> 00:53:25.480]   $249 model because that that was one of the nice that was one of the most important steps
[00:53:25.480 --> 00:53:30.140]   I think they took with the Apple watch because now it's so hard to convince anybody with
[00:53:30.720 --> 00:53:39.280]   With an iPhone to spend $250 on anything other than an Apple watch because they're great fitness watches from 200 to $300
[00:53:39.280 --> 00:53:40.440]   but
[00:53:40.440 --> 00:53:45.200]   It's such a unique product and it's so uniquely wonderful when paired with an iPhone
[00:53:45.200 --> 00:53:51.400]   It's hard to sell somebody a Garmin unless you can sell them on the super advanced training features of a Garmin device
[00:53:51.400 --> 00:53:54.880]   Or you can sell them on the fact that this cost half as much or it's even smaller
[00:53:55.040 --> 00:54:03.720]   It's also a case to be made that at which you kind of alluded to Renee that you really need iOS 12 and all the iOS 12 devices and
[00:54:03.720 --> 00:54:06.560]   Mojave all to come devices come out roughly
[00:54:06.560 --> 00:54:09.360]   simultaneously, right you
[00:54:09.360 --> 00:54:12.080]   So sometimes it's worse than others like sometimes there's a continuity
[00:54:12.080 --> 00:54:18.080]   clipboard feature for example that if you don't have it on both you just can't use it and then it's really awkward other times
[00:54:18.080 --> 00:54:22.800]   It's just you know you want iCloud message sync or whatever to be working on both at the same time
[00:54:22.800 --> 00:54:28.760]   But more and more of those operating systems are linked together the core OS team is just building things for everybody and
[00:54:28.760 --> 00:54:31.160]   How about new AirPods has been two years?
[00:54:31.160 --> 00:54:33.360]   Air power right?
[00:54:33.360 --> 00:54:40.100]   That's the big story air power plus the conductive charging charge or maybe the waterproof air pod water resistant air pods
[00:54:40.100 --> 00:54:44.320]   There've been any tear downs to see of
[00:54:44.320 --> 00:54:51.080]   Latest generation air pods to see if they've done any redesigns to deal with like battery swelling issues or anything else
[00:54:51.080 --> 00:54:54.920]   I'm not having seen one, but it occurs me that might be smart
[00:54:54.920 --> 00:54:58.240]   Okay
[00:54:58.240 --> 00:55:02.920]   So it's gonna be a big September expensive 12 expensive September starts saving now
[00:55:02.920 --> 00:55:08.080]   Fortunately, I'll be a Monaco so I could play the deal on tons of free cash
[00:55:08.080 --> 00:55:14.600]   Yeah, actually I'll be in the middle of the ocean when the announcements made I don't know what I'm doing
[00:55:14.600 --> 00:55:17.240]   I'm not gonna be watching only place you're safe
[00:55:17.240 --> 00:55:19.240]   It's but
[00:55:19.240 --> 00:55:25.880]   So you know all the people who asked me last spring when I announced that we were gonna be going away in September and said
[00:55:25.880 --> 00:55:29.480]   Well, but women isn't that when the apple of N is yes. Yes
[00:55:29.480 --> 00:55:32.920]   Now you know
[00:55:32.920 --> 00:55:37.800]   You kind of want to be off planet when sky when sky net goes active just in case
[00:55:37.800 --> 00:55:41.400]   We cannot afford that third lamb to be in my life on Dubai
[00:55:43.720 --> 00:55:50.360]   For you better yet. Let's see we can I can you the the the self of the self-fulfilling prophecy is that like
[00:55:50.360 --> 00:55:56.680]   I'll only need to buy like 10 minutes worth of internet on this boat in order to go on to the apple store and buy this
[00:55:56.680 --> 00:56:02.680]   Yeah, but then no, although I will have spent the thousand dollars. I budgeted for the new thing a Wi-Fi
[00:56:02.680 --> 00:56:08.520]   It's exactly what's good. You know, you know Andy and I have been on a cruise or two. You know what it's like
[00:56:10.120 --> 00:56:14.040]   Okay, a couple of things we should ask then about iOS 12
[00:56:14.040 --> 00:56:17.000]   beta 7
[00:56:17.000 --> 00:56:21.480]   So many betas or is it a there's a new beta that just came out
[00:56:21.480 --> 00:56:25.880]   So and it's pretty stable still missing shortcuts oddly enough
[00:56:25.880 --> 00:56:32.760]   Nine short cuts is never gonna be bundled in it's gonna be like workflow. Okay. It's just gonna replace the workflow
[00:56:32.760 --> 00:56:35.560]   Well, that's what I thought what happened is that my workflow would get renamed
[00:56:35.560 --> 00:56:39.560]   But it has yet to have no I never when it releases. I believe that'll have that'll be the release
[00:56:40.360 --> 00:56:41.480]   Um
[00:56:41.480 --> 00:56:46.440]   Anything new in Mojave we should be aware about somebody saying the new Mojave has eliminated back to my Mac
[00:56:46.440 --> 00:56:53.160]   That that is the current rumor and i'm sure apple will put out a nice piece of paper saying how you can roll your own
[00:56:53.160 --> 00:57:02.280]   I use my Mac. I like that. I do too access for the Mac desktop. I do too. It's something that comes with windows. Yeah. Yeah, yeah
[00:57:04.680 --> 00:57:12.120]   But there are third-party products including some of our sponsors. I will let you do that and is there something that distinguishes it from um
[00:57:12.120 --> 00:57:15.080]   like apple moat desktop or
[00:57:15.080 --> 00:57:20.280]   From back to my Mac. It was just super lightweight and easy to use and anybody could just basically turn it on
[00:57:20.280 --> 00:57:23.640]   Or so I could still use apple remote desktop. I just the back to my Mac
[00:57:23.640 --> 00:57:29.960]   Just to just the idea that you open up your you open up your Mac book in a hotel room somewhere and your apple
[00:57:30.040 --> 00:57:33.800]   Your shares from your home office or your music library from your home office
[00:57:33.800 --> 00:57:39.640]   Just simply appear in the finder as if by magic. Oh here you go. Such a strong feature. Here's the apple note
[00:57:39.640 --> 00:57:43.000]   Thank you scooter x prepare for changes to back to my Mac
[00:57:43.000 --> 00:57:49.400]   This is ht 208 922 back to my Mac will not be available on Mac OS Mojave. This is from apple
[00:57:49.400 --> 00:57:54.280]   You can get ready now by learning about alternatives for file access screen sharing remote desktop
[00:57:54.280 --> 00:57:57.800]   iCloud drive that is not a replacement
[00:57:57.800 --> 00:57:59.960]   other
[00:57:59.960 --> 00:58:04.440]   Mac screen sharing if you have multiple Mac screen so you can still do screen sharing
[00:58:04.440 --> 00:58:08.280]   Manage your Mac remotely with apple remote desktop. So that's still gonna be there
[00:58:08.280 --> 00:58:13.640]   So basically this simple easy thing is just gonna be gone. Is it a security issue you think?
[00:58:13.640 --> 00:58:20.360]   I just it's it's old school. I think I think when you when you at some point they ask themselves
[00:58:20.360 --> 00:58:26.920]   What features were we trying to deliver with back to my Mac and they realize that well iCloud sharing is so much better
[00:58:27.000 --> 00:58:31.480]   Just simply have these important files shared into iCloud. That's not going to be a problem anymore
[00:58:31.480 --> 00:58:32.680]   uh
[00:58:32.680 --> 00:58:37.000]   Screen sharing is a separate feature. We don't necessarily need to create it back to my Mac
[00:58:37.000 --> 00:58:39.880]   I just think that they realize that this was a feature that
[00:58:39.880 --> 00:58:46.120]   Eh doesn't need doesn't need to exist because it's being duplicated and in many cases done better
[00:58:46.120 --> 00:58:50.840]   By not referring to we have the special feature that gets you access to shared features
[00:58:50.840 --> 00:58:54.600]   shared a heart wonder why they're not killing dashboard widgets
[00:58:56.280 --> 00:58:58.280]   Didn't they?
[00:58:58.280 --> 00:59:00.280]   That's not that they were even there. That's not trackers. Yeah
[00:59:00.280 --> 00:59:03.320]   Are you sure that's still I haven't seen them in a yeah
[00:59:03.320 --> 00:59:06.600]   I don't want to say you don't think they're there and are mission control
[00:59:06.600 --> 00:59:09.960]   And switch to the dashboard space. Who's working on a Mac?
[00:59:09.960 --> 00:59:15.560]   I am but go on a mission control and switch to the dashboard space. Oh, you're on Mojave probably
[00:59:15.560 --> 00:59:20.520]   Well, you're not a Mojave. Are you? No, but I don't know. No, I'm not on the house. You know how to get in the mission control
[00:59:20.520 --> 00:59:25.320]   Swipe on mission control, but I don't see any if you use a one of this
[00:59:26.120 --> 00:59:30.680]   Oh, that's I see you're on one of the screens is not dashboard. No, it's desktop one and desktop two. Nope
[00:59:30.680 --> 00:59:33.400]   Oh
[00:59:33.400 --> 00:59:36.600]   I thought I could have sworn I was I saw it just the other day
[00:59:36.600 --> 00:59:40.200]   It could still be there just none of us use it so is like it's like shorting your dashboard
[00:59:40.200 --> 00:59:42.280]   No one knows if it's alive or dead
[00:59:42.280 --> 00:59:46.840]   Uh, maybe maybe scooter x says I could swipe to the left and get dashboard
[00:59:46.840 --> 00:59:50.840]   Uh scooter x says yes dashboard widgets are still in Mojave
[00:59:50.840 --> 00:59:54.200]   I don't know how to find them
[00:59:54.280 --> 00:59:58.040]   Yeah, uh, you may be able to oh you have to enable that throw boy throw boy
[00:59:58.040 --> 01:00:01.320]   He's in our chair and says you have to enable uh, enable the system preferences
[01:00:01.320 --> 01:00:07.160]   I love his pillows and his knowledge. Did you see the new pillows? I did so good. We'll make that our pick later in the show
[01:00:07.160 --> 01:00:09.240]   Okay, so yeah, you have to turn it on
[01:00:09.240 --> 01:00:15.080]   But it's still there. They're not taking that out of Mojave because probably there's somebody
[01:00:15.080 --> 01:00:19.480]   Uh in headquarters. It uses can't spare an engineer to get rid of it. Yeah. Yeah, yeah
[01:00:19.480 --> 01:00:23.640]   Or maybe maybe by by speaking about it. We're reminding apple that it exists
[01:00:24.600 --> 01:00:26.600]   What that's still in there
[01:00:26.600 --> 01:00:29.000]   Winston get in here
[01:00:29.000 --> 01:00:32.120]   Uh, someone has the cushiest job at apple ever
[01:00:32.120 --> 01:00:36.440]   Which is to keep with us keep that keep dashboard and which is running fine
[01:00:36.440 --> 01:00:42.760]   People stop using it three years ago. I got a new those dashboard widgets. Yeah, you never told me to stop
[01:00:42.760 --> 01:00:48.440]   Where you can you take a lot of long witsons offices on the roof. Yeah, exactly
[01:00:48.440 --> 01:00:52.440]   Uh, he's got a nice little picnic table out there
[01:00:53.240 --> 01:00:59.080]   Uh apple car. This is the craziest story that we're doing today the apple car according to fast company
[01:00:59.080 --> 01:01:05.080]   Actually according to ming qo. It's being quoted in fast company ming qo. I love you ming qo
[01:01:05.080 --> 01:01:09.560]   The apple car will launch between 2023 and 2025
[01:01:09.560 --> 01:01:15.720]   There's absolutely no supply chain sources for ming qo to create information about apple car
[01:01:15.720 --> 01:01:20.120]   No, he this is more of the analyst to note that you know you write to investors
[01:01:20.840 --> 01:01:26.440]   Yeah, uh, we expected apple car which will likely be launched in 2023 to 25 will be the next star product
[01:01:26.440 --> 01:01:30.920]   Well, that's okay. That's crazy. That's just crazy talk
[01:01:30.920 --> 01:01:35.320]   Yeah, that's nice. We heard apple wasn't gonna do a car
[01:01:35.320 --> 01:01:36.680]   They're doing a car
[01:01:36.680 --> 01:01:40.680]   But I mean they this is something you tell investors who are panicked that the iphone glory days are over. Yeah. Yeah
[01:01:40.680 --> 01:01:42.680]   Keep buying
[01:01:42.680 --> 01:01:45.640]   One and again, I'm gonna say this because it's far enough out
[01:01:46.600 --> 01:01:50.760]   I still think that there is a play for apple as you look at apple play apple pay
[01:01:50.760 --> 01:01:55.400]   Um, and then you look at their products and you look at cars that they could build
[01:01:55.400 --> 01:02:01.080]   They're one of the only companies in the world when they released the car of being able to build a closed loop of
[01:02:01.080 --> 01:02:07.480]   Credit and you know of credit basically that you are putting into an apple saving
[01:02:07.480 --> 01:02:09.640]   you know, basically an apple bank that we
[01:02:09.640 --> 01:02:15.320]   Put into you know use you put our savings into that is only using the money
[01:02:15.720 --> 01:02:19.000]   So that to give money to other people who are buying apple products
[01:02:19.000 --> 01:02:22.680]   There's no company in the history of the world that's been able to do that
[01:02:22.680 --> 01:02:25.400]   And it would be and I just think there's a lot of people that be like oh
[01:02:25.400 --> 01:02:28.280]   Because apple pay is is ready to basically
[01:02:28.280 --> 01:02:32.040]   Is it more and more and more it could just step in the middle of all of that
[01:02:32.040 --> 01:02:33.880]   You know, and it wouldn't have to be something they do overnight
[01:02:33.880 --> 01:02:38.840]   It'd be stuff like being able to pay people and right now apple's already kind of holding money in that account
[01:02:38.840 --> 01:02:43.800]   You know, like you're you know, if I pay you over text there already, you know hanging on to that
[01:02:44.200 --> 01:02:48.040]   And what if that just you know, that could be something that just slowly grew in feature sets
[01:02:48.040 --> 01:02:50.600]   You know, but it's it is a
[01:02:50.600 --> 01:02:53.720]   You know when you think about how they increase value, you know
[01:02:53.720 --> 01:02:57.800]   They they're they're the only ones that are selling enough of that to do both things at the same time
[01:02:57.800 --> 01:02:59.800]   And the only ones with enough cash to pull it off
[01:02:59.800 --> 01:03:06.280]   You make it sound like we're like miners who are forced to like buy all of our food and close at the company store
[01:03:06.280 --> 01:03:11.480]   It's just an incredibly efficient financial loop. That's all I mean, it's just it is it is amazing
[01:03:11.800 --> 01:03:16.280]   Like if they do it, it'll it'll be amazing. That's oh sure you you can switch to windows
[01:03:16.280 --> 01:03:21.640]   But of course we're gonna demand the 11 000 that you owe us for software and services immediately
[01:03:21.640 --> 01:03:27.320]   Let's take a break. How did you sleep last night my friends?
[01:03:27.320 --> 01:03:31.000]   I said enough like yeah, well, you need a Casper. I slept like a baby
[01:03:31.000 --> 01:03:34.600]   Casper the online retailer premium mattresses
[01:03:34.600 --> 01:03:40.200]   And it's a fraction of the cost because they eliminated the middleman no more mattress showrooms
[01:03:40.280 --> 01:03:43.560]   The markup in a mattress showrooms about 100% or more
[01:03:43.560 --> 01:03:48.360]   Instead you buy it direct from the factory and you save caspers are made in the United States
[01:03:48.360 --> 01:03:51.480]   obsessively engineered by the way not just made
[01:03:51.480 --> 01:03:57.320]   But they really spend some time testing and thinking the original Casper mattress
[01:03:57.320 --> 01:04:01.160]   Which what I sleep on combines a multiple supportive memory foams
[01:04:01.160 --> 01:04:06.040]   For a sleep surface with just the right sink just the right bounce. It's breathable
[01:04:06.600 --> 01:04:12.280]   I for some reason I get hot at night. I need a mattress that's that keeps me cool and and this is it
[01:04:12.280 --> 01:04:16.360]   It lets you regulate your temperature through the night and we know science says
[01:04:16.360 --> 01:04:20.440]   That that's important. You want to be a little cool night
[01:04:20.440 --> 01:04:28.040]   Mattresses from Casper last a long time they provide comfort they provide support you can buy them online easily and
[01:04:28.040 --> 01:04:30.520]   I should emphasize risk
[01:04:30.520 --> 01:04:34.200]   Free Casper knows that you know because they don't have the showroom
[01:04:35.400 --> 01:04:39.880]   You got to try truthfully. You can't really try in 10 minutes in a showroom, but you can
[01:04:39.880 --> 01:04:45.560]   When you get a Casper you get 100 days to try it risk-free free delivery
[01:04:45.560 --> 01:04:49.960]   Painless returns every penny refunded you don't have to lie down in a showroom
[01:04:49.960 --> 01:04:54.360]   You can try it in your home free shipping and returns in the us in Canada
[01:04:54.360 --> 01:05:00.040]   Casper mattresses uphold the highest environmental protection standards and are made in the us of a
[01:05:00.840 --> 01:05:05.960]   Gonna love your good night's sleep with Casper. Here's the deal get a Casper mattress today
[01:05:05.960 --> 01:05:10.120]   You'll save 50 dollars towards select mattresses when you go to Casper.com slash
[01:05:10.120 --> 01:05:16.600]   Mac break and use it code Mac break at check out terms and conditions apply Casper dot com slash Mac break
[01:05:16.600 --> 01:05:19.240]   the promo code is Mac break
[01:05:19.240 --> 01:05:21.400]   You gotta love it
[01:05:21.400 --> 01:05:24.680]   Casper dot com slash Mac break
[01:05:26.360 --> 01:05:32.360]   Uh, I want to mention a couple of issues that people are talking about with the new Mac book pros
[01:05:32.360 --> 01:05:37.560]   One i've actually experienced the speaker crackling, but I only experienced it once
[01:05:37.560 --> 01:05:40.440]   Um
[01:05:40.440 --> 01:05:44.040]   We were watching a Netflix movie at the very end of the movie for no apparent reason
[01:05:44.040 --> 01:05:49.320]   At least and I were watching on the laptop it started on crack crack real loud pop crack crack crack crack
[01:05:49.320 --> 01:05:53.160]   It was like what's going on. I shut it down immediately. It was fine
[01:05:53.160 --> 01:05:54.920]   but
[01:05:54.920 --> 01:05:58.520]   And that hasn't bothered me since and I figure well, I don't know what something weird happened
[01:05:58.520 --> 01:06:01.800]   but there are a number of people saying that they have
[01:06:01.800 --> 01:06:04.840]   Mac book pros with crackling speakers
[01:06:04.840 --> 01:06:10.440]   One there's a this is a post on the Mac book pro sub reddit
[01:06:10.440 --> 01:06:13.400]   Uh in a guy actually
[01:06:13.400 --> 01:06:17.720]   Try to try to figure it out. He was able to he uses logic
[01:06:17.720 --> 01:06:23.640]   And uh, he so he makes it that's a different one. He makes it music on his Mac book pro
[01:06:24.280 --> 01:06:26.280]   And he was able to
[01:06:26.280 --> 01:06:28.680]   Pinpoint the crackling
[01:06:28.680 --> 01:06:31.800]   When there was a large dip in the cpu
[01:06:31.800 --> 01:06:39.480]   Seconds after the dip in the cpu the grass returned to normal and the audio recovered so these dips here that you see in voltage
[01:06:39.480 --> 01:06:41.720]   and frequency
[01:06:41.720 --> 01:06:46.120]   Even in temperature and utilization work to him correlated with the
[01:06:46.120 --> 01:06:51.480]   Crackling have you guys heard any of this crackling or popping? I know you've heard the stories
[01:06:51.880 --> 01:06:56.360]   I have not experienced that no, which is frustrating because you always want to try to troubleshoot stuff that your readers
[01:06:56.360 --> 01:06:58.920]   It doesn't seem like you created either
[01:06:58.920 --> 01:07:04.760]   The other interesting thing would be if it if it's happening with external sources like if it's headphone jack or so
[01:07:04.760 --> 01:07:13.960]   Uh, he uses an external. Let me see if I can read this. I believe he uses an extreme external sound card
[01:07:13.960 --> 01:07:16.840]   um
[01:07:19.000 --> 01:07:26.360]   As a songwriter musician and audio engineer producer in college. I rely heavily on apple macos and logic pro 10 digital audio workstation software
[01:07:26.360 --> 01:07:31.000]   Audio artifacts severe stuttering crackling and delay
[01:07:31.000 --> 01:07:33.960]   he was he
[01:07:33.960 --> 01:07:37.400]   He was able to consistently reproduce it by playing a single track
[01:07:37.400 --> 01:07:47.240]   Uh on the logic built in sampler ex s 24 for about a minute while simultaneously playing a quick time player video
[01:07:48.600 --> 01:07:50.600]   um
[01:07:50.600 --> 01:07:54.360]   I thought I read that he was using a external
[01:07:54.360 --> 01:08:01.000]   He says the high cura supplemental update did not completely fix all cp related issues. He believes this is one
[01:08:01.000 --> 01:08:03.960]   Um
[01:08:03.960 --> 01:08:08.600]   Oh, wait a minute. The audio artifacts do not occur when using external audio interface
[01:08:08.600 --> 01:08:13.800]   At least his he says his does not use apple's driver
[01:08:13.800 --> 01:08:18.200]   Um, so here's a demonstration. I'll play for you
[01:08:18.840 --> 01:08:21.400]   I don't know if you get my audio. Maybe I have to turn my audio on
[01:08:21.400 --> 01:08:25.560]   Do you hear my audio?
[01:08:25.560 --> 01:08:29.160]   It's very low
[01:08:29.160 --> 01:08:33.640]   Is it me
[01:08:33.640 --> 01:08:41.480]   So watch the uh this cpu
[01:08:44.120 --> 01:08:46.120]   So this is the same sample
[01:08:46.120 --> 01:08:52.280]   Single samples not like he's overtaxing the processor. He does have that quick time video with the bullets running
[01:08:52.280 --> 01:09:05.800]   Enough what you heard
[01:09:05.800 --> 01:09:08.200]   Yeah, there's some I didn't hear the repeating
[01:09:08.200 --> 01:09:13.240]   Am you briney no
[01:09:14.200 --> 01:09:16.200]   You
[01:09:16.200 --> 01:09:18.280]   Stopping the quick time video
[01:09:18.280 --> 01:09:22.920]   This is
[01:09:22.920 --> 01:09:27.960]   And then it's come back. So maybe it's the cpu being taxed
[01:09:27.960 --> 01:09:34.280]   But yes similar mind were extremely loud cracks and pops in the audio
[01:09:34.280 --> 01:09:39.800]   And then you know, I shut it down quick more quickly than I should have I should have recorded next time it happens
[01:09:39.800 --> 01:09:43.480]   I will and mind that's on my nine new macbook pro
[01:09:43.480 --> 01:09:48.040]   So we've heard a lot about this apple said nothing. We don't know what's going on
[01:09:48.040 --> 01:09:51.480]   They never say anything they just investigate it and then they'll put out a fix. Yeah
[01:09:51.480 --> 01:09:57.800]   The other one is a little more concerning and it seems that uh the t2 chips the bridge
[01:09:57.800 --> 01:10:05.320]   OS is crashing on some people I have not experienced this but uh brian jones has posted he's a mac developer has posted
[01:10:05.800 --> 01:10:12.200]   The core dump and you could see that the the cause was bridge os 2.4.1
[01:10:12.200 --> 01:10:17.320]   That's the os that runs the t2 chips in the new macbook pro no one wants to panic their question
[01:10:17.320 --> 01:10:22.120]   Uh, but i'm seeing a number of people saying that this is also a common issue
[01:10:22.120 --> 01:10:26.920]   No, it was hard at first to tell if it was the bridge os or if it was the new windowing server
[01:10:26.920 --> 01:10:29.640]   Which was also causing crashes for some people in multi-monitor
[01:10:29.640 --> 01:10:32.600]   environments and there might be two separate things
[01:10:33.480 --> 01:10:36.440]   um, but I mean like one of the consequences of
[01:10:36.440 --> 01:10:38.520]   some of the more
[01:10:38.520 --> 01:10:44.280]   What's the right word for attention seeking complaints about apple hardware is that the minute one is solved?
[01:10:44.280 --> 01:10:46.280]   Everyone goes rushing to find the next one
[01:10:46.280 --> 01:10:50.040]   And they get so much attention. It's not that the problems aren't real. They're absolutely real
[01:10:50.040 --> 01:10:53.160]   They happen every year with every computer with every os every time they fix
[01:10:53.160 --> 01:10:57.880]   You know every time there's a new update some percentage of people lose wifi and bluetooth and some percentage get it back
[01:10:57.880 --> 01:11:02.200]   Um, these are just incredibly complicated products and they're gonna be problems and those problems
[01:11:02.440 --> 01:11:06.520]   Absolutely have to get fixed and right in your message boards complain to apple do all that
[01:11:06.520 --> 01:11:10.120]   But it's just this constant flow of can we find the next thing and right?
