
[00:00:00.000 --> 00:00:05.000]   It's time for Mac Break Weekly and yes, the new iPhones are here.
[00:45:13.000 --> 00:45:15.000]   Frankly, if I were you, I'd buy both of them.
[00:45:15.000 --> 00:45:17.000]   So PDF pen pro is $99.95.
[00:45:17.000 --> 00:45:18.000]   I got the wrong price.
[00:45:18.000 --> 00:45:24.000]   That was a text expanded price and you can still download a free trial, but not at smilesoftware.com/macbreak.
[00:45:24.000 --> 00:45:31.000]   Go there first to let them know that you saw it here, just so that we don't have any confusion.
[00:45:31.000 --> 00:45:35.000]   Smilesoftware.com/macbreak.
[00:45:35.000 --> 00:45:38.000]   iOS 7, people are downloading it right now.
[00:45:38.000 --> 00:45:45.000]   The gold master is out and if somebody is in the chat room and has downloaded it,
[00:45:45.000 --> 00:45:51.000]   if you can confirm if the iPad version is in there as well.
[00:45:51.000 --> 00:45:52.000]   They are.
[00:45:52.000 --> 00:45:54.000]   Wow, that's very interesting.
[00:45:54.000 --> 00:45:55.000]   Everything's in there.
[00:45:55.000 --> 00:45:57.000]   That's good news.
[00:45:57.000 --> 00:46:02.000]   That means presumably if they've got the bits, they'll be pushing it out at the same time.
[00:46:02.000 --> 00:46:10.000]   Yeah, iPhones and iPads according to the Verge on September 18th, they must have worked really a lot of overnights in the iPad.
[00:46:10.000 --> 00:46:12.000]   They worked their apps off.
[00:46:12.000 --> 00:46:13.000]   Yeah.
[00:46:13.000 --> 00:46:22.000]   Here is a screenshot from Shane EI in our chat room of the download.
[00:46:22.000 --> 00:46:28.000]   Pre-release version of the iOS 7 GM seed for iPhone, iPad and iPod touch.
[00:46:28.000 --> 00:46:32.000]   Devices updated to the seed cannot be restored to earlier versions of iOS.
[00:46:32.000 --> 00:46:33.000]   That's pretty typical.
[00:46:33.000 --> 00:46:40.000]   You see all of the different versions it will work on, including the mini, which is good news.
[00:46:40.000 --> 00:46:45.000]   The third generation and the second generation iPads as well as the fourth generation iPad.
[00:46:45.000 --> 00:46:49.000]   And iPhones going all the way back to the iPhone 4.
[00:46:49.000 --> 00:46:53.000]   If you have an iPod touch, it's fifth generation only.
[00:46:53.000 --> 00:46:55.000]   So what is new?
[00:46:55.000 --> 00:46:57.000]   We didn't learn anything today about iOS 7.
[00:46:57.000 --> 00:47:00.000]   It sounded like everything that they'd already talked about at WWDC.
[00:47:00.000 --> 00:47:03.000]   Yeah, that was just a quick catch up for those people who hadn't been paying attention
[00:47:03.000 --> 00:47:06.000]   for the press to say, "Oh, look at these new wonderful things we're going to do."
[00:47:06.000 --> 00:47:09.000]   But we saw all this stuff on the WWDC.
[00:47:09.000 --> 00:47:15.000]   Renee, you've been talking a little bit about the under the hood stuff, the things like the
[00:47:15.000 --> 00:47:17.000]   particle physics engine and so forth.
[00:47:17.000 --> 00:47:21.000]   Does it all now make sense when you look at the A7 processor?
[00:47:21.000 --> 00:47:24.000]   Yeah, I mean, again, this is the big play for the future.
[00:47:24.000 --> 00:47:28.000]   Apple's got this habit of trying to change the paradigm of interface, whether it's command
[00:47:28.000 --> 00:47:33.000]   line with the Apple II or GUI with the Lisa and the Mac or multi-touch with the iPhone,
[00:47:33.000 --> 00:47:38.000]   and making the entire operating system built on this physics and particle engine,
[00:47:38.000 --> 00:47:42.000]   it just makes it more discoverable, more playful, all the things that you need when you want
[00:47:42.000 --> 00:47:46.000]   to take one more step towards mainstreaming computer appliances.
[00:47:46.000 --> 00:47:50.000]   And it makes me really excited because developers who always used to tell you,
[00:47:50.000 --> 00:47:56.000]   "I could try and do those mic matters, photo app style animations, but I can do maybe one of them."
[00:47:56.000 --> 00:47:58.000]   They can do all of those for free now.
[00:47:58.000 --> 00:47:59.000]   It's just built in.
[00:47:59.000 --> 00:48:02.000]   There's SpriteKit, there's UI Dynamics, there's UI Motion.
[00:48:02.000 --> 00:48:07.000]   They can make all these fantastic, object-oriented interfaces that took a lot,
[00:48:07.000 --> 00:48:11.000]   that took a lorem-brickter before to make, and I think we're going to see not just with iOS 7,
[00:48:11.000 --> 00:48:15.000]   but the next year of software development when developers get really used to it,
[00:48:15.000 --> 00:48:20.000]   I think we're going to see another leap forward in mobile apps, and that's what I'm really excited about.
[00:48:20.000 --> 00:48:26.000]   And Infinity Blade 3 is not the pinnacle of what's possible.
[00:48:26.000 --> 00:48:31.000]   That's just OpenGL ES3, which they announced with this too, which was a surprise,
[00:48:31.000 --> 00:48:35.000]   because they hadn't announced before what OpenGL engine they were using in iOS 7.
[00:48:35.000 --> 00:48:39.000]   So this, okay, tell me, help me out here, this is a big deal, ES3.
[00:48:39.000 --> 00:48:43.000]   Yeah, so I mean, the Mac, Mavericks, they said OpenGL force points something, I forget,
[00:48:43.000 --> 00:48:48.000]   but they hadn't said anything about iOS, and the higher the version of OpenGL support,
[00:48:48.000 --> 00:48:51.000]   it just makes everything that a game developer wants to do in 3D.
[00:48:51.000 --> 00:48:56.000]   I mean, SpriteKit is great for 2D, there's no scene kit on iOS like there is on the Mac,
[00:48:56.000 --> 00:48:59.000]   so everyone uses an engine, like the Unreal Engine or whatever,
[00:48:59.000 --> 00:49:03.000]   but underneath all that is the language, the OpenGL ES language,
[00:49:03.000 --> 00:49:09.000]   and that's going to version 3.0, and that should make a whole new generation of 3D games possible.
[00:49:09.000 --> 00:49:14.000]   What else in iOS 7 is significant?
[00:49:14.000 --> 00:49:17.000]   Anything else to mention?
[00:49:17.000 --> 00:49:22.000]   All stuff we've seen, I like the new photo gallery.
[00:49:22.000 --> 00:49:27.000]   You can see those little teeny mini thumbnails and expand them out, so you can see the whole thing.
[00:49:27.000 --> 00:49:30.000]   The new gestures are nice, if you want to use them, they're much faster.
[00:49:30.000 --> 00:49:34.000]   They're less discoverable, but if you want to use them to peek backwards or navigate sideways,
[00:49:34.000 --> 00:49:36.000]   I mean, that's very useful for power users.
[00:49:36.000 --> 00:49:38.000]   What are the gestures? Show us.
[00:49:38.000 --> 00:49:44.000]   You can, so they've shown them off before, so I mean, they're not embargoed,
[00:49:44.000 --> 00:49:51.000]   but if you're in mail, you can slide your finger across to go back in the hierarchy to see mailboxes,
[00:49:51.000 --> 00:49:56.000]   and then mail accounts. If you're in Safari or Calendar, you can slide between web pages or days.
[00:49:56.000 --> 00:49:59.000]   It just means you don't have to press a button, go back, press a button, go back.
[00:49:59.000 --> 00:50:01.000]   You can just very naturally do it.
[00:50:01.000 --> 00:50:03.000]   One of the things that iOS has always done really well,
[00:50:03.000 --> 00:50:07.000]   especially compared to other platforms, is that one-to-one finger mapping.
[00:50:07.000 --> 00:50:11.000]   It feels like you're moving a piece of paper, and as long as that's almost perfect, it feels like an illusion.
[00:50:11.000 --> 00:50:16.000]   You're actually touching something and moving it around with your finger, and this goes to the next level.
[00:50:16.000 --> 00:50:19.000]   Safari, the bookmarks now are these tabs.
[00:50:19.000 --> 00:50:23.000]   It looks like a Rolodex, and you can flip through them, you can touch your finger on them,
[00:50:23.000 --> 00:50:26.000]   pull them around to different positions, throw them off the screen.
[00:50:26.000 --> 00:50:30.000]   Multitasking is like that too. It looks like WebOS now, where they come up with little cards,
[00:50:30.000 --> 00:50:34.000]   and instead of having to press a delete button, you can just grab the card and throw it off the screen.
[00:50:34.000 --> 00:50:40.000]   That makes it much easier again, for five-year-olds, 80, 90-year-olds to use computers.
[00:50:40.000 --> 00:50:44.000]   Okay, that's what we're looking for.
[00:50:44.000 --> 00:50:49.000]   iWork is now going to be free.
[00:50:49.000 --> 00:50:54.000]   iWork apps are going to be free, and iPhoto too, free when you buy a new iOS device.
[00:50:54.000 --> 00:51:04.000]   Much like iLife used to be free. You'll get iMOV, iPhoto, keynote, pages, and numbers already on the phone, I gather.
[00:51:04.000 --> 00:51:09.000]   Yeah, if you purchase a new device, they're going to be on there, but they don't have a garage band.
[00:51:09.000 --> 00:51:11.000]   It's a lot.
[00:51:11.000 --> 00:51:14.000]   And as a musician, I'm sure you're disappointed.
[00:51:14.000 --> 00:51:19.000]   Well, I think it's one of the most brilliant apps in there, but I understand that not everybody uses it.
[00:51:19.000 --> 00:51:20.000]   Is it five bucks?
[00:51:20.000 --> 00:51:26.000]   Yeah, it's five bucks as cheap. It's worth it to anybody who does anything with composing music.
[00:51:26.000 --> 00:51:31.000]   I've been saying that i think that the new Mac Pro will be bundled with all the Pro apps.
[00:51:31.000 --> 00:51:34.000]   Do you think this is maybe a little hint that Apple's going to do more bundling?
[00:51:34.000 --> 00:51:37.000]   They've done this all along with iLife.
[00:51:37.000 --> 00:51:40.000]   I'd sure like to see them do that, because i think there is some...
[00:51:40.000 --> 00:51:45.000]   That's a big differentiator for them. And as I think they fall behind a little bit in hardware differentiation,
[00:51:45.000 --> 00:51:49.000]   especially on the phones, software differentiation becomes important.
[00:51:49.000 --> 00:51:56.000]   Yeah, I think with this new Mac Pro, they've narrowed what they're finding the Pro consumer ads.
[00:51:56.000 --> 00:52:03.000]   I mean, we're really talking about kind of a high-level Pro now, instead of the enthusiastic Pro Sumer.
[00:52:03.000 --> 00:52:04.000]   You're talking about for a Mac Pro?
[00:52:04.000 --> 00:52:09.000]   For a Mac Pro now, because of the storage issues and the number of devices you have to add to it.
[00:52:09.000 --> 00:52:14.000]   So yeah, I think in that case, adding all the Pro apps would be pretty sweet.
[00:52:14.000 --> 00:52:18.000]   I don't know a lot of Pro's that are going to care if logic is on there or not.
[00:52:18.000 --> 00:52:22.000]   But having Final Cut Pro and their aperture, particularly if they update the thing,
[00:52:22.000 --> 00:52:25.000]   would make... I think it would impress people.
[00:52:25.000 --> 00:52:30.000]   And that's the other thing. I don't think they've updated any of these new iOS apps,
[00:52:30.000 --> 00:52:32.000]   except they look like they're iOS 7, right?
[00:52:32.000 --> 00:52:35.000]   I'm looking at the screen shots and they appear to be the same.
[00:52:35.000 --> 00:52:36.000]   They look like the same.
[00:52:36.000 --> 00:52:38.000]   No, they look like the same.
[00:52:38.000 --> 00:52:39.000]   As far as I understand, there's no time.
[00:52:39.000 --> 00:52:42.000]   I mean, they're doing everything they can to get iOS 7 out.
[00:52:42.000 --> 00:52:43.000]   No time?
[00:52:43.000 --> 00:52:49.000]   Benjamin Mayo, as a writer on Twitter, said that GarageBand might be not going free because you have to pay for the loop still,
[00:52:49.000 --> 00:52:52.000]   that those are licensed to not own by Apple.
[00:52:52.000 --> 00:52:54.000]   Ah. That makes sense.
[00:52:54.000 --> 00:52:55.000]   Yeah, that makes sense.
[00:52:55.000 --> 00:52:57.000]   I like to see musicians get paid, so I'm good with that.
[00:52:57.000 --> 00:52:58.000]   I'll buy it again.
[00:52:58.000 --> 00:53:00.000]   And I guess a loop-free GarageBand wouldn't be that interesting.
[00:53:00.000 --> 00:53:04.000]   Well, it would require that you actually have some talent in order to use the Pro.
[00:53:04.000 --> 00:53:07.000]   Yeah, so that eliminates me. I can tell you right now.
[00:53:07.000 --> 00:53:13.000]   Let's see. What else? Anything else software-wise?
[00:53:13.000 --> 00:53:16.000]   I want to make sure we don't miss anything important.
[00:53:16.000 --> 00:53:21.000]   There was a lot they didn't show off to FaceTime audio.
[00:53:21.000 --> 00:53:22.000]   It's an amazing sounding.
[00:53:22.000 --> 00:53:23.000]   Is it much better?
[00:53:23.000 --> 00:53:26.000]   Yeah, I mean, they didn't show it off too much, but it sounds...
[00:53:26.000 --> 00:53:31.000]   When they announced H Wideband Audio with the iPhone 5, it was restricted to only a couple of carriers,
[00:53:31.000 --> 00:53:32.000]   so almost nobody could use them.
[00:53:32.000 --> 00:53:37.000]   I think in Germany. But FaceTime audio sounds absolutely fantastic, and that's something.
[00:53:37.000 --> 00:53:40.000]   Some people poo-poo it. They say, "Oh, I've already got a phone app."
[00:53:40.000 --> 00:53:44.000]   But you already had SMS before iMessage, and this is a way to make person-to-person VoIP calls,
[00:53:44.000 --> 00:53:47.000]   and I think that'll be more of a big deal as time goes on.
[00:53:47.000 --> 00:53:51.000]   And then they said, but they eluded to, but didn't say exactly what,
[00:53:51.000 --> 00:53:57.000]   that Siri was going to have more capability and be a little...
[00:53:57.000 --> 00:53:58.000]   I don't know what.
[00:53:58.000 --> 00:54:00.000]   There was going to be a male voice.
[00:54:00.000 --> 00:54:04.000]   Well, they have some optional voices that you can download in addition,
[00:54:04.000 --> 00:54:07.000]   so they're going to have kind of the standard Siri voices,
[00:54:07.000 --> 00:54:10.000]   and then if you want to add the extra content, I believe you'll be able to do it.
[00:54:10.000 --> 00:54:12.000]   More than just a male in a female.
[00:54:12.000 --> 00:54:14.000]   You've always had different voices in different languages.
[00:54:14.000 --> 00:54:17.000]   You could get a male voice in Great Britain, for instance.
[00:54:17.000 --> 00:54:23.000]   But in the US versions, you'll have a male voice available now.
[00:54:23.000 --> 00:54:24.000]   What else is new?
[00:54:24.000 --> 00:54:26.000]   So you're looking at the page right now.
[00:54:26.000 --> 00:54:29.000]   Yeah, you can make restaurant reservations with this thing now.
[00:54:29.000 --> 00:54:33.000]   That's the open table stuff that Siri used to have, and Apple took out.
[00:54:33.000 --> 00:54:36.000]   The new stuff is Wikipedia and Bing.
[00:54:36.000 --> 00:54:38.000]   Oh, yeah, they mentioned Wikipedia and Bing.
[00:54:38.000 --> 00:54:39.000]   They didn't mention that.
[00:54:39.000 --> 00:54:40.000]   Bing for photos.
[00:54:40.000 --> 00:54:41.000]   They left that out.
[00:54:41.000 --> 00:54:42.000]   Oh, and the Twitter stuff.
[00:54:42.000 --> 00:54:43.000]   Right.
[00:54:43.000 --> 00:54:45.000]   You said that was what Leo's saying.
[00:54:45.000 --> 00:54:46.000]   Yeah.
[00:54:46.000 --> 00:54:47.000]   Yeah.
[00:54:47.000 --> 00:54:48.000]   Lady Gaga was the big Twitter demo.
[00:54:48.000 --> 00:54:50.000]   Did they say, "Tell us what Lady Gaga just said?"
[00:54:50.000 --> 00:54:51.000]   It was all over the screen.
[00:54:51.000 --> 00:54:53.000]   Gaga tweet after Gaga tweet.
[00:54:53.000 --> 00:54:55.000]   Oh, Lord.
[00:54:55.000 --> 00:54:58.000]   I think that's just because that's the only person Tim Cook follows on Twitter.
[00:54:58.000 --> 00:54:59.000]   Is that right?
[00:54:59.000 --> 00:55:00.000]   Yeah.
[00:55:00.000 --> 00:55:03.000]   That's an odd thing, but a little known fact.
[00:55:03.000 --> 00:55:04.000]   Oh, yeah.
[00:55:04.000 --> 00:55:05.000]   You're right.
[00:55:05.000 --> 00:55:06.000]   Here's her picture.
[00:55:06.000 --> 00:55:08.000]   She's all over it.
[00:55:08.000 --> 00:55:09.000]   Yeah.
[00:55:09.000 --> 00:55:10.000]   They love Gaga.
[00:55:10.000 --> 00:55:14.160]   In fact, I think these Elvis Costello thing, he performed, of course, was just because they
[00:55:14.160 --> 00:55:15.160]   couldn't get Gaga.
[00:55:15.160 --> 00:55:18.000]   She's at the iTunes Festival in Europe.
[00:55:18.000 --> 00:55:23.000]   In fact, they showed that at the very beginning they were talking about the iTunes Festival.
[00:55:23.000 --> 00:55:25.000]   There's some new Siri stuff.
[00:55:25.000 --> 00:55:26.760]   Siri looks weird on an iPad.
[00:55:26.760 --> 00:55:28.600]   She just takes up too much space.
[00:55:28.600 --> 00:55:30.280]   She just takes over the iPad.
[00:55:30.280 --> 00:55:33.840]   Will she read you the Wikipedia entry or just pull it up?
[00:55:33.840 --> 00:55:36.280]   They haven't shown her reading anything beyond.
[00:55:36.280 --> 00:55:38.960]   I think she reads a few more things I think than last time.
[00:55:38.960 --> 00:55:40.520]   She or he, depending on your geography.
[00:55:40.520 --> 00:55:41.520]   Right.
[00:55:41.520 --> 00:55:43.760]   But they haven't shown a lot more reading, which is unfortunate because...
[00:55:43.760 --> 00:55:47.440]   Siri will always be a woman to me.
[00:55:47.440 --> 00:55:50.480]   The one thing with interfaces is you want consistency, like whether it's gestures or
[00:55:50.480 --> 00:55:51.480]   natural language.
[00:55:51.480 --> 00:55:54.520]   And if Siri reads one thing but not another, you never really remember what it will or
[00:55:54.520 --> 00:55:55.520]   won't do.
[00:55:55.520 --> 00:55:57.520]   Sometimes it's something you don't use because you never should.
[00:55:57.520 --> 00:55:58.520]   Right.
[00:55:58.520 --> 00:55:59.520]   I have that problem with Google now.
[00:55:59.520 --> 00:56:00.520]   Yeah.
[00:56:00.520 --> 00:56:01.520]   But sometimes it'll read it to you.
[00:56:01.520 --> 00:56:02.520]   Sometimes it won't.
[00:56:02.520 --> 00:56:03.520]   Yeah.
[00:56:03.520 --> 00:56:06.800]   It's one of those things where you shout at Siri enough times and she doesn't respond correctly.
[00:56:06.800 --> 00:56:09.240]   And then you just put her aside.
[00:56:09.240 --> 00:56:13.480]   Unfortunately, you got to be careful when you say Google now around my phone because it's
[00:56:13.480 --> 00:56:14.480]   a...
[00:56:14.480 --> 00:56:15.480]   Oops.
[00:56:15.480 --> 00:56:17.040]   It keeps waking up.
[00:56:17.040 --> 00:56:18.040]   Go.
[00:56:18.040 --> 00:56:19.040]   Shh.
[00:56:19.040 --> 00:56:20.040]   Google later.
[00:56:20.040 --> 00:56:21.040]   Google later.
[00:56:21.040 --> 00:56:23.160]   Oh, no, it's transcribing.
[00:56:23.160 --> 00:56:27.240]   It's transcribing everything I say right now, which is great.
[00:56:27.240 --> 00:56:29.400]   It's supposed to wait for OK Google now.
[00:56:29.400 --> 00:56:31.480]   Oh, there it goes.
[00:56:31.480 --> 00:56:35.200]   Apparently, all I have to say is Google now.
[00:56:35.200 --> 00:56:38.680]   This is interesting.
[00:56:38.680 --> 00:56:43.880]   Apple announces the iPhone 5S, the most forward thinking smartphone in the world according to
[00:56:43.880 --> 00:56:45.440]   the Apple press release.
[00:56:45.440 --> 00:56:48.000]   What do you think they mean by that?
[00:56:48.000 --> 00:56:50.520]   I think it's kind of what we're talking about here.
[00:56:50.520 --> 00:56:55.000]   It's that they've got a lot of stuff that's going to be used in the next year.
[00:56:55.000 --> 00:56:57.320]   Some day.
[00:56:57.320 --> 00:56:58.320]   Forward thinking.
[00:56:58.320 --> 00:57:01.640]   Well, the iPhone 5 was the biggest thing to happen to iPhone since iPhone.
[00:57:01.640 --> 00:57:04.240]   iPhone 4S I think was the most amazing iPhone yet.
[00:57:04.240 --> 00:57:06.240]   I mean, it's the 5S.
[00:57:06.240 --> 00:57:07.240]   It's a good thing.
[00:57:07.240 --> 00:57:08.240]   It's a good thing to see.
[00:57:08.240 --> 00:57:09.240]   It's a good thing to see.
[00:57:09.240 --> 00:57:10.240]   It's a good thing to see.
[00:57:10.240 --> 00:57:11.240]   It's a good thing to see.
[00:57:11.240 --> 00:57:12.240]   It's a good thing to see.
[00:57:12.240 --> 00:57:13.240]   It's a good thing to see.
[00:57:13.240 --> 00:57:14.240]   It's a good thing to see.
[00:57:14.240 --> 00:57:15.240]   It's a good thing to see.
[00:57:15.240 --> 00:57:16.240]   It's a good thing to see.
[00:57:16.240 --> 00:57:17.240]   It's a good thing to see.
[00:57:17.240 --> 00:57:18.240]   It's a good thing to see.
[00:57:18.240 --> 00:57:19.240]   It's a good thing to see.
[00:57:19.240 --> 00:57:20.240]   It's a good thing to see.
[00:57:20.240 --> 00:57:21.240]   It's a good thing to see.
[00:57:21.240 --> 00:57:22.240]   It's a good thing to see.
[00:57:22.240 --> 00:57:23.240]   It's a good thing to see.
[00:57:23.240 --> 00:57:24.240]   It's a good thing to see.
[00:57:24.240 --> 00:57:25.240]   It's a good thing to see.
[00:57:25.240 --> 00:57:26.240]   It's a good thing to see.
[00:57:26.240 --> 00:57:27.240]   It's a good thing to see.
[00:57:27.240 --> 00:57:28.240]   It's a good thing to see.
[00:57:28.240 --> 00:57:29.240]   It's a good thing to see.
[00:57:29.240 --> 00:57:30.240]   It's a good thing to see.
[00:57:30.240 --> 00:57:31.240]   It's a good thing to see.
[00:57:31.240 --> 00:57:32.240]   It's a good thing to see.
[00:57:32.240 --> 00:57:33.240]   It's a good thing to see.
[00:57:33.240 --> 00:57:34.240]   It's a good thing to see.
[00:57:34.240 --> 00:57:35.240]   It's a good thing to see.
[00:57:35.240 --> 00:57:36.240]   It's a good thing to see.
[00:57:36.240 --> 00:57:37.240]   It's a good thing to see.
[00:57:37.240 --> 00:57:38.240]   It's a good thing to see.
[00:57:38.240 --> 00:57:39.240]   It's a good thing to see.
[00:57:39.240 --> 00:57:40.240]   It's a good thing to see.
[00:57:40.240 --> 00:57:41.240]   It's a good thing to see.
[00:57:41.240 --> 00:57:42.240]   It's a good thing to see.
[00:57:42.240 --> 00:57:43.240]   It's a good thing to see.
[00:57:43.240 --> 00:57:44.240]   It's a good thing to see.
[00:57:44.240 --> 00:57:45.240]   It's a good thing to see.
[00:57:45.240 --> 00:57:46.240]   It's a good thing to see.
[00:57:46.240 --> 00:57:47.240]   It's a good thing to see.
[00:57:47.240 --> 00:57:48.240]   It's a good thing to see.
[00:57:48.240 --> 00:57:49.240]   It's a good thing to see.
[00:57:49.240 --> 00:57:50.240]   It's a good thing to see.
[00:57:50.240 --> 00:57:51.240]   It's a good thing to see.
[00:57:51.240 --> 00:57:52.240]   It's a good thing to see.
[00:57:52.240 --> 00:57:53.240]   It's a good thing to see.
[00:57:53.240 --> 00:57:54.240]   It's a good thing to see.
[00:57:54.240 --> 00:57:55.240]   It's a good thing to see.
[00:57:55.240 --> 00:57:56.240]   It's a good thing to see.
[00:57:56.240 --> 00:57:57.240]   It's a good thing to see.
[00:57:57.240 --> 00:57:58.240]   It's a good thing to see.
[00:57:58.240 --> 00:57:59.240]   It's a good thing to see.
[00:57:59.240 --> 00:58:00.240]   It's a good thing to see.
[00:58:00.240 --> 00:58:01.240]   It's a good thing to see.
[00:58:01.240 --> 00:58:02.240]   It's a good thing to see.
[00:58:02.240 --> 00:58:03.240]   It's a good thing to see.
[00:58:03.240 --> 00:58:05.240]   It's a good thing to see.
[00:58:05.240 --> 00:58:06.240]   It's a good thing to see.
[00:58:06.240 --> 00:58:07.240]   It's a good thing to see.
[00:58:07.240 --> 00:58:08.240]   It's a good thing to see.
[00:58:08.240 --> 00:58:09.240]   It's a good thing to see.
[00:58:09.240 --> 00:58:10.240]   It's a good thing to see.
[00:58:10.240 --> 00:58:11.240]   It's a good thing to see.
[00:58:11.240 --> 00:58:12.240]   It's a good thing to see.
[00:58:12.240 --> 00:58:13.240]   It's a good thing to see.
[00:58:13.240 --> 00:58:14.240]   It's a good thing to see.
[00:58:14.240 --> 00:58:15.240]   It's a good thing to see.
[00:58:15.240 --> 00:58:16.240]   It's a good thing to see.
[00:58:16.240 --> 00:58:17.240]   It's a good thing to see.
[00:58:17.240 --> 00:58:18.240]   It's a good thing to see.
[00:58:18.240 --> 00:58:19.240]   It's a good thing to see.
[00:58:19.240 --> 00:58:20.240]   It's a good thing to see.
[00:58:20.240 --> 00:58:21.240]   It's a good thing to see.
[00:58:21.240 --> 00:58:22.240]   It's a good thing to see.
[00:58:22.240 --> 00:58:23.240]   It's a good thing to see.
[00:58:23.240 --> 00:58:24.240]   It's a good thing to see.
[00:58:24.240 --> 00:58:25.240]   It's a good thing to see.
[00:58:25.240 --> 00:58:26.240]   It's a good thing to see.
[00:58:26.240 --> 00:58:27.240]   It's a good thing to see.
[00:58:27.240 --> 00:58:28.240]   It's a good thing to see.
[00:58:28.240 --> 00:58:29.240]   It's a good thing to see.
[00:58:29.240 --> 00:58:30.240]   It's a good thing to see.
[00:58:30.240 --> 00:58:31.240]   It's a good thing to see.
[00:58:31.240 --> 00:58:32.240]   It's a good thing to see.
[00:58:32.240 --> 00:58:33.240]   It's a good thing to see.
[00:58:33.240 --> 00:58:34.240]   It's a good thing to see.
[00:58:34.240 --> 00:58:35.240]   It's a good thing to see.
[00:58:35.240 --> 00:58:36.240]   It's a good thing to see.
[00:58:36.240 --> 00:58:37.240]   It's a good thing to see.
[00:58:37.240 --> 00:58:38.240]   It's a good thing to see.
[00:58:38.240 --> 00:58:39.240]   It's a good thing to see.
[00:58:39.240 --> 00:58:40.240]   It's a good thing to see.
[00:58:40.240 --> 00:58:41.240]   It's a good thing to see.
[00:58:41.240 --> 00:58:42.240]   It's a good thing to see.
[00:58:42.240 --> 00:58:43.240]   It's a good thing to see.
[00:58:43.240 --> 00:58:44.240]   It's a good thing to see.
[00:58:44.240 --> 00:58:45.240]   It's a good thing to see.
[00:58:45.240 --> 00:58:46.240]   It's a good thing to see.
[00:58:46.240 --> 00:58:47.240]   It's a good thing to see.
[00:58:47.240 --> 00:58:48.240]   It's a good thing to see.
[00:58:48.240 --> 00:58:50.240]   It's a good thing to see.
[00:58:50.240 --> 00:58:51.240]   It's a good thing to see.
[00:58:51.240 --> 00:58:52.240]   It's a good thing to see.
[00:58:52.240 --> 00:58:53.240]   It's a good thing to see.
[00:58:53.240 --> 00:58:54.240]   It's a good thing to see.
[00:58:54.240 --> 00:58:55.240]   It's a good thing to see.
[00:58:55.240 --> 00:58:56.240]   It's a good thing to see.
[00:58:56.240 --> 00:58:57.240]   It's a good thing to see.
[00:58:57.240 --> 00:58:58.240]   It's a good thing to see.
[00:58:58.240 --> 00:58:59.240]   It's a good thing to see.
[00:58:59.240 --> 00:59:00.240]   It's a good thing to see.
[00:59:00.240 --> 00:59:01.240]   It's a good thing to see.
[00:59:01.240 --> 00:59:02.240]   It's a good thing to see.
[00:59:02.240 --> 00:59:03.240]   It's a good thing to see.
[00:59:03.240 --> 00:59:04.240]   It's a good thing to see.
[00:59:04.240 --> 00:59:05.240]   It's a good thing to see.
[00:59:05.240 --> 00:59:06.240]   It's a good thing to see.
[00:59:06.240 --> 00:59:07.240]   It's a good thing to see.
[00:59:07.240 --> 00:59:08.240]   It's a good thing to see.
[00:59:08.240 --> 00:59:09.240]   It's a good thing to see.
[00:59:09.240 --> 00:59:10.240]   It's a good thing to see.
[00:59:10.240 --> 00:59:11.240]   It's a good thing to see.
[00:59:11.240 --> 00:59:12.240]   It's a good thing to see.
[00:59:12.240 --> 00:59:13.240]   It's a good thing to see.
[00:59:13.240 --> 00:59:14.240]   It's a good thing to see.
[00:59:14.240 --> 00:59:15.240]   It's a good thing to see.
[00:59:15.240 --> 00:59:16.240]   It's a good thing to see.
[00:59:16.240 --> 00:59:17.240]   It's a good thing to see.
[00:59:17.240 --> 00:59:18.240]   It's a good thing to see.
[00:59:18.240 --> 00:59:19.240]   It's a good thing to see.
[00:59:19.240 --> 00:59:20.240]   It's a good thing to see.
[00:59:20.240 --> 00:59:21.240]   It's a good thing to see.
[00:59:21.240 --> 00:59:22.240]   It's a good thing to see.
[00:59:22.240 --> 00:59:23.240]   It's a good thing to see.
[00:59:23.240 --> 00:59:24.240]   It's a good thing to see.
[00:59:24.240 --> 00:59:25.240]   It's a good thing to see.
[00:59:25.240 --> 00:59:26.240]   It's a good thing to see.
[00:59:26.240 --> 00:59:27.240]   It's a good thing to see.
[00:59:27.240 --> 00:59:28.240]   It's a good thing to see.
[00:59:28.240 --> 00:59:29.240]   It's a good thing to see.
[00:59:29.240 --> 00:59:30.240]   It's a good thing to see.
[00:59:30.240 --> 00:59:31.240]   It's a good thing to see.
[00:59:31.240 --> 00:59:32.240]   It's a good thing to see.
[00:59:32.240 --> 00:59:33.240]   It's a good thing to see.
[00:59:33.240 --> 00:59:35.240]   It's a good thing to see.
[00:59:35.240 --> 00:59:36.240]   It's a good thing to see.
[00:59:36.240 --> 00:59:37.240]   It's a good thing to see.
[00:59:37.240 --> 00:59:38.240]   It's a good thing to see.
[00:59:38.240 --> 00:59:39.240]   It's a good thing to see.
[00:59:39.240 --> 00:59:40.240]   It's a good thing to see.
[00:59:40.240 --> 00:59:41.240]   It's a good thing to see.
[00:59:41.240 --> 00:59:42.240]   It's a good thing to see.
[00:59:42.240 --> 00:59:43.240]   It's a good thing to see.
[00:59:43.240 --> 00:59:44.240]   It's a good thing to see.
[00:59:44.240 --> 00:59:45.240]   It's a good thing to see.
[00:59:45.240 --> 00:59:46.240]   It's a good thing to see.
