
[00:00:00.000 --> 00:00:04.000]   [music]
[00:33:52.520 --> 00:33:55.960]   I buy stuff from and what access I should have to the things that I get.
[00:33:55.960 --> 00:34:00.400]   There's another one that's a very practical, more practical component of saying, well,
[00:34:00.400 --> 00:34:02.360]   you know, I don't really care how it happens.
[00:34:02.360 --> 00:34:04.520]   All I know is I want time code on my phone.
[00:34:04.520 --> 00:34:05.520]   And then you've got, you know what I mean?
[00:34:05.520 --> 00:34:07.880]   I guess I'm saying there's a lot of different things that people are saying here.
[00:34:07.880 --> 00:34:13.120]   And then the thing that I'm trying to say is that I think one thing that makes Apple
[00:34:13.120 --> 00:34:16.880]   good at this stuff for better for worse is this Catholic approach, this Vatican approach
[00:34:16.880 --> 00:34:19.880]   that says, you know, here's the stuff that we're going to give you and we feel pretty
[00:34:19.880 --> 00:34:21.960]   confident this is going to work well for people.
[00:34:21.960 --> 00:34:23.160]   And we're not going to mislead you.
[00:34:23.160 --> 00:34:26.080]   I hope that's, that's the case about what this will do.
[00:34:26.080 --> 00:34:28.360]   I think they're crazy not to have the apps.
[00:34:28.360 --> 00:34:29.880]   I want to be super clear about that.
[00:34:29.880 --> 00:34:32.360]   But at the same time, you know, there's a lot of devices.
[00:34:32.360 --> 00:34:35.640]   It's just that everybody so emotionally attached to Apple as this brand and as this
[00:34:35.640 --> 00:34:39.680]   company that there's stuff that Apple's doing that people are being crazy critical about,
[00:34:39.680 --> 00:34:40.680]   which is certainly their prerogative.
[00:34:40.680 --> 00:34:44.720]   But there's a lot of companies out there that are doing tons douchey or stuff.
[00:34:44.720 --> 00:34:45.720]   Oh, yeah.
[00:34:45.720 --> 00:34:46.720]   That's the truth.
[00:34:46.720 --> 00:34:48.400]   It's our Apple that's doing it.
[00:34:48.400 --> 00:34:49.400]   That's all.
[00:34:49.400 --> 00:34:50.400]   That's right.
[00:34:50.400 --> 00:34:53.000]   It's not just that it seems like I getting, I'm getting a sense of deja vu only this
[00:34:53.000 --> 00:34:58.040]   is happening through a warped mirror image where, you know, Xerox had this wonderful computer
[00:34:58.040 --> 00:35:00.400]   called the star and they said, isn't it wonderful?
[00:35:00.400 --> 00:35:02.000]   It's a photocopier with a screen on it.
[00:35:02.000 --> 00:35:03.840]   So you could change the documents that you're photocopying.
[00:35:03.840 --> 00:35:07.920]   And then a guy named Steve Jobs said that's an interesting idea, a photocopier with a screen
[00:35:07.920 --> 00:35:08.920]   on it.
[00:35:08.920 --> 00:35:10.920]   You're sure that all it is is a photocopier with a screen on it?
[00:35:10.920 --> 00:35:11.920]   Yes, it's a photocopier.
[00:35:11.920 --> 00:35:14.320]   Who do I think more than photocopier with a screen on it?
[00:35:14.320 --> 00:35:16.960]   I feel that someone's going to look at the iPhone and say, really?
[00:35:16.960 --> 00:35:19.600]   It's just an iPod and a telephone with a touchscreen.
[00:35:19.600 --> 00:35:20.600]   Yeah.
[00:35:20.600 --> 00:35:22.000]   But we have complete control over it.
[00:35:22.000 --> 00:35:23.520]   No one would want anything more than that.
[00:35:23.520 --> 00:35:25.000]   And they're going to get their butts.
[00:35:25.000 --> 00:35:26.000]   And we did.
[00:35:26.000 --> 00:35:27.000]   Yeah.
[00:35:27.000 --> 00:35:28.000]   Great article.
[00:35:28.000 --> 00:35:29.000]   Who would do that?
[00:35:29.000 --> 00:35:30.000]   Who?
[00:35:30.000 --> 00:35:32.680]   And really, no, no, but I mean, you know, like, don't be cynical.
[00:35:32.680 --> 00:35:38.400]   Who, what company has the ability to create something that works as satisfyingly as an
[00:35:38.400 --> 00:35:39.400]   Apple.
[00:35:39.400 --> 00:35:40.400]   Well, I think you're going to see a lot of people try it.
[00:35:40.400 --> 00:35:41.400]   It'll be interesting.
[00:35:41.400 --> 00:35:42.400]   HTC, LG, Samsung.
[00:35:42.400 --> 00:35:43.400]   HTC.
[00:35:43.400 --> 00:35:45.040]   You're going to anybody.
[00:35:45.040 --> 00:35:50.320]   If they simply said, hey, look, all you clever, really wonderful companies in California
[00:35:50.320 --> 00:35:55.120]   that do things almost nearly as good as the iPod, we can build you hardware.
[00:35:55.120 --> 00:35:56.120]   We saw it in the software.
[00:35:56.120 --> 00:35:57.120]   And it works.
[00:35:57.120 --> 00:35:58.120]   But we worked with iTunes.
[00:35:58.120 --> 00:35:59.920]   Well, I can't work with iTunes.
[00:35:59.920 --> 00:36:00.920]   Well, there you go.
[00:36:00.920 --> 00:36:05.920]   Does iTunes give me unlocked non-DRM content for 89 cents a song?
[00:36:05.920 --> 00:36:06.920]   No.
[00:36:06.920 --> 00:36:09.960]   There's this whole platform you should know about called Unix where you can go out and
[00:36:09.960 --> 00:36:11.720]   do whatever the hell you want to do.
[00:36:11.720 --> 00:36:14.560]   The question is, and this is why I say let's buy a spare.
[00:36:14.560 --> 00:36:15.560]   It's all the Internet's phones.
[00:36:15.560 --> 00:36:16.560]   Kind of stink.
[00:36:16.560 --> 00:36:17.560]   Yes, they do.
[00:36:17.560 --> 00:36:18.560]   That's exactly right, Andy.
[00:36:18.560 --> 00:36:20.560]   But why I'm saying we should find fair.
[00:36:20.560 --> 00:36:23.560]   You think how should as a one or the other sort of situation.
[00:36:23.560 --> 00:36:28.680]   Right now we are seeing more devices coming along that are not as flawless as the iPhone
[00:36:28.680 --> 00:36:29.840]   in execution.
[00:36:29.840 --> 00:36:32.600]   But damn it, they're good enough for most people.
[00:36:32.600 --> 00:36:36.960]   And once again, when you have these people who are having those airport, those airline
[00:36:36.960 --> 00:36:44.080]   row conversations with a phone that not as flashy, not as expensive, not as media friendly
[00:36:44.080 --> 00:36:47.640]   in terms of getting press and getting people to write about it as the iPhone.
[00:36:47.640 --> 00:36:51.240]   But dang it, it has the time code software and it has the outliner.
[00:36:51.240 --> 00:36:56.080]   It has that cool software that the person wants and all the software works on an airplane.
[00:36:56.080 --> 00:36:58.760]   You're going to have people who are not, they're not going to be angry with Apple, but they're
[00:36:58.760 --> 00:37:02.120]   going to not re-recommended quite so strongly to other people.
[00:37:02.120 --> 00:37:04.920]   Or maybe they're not going to make their next phone an iPhone.
[00:37:04.920 --> 00:37:09.920]   Let me quote Eric Hessendahl who has sold all who writes the bite of the Apple column
[00:37:09.920 --> 00:37:11.440]   in Business Week who makes this point.
[00:37:11.440 --> 00:37:16.320]   I think quite articulately he says the article is why I won't buy an iPhone.
[00:37:16.320 --> 00:37:21.200]   He says even though I buy everything else from Apple, at the end he talks about the
[00:37:21.200 --> 00:37:23.360]   real issue that we're all talking about.
[00:37:23.360 --> 00:37:25.680]   This is inconsistent with Apple.
[00:37:25.680 --> 00:37:29.480]   This is an Apple itself, the creation of two guys in a garage with a knack for making interesting
[00:37:29.480 --> 00:37:31.040]   ideas into real things.
[00:37:31.040 --> 00:37:35.000]   So why punish the people who try to create something interesting, threatening them with
[00:37:35.000 --> 00:37:37.040]   the prospect of an inoperative phone?
[00:37:37.040 --> 00:37:40.560]   Apple insiders argue privately the iPhone is a new device.
[00:37:40.560 --> 00:37:44.360]   In time they say maybe the development policy could change.
[00:37:44.360 --> 00:37:48.520]   Although none say definitively that it ever will until it happens, the company that styles
[00:37:48.520 --> 00:37:53.800]   itself as a technology supplier of choice for creative people with great ideas is insisting
[00:37:53.800 --> 00:38:00.000]   that to own its products is to accept a defined orthodoxy where there's only one acceptable
[00:38:00.000 --> 00:38:02.440]   way to do things.
[00:38:02.440 --> 00:38:05.760]   I think Apple has always said that, but he says that doesn't sound like the Apple I know
[00:38:05.760 --> 00:38:09.760]   so I'm not going to buy an iPhone until Apple commits to changing this policy and I don't
[00:38:09.760 --> 00:38:11.480]   think you should either.
[00:38:11.480 --> 00:38:17.760]   He says, isn't that kind of what we're saying, Merlin, that yeah, you're right.
[00:38:17.760 --> 00:38:21.480]   I can't deny what you're saying that Apple's giving us this phone.
[00:38:21.480 --> 00:38:25.160]   It's doing everything it said it would, accept it or don't buy it.
[00:38:25.160 --> 00:38:28.680]   But people will use Apple's want more and hope for them.
[00:38:28.680 --> 00:38:29.680]   They do.
[00:38:29.680 --> 00:38:32.720]   And this is why I think I'm being a little bit, I feel like I'm being a little bit mischaracterized
[00:38:32.720 --> 00:38:33.720]   here.
[00:38:33.720 --> 00:38:36.120]   What I'm trying to identify is there are certain movements in the world.
[00:38:36.120 --> 00:38:38.360]   I would say that being a vegetarian is one of them.
[00:38:38.360 --> 00:38:43.280]   In 1970, probably it was really easy for everybody who was a vegetarian to say, hey,
[00:38:43.280 --> 00:38:44.280]   you have vegetarianism.
[00:38:44.280 --> 00:38:46.800]   Well, today being a vegetarian is very complex.
[00:38:46.800 --> 00:38:48.360]   Some people are doing it for health reasons.
[00:38:48.360 --> 00:38:49.800]   Some people are doing it for moral reasons.
[00:38:49.800 --> 00:38:51.680]   Some people are doing it for economic reasons.
[00:38:51.680 --> 00:38:55.120]   And those people don't agree on the exact reasons why you should be a vegetarian.
[00:38:55.120 --> 00:38:57.320]   They just all know that they're not happy with eating meat.
[00:38:57.320 --> 00:39:00.280]   And I think right now what you're seeing is a lot of people who are all pissed off about
[00:39:00.280 --> 00:39:03.040]   how the iPhone is put together for really different reasons.
[00:39:03.040 --> 00:39:05.040]   And I'm trying to say, I don't think there's one answer to this.
[00:39:05.040 --> 00:39:09.160]   Because if you say to somebody and I don't want to be all sky is falling, but yeah, there
[00:39:09.160 --> 00:39:12.640]   is something to be said about keeping that experience working the way it does.
[00:39:12.640 --> 00:39:16.880]   I think it's a little bit facile to say that any company can come in and gobble up what
[00:39:16.880 --> 00:39:21.160]   Apple has done here simply by adding something like the ability to put out.
[00:39:21.160 --> 00:39:22.680]   I wasn't saying that.
[00:39:22.680 --> 00:39:24.320]   I don't really care about market share.
[00:39:24.320 --> 00:39:26.720]   I don't really care about any of that sort of stuff.
[00:39:26.720 --> 00:39:30.040]   What I care about is that again, users getting the best experience possible.
[00:39:30.040 --> 00:39:35.760]   And whereas a few months ago, my stock in the iPhone is a little bit down than what it
[00:39:35.760 --> 00:39:40.440]   was a few months ago because I really have to take into account what people, what people's
[00:39:40.440 --> 00:39:43.560]   experience is going to be like with this device over the life of that product.
[00:39:43.560 --> 00:39:44.560]   And you see the other side.
[00:39:44.560 --> 00:39:45.560]   You see the other side now.
[00:39:45.560 --> 00:39:46.960]   That's a huge part of it.
[00:39:46.960 --> 00:39:50.160]   Well, I've seen lots of I try to see all sides simultaneously.
[00:39:50.160 --> 00:39:51.160]   You really have.
[00:39:51.160 --> 00:39:52.160]   You see third party.
[00:39:52.160 --> 00:39:53.320]   I installed these in my in my right.
[00:39:53.320 --> 00:39:54.320]   Exactly.
[00:39:54.320 --> 00:39:57.320]   In my office right now, I have five different phone platforms.
[00:39:57.320 --> 00:40:01.880]   And right now, if three months ago, I might have been willing to say, Oh my God, this
[00:40:01.880 --> 00:40:05.000]   is the iPhone is just so head and shoulders over all these other phones.
[00:40:05.000 --> 00:40:08.080]   All these other phones have better uses for specific purposes.
[00:40:08.080 --> 00:40:10.480]   Blackberries are still the king of email.
[00:40:10.480 --> 00:40:13.320]   But now it's more like, Well, if you want this, it's the iPhone.
[00:40:13.320 --> 00:40:14.920]   If you want this, it's a symbion phone.
[00:40:14.920 --> 00:40:17.520]   If you want this, it's more of a trio you're looking for.
[00:40:17.520 --> 00:40:18.520]   Yeah.
[00:40:18.520 --> 00:40:22.840]   I just think that new Verizon is going to be competition.
[00:40:22.840 --> 00:40:24.600]   This is the I'm not really sure.
[00:40:24.600 --> 00:40:31.760]   I like the fact that it is so it is so ecumenical when it comes to accepting media that has just
[00:40:31.760 --> 00:40:35.320]   a slot with a commitment memory card and you put something on that card, put it in the
[00:40:35.320 --> 00:40:37.880]   slot, it will play it if it understands that format.
[00:40:37.880 --> 00:40:39.240]   I do I have used it.
[00:40:39.240 --> 00:40:42.760]   I don't think that it is nearly as slick an experience.
[00:40:42.760 --> 00:40:44.920]   So nothing's as look an experience as an iPhone.
[00:40:44.920 --> 00:40:50.040]   I think it's it's an upgrade from most Windows mobile phones out there.
[00:40:50.040 --> 00:40:53.920]   I don't think it's a really terribly easy to use phone.
[00:40:53.920 --> 00:40:56.200]   But again, it does get past that.
[00:40:56.200 --> 00:40:58.240]   Is it good enough for most people hurdle?
[00:40:58.240 --> 00:41:01.760]   I mean, even Steve Jobs understands that you can't you don't keep your lead forever.
[00:41:01.760 --> 00:41:06.920]   I remember him saying, you know, we had we had a lead on Microsoft when an 84 when the
[00:41:06.920 --> 00:41:11.240]   Mac came out, but they caught up because we sat still and I think that they're there.
[00:41:11.240 --> 00:41:12.800]   I mean, maybe it's going to take 10 years.
[00:41:12.800 --> 00:41:13.800]   I don't know.
[00:41:13.800 --> 00:41:16.760]   But I think that it's not going to eventually somebody can come up with something just as
[00:41:16.760 --> 00:41:17.760]   good as the iPhone.
[00:41:17.760 --> 00:41:20.800]   Don't you or you think Apple's the only one that could design something like this?
[00:41:20.800 --> 00:41:22.720]   What it's it's not just as good.
[00:41:22.720 --> 00:41:25.000]   I think the problem is is Windows has never been just as good.
[00:41:25.000 --> 00:41:26.400]   Just close enough, I guess.
[00:41:26.400 --> 00:41:29.840]   The problem was that it became close enough fast enough and Apple wasn't moving.
[00:41:29.840 --> 00:41:31.480]   You know, Apple created what here's what happened.
[00:41:31.480 --> 00:41:35.400]   I mean, in my opinion, I mean, you know, Apple created something and got a vision going in
[00:41:35.400 --> 00:41:38.840]   the 80s and then didn't wasn't able to maintain the pace.
[00:41:38.840 --> 00:41:42.160]   And so the thing is is that if they if they create this, they've opened up this whole
[00:41:42.160 --> 00:41:43.840]   new, you know, bottle wax.
[00:41:43.840 --> 00:41:46.360]   Well, that's why you let the third party get involved.
[00:41:46.360 --> 00:41:47.360]   They can help you.
[00:41:47.360 --> 00:41:48.840]   Well, that's the thing.
[00:41:48.840 --> 00:41:53.120]   And so so the thing is is that if they if they hang on to it too tightly, it doesn't
[00:41:53.120 --> 00:41:57.720]   someone's going to create something that's not as good, but good enough to to go past
[00:41:57.720 --> 00:41:58.720]   them.
[00:41:58.720 --> 00:42:02.120]   This would also be a this would also be an interesting point to insert my crazy obsession
[00:42:02.120 --> 00:42:04.520]   about the whole Apple Google thing.
[00:42:04.520 --> 00:42:09.120]   It would be interesting to postulate whether one reason that they hold off on turning this
[00:42:09.120 --> 00:42:14.360]   into, you know, the Oklahoma land run is because they could potentially be in negotiations
[00:42:14.360 --> 00:42:15.760]   with different companies.
[00:42:15.760 --> 00:42:17.800]   They don't want to put people off on.
[00:42:17.800 --> 00:42:20.280]   I mean, who knows what kind of stuff Apple's coming up with?
[00:42:20.280 --> 00:42:24.760]   I think one way to look at Apple is they're looking way beyond just the iPhone and the
[00:42:24.760 --> 00:42:25.960]   iPod and the Mac.
[00:42:25.960 --> 00:42:29.880]   I mean, I guess to a lot of people, that's really obvious, but it's interesting that
[00:42:29.880 --> 00:42:35.080]   as as fanboys or whatever you want to call us who are constantly looking back and trying
[00:42:35.080 --> 00:42:38.400]   to kind of read the tea leaves on what's happened so far, I think it's interesting to
[00:42:38.400 --> 00:42:41.520]   think about what what if things were going to get really, really crazy and what if they
[00:42:41.520 --> 00:42:46.160]   were really trying to up end the entire platform idea of how business works, which I think
[00:42:46.160 --> 00:42:47.400]   is what this is.
[00:42:47.400 --> 00:42:50.720]   This is sort of a point that I made in my sometimes column last week where the problem
[00:42:50.720 --> 00:42:54.520]   for me is not so much that they're trying to or excuse me that they haven't doing things
[00:42:54.520 --> 00:42:57.040]   that have a side effect of shutting down third party apps.
[00:42:57.040 --> 00:43:01.200]   My biggest problem is that they're doing things that shut down third party apps and
[00:43:01.200 --> 00:43:06.560]   they're not saying, I know we're costing people this, but we have plans in place right
[00:43:06.560 --> 00:43:07.560]   now.
[00:43:07.560 --> 00:43:10.000]   We can't tell you when they're going to come up, but believe me, third party app.
[00:43:10.000 --> 00:43:11.000]   Trust me.
[00:43:11.000 --> 00:43:12.000]   Yeah.
[00:43:12.000 --> 00:43:13.000]   Well, even that's long.
[00:43:13.000 --> 00:43:14.000]   That's why I called.
[00:43:14.000 --> 00:43:18.360]   I mean, I got some email because I refer to the iPhone as the Lindsay Lohan of technology
[00:43:18.360 --> 00:43:22.680]   where great start, it's through bad management.
[00:43:22.680 --> 00:43:28.480]   He's starting to take some hits, but it's still very, very much recoverable.
[00:43:28.480 --> 00:43:33.440]   But again, most of the problems that Apple is having with public opinion or public impressions
[00:43:33.440 --> 00:43:35.160]   of the iPhone can be corrected.
[00:43:35.160 --> 00:43:39.920]   If they simply said, look, we're going to send some high ranking Apple guy out.
[00:43:39.920 --> 00:43:41.440]   We're going to put him in a nice sweater.
[00:43:41.440 --> 00:43:45.720]   We're going to have him talk to Charlie Rose and explain all this sort of stuff.
[00:43:45.720 --> 00:43:49.680]   I mean, again, my qualms about what Apple's doing with the iPhone would be completely set
[00:43:49.680 --> 00:43:50.680]   aside.
[00:43:50.680 --> 00:43:52.080]   If they said, look, we've got a software development kit.
[00:43:52.080 --> 00:43:55.280]   What we're working on is just that we're doing, we know we're doing something kind of special
[00:43:55.280 --> 00:43:58.880]   here that could break a lot of things if we don't do this carefully.
[00:43:58.880 --> 00:44:02.600]   But I think that's just likely to happen is Steve Jobs sitting down and having a prime
[00:44:02.600 --> 00:44:05.960]   rib because Apple just doesn't do that.
[00:44:05.960 --> 00:44:08.560]   They don't talk about what they're going to be doing.
[00:44:08.560 --> 00:44:10.360]   My concern is which model they're using.
[00:44:10.360 --> 00:44:14.440]   And if they're using the iPod model, yes, it's become a wonderful device and it was
[00:44:14.440 --> 00:44:16.920]   pretty good to start with, but it's locked down.
[00:44:16.920 --> 00:44:18.080]   There's not a lot you can do with it.
[00:44:18.080 --> 00:44:19.080]   It really is.
[00:44:19.080 --> 00:44:22.280]   You're going to work with our ecosystem and that's it.
[00:44:22.280 --> 00:44:29.040]   I would like to see it open up to SDK and it could be that we're just way too early
[00:44:29.040 --> 00:44:30.640]   on all this stuff.
[00:44:30.640 --> 00:44:33.320]   It's not even Christmas yet.
[00:44:33.320 --> 00:44:37.320]   That's another thing to think about is what would Apple have to gain by calling a press
[00:44:37.320 --> 00:44:40.840]   conference tomorrow morning and saying, okay, yeah, we'll open it up to apps.
[00:44:40.840 --> 00:44:44.360]   I mean, they're famous for keeping stuff in their pocket and it wouldn't surprise me.
[00:44:44.360 --> 00:44:45.840]   I'll pull this out of my butt.
[00:44:45.840 --> 00:44:50.040]   It would not surprise me at all if we heard basically radio silence on this until after
[00:44:50.040 --> 00:44:55.280]   Christmas and then what, say, Mac world, we start seeing, okay, well, here's an SDK and
[00:44:55.280 --> 00:44:59.720]   by the time of WWDC, we expect to see applications coming out.
[00:44:59.720 --> 00:45:01.160]   That would not surprise me at all.
[00:45:01.160 --> 00:45:05.520]   It really would be to their benefit because there are admins who have to make their plans
[00:45:05.520 --> 00:45:08.560]   three, six months, 12 months in advance.
[00:45:08.560 --> 00:45:12.140]   That oftentimes the difference between them approving this device for their corporations
[00:45:12.140 --> 00:45:15.800]   use and not approving it is knowing that at some point they'll be able to roll the
[00:45:15.800 --> 00:45:19.160]   their own apps or they will be able to get the sort of data on the device.
[00:45:19.160 --> 00:45:23.360]   I should point out, by the way, that John Gruber, John C. Welch and even the Mcallope
[00:45:23.360 --> 00:45:25.080]   have all taken this to task.
[00:45:25.080 --> 00:45:32.720]   The Mcallope most eloquently when he said, we keep expecting Reese's peanut butter cups
[00:45:32.720 --> 00:45:34.440]   when we were giving Hershey bars.
[00:45:34.440 --> 00:45:36.160]   And well, let me let me say this right now.
[00:45:36.160 --> 00:45:39.400]   I'm going to give you, I got to find the exact quote.
[00:45:39.400 --> 00:45:44.600]   He says basically that that just exactly what you said, Merlin, which is, look, Apple's
[00:45:44.600 --> 00:45:46.520]   given you what they promised.
[00:45:46.520 --> 00:45:47.520]   What's the difference?
[00:45:47.520 --> 00:45:49.440]   What's the problem?
[00:45:49.440 --> 00:45:51.520]   And we want, we want something more.
[00:45:51.520 --> 00:45:54.080]   And John suggests that you wanted a cow that created cheese.
[00:45:54.080 --> 00:45:56.640]   Well, that's because of that analogy.
[00:45:56.640 --> 00:45:57.640]   Yes.
[00:45:57.640 --> 00:45:58.640]   I love that.
[00:45:58.640 --> 00:45:59.640]   I love that.
[00:45:59.640 --> 00:46:01.280]   My cow analogy, which is probably way over Burton.
[00:46:01.280 --> 00:46:05.080]   He says the Mcallope's just a little baffled as to why Chris and Leo, after being told repeatedly
[00:46:05.080 --> 00:46:09.280]   that they would be given Hershey bars, keep expecting Reese's peanut butter cups to fall
[00:46:09.280 --> 00:46:11.000]   out of the wrapper.
[00:46:11.000 --> 00:46:14.040]   Well, because they gave us, I mean, with the third party apps, we actually had those
[00:46:14.040 --> 00:46:18.280]   Reese's peanut butter cups and we tasted them and they were really really.
[00:46:18.280 --> 00:46:19.680]   They accidentally opened.
[00:46:19.680 --> 00:46:22.360]   They accidentally opened the pantry while we were there.
[00:46:22.360 --> 00:46:27.560]   And we saw it's more like Apple saw how much we liked the Reese's cups and suddenly made
[00:46:27.560 --> 00:46:31.800]   it impossible to combine chocolate and peanut butter, which seemed kind of arbitrary.
[00:46:31.800 --> 00:46:37.360]   I will give the Mcallope credit though for using the term to describe me as the Buffant
[00:46:37.360 --> 00:46:38.360]   of knowledge.
[00:46:38.360 --> 00:46:40.960]   I'm glad he put that on a business card.
[00:46:40.960 --> 00:46:41.960]   I thought that was brilliant.
[00:46:41.960 --> 00:46:43.960]   And we'll get that off.
[00:46:43.960 --> 00:46:45.280]   This is really good.
[00:46:45.280 --> 00:46:46.800]   You do have a little bit poofy hair.
[00:46:46.800 --> 00:46:48.360]   I just want to say that Chris.
[00:46:48.360 --> 00:46:49.920]   Everybody knows that.
[00:46:49.920 --> 00:46:52.040]   Do you comb it that way?
[00:46:52.040 --> 00:46:55.240]   No, it's just the way my head is shaped.
[00:46:55.240 --> 00:46:57.240]   My head would look away if I had no hair at all.
[00:46:57.240 --> 00:47:02.360]   He's very wisely linked to a picture of you at the Geek Cruise just so people know what
[00:47:02.360 --> 00:47:03.360]   you're talking about.
[00:47:03.360 --> 00:47:04.360]   Yeah.
[00:47:04.360 --> 00:47:05.360]   Thanks.
[00:47:05.360 --> 00:47:06.360]   Which is interesting that he has this picture.
[00:47:06.360 --> 00:47:11.920]   I'm wondering if maybe he was on one of these Geek Cruises and just didn't reveal himself.
[00:47:11.920 --> 00:47:14.280]   We will have the Mcallope on next week.
[00:47:14.280 --> 00:47:17.120]   So if you will have us, Mcallope.
[00:47:17.120 --> 00:47:20.960]   But there was a lot of really good discussion about this subject.
[00:47:20.960 --> 00:47:24.240]   I think it was pretty healthy for the Mac community.
[00:47:24.240 --> 00:47:27.080]   However, whatever side you came down on.
[00:47:27.080 --> 00:47:31.920]   And it showed that we're not just fanboys who sit back and say, "Do it to me, Mac."
[00:47:31.920 --> 00:47:34.520]   There's another great one.
[00:47:34.520 --> 00:47:35.960]   Let me see if I can find it.
[00:47:35.960 --> 00:47:38.880]   Look, there's a reason Mcallope tends to buy Apple equipment.
[00:47:38.880 --> 00:47:42.880]   And it's not because the company ties him up and puts a red rubber ball in his mouth.
[00:47:42.880 --> 00:47:45.240]   Let's leave that to Mrs. Mcallope, shall we?
[00:47:45.240 --> 00:47:49.600]   It's because there's stuff works and looks better than other stuff.
[00:47:49.600 --> 00:47:53.400]   If someone wants to make stuff that looks and works better than Apple stuff, well, the
[00:47:53.400 --> 00:47:57.960]   Mcallope might have to have some plastic surgery, but he'll be happy to use it.
[00:47:57.960 --> 00:48:03.400]   It's the ultimate first world problem for Apple because what this says, we've talked
[00:48:03.400 --> 00:48:04.400]   about this Leo before.
[00:48:04.400 --> 00:48:08.240]   You remember talking about Brent, your former biggest fan?
[00:48:08.240 --> 00:48:12.120]   What this says to me is that this is an audience that's incredibly engaged and attached.
[00:48:12.120 --> 00:48:15.720]   And maybe this is a conversation that Apple needed to hear.
[00:48:15.720 --> 00:48:18.260]   If nothing else, they're getting so much publicity.
[00:48:18.260 --> 00:48:21.680]   Even if it's people who are all angry, yeah, right, they're going to go out and buy what,
[00:48:21.680 --> 00:48:22.840]   like Vista tomorrow.
[00:48:22.840 --> 00:48:28.240]   So these are people who are telling them an unvarnished version of what they require
[00:48:28.240 --> 00:48:29.400]   from Apple.
[00:48:29.400 --> 00:48:33.600]   And boy, that's the kind of thing you're never going to buy focus groups to give you this
[00:48:33.600 --> 00:48:34.840]   kind of unvarnished opinion.
[00:48:34.840 --> 00:48:39.440]   This is exactly what you'd hope for if you're a company that deals with consumers.
[00:48:39.440 --> 00:48:40.440]   Listen to your consumers.
[00:48:40.440 --> 00:48:41.920]   They're saying something to you.
[00:48:41.920 --> 00:48:45.440]   All right, let's move along as long as we're unhappy and disappointed.
[00:48:45.440 --> 00:48:46.440]   How about?
[00:48:46.440 --> 00:48:48.120]   No, I'm happy now.
[00:48:48.120 --> 00:48:49.200]   No more hate mail, please.
[00:48:49.200 --> 00:48:51.680]   I love whatever Apple does from now on.
[00:48:51.680 --> 00:48:53.520]   You know, it's really came down the line.
[00:48:53.520 --> 00:48:56.280]   You know, the Apple fanboys were mad at us for not being such fanboys.
[00:48:56.280 --> 00:49:00.120]   And then there were a lot of Windows people who had other reasons to.
[00:49:00.120 --> 00:49:01.360]   No, exactly.
[00:49:01.360 --> 00:49:04.800]   I thought it was so funny because this is the first time I've sort of crossed the fanboys.
[00:49:04.800 --> 00:49:09.680]   And I got a very interesting collection of email on the one side with the fanboys who
[00:49:09.680 --> 00:49:13.640]   were just furious that I would dare knock Apple for this stuff.
[00:49:13.640 --> 00:49:19.040]   And on the other side, I was sent laundry lists of complaints people had had about Apple
[00:49:19.040 --> 00:49:20.040]   forever.
[00:49:20.040 --> 00:49:24.520]   And you know, some of them said now that you're in the fall.
[00:49:24.520 --> 00:49:29.640]   Well, the first thing fanboys do, of course, is accuse you of being a fanboy.
[00:49:29.640 --> 00:49:34.720]   The minute you criticize their personal religion, you're a fanboy on the other side.
[00:49:34.720 --> 00:49:35.720]   Right.
[00:49:35.720 --> 00:49:38.640]   It's very, it's a very interesting experience.
[00:49:38.640 --> 00:49:42.440]   Let's talk about leopard because this is supposed to be leopard month.
[00:49:42.440 --> 00:49:47.520]   Both think secret and Apple rumors are saying for reasons they haven't made clear September
[00:49:47.520 --> 00:49:50.760]   or October 26th is going to be the day.
[00:49:50.760 --> 00:49:52.520]   Anybody have inside information?
[00:49:52.520 --> 00:49:55.520]   I don't have any inside information.
[00:49:55.520 --> 00:49:57.360]   It sounded like I was talking to you.
[00:49:57.360 --> 00:49:59.520]   Unlike John C. de Vorak.
[00:49:59.520 --> 00:50:01.320]   I honor my end.
[00:50:01.320 --> 00:50:02.760]   Oh, you know something?
[00:50:02.760 --> 00:50:03.760]   Do you know something?
[00:50:03.760 --> 00:50:04.760]   Who said that?
[00:50:04.760 --> 00:50:05.760]   Was that Patrick?
[00:50:05.760 --> 00:50:06.760]   I think it was Patrick.
[00:50:06.760 --> 00:50:07.760]   Yeah.
[00:50:07.760 --> 00:50:08.760]   Yeah.
[00:50:08.760 --> 00:50:11.600]   Well, I'm not in DA so that I actually don't have to know anything.
[00:50:11.600 --> 00:50:12.600]   It's my...
[00:50:12.600 --> 00:50:13.600]   I got nothing.
[00:50:13.600 --> 00:50:15.320]   No, I mean, I was a...
[00:50:15.320 --> 00:50:16.920]   I had a kind of a bit of...
[00:50:16.920 --> 00:50:20.200]   I think I talked to you about a little Leo, but I had a kind of a horror story with my
[00:50:20.200 --> 00:50:22.640]   little Macintosh last week.
[00:50:22.640 --> 00:50:26.120]   And so I spent a lot of time in the Apple store and they seem pretty sure that they were
[00:50:26.120 --> 00:50:27.480]   going to get it by the end of the month.
[00:50:27.480 --> 00:50:28.640]   Well, they've said the end of the month.
