
[00:00:00.000 --> 00:00:04.000]   [music]
[00:35:02.400 --> 00:35:06.920]   And I've quickly dismissed it as being important because, you know, you can check to see how
[00:35:06.920 --> 00:35:08.280]   much data you've been pushing.
[00:35:08.280 --> 00:35:12.960]   And the worst month I've ever had, I was just downloading like three and a half gigs.
[00:35:12.960 --> 00:35:21.160]   So I mean, if so, I don't consider myself a light user of my iPhone, but if it became
[00:35:21.160 --> 00:35:27.800]   so easy to download podcasts that way, that, that sort of were to subvert iTunes, that
[00:35:27.800 --> 00:35:28.960]   would be a bad thing.
[00:35:28.960 --> 00:35:29.960]   Yeah.
[00:35:29.960 --> 00:35:32.840]   Because you certainly, you'd, you'd cripple the 3G network.
[00:35:32.840 --> 00:35:39.040]   Also it would minimize Apple's importance, so Apple's amount of control over the experience.
[00:35:39.040 --> 00:35:44.000]   But as far as I can see, you don't have any sort of an automatic download sort of thing.
[00:35:44.000 --> 00:35:48.560]   You have to explicitly say, oh, I want to check for more podcasts and oh yes, please,
[00:35:48.560 --> 00:35:52.440]   definitely I need more cursor words and that would make sense though, because then you
[00:35:52.440 --> 00:35:56.520]   wouldn't be bit accidentally by having something be constantly downloaded in the background.
[00:35:56.520 --> 00:36:00.840]   And suddenly at the end of the month you go, whoa, I've exceeded my cap.
[00:36:00.840 --> 00:36:04.720]   It is interesting the idea of downloading 20 megs at a time into your phone.
[00:36:04.720 --> 00:36:07.160]   That would be absolutely unprecedented for the iPhones for us.
[00:36:07.160 --> 00:36:08.160]   I know.
[00:36:08.160 --> 00:36:10.040]   What else is new in two point?
[00:36:10.040 --> 00:36:13.680]   You, John Redinger, have you heard anything that you are excited about?
[00:36:13.680 --> 00:36:16.160]   The future I'm most looking forward to is Google Street View.
[00:36:16.160 --> 00:36:18.360]   Yeah, that's so cool, isn't it?
[00:36:18.360 --> 00:36:21.120]   I mean, the, the stalker in me is excited about it.
[00:36:21.120 --> 00:36:22.760]   Who are you stalking?
[00:36:22.760 --> 00:36:25.520]   Justin, Justin Street View is very cool.
[00:36:25.520 --> 00:36:27.960]   I had a chance to play around with it on the G1.
[00:36:27.960 --> 00:36:28.960]   Right.
[00:36:28.960 --> 00:36:32.720]   And it really made it a enjoyable experience just to be able to look around and see where
[00:36:32.720 --> 00:36:33.800]   you are.
[00:36:33.800 --> 00:36:37.240]   Also walking directions are going to be added, which for those folks in New York City or
[00:36:37.240 --> 00:36:39.960]   San Francisco can be a huge boon.
[00:36:39.960 --> 00:36:41.600]   I like that idea a lot.
[00:36:41.600 --> 00:36:42.600]   Yeah.
[00:36:42.600 --> 00:36:45.640]   I'm wondering how useful it's going to be because remember that the iPhone doesn't have the
[00:36:45.640 --> 00:36:48.600]   built-in compass that the G that the Gphone has.
[00:36:48.600 --> 00:36:50.120]   Oh, that's a, that's a good point.
[00:36:50.120 --> 00:36:53.000]   I wonder if the accelerometer though can be, I don't know.
[00:36:53.000 --> 00:36:55.040]   I mean, it will sense your turning.
[00:36:55.040 --> 00:36:59.760]   I mean, it definitely, I mean, it definitely senses, you know, when, if you download a
[00:36:59.760 --> 00:37:03.320]   Google Earth, obviously it senses whether you're holding it up or holding it down and
[00:37:03.320 --> 00:37:06.360]   adjust its, its angle thusly.
[00:37:06.360 --> 00:37:09.080]   But when I'm using the G1 phone, the coolest thing.
[00:37:09.080 --> 00:37:10.240]   It knows where you're aiming.
[00:37:10.240 --> 00:37:11.240]   Exactly.
[00:37:11.240 --> 00:37:14.120]   Just be able to turn around this way and then turn around that way and see the display
[00:37:14.120 --> 00:37:15.120]   change.
[00:37:15.120 --> 00:37:17.400]   Like, no, no, that way Nimbus.
[00:37:17.400 --> 00:37:19.760]   You had it right the first time.
[00:37:19.760 --> 00:37:24.120]   I think one of the features that's really going under the radar for 2.2 is Apple's
[00:37:24.120 --> 00:37:27.040]   edition of the emoji icons for the Japanese market.
[00:37:27.040 --> 00:37:28.040]   Yes.
[00:37:28.040 --> 00:37:30.360]   Must have apparently if you want to succeed in Japan.
[00:37:30.360 --> 00:37:32.520]   That's, I hadn't heard that either.
[00:37:32.520 --> 00:37:36.680]   And you know, the iPhone didn't really take off, I think, current expectations in Japan
[00:37:36.680 --> 00:37:40.040]   and supposedly it was because of the lack of emoji icons.
[00:37:40.040 --> 00:37:43.840]   These are the kind of big icons that have all sorts of meaning and you use them in your
[00:37:43.840 --> 00:37:45.200]   instant messaging, I guess.
[00:37:45.200 --> 00:37:46.200]   Yes.
[00:37:46.200 --> 00:37:48.360]   Or your texting, I guess it would be not instant messaging.
[00:37:48.360 --> 00:37:50.000]   Yeah, I believe that's what there are.
[00:37:50.000 --> 00:37:51.000]   Tons of pictures.
[00:37:51.000 --> 00:37:54.760]   I was looking through the list of them and they have pictures of smiling and crying pandas
[00:37:54.760 --> 00:37:55.760]   and happy people.
[00:37:55.760 --> 00:37:58.360]   It's very funny what they have in there.
[00:37:58.360 --> 00:38:01.560]   But I guess it's important to that market and that's a big market for Apple.
[00:38:01.560 --> 00:38:05.440]   John Grubber, do you think we're all going to start putting pandas in our text messages?
[00:38:05.440 --> 00:38:08.280]   I don't even need to smile.
[00:38:08.280 --> 00:38:09.480]   You're the wrong guy to ask.
[00:38:09.480 --> 00:38:12.280]   It'll definitely make Twitter a lot easier to use.
[00:38:12.280 --> 00:38:13.280]   Yeah.
[00:38:13.280 --> 00:38:17.920]   Here's my question with the podcasting and I'm getting a lot of email from readers who
[00:38:17.920 --> 00:38:22.240]   are seeing the rumors about 2.2 and that it has over the air podcast download, which
[00:38:22.240 --> 00:38:23.240]   is great.
[00:38:23.240 --> 00:38:26.160]   And I think once it's here, everybody will be like, I can't believe this wasn't here
[00:38:26.160 --> 00:38:27.160]   all along.
[00:38:27.160 --> 00:38:30.280]   We have this podcast listening device with Wi-Fi built in.
[00:38:30.280 --> 00:38:33.880]   It took a year and a half to get over the air podcast downloads.
[00:38:33.880 --> 00:38:38.080]   But here's the thing is everybody's emailing me saying, see, this is why they rejected
[00:38:38.080 --> 00:38:42.320]   that podcast rap two months ago.
[00:38:42.320 --> 00:38:44.880]   And I still think, well, who cares?
[00:38:44.880 --> 00:38:49.400]   That still is no excuse for the poor guy who built the app.
[00:38:49.400 --> 00:38:52.560]   Didn't, what are you supposed to do if you're an iPhone developer?
[00:38:52.560 --> 00:38:58.840]   Follow MacRumors.com and base your development decisions on rumors of upcoming features.
[00:38:58.840 --> 00:39:02.400]   Yeah, I still say that Apple should have let that app in, you know, that just because
[00:39:02.400 --> 00:39:08.680]   it's coming to the built in iTunes, it still seems weird to me that they rejected that
[00:39:08.680 --> 00:39:09.680]   guy's app.
[00:39:09.680 --> 00:39:10.680]   Yeah.
[00:39:10.680 --> 00:39:13.080]   Well, then there is a fairly large graveyard.
[00:39:13.080 --> 00:39:20.720]   We talked about last week of iPhone apps that were either rejected or pulled.
[00:39:20.720 --> 00:39:25.880]   You know, the G1 just got its first podcast downloading app.
[00:39:25.880 --> 00:39:29.320]   G1 also has a bug that never appeared in the iPhone.
[00:39:29.320 --> 00:39:32.200]   Mine just got patched this morning where you type reboot.
[00:39:32.200 --> 00:39:34.800]   Have you seen if you type reboot anywhere on the G1?
[00:39:34.800 --> 00:39:37.160]   Have you tried that, Andy?
[00:39:37.160 --> 00:39:40.760]   I did it immediately and it reboots the phone because it's a crazy.
[00:39:40.760 --> 00:39:43.000]   It really is the craziest bug I've ever heard.
[00:39:43.000 --> 00:39:44.000]   It's bizarre.
[00:39:44.000 --> 00:39:48.880]   Apparently, it's a debug switch was left on and when the phone shipped and everything
[00:39:48.880 --> 00:39:54.960]   you type at the keyboard anywhere and anything is also sent to the Linux command line.
[00:39:54.960 --> 00:40:01.520]   So if you type with privileges, so it doesn't even say you sure you want to reboot.
[00:40:01.520 --> 00:40:02.520]   There's other people online.
[00:40:02.520 --> 00:40:03.520]   Nothing.
[00:40:03.520 --> 00:40:04.520]   It reboots immediately.
[00:40:04.520 --> 00:40:05.520]   It's an instant reboot.
[00:40:05.520 --> 00:40:07.840]   And I tried it and it worked.
[00:40:07.840 --> 00:40:08.840]   Yeah.
[00:40:08.840 --> 00:40:12.360]   Whenever you type in a credit card number, you for oddly enough a rice cooker arrives
[00:40:12.360 --> 00:40:13.360]   at the later.
[00:40:13.360 --> 00:40:17.440]   You see, that's the question is are they apparently they're logging these as well.
[00:40:17.440 --> 00:40:23.520]   So I mean, I would say the upside of that bug though is that it's proof that Google's
[00:40:23.520 --> 00:40:27.960]   or Android, whoever you want to give credit to it that they're over the air update system
[00:40:27.960 --> 00:40:28.960]   is working.
[00:40:28.960 --> 00:40:32.600]   That you're saying your device got, you know, you just tried it off.
[00:40:32.600 --> 00:40:33.600]   Yes.
[00:40:33.600 --> 00:40:34.600]   And you just you didn't do anything.
[00:40:34.600 --> 00:40:35.600]   Nope.
[00:40:35.600 --> 00:40:37.040]   In some ways, that's actually better than the iPhone.
[00:40:37.040 --> 00:40:40.480]   The iPhone you've still got to be sinking with with.
[00:40:40.480 --> 00:40:42.600]   That's a good point with iTunes regularly.
[00:40:42.600 --> 00:40:46.560]   They were able to push that fixes the second fix I've received.
[00:40:46.560 --> 00:40:47.560]   But but that's true.
[00:40:47.560 --> 00:40:52.360]   Isn't that more normal though in the cell phone world that you get these are maybe not?
[00:40:52.360 --> 00:40:53.360]   I don't know.
[00:40:53.360 --> 00:40:56.120]   I've heard that a lot of like with a lot of, I mean, and I'm not an expert.
[00:40:56.120 --> 00:40:59.800]   Maybe somebody else is used blackberry more, but I've heard that with blackberry, you often,
[00:40:59.800 --> 00:41:04.840]   you know, sort of get stuck on it, whatever version it was at when you bought it and you
[00:41:04.840 --> 00:41:07.640]   better hope that well, it is true.
[00:41:07.640 --> 00:41:11.120]   I guess on my Nokia that I had to go.
[00:41:11.120 --> 00:41:12.120]   Yeah.
[00:41:12.120 --> 00:41:15.560]   Nokia's you have to go to the Nokia site and get download an application for updating and
[00:41:15.560 --> 00:41:16.560]   run it periodically.
[00:41:16.560 --> 00:41:19.080]   And it's Windows only too, which is annoying.
[00:41:19.080 --> 00:41:23.360]   I do wonder if that kind of behavior is really appropriate for mobile phone though.
[00:41:23.360 --> 00:41:28.920]   You do get the devices like the Amazon Kindle that's technically a Linux device that can
[00:41:28.920 --> 00:41:31.280]   fix itself over the air.
[00:41:31.280 --> 00:41:33.600]   But the Kindle is a static book reader.
[00:41:33.600 --> 00:41:37.480]   It's not a computer that you own and that you feel as though you should need to control.
[00:41:37.480 --> 00:41:43.320]   I mean, I like the fact that Apple pushes up updates when they're needed.
[00:41:43.320 --> 00:41:49.960]   But I also like the fact that I can have a generation one iPhone with 1.2 firmware on
[00:41:49.960 --> 00:41:52.160]   it if I want to keep it that way.
[00:41:52.160 --> 00:41:57.960]   It also makes me worry, you know, it has the ability to simply scan everything that's being
[00:41:57.960 --> 00:42:03.960]   typed to run a very low level type of command that totally owns the phone.
[00:42:03.960 --> 00:42:08.400]   Don't you think that there are a lot of there are a lot of no good nooks out there who decided
[00:42:08.400 --> 00:42:11.640]   to take three personal days in a row from the job of the time?
[00:42:11.640 --> 00:42:12.640]   Oh, yeah.
[00:42:12.640 --> 00:42:14.960]   I've got a new project.
[00:42:14.960 --> 00:42:17.080]   I've got root access.
[00:42:17.080 --> 00:42:21.200]   I don't have to work in the tires store anymore because I've just released a piece of software
[00:42:21.200 --> 00:42:22.200]   that people don't know.
[00:42:22.200 --> 00:42:23.720]   Yeah, you have a good point.
[00:42:23.720 --> 00:42:25.360]   I was glad to see that.
[00:42:25.360 --> 00:42:30.840]   But I was both happy that I could do it because I think it's just the funniest bug ever.
[00:42:30.840 --> 00:42:34.720]   And then also very relieved when I turned on the phone that it downloaded the.
[00:42:34.720 --> 00:42:35.720]   I'm not used by the way.
[00:42:35.720 --> 00:42:39.120]   I'm not using it as my full-time phone as I thought I might.
[00:42:39.120 --> 00:42:43.920]   I went back to the iPhone and it's chiefly battery life, but it's also just the dearth
[00:42:43.920 --> 00:42:45.280]   of interesting applications.
[00:42:45.280 --> 00:42:50.240]   There's some that are killer like the street view that uses the compass like the bar code
[00:42:50.240 --> 00:42:53.040]   scanning, which is something I've always wanted for the iPhone.
[00:42:53.040 --> 00:42:57.680]   The ability to walk up to a product, launch this application, scan the barcode and be
[00:42:57.680 --> 00:43:01.720]   told where you can get it cheaper nearby.
[00:43:01.720 --> 00:43:04.760]   That's a killer app and it works.
[00:43:04.760 --> 00:43:06.400]   There's three of them.
[00:43:06.400 --> 00:43:07.400]   Such a killer app.
[00:43:07.400 --> 00:43:08.920]   Three people did them.
[00:43:08.920 --> 00:43:13.200]   That's something that I apparently the iPhone's phone is not sufficient resolution and because
[00:43:13.200 --> 00:43:15.720]   it doesn't have that kind of auto focus feature.
[00:43:15.720 --> 00:43:17.760]   I've heard that too.
[00:43:17.760 --> 00:43:24.560]   The problem is that the iPhone camera is fixed focus and it's like I think like three feet
[00:43:24.560 --> 00:43:27.240]   away from the lens or something like that is the focus point.
[00:43:27.240 --> 00:43:30.600]   Yeah, you need to be able to get fairly close to fill that frame.
[00:43:30.600 --> 00:43:31.880]   It's pretty easy to do with a G1.
[00:43:31.880 --> 00:43:35.120]   I mean, you kind of have you played with an annual?
[00:43:35.120 --> 00:43:36.120]   Which one, the G1?
[00:43:36.120 --> 00:43:37.120]   The bar coding scanning.
[00:43:37.120 --> 00:43:38.120]   Yes, I have.
[00:43:38.120 --> 00:43:44.840]   And yeah, that's with every really cool piece of technology, you need to have that one feature
[00:43:44.840 --> 00:43:49.400]   that you show people across the restaurant table that causes them to instantly want to
[00:43:49.400 --> 00:43:50.840]   buy this thing.
[00:43:50.840 --> 00:43:54.680]   And the demo, I almost have to figure out, make sure you have a candy bar in your pocket.
[00:43:54.680 --> 00:43:57.880]   Make sure you have a piece of something you recently book or something that has a barcode
[00:43:57.880 --> 00:44:02.240]   on it because I have people have heard about this and they want to see a demo of it and
[00:44:02.240 --> 00:44:05.000]   I've had, oh damn, I didn't buy anything today.
[00:44:05.000 --> 00:44:10.920]   Carry stuff with barcodes at all times so that you can scan it.
[00:44:10.920 --> 00:44:11.920]   It is a wonderful feature.
[00:44:11.920 --> 00:44:15.960]   And it does point out that, you know, if there's one feature that I really want to
[00:44:15.960 --> 00:44:19.920]   lobby for for the next generation of iPhone hardware, I want a better camera.
[00:44:19.920 --> 00:44:20.920]   Better camera.
[00:44:20.920 --> 00:44:21.920]   Thank you.
[00:44:21.920 --> 00:44:23.080]   Even three megapixels isn't enough.
[00:44:23.080 --> 00:44:24.080]   I want five.
[00:44:24.080 --> 00:44:26.440]   I don't think the megapixels are megapixels.
[00:44:26.440 --> 00:44:28.440]   What do you want, John?
[00:44:28.440 --> 00:44:31.640]   I was going to say I completely agree.
[00:44:31.640 --> 00:44:36.080]   I think this is another example of living with the iPhone's limitations and being happy
[00:44:36.080 --> 00:44:37.080]   with it.
[00:44:37.080 --> 00:44:40.080]   The iPhone 3G and that's my daily driver.
[00:44:40.080 --> 00:44:44.520]   But still the things that most phones could do years ago, the iPhone still doesn't do.
[00:44:44.520 --> 00:44:48.880]   I take pictures of my iPhone, but I kind of always wish I had better images.
[00:44:48.880 --> 00:44:51.760]   John Gruber, do you think it needs something other than more megapixels?
[00:44:51.760 --> 00:44:58.760]   Yeah, I think megapixels is the better image quality at the side.
[00:44:58.760 --> 00:45:04.000]   I would much rather have a better lens, something with, say, autofocus so that you can get better
[00:45:04.000 --> 00:45:19.480]   than a
[00:45:19.480 --> 00:45:32.160]   camera.
[00:45:32.160 --> 00:45:38.280]   To be fair, I find that the firmware, that's powering the camera in the Google phone, or
[00:45:38.280 --> 00:45:44.400]   rather, excuse me, in the G1 is more easily bamboozled in terms of exposure than the iPhone's
[00:45:44.400 --> 00:45:45.400]   firmware is.
[00:45:45.400 --> 00:45:49.800]   I take pictures the exact same scene, the exact same lighting situation.
[00:45:49.800 --> 00:45:53.720]   There are a lot more blown highlights on the G1 than there is on the iPhone.
[00:45:53.720 --> 00:46:02.640]   Of course, we're not talking about variable focus as opposed to autofocus.
[00:46:02.640 --> 00:46:04.640]   That's just such a huge difference.
[00:46:04.640 --> 00:46:09.240]   When you're using a camera phone and you hear that little motor basically trying to zoom
[00:46:09.240 --> 00:46:15.360]   in on one specific area of the picture and make it better, it's clarity not making it
[00:46:15.360 --> 00:46:17.360]   megapixels that really went out.
[00:46:17.360 --> 00:46:18.360]   Yeah, I have to do that.
[00:46:18.360 --> 00:46:23.760]   The thing I always find myself wanting to do with my iPhone camera is take pictures of
[00:46:23.760 --> 00:46:27.240]   stuff real close to it, get almost like a macro mode.
[00:46:27.240 --> 00:46:32.040]   It's almost like in the old James Bond pictures when it seemed so cool that he'd have a camera
[00:46:32.040 --> 00:46:36.520]   in his watch and he'd be taking pictures of the plans from Dr. Noah or whatever.
[00:46:36.520 --> 00:46:39.560]   Just like somebody has a piece of paper or something and I just want to get a picture
[00:46:39.560 --> 00:46:44.040]   of it and then when I get back, then I'll have it, I'll have a...
[00:46:44.040 --> 00:46:47.000]   You know where it's really useful is with something like Evernote where you take the
[00:46:47.000 --> 00:46:50.920]   picture, you upload it to Evernote and then they have the...
[00:46:50.920 --> 00:46:54.440]   Yeah, well, it's humans type in the text.
[00:46:54.440 --> 00:46:57.560]   That would be better in a way.
[00:46:57.560 --> 00:47:02.840]   Barcode scanning, automatic character recognition, that's a tough one.
[00:47:02.840 --> 00:47:07.280]   Actually, and the next step beyond that is to give developers access to the camera
[00:47:07.280 --> 00:47:13.680]   hearts because one button for taking a picture, it's a good button and it works and it takes
[00:47:13.680 --> 00:47:17.760]   the picture but there's such a thing as exposure and color contrast and auto timers and all
[00:47:17.760 --> 00:47:20.560]   kinds of cool stuff that this should be able to do that it's not doing.
[00:47:20.560 --> 00:47:22.400]   There are some fun camera applications.
[00:47:22.400 --> 00:47:27.760]   I use one called Camera Bag which is really fun and it gives you...
[00:47:27.760 --> 00:47:32.480]   You could take the picture but it gives you a choice of different old style cameras that
[00:47:32.480 --> 00:47:34.560]   it will process the photo as.
[00:47:34.560 --> 00:47:40.120]   So I can choose from Helga, Lolo, Cinema, Ansel which does a kind of black and white
[00:47:40.120 --> 00:47:47.160]   effect, 1962 which is kind of like the Kodachrome effect, 1974, Fish Eye or Infrared.
[00:47:47.160 --> 00:47:49.400]   I mean, it's kind of fun.
[00:47:49.400 --> 00:47:53.880]   So what do you use for a camera application, Andy?
[00:47:53.880 --> 00:47:56.040]   Do you just use the built-in iPhone camera?
[00:47:56.040 --> 00:48:01.800]   Yeah, I just use the built-in camera because there are a couple of apps that do a fairly
[00:48:01.800 --> 00:48:07.480]   okay job of giving you like iPhoto 3.0 type editing functionality.
[00:48:07.480 --> 00:48:11.320]   You can just sort of tweak the exposure a little bit, tweak the color a little bit.
[00:48:11.320 --> 00:48:17.520]   But I find that if it is even halfway worth tweaking with it's already been shot it's worth
[00:48:17.520 --> 00:48:21.600]   just dumping it into the real iPhoto or the real Photoshop and enhancing it.
[00:48:21.600 --> 00:48:30.360]   I mean, the game is already lost by the time the iPhone has guessed poorly at the exposure.
[00:48:30.360 --> 00:48:33.760]   It's been bamboozled by the light coming in from the window and actually it was the thing
[00:48:33.760 --> 00:48:36.760]   that was on the tabletop that you were interested in.
[00:48:36.760 --> 00:48:41.760]   I mean, you can make that brighter but it'll still look like a crappy under exposed picture.
[00:48:41.760 --> 00:48:45.600]   John Gruberty, you use anything in particular to use the iPhone's camera app?
[00:48:45.600 --> 00:48:48.680]   I just got the one you're talking about, Photobag.
[00:48:48.680 --> 00:48:49.760]   Yeah, I love it.
[00:48:49.760 --> 00:48:50.760]   I just got that like a week ago.
[00:48:50.760 --> 00:48:53.480]   I maybe don't even come out a week ago but I saw it somewhere else.
[00:48:53.480 --> 00:48:57.760]   And it's funny because some of the effects actually, the same picture, it actually looks
[00:48:57.760 --> 00:49:04.120]   better, not just like in a gimmicky way but like because I think so many of the problems
[00:49:04.120 --> 00:49:12.760]   with the iPhone is wrong guesses at not the exposure, the color balance.
[00:49:12.760 --> 00:49:17.520]   That the gimmicky filters like the fake Lomo effect, it actually makes the pictures look
[00:49:17.520 --> 00:49:19.800]   better, not just in a gimmicky way.
[00:49:19.800 --> 00:49:21.840]   No, I completely agree with you.
[00:49:21.840 --> 00:49:26.480]   I use the Helga a lot which is like wasn't that a Russian like a cheap plastic Russian
[00:49:26.480 --> 00:49:27.480]   camera?
[00:49:27.480 --> 00:49:29.320]   Yeah, yeah.
[00:49:29.320 --> 00:49:33.600]   It's really kind of fun and there's a pseudo infra red.
[00:49:33.600 --> 00:49:36.640]   John Redinger, do you, first of all, I don't even know, are you an iPhone user?
[00:49:36.640 --> 00:49:37.640]   I think you are, right?
[00:49:37.640 --> 00:49:42.520]   I am the iPhone 3G, the 16 or gig black is my daily phone.
[00:49:42.520 --> 00:49:43.640]   And you know, I'm with Andy.
[00:49:43.640 --> 00:49:45.440]   I use the built-in camera.
[00:49:45.440 --> 00:49:46.440]   I built in camera.
[00:49:46.440 --> 00:49:50.360]   I always up the mind that if it's worth editing, I'll edit it on the computer.
[00:49:50.360 --> 00:49:55.000]   I use a smug mug's application too because I like to upload stuff to smug mug and it
[00:49:55.000 --> 00:50:00.520]   geotags the image and stamps it and tags it and uploads it right to smug mug.
[00:50:00.520 --> 00:50:03.080]   So that's kind of fun.
[00:50:03.080 --> 00:50:06.280]   But I do, you know, I would, I like taking pictures.
[00:50:06.280 --> 00:50:09.080]   I mean, Andy, you're a great photographer.
[00:50:09.080 --> 00:50:12.120]   And I suppose you always have a good camera along with you.
[00:50:12.120 --> 00:50:15.040]   But, see, that's just it.
[00:50:15.040 --> 00:50:19.040]   The iPhone is the device that I take with me when I have no plans to ever need a computer
[00:50:19.040 --> 00:50:22.560]   or no plans to ever need electronic books with me or anything.
[00:50:22.560 --> 00:50:27.440]   And as a result, the times when, oh, damn, this traffic here, there's a huge pile up on
[00:50:27.440 --> 00:50:30.760]   I-95 and I better just pull over and have dinner nearby.
[00:50:30.760 --> 00:50:31.760]   Yeah.
[00:50:31.760 --> 00:50:35.920]   So that's when I'm glad that I can, I have access to email on the web and all my ebooks.
[00:50:35.920 --> 00:50:39.560]   The iPhone is also the camera that I have with me when I didn't think that I would need
[00:50:39.560 --> 00:50:40.560]   to have a camera with me.
[00:50:40.560 --> 00:50:45.280]   Now, I recently picked up Nikon's P6000 CoolPix and it's great to have a camera of that
[00:50:45.280 --> 00:50:47.560]   caliber that's that small.
[00:50:47.560 --> 00:50:52.160]   And thanks to the glory and the majesty of my internet tactical pants, there's always
[00:50:52.160 --> 00:50:55.080]   there's always a, sorry, with me.
[00:50:55.080 --> 00:50:58.720]   But again, there's so many times when I just want to make sure that the times when I see
[00:50:58.720 --> 00:51:02.680]   something just kind of cool and kind of funny, not something that I would ever, you know,
[00:51:02.680 --> 00:51:06.120]   good enough that I would publish anything with it or make a print out of it.
[00:51:06.120 --> 00:51:08.880]   But just something funny that I just want to put on the blog or I just want to remember
[00:51:08.880 --> 00:51:09.880]   it.
[00:51:09.880 --> 00:51:14.720]   You know, I just want that little lens to be a good little piece of glass with variable
[00:51:14.720 --> 00:51:18.960]   focus and the ability to give it a little bit of human direction saying, oh, you actually
[00:51:18.960 --> 00:51:19.960]   kind of blew that.
[00:51:19.960 --> 00:51:21.240]   Here's, I'm going to give you some guidance.
[00:51:21.240 --> 00:51:24.560]   Please underexpose that by one stop and try it again.
[00:51:24.560 --> 00:51:28.440]   And that's the, I might be really well in the minority here because for a lot of people,
[00:51:28.440 --> 00:51:32.160]   it's just the goofy camera that you just happen to get free with a phone.
[00:51:32.160 --> 00:51:36.240]   But that would, that would be one of those little transformative new features of an iPhone
[00:51:36.240 --> 00:51:37.240]   for me.
[00:51:37.240 --> 00:51:41.040]   John Gruber, any other, any stories that are on your mind or you're, you're ready to write
[00:51:41.040 --> 00:51:44.880]   about on daring fireball that you want to share with us at this point.
[00:51:44.880 --> 00:51:46.840]   And what are you working on these days?
[00:51:46.840 --> 00:51:51.640]   Oh, I don't know.
[00:51:51.640 --> 00:51:53.920]   You don't have to, you don't have to has anything.
[00:51:53.920 --> 00:51:56.280]   You sound like you've been beaten down by life.
[00:51:56.280 --> 00:51:59.280]   I don't know.
[00:51:59.280 --> 00:52:04.280]   If there's a theme, a current theme, it's the idea that, that, you know, I wrote about
[00:52:04.280 --> 00:52:13.360]   it last week about sort of an ode to the built in iPhone notes app of, you know what I don't,
[00:52:13.360 --> 00:52:17.800]   I use, I haven't gotten around to finishing the saga yet.
[00:52:17.800 --> 00:52:22.960]   I actually use an app called Right Room, which I think is like four or five bucks.
[00:52:22.960 --> 00:52:24.760]   That's, is that hog-based software?
[00:52:24.760 --> 00:52:25.760]   Yeah.
[00:52:25.760 --> 00:52:35.520]   And he's a new one that just came out this week called memos, M-E-M-O-S, which is similar
[00:52:35.520 --> 00:52:39.680]   in a lot of ways to Right Room does some of the same things, nice that notes doesn't
[00:52:39.680 --> 00:52:40.680]   do.
[00:52:40.680 --> 00:52:45.240]   But then it's, you know, the big question with all third party notes apps, the big unanswered
[00:52:45.240 --> 00:52:49.120]   feature that Apple doesn't provide is how do you sync notes, right?
[00:52:49.120 --> 00:52:51.320]   So memos is pretty cool.
[00:52:51.320 --> 00:52:53.480]   It syncs to Google Docs.
[00:52:53.480 --> 00:52:55.480]   So interesting.
[00:52:55.480 --> 00:53:00.840]   Google account, and then it just, you know, you can pick which ones you want to save.
[00:53:00.840 --> 00:53:02.520]   It's not a seamless interface.
[00:53:02.520 --> 00:53:05.720]   I could go on and on about that, but it works and it's not too bad.
[00:53:05.720 --> 00:53:09.040]   And in terms of like, hey, I've got this text right here on my computer.
[00:53:09.040 --> 00:53:10.480]   I want to put it in a note on my iPhone.
[00:53:10.480 --> 00:53:15.160]   You can copy it, go to your Google Docs, make a new document, paste it in, and that's
[00:53:15.160 --> 00:53:19.240]   it, you know, and then you can go to your phone and just hit a button and it'll slurp
[00:53:19.240 --> 00:53:20.240]   it down.
[00:53:20.240 --> 00:53:22.520]   That's what I use Evernote for though.
[00:53:22.520 --> 00:53:25.440]   I mean, you can type in Evernote and it'll sync.
[00:53:25.440 --> 00:53:27.800]   So there's, you know, so there's a bunch of different options in there.
[00:53:27.800 --> 00:53:30.840]   And Evernote is definitely very good software.
[00:53:30.840 --> 00:53:36.280]   I've, my big gripe though on my Ode to notes is that while notes doesn't quite do enough
[00:53:36.280 --> 00:53:39.840]   and I don't, I really don't like that font, but I'm not going to, I'm not going to complain
[00:53:39.840 --> 00:53:40.840]   about that.
[00:53:40.840 --> 00:53:44.720]   There's, there's a beauty to the simplicity of the built in notes app in terms of how
[00:53:44.720 --> 00:53:49.320]   many taps it takes to do anything and just how little it does.
[00:53:49.320 --> 00:53:54.840]   And it's just a perfect little like minimalist, just dash out your thoughts app.
[00:53:54.840 --> 00:53:55.840]   Right.
[00:53:55.840 --> 00:54:02.000]   And I feel like there's a lot of, of what a lot of like little, little details that,
[00:54:02.000 --> 00:54:07.120]   that just keep things as simple as possible that Apple does in their built in iPhone apps
[00:54:07.120 --> 00:54:12.480]   that, that a lot of third party developers don't seem to be getting.
[00:54:12.480 --> 00:54:13.480]   Right.
[00:54:13.480 --> 00:54:22.120]   And, you know, and, and the analogy that I drew is sort of like how in like 1985 and 1986
[00:54:22.120 --> 00:54:27.960]   that, that people trying to write their first Mac software just couldn't shake the preconceptions
[00:54:27.960 --> 00:54:33.160]   they had from the command line era, you know, when, when before gooies that, that, you know,
[00:54:33.160 --> 00:54:36.400]   you'd download, you know, you'd go to your, your, your user group and with your floppy
[00:54:36.400 --> 00:54:42.680]   drive and get the new apps, you know, remember that's how you got shareware apps at the time.
[00:54:42.680 --> 00:54:47.240]   And you'd, you know, get all the new ones and try them out and the, you know, and you'd
