;FFMETADATA1
title=I Love Saggy Pants
artist=TWiT
album_artist=TWiT
album=This Week in Tech
track=479
genre=Podcast
comment=http://twit.tv/twit
copyright=These netcasts are released under a Creative Commons Attribution Non-Commercial Share-Alike license. TWiT and TWiT Logo are registered trademarks of Leo Laporte.
publisher=TWiT
date=2014
encoder=Lavf58.76.100



[00:00:00.000 --> 00:00:06.240]   It's time for Twit This Week in Tech, a great panel for you with John C. Devorak, Patrick
[01:00:17.880 --> 01:00:18.880]   I'm not sure.
[01:00:18.880 --> 01:00:19.880]   I'm not sure.
[01:00:19.880 --> 01:00:20.880]   I'm not sure.
[01:00:20.880 --> 01:00:21.880]   I'm not sure.
[01:00:21.880 --> 01:00:22.880]   I'm not sure.
[01:00:22.880 --> 01:00:23.880]   I'm not sure.
[01:00:23.880 --> 01:00:24.880]   I'm not sure.
[01:00:24.880 --> 01:00:25.880]   I'm not sure.
[01:00:25.880 --> 01:00:26.880]   I'm not sure.
[01:00:26.880 --> 01:00:27.880]   I'm not sure.
[01:00:27.880 --> 01:00:28.880]   I'm not sure.
[01:00:28.880 --> 01:00:29.880]   I'm not sure.
[01:00:29.880 --> 01:00:30.880]   I'm not sure.
[01:00:30.880 --> 01:00:31.880]   I'm not sure.
[01:00:31.880 --> 01:00:32.880]   I'm not sure.
[01:00:32.880 --> 01:00:33.880]   I'm not sure.
[01:00:33.880 --> 01:00:34.880]   I'm not sure.
[01:00:34.880 --> 01:00:35.880]   I'm not sure.
[01:00:35.880 --> 01:00:36.880]   I'm not sure.
[01:00:36.880 --> 01:00:37.880]   I'm not sure.
[01:00:37.880 --> 01:00:38.880]   I'm not sure.
[01:00:38.880 --> 01:00:39.880]   I'm not sure.
[01:00:39.880 --> 01:00:40.880]   I'm not sure.
[01:00:40.880 --> 01:00:41.880]   I'm not sure.
[01:00:41.880 --> 01:00:42.880]   I'm not sure.
[01:00:42.880 --> 01:00:43.880]   I'm not sure.
[01:00:43.880 --> 01:00:44.880]   I'm not sure.
[01:00:44.880 --> 01:00:45.880]   I'm not sure.
[01:00:45.880 --> 01:00:46.880]   I'm not sure.
[01:00:46.880 --> 01:00:47.880]   I'm not sure.
[01:00:47.880 --> 01:00:48.880]   I'm not sure.
[01:00:48.880 --> 01:00:49.880]   I'm not sure.
[01:00:49.880 --> 01:00:50.880]   I'm not sure.
[01:00:50.880 --> 01:00:51.880]   I'm not sure.
[01:00:51.880 --> 01:00:52.880]   I'm not sure.
[01:00:52.880 --> 01:00:53.880]   I'm not sure.
[01:00:53.880 --> 01:00:54.880]   I'm not sure.
[01:00:54.880 --> 01:00:55.880]   I'm not sure.
[01:00:55.880 --> 01:00:56.880]   I'm not sure.
[01:00:56.880 --> 01:00:57.880]   I'm not sure.
[01:00:57.880 --> 01:00:58.880]   I'm not sure.
[01:00:58.880 --> 01:00:59.880]   I'm not sure.
[01:00:59.880 --> 01:01:00.880]   I'm not sure.
[01:01:00.880 --> 01:01:01.880]   I'm not sure.
[01:01:01.880 --> 01:01:02.880]   I'm not sure.
[01:01:02.880 --> 01:01:03.880]   I'm not sure.
[01:01:03.880 --> 01:01:04.880]   I'm not sure.
[01:01:04.880 --> 01:01:05.880]   I'm not sure.
[01:01:05.880 --> 01:01:06.880]   I'm not sure.
[01:01:06.880 --> 01:01:07.880]   I'm not sure.
[01:01:07.880 --> 01:01:08.880]   I'm not sure.
[01:01:08.880 --> 01:01:09.880]   I'm not sure.
[01:01:09.880 --> 01:01:10.880]   I'm not sure.
[01:01:10.880 --> 01:01:11.880]   I'm not sure.
[01:01:11.880 --> 01:01:12.880]   I'm not sure.
[01:01:12.880 --> 01:01:13.880]   I'm not sure.
[01:01:13.880 --> 01:01:14.880]   I'm not sure.
[01:01:14.880 --> 01:01:15.880]   I'm not sure.
[01:01:15.880 --> 01:01:16.880]   I'm not sure.
[01:01:16.880 --> 01:01:17.880]   I'm not sure.
[01:01:17.880 --> 01:01:18.880]   I'm not sure.
[01:01:18.880 --> 01:01:19.880]   I'm not sure.
[01:01:19.880 --> 01:01:20.880]   I'm not sure.
[01:01:20.880 --> 01:01:21.880]   I'm not sure.
[01:01:21.880 --> 01:01:22.880]   I'm not sure.
[01:01:22.880 --> 01:01:23.880]   I'm not sure.
[01:01:23.880 --> 01:01:24.880]   I'm not sure.
[01:01:24.880 --> 01:01:25.880]   I'm not sure.
[01:01:25.880 --> 01:01:26.880]   I'm not sure.
[01:01:26.880 --> 01:01:27.880]   I'm not sure.
[01:01:27.880 --> 01:01:28.880]   I'm not sure.
[01:01:28.880 --> 01:01:29.880]   I'm not sure.
[01:01:29.880 --> 01:01:30.880]   I'm not sure.
[01:01:30.880 --> 01:01:31.880]   I'm not sure.
[01:01:31.880 --> 01:01:32.880]   I'm not sure.
[01:01:32.880 --> 01:01:33.880]   I'm not sure.
[01:01:33.880 --> 01:01:34.880]   I'm not sure.
[01:01:34.880 --> 01:01:35.880]   I'm not sure.
[01:01:35.880 --> 01:01:36.880]   I'm not sure.
[01:01:36.880 --> 01:01:37.880]   I'm not sure.
[01:01:37.880 --> 01:01:38.880]   I'm not sure.
[01:01:38.880 --> 01:01:39.880]   I'm not sure.
[01:01:39.880 --> 01:01:40.880]   I'm not sure.
[01:01:40.880 --> 01:01:41.880]   I'm not sure.
[01:01:41.880 --> 01:01:42.880]   I'm not sure.
[01:01:42.880 --> 01:01:43.880]   I'm not sure.
[01:01:43.880 --> 01:01:44.880]   I'm not sure.
[01:01:44.880 --> 01:01:45.880]   I'm not sure.
[01:01:45.880 --> 01:01:46.880]   I'm not sure.
[01:01:46.880 --> 01:01:47.880]   I'm not sure.
[01:01:47.880 --> 01:01:48.880]   I'm not sure.
[01:01:48.880 --> 01:01:49.880]   I'm not sure.
[01:01:49.880 --> 01:01:50.880]   I'm not sure.
[01:01:50.880 --> 01:01:51.880]   I'm not sure.
[01:01:51.880 --> 01:01:52.880]   I'm not sure.
[01:01:52.880 --> 01:01:53.880]   I'm not sure.
[01:01:53.880 --> 01:01:54.880]   I'm not sure.
[01:01:54.880 --> 01:01:55.880]   I'm not sure.
[01:01:55.880 --> 01:01:56.880]   I'm not sure.
[01:01:56.880 --> 01:01:57.880]   I'm not sure.
[01:01:57.880 --> 01:01:58.880]   I'm not sure.
[01:01:58.880 --> 01:01:59.880]   I'm not sure.
[01:01:59.880 --> 01:02:00.880]   I'm not sure.
[01:02:00.880 --> 01:02:01.880]   I'm not sure.
[01:02:01.880 --> 01:02:02.880]   I'm not sure.
[01:02:02.880 --> 01:02:03.880]   I'm not sure.
[01:02:03.880 --> 01:02:04.880]   I'm not sure.
[01:02:04.880 --> 01:02:05.880]   I'm not sure.
[01:02:05.880 --> 01:02:06.880]   I'm not sure.
[01:02:06.880 --> 01:02:07.880]   I'm not sure.
[01:02:07.880 --> 01:02:08.880]   I'm not sure.
[01:02:08.880 --> 01:02:09.880]   I'm not sure.
[01:02:09.880 --> 01:02:10.880]   I'm not sure.
[01:02:10.880 --> 01:02:11.880]   I'm not sure.
[01:02:11.880 --> 01:02:12.880]   I'm not sure.
[01:02:12.880 --> 01:02:13.880]   I'm not sure.
[01:02:13.880 --> 01:02:14.880]   I'm not sure.
[01:02:14.880 --> 01:02:15.880]   I'm not sure.
[01:02:15.880 --> 01:02:16.880]   I'm not sure.
[01:02:16.880 --> 01:02:17.880]   I'm not sure.
[01:02:17.880 --> 01:02:18.880]   I'm not sure.
[01:02:18.880 --> 01:02:19.880]   I'm not sure.
[01:02:19.880 --> 01:02:20.880]   I'm not sure.
[01:02:20.880 --> 01:02:21.880]   I'm not sure.
[01:02:21.880 --> 01:02:22.880]   I'm not sure.
[01:02:22.880 --> 01:02:23.880]   I'm not sure.
[01:02:23.880 --> 01:02:24.880]   I'm not sure.
[01:02:24.880 --> 01:02:25.880]   I'm not sure.
[01:02:25.880 --> 01:02:26.880]   I'm not sure.
[01:02:26.880 --> 01:02:27.880]   I'm not sure.
[01:02:27.880 --> 01:02:28.880]   I'm not sure.
[01:02:28.880 --> 01:02:29.880]   I'm not sure.
[01:02:29.880 --> 01:02:30.880]   I'm not sure.
[01:02:30.880 --> 01:02:31.880]   I'm not sure.
[01:02:31.880 --> 01:02:32.880]   I'm not sure.
[01:02:32.880 --> 01:02:33.880]   I'm not sure.
[01:02:33.880 --> 01:02:34.880]   I'm not sure.
[01:02:34.880 --> 01:02:35.880]   I'm not sure.
[01:02:35.880 --> 01:02:36.880]   I'm not sure.
[01:02:36.880 --> 01:02:37.880]   I'm not sure.
[01:02:37.880 --> 01:02:38.880]   I'm not sure.
[01:02:38.880 --> 01:02:39.880]   I'm not sure.
[01:02:39.880 --> 01:02:40.880]   I'm not sure.
[01:02:40.880 --> 01:02:41.880]   I'm not sure.
[01:02:41.880 --> 01:02:42.880]   I'm not sure.
[01:02:42.880 --> 01:02:43.880]   I'm not sure.
[01:02:43.880 --> 01:02:44.880]   I'm not sure.
[01:02:44.880 --> 01:02:45.880]   I'm not sure.
[01:02:45.880 --> 01:02:46.880]   I'm not sure.
[01:02:46.880 --> 01:02:47.880]   I'm not sure.
[01:02:47.880 --> 01:02:48.880]   I'm not sure.
[01:02:48.880 --> 01:02:49.880]   I'm not sure.
[01:02:49.880 --> 01:02:50.880]   I'm not sure.
[01:02:50.880 --> 01:02:51.880]   I'm not sure.
[01:02:51.880 --> 01:02:52.880]   I'm not sure.
[01:02:52.880 --> 01:02:53.880]   I'm not sure.
[01:02:53.880 --> 01:02:54.880]   I'm not sure.
[01:02:54.880 --> 01:02:55.880]   I'm not sure.
[01:02:55.880 --> 01:02:56.880]   I'm not sure.
[01:02:56.880 --> 01:02:57.880]   I'm not sure.
[01:02:57.880 --> 01:02:58.880]   I'm not sure.
[01:02:58.880 --> 01:02:59.880]   I'm not sure.
[01:02:59.880 --> 01:03:00.880]   I'm not sure.
[01:03:00.880 --> 01:03:01.880]   I'm not sure.
[01:03:01.880 --> 01:03:02.880]   I'm not sure.
[01:03:02.880 --> 01:03:03.880]   I'm not sure.
[01:03:03.880 --> 01:03:04.880]   I'm not sure.
[01:03:04.880 --> 01:03:05.880]   I'm not sure.
[01:03:05.880 --> 01:03:06.880]   I'm not sure.
[01:03:06.880 --> 01:03:07.880]   I'm not sure.
[01:03:07.880 --> 01:03:08.880]   I'm not sure.
[01:03:08.880 --> 01:03:09.880]   I'm not sure.
[01:03:09.880 --> 01:03:10.880]   I'm not sure.
[01:03:10.880 --> 01:03:11.880]   I'm not sure.
[01:03:11.880 --> 01:03:12.880]   I'm not sure.
[01:03:12.880 --> 01:03:13.880]   I'm not sure.
[01:03:13.880 --> 01:03:14.880]   I'm not sure.
[01:03:14.880 --> 01:03:15.880]   I'm not sure.
[01:03:15.880 --> 01:03:16.880]   I'm not sure.
[01:03:16.880 --> 01:03:17.880]   I'm not sure.
[01:03:17.880 --> 01:03:18.880]   I'm not sure.
[01:03:18.880 --> 01:03:19.880]   I'm not sure.
[01:03:19.880 --> 01:03:20.880]   I'm not sure.
[01:03:20.880 --> 01:03:21.880]   I'm not sure.
[01:03:21.880 --> 01:03:22.880]   I'm not sure.
[01:03:22.880 --> 01:03:23.880]   I'm not sure.
[01:03:23.880 --> 01:03:24.880]   I'm not sure.
[01:03:24.880 --> 01:03:25.880]   I'm not sure.
[01:03:25.880 --> 01:03:26.880]   I'm not sure.
[01:03:26.880 --> 01:03:27.880]   I'm not sure.
[01:03:27.880 --> 01:03:28.880]   I'm not sure.
[01:03:28.880 --> 01:03:29.880]   I'm not sure.
[01:03:29.880 --> 01:03:30.880]   I'm not sure.
[01:03:30.880 --> 01:03:31.880]   I'm not sure.
[01:03:31.880 --> 01:03:32.880]   I'm not sure.
[01:03:32.880 --> 01:03:33.880]   I'm not sure.
[01:03:33.880 --> 01:03:34.880]   I'm not sure.
[01:03:34.880 --> 01:03:35.880]   I'm not sure.
[01:03:35.880 --> 01:03:36.880]   I'm not sure.
[01:03:36.880 --> 01:03:37.880]   I'm not sure.
[01:03:37.880 --> 01:03:38.880]   I'm not sure.
[01:03:38.880 --> 01:03:39.880]   I'm not sure.
[01:03:39.880 --> 01:03:40.880]   I'm not sure.
[01:03:40.880 --> 01:03:41.880]   I'm not sure.
[01:03:41.880 --> 01:03:42.880]   I'm not sure.
[01:03:42.880 --> 01:03:43.880]   I'm not sure.
[01:03:43.880 --> 01:03:44.880]   I'm not sure.
[01:03:44.880 --> 01:03:45.880]   I'm not sure.
[01:03:45.880 --> 01:03:46.880]   I'm not sure.
[01:03:46.880 --> 01:03:47.880]   I'm not sure.
[01:03:47.880 --> 01:03:48.880]   I'm not sure.
[01:03:48.880 --> 01:03:49.880]   I'm not sure.
[01:03:49.880 --> 01:03:50.880]   I'm not sure.
[01:03:50.880 --> 01:03:51.880]   I'm not sure.
[01:03:51.880 --> 01:03:52.880]   I'm not sure.
[01:03:52.880 --> 01:03:53.880]   I'm not sure.
[01:03:53.880 --> 01:03:54.880]   I'm not sure.
[01:03:54.880 --> 01:03:55.880]   I'm not sure.
[01:03:55.880 --> 01:03:56.880]   I'm not sure.
[01:03:56.880 --> 01:03:57.880]   I'm not sure.
[01:03:57.880 --> 01:03:58.880]   I'm not sure.
[01:03:58.880 --> 01:03:59.880]   I'm not sure.
[01:03:59.880 --> 01:04:00.880]   I'm not sure.
[01:04:00.880 --> 01:04:01.880]   I'm not sure.
[01:04:01.880 --> 01:04:02.880]   I'm not sure.
[01:04:02.880 --> 01:04:03.880]   I'm not sure.
[01:04:03.880 --> 01:04:04.880]   I'm not sure.
[01:04:04.880 --> 01:04:05.880]   I'm not sure.
[01:04:05.880 --> 01:04:06.880]   I'm not sure.
[01:04:06.880 --> 01:04:07.880]   I'm not sure.
[01:04:07.880 --> 01:04:08.880]   I'm not sure.
[01:04:08.880 --> 01:04:09.880]   I'm not sure.
[01:04:09.880 --> 01:04:10.880]   I'm not sure.
[01:04:10.880 --> 01:04:11.880]   I'm not sure.
[01:04:11.880 --> 01:04:12.880]   I'm not sure.
[01:04:12.880 --> 01:04:13.880]   I'm not sure.
[01:04:13.880 --> 01:04:14.880]   I'm not sure.
[01:04:14.880 --> 01:04:15.880]   I'm not sure.
[01:04:15.880 --> 01:04:16.880]   I'm not sure.
[01:04:16.880 --> 01:04:17.880]   I'm not sure.
[01:04:17.880 --> 01:04:18.880]   I'm not sure.
[01:04:18.880 --> 01:04:19.880]   I'm not sure.
[01:04:19.880 --> 01:04:20.880]   I'm not sure.
[01:04:20.880 --> 01:04:21.880]   I'm not sure.
[01:04:21.880 --> 01:04:22.880]   I'm not sure.
[01:04:22.880 --> 01:04:23.880]   I'm not sure.
[01:04:23.880 --> 01:04:24.880]   I'm not sure.
[01:04:24.880 --> 01:04:25.880]   I'm not sure.
[01:04:25.880 --> 01:04:26.880]   I'm not sure.
[01:04:26.880 --> 01:04:27.880]   I'm not sure.
[01:04:27.880 --> 01:04:28.880]   I'm not sure.
[01:04:28.880 --> 01:04:29.880]   I'm not sure.
[01:04:29.880 --> 01:04:30.880]   I'm not sure.
[01:04:30.880 --> 01:04:31.880]   I'm not sure.
[01:04:31.880 --> 01:04:32.880]   I'm not sure.
[01:04:32.880 --> 01:04:33.880]   I'm not sure.
[01:04:33.880 --> 01:04:34.880]   I'm not sure.
[01:04:34.880 --> 01:04:35.880]   I'm not sure.
[01:04:35.880 --> 01:04:36.880]   I'm not sure.
[01:04:36.880 --> 01:04:37.880]   I'm not sure.
[01:04:37.880 --> 01:04:38.880]   I'm not sure.
[01:04:38.880 --> 01:04:39.880]   I'm not sure.
[01:04:39.880 --> 01:04:40.880]   I'm not sure.
[01:04:40.880 --> 01:04:41.880]   I'm not sure.
[01:04:41.880 --> 01:04:42.880]   I'm not sure.
[01:04:42.880 --> 01:04:43.880]   I'm not sure.
[01:04:43.880 --> 01:04:44.880]   I'm not sure.
[01:04:44.880 --> 01:04:45.880]   I'm not sure.
[01:04:45.880 --> 01:04:46.880]   I'm not sure.
[01:04:46.880 --> 01:04:47.880]   I'm not sure.
[01:04:47.880 --> 01:04:48.880]   I'm not sure.
[01:04:48.880 --> 01:04:49.880]   I'm not sure.
[01:04:49.880 --> 01:04:50.880]   I'm not sure.
[01:04:50.880 --> 01:04:51.880]   I'm not sure.
[01:04:51.880 --> 01:04:52.880]   I'm not sure.
[01:04:52.880 --> 01:04:53.880]   I'm not sure.
[01:04:53.880 --> 01:04:54.880]   I'm not sure.
[01:04:54.880 --> 01:04:55.880]   I'm not sure.
[01:04:55.880 --> 01:04:56.880]   I'm not sure.
[01:04:56.880 --> 01:04:57.880]   I'm not sure.
[01:04:57.880 --> 01:04:58.880]   I'm not sure.
[01:04:58.880 --> 01:04:59.880]   I'm not sure.
[01:04:59.880 --> 01:05:00.880]   I'm not sure.
[01:05:00.880 --> 01:05:01.880]   I'm not sure.
[01:05:01.880 --> 01:05:02.880]   I'm not sure.
[01:05:02.880 --> 01:05:03.880]   I'm not sure.
[01:05:03.880 --> 01:05:04.880]   I'm not sure.
[01:05:04.880 --> 01:05:05.880]   I'm not sure.
[01:05:05.880 --> 01:05:06.880]   I'm not sure.
[01:05:06.880 --> 01:05:07.880]   I'm not sure.
[01:05:07.880 --> 01:05:08.880]   I'm not sure.
[01:05:08.880 --> 01:05:09.880]   I'm not sure.
[01:05:09.880 --> 01:05:10.880]   I'm not sure.
[01:05:10.880 --> 01:05:11.880]   I'm not sure.
[01:05:11.880 --> 01:05:12.880]   I'm not sure.
[01:05:12.880 --> 01:05:13.880]   I'm not sure.
[01:05:13.880 --> 01:05:14.880]   I'm not sure.
[01:05:14.880 --> 01:05:15.880]   I'm not sure.
[01:05:15.880 --> 01:05:16.880]   I'm not sure.
[01:05:16.880 --> 01:05:17.880]   I'm not sure.
[01:05:17.880 --> 01:05:18.880]   I'm not sure.
[01:05:18.880 --> 01:05:19.880]   I'm not sure.
[01:05:19.880 --> 01:05:20.880]   I'm not sure.
[01:05:20.880 --> 01:05:21.880]   I'm not sure.
[01:05:21.880 --> 01:05:22.880]   I'm not sure.
[01:05:22.880 --> 01:05:23.880]   I'm not sure.
[01:05:23.880 --> 01:05:24.880]   I'm not sure.
[01:05:24.880 --> 01:05:25.880]   I'm not sure.
[01:05:25.880 --> 01:05:26.880]   I'm not sure.
[01:05:26.880 --> 01:05:27.880]   I'm not sure.
[01:05:27.880 --> 01:05:28.880]   I'm not sure.
[01:05:28.880 --> 01:05:29.880]   I'm not sure.
[01:05:29.880 --> 01:05:30.880]   I'm not sure.
[01:05:30.880 --> 01:05:31.880]   I'm not sure.
[01:05:31.880 --> 01:05:32.880]   I'm not sure.
[01:05:32.880 --> 01:05:33.880]   I'm not sure.
[01:05:33.880 --> 01:05:34.880]   I'm not sure.
[01:05:34.880 --> 01:05:35.880]   I'm not sure.
[01:05:35.880 --> 01:05:36.880]   I'm not sure.
[01:05:36.880 --> 01:05:37.880]   I'm not sure.
[01:05:37.880 --> 01:05:38.880]   I'm not sure.
[01:05:38.880 --> 01:05:39.880]   I'm not sure.
[01:05:39.880 --> 01:05:40.880]   I'm not sure.
[01:05:40.880 --> 01:05:41.880]   I'm not sure.
[01:05:41.880 --> 01:05:42.880]   I'm not sure.
[01:05:42.880 --> 01:05:43.880]   I'm not sure.
[01:05:43.880 --> 01:05:44.880]   I'm not sure.
[01:05:44.880 --> 01:05:45.880]   I'm not sure.
[01:05:45.880 --> 01:05:46.880]   I'm not sure.
[01:05:46.880 --> 01:05:47.880]   I'm not sure.
[01:05:47.880 --> 01:05:48.880]   I'm not sure.
[01:05:48.880 --> 01:05:49.880]   I'm not sure.
[01:05:49.880 --> 01:05:50.880]   I'm not sure.
[01:05:50.880 --> 01:05:51.880]   I'm not sure.
[01:05:51.880 --> 01:05:52.880]   I'm not sure.
[01:05:52.880 --> 01:05:53.880]   I'm not sure.
[01:05:53.880 --> 01:05:54.880]   I'm not sure.
[01:05:54.880 --> 01:05:55.880]   I'm not sure.
[01:05:55.880 --> 01:05:56.880]   I'm not sure.
[01:05:56.880 --> 01:05:57.880]   I'm not sure.
[01:05:57.880 --> 01:05:58.880]   I'm not sure.
[01:05:58.880 --> 01:05:59.880]   I'm not sure.
[01:05:59.880 --> 01:06:00.880]   I'm not sure.
[01:06:00.880 --> 01:06:01.880]   I'm not sure.
[01:06:01.880 --> 01:06:02.880]   I'm not sure.
[01:06:02.880 --> 01:06:03.880]   I'm not sure.
[01:06:03.880 --> 01:06:04.880]   I'm not sure.
[01:06:04.880 --> 01:06:05.880]   I'm not sure.
[01:06:05.880 --> 01:06:06.880]   I'm not sure.
[01:06:06.880 --> 01:06:07.880]   I'm not sure.
[01:06:07.880 --> 01:06:08.880]   I'm not sure.
[01:06:08.880 --> 01:06:09.880]   I'm not sure.
[01:06:09.880 --> 01:06:10.880]   I'm not sure.
[01:06:10.880 --> 01:06:11.880]   I'm not sure.
[01:06:11.880 --> 01:06:12.880]   I'm not sure.
[01:06:12.880 --> 01:06:13.880]   I'm not sure.
[01:06:13.880 --> 01:06:14.880]   I'm not sure.
[01:06:14.880 --> 01:06:15.880]   I'm not sure.
[01:06:15.880 --> 01:06:16.880]   I'm not sure.
[01:06:16.880 --> 01:06:17.880]   I'm not sure.
[01:06:17.880 --> 01:06:18.880]   I'm not sure.
[01:06:18.880 --> 01:06:19.880]   I'm not sure.
[01:06:19.880 --> 01:06:20.880]   I'm not sure.
[01:06:20.880 --> 01:06:21.880]   I'm not sure.
[01:06:21.880 --> 01:06:22.880]   I'm not sure.
[01:06:22.880 --> 01:06:23.880]   I'm not sure.
[01:06:23.880 --> 01:06:24.880]   I'm not sure.
[01:06:24.880 --> 01:06:25.880]   I'm not sure.
[01:06:25.880 --> 01:06:26.880]   I'm not sure.
[01:06:26.880 --> 01:06:27.880]   I'm not sure.
[01:06:27.880 --> 01:06:28.880]   I'm not sure.
[01:06:28.880 --> 01:06:29.880]   I'm not sure.
[01:06:29.880 --> 01:06:30.880]   I'm not sure.
[01:06:30.880 --> 01:06:31.880]   I'm not sure.
[01:06:31.880 --> 01:06:32.880]   I'm not sure.
[01:06:32.880 --> 01:06:33.880]   I'm not sure.
[01:06:33.880 --> 01:06:34.880]   I'm not sure.
[01:06:34.880 --> 01:06:35.880]   I'm not sure.
[01:06:35.880 --> 01:06:36.880]   I'm not sure.
[01:06:36.880 --> 01:06:37.880]   I'm not sure.
[01:06:37.880 --> 01:06:38.880]   I'm not sure.
[01:06:38.880 --> 01:06:39.880]   I'm not sure.
[01:06:39.880 --> 01:06:40.880]   I'm not sure.
[01:06:40.880 --> 01:06:41.880]   I'm not sure.
[01:06:41.880 --> 01:06:42.880]   I'm not sure.
[01:06:42.880 --> 01:06:43.880]   I'm not sure.
[01:06:43.880 --> 01:06:44.880]   I'm not sure.
[01:06:44.880 --> 01:06:45.880]   I'm not sure.
[01:06:45.880 --> 01:06:46.880]   I'm not sure.
[01:06:46.880 --> 01:06:47.880]   I'm not sure.
[01:06:47.880 --> 01:06:48.880]   I'm not sure.
[01:06:48.880 --> 01:06:49.880]   I'm not sure.
[01:06:49.880 --> 01:06:50.880]   I'm not sure.
[01:06:50.880 --> 01:06:51.880]   I'm not sure.
[01:06:51.880 --> 01:06:52.880]   I'm not sure.
[01:06:52.880 --> 01:06:53.880]   I'm not sure.
[01:06:53.880 --> 01:06:54.880]   I'm not sure.
[01:06:54.880 --> 01:06:55.880]   I'm not sure.
[01:06:55.880 --> 01:06:56.880]   I'm not sure.
[01:06:56.880 --> 01:06:57.880]   I'm not sure.
[01:06:57.880 --> 01:06:58.880]   I'm not sure.
[01:06:58.880 --> 01:06:59.880]   I'm not sure.
[01:06:59.880 --> 01:07:00.880]   I'm not sure.
[01:07:00.880 --> 01:07:01.880]   I'm not sure.
[01:07:01.880 --> 01:07:02.880]   I'm not sure.
[01:07:02.880 --> 01:07:03.880]   I'm not sure.
[01:07:03.880 --> 01:07:04.880]   I'm not sure.
[01:07:04.880 --> 01:07:05.880]   I'm not sure.
[01:07:05.880 --> 01:07:06.880]   I'm not sure.
[01:07:06.880 --> 01:07:07.880]   I'm not sure.
[01:07:07.880 --> 01:07:08.880]   I'm not sure.
[01:07:08.880 --> 01:07:09.880]   I'm not sure.
[01:07:09.880 --> 01:07:10.880]   I'm not sure.
[01:07:10.880 --> 01:07:11.880]   I'm not sure.
[01:07:11.880 --> 01:07:12.880]   I'm not sure.
[01:07:12.880 --> 01:07:13.880]   I'm not sure.
[01:07:13.880 --> 01:07:14.880]   I'm not sure.
[01:07:14.880 --> 01:07:15.880]   I'm not sure.
[01:07:15.880 --> 01:07:16.880]   I'm not sure.
[01:07:16.880 --> 01:07:17.880]   I'm not sure.
[01:07:17.880 --> 01:07:18.880]   I'm not sure.
[01:07:18.880 --> 01:07:19.880]   I'm not sure.
[01:07:19.880 --> 01:07:20.880]   I'm not sure.
[01:07:20.880 --> 01:07:21.880]   I'm not sure.
[01:07:21.880 --> 01:07:22.880]   I'm not sure.
[01:07:22.880 --> 01:07:23.880]   I'm not sure.
[01:07:23.880 --> 01:07:24.880]   I'm not sure.
[01:07:24.880 --> 01:07:25.880]   I'm not sure.
[01:07:25.880 --> 01:07:26.880]   I'm not sure.
[01:07:26.880 --> 01:07:27.880]   I'm not sure.
[01:07:27.880 --> 01:07:28.880]   I'm not sure.
[01:07:28.880 --> 01:07:29.880]   I'm not sure.
[01:07:29.880 --> 01:07:30.880]   I'm not sure.
[01:07:30.880 --> 01:07:31.880]   I'm not sure.
[01:07:31.880 --> 01:07:32.880]   I'm not sure.
[01:07:32.880 --> 01:07:33.880]   I'm not sure.
[01:07:33.880 --> 01:07:34.880]   I'm not sure.
[01:07:34.880 --> 01:07:35.880]   I'm not sure.
[01:07:35.880 --> 01:07:36.880]   I'm not sure.
[01:07:36.880 --> 01:07:37.880]   I'm not sure.
[01:07:37.880 --> 01:07:38.880]   I'm not sure.
[01:07:38.880 --> 01:07:39.880]   I'm not sure.
[01:07:39.880 --> 01:07:40.880]   I'm not sure.
[01:07:40.880 --> 01:07:41.880]   I'm not sure.
[01:07:41.880 --> 01:07:42.880]   I'm not sure.
[01:07:42.880 --> 01:07:43.880]   I'm not sure.
[01:07:43.880 --> 01:07:44.880]   I'm not sure.
[01:07:44.880 --> 01:07:45.880]   I'm not sure.
[01:07:45.880 --> 01:07:46.880]   I'm not sure.
[01:07:46.880 --> 01:07:47.880]   I'm not sure.
[01:07:47.880 --> 01:07:48.880]   I'm not sure.
[01:07:48.880 --> 01:07:49.880]   I'm not sure.
[01:07:49.880 --> 01:07:50.880]   I'm not sure.
[01:07:50.880 --> 01:07:51.880]   I'm not sure.
[01:07:51.880 --> 01:07:52.880]   I'm not sure.
[01:07:52.880 --> 01:07:53.880]   I'm not sure.
[01:07:53.880 --> 01:07:54.880]   I'm not sure.
[01:07:54.880 --> 01:07:55.880]   I'm not sure.
[01:07:55.880 --> 01:07:56.880]   I'm not sure.
[01:07:56.880 --> 01:07:57.880]   I'm not sure.
[01:07:57.880 --> 01:07:58.880]   I'm not sure.
[01:07:58.880 --> 01:07:59.880]   I'm not sure.
[01:07:59.880 --> 01:08:00.880]   I'm not sure.
[01:08:00.880 --> 01:08:01.880]   I'm not sure.
[01:08:01.880 --> 01:08:02.880]   I'm not sure.
[01:08:02.880 --> 01:08:03.880]   I'm not sure.
[01:08:03.880 --> 01:08:04.880]   I'm not sure.
[01:08:04.880 --> 01:08:05.880]   I'm not sure.
[01:08:05.880 --> 01:08:06.880]   I'm not sure.
[01:08:06.880 --> 01:08:07.880]   I'm not sure.
[01:08:07.880 --> 01:08:08.880]   I'm not sure.
[01:08:08.880 --> 01:08:09.880]   I'm not sure.
[01:08:09.880 --> 01:08:10.880]   I'm not sure.
[01:08:10.880 --> 01:08:11.880]   I'm not sure.
