;FFMETADATA1
title=C is for Chicken
artist=TWiT
album_artist=TWiT
album=This Week in Tech
track=418
genre=Podcast
comment=http://www.twit.tv/twit
copyright=These netcasts are released under a Creative Commons Attribution Non-Commercial Share-Alike license. TWiT and TWiT Logo are registered trademarks of Leo Laporte
publisher=TWiT
date=2013
encoder=Lavf58.76.100
;FFMETADATA1
title=C is for Chicken
artist=TWiT
album_artist=TWiT
album=This Week in Tech
track=418
genre=Podcast
comment=http://www.twit.tv/twit
copyright=These netcasts are released under a Creative Commons Attribution Non-Commercial Share-Alike license. TWiT and TWiT Logo are registered trademarks of Leo Laporte
publisher=TWiT
date=2013
encoder=Lavf58.76.100



[00:00:00.000 --> 00:00:03.760]   If time for Twit this week at Tech, a little program note.
[01:12:38.560 --> 01:12:39.560]   Le Bois.
[01:12:39.560 --> 01:12:40.560]   Le Bois.
[01:12:40.560 --> 01:12:41.560]   Le Bois.
[01:12:41.560 --> 01:12:42.560]   Le Bois.
[01:12:42.560 --> 01:12:43.560]   Le Bois.
[01:12:43.560 --> 01:12:44.560]   Le Bois.
[01:12:44.560 --> 01:12:45.560]   Le Bois.
[01:12:45.560 --> 01:12:46.560]   Le Bois.
[01:12:46.560 --> 01:12:47.560]   Le Bois.
[01:12:47.560 --> 01:12:48.560]   Le Bois.
[01:12:48.560 --> 01:12:49.560]   Le Bois.
[01:12:49.560 --> 01:12:50.560]   Le Bois.
[01:12:50.560 --> 01:12:51.560]   Le Bois.
[01:12:51.560 --> 01:12:52.560]   Le Bois.
[01:12:52.560 --> 01:12:53.560]   Le Bois.
[01:12:53.560 --> 01:12:54.560]   Le Bois.
[01:12:54.560 --> 01:12:55.560]   Le Bois.
[01:12:55.560 --> 01:12:56.560]   Le Bois.
[01:12:56.560 --> 01:12:57.560]   Le Bois.
[01:12:57.560 --> 01:12:58.560]   Le Bois.
[01:12:58.560 --> 01:12:59.560]   Le Bois.
[01:12:59.560 --> 01:13:00.560]   Le Bois.
[01:13:00.560 --> 01:13:01.560]   Le Bois.
[01:13:01.560 --> 01:13:02.560]   Le Bois.
[01:13:02.560 --> 01:13:03.560]   Le Bois.
[01:13:03.560 --> 01:13:04.560]   Le Bois.
[01:13:04.560 --> 01:13:05.560]   Le Bois.
[01:13:05.560 --> 01:13:06.560]   Le Bois.
[01:13:06.560 --> 01:13:07.560]   Le Bois.
[01:13:07.560 --> 01:13:08.560]   Le Bois.
[01:13:08.560 --> 01:13:09.560]   Le Bois.
[01:13:09.560 --> 01:13:10.560]   Le Bois.
[01:13:10.560 --> 01:13:11.560]   Le Bois.
[01:13:11.560 --> 01:13:12.560]   Le Bois.
[01:13:12.560 --> 01:13:13.560]   Le Bois.
[01:13:13.560 --> 01:13:14.560]   Le Bois.
[01:13:14.560 --> 01:13:15.560]   Le Bois.
[01:13:15.560 --> 01:13:16.560]   Le Bois.
[01:13:16.560 --> 01:13:17.560]   Le Bois.
[01:13:17.560 --> 01:13:18.560]   Le Bois.
[01:13:18.560 --> 01:13:19.560]   Le Bois.
[01:13:19.560 --> 01:13:20.560]   Le Bois.
[01:13:20.560 --> 01:13:21.560]   Le Bois.
[01:13:21.560 --> 01:13:22.560]   Le Bois.
[01:13:22.560 --> 01:13:23.560]   Le Bois.
[01:13:23.560 --> 01:13:24.560]   Le Bois.
[01:13:24.560 --> 01:13:25.560]   Le Bois.
[01:13:25.560 --> 01:13:26.560]   Le Bois.
[01:13:26.560 --> 01:13:27.560]   Le Bois.
[01:13:27.560 --> 01:13:28.560]   Le Bois.
[01:13:28.560 --> 01:13:29.560]   Le Bois.
[01:13:29.560 --> 01:13:30.560]   Le Bois.
[01:13:30.560 --> 01:13:31.560]   Le Bois.
[01:13:31.560 --> 01:13:32.560]   Le Bois.
[01:13:32.560 --> 01:13:33.560]   Le Bois.
[01:13:33.560 --> 01:13:34.560]   Le Bois.
[01:13:34.560 --> 01:13:35.560]   Le Bois.
[01:13:35.560 --> 01:13:36.560]   Le Bois.
[01:13:36.560 --> 01:13:37.560]   Le Bois.
[01:13:37.560 --> 01:13:38.560]   Le Bois.
[01:13:38.560 --> 01:13:39.560]   Le Bois.
[01:13:39.560 --> 01:13:40.560]   Le Bois.
[01:13:40.560 --> 01:13:41.560]   Le Bois.
[01:13:41.560 --> 01:13:42.560]   Le Bois.
[01:13:42.560 --> 01:13:43.560]   Le Bois.
[01:13:43.560 --> 01:13:44.560]   Le Bois.
[01:13:44.560 --> 01:13:45.560]   Le Bois.
[01:13:45.560 --> 01:13:46.560]   Le Bois.
[01:13:46.560 --> 01:13:47.560]   Le Bois.
[01:13:47.560 --> 01:13:48.560]   Le Bois.
[01:13:48.560 --> 01:13:49.560]   Le Bois.
[01:13:49.560 --> 01:13:50.560]   Le Bois.
[01:13:50.560 --> 01:13:51.560]   Le Bois.
[01:13:51.560 --> 01:13:52.560]   Le Bois.
[01:13:52.560 --> 01:13:53.560]   Le Bois.
[01:13:53.560 --> 01:13:54.560]   Le Bois.
[01:13:54.560 --> 01:13:55.560]   Le Bois.
[01:13:55.560 --> 01:13:56.560]   Le Bois.
[01:13:56.560 --> 01:13:57.560]   Le Bois.
[01:13:57.560 --> 01:13:58.560]   Le Bois.
[01:13:58.560 --> 01:13:59.560]   Le Bois.
[01:13:59.560 --> 01:14:00.560]   Le Bois.
[01:14:00.560 --> 01:14:01.560]   Le Bois.
[01:14:01.560 --> 01:14:02.560]   Le Bois.
[01:14:02.560 --> 01:14:03.560]   Le Bois.
[01:14:03.560 --> 01:14:04.560]   Le Bois.
[01:14:04.560 --> 01:14:05.560]   Le Bois.
[01:14:05.560 --> 01:14:06.560]   Le Bois.
[01:14:06.560 --> 01:14:07.560]   Le Bois.
[01:14:07.560 --> 01:14:08.560]   Le Bois.
[01:14:08.560 --> 01:14:09.560]   Le Bois.
[01:14:09.560 --> 01:14:10.560]   Le Bois.
[01:14:10.560 --> 01:14:11.560]   Le Bois.
[01:14:11.560 --> 01:14:12.560]   Le Bois.
[01:14:12.560 --> 01:14:13.560]   Le Bois.
[01:14:13.560 --> 01:14:14.560]   Le Bois.
[01:14:14.560 --> 01:14:15.560]   Le Bois.
[01:14:15.560 --> 01:14:16.560]   Le Bois.
[01:14:16.560 --> 01:14:17.560]   Le Bois.
[01:14:17.560 --> 01:14:18.560]   Le Bois.
[01:14:18.560 --> 01:14:19.560]   Le Bois.
[01:14:19.560 --> 01:14:20.560]   Le Bois.
[01:14:20.560 --> 01:14:21.560]   Le Bois.
[01:14:21.560 --> 01:14:22.560]   Le Bois.
[01:14:22.560 --> 01:14:23.560]   Le Bois.
[01:14:23.560 --> 01:14:24.560]   Le Bois.
[01:14:24.560 --> 01:14:25.560]   Le Bois.
[01:14:25.560 --> 01:14:26.560]   Le Bois.
[01:14:26.560 --> 01:14:27.560]   Le Bois.
[01:14:27.560 --> 01:14:28.560]   Le Bois.
[01:14:28.560 --> 01:14:29.560]   Le Bois.
[01:14:29.560 --> 01:14:30.560]   Le Bois.
[01:14:30.560 --> 01:14:31.560]   Le Bois.
[01:14:31.560 --> 01:14:32.560]   Le Bois.
[01:14:32.560 --> 01:14:33.560]   Le Bois.
[01:14:33.560 --> 01:14:34.560]   Le Bois.
[01:14:34.560 --> 01:14:35.560]   Le Bois.
[01:14:35.560 --> 01:14:36.560]   Le Bois.
[01:14:36.560 --> 01:14:37.560]   Le Bois.
[01:14:37.560 --> 01:14:38.560]   Le Bois.
[01:14:38.560 --> 01:14:39.560]   Le Bois.
[01:14:39.560 --> 01:14:40.560]   Le Bois.
[01:14:40.560 --> 01:14:41.560]   Le Bois.
[01:14:41.560 --> 01:14:42.560]   Le Bois.
[01:14:42.560 --> 01:14:43.560]   Le Bois.
[01:14:43.560 --> 01:14:44.560]   Le Bois.
[01:14:44.560 --> 01:14:45.560]   Le Bois.
[01:14:45.560 --> 01:14:46.560]   Le Bois.
[01:14:46.560 --> 01:14:47.560]   Le Bois.
[01:14:47.560 --> 01:14:48.560]   Le Bois.
[01:14:48.560 --> 01:14:49.560]   Le Bois.
[01:14:49.560 --> 01:14:50.560]   Le Bois.
[01:14:50.560 --> 01:14:51.560]   Le Bois.
[01:14:51.560 --> 01:14:52.560]   Le Bois.
[01:14:52.560 --> 01:14:53.560]   Le Bois.
[01:14:53.560 --> 01:14:54.560]   Le Bois.
[01:14:54.560 --> 01:14:55.560]   Le Bois.
[01:14:55.560 --> 01:14:56.560]   Le Bois.
[01:14:56.560 --> 01:14:57.560]   Le Bois.
[01:14:57.560 --> 01:14:58.560]   Le Bois.
[01:14:58.560 --> 01:14:59.560]   Le Bois.
[01:14:59.560 --> 01:15:00.560]   Le Bois.
[01:15:00.560 --> 01:15:01.560]   Le Bois.
[01:15:01.560 --> 01:15:02.560]   Le Bois.
[01:15:02.560 --> 01:15:03.560]   Le Bois.
[01:15:03.560 --> 01:15:04.560]   Le Bois.
[01:15:04.560 --> 01:15:05.560]   Le Bois.
[01:15:05.560 --> 01:15:06.560]   Le Bois.
[01:15:06.560 --> 01:15:07.560]   Le Bois.
[01:15:07.560 --> 01:15:08.560]   Le Bois.
[01:15:08.560 --> 01:15:09.560]   Le Bois.
[01:15:09.560 --> 01:15:10.560]   Le Bois.
[01:15:10.560 --> 01:15:11.560]   Le Bois.
[01:15:11.560 --> 01:15:12.560]   Le Bois.
[01:15:12.560 --> 01:15:13.560]   Le Bois.
[01:15:13.560 --> 01:15:14.560]   Le Bois.
[01:15:14.560 --> 01:15:15.560]   Le Bois.
[01:15:15.560 --> 01:15:16.560]   Le Bois.
[01:15:16.560 --> 01:15:17.560]   Le Bois.
[01:15:17.560 --> 01:15:18.560]   Le Bois.
[01:15:18.560 --> 01:15:19.560]   Le Bois.
[01:15:19.560 --> 01:15:20.560]   Le Bois.
[01:15:20.560 --> 01:15:21.560]   Le Bois.
[01:15:21.560 --> 01:15:22.560]   Le Bois.
[01:15:22.560 --> 01:15:23.560]   Le Bois.
[01:15:23.560 --> 01:15:24.560]   Le Bois.
[01:15:24.560 --> 01:15:25.560]   Le Bois.
[01:15:25.560 --> 01:15:26.560]   Le Bois.
[01:15:26.560 --> 01:15:27.560]   Le Bois.
[01:15:27.560 --> 01:15:28.560]   Le Bois.
[01:15:28.560 --> 01:15:29.560]   Le Bois.
[01:15:29.560 --> 01:15:30.560]   Le Bois.
[01:15:30.560 --> 01:15:31.560]   Le Bois.
[01:15:31.560 --> 01:15:32.560]   Le Bois.
[01:15:32.560 --> 01:15:33.560]   Le Bois.
[01:15:33.560 --> 01:15:34.560]   Le Bois.
[01:15:34.560 --> 01:15:35.560]   Le Bois.
[01:15:35.560 --> 01:15:36.560]   Le Bois.
[01:15:36.560 --> 01:15:37.560]   Le Bois.
[01:15:37.560 --> 01:15:38.560]   Le Bois.
[01:15:38.560 --> 01:15:39.560]   Le Bois.
[01:15:39.560 --> 01:15:40.560]   Le Bois.
[01:15:40.560 --> 01:15:41.560]   Le Bois.
[01:15:41.560 --> 01:15:42.560]   Le Bois.
[01:15:42.560 --> 01:15:43.560]   Le Bois.
[01:15:43.560 --> 01:15:44.560]   Le Bois.
[01:15:44.560 --> 01:15:45.560]   Le Bois.
[01:15:45.560 --> 01:15:46.560]   Le Bois.
[01:15:46.560 --> 01:15:47.560]   Le Bois.
[01:15:47.560 --> 01:15:48.560]   Le Bois.
[01:15:48.560 --> 01:15:49.560]   Le Bois.
[01:15:49.560 --> 01:15:50.560]   Le Bois.
[01:15:50.560 --> 01:15:51.560]   Le Bois.
[01:15:51.560 --> 01:15:52.560]   Le Bois.
[01:15:52.560 --> 01:15:53.560]   Le Bois.
[01:15:53.560 --> 01:15:54.560]   Le Bois.
[01:15:54.560 --> 01:15:55.560]   Le Bois.
[01:15:55.560 --> 01:15:56.560]   Le Bois.
[01:15:56.560 --> 01:15:57.560]   Le Bois.
[01:15:57.560 --> 01:15:58.560]   Le Bois.
[01:15:58.560 --> 01:15:59.560]   Le Bois.
[01:15:59.560 --> 01:16:00.560]   Le Bois.
[01:16:00.560 --> 01:16:01.560]   Le Bois.
[01:16:01.560 --> 01:16:02.560]   Le Bois.
[01:16:02.560 --> 01:16:03.560]   Le Bois.
[01:16:03.560 --> 01:16:04.560]   Le Bois.
[01:16:04.560 --> 01:16:05.560]   Le Bois.
[01:16:05.560 --> 01:16:06.560]   Le Bois.
[01:16:06.560 --> 01:16:07.560]   Le Bois.
[01:16:07.560 --> 01:16:08.560]   Le Bois.
[01:16:08.560 --> 01:16:09.560]   Le Bois.
[01:16:09.560 --> 01:16:10.560]   Le Bois.
[01:16:10.560 --> 01:16:11.560]   Le Bois.
[01:16:11.560 --> 01:16:12.560]   Le Bois.
[01:16:12.560 --> 01:16:13.560]   Le Bois.
[01:16:13.560 --> 01:16:14.560]   Le Bois.
[01:16:14.560 --> 01:16:15.560]   Le Bois.
[01:16:15.560 --> 01:16:16.560]   Le Bois.
[01:16:16.560 --> 01:16:17.560]   Le Bois.
[01:16:17.560 --> 01:16:18.560]   Le Bois.
[01:16:18.560 --> 01:16:19.560]   Le Bois.
[01:16:19.560 --> 01:16:20.560]   Le Bois.
[01:16:20.560 --> 01:16:21.560]   Le Bois.
[01:16:21.560 --> 01:16:22.560]   Le Bois.
[01:16:22.560 --> 01:16:23.560]   Le Bois.
[01:16:23.560 --> 01:16:24.560]   Le Bois.
[01:16:24.560 --> 01:16:25.560]   Le Bois.
[01:16:25.560 --> 01:16:26.560]   Le Bois.
[01:16:26.560 --> 01:16:27.560]   Le Bois.
[01:16:27.560 --> 01:16:28.560]   Le Bois.
[01:16:28.560 --> 01:16:29.560]   Le Bois.
[01:16:29.560 --> 01:16:30.560]   Le Bois.
[01:16:30.560 --> 01:16:31.560]   Le Bois.
[01:16:31.560 --> 01:16:32.560]   Le Bois.
[01:16:32.560 --> 01:16:33.560]   Le Bois.
[01:16:33.560 --> 01:16:34.560]   Le Bois.
[01:16:34.560 --> 01:16:35.560]   Le Bois.
[01:16:35.560 --> 01:16:36.560]   Le Bois.
[01:16:36.560 --> 01:16:37.560]   Le Bois.
[01:16:37.560 --> 01:16:38.560]   Le Bois.
[01:16:38.560 --> 01:16:39.560]   Le Bois.
[01:16:39.560 --> 01:16:40.560]   Le Bois.
[01:16:40.560 --> 01:16:41.560]   Le Bois.
[01:16:41.560 --> 01:16:42.560]   Le Bois.
[01:16:42.560 --> 01:16:43.560]   Le Bois.
[01:16:43.560 --> 01:16:44.560]   Le Bois.
[01:16:44.560 --> 01:16:45.560]   Le Bois.
[01:16:45.560 --> 01:16:46.560]   Le Bois.
[01:16:46.560 --> 01:16:47.560]   Le Bois.
[01:16:47.560 --> 01:16:48.560]   Le Bois.
[01:16:48.560 --> 01:16:49.560]   Le Bois.
[01:16:49.560 --> 01:16:50.560]   Le Bois.
[01:16:50.560 --> 01:16:51.560]   Le Bois.
[01:16:51.560 --> 01:16:52.560]   Le Bois.
[01:16:52.560 --> 01:16:53.560]   Le Bois.
[01:16:53.560 --> 01:16:54.560]   Le Bois.
[01:16:54.560 --> 01:16:55.560]   Le Bois.
[01:16:55.560 --> 01:16:56.560]   Le Bois.
[01:16:56.560 --> 01:16:57.560]   Le Bois.
[01:16:57.560 --> 01:16:58.560]   Le Bois.
[01:16:58.560 --> 01:16:59.560]   Le Bois.
[01:16:59.560 --> 01:17:00.560]   Le Bois.
[01:17:00.560 --> 01:17:01.560]   Le Bois.
[01:17:01.560 --> 01:17:02.560]   Le Bois.
[01:17:02.560 --> 01:17:03.560]   Le Bois.
[01:17:03.560 --> 01:17:04.560]   Le Bois.
[01:17:04.560 --> 01:17:05.560]   Le Bois.
[01:17:05.560 --> 01:17:06.560]   Le Bois.
[01:17:06.560 --> 01:17:07.560]   Le Bois.
[01:17:07.560 --> 01:17:08.560]   Le Bois.
[01:17:08.560 --> 01:17:09.560]   Le Bois.
[01:17:09.560 --> 01:17:10.560]   Le Bois.
[01:17:10.560 --> 01:17:11.560]   Le Bois.
[01:17:11.560 --> 01:17:12.560]   Le Bois.
[01:17:12.560 --> 01:17:13.560]   Le Bois.
[01:17:13.560 --> 01:17:14.560]   Le Bois.
[01:17:14.560 --> 01:17:15.560]   Le Bois.
[01:17:15.560 --> 01:17:16.560]   Le Bois.
[01:17:16.560 --> 01:17:17.560]   Le Bois.
[01:17:17.560 --> 01:17:18.560]   Le Bois.
[01:17:18.560 --> 01:17:19.560]   Le Bois.
[01:17:19.560 --> 01:17:20.560]   Le Bois.
[01:17:20.560 --> 01:17:21.560]   Le Bois.
[01:17:21.560 --> 01:17:22.560]   Le Bois.
[01:17:22.560 --> 01:17:23.560]   Le Bois.
[01:17:23.560 --> 01:17:24.560]   Le Bois.
[01:17:24.560 --> 01:17:25.560]   Le Bois.
[01:17:25.560 --> 01:17:26.560]   Le Bois.
[01:17:26.560 --> 01:17:27.560]   Le Bois.
[01:17:27.560 --> 01:17:28.560]   Le Bois.
[01:17:28.560 --> 01:17:29.560]   Le Bois.
[01:17:29.560 --> 01:17:30.560]   Le Bois.
[01:17:30.560 --> 01:17:31.560]   Le Bois.
[01:17:31.560 --> 01:17:32.560]   Le Bois.
[01:17:32.560 --> 01:17:33.560]   Le Bois.
[01:17:33.560 --> 01:17:34.560]   Le Bois.
[01:17:34.560 --> 01:17:35.560]   Le Bois.
[01:17:35.560 --> 01:17:36.560]   Le Bois.
[01:17:36.560 --> 01:17:37.560]   Le Bois.
[01:17:37.560 --> 01:17:38.560]   Le Bois.
[01:17:38.560 --> 01:17:39.560]   Le Bois.
[01:17:39.560 --> 01:17:40.560]   Le Bois.
[01:17:40.560 --> 01:17:41.560]   Le Bois.
[01:17:41.560 --> 01:17:42.560]   Le Bois.
[01:17:42.560 --> 01:17:43.560]   Le Bois.
[01:17:43.560 --> 01:17:44.560]   Le Bois.
[01:17:44.560 --> 01:17:45.560]   Le Bois.
[01:17:45.560 --> 01:17:46.560]   Le Bois.
[01:17:46.560 --> 01:17:47.560]   Le Bois.
[01:17:47.560 --> 01:17:48.560]   Le Bois.
[01:17:48.560 --> 01:17:49.560]   Le Bois.
[01:17:49.560 --> 01:17:50.560]   Le Bois.
[01:17:50.560 --> 01:17:51.560]   Le Bois.
[01:17:51.560 --> 01:17:52.560]   Le Bois.
[01:17:52.560 --> 01:17:53.560]   Le Bois.
[01:17:53.560 --> 01:17:54.560]   Le Bois.
[01:17:54.560 --> 01:17:55.560]   Le Bois.
[01:17:55.560 --> 01:17:56.560]   Le Bois.
[01:17:56.560 --> 01:17:57.560]   Le Bois.
[01:17:57.560 --> 01:17:58.560]   Le Bois.
[01:17:58.560 --> 01:17:59.560]   Le Bois.
[01:17:59.560 --> 01:18:00.560]   Le Bois.
[01:18:00.560 --> 01:18:01.560]   Le Bois.
[01:18:01.560 --> 01:18:02.560]   Le Bois.
[01:18:02.560 --> 01:18:03.560]   Le Bois.
[01:18:03.560 --> 01:18:04.560]   Le Bois.
[01:18:04.560 --> 01:18:05.560]   Le Bois.
[01:18:05.560 --> 01:18:06.560]   Le Bois.
[01:18:06.560 --> 01:18:07.560]   Le Bois.
[01:18:07.560 --> 01:18:08.560]   Le Bois.
[01:18:08.560 --> 01:18:09.560]   Le Bois.
[01:18:09.560 --> 01:18:10.560]   Le Bois.
[01:18:10.560 --> 01:18:11.560]   Le Bois.
[01:18:11.560 --> 01:18:12.560]   Le Bois.
[01:18:12.560 --> 01:18:13.560]   Le Bois.
[01:18:13.560 --> 01:18:14.560]   Le Bois.
[01:18:14.560 --> 01:18:15.560]   Le Bois.
[01:18:15.560 --> 01:18:16.560]   Le Bois.
[01:18:16.560 --> 01:18:17.560]   Le Bois.
[01:18:17.560 --> 01:18:18.560]   Le Bois.
[01:18:18.560 --> 01:18:19.560]   Le Bois.
[01:18:19.560 --> 01:18:20.560]   Le Bois.
[01:18:20.560 --> 01:18:21.560]   Le Bois.
[01:18:21.560 --> 01:18:22.560]   Le Bois.
[01:18:22.560 --> 01:18:23.560]   Le Bois.
[01:18:23.560 --> 01:18:24.560]   Le Bois.
[01:18:24.560 --> 01:18:25.560]   Le Bois.
[01:18:25.560 --> 01:18:26.560]   Le Bois.
[01:18:26.560 --> 01:18:27.560]   Le Bois.
[01:18:27.560 --> 01:18:28.560]   Le Bois.
[01:18:28.560 --> 01:18:29.560]   Le Bois.
[01:18:29.560 --> 01:18:30.560]   Le Bois.
[01:18:30.560 --> 01:18:31.560]   Le Bois.
[01:18:31.560 --> 01:18:32.560]   Le Bois.
[01:18:32.560 --> 01:18:33.560]   Le Bois.
[01:18:33.560 --> 01:18:34.560]   Le Bois.
[01:18:34.560 --> 01:18:35.560]   Le Bois.
[01:18:35.560 --> 01:18:36.560]   Le Bois.
[01:18:36.560 --> 01:18:37.560]   Le Bois.
[01:18:37.560 --> 01:18:38.560]   Le Bois.
[01:18:38.560 --> 01:18:39.560]   Le Bois.
[01:18:39.560 --> 01:18:40.560]   Le Bois.
[01:18:40.560 --> 01:18:41.560]   Le Bois.
[01:18:41.560 --> 01:18:42.560]   Le Bois.
[01:18:42.560 --> 01:18:43.560]   Le Bois.
[01:18:43.560 --> 01:18:44.560]   Le Bois.
[01:18:44.560 --> 01:18:45.560]   Le Bois.
[01:18:45.560 --> 01:18:46.560]   Le Bois.
[01:18:46.560 --> 01:18:47.560]   Le Bois.
[01:18:47.560 --> 01:18:48.560]   Le Bois.
[01:18:48.560 --> 01:18:49.560]   Le Bois.
[01:18:49.560 --> 01:18:50.560]   Le Bois.
[01:18:50.560 --> 01:18:51.560]   Le Bois.
[01:18:51.560 --> 01:18:52.560]   Le Bois.
[01:18:52.560 --> 01:18:53.560]   Le Bois.
[01:18:53.560 --> 01:18:54.560]   Le Bois.
[01:18:54.560 --> 01:18:55.560]   Le Bois.
[01:18:55.560 --> 01:18:56.560]   Le Bois.
[01:18:56.560 --> 01:18:57.560]   Le Bois.
[01:18:57.560 --> 01:18:58.560]   Le Bois.
[01:18:58.560 --> 01:18:59.560]   Le Bois.
[01:18:59.560 --> 01:19:00.560]   Le Bois.
[01:19:00.560 --> 01:19:01.560]   Le Bois.
[01:19:01.560 --> 01:19:02.560]   Le Bois.
[01:19:02.560 --> 01:19:03.560]   Le Bois.
[01:19:03.560 --> 01:19:04.560]   Le Bois.
[01:19:04.560 --> 01:19:05.560]   Le Bois.
[01:19:05.560 --> 01:19:06.560]   Le Bois.
[01:19:06.560 --> 01:19:07.560]   Le Bois.
[01:19:07.560 --> 01:19:08.560]   Le Bois.
[01:19:08.560 --> 01:19:09.560]   Le Bois.
[01:19:09.560 --> 01:19:10.560]   Le Bois.
[01:19:10.560 --> 01:19:11.560]   Le Bois.
[01:19:11.560 --> 01:19:12.560]   Le Bois.
[01:19:12.560 --> 01:19:13.560]   Le Bois.
[01:19:13.560 --> 01:19:14.560]   Le Bois.
[01:19:14.560 --> 01:19:15.560]   Le Bois.
[01:19:15.560 --> 01:19:16.560]   Le Bois.
[01:19:16.560 --> 01:19:17.560]   Le Bois.
[01:19:17.560 --> 01:19:18.560]   Le Bois.
[01:19:18.560 --> 01:19:18.560]   Le Bois.
[01:19:18.560 --> 01:19:19.560]   Le Bois.
[01:19:19.560 --> 01:19:20.560]   Le Bois.
[01:19:20.560 --> 01:19:21.560]   Le Bois.
[01:19:21.560 --> 01:19:22.560]   Le Bois.
[01:19:22.560 --> 01:19:23.560]   Le Bois.
[01:19:23.560 --> 01:19:24.560]   Le Bois.
[01:19:24.560 --> 01:19:25.560]   Le Bois.
[01:19:25.560 --> 01:19:26.560]   Le Bois.
[01:19:26.560 --> 01:19:27.560]   Le Bois.
[01:19:27.560 --> 01:19:28.560]   Le Bois.
[01:19:28.560 --> 01:19:29.560]   Le Bois.
[01:19:29.560 --> 01:19:30.560]   Le Bois.
[01:19:30.560 --> 01:19:31.560]   Le Bois.
[01:19:31.560 --> 01:19:32.560]   Le Bois.
[01:19:32.560 --> 01:19:33.560]   Le Bois.
[01:19:33.560 --> 01:19:34.560]   Le Bois.
[01:19:34.560 --> 01:19:35.560]   Le Bois.
[01:19:35.560 --> 01:19:36.560]   Le Bois.
[01:19:36.560 --> 01:19:37.560]   Le Bois.
[01:19:37.560 --> 01:19:38.560]   Le Bois.
[01:19:38.560 --> 01:19:39.560]   Le Bois.
[01:19:39.560 --> 01:19:40.560]   Le Bois.
[01:19:40.560 --> 01:19:41.560]   Le Bois.
[01:19:41.560 --> 01:19:42.560]   Le Bois.
[01:19:42.560 --> 01:19:43.560]   Le Bois.
[01:19:43.560 --> 01:19:44.560]   Le Bois.
[01:19:44.560 --> 01:19:45.560]   Le Bois.
[01:19:45.560 --> 01:19:46.560]   Le Bois.
[01:19:46.560 --> 01:19:47.560]   Le Bois.
[01:19:47.560 --> 01:19:48.560]   Le Bois.
[01:19:48.560 --> 01:19:49.560]   Le Bois.
[01:19:49.560 --> 01:19:50.560]   Le Bois.
[01:19:50.560 --> 01:19:51.560]   Le Bois.
[01:19:51.560 --> 01:19:52.560]   Le Bois.
[01:19:52.560 --> 01:19:53.560]   Le Bois.
[01:19:53.560 --> 01:19:54.560]   Le Bois.
[01:19:54.560 --> 01:19:55.560]   Le Bois.
[01:19:55.560 --> 01:19:56.560]   Le Bois.
[01:19:56.560 --> 01:19:57.560]   Le Bois.
[01:19:57.560 --> 01:19:58.560]   Le Bois.
[01:19:58.560 --> 01:19:59.560]   Le Bois.
[01:19:59.560 --> 01:20:00.560]   Le Bois.
[01:20:00.560 --> 01:20:01.560]   Le Bois.
[01:20:01.560 --> 01:20:02.560]   Le Bois.
[01:20:02.560 --> 01:20:03.560]   Le Bois.
[01:20:03.560 --> 01:20:04.560]   Le Bois.
[01:20:04.560 --> 01:20:05.560]   Le Bois.
[01:20:05.560 --> 01:20:06.560]   Le Bois.
[01:20:06.560 --> 01:20:07.560]   Le Bois.
[01:20:07.560 --> 01:20:08.560]   Le Bois.
[01:20:08.560 --> 01:20:09.560]   Le Bois.
[01:20:09.560 --> 01:20:10.560]   Le Bois.
[01:20:10.560 --> 01:20:11.560]   Le Bois.
[01:20:11.560 --> 01:20:12.560]   Le Bois.
[01:20:12.560 --> 01:20:13.560]   Le Bois.
[01:20:13.560 --> 01:20:14.560]   Le Bois.
[01:20:14.560 --> 01:20:15.560]   Le Bois.
[01:20:15.560 --> 01:20:16.560]   Le Bois.
[01:20:16.560 --> 01:20:17.560]   Le Bois.
[01:20:17.560 --> 01:20:18.560]   Le Bois.
[01:20:18.560 --> 01:20:19.560]   Le Bois.
[01:20:19.560 --> 01:20:20.560]   Le Bois.
[01:20:20.560 --> 01:20:21.560]   Le Bois.
[01:20:21.560 --> 01:20:22.560]   Le Bois.
[01:20:22.560 --> 01:20:23.560]   Le Bois.
[01:20:23.560 --> 01:20:24.560]   Le Bois.
[01:20:24.560 --> 01:20:25.560]   Le Bois.
[01:20:25.560 --> 01:20:26.560]   Le Bois.
[01:20:26.560 --> 01:20:27.560]   Le Bois.
[01:20:27.560 --> 01:20:28.560]   Le Bois.
[01:20:28.560 --> 01:20:29.560]   Le Bois.
[01:20:29.560 --> 01:20:30.560]   Le Bois.
[01:20:30.560 --> 01:20:31.560]   Le Bois.
[01:20:31.560 --> 01:20:32.560]   Le Bois.
[01:20:32.560 --> 01:20:33.560]   Le Bois.
[01:20:33.560 --> 01:20:34.560]   Le Bois.
[01:20:34.560 --> 01:20:35.560]   Le Bois.
[01:20:35.560 --> 01:20:36.560]   Le Bois.
[01:20:36.560 --> 01:20:37.560]   Le Bois.
[01:20:37.560 --> 01:20:38.560]   Le Bois.
[01:20:38.560 --> 01:20:39.560]   Le Bois.
[01:20:39.560 --> 01:20:40.560]   Le Bois.
[01:20:40.560 --> 01:20:41.560]   Le Bois.
[01:20:41.560 --> 01:20:42.560]   Le Bois.
[01:20:42.560 --> 01:20:43.560]   Le Bois.
