;FFMETADATA1
title=Rattlesnake in a Pinata!
artist=TWiT
album_artist=TWiT
album=This Week in Tech
track=558
genre=Podcast
comment=http://twit.tv/twit
copyright=These netcasts are released under a Creative Commons License - Attribution-NonCommercial-NoDerivatives 4.0 International. TWiT and TWiT Logo are registered trademarks of Leo Laporte.
publisher=TWiT
date=2016
encoder=Lavf58.76.100



[00:00:00.000 --> 00:00:06.000]   It's time for Twit this week in Tech, our 11th anniversary episode.
[01:42:56.600 --> 01:42:57.600]   I agree with you.
[01:42:57.600 --> 01:42:58.600]   I agree with you.
[01:42:58.600 --> 01:42:59.600]   I agree with you.
[01:42:59.600 --> 01:43:00.600]   I agree with you.
[01:43:00.600 --> 01:43:01.600]   I agree with you.
[01:43:01.600 --> 01:43:02.600]   I agree with you.
[01:43:02.600 --> 01:43:03.600]   I agree with you.
[01:43:03.600 --> 01:43:04.600]   I agree with you.
[01:43:04.600 --> 01:43:05.600]   I agree with you.
[01:43:05.600 --> 01:43:06.600]   I agree with you.
[01:43:06.600 --> 01:43:07.600]   I agree with you.
[01:43:07.600 --> 01:43:08.600]   I agree with you.
[01:43:08.600 --> 01:43:09.600]   I agree with you.
[01:43:09.600 --> 01:43:10.600]   I agree with you.
[01:43:10.600 --> 01:43:11.600]   I agree with you.
[01:43:11.600 --> 01:43:12.600]   I agree with you.
[01:43:12.600 --> 01:43:13.600]   I agree with you.
[01:43:13.600 --> 01:43:14.600]   I agree with you.
[01:43:14.600 --> 01:43:15.600]   I agree with you.
[01:43:15.600 --> 01:43:16.600]   I agree with you.
[01:43:16.600 --> 01:43:17.600]   I agree with you.
[01:43:17.600 --> 01:43:18.600]   I agree with you.
[01:43:18.600 --> 01:43:19.600]   I agree with you.
[01:43:19.600 --> 01:43:20.600]   I agree with you.
[01:43:20.600 --> 01:43:21.600]   I agree with you.
[01:43:21.600 --> 01:43:22.600]   I agree with you.
[01:43:22.600 --> 01:43:23.600]   I agree with you.
[01:43:23.600 --> 01:43:24.600]   I agree with you.
[01:43:24.600 --> 01:43:25.600]   I agree with you.
[01:43:25.600 --> 01:43:26.600]   I agree with you.
[01:43:26.600 --> 01:43:27.600]   I agree with you.
[01:43:27.600 --> 01:43:28.600]   I agree with you.
[01:43:28.600 --> 01:43:29.600]   I agree with you.
[01:43:29.600 --> 01:43:30.600]   I agree with you.
[01:43:30.600 --> 01:43:31.600]   I agree with you.
[01:43:31.600 --> 01:43:32.600]   I agree with you.
[01:43:32.600 --> 01:43:33.600]   I agree with you.
[01:43:33.600 --> 01:43:34.600]   I agree with you.
[01:43:34.600 --> 01:43:35.600]   I agree with you.
[01:43:35.600 --> 01:43:36.600]   I agree with you.
[01:43:36.600 --> 01:43:37.600]   I agree with you.
[01:43:37.600 --> 01:43:38.600]   I agree with you.
[01:43:38.600 --> 01:43:39.600]   I agree with you.
[01:43:39.600 --> 01:43:40.600]   I agree with you.
[01:43:40.600 --> 01:43:41.600]   I agree with you.
[01:43:41.600 --> 01:43:42.600]   I agree with you.
[01:43:42.600 --> 01:43:43.600]   I agree with you.
[01:43:43.600 --> 01:43:44.600]   I agree with you.
[01:43:44.600 --> 01:43:45.600]   I agree with you.
[01:43:45.600 --> 01:43:46.600]   I agree with you.
[01:43:46.600 --> 01:43:47.600]   I agree with you.
[01:43:47.600 --> 01:43:48.600]   I agree with you.
[01:43:48.600 --> 01:43:49.600]   I agree with you.
[01:43:49.600 --> 01:43:50.600]   I agree with you.
[01:43:50.600 --> 01:43:51.600]   I agree with you.
[01:43:51.600 --> 01:43:52.600]   I agree with you.
[01:43:52.600 --> 01:43:53.600]   I agree with you.
[01:43:53.600 --> 01:43:54.600]   I agree with you.
[01:43:54.600 --> 01:43:55.600]   I agree with you.
[01:43:55.600 --> 01:43:56.600]   I agree with you.
[01:43:56.600 --> 01:43:57.600]   I agree with you.
[01:43:57.600 --> 01:43:58.600]   I agree with you.
[01:43:58.600 --> 01:43:59.600]   I agree with you.
[01:43:59.600 --> 01:44:00.600]   I agree with you.
[01:44:00.600 --> 01:44:01.600]   I agree with you.
[01:44:01.600 --> 01:44:02.600]   I agree with you.
[01:44:02.600 --> 01:44:03.600]   I agree with you.
[01:44:03.600 --> 01:44:04.600]   I agree with you.
[01:44:04.600 --> 01:44:05.600]   I agree with you.
[01:44:05.600 --> 01:44:06.600]   I agree with you.
[01:44:06.600 --> 01:44:07.600]   I agree with you.
[01:44:07.600 --> 01:44:08.600]   I agree with you.
[01:44:08.600 --> 01:44:09.600]   I agree with you.
[01:44:09.600 --> 01:44:10.600]   I agree with you.
[01:44:10.600 --> 01:44:11.600]   I agree with you.
[01:44:11.600 --> 01:44:12.600]   I agree with you.
[01:44:12.600 --> 01:44:13.600]   I agree with you.
[01:44:13.600 --> 01:44:14.600]   I agree with you.
[01:44:14.600 --> 01:44:15.600]   I agree with you.
[01:44:15.600 --> 01:44:16.600]   I agree with you.
[01:44:16.600 --> 01:44:17.600]   I agree with you.
[01:44:17.600 --> 01:44:18.600]   I agree with you.
[01:44:18.600 --> 01:44:19.600]   I agree with you.
[01:44:19.600 --> 01:44:20.600]   I agree with you.
[01:44:20.600 --> 01:44:21.600]   I agree with you.
[01:44:21.600 --> 01:44:22.600]   I agree with you.
[01:44:22.600 --> 01:44:23.600]   I agree with you.
[01:44:23.600 --> 01:44:24.600]   I agree with you.
[01:44:24.600 --> 01:44:25.600]   I agree with you.
[01:44:25.600 --> 01:44:26.600]   I agree with you.
[01:44:26.600 --> 01:44:27.600]   I agree with you.
[01:44:27.600 --> 01:44:28.600]   I agree with you.
[01:44:28.600 --> 01:44:29.600]   I agree with you.
[01:44:29.600 --> 01:44:30.600]   I agree with you.
[01:44:30.600 --> 01:44:31.600]   I agree with you.
[01:44:31.600 --> 01:44:32.600]   I agree with you.
[01:44:32.600 --> 01:44:33.600]   I agree with you.
[01:44:33.600 --> 01:44:34.600]   I agree with you.
[01:44:34.600 --> 01:44:35.600]   I agree with you.
[01:44:35.600 --> 01:44:36.600]   I agree with you.
[01:44:36.600 --> 01:44:37.600]   I agree with you.
[01:44:37.600 --> 01:44:38.600]   I agree with you.
[01:44:38.600 --> 01:44:39.600]   I agree with you.
[01:44:39.600 --> 01:44:40.600]   I agree with you.
[01:44:40.600 --> 01:44:41.600]   I agree with you.
[01:44:41.600 --> 01:44:42.600]   I agree with you.
[01:44:42.600 --> 01:44:43.600]   I agree with you.
[01:44:43.600 --> 01:44:44.600]   I agree with you.
[01:44:44.600 --> 01:44:45.600]   I agree with you.
[01:44:45.600 --> 01:44:46.600]   I agree with you.
[01:44:46.600 --> 01:44:47.600]   I agree with you.
[01:44:47.600 --> 01:44:48.600]   I agree with you.
[01:44:48.600 --> 01:44:49.600]   I agree with you.
[01:44:49.600 --> 01:44:50.600]   I agree with you.
[01:44:50.600 --> 01:44:51.600]   I agree with you.
[01:44:51.600 --> 01:44:52.600]   I agree with you.
[01:44:52.600 --> 01:44:53.600]   I agree with you.
[01:44:53.600 --> 01:44:54.600]   I agree with you.
[01:44:54.600 --> 01:44:55.600]   I agree with you.
[01:44:55.600 --> 01:44:56.600]   I agree with you.
[01:44:56.600 --> 01:44:57.600]   I agree with you.
[01:44:57.600 --> 01:44:58.600]   I agree with you.
[01:44:58.600 --> 01:44:59.600]   I agree with you.
[01:44:59.600 --> 01:45:00.600]   I agree with you.
[01:45:00.600 --> 01:45:01.600]   I agree with you.
[01:45:01.600 --> 01:45:02.600]   I agree with you.
[01:45:02.600 --> 01:45:03.600]   I agree with you.
[01:45:03.600 --> 01:45:04.600]   I agree with you.
[01:45:04.600 --> 01:45:05.600]   I agree with you.
[01:45:05.600 --> 01:45:06.600]   I agree with you.
[01:45:06.600 --> 01:45:07.600]   I agree with you.
[01:45:07.600 --> 01:45:08.600]   I agree with you.
[01:45:08.600 --> 01:45:09.600]   I agree with you.
[01:45:09.600 --> 01:45:10.600]   I agree with you.
[01:45:10.600 --> 01:45:11.600]   I agree with you.
[01:45:11.600 --> 01:45:12.600]   I agree with you.
[01:45:12.600 --> 01:45:13.600]   I agree with you.
[01:45:13.600 --> 01:45:14.600]   I agree with you.
[01:45:14.600 --> 01:45:15.600]   I agree with you.
[01:45:15.600 --> 01:45:16.600]   I agree with you.
[01:45:16.600 --> 01:45:17.600]   I agree with you.
[01:45:17.600 --> 01:45:18.600]   I agree with you.
[01:45:18.600 --> 01:45:19.600]   I agree with you.
[01:45:19.600 --> 01:45:20.600]   I agree with you.
[01:45:20.600 --> 01:45:21.600]   I agree with you.
[01:45:21.600 --> 01:45:22.600]   I agree with you.
[01:45:22.600 --> 01:45:23.600]   I agree with you.
[01:45:23.600 --> 01:45:24.600]   I agree with you.
[01:45:24.600 --> 01:45:25.600]   I agree with you.
[01:45:25.600 --> 01:45:26.600]   I agree with you.
[01:45:26.600 --> 01:45:27.600]   I agree with you.
[01:45:27.600 --> 01:45:28.600]   I agree with you.
[01:45:28.600 --> 01:45:29.600]   I agree with you.
[01:45:29.600 --> 01:45:30.600]   I agree with you.
[01:45:30.600 --> 01:45:31.600]   I agree with you.
[01:45:31.600 --> 01:45:32.600]   I agree with you.
[01:45:32.600 --> 01:45:33.600]   I agree with you.
[01:45:33.600 --> 01:45:34.600]   I agree with you.
[01:45:34.600 --> 01:45:35.600]   I agree with you.
[01:45:35.600 --> 01:45:36.600]   I agree with you.
[01:45:36.600 --> 01:45:37.600]   I agree with you.
[01:45:37.600 --> 01:45:38.600]   I agree with you.
[01:45:38.600 --> 01:45:39.600]   I agree with you.
[01:45:39.600 --> 01:45:40.600]   I agree with you.
[01:45:40.600 --> 01:45:41.600]   I agree with you.
[01:45:41.600 --> 01:45:42.600]   I agree with you.
[01:45:42.600 --> 01:45:43.600]   I agree with you.
[01:45:43.600 --> 01:45:44.600]   I agree with you.
[01:45:44.600 --> 01:45:45.600]   I agree with you.
[01:45:45.600 --> 01:45:46.600]   I agree with you.
[01:45:46.600 --> 01:45:47.600]   I agree with you.
[01:45:47.600 --> 01:45:48.600]   I agree with you.
[01:45:48.600 --> 01:45:49.600]   I agree with you.
[01:45:49.600 --> 01:45:50.600]   I agree with you.
[01:45:50.600 --> 01:45:51.600]   I agree with you.
[01:45:51.600 --> 01:45:52.600]   I agree with you.
[01:45:52.600 --> 01:45:53.600]   I agree with you.
[01:45:53.600 --> 01:45:54.600]   I agree with you.
[01:45:54.600 --> 01:45:55.600]   I agree with you.
[01:45:55.600 --> 01:45:56.600]   I agree with you.
[01:45:56.600 --> 01:45:57.600]   I agree with you.
[01:45:57.600 --> 01:45:58.600]   I agree with you.
[01:45:58.600 --> 01:45:59.600]   I agree with you.
[01:45:59.600 --> 01:46:00.600]   I agree with you.
[01:46:00.600 --> 01:46:01.600]   I agree with you.
[01:46:01.600 --> 01:46:02.600]   I agree with you.
[01:46:02.600 --> 01:46:03.600]   I agree with you.
[01:46:03.600 --> 01:46:04.600]   I agree with you.
[01:46:04.600 --> 01:46:05.600]   I agree with you.
[01:46:05.600 --> 01:46:06.600]   I agree with you.
[01:46:06.600 --> 01:46:07.600]   I agree with you.
[01:46:07.600 --> 01:46:08.600]   I agree with you.
[01:46:08.600 --> 01:46:09.600]   I agree with you.
[01:46:09.600 --> 01:46:10.600]   I agree with you.
[01:46:10.600 --> 01:46:11.600]   I agree with you.
[01:46:11.600 --> 01:46:12.600]   I agree with you.
[01:46:12.600 --> 01:46:13.600]   I agree with you.
[01:46:13.600 --> 01:46:14.600]   I agree with you.
[01:46:14.600 --> 01:46:15.600]   I agree with you.
[01:46:15.600 --> 01:46:16.600]   I agree with you.
[01:46:16.600 --> 01:46:17.600]   I agree with you.
[01:46:17.600 --> 01:46:18.600]   I agree with you.
[01:46:18.600 --> 01:46:19.600]   I agree with you.
[01:46:19.600 --> 01:46:20.600]   I agree with you.
[01:46:20.600 --> 01:46:21.600]   I agree with you.
[01:46:21.600 --> 01:46:22.600]   I agree with you.
[01:46:22.600 --> 01:46:23.600]   I agree with you.
[01:46:23.600 --> 01:46:24.600]   I agree with you.
[01:46:24.600 --> 01:46:25.600]   I agree with you.
[01:46:25.600 --> 01:46:26.600]   I agree with you.
[01:46:26.600 --> 01:46:27.600]   I agree with you.
[01:46:27.600 --> 01:46:28.600]   I agree with you.
[01:46:28.600 --> 01:46:29.600]   I agree with you.
[01:46:29.600 --> 01:46:30.600]   I agree with you.
[01:46:30.600 --> 01:46:31.600]   I agree with you.
[01:46:31.600 --> 01:46:32.600]   I agree with you.
[01:46:32.600 --> 01:46:33.600]   I agree with you.
[01:46:33.600 --> 01:46:34.600]   I agree with you.
[01:46:34.600 --> 01:46:35.600]   I agree with you.
[01:46:35.600 --> 01:46:36.600]   I agree with you.
[01:46:36.600 --> 01:46:37.600]   I agree with you.
[01:46:37.600 --> 01:46:38.600]   I agree with you.
[01:46:38.600 --> 01:46:39.600]   I agree with you.
[01:46:39.600 --> 01:46:40.600]   I agree with you.
[01:46:40.600 --> 01:46:41.600]   I agree with you.
[01:46:41.600 --> 01:46:42.600]   I agree with you.
[01:46:42.600 --> 01:46:43.600]   I agree with you.
[01:46:43.600 --> 01:46:44.600]   I agree with you.
[01:46:44.600 --> 01:46:45.600]   I agree with you.
[01:46:45.600 --> 01:46:46.600]   I agree with you.
[01:46:46.600 --> 01:46:47.600]   I agree with you.
[01:46:47.600 --> 01:46:48.600]   I agree with you.
[01:46:48.600 --> 01:46:49.600]   I agree with you.
[01:46:49.600 --> 01:46:50.600]   I agree with you.
[01:46:50.600 --> 01:46:51.600]   I agree with you.
[01:46:51.600 --> 01:46:52.600]   I agree with you.
[01:46:52.600 --> 01:46:53.600]   I agree with you.
[01:46:53.600 --> 01:46:54.600]   I agree with you.
[01:46:54.600 --> 01:46:55.600]   I agree with you.
[01:46:55.600 --> 01:46:56.600]   I agree with you.
[01:46:56.600 --> 01:46:57.600]   I agree with you.
[01:46:57.600 --> 01:46:58.600]   I agree with you.
[01:46:58.600 --> 01:46:59.600]   I agree with you.
[01:46:59.600 --> 01:47:00.600]   I agree with you.
[01:47:00.600 --> 01:47:01.600]   I agree with you.
[01:47:01.600 --> 01:47:02.600]   I agree with you.
[01:47:02.600 --> 01:47:03.600]   I agree with you.
[01:47:03.600 --> 01:47:04.600]   I agree with you.
[01:47:04.600 --> 01:47:05.600]   I agree with you.
[01:47:05.600 --> 01:47:06.600]   I agree with you.
[01:47:06.600 --> 01:47:07.600]   I agree with you.
[01:47:07.600 --> 01:47:08.600]   I agree with you.
[01:47:08.600 --> 01:47:09.600]   I agree with you.
[01:47:09.600 --> 01:47:10.600]   I agree with you.
[01:47:10.600 --> 01:47:11.600]   I agree with you.
[01:47:11.600 --> 01:47:12.600]   I agree with you.
[01:47:12.600 --> 01:47:13.600]   I agree with you.
[01:47:13.600 --> 01:47:14.600]   I agree with you.
[01:47:14.600 --> 01:47:15.600]   I agree with you.
[01:47:15.600 --> 01:47:16.600]   I agree with you.
[01:47:16.600 --> 01:47:17.600]   I agree with you.
[01:47:17.600 --> 01:47:18.600]   I agree with you.
[01:47:18.600 --> 01:47:19.600]   I agree with you.
[01:47:19.600 --> 01:47:20.600]   I agree with you.
[01:47:20.600 --> 01:47:21.600]   I agree with you.
[01:47:21.600 --> 01:47:22.600]   I agree with you.
[01:47:22.600 --> 01:47:23.600]   I agree with you.
[01:47:23.600 --> 01:47:24.600]   I agree with you.
[01:47:24.600 --> 01:47:25.600]   I agree with you.
[01:47:25.600 --> 01:47:26.600]   I agree with you.
[01:47:26.600 --> 01:47:27.600]   I agree with you.
[01:47:27.600 --> 01:47:28.600]   I agree with you.
[01:47:28.600 --> 01:47:29.600]   I agree with you.
[01:47:29.600 --> 01:47:30.600]   I agree with you.
[01:47:30.600 --> 01:47:31.600]   I agree with you.
[01:47:31.600 --> 01:47:32.600]   I agree with you.
[01:47:32.600 --> 01:47:33.600]   I agree with you.
[01:47:33.600 --> 01:47:34.600]   I agree with you.
[01:47:34.600 --> 01:47:35.600]   I agree with you.
[01:47:35.600 --> 01:47:36.600]   I agree with you.
[01:47:36.600 --> 01:47:37.600]   I agree with you.
[01:47:37.600 --> 01:47:38.600]   I agree with you.
[01:47:38.600 --> 01:47:39.600]   I agree with you.
[01:47:39.600 --> 01:47:40.600]   I agree with you.
[01:47:40.600 --> 01:47:41.600]   I agree with you.
[01:47:41.600 --> 01:47:42.600]   I agree with you.
[01:47:42.600 --> 01:47:43.600]   I agree with you.
[01:47:43.600 --> 01:47:44.600]   I agree with you.
[01:47:44.600 --> 01:47:45.600]   I agree with you.
[01:47:45.600 --> 01:47:46.600]   I agree with you.
[01:47:46.600 --> 01:47:47.600]   I agree with you.
[01:47:47.600 --> 01:47:48.600]   I agree with you.
[01:47:48.600 --> 01:47:49.600]   I agree with you.
[01:47:49.600 --> 01:47:50.600]   I agree with you.
[01:47:50.600 --> 01:47:51.600]   I agree with you.
[01:47:51.600 --> 01:47:52.600]   I agree with you.
[01:47:52.600 --> 01:47:53.600]   I agree with you.
[01:47:53.600 --> 01:47:54.600]   I agree with you.
[01:47:54.600 --> 01:47:55.600]   I agree with you.
[01:47:55.600 --> 01:47:56.600]   I agree with you.
[01:47:56.600 --> 01:47:57.600]   I agree with you.
[01:47:57.600 --> 01:47:58.600]   I agree with you.
[01:47:58.600 --> 01:47:59.600]   I agree with you.
[01:47:59.600 --> 01:48:00.600]   I agree with you.
[01:48:00.600 --> 01:48:01.600]   I agree with you.
[01:48:01.600 --> 01:48:02.600]   I agree with you.
[01:48:02.600 --> 01:48:03.600]   I agree with you.
[01:48:03.600 --> 01:48:04.600]   I agree with you.
[01:48:04.600 --> 01:48:05.600]   I agree with you.
[01:48:05.600 --> 01:48:06.600]   I agree with you.
[01:48:06.600 --> 01:48:07.600]   I agree with you.
[01:48:07.600 --> 01:48:08.600]   I agree with you.
[01:48:08.600 --> 01:48:09.600]   I agree with you.
[01:48:09.600 --> 01:48:10.600]   I agree with you.
[01:48:10.600 --> 01:48:11.600]   I agree with you.
[01:48:11.600 --> 01:48:12.600]   I agree with you.
[01:48:12.600 --> 01:48:13.600]   I agree with you.
[01:48:13.600 --> 01:48:14.600]   I agree with you.
[01:48:14.600 --> 01:48:15.600]   I agree with you.
[01:48:15.600 --> 01:48:16.600]   I agree with you.
[01:48:16.600 --> 01:48:17.600]   I agree with you.
[01:48:17.600 --> 01:48:18.600]   I agree with you.
[01:48:18.600 --> 01:48:19.600]   I agree with you.
[01:48:19.600 --> 01:48:20.600]   I agree with you.
[01:48:20.600 --> 01:48:21.600]   I agree with you.
[01:48:21.600 --> 01:48:22.600]   I agree with you.
[01:48:22.600 --> 01:48:23.600]   I agree with you.
[01:48:23.600 --> 01:48:24.600]   I agree with you.
[01:48:24.600 --> 01:48:25.600]   I agree with you.
[01:48:25.600 --> 01:48:26.600]   I agree with you.
[01:48:26.600 --> 01:48:27.600]   I agree with you.
[01:48:27.600 --> 01:48:28.600]   I agree with you.
[01:48:28.600 --> 01:48:29.600]   I agree with you.
[01:48:29.600 --> 01:48:30.600]   I agree with you.
[01:48:30.600 --> 01:48:31.600]   I agree with you.
[01:48:31.600 --> 01:48:32.600]   I agree with you.
[01:48:32.600 --> 01:48:33.600]   I agree with you.
[01:48:33.600 --> 01:48:34.600]   I agree with you.
[01:48:34.600 --> 01:48:35.600]   I agree with you.
[01:48:35.600 --> 01:48:36.600]   I agree with you.
[01:48:36.600 --> 01:48:37.600]   I agree with you.
[01:48:37.600 --> 01:48:38.600]   I agree with you.
[01:48:38.600 --> 01:48:39.600]   I agree with you.
[01:48:39.600 --> 01:48:40.600]   I agree with you.
[01:48:40.600 --> 01:48:41.600]   I agree with you.
[01:48:41.600 --> 01:48:42.600]   I agree with you.
[01:48:42.600 --> 01:48:43.600]   I agree with you.
[01:48:43.600 --> 01:48:44.600]   I agree with you.
[01:48:44.600 --> 01:48:45.600]   I agree with you.
[01:48:45.600 --> 01:48:46.600]   I agree with you.
[01:48:46.600 --> 01:48:47.600]   I agree with you.
[01:48:47.600 --> 01:48:48.600]   I agree with you.
[01:48:48.600 --> 01:48:49.600]   I agree with you.
[01:48:49.600 --> 01:48:50.600]   I agree with you.
[01:48:50.600 --> 01:48:51.600]   I agree with you.
[01:48:51.600 --> 01:48:52.600]   I agree with you.
[01:48:52.600 --> 01:48:53.600]   I agree with you.
[01:48:53.600 --> 01:48:54.600]   I agree with you.
[01:48:54.600 --> 01:48:55.600]   I agree with you.
[01:48:55.600 --> 01:48:56.600]   I agree with you.
[01:48:56.600 --> 01:48:57.600]   I agree with you.
[01:48:57.600 --> 01:48:58.600]   I agree with you.
[01:48:58.600 --> 01:48:59.600]   I agree with you.
[01:48:59.600 --> 01:49:00.600]   I agree with you.
[01:49:00.600 --> 01:49:01.600]   I agree with you.
[01:49:01.600 --> 01:49:02.600]   I agree with you.
[01:49:02.600 --> 01:49:03.600]   I agree with you.
[01:49:03.600 --> 01:49:04.600]   I agree with you.
[01:49:04.600 --> 01:49:05.600]   I agree with you.
[01:49:05.600 --> 01:49:06.600]   I agree with you.
[01:49:06.600 --> 01:49:07.600]   I agree with you.
[01:49:07.600 --> 01:49:08.600]   I agree with you.
[01:49:08.600 --> 01:49:09.600]   I agree with you.
[01:49:09.600 --> 01:49:10.600]   I agree with you.
[01:49:10.600 --> 01:49:11.600]   I agree with you.
[01:49:11.600 --> 01:49:12.600]   I agree with you.
[01:49:12.600 --> 01:49:13.600]   I agree with you.
[01:49:13.600 --> 01:49:14.600]   I agree with you.
[01:49:14.600 --> 01:49:15.600]   I agree with you.
[01:49:15.600 --> 01:49:16.600]   I agree with you.
[01:49:16.600 --> 01:49:17.600]   I agree with you.
[01:49:17.600 --> 01:49:18.600]   I agree with you.
[01:49:18.600 --> 01:49:19.600]   I agree with you.
[01:49:19.600 --> 01:49:20.600]   I agree with you.
[01:49:20.600 --> 01:49:21.600]   I agree with you.
[01:49:21.600 --> 01:49:22.600]   I agree with you.
[01:49:22.600 --> 01:49:23.600]   I agree with you.
[01:49:23.600 --> 01:49:24.600]   I agree with you.
[01:49:24.600 --> 01:49:25.600]   I agree with you.
[01:49:25.600 --> 01:49:26.600]   I agree with you.
[01:49:26.600 --> 01:49:27.600]   I agree with you.
[01:49:27.600 --> 01:49:28.600]   I agree with you.
[01:49:28.600 --> 01:49:29.600]   I agree with you.
[01:49:29.600 --> 01:49:30.600]   I agree with you.
[01:49:30.600 --> 01:49:31.600]   I agree with you.
[01:49:31.600 --> 01:49:32.600]   I agree with you.
[01:49:32.600 --> 01:49:33.600]   I agree with you.
[01:49:33.600 --> 01:49:34.600]   I agree with you.
[01:49:34.600 --> 01:49:35.600]   I agree with you.
[01:49:35.600 --> 01:49:36.600]   I agree with you.
[01:49:36.600 --> 01:49:37.600]   I agree with you.
[01:49:37.600 --> 01:49:38.600]   I agree with you.
[01:49:38.600 --> 01:49:39.600]   I agree with you.
[01:49:39.600 --> 01:49:40.600]   I agree with you.
[01:49:40.600 --> 01:49:41.600]   I agree with you.
[01:49:41.600 --> 01:49:42.600]   I agree with you.
[01:49:42.600 --> 01:49:43.600]   I agree with you.
[01:49:43.600 --> 01:49:44.600]   I agree with you.
[01:49:44.600 --> 01:49:45.600]   I agree with you.
[01:49:45.600 --> 01:49:46.600]   I agree with you.
[01:49:46.600 --> 01:49:47.600]   I agree with you.
[01:49:47.600 --> 01:49:48.600]   I agree with you.
[01:49:48.600 --> 01:49:49.600]   I agree with you.
[01:49:49.600 --> 01:49:50.600]   I agree with you.
[01:49:50.600 --> 01:49:51.600]   I agree with you.
[01:49:51.600 --> 01:49:52.600]   I agree with you.
[01:49:52.600 --> 01:49:53.600]   I agree with you.
[01:49:53.600 --> 01:49:54.600]   I agree with you.
[01:49:54.600 --> 01:49:55.600]   I agree with you.
[01:49:55.600 --> 01:49:56.600]   I agree with you.
[01:49:56.600 --> 01:49:57.600]   I agree with you.
[01:49:57.600 --> 01:49:58.600]   I agree with you.
[01:49:58.600 --> 01:49:59.600]   I agree with you.
[01:49:59.600 --> 01:50:00.600]   I agree with you.
[01:50:00.600 --> 01:50:01.600]   I agree with you.
[01:50:01.600 --> 01:50:02.600]   I agree with you.
[01:50:02.600 --> 01:50:03.600]   I agree with you.
[01:50:03.600 --> 01:50:04.600]   I agree with you.
[01:50:04.600 --> 01:50:05.600]   I agree with you.
[01:50:05.600 --> 01:50:06.600]   I agree with you.
[01:50:06.600 --> 01:50:07.600]   I agree with you.
[01:50:07.600 --> 01:50:08.600]   I agree with you.
[01:50:08.600 --> 01:50:09.600]   I agree with you.
[01:50:09.600 --> 01:50:10.600]   I agree with you.
[01:50:10.600 --> 01:50:11.600]   I agree with you.
[01:50:11.600 --> 01:50:12.600]   I agree with you.
[01:50:12.600 --> 01:50:13.600]   I agree with you.
[01:50:13.600 --> 01:50:14.600]   I agree with you.
[01:50:14.600 --> 01:50:15.600]   I agree with you.
[01:50:15.600 --> 01:50:16.600]   I agree with you.
[01:50:16.600 --> 01:50:17.600]   I agree with you.
[01:50:17.600 --> 01:50:18.600]   I agree with you.
[01:50:18.600 --> 01:50:19.600]   I agree with you.
[01:50:19.600 --> 01:50:20.600]   I agree with you.
[01:50:20.600 --> 01:50:21.600]   I agree with you.
[01:50:21.600 --> 01:50:22.600]   I agree with you.
[01:50:22.600 --> 01:50:23.600]   I agree with you.
[01:50:23.600 --> 01:50:24.600]   I agree with you.
[01:50:24.600 --> 01:50:25.600]   I agree with you.
[01:50:25.600 --> 01:50:26.600]   I agree with you.
[01:50:26.600 --> 01:50:27.600]   I agree with you.
[01:50:27.600 --> 01:50:28.600]   I agree with you.
[01:50:28.600 --> 01:50:29.600]   I agree with you.
[01:50:29.600 --> 01:50:30.600]   I agree with you.
[01:50:30.600 --> 01:50:31.600]   I agree with you.
[01:50:31.600 --> 01:50:32.600]   I agree with you.
[01:50:32.600 --> 01:50:33.600]   I agree with you.
[01:50:33.600 --> 01:50:34.600]   I agree with you.
[01:50:34.600 --> 01:50:35.600]   I agree with you.
[01:50:35.600 --> 01:50:36.600]   I agree with you.
[01:50:36.600 --> 01:50:37.600]   I agree with you.
[01:50:37.600 --> 01:50:38.600]   I agree with you.
[01:50:38.600 --> 01:50:39.600]   I agree with you.
[01:50:39.600 --> 01:50:40.600]   I agree with you.
[01:50:40.600 --> 01:50:41.600]   I agree with you.
[01:50:41.600 --> 01:50:42.600]   I agree with you.
[01:50:42.600 --> 01:50:43.600]   I agree with you.
[01:50:43.600 --> 01:50:44.600]   I agree with you.
[01:50:44.600 --> 01:50:45.600]   I agree with you.
[01:50:45.600 --> 01:50:46.600]   I agree with you.
[01:50:46.600 --> 01:50:47.600]   I agree with you.
[01:50:47.600 --> 01:50:48.600]   I agree with you.
[01:50:48.600 --> 01:50:49.600]   I agree with you.
[01:50:49.600 --> 01:50:50.600]   I agree with you.
[01:50:50.600 --> 01:50:51.600]   I agree with you.
[01:50:51.600 --> 01:50:52.600]   I agree with you.
[01:50:52.600 --> 01:50:53.600]   I agree with you.
[01:50:53.600 --> 01:50:54.600]   I agree with you.
[01:50:54.600 --> 01:50:55.600]   I agree with you.
[01:50:55.600 --> 01:50:56.600]   I agree with you.
[01:50:56.600 --> 01:50:57.600]   I agree with you.
[01:50:57.600 --> 01:50:58.600]   I agree with you.
[01:50:58.600 --> 01:50:59.600]   I agree with you.
[01:50:59.600 --> 01:51:00.600]   I agree with you.
[01:51:00.600 --> 01:51:01.600]   I agree with you.
[01:51:01.600 --> 01:51:02.600]   I agree with you.
[01:51:02.600 --> 01:51:03.600]   I agree with you.
[01:51:03.600 --> 01:51:04.600]   I agree with you.
[01:51:04.600 --> 01:51:05.600]   I agree with you.
[01:51:05.600 --> 01:51:06.600]   I agree with you.
[01:51:06.600 --> 01:51:07.600]   I agree with you.
