;FFMETADATA1
title=The Floor is Lava
artist=TWiT
album_artist=TWiT
album=This Week in Tech
track=551
genre=Podcast
comment=http://twit.tv/twit
copyright=These netcasts are released under a Creative Commons License - Attribution-NonCommercial-NoDerivatives 4.0 International. TWiT and TWiT Logo are registered trademarks of Leo Laporte.
publisher=TWiT
date=2016
encoder=Lavf58.76.100



[00:00:00.000 --> 00:00:04.000]   It's time for Twet this weekend tech great show plan for you.
[01:01:01.040 --> 01:01:02.040]   I don't know.
[01:01:02.040 --> 01:01:03.040]   I don't know.
[01:01:03.040 --> 01:01:04.040]   I don't know.
[01:01:04.040 --> 01:01:05.040]   I don't know.
[01:01:05.040 --> 01:01:06.040]   I don't know.
[01:01:06.040 --> 01:01:07.040]   I don't know.
[01:01:07.040 --> 01:01:08.040]   I don't know.
[01:01:08.040 --> 01:01:09.040]   I don't know.
[01:01:09.040 --> 01:01:10.040]   I don't know.
[01:01:10.040 --> 01:01:11.040]   I don't know.
[01:01:11.040 --> 01:01:12.040]   I don't know.
[01:01:12.040 --> 01:01:13.040]   I don't know.
[01:01:13.040 --> 01:01:14.040]   I don't know.
[01:01:14.040 --> 01:01:15.040]   I don't know.
[01:01:15.040 --> 01:01:16.040]   I don't know.
[01:01:16.040 --> 01:01:17.040]   I don't know.
[01:01:17.040 --> 01:01:18.040]   I don't know.
[01:01:18.040 --> 01:01:19.040]   I don't know.
[01:01:19.040 --> 01:01:20.040]   I don't know.
[01:01:20.040 --> 01:01:21.040]   I don't know.
[01:01:21.040 --> 01:01:22.040]   I don't know.
[01:01:22.040 --> 01:01:23.040]   I don't know.
[01:01:23.040 --> 01:01:24.040]   I don't know.
[01:01:24.040 --> 01:01:25.040]   I don't know.
[01:01:25.040 --> 01:01:26.040]   I don't know.
[01:01:26.040 --> 01:01:27.040]   I don't know.
[01:01:27.040 --> 01:01:28.040]   I don't know.
[01:01:28.040 --> 01:01:29.040]   I don't know.
[01:01:29.040 --> 01:01:30.040]   I don't know.
[01:01:30.040 --> 01:01:31.040]   I don't know.
[01:01:31.040 --> 01:01:32.040]   I don't know.
[01:01:32.040 --> 01:01:33.040]   I don't know.
[01:01:33.040 --> 01:01:34.040]   I don't know.
[01:01:34.040 --> 01:01:35.040]   I don't know.
[01:01:35.040 --> 01:01:36.040]   I don't know.
[01:01:36.040 --> 01:01:37.040]   I don't know.
[01:01:37.040 --> 01:01:38.040]   I don't know.
[01:01:38.040 --> 01:01:39.040]   I don't know.
[01:01:39.040 --> 01:01:40.040]   I don't know.
[01:01:40.040 --> 01:01:41.040]   I don't know.
[01:01:41.040 --> 01:01:42.040]   I don't know.
[01:01:42.040 --> 01:01:43.040]   I don't know.
[01:01:43.040 --> 01:01:44.040]   I don't know.
[01:01:44.040 --> 01:01:45.040]   I don't know.
[01:01:45.040 --> 01:01:46.040]   I don't know.
[01:01:46.040 --> 01:01:47.040]   I don't know.
[01:01:47.040 --> 01:01:48.040]   I don't know.
[01:01:48.040 --> 01:01:49.040]   I don't know.
[01:01:49.040 --> 01:01:50.040]   I don't know.
[01:01:50.040 --> 01:01:51.040]   I don't know.
[01:01:51.040 --> 01:01:52.040]   I don't know.
[01:01:52.040 --> 01:01:53.040]   I don't know.
[01:01:53.040 --> 01:01:54.040]   I don't know.
[01:01:54.040 --> 01:01:55.040]   I don't know.
[01:01:55.040 --> 01:01:56.040]   I don't know.
[01:01:56.040 --> 01:01:57.040]   I don't know.
[01:01:57.040 --> 01:01:58.040]   I don't know.
[01:01:58.040 --> 01:01:59.040]   I don't know.
[01:01:59.040 --> 01:02:00.040]   I don't know.
[01:02:00.040 --> 01:02:01.040]   I don't know.
[01:02:01.040 --> 01:02:02.040]   I don't know.
[01:02:02.040 --> 01:02:03.040]   I don't know.
[01:02:03.040 --> 01:02:04.040]   I don't know.
[01:02:04.040 --> 01:02:05.040]   I don't know.
[01:02:05.040 --> 01:02:06.040]   I don't know.
[01:02:06.040 --> 01:02:07.040]   I don't know.
[01:02:07.040 --> 01:02:08.040]   I don't know.
[01:02:08.040 --> 01:02:09.040]   I don't know.
[01:02:09.040 --> 01:02:10.040]   I don't know.
[01:02:10.040 --> 01:02:11.040]   I don't know.
[01:02:11.040 --> 01:02:12.040]   I don't know.
[01:02:12.040 --> 01:02:13.040]   I don't know.
[01:02:13.040 --> 01:02:14.040]   I don't know.
[01:02:14.040 --> 01:02:15.040]   I don't know.
[01:02:15.040 --> 01:02:16.040]   I don't know.
[01:02:16.040 --> 01:02:17.040]   I don't know.
[01:02:17.040 --> 01:02:18.040]   I don't know.
[01:02:18.040 --> 01:02:19.040]   I don't know.
[01:02:19.040 --> 01:02:20.040]   I don't know.
[01:02:20.040 --> 01:02:21.040]   I don't know.
[01:02:21.040 --> 01:02:22.040]   I don't know.
[01:02:22.040 --> 01:02:23.040]   I don't know.
[01:02:23.040 --> 01:02:24.040]   I don't know.
[01:02:24.040 --> 01:02:25.040]   I don't know.
[01:02:25.040 --> 01:02:26.040]   I don't know.
[01:02:26.040 --> 01:02:27.040]   I don't know.
[01:02:27.040 --> 01:02:28.040]   I don't know.
[01:02:28.040 --> 01:02:29.040]   I don't know.
[01:02:29.040 --> 01:02:30.040]   I don't know.
[01:02:30.040 --> 01:02:31.040]   I don't know.
[01:02:31.040 --> 01:02:32.040]   I don't know.
[01:02:32.040 --> 01:02:33.040]   I don't know.
[01:02:33.040 --> 01:02:34.040]   I don't know.
[01:02:34.040 --> 01:02:35.040]   I don't know.
[01:02:35.040 --> 01:02:36.040]   I don't know.
[01:02:36.040 --> 01:02:37.040]   I don't know.
[01:02:37.040 --> 01:02:38.040]   I don't know.
[01:02:38.040 --> 01:02:39.040]   I don't know.
[01:02:39.040 --> 01:02:40.040]   I don't know.
[01:02:40.040 --> 01:02:41.040]   I don't know.
[01:02:41.040 --> 01:02:42.040]   I don't know.
[01:02:42.040 --> 01:02:43.040]   I don't know.
[01:02:43.040 --> 01:02:44.040]   I don't know.
[01:02:44.040 --> 01:02:45.040]   I don't know.
[01:02:45.040 --> 01:02:46.040]   I don't know.
[01:02:46.040 --> 01:02:47.040]   I don't know.
[01:02:47.040 --> 01:02:48.040]   I don't know.
[01:02:48.040 --> 01:02:49.040]   I don't know.
[01:02:49.040 --> 01:02:50.040]   I don't know.
[01:02:50.040 --> 01:02:51.040]   I don't know.
[01:02:51.040 --> 01:02:52.040]   I don't know.
[01:02:52.040 --> 01:02:53.040]   I don't know.
[01:02:53.040 --> 01:02:54.040]   I don't know.
[01:02:54.040 --> 01:02:55.040]   I don't know.
[01:02:55.040 --> 01:02:56.040]   I don't know.
[01:02:56.040 --> 01:02:57.040]   I don't know.
[01:02:57.040 --> 01:02:58.040]   I don't know.
[01:02:58.040 --> 01:02:59.040]   I don't know.
[01:02:59.040 --> 01:03:00.040]   I don't know.
[01:03:00.040 --> 01:03:01.040]   I don't know.
[01:03:01.040 --> 01:03:02.040]   I don't know.
[01:03:02.040 --> 01:03:03.040]   I don't know.
[01:03:03.040 --> 01:03:04.040]   I don't know.
[01:03:04.040 --> 01:03:05.040]   I don't know.
[01:03:05.040 --> 01:03:06.040]   I don't know.
[01:03:06.040 --> 01:03:07.040]   I don't know.
[01:03:07.040 --> 01:03:08.040]   I don't know.
[01:03:08.040 --> 01:03:09.040]   I don't know.
[01:03:09.040 --> 01:03:10.040]   I don't know.
[01:03:10.040 --> 01:03:11.040]   I don't know.
[01:03:11.040 --> 01:03:12.040]   I don't know.
[01:03:12.040 --> 01:03:13.040]   I don't know.
[01:03:13.040 --> 01:03:14.040]   I don't know.
[01:03:14.040 --> 01:03:15.040]   I don't know.
[01:03:15.040 --> 01:03:16.040]   I don't know.
[01:03:16.040 --> 01:03:17.040]   I don't know.
[01:03:17.040 --> 01:03:18.040]   I don't know.
[01:03:18.040 --> 01:03:19.040]   I don't know.
[01:03:19.040 --> 01:03:20.040]   I don't know.
[01:03:20.040 --> 01:03:21.040]   I don't know.
[01:03:21.040 --> 01:03:22.040]   I don't know.
[01:03:22.040 --> 01:03:23.040]   I don't know.
[01:03:23.040 --> 01:03:24.040]   I don't know.
[01:03:24.040 --> 01:03:25.040]   I don't know.
[01:03:25.040 --> 01:03:26.040]   I don't know.
[01:03:26.040 --> 01:03:27.040]   I don't know.
[01:03:27.040 --> 01:03:28.040]   I don't know.
[01:03:28.040 --> 01:03:29.040]   I don't know.
[01:03:29.040 --> 01:03:30.040]   I don't know.
[01:03:30.040 --> 01:03:31.040]   I don't know.
[01:03:31.040 --> 01:03:32.040]   I don't know.
[01:03:32.040 --> 01:03:33.040]   I don't know.
[01:03:33.040 --> 01:03:34.040]   I don't know.
[01:03:34.040 --> 01:03:35.040]   I don't know.
[01:03:35.040 --> 01:03:36.040]   I don't know.
[01:03:36.040 --> 01:03:37.040]   I don't know.
[01:03:37.040 --> 01:03:38.040]   I don't know.
[01:03:38.040 --> 01:03:39.040]   I don't know.
[01:03:39.040 --> 01:03:40.040]   I don't know.
[01:03:40.040 --> 01:03:41.040]   I don't know.
[01:03:41.040 --> 01:03:42.040]   I don't know.
[01:03:42.040 --> 01:03:43.040]   I don't know.
[01:03:43.040 --> 01:03:44.040]   I don't know.
[01:03:44.040 --> 01:03:45.040]   I don't know.
[01:03:45.040 --> 01:03:46.040]   I don't know.
[01:03:46.040 --> 01:03:47.040]   I don't know.
[01:03:47.040 --> 01:03:48.040]   I don't know.
[01:03:48.040 --> 01:03:49.040]   I don't know.
[01:03:49.040 --> 01:03:50.040]   I don't know.
[01:03:50.040 --> 01:03:51.040]   I don't know.
[01:03:51.040 --> 01:03:52.040]   I don't know.
[01:03:52.040 --> 01:03:53.040]   I don't know.
[01:03:53.040 --> 01:03:54.040]   I don't know.
[01:03:54.040 --> 01:03:55.040]   I don't know.
[01:03:55.040 --> 01:03:56.040]   I don't know.
[01:03:56.040 --> 01:03:57.040]   I don't know.
[01:03:57.040 --> 01:03:58.040]   I don't know.
[01:03:58.040 --> 01:03:59.040]   I don't know.
[01:03:59.040 --> 01:04:00.040]   I don't know.
[01:04:00.040 --> 01:04:01.040]   I don't know.
[01:04:01.040 --> 01:04:02.040]   I don't know.
[01:04:02.040 --> 01:04:03.040]   I don't know.
[01:04:03.040 --> 01:04:04.040]   I don't know.
[01:04:04.040 --> 01:04:05.040]   I don't know.
[01:04:05.040 --> 01:04:06.040]   I don't know.
[01:04:06.040 --> 01:04:07.040]   I don't know.
[01:04:07.040 --> 01:04:08.040]   I don't know.
[01:04:08.040 --> 01:04:09.040]   I don't know.
[01:04:09.040 --> 01:04:10.040]   I don't know.
[01:04:10.040 --> 01:04:11.040]   I don't know.
[01:04:11.040 --> 01:04:12.040]   I don't know.
[01:04:12.040 --> 01:04:13.040]   I don't know.
[01:04:13.040 --> 01:04:14.040]   I don't know.
[01:04:14.040 --> 01:04:15.040]   I don't know.
[01:04:15.040 --> 01:04:16.040]   I don't know.
[01:04:16.040 --> 01:04:17.040]   I don't know.
[01:04:17.040 --> 01:04:18.040]   I don't know.
[01:04:18.040 --> 01:04:19.040]   I don't know.
[01:04:19.040 --> 01:04:20.040]   I don't know.
[01:04:20.040 --> 01:04:21.040]   I don't know.
[01:04:21.040 --> 01:04:22.040]   I don't know.
[01:04:22.040 --> 01:04:23.040]   I don't know.
[01:04:23.040 --> 01:04:24.040]   I don't know.
[01:04:24.040 --> 01:04:25.040]   I don't know.
[01:04:25.040 --> 01:04:26.040]   I don't know.
[01:04:26.040 --> 01:04:27.040]   I don't know.
[01:04:27.040 --> 01:04:28.040]   I don't know.
[01:04:28.040 --> 01:04:29.040]   I don't know.
[01:04:29.040 --> 01:04:30.040]   I don't know.
[01:04:30.040 --> 01:04:31.040]   I don't know.
[01:04:31.040 --> 01:04:32.040]   I don't know.
[01:04:32.040 --> 01:04:33.040]   I don't know.
[01:04:33.040 --> 01:04:34.040]   I don't know.
[01:04:34.040 --> 01:04:35.040]   I don't know.
[01:04:35.040 --> 01:04:36.040]   I don't know.
[01:04:36.040 --> 01:04:37.040]   I don't know.
[01:04:37.040 --> 01:04:38.040]   I don't know.
[01:04:38.040 --> 01:04:39.040]   I don't know.
[01:04:39.040 --> 01:04:40.040]   I don't know.
[01:04:40.040 --> 01:04:41.040]   I don't know.
[01:04:41.040 --> 01:04:42.040]   I don't know.
[01:04:42.040 --> 01:04:43.040]   I don't know.
[01:04:43.040 --> 01:04:44.040]   I don't know.
[01:04:44.040 --> 01:04:45.040]   I don't know.
[01:04:45.040 --> 01:04:46.040]   I don't know.
[01:04:46.040 --> 01:04:47.040]   I don't know.
[01:04:47.040 --> 01:04:48.040]   I don't know.
[01:04:48.040 --> 01:04:49.040]   I don't know.
[01:04:49.040 --> 01:04:50.040]   I don't know.
[01:04:50.040 --> 01:04:51.040]   I don't know.
[01:04:51.040 --> 01:04:52.040]   I don't know.
[01:04:52.040 --> 01:04:53.040]   I don't know.
[01:04:53.040 --> 01:04:54.040]   I don't know.
[01:04:54.040 --> 01:04:55.040]   I don't know.
[01:04:55.040 --> 01:04:56.040]   I don't know.
[01:04:56.040 --> 01:04:57.040]   I don't know.
[01:04:57.040 --> 01:04:58.040]   I don't know.
[01:04:58.040 --> 01:04:59.040]   I don't know.
[01:04:59.040 --> 01:05:00.040]   I don't know.
[01:05:00.040 --> 01:05:01.040]   I don't know.
[01:05:01.040 --> 01:05:02.040]   I don't know.
[01:05:02.040 --> 01:05:03.040]   I don't know.
[01:05:03.040 --> 01:05:04.040]   I don't know.
[01:05:04.040 --> 01:05:05.040]   I don't know.
[01:05:05.040 --> 01:05:06.040]   I don't know.
[01:05:06.040 --> 01:05:07.040]   I don't know.
[01:05:07.040 --> 01:05:08.040]   I don't know.
[01:05:08.040 --> 01:05:09.040]   I don't know.
[01:05:09.040 --> 01:05:10.040]   I don't know.
[01:05:10.040 --> 01:05:11.040]   I don't know.
[01:05:11.040 --> 01:05:12.040]   I don't know.
[01:05:12.040 --> 01:05:13.040]   I don't know.
[01:05:13.040 --> 01:05:14.040]   I don't know.
[01:05:14.040 --> 01:05:15.040]   I don't know.
[01:05:15.040 --> 01:05:16.040]   I don't know.
[01:05:16.040 --> 01:05:17.040]   I don't know.
[01:05:17.040 --> 01:05:18.040]   I don't know.
[01:05:18.040 --> 01:05:19.040]   I don't know.
[01:05:19.040 --> 01:05:20.040]   I don't know.
[01:05:20.040 --> 01:05:21.040]   I don't know.
[01:05:21.040 --> 01:05:22.040]   I don't know.
[01:05:22.040 --> 01:05:23.040]   I don't know.
[01:05:23.040 --> 01:05:24.040]   I don't know.
[01:05:24.040 --> 01:05:25.040]   I don't know.
[01:05:25.040 --> 01:05:26.040]   I don't know.
[01:05:26.040 --> 01:05:27.040]   I don't know.
[01:05:27.040 --> 01:05:28.040]   I don't know.
[01:05:28.040 --> 01:05:29.040]   I don't know.
[01:05:29.040 --> 01:05:30.040]   I don't know.
[01:05:30.040 --> 01:05:31.040]   I don't know.
[01:05:31.040 --> 01:05:32.040]   I don't know.
[01:05:32.040 --> 01:05:33.040]   I don't know.
[01:05:33.040 --> 01:05:34.040]   I don't know.
[01:05:34.040 --> 01:05:35.040]   I don't know.
[01:05:35.040 --> 01:05:36.040]   I don't know.
[01:05:36.040 --> 01:05:37.040]   I don't know.
[01:05:37.040 --> 01:05:38.040]   I don't know.
[01:05:38.040 --> 01:05:39.040]   I don't know.
[01:05:39.040 --> 01:05:40.040]   I don't know.
[01:05:40.040 --> 01:05:41.040]   I don't know.
[01:05:41.040 --> 01:05:42.040]   I don't know.
[01:05:42.040 --> 01:05:43.040]   I don't know.
[01:05:43.040 --> 01:05:44.040]   I don't know.
[01:05:44.040 --> 01:05:45.040]   I don't know.
[01:05:45.040 --> 01:05:46.040]   I don't know.
[01:05:46.040 --> 01:05:47.040]   I don't know.
[01:05:47.040 --> 01:05:48.040]   I don't know.
[01:05:48.040 --> 01:05:49.040]   I don't know.
[01:05:49.040 --> 01:05:50.040]   I don't know.
[01:05:50.040 --> 01:05:51.040]   I don't know.
[01:05:51.040 --> 01:05:52.040]   I don't know.
[01:05:52.040 --> 01:05:53.040]   I don't know.
[01:05:53.040 --> 01:05:54.040]   I don't know.
[01:05:54.040 --> 01:05:55.040]   I don't know.
[01:05:55.040 --> 01:05:56.040]   I don't know.
[01:05:56.040 --> 01:05:57.040]   I don't know.
[01:05:57.040 --> 01:05:58.040]   I don't know.
[01:05:58.040 --> 01:05:59.040]   I don't know.
[01:05:59.040 --> 01:06:00.040]   I don't know.
[01:06:00.040 --> 01:06:01.040]   I don't know.
[01:06:01.040 --> 01:06:02.040]   I don't know.
[01:06:02.040 --> 01:06:03.040]   I don't know.
[01:06:03.040 --> 01:06:04.040]   I don't know.
[01:06:04.040 --> 01:06:05.040]   I don't know.
[01:06:05.040 --> 01:06:06.040]   I don't know.
[01:06:06.040 --> 01:06:07.040]   I don't know.
[01:06:07.040 --> 01:06:08.040]   I don't know.
[01:06:08.040 --> 01:06:09.040]   I don't know.
[01:06:09.040 --> 01:06:10.040]   I don't know.
[01:06:10.040 --> 01:06:11.040]   I don't know.
[01:06:11.040 --> 01:06:12.040]   I don't know.
[01:06:12.040 --> 01:06:13.040]   I don't know.
[01:06:13.040 --> 01:06:14.040]   I don't know.
[01:06:14.040 --> 01:06:15.040]   I don't know.
[01:06:15.040 --> 01:06:16.040]   I don't know.
[01:06:16.040 --> 01:06:17.040]   I don't know.
[01:06:17.040 --> 01:06:18.040]   I don't know.
[01:06:18.040 --> 01:06:19.040]   I don't know.
[01:06:19.040 --> 01:06:20.040]   I don't know.
[01:06:20.040 --> 01:06:21.040]   I don't know.
[01:06:21.040 --> 01:06:22.040]   I don't know.
[01:06:22.040 --> 01:06:23.040]   I don't know.
[01:06:23.040 --> 01:06:24.040]   I don't know.
[01:06:24.040 --> 01:06:25.040]   I don't know.
[01:06:25.040 --> 01:06:26.040]   I don't know.
[01:06:26.040 --> 01:06:27.040]   I don't know.
[01:06:27.040 --> 01:06:28.040]   I don't know.
[01:06:28.040 --> 01:06:29.040]   I don't know.
[01:06:29.040 --> 01:06:30.040]   I don't know.
[01:06:30.040 --> 01:06:31.040]   I don't know.
[01:06:31.040 --> 01:06:32.040]   I don't know.
[01:06:32.040 --> 01:06:33.040]   I don't know.
[01:06:33.040 --> 01:06:34.040]   I don't know.
[01:06:34.040 --> 01:06:35.040]   I don't know.
[01:06:35.040 --> 01:06:36.040]   I don't know.
[01:06:36.040 --> 01:06:37.040]   I don't know.
[01:06:37.040 --> 01:06:38.040]   I don't know.
[01:06:38.040 --> 01:06:39.040]   I don't know.
[01:06:39.040 --> 01:06:40.040]   I don't know.
[01:06:40.040 --> 01:06:41.040]   I don't know.
[01:06:41.040 --> 01:06:42.040]   I don't know.
[01:06:42.040 --> 01:06:43.040]   I don't know.
[01:06:43.040 --> 01:06:44.040]   I don't know.
[01:06:44.040 --> 01:06:45.040]   I don't know.
[01:06:45.040 --> 01:06:46.040]   I don't know.
[01:06:46.040 --> 01:06:47.040]   I don't know.
[01:06:47.040 --> 01:06:48.040]   I don't know.
[01:06:48.040 --> 01:06:49.040]   I don't know.
[01:06:49.040 --> 01:06:50.040]   I don't know.
[01:06:50.040 --> 01:06:51.040]   I don't know.
[01:06:51.040 --> 01:06:52.040]   I don't know.
[01:06:52.040 --> 01:06:53.040]   I don't know.
[01:06:53.040 --> 01:06:54.040]   I don't know.
[01:06:54.040 --> 01:06:55.040]   I don't know.
[01:06:55.040 --> 01:06:56.040]   I don't know.
[01:06:56.040 --> 01:06:57.040]   I don't know.
[01:06:57.040 --> 01:06:58.040]   I don't know.
[01:06:58.040 --> 01:06:59.040]   I don't know.
[01:06:59.040 --> 01:07:00.040]   I don't know.
[01:07:00.040 --> 01:07:01.040]   I don't know.
[01:07:01.040 --> 01:07:02.040]   I don't know.
[01:07:02.040 --> 01:07:03.040]   I don't know.
[01:07:03.040 --> 01:07:04.040]   I don't know.
[01:07:04.040 --> 01:07:05.040]   I don't know.
[01:07:05.040 --> 01:07:06.040]   I don't know.
[01:07:06.040 --> 01:07:07.040]   I don't know.
[01:07:07.040 --> 01:07:08.040]   I don't know.
[01:07:08.040 --> 01:07:09.040]   I don't know.
[01:07:09.040 --> 01:07:10.040]   I don't know.
[01:07:10.040 --> 01:07:11.040]   I don't know.
[01:07:11.040 --> 01:07:12.040]   I don't know.
[01:07:12.040 --> 01:07:13.040]   I don't know.
[01:07:13.040 --> 01:07:14.040]   I don't know.
[01:07:14.040 --> 01:07:15.040]   I don't know.
[01:07:15.040 --> 01:07:16.040]   I don't know.
[01:07:16.040 --> 01:07:17.040]   I don't know.
[01:07:17.040 --> 01:07:18.040]   I don't know.
[01:07:18.040 --> 01:07:19.040]   I don't know.
[01:07:19.040 --> 01:07:20.040]   I don't know.
[01:07:20.040 --> 01:07:21.040]   I don't know.
[01:07:21.040 --> 01:07:22.040]   I don't know.
[01:07:22.040 --> 01:07:23.040]   I don't know.
[01:07:23.040 --> 01:07:24.040]   I don't know.
[01:07:24.040 --> 01:07:25.040]   I don't know.
[01:07:25.040 --> 01:07:26.040]   I don't know.
[01:07:26.040 --> 01:07:27.040]   I don't know.
[01:07:27.040 --> 01:07:28.040]   I don't know.
[01:07:28.040 --> 01:07:29.040]   I don't know.
[01:07:29.040 --> 01:07:30.040]   I don't know.
[01:07:30.040 --> 01:07:31.040]   I don't know.
[01:07:31.040 --> 01:07:32.040]   I don't know.
[01:07:32.040 --> 01:07:33.040]   I don't know.
[01:07:33.040 --> 01:07:34.040]   I don't know.
[01:07:34.040 --> 01:07:35.040]   I don't know.
[01:07:35.040 --> 01:07:36.040]   I don't know.
[01:07:36.040 --> 01:07:37.040]   I don't know.
[01:07:37.040 --> 01:07:38.040]   I don't know.
[01:07:38.040 --> 01:07:39.040]   I don't know.
[01:07:39.040 --> 01:07:40.040]   I don't know.
[01:07:40.040 --> 01:07:41.040]   I don't know.
[01:07:41.040 --> 01:07:42.040]   I don't know.
[01:07:42.040 --> 01:07:43.040]   I don't know.
[01:07:43.040 --> 01:07:44.040]   I don't know.
[01:07:44.040 --> 01:07:45.040]   I don't know.
[01:07:45.040 --> 01:07:46.040]   I don't know.
[01:07:46.040 --> 01:07:47.040]   I don't know.
[01:07:47.040 --> 01:07:48.040]   I don't know.
[01:07:48.040 --> 01:07:49.040]   I don't know.
[01:07:49.040 --> 01:07:50.040]   I don't know.
[01:07:50.040 --> 01:07:51.040]   I don't know.
[01:07:51.040 --> 01:07:52.040]   I don't know.
[01:07:52.040 --> 01:07:53.040]   I don't know.
[01:07:53.040 --> 01:07:54.040]   I don't know.
[01:07:54.040 --> 01:07:55.040]   I don't know.
[01:07:55.040 --> 01:07:56.040]   I don't know.
[01:07:56.040 --> 01:07:57.040]   I don't know.
[01:07:57.040 --> 01:07:58.040]   I don't know.
[01:07:58.040 --> 01:07:59.040]   I don't know.
[01:07:59.040 --> 01:08:00.040]   I don't know.
[01:08:00.040 --> 01:08:01.040]   I don't know.
[01:08:01.040 --> 01:08:02.040]   I don't know.
[01:08:02.040 --> 01:08:03.040]   I don't know.
[01:08:03.040 --> 01:08:04.040]   I don't know.
[01:08:04.040 --> 01:08:05.040]   I don't know.
[01:08:05.040 --> 01:08:06.040]   I don't know.
[01:08:06.040 --> 01:08:07.040]   I don't know.
[01:08:07.040 --> 01:08:08.040]   I don't know.
[01:08:08.040 --> 01:08:09.040]   I don't know.
[01:08:09.040 --> 01:08:10.040]   I don't know.
[01:08:10.040 --> 01:08:11.040]   I don't know.
[01:08:11.040 --> 01:08:12.040]   I don't know.
[01:08:12.040 --> 01:08:13.040]   I don't know.
[01:08:13.040 --> 01:08:14.040]   I don't know.
[01:08:14.040 --> 01:08:15.040]   I don't know.
[01:08:15.040 --> 01:08:16.040]   I don't know.
[01:08:16.040 --> 01:08:17.040]   I don't know.
[01:08:17.040 --> 01:08:18.040]   I don't know.
[01:08:18.040 --> 01:08:19.040]   I don't know.
[01:08:19.040 --> 01:08:20.040]   I don't know.
[01:08:20.040 --> 01:08:21.040]   I don't know.
[01:08:21.040 --> 01:08:22.040]   I don't know.
[01:08:22.040 --> 01:08:23.040]   I don't know.
[01:08:23.040 --> 01:08:24.040]   I don't know.
[01:08:24.040 --> 01:08:25.040]   I don't know.
[01:08:25.040 --> 01:08:26.040]   I don't know.
[01:08:26.040 --> 01:08:27.040]   I don't know.
[01:08:27.040 --> 01:08:28.040]   I don't know.
[01:08:28.040 --> 01:08:29.040]   I don't know.
[01:08:29.040 --> 01:08:30.040]   I don't know.
[01:08:30.040 --> 01:08:31.040]   I don't know.
[01:08:31.040 --> 01:08:32.040]   I don't know.
[01:08:32.040 --> 01:08:33.040]   I don't know.
[01:08:33.040 --> 01:08:34.040]   I don't know.
[01:08:34.040 --> 01:08:35.040]   I don't know.
[01:08:35.040 --> 01:08:36.040]   I don't know.
[01:08:36.040 --> 01:08:37.040]   I don't know.
[01:08:37.040 --> 01:08:38.040]   I don't know.
[01:08:38.040 --> 01:08:39.040]   I don't know.
[01:08:39.040 --> 01:08:40.040]   I don't know.
[01:08:40.040 --> 01:08:41.040]   I don't know.
[01:08:41.040 --> 01:08:42.040]   I don't know.
[01:08:42.040 --> 01:08:43.040]   I don't know.
[01:08:43.040 --> 01:08:44.040]   I don't know.
[01:08:44.040 --> 01:08:45.040]   I don't know.
[01:08:45.040 --> 01:08:46.040]   I don't know.
[01:08:46.040 --> 01:08:47.040]   I don't know.
[01:08:47.040 --> 01:08:48.040]   I don't know.
[01:08:48.040 --> 01:08:49.040]   I don't know.
[01:08:49.040 --> 01:08:50.040]   I don't know.
[01:08:50.040 --> 01:08:51.040]   I don't know.
[01:08:51.040 --> 01:08:52.040]   I don't know.
[01:08:52.040 --> 01:08:53.040]   I don't know.
[01:08:53.040 --> 01:08:54.040]   I don't know.
[01:08:54.040 --> 01:08:55.040]   I don't know.
[01:08:55.040 --> 01:08:56.040]   I don't know.
[01:08:56.040 --> 01:08:57.040]   I don't know.
[01:08:57.040 --> 01:08:58.040]   I don't know.
[01:08:58.040 --> 01:08:59.040]   I don't know.
[01:08:59.040 --> 01:09:00.040]   I don't know.
[01:09:00.040 --> 01:09:01.040]   I don't know.
[01:09:01.040 --> 01:09:02.040]   I don't know.
[01:09:02.040 --> 01:09:03.040]   I don't know.
[01:09:03.040 --> 01:09:04.040]   I don't know.
[01:09:04.040 --> 01:09:05.040]   I don't know.
[01:09:05.040 --> 01:09:06.040]   I don't know.
[01:09:06.040 --> 01:09:07.040]   I don't know.
[01:09:07.040 --> 01:09:08.040]   I don't know.
[01:09:08.040 --> 01:09:09.040]   I don't know.
[01:09:09.040 --> 01:09:10.040]   I don't know.
[01:09:10.040 --> 01:09:11.040]   I don't know.
[01:09:11.040 --> 01:09:12.040]   I don't know.
[01:09:12.040 --> 01:09:13.040]   I don't know.
[01:09:13.040 --> 01:09:14.040]   I don't know.
[01:09:14.040 --> 01:09:15.040]   I don't know.
[01:09:15.040 --> 01:09:16.040]   I don't know.
[01:09:16.040 --> 01:09:17.040]   I don't know.
[01:09:17.040 --> 01:09:18.040]   I don't know.
[01:09:18.040 --> 01:09:19.040]   I don't know.
[01:09:19.040 --> 01:09:20.040]   I don't know.
[01:09:20.040 --> 01:09:21.040]   I don't know.
[01:09:21.040 --> 01:09:22.040]   I don't know.
[01:09:22.040 --> 01:09:23.040]   I don't know.
[01:09:23.040 --> 01:09:24.040]   I don't know.
[01:09:24.040 --> 01:09:25.040]   I don't know.
[01:09:25.040 --> 01:09:26.040]   I don't know.
[01:09:26.040 --> 01:09:27.040]   I don't know.
[01:09:27.040 --> 01:09:28.040]   I don't know.
[01:09:28.040 --> 01:09:29.040]   I don't know.
[01:09:29.040 --> 01:09:30.040]   I don't know.
[01:09:30.040 --> 01:09:31.040]   I don't know.
