;FFMETADATA1
title=Chop It Down and Call It Tony
artist=TWiT
album_artist=TWiT
album=This Week in Tech
track=487
genre=Podcast
comment=http://twit.tv/twit
copyright=These netcasts are released under a Creative Commons Attribution Non-Commercial Share-Alike license. TWiT and TWiT Logo are registered trademarks of Leo Laporte.
publisher=TWiT
date=2014
encoder=Lavf58.76.100



[00:00:00.000 --> 00:00:04.400]   It's time for Twit this week in tech. We have a great panel.
[01:04:21.880 --> 01:04:22.880]   I'm not sure.
[01:04:22.880 --> 01:04:23.880]   I'm not sure.
[01:04:23.880 --> 01:04:24.880]   I'm not sure.
[01:04:24.880 --> 01:04:25.880]   I'm not sure.
[01:04:25.880 --> 01:04:26.880]   I'm not sure.
[01:04:26.880 --> 01:04:27.880]   I'm not sure.
[01:04:27.880 --> 01:04:28.880]   I'm not sure.
[01:04:28.880 --> 01:04:29.880]   I'm not sure.
[01:04:29.880 --> 01:04:30.880]   I'm not sure.
[01:04:30.880 --> 01:04:31.880]   I'm not sure.
[01:04:31.880 --> 01:04:32.880]   I'm not sure.
[01:04:32.880 --> 01:04:33.880]   I'm not sure.
[01:04:33.880 --> 01:04:34.880]   I'm not sure.
[01:04:34.880 --> 01:04:35.880]   I'm not sure.
[01:04:35.880 --> 01:04:36.880]   I'm not sure.
[01:04:36.880 --> 01:04:37.880]   I'm not sure.
[01:04:37.880 --> 01:04:38.880]   I'm not sure.
[01:04:38.880 --> 01:04:39.880]   I'm not sure.
[01:04:39.880 --> 01:04:40.880]   I'm not sure.
[01:04:40.880 --> 01:04:41.880]   I'm not sure.
[01:04:41.880 --> 01:04:42.880]   I'm not sure.
[01:04:42.880 --> 01:04:43.880]   I'm not sure.
[01:04:43.880 --> 01:04:44.880]   I'm not sure.
[01:04:44.880 --> 01:04:45.880]   I'm not sure.
[01:04:45.880 --> 01:04:46.880]   I'm not sure.
[01:04:46.880 --> 01:04:47.880]   I'm not sure.
[01:04:47.880 --> 01:04:48.880]   I'm not sure.
[01:04:48.880 --> 01:04:49.880]   I'm not sure.
[01:04:49.880 --> 01:04:50.880]   I'm not sure.
[01:04:50.880 --> 01:04:51.880]   I'm not sure.
[01:04:51.880 --> 01:04:52.880]   I'm not sure.
[01:04:52.880 --> 01:04:53.880]   I'm not sure.
[01:04:53.880 --> 01:04:54.880]   I'm not sure.
[01:04:54.880 --> 01:04:55.880]   I'm not sure.
[01:04:55.880 --> 01:04:56.880]   I'm not sure.
[01:04:56.880 --> 01:04:57.880]   I'm not sure.
[01:04:57.880 --> 01:04:58.880]   I'm not sure.
[01:04:58.880 --> 01:04:59.880]   I'm not sure.
[01:04:59.880 --> 01:05:00.880]   I'm not sure.
[01:05:00.880 --> 01:05:01.880]   I'm not sure.
[01:05:01.880 --> 01:05:02.880]   I'm not sure.
[01:05:02.880 --> 01:05:03.880]   I'm not sure.
[01:05:03.880 --> 01:05:04.880]   I'm not sure.
[01:05:04.880 --> 01:05:05.880]   I'm not sure.
[01:05:05.880 --> 01:05:06.880]   I'm not sure.
[01:05:06.880 --> 01:05:07.880]   I'm not sure.
[01:05:07.880 --> 01:05:08.880]   I'm not sure.
[01:05:08.880 --> 01:05:09.880]   I'm not sure.
[01:05:09.880 --> 01:05:10.880]   I'm not sure.
[01:05:10.880 --> 01:05:11.880]   I'm not sure.
[01:05:11.880 --> 01:05:12.880]   I'm not sure.
[01:05:12.880 --> 01:05:13.880]   I'm not sure.
[01:05:13.880 --> 01:05:14.880]   I'm not sure.
[01:05:14.880 --> 01:05:15.880]   I'm not sure.
[01:05:15.880 --> 01:05:16.880]   I'm not sure.
[01:05:16.880 --> 01:05:17.880]   I'm not sure.
[01:05:17.880 --> 01:05:18.880]   I'm not sure.
[01:05:18.880 --> 01:05:19.880]   I'm not sure.
[01:05:19.880 --> 01:05:20.880]   I'm not sure.
[01:05:20.880 --> 01:05:21.880]   I'm not sure.
[01:05:21.880 --> 01:05:22.880]   I'm not sure.
[01:05:22.880 --> 01:05:23.880]   I'm not sure.
[01:05:23.880 --> 01:05:24.880]   I'm not sure.
[01:05:24.880 --> 01:05:25.880]   I'm not sure.
[01:05:25.880 --> 01:05:26.880]   I'm not sure.
[01:05:26.880 --> 01:05:27.880]   I'm not sure.
[01:05:27.880 --> 01:05:28.880]   I'm not sure.
[01:05:28.880 --> 01:05:29.880]   I'm not sure.
[01:05:29.880 --> 01:05:30.880]   I'm not sure.
[01:05:30.880 --> 01:05:31.880]   I'm not sure.
[01:05:31.880 --> 01:05:32.880]   I'm not sure.
[01:05:32.880 --> 01:05:33.880]   I'm not sure.
[01:05:33.880 --> 01:05:34.880]   I'm not sure.
[01:05:34.880 --> 01:05:35.880]   I'm not sure.
[01:05:35.880 --> 01:05:36.880]   I'm not sure.
[01:05:36.880 --> 01:05:37.880]   I'm not sure.
[01:05:37.880 --> 01:05:38.880]   I'm not sure.
[01:05:38.880 --> 01:05:39.880]   I'm not sure.
[01:05:39.880 --> 01:05:40.880]   I'm not sure.
[01:05:40.880 --> 01:05:41.880]   I'm not sure.
[01:05:41.880 --> 01:05:42.880]   I'm not sure.
[01:05:42.880 --> 01:05:43.880]   I'm not sure.
[01:05:43.880 --> 01:05:44.880]   I'm not sure.
[01:05:44.880 --> 01:05:45.880]   I'm not sure.
[01:05:45.880 --> 01:05:46.880]   I'm not sure.
[01:05:46.880 --> 01:05:47.880]   I'm not sure.
[01:05:47.880 --> 01:05:48.880]   I'm not sure.
[01:05:48.880 --> 01:05:49.880]   I'm not sure.
[01:05:49.880 --> 01:05:50.880]   I'm not sure.
[01:05:50.880 --> 01:05:51.880]   I'm not sure.
[01:05:51.880 --> 01:05:52.880]   I'm not sure.
[01:05:52.880 --> 01:05:53.880]   I'm not sure.
[01:05:53.880 --> 01:05:54.880]   I'm not sure.
[01:05:54.880 --> 01:05:55.880]   I'm not sure.
[01:05:55.880 --> 01:05:56.880]   I'm not sure.
[01:05:56.880 --> 01:05:57.880]   I'm not sure.
[01:05:57.880 --> 01:05:58.880]   I'm not sure.
[01:05:58.880 --> 01:05:59.880]   I'm not sure.
[01:05:59.880 --> 01:06:00.880]   I'm not sure.
[01:06:00.880 --> 01:06:01.880]   I'm not sure.
[01:06:01.880 --> 01:06:02.880]   I'm not sure.
[01:06:02.880 --> 01:06:03.880]   I'm not sure.
[01:06:03.880 --> 01:06:04.880]   I'm not sure.
[01:06:04.880 --> 01:06:05.880]   I'm not sure.
[01:06:05.880 --> 01:06:06.880]   I'm not sure.
[01:06:06.880 --> 01:06:07.880]   I'm not sure.
[01:06:07.880 --> 01:06:08.880]   I'm not sure.
[01:06:08.880 --> 01:06:09.880]   I'm not sure.
[01:06:09.880 --> 01:06:10.880]   I'm not sure.
[01:06:10.880 --> 01:06:11.880]   I'm not sure.
[01:06:11.880 --> 01:06:12.880]   I'm not sure.
[01:06:12.880 --> 01:06:13.880]   I'm not sure.
[01:06:13.880 --> 01:06:14.880]   I'm not sure.
[01:06:14.880 --> 01:06:15.880]   I'm not sure.
[01:06:15.880 --> 01:06:16.880]   I'm not sure.
[01:06:16.880 --> 01:06:17.880]   I'm not sure.
[01:06:17.880 --> 01:06:18.880]   I'm not sure.
[01:06:18.880 --> 01:06:19.880]   I'm not sure.
[01:06:19.880 --> 01:06:20.880]   I'm not sure.
[01:06:20.880 --> 01:06:21.880]   I'm not sure.
[01:06:21.880 --> 01:06:22.880]   I'm not sure.
[01:06:22.880 --> 01:06:23.880]   I'm not sure.
[01:06:23.880 --> 01:06:24.880]   I'm not sure.
[01:06:24.880 --> 01:06:25.880]   I'm not sure.
[01:06:25.880 --> 01:06:26.880]   I'm not sure.
[01:06:26.880 --> 01:06:27.880]   I'm not sure.
[01:06:27.880 --> 01:06:28.880]   I'm not sure.
[01:06:28.880 --> 01:06:29.880]   I'm not sure.
[01:06:29.880 --> 01:06:30.880]   I'm not sure.
[01:06:30.880 --> 01:06:31.880]   I'm not sure.
[01:06:31.880 --> 01:06:32.880]   I'm not sure.
[01:06:32.880 --> 01:06:33.880]   I'm not sure.
[01:06:33.880 --> 01:06:34.880]   I'm not sure.
[01:06:34.880 --> 01:06:35.880]   I'm not sure.
[01:06:35.880 --> 01:06:36.880]   I'm not sure.
[01:06:36.880 --> 01:06:37.880]   I'm not sure.
[01:06:37.880 --> 01:06:38.880]   I'm not sure.
[01:06:38.880 --> 01:06:39.880]   I'm not sure.
[01:06:39.880 --> 01:06:40.880]   I'm not sure.
[01:06:40.880 --> 01:06:41.880]   I'm not sure.
[01:06:41.880 --> 01:06:42.880]   I'm not sure.
[01:06:42.880 --> 01:06:43.880]   I'm not sure.
[01:06:43.880 --> 01:06:44.880]   I'm not sure.
[01:06:44.880 --> 01:06:45.880]   I'm not sure.
[01:06:45.880 --> 01:06:46.880]   I'm not sure.
[01:06:46.880 --> 01:06:47.880]   I'm not sure.
[01:06:47.880 --> 01:06:48.880]   I'm not sure.
[01:06:48.880 --> 01:06:49.880]   I'm not sure.
[01:06:49.880 --> 01:06:50.880]   I'm not sure.
[01:06:50.880 --> 01:06:51.880]   I'm not sure.
[01:06:51.880 --> 01:06:52.880]   I'm not sure.
[01:06:52.880 --> 01:06:53.880]   I'm not sure.
[01:06:53.880 --> 01:06:54.880]   I'm not sure.
[01:06:54.880 --> 01:06:55.880]   I'm not sure.
[01:06:55.880 --> 01:06:56.880]   I'm not sure.
[01:06:56.880 --> 01:06:57.880]   I'm not sure.
[01:06:57.880 --> 01:06:58.880]   I'm not sure.
[01:06:58.880 --> 01:06:59.880]   I'm not sure.
[01:06:59.880 --> 01:07:00.880]   I'm not sure.
[01:07:00.880 --> 01:07:01.880]   I'm not sure.
[01:07:01.880 --> 01:07:02.880]   I'm not sure.
[01:07:02.880 --> 01:07:03.880]   I'm not sure.
[01:07:03.880 --> 01:07:04.880]   I'm not sure.
[01:07:04.880 --> 01:07:05.880]   I'm not sure.
[01:07:05.880 --> 01:07:06.880]   I'm not sure.
[01:07:06.880 --> 01:07:07.880]   I'm not sure.
[01:07:07.880 --> 01:07:08.880]   I'm not sure.
[01:07:08.880 --> 01:07:09.880]   I'm not sure.
[01:07:09.880 --> 01:07:10.880]   I'm not sure.
[01:07:10.880 --> 01:07:11.880]   I'm not sure.
[01:07:11.880 --> 01:07:12.880]   I'm not sure.
[01:07:12.880 --> 01:07:13.880]   I'm not sure.
[01:07:13.880 --> 01:07:14.880]   I'm not sure.
[01:07:14.880 --> 01:07:15.880]   I'm not sure.
[01:07:15.880 --> 01:07:16.880]   I'm not sure.
[01:07:16.880 --> 01:07:17.880]   I'm not sure.
[01:07:17.880 --> 01:07:18.880]   I'm not sure.
[01:07:18.880 --> 01:07:19.880]   I'm not sure.
[01:07:19.880 --> 01:07:20.880]   I'm not sure.
[01:07:20.880 --> 01:07:21.880]   I'm not sure.
[01:07:21.880 --> 01:07:22.880]   I'm not sure.
[01:07:22.880 --> 01:07:23.880]   I'm not sure.
[01:07:23.880 --> 01:07:24.880]   I'm not sure.
[01:07:24.880 --> 01:07:25.880]   I'm not sure.
[01:07:25.880 --> 01:07:26.880]   I'm not sure.
[01:07:26.880 --> 01:07:27.880]   I'm not sure.
[01:07:27.880 --> 01:07:28.880]   I'm not sure.
[01:07:28.880 --> 01:07:29.880]   I'm not sure.
[01:07:29.880 --> 01:07:30.880]   I'm not sure.
[01:07:30.880 --> 01:07:31.880]   I'm not sure.
[01:07:31.880 --> 01:07:32.880]   I'm not sure.
[01:07:32.880 --> 01:07:33.880]   I'm not sure.
[01:07:33.880 --> 01:07:34.880]   I'm not sure.
[01:07:34.880 --> 01:07:35.880]   I'm not sure.
[01:07:35.880 --> 01:07:36.880]   I'm not sure.
[01:07:36.880 --> 01:07:37.880]   I'm not sure.
[01:07:37.880 --> 01:07:38.880]   I'm not sure.
[01:07:38.880 --> 01:07:39.880]   I'm not sure.
[01:07:39.880 --> 01:07:40.880]   I'm not sure.
[01:07:40.880 --> 01:07:41.880]   I'm not sure.
[01:07:41.880 --> 01:07:42.880]   I'm not sure.
[01:07:42.880 --> 01:07:43.880]   I'm not sure.
[01:07:43.880 --> 01:07:44.880]   I'm not sure.
[01:07:44.880 --> 01:07:45.880]   I'm not sure.
[01:07:45.880 --> 01:07:46.880]   I'm not sure.
[01:07:46.880 --> 01:07:47.880]   I'm not sure.
[01:07:47.880 --> 01:07:48.880]   I'm not sure.
[01:07:48.880 --> 01:07:49.880]   I'm not sure.
[01:07:49.880 --> 01:07:50.880]   I'm not sure.
[01:07:50.880 --> 01:07:51.880]   I'm not sure.
[01:07:51.880 --> 01:07:52.880]   I'm not sure.
[01:07:52.880 --> 01:07:53.880]   I'm not sure.
[01:07:53.880 --> 01:07:54.880]   I'm not sure.
[01:07:54.880 --> 01:07:55.880]   I'm not sure.
[01:07:55.880 --> 01:07:56.880]   I'm not sure.
[01:07:56.880 --> 01:07:57.880]   I'm not sure.
[01:07:57.880 --> 01:07:58.880]   I'm not sure.
[01:07:58.880 --> 01:07:59.880]   I'm not sure.
[01:07:59.880 --> 01:08:00.880]   I'm not sure.
[01:08:00.880 --> 01:08:01.880]   I'm not sure.
[01:08:01.880 --> 01:08:02.880]   I'm not sure.
[01:08:02.880 --> 01:08:03.880]   I'm not sure.
[01:08:03.880 --> 01:08:04.880]   I'm not sure.
[01:08:04.880 --> 01:08:05.880]   I'm not sure.
[01:08:05.880 --> 01:08:06.880]   I'm not sure.
[01:08:06.880 --> 01:08:07.880]   I'm not sure.
[01:08:07.880 --> 01:08:08.880]   I'm not sure.
[01:08:08.880 --> 01:08:09.880]   I'm not sure.
[01:08:09.880 --> 01:08:10.880]   I'm not sure.
[01:08:10.880 --> 01:08:11.880]   I'm not sure.
[01:08:11.880 --> 01:08:12.880]   I'm not sure.
[01:08:12.880 --> 01:08:13.880]   I'm not sure.
[01:08:13.880 --> 01:08:14.880]   I'm not sure.
[01:08:14.880 --> 01:08:15.880]   I'm not sure.
[01:08:15.880 --> 01:08:16.880]   I'm not sure.
[01:08:16.880 --> 01:08:17.880]   I'm not sure.
[01:08:17.880 --> 01:08:18.880]   I'm not sure.
[01:08:18.880 --> 01:08:19.880]   I'm not sure.
[01:08:19.880 --> 01:08:20.880]   I'm not sure.
[01:08:20.880 --> 01:08:21.880]   I'm not sure.
[01:08:21.880 --> 01:08:22.880]   I'm not sure.
[01:08:22.880 --> 01:08:23.880]   I'm not sure.
[01:08:23.880 --> 01:08:24.880]   I'm not sure.
[01:08:24.880 --> 01:08:25.880]   I'm not sure.
[01:08:25.880 --> 01:08:26.880]   I'm not sure.
[01:08:26.880 --> 01:08:27.880]   I'm not sure.
[01:08:27.880 --> 01:08:28.880]   I'm not sure.
[01:08:28.880 --> 01:08:29.880]   I'm not sure.
[01:08:29.880 --> 01:08:30.880]   I'm not sure.
[01:08:30.880 --> 01:08:31.880]   I'm not sure.
[01:08:31.880 --> 01:08:32.880]   I'm not sure.
[01:08:32.880 --> 01:08:33.880]   I'm not sure.
[01:08:33.880 --> 01:08:34.880]   I'm not sure.
[01:08:34.880 --> 01:08:35.880]   I'm not sure.
[01:08:35.880 --> 01:08:36.880]   I'm not sure.
[01:08:36.880 --> 01:08:37.880]   I'm not sure.
[01:08:37.880 --> 01:08:38.880]   I'm not sure.
[01:08:38.880 --> 01:08:39.880]   I'm not sure.
[01:08:39.880 --> 01:08:40.880]   I'm not sure.
[01:08:40.880 --> 01:08:41.880]   I'm not sure.
[01:08:41.880 --> 01:08:42.880]   I'm not sure.
[01:08:42.880 --> 01:08:43.880]   I'm not sure.
[01:08:43.880 --> 01:08:44.880]   I'm not sure.
[01:08:44.880 --> 01:08:45.880]   I'm not sure.
[01:08:45.880 --> 01:08:46.880]   I'm not sure.
[01:08:46.880 --> 01:08:47.880]   I'm not sure.
[01:08:47.880 --> 01:08:48.880]   I'm not sure.
[01:08:48.880 --> 01:08:49.880]   I'm not sure.
[01:08:49.880 --> 01:08:50.880]   I'm not sure.
[01:08:50.880 --> 01:08:51.880]   I'm not sure.
[01:08:51.880 --> 01:08:52.880]   I'm not sure.
[01:08:52.880 --> 01:08:53.880]   I'm not sure.
[01:08:53.880 --> 01:08:54.880]   I'm not sure.
[01:08:54.880 --> 01:08:55.880]   I'm not sure.
[01:08:55.880 --> 01:08:56.880]   I'm not sure.
[01:08:56.880 --> 01:08:57.880]   I'm not sure.
[01:08:57.880 --> 01:08:58.880]   I'm not sure.
[01:08:58.880 --> 01:08:59.880]   I'm not sure.
[01:08:59.880 --> 01:09:00.880]   I'm not sure.
[01:09:00.880 --> 01:09:01.880]   I'm not sure.
[01:09:01.880 --> 01:09:02.880]   I'm not sure.
[01:09:02.880 --> 01:09:03.880]   I'm not sure.
[01:09:03.880 --> 01:09:04.880]   I'm not sure.
[01:09:04.880 --> 01:09:05.880]   I'm not sure.
[01:09:05.880 --> 01:09:06.880]   I'm not sure.
[01:09:06.880 --> 01:09:07.880]   I'm not sure.
[01:09:07.880 --> 01:09:08.880]   I'm not sure.
[01:09:08.880 --> 01:09:09.880]   I'm not sure.
[01:09:09.880 --> 01:09:10.880]   I'm not sure.
[01:09:10.880 --> 01:09:11.880]   I'm not sure.
[01:09:11.880 --> 01:09:12.880]   I'm not sure.
[01:09:12.880 --> 01:09:13.880]   I'm not sure.
[01:09:13.880 --> 01:09:14.880]   I'm not sure.
[01:09:14.880 --> 01:09:15.880]   I'm not sure.
[01:09:15.880 --> 01:09:16.880]   I'm not sure.
[01:09:16.880 --> 01:09:17.880]   I'm not sure.
[01:09:17.880 --> 01:09:18.880]   I'm not sure.
[01:09:18.880 --> 01:09:19.880]   I'm not sure.
[01:09:19.880 --> 01:09:20.880]   I'm not sure.
[01:09:20.880 --> 01:09:21.880]   I'm not sure.
[01:09:21.880 --> 01:09:22.880]   I'm not sure.
[01:09:22.880 --> 01:09:23.880]   I'm not sure.
[01:09:23.880 --> 01:09:24.880]   I'm not sure.
[01:09:24.880 --> 01:09:25.880]   I'm not sure.
[01:09:25.880 --> 01:09:26.880]   I'm not sure.
[01:09:26.880 --> 01:09:27.880]   I'm not sure.
[01:09:27.880 --> 01:09:28.880]   I'm not sure.
[01:09:28.880 --> 01:09:29.880]   I'm not sure.
[01:09:29.880 --> 01:09:30.880]   I'm not sure.
[01:09:30.880 --> 01:09:31.880]   I'm not sure.
[01:09:31.880 --> 01:09:32.880]   I'm not sure.
[01:09:32.880 --> 01:09:33.880]   I'm not sure.
[01:09:33.880 --> 01:09:34.880]   I'm not sure.
[01:09:34.880 --> 01:09:35.880]   I'm not sure.
[01:09:35.880 --> 01:09:36.880]   I'm not sure.
[01:09:36.880 --> 01:09:37.880]   I'm not sure.
[01:09:37.880 --> 01:09:38.880]   I'm not sure.
[01:09:38.880 --> 01:09:39.880]   I'm not sure.
[01:09:39.880 --> 01:09:40.880]   I'm not sure.
[01:09:40.880 --> 01:09:41.880]   I'm not sure.
[01:09:41.880 --> 01:09:42.880]   I'm not sure.
[01:09:42.880 --> 01:09:43.880]   I'm not sure.
[01:09:43.880 --> 01:09:44.880]   I'm not sure.
[01:09:44.880 --> 01:09:45.880]   I'm not sure.
[01:09:45.880 --> 01:09:46.880]   I'm not sure.
[01:09:46.880 --> 01:09:47.880]   I'm not sure.
[01:09:47.880 --> 01:09:48.880]   I'm not sure.
[01:09:48.880 --> 01:09:49.880]   I'm not sure.
[01:09:49.880 --> 01:09:50.880]   I'm not sure.
[01:09:50.880 --> 01:09:51.880]   I'm not sure.
[01:09:51.880 --> 01:09:52.880]   I'm not sure.
[01:09:52.880 --> 01:09:53.880]   I'm not sure.
[01:09:53.880 --> 01:09:54.880]   I'm not sure.
[01:09:54.880 --> 01:09:55.880]   I'm not sure.
[01:09:55.880 --> 01:09:56.880]   I'm not sure.
[01:09:56.880 --> 01:09:57.880]   I'm not sure.
[01:09:57.880 --> 01:09:58.880]   I'm not sure.
[01:09:58.880 --> 01:09:59.880]   I'm not sure.
[01:09:59.880 --> 01:10:00.880]   I'm not sure.
[01:10:00.880 --> 01:10:01.880]   I'm not sure.
[01:10:01.880 --> 01:10:02.880]   I'm not sure.
[01:10:02.880 --> 01:10:03.880]   I'm not sure.
[01:10:03.880 --> 01:10:04.880]   I'm not sure.
[01:10:04.880 --> 01:10:05.880]   I'm not sure.
[01:10:05.880 --> 01:10:06.880]   I'm not sure.
[01:10:06.880 --> 01:10:07.880]   I'm not sure.
[01:10:07.880 --> 01:10:08.880]   I'm not sure.
[01:10:08.880 --> 01:10:09.880]   I'm not sure.
[01:10:09.880 --> 01:10:10.880]   I'm not sure.
[01:10:10.880 --> 01:10:11.880]   I'm not sure.
[01:10:11.880 --> 01:10:12.880]   I'm not sure.
[01:10:12.880 --> 01:10:13.880]   I'm not sure.
[01:10:13.880 --> 01:10:14.880]   I'm not sure.
[01:10:14.880 --> 01:10:15.880]   I'm not sure.
[01:10:15.880 --> 01:10:16.880]   I'm not sure.
[01:10:16.880 --> 01:10:17.880]   I'm not sure.
[01:10:17.880 --> 01:10:18.880]   I'm not sure.
[01:10:18.880 --> 01:10:19.880]   I'm not sure.
[01:10:19.880 --> 01:10:20.880]   I'm not sure.
[01:10:20.880 --> 01:10:21.880]   I'm not sure.
[01:10:21.880 --> 01:10:22.880]   I'm not sure.
[01:10:22.880 --> 01:10:23.880]   I'm not sure.
[01:10:23.880 --> 01:10:24.880]   I'm not sure.
[01:10:24.880 --> 01:10:25.880]   I'm not sure.
[01:10:25.880 --> 01:10:26.880]   I'm not sure.
[01:10:26.880 --> 01:10:27.880]   I'm not sure.
[01:10:27.880 --> 01:10:28.880]   I'm not sure.
[01:10:28.880 --> 01:10:29.880]   I'm not sure.
[01:10:29.880 --> 01:10:30.880]   I'm not sure.
[01:10:30.880 --> 01:10:31.880]   I'm not sure.
[01:10:31.880 --> 01:10:32.880]   I'm not sure.
[01:10:32.880 --> 01:10:33.880]   I'm not sure.
[01:10:33.880 --> 01:10:34.880]   I'm not sure.
[01:10:34.880 --> 01:10:35.880]   I'm not sure.
[01:10:35.880 --> 01:10:36.880]   I'm not sure.
[01:10:36.880 --> 01:10:37.880]   I'm not sure.
[01:10:37.880 --> 01:10:38.880]   I'm not sure.
[01:10:38.880 --> 01:10:39.880]   I'm not sure.
[01:10:39.880 --> 01:10:40.880]   I'm not sure.
[01:10:40.880 --> 01:10:41.880]   I'm not sure.
[01:10:41.880 --> 01:10:42.880]   I'm not sure.
[01:10:42.880 --> 01:10:43.880]   I'm not sure.
[01:10:43.880 --> 01:10:44.880]   I'm not sure.
[01:10:44.880 --> 01:10:45.880]   I'm not sure.
[01:10:45.880 --> 01:10:46.880]   I'm not sure.
[01:10:46.880 --> 01:10:47.880]   I'm not sure.
[01:10:47.880 --> 01:10:48.880]   I'm not sure.
[01:10:48.880 --> 01:10:49.880]   I'm not sure.
[01:10:49.880 --> 01:10:50.880]   I'm not sure.
[01:10:50.880 --> 01:10:51.880]   I'm not sure.
[01:10:51.880 --> 01:10:52.880]   I'm not sure.
[01:10:52.880 --> 01:10:53.880]   I'm not sure.
[01:10:53.880 --> 01:10:54.880]   I'm not sure.
[01:10:54.880 --> 01:10:55.880]   I'm not sure.
[01:10:55.880 --> 01:10:56.880]   I'm not sure.
[01:10:56.880 --> 01:10:57.880]   I'm not sure.
[01:10:57.880 --> 01:10:58.880]   I'm not sure.
[01:10:58.880 --> 01:10:59.880]   I'm not sure.
[01:10:59.880 --> 01:11:00.880]   I'm not sure.
[01:11:00.880 --> 01:11:01.880]   I'm not sure.
[01:11:01.880 --> 01:11:02.880]   I'm not sure.
[01:11:02.880 --> 01:11:03.880]   I'm not sure.
[01:11:03.880 --> 01:11:04.880]   I'm not sure.
[01:11:04.880 --> 01:11:05.880]   I'm not sure.
[01:11:05.880 --> 01:11:06.880]   I'm not sure.
[01:11:06.880 --> 01:11:07.880]   I'm not sure.
[01:11:07.880 --> 01:11:08.880]   I'm not sure.
[01:11:08.880 --> 01:11:09.880]   I'm not sure.
[01:11:09.880 --> 01:11:10.880]   I'm not sure.
[01:11:10.880 --> 01:11:11.880]   I'm not sure.
[01:11:11.880 --> 01:11:12.880]   I'm not sure.
[01:11:12.880 --> 01:11:13.880]   I'm not sure.
[01:11:13.880 --> 01:11:14.880]   I'm not sure.
[01:11:14.880 --> 01:11:15.880]   I'm not sure.
[01:11:15.880 --> 01:11:16.880]   I'm not sure.
[01:11:16.880 --> 01:11:17.880]   I'm not sure.
[01:11:17.880 --> 01:11:18.880]   I'm not sure.
[01:11:18.880 --> 01:11:19.880]   I'm not sure.
[01:11:19.880 --> 01:11:20.880]   I'm not sure.
[01:11:20.880 --> 01:11:21.880]   I'm not sure.
[01:11:21.880 --> 01:11:22.880]   I'm not sure.
[01:11:22.880 --> 01:11:23.880]   I'm not sure.
[01:11:23.880 --> 01:11:24.880]   I'm not sure.
[01:11:24.880 --> 01:11:25.880]   I'm not sure.
[01:11:25.880 --> 01:11:26.880]   I'm not sure.
[01:11:26.880 --> 01:11:27.880]   I'm not sure.
[01:11:27.880 --> 01:11:28.880]   I'm not sure.
[01:11:28.880 --> 01:11:29.880]   I'm not sure.
[01:11:29.880 --> 01:11:30.880]   I'm not sure.
[01:11:30.880 --> 01:11:31.880]   I'm not sure.
[01:11:31.880 --> 01:11:32.880]   I'm not sure.
[01:11:32.880 --> 01:11:33.880]   I'm not sure.
[01:11:33.880 --> 01:11:34.880]   I'm not sure.
[01:11:34.880 --> 01:11:35.880]   I'm not sure.
[01:11:35.880 --> 01:11:36.880]   I'm not sure.
[01:11:36.880 --> 01:11:37.880]   I'm not sure.
[01:11:37.880 --> 01:11:38.880]   I'm not sure.
[01:11:38.880 --> 01:11:39.880]   I'm not sure.
[01:11:39.880 --> 01:11:40.880]   I'm not sure.
[01:11:40.880 --> 01:11:41.880]   I'm not sure.
[01:11:41.880 --> 01:11:42.880]   I'm not sure.
[01:11:42.880 --> 01:11:43.880]   I'm not sure.
[01:11:43.880 --> 01:11:44.880]   I'm not sure.
[01:11:44.880 --> 01:11:45.880]   I'm not sure.
[01:11:45.880 --> 01:11:46.880]   I'm not sure.
[01:11:46.880 --> 01:11:47.880]   I'm not sure.
[01:11:47.880 --> 01:11:48.880]   I'm not sure.
[01:11:48.880 --> 01:11:49.880]   I'm not sure.
[01:11:49.880 --> 01:11:50.880]   I'm not sure.
[01:11:50.880 --> 01:11:51.880]   I'm not sure.
[01:11:51.880 --> 01:11:52.880]   I'm not sure.
[01:11:52.880 --> 01:11:53.880]   I'm not sure.
[01:11:53.880 --> 01:11:54.880]   I'm not sure.
[01:11:54.880 --> 01:11:55.880]   I'm not sure.
[01:11:55.880 --> 01:11:56.880]   I'm not sure.
[01:11:56.880 --> 01:11:57.880]   I'm not sure.
[01:11:57.880 --> 01:11:58.880]   I'm not sure.
[01:11:58.880 --> 01:11:59.880]   I'm not sure.
[01:11:59.880 --> 01:12:00.880]   I'm not sure.
[01:12:00.880 --> 01:12:01.880]   I'm not sure.
[01:12:01.880 --> 01:12:02.880]   I'm not sure.
[01:12:02.880 --> 01:12:03.880]   I'm not sure.
[01:12:03.880 --> 01:12:04.880]   I'm not sure.
[01:12:04.880 --> 01:12:05.880]   I'm not sure.
[01:12:05.880 --> 01:12:06.880]   I'm not sure.
[01:12:06.880 --> 01:12:07.880]   I'm not sure.
[01:12:07.880 --> 01:12:08.880]   I'm not sure.
[01:12:08.880 --> 01:12:09.880]   I'm not sure.
[01:12:09.880 --> 01:12:10.880]   I'm not sure.
[01:12:10.880 --> 01:12:11.880]   I'm not sure.
[01:12:11.880 --> 01:12:12.880]   I'm not sure.
[01:12:12.880 --> 01:12:13.880]   I'm not sure.
[01:12:13.880 --> 01:12:14.880]   I'm not sure.
[01:12:14.880 --> 01:12:15.880]   I'm not sure.
[01:12:15.880 --> 01:12:16.880]   I'm not sure.
