;FFMETADATA1
title=Fold With Dignity
artist=TWiT
album_artist=TWiT
album=This Week in Tech
track=599
genre=Podcast
comment=http://twit.tv/twit
copyright=These netcasts are released under a Creative Commons License - Attribution-NonCommercial-NoDerivatives 4.0 International. TWiT and TWiT Logo are registered trademarks of Leo Laporte.
publisher=TWiT
date=2017
encoder=Lavf58.76.100



[00:00:00.000 --> 00:00:05.640]   It's time for Twit this week in Tech. What a great show we have for you. Oh, and J.J. Stone. He's full of it today.
[01:06:45.280 --> 01:06:46.280]   I think-
[01:06:46.280 --> 01:06:47.280]   I think-
[01:06:47.280 --> 01:06:48.280]   I think-
[01:06:48.280 --> 01:06:49.280]   I think-
[01:06:49.280 --> 01:06:50.280]   I think-
[01:06:50.280 --> 01:06:51.280]   I think-
[01:06:51.280 --> 01:06:52.280]   I think-
[01:06:52.280 --> 01:06:53.280]   I think-
[01:06:53.280 --> 01:06:54.280]   I think-
[01:06:54.280 --> 01:06:55.280]   I think-
[01:06:55.280 --> 01:06:56.280]   I think-
[01:06:56.280 --> 01:06:57.280]   I think-
[01:06:57.280 --> 01:06:58.280]   I think-
[01:06:58.280 --> 01:06:59.280]   I think-
[01:06:59.280 --> 01:07:00.280]   I think-
[01:07:00.280 --> 01:07:01.280]   I think-
[01:07:01.280 --> 01:07:02.280]   I think-
[01:07:02.280 --> 01:07:03.280]   I think-
[01:07:03.280 --> 01:07:04.280]   I think-
[01:07:04.280 --> 01:07:05.280]   I think-
[01:07:05.280 --> 01:07:06.280]   I think-
[01:07:06.280 --> 01:07:07.280]   I think-
[01:07:07.280 --> 01:07:08.280]   I think-
[01:07:08.280 --> 01:07:09.280]   I think-
[01:07:09.280 --> 01:07:10.280]   I think-
[01:07:10.280 --> 01:07:11.280]   I think-
[01:07:11.280 --> 01:07:12.280]   I think-
[01:07:12.280 --> 01:07:13.280]   I think-
[01:07:13.280 --> 01:07:14.280]   I think-
[01:07:14.280 --> 01:07:15.280]   I think-
[01:07:15.280 --> 01:07:16.280]   I think-
[01:07:16.280 --> 01:07:17.280]   I think-
[01:07:17.280 --> 01:07:18.280]   I think-
[01:07:18.280 --> 01:07:19.280]   I think-
[01:07:19.280 --> 01:07:20.280]   I think-
[01:07:20.280 --> 01:07:21.280]   I think-
[01:07:21.280 --> 01:07:22.280]   I think-
[01:07:22.280 --> 01:07:23.280]   I think-
[01:07:23.280 --> 01:07:24.280]   I think-
[01:07:24.280 --> 01:07:25.280]   I think-
[01:07:25.280 --> 01:07:26.280]   I think-
[01:07:26.280 --> 01:07:27.280]   I think-
[01:07:27.280 --> 01:07:28.280]   I think-
[01:07:28.280 --> 01:07:29.280]   I think-
[01:07:29.280 --> 01:07:30.280]   I think-
[01:07:30.280 --> 01:07:31.280]   I think-
[01:07:31.280 --> 01:07:32.280]   I think-
[01:07:32.280 --> 01:07:33.280]   I think-
[01:07:33.280 --> 01:07:34.280]   I think-
[01:07:34.280 --> 01:07:35.280]   I think-
[01:07:35.280 --> 01:07:36.280]   I think-
[01:07:36.280 --> 01:07:37.280]   I think-
[01:07:37.280 --> 01:07:38.280]   I think-
[01:07:38.280 --> 01:07:39.280]   I think-
[01:07:39.280 --> 01:07:40.280]   I think-
[01:07:40.280 --> 01:07:41.280]   I think-
[01:07:41.280 --> 01:07:42.280]   I think-
[01:07:42.280 --> 01:07:43.280]   I think-
[01:07:43.280 --> 01:07:44.280]   I think-
[01:07:44.280 --> 01:07:45.280]   I think-
[01:07:45.280 --> 01:07:46.280]   I think-
[01:07:46.280 --> 01:07:47.280]   I think-
[01:07:47.280 --> 01:07:48.280]   I think-
[01:07:48.280 --> 01:07:49.280]   I think-
[01:07:49.280 --> 01:07:50.280]   I think-
[01:07:50.280 --> 01:07:51.280]   I think-
[01:07:51.280 --> 01:07:52.280]   I think-
[01:07:52.280 --> 01:07:53.280]   I think-
[01:07:53.280 --> 01:07:54.280]   I think-
[01:07:54.280 --> 01:07:55.280]   I think-
[01:07:55.280 --> 01:07:56.280]   I think-
[01:07:56.280 --> 01:07:57.280]   I think-
[01:07:57.280 --> 01:07:58.280]   I think-
[01:07:58.280 --> 01:07:59.280]   I think-
[01:07:59.280 --> 01:08:00.280]   I think-
[01:08:00.280 --> 01:08:01.280]   I think-
[01:08:01.280 --> 01:08:03.280]   I think-
[01:08:03.280 --> 01:08:04.280]   I think-
[01:08:04.280 --> 01:08:05.280]   I think-
[01:08:05.280 --> 01:08:06.280]   I think-
[01:08:06.280 --> 01:08:07.280]   I think-
[01:08:07.280 --> 01:08:08.280]   I think-
[01:08:08.280 --> 01:08:09.280]   I think-
[01:08:09.280 --> 01:08:10.280]   I think-
[01:08:10.280 --> 01:08:11.280]   I think-
[01:08:11.280 --> 01:08:12.280]   I think-
[01:08:12.280 --> 01:08:13.280]   I think-
[01:08:13.280 --> 01:08:14.280]   I think-
[01:08:14.280 --> 01:08:15.280]   I think-
[01:08:15.280 --> 01:08:16.280]   I think-
[01:08:16.280 --> 01:08:17.280]   I think-
[01:08:17.280 --> 01:08:18.280]   I think-
[01:08:18.280 --> 01:08:19.280]   I think-
[01:08:19.280 --> 01:08:20.280]   I think-
[01:08:20.280 --> 01:08:21.280]   I think-
[01:08:21.280 --> 01:08:22.280]   I think-
[01:08:22.280 --> 01:08:23.280]   I think-
[01:08:23.280 --> 01:08:24.280]   I think-
[01:08:24.280 --> 01:08:25.280]   I think-
[01:08:25.280 --> 01:08:26.280]   I think-
[01:08:26.280 --> 01:08:27.280]   I think-
[01:08:27.280 --> 01:08:28.280]   I think-
[01:08:28.280 --> 01:08:29.280]   I think-
[01:08:29.280 --> 01:08:30.280]   I think-
[01:08:30.280 --> 01:08:32.280]   I think-
[01:08:32.280 --> 01:08:33.280]   I think-
[01:08:33.280 --> 01:08:34.280]   I think-
[01:08:34.280 --> 01:08:35.280]   I think-
[01:08:35.280 --> 01:08:36.280]   I think-
[01:08:36.280 --> 01:08:37.280]   I think-
[01:08:37.280 --> 01:08:38.280]   I think-
[01:08:38.280 --> 01:08:39.280]   I think-
[01:08:39.280 --> 01:08:40.280]   I think-
[01:08:40.280 --> 01:08:41.280]   I think-
[01:08:41.280 --> 01:08:42.280]   I think-
[01:08:42.280 --> 01:08:43.280]   I think-
[01:08:43.280 --> 01:08:44.280]   I think-
[01:08:44.280 --> 01:08:45.280]   I think-
[01:08:45.280 --> 01:08:46.280]   I think-
[01:08:46.280 --> 01:08:47.280]   I think-
[01:08:47.280 --> 01:08:48.280]   I think-
[01:08:48.280 --> 01:08:49.280]   I think-
[01:08:49.280 --> 01:08:50.280]   I think-
[01:08:50.280 --> 01:08:51.280]   I think-
[01:08:51.280 --> 01:08:52.280]   I think-
[01:08:52.280 --> 01:08:53.280]   I think-
[01:08:53.280 --> 01:08:54.280]   I think-
[01:08:54.280 --> 01:08:55.280]   I think-
[01:08:55.280 --> 01:08:56.280]   I think-
[01:08:56.280 --> 01:08:57.280]   I think-
[01:08:57.280 --> 01:08:58.280]   I think-
[01:08:58.280 --> 01:08:59.280]   I think-
[01:08:59.280 --> 01:09:01.280]   I think-
[01:09:01.280 --> 01:09:02.280]   I think-
[01:09:02.280 --> 01:09:03.280]   I think-
[01:09:03.280 --> 01:09:04.280]   I think-
[01:09:04.280 --> 01:09:05.280]   I think-
[01:09:05.280 --> 01:09:06.280]   I think-
[01:09:06.280 --> 01:09:07.280]   I think-
[01:09:07.280 --> 01:09:08.280]   I think-
[01:09:08.280 --> 01:09:09.280]   I think-
[01:09:09.280 --> 01:09:10.280]   I think-
[01:09:10.280 --> 01:09:11.280]   I think-
[01:09:11.280 --> 01:09:12.280]   I think-
[01:09:12.280 --> 01:09:13.280]   I think-
[01:09:13.280 --> 01:09:14.280]   I think-
[01:09:14.280 --> 01:09:15.280]   I think-
[01:09:15.280 --> 01:09:16.280]   I think-
[01:09:16.280 --> 01:09:17.280]   I think-
[01:09:17.280 --> 01:09:18.280]   I think-
[01:09:18.280 --> 01:09:19.280]   I think-
[01:09:19.280 --> 01:09:20.280]   I think-
[01:09:20.280 --> 01:09:21.280]   I think-
[01:09:21.280 --> 01:09:22.280]   I think-
[01:09:22.280 --> 01:09:23.280]   I think-
[01:09:23.280 --> 01:09:24.280]   I think-
[01:09:24.280 --> 01:09:25.280]   I think-
[01:09:25.280 --> 01:09:26.280]   I think-
[01:09:26.280 --> 01:09:27.280]   I think-
[01:09:27.280 --> 01:09:28.280]   I think-
[01:09:28.280 --> 01:09:30.280]   I think-
[01:09:30.280 --> 01:09:31.280]   I think-
[01:09:31.280 --> 01:09:32.280]   I think-
[01:09:32.280 --> 01:09:33.280]   I think-
[01:09:33.280 --> 01:09:34.280]   I think-
[01:09:34.280 --> 01:09:35.280]   I think-
[01:09:35.280 --> 01:09:36.280]   I think-
[01:09:36.280 --> 01:09:37.280]   I think-
[01:09:37.280 --> 01:09:38.280]   I think-
[01:09:38.280 --> 01:09:39.280]   I think-
[01:09:39.280 --> 01:09:40.280]   I think-
[01:09:40.280 --> 01:09:41.280]   I think-
[01:09:41.280 --> 01:09:42.280]   I think-
[01:09:42.280 --> 01:09:43.280]   I think-
[01:09:43.280 --> 01:09:44.280]   I think-
[01:09:44.280 --> 01:09:45.280]   I think-
[01:09:45.280 --> 01:09:46.280]   I think-
[01:09:46.280 --> 01:09:47.280]   I think-
[01:09:47.280 --> 01:09:48.280]   I think-
[01:09:48.280 --> 01:09:49.280]   I think-
[01:09:49.280 --> 01:09:50.280]   I think-
[01:09:50.280 --> 01:09:51.280]   I think-
[01:09:51.280 --> 01:09:52.280]   I think-
[01:09:52.280 --> 01:09:53.280]   I think-
[01:09:53.280 --> 01:09:54.280]   I think-
[01:09:54.280 --> 01:09:55.280]   I think-
[01:09:55.280 --> 01:09:56.280]   I think-
[01:09:56.280 --> 01:09:57.280]   I think-
[01:09:57.280 --> 01:09:59.280]   I think-
[01:09:59.280 --> 01:10:00.280]   I think-
[01:10:00.280 --> 01:10:01.280]   I think-
[01:10:01.280 --> 01:10:02.280]   I think-
[01:10:02.280 --> 01:10:03.280]   I think-
[01:10:03.280 --> 01:10:04.280]   I think-
[01:10:04.280 --> 01:10:05.280]   I think-
[01:10:05.280 --> 01:10:06.280]   I think-
[01:10:06.280 --> 01:10:07.280]   I think-
[01:10:07.280 --> 01:10:08.280]   I think-
[01:10:08.280 --> 01:10:09.280]   I think-
[01:10:09.280 --> 01:10:10.280]   I think-
[01:10:10.280 --> 01:10:11.280]   I think-
[01:10:11.280 --> 01:10:12.280]   I think-
[01:10:12.280 --> 01:10:13.280]   I think-
[01:10:13.280 --> 01:10:14.280]   I think-
[01:10:14.280 --> 01:10:15.280]   I think-
[01:10:15.280 --> 01:10:16.280]   I think-
[01:10:16.280 --> 01:10:17.280]   I think-
[01:10:17.280 --> 01:10:18.280]   I think-
[01:10:18.280 --> 01:10:19.280]   I think-
[01:10:19.280 --> 01:10:20.280]   I think-
[01:10:20.280 --> 01:10:21.280]   I think-
[01:10:21.280 --> 01:10:22.280]   I think-
[01:10:22.280 --> 01:10:23.280]   I think-
[01:10:23.280 --> 01:10:24.280]   I think-
[01:10:24.280 --> 01:10:25.280]   I think-
[01:10:25.280 --> 01:10:26.280]   I think-
[01:10:26.280 --> 01:10:28.280]   I think-
[01:10:28.280 --> 01:10:29.280]   I think-
[01:10:29.280 --> 01:10:30.280]   I think-
[01:10:30.280 --> 01:10:31.280]   I think-
[01:10:31.280 --> 01:10:32.280]   I think-
[01:10:32.280 --> 01:10:33.280]   I think-
[01:10:33.280 --> 01:10:34.280]   I think-
[01:10:34.280 --> 01:10:36.280]   I think-
[01:10:36.280 --> 01:10:37.280]   I think-
[01:10:37.280 --> 01:10:38.280]   I think-
[01:10:38.280 --> 01:10:39.280]   I think-
[01:10:39.280 --> 01:10:40.280]   I think-
[01:10:40.280 --> 01:10:41.280]   I think-
[01:10:41.280 --> 01:10:42.280]   I think-
[01:10:42.280 --> 01:10:43.280]   I think-
[01:10:43.280 --> 01:10:44.280]   I think-
[01:10:44.280 --> 01:10:45.280]   I think-
[01:10:45.280 --> 01:10:46.280]   I think-
[01:10:46.280 --> 01:10:47.280]   I think-
[01:10:47.280 --> 01:10:48.280]   I think-
[01:10:48.280 --> 01:10:49.280]   I think-
[01:10:49.280 --> 01:10:50.280]   I think-
[01:10:50.280 --> 01:10:51.280]   I think-
[01:10:51.280 --> 01:10:52.280]   I think-
[01:10:52.280 --> 01:10:53.280]   I think-
[01:10:53.280 --> 01:10:54.280]   I think-
[01:10:54.280 --> 01:10:55.280]   I think-
[01:10:55.280 --> 01:10:57.280]   I think-
[01:10:57.280 --> 01:10:58.280]   I think-
[01:10:58.280 --> 01:10:59.280]   I think-
[01:10:59.280 --> 01:11:00.280]   I think-
[01:11:00.280 --> 01:11:01.280]   I think-
[01:11:01.280 --> 01:11:03.280]   I think-
[01:11:03.280 --> 01:11:04.280]   I think-
[01:11:04.280 --> 01:11:05.280]   I think-
[01:11:05.280 --> 01:11:06.280]   I think-
[01:11:06.280 --> 01:11:07.280]   I think-
[01:11:07.280 --> 01:11:08.280]   I think-
[01:11:08.280 --> 01:11:09.280]   I think-
[01:11:09.280 --> 01:11:10.280]   I think-
[01:11:10.280 --> 01:11:11.280]   I think-
[01:11:11.280 --> 01:11:12.280]   I think-
[01:11:12.280 --> 01:11:13.280]   I think-
[01:11:13.280 --> 01:11:14.280]   I think-
[01:11:14.280 --> 01:11:15.280]   I think-
[01:11:15.280 --> 01:11:16.280]   I think-
[01:11:16.280 --> 01:11:17.280]   I think-
[01:11:17.280 --> 01:11:18.280]   I think-
[01:11:18.280 --> 01:11:19.280]   I think-
[01:11:19.280 --> 01:11:20.280]   I think-
[01:11:20.280 --> 01:11:21.280]   I think-
[01:11:21.280 --> 01:11:22.280]   I think-
[01:11:22.280 --> 01:11:23.280]   I think-
[01:11:23.280 --> 01:11:24.280]   I think-
[01:11:24.280 --> 01:11:25.280]   I think-
[01:11:25.280 --> 01:11:26.280]   I think-
[01:11:26.280 --> 01:11:27.280]   I think-
[01:11:27.280 --> 01:11:28.280]   I think-
[01:11:28.280 --> 01:11:29.280]   I think-
[01:11:29.280 --> 01:11:30.280]   I think-
[01:11:30.280 --> 01:11:31.280]   I think-
[01:11:31.280 --> 01:11:32.280]   I think-
[01:11:32.280 --> 01:11:33.280]   I think-
[01:11:33.280 --> 01:11:34.280]   I think-
[01:11:34.280 --> 01:11:35.280]   I think-
[01:11:35.280 --> 01:11:36.280]   I think-
[01:11:36.280 --> 01:11:37.280]   I think-
[01:11:37.280 --> 01:11:38.280]   I think-
[01:11:38.280 --> 01:11:39.280]   I think-
[01:11:39.280 --> 01:11:40.280]   I think-
[01:11:40.280 --> 01:11:41.280]   I think-
[01:11:41.280 --> 01:11:42.280]   I think-
[01:11:42.280 --> 01:11:43.280]   I think-
[01:11:43.280 --> 01:11:44.280]   I think-
[01:11:44.280 --> 01:11:45.280]   I think-
[01:11:45.280 --> 01:11:46.280]   I think-
[01:11:46.280 --> 01:11:47.280]   I think-
[01:11:47.280 --> 01:11:48.280]   I think-
[01:11:48.280 --> 01:11:49.280]   I think-
[01:11:49.280 --> 01:11:50.280]   I think-
[01:11:50.280 --> 01:11:51.280]   I think-
[01:11:51.280 --> 01:11:52.280]   I think-
[01:11:52.280 --> 01:11:53.280]   I think-
[01:11:53.280 --> 01:11:54.280]   I think-
[01:11:54.280 --> 01:11:55.280]   I think-
[01:11:55.280 --> 01:11:56.280]   I think-
[01:11:56.280 --> 01:11:57.280]   I think-
[01:11:57.280 --> 01:11:58.280]   I think-
[01:11:58.280 --> 01:11:59.280]   I think-
[01:11:59.280 --> 01:12:00.280]   I think-
[01:12:00.280 --> 01:12:01.280]   I think-
[01:12:01.280 --> 01:12:02.280]   I think-
[01:12:02.280 --> 01:12:03.280]   I think-
[01:12:03.280 --> 01:12:04.280]   I think-
[01:12:04.280 --> 01:12:05.280]   I think-
[01:12:05.280 --> 01:12:06.280]   I think-
[01:12:06.280 --> 01:12:07.280]   I think-
[01:12:07.280 --> 01:12:08.280]   I think-
[01:12:08.280 --> 01:12:09.280]   I think-
[01:12:09.280 --> 01:12:10.280]   I think-
[01:12:10.280 --> 01:12:11.280]   I think-
[01:12:11.280 --> 01:12:12.280]   I think-
[01:12:12.280 --> 01:12:13.280]   I think-
[01:12:13.280 --> 01:12:14.280]   I think-
[01:12:14.280 --> 01:12:15.280]   I think-
[01:12:15.280 --> 01:12:16.280]   I think-
[01:12:16.280 --> 01:12:17.280]   I think-
[01:12:17.280 --> 01:12:18.280]   I think-
[01:12:18.280 --> 01:12:19.280]   I think-
[01:12:19.280 --> 01:12:20.280]   I think-
[01:12:20.280 --> 01:12:21.280]   I think-
[01:12:21.280 --> 01:12:22.280]   I think-
[01:12:22.280 --> 01:12:23.280]   I think-
[01:12:23.280 --> 01:12:24.280]   I think-
[01:12:24.280 --> 01:12:25.280]   I think-
[01:12:25.280 --> 01:12:26.280]   I think-
[01:12:26.280 --> 01:12:27.280]   I think-
[01:12:27.280 --> 01:12:28.280]   I think-
[01:12:28.280 --> 01:12:29.280]   I think-
[01:12:29.280 --> 01:12:30.280]   I think-
[01:12:30.280 --> 01:12:31.280]   I think-
[01:12:31.280 --> 01:12:32.280]   I think-
[01:12:32.280 --> 01:12:33.280]   I think-
[01:12:33.280 --> 01:12:34.280]   I think-
[01:12:34.280 --> 01:12:35.280]   I think-
[01:12:35.280 --> 01:12:36.280]   I think-
[01:12:36.280 --> 01:12:37.280]   I think-
[01:12:37.280 --> 01:12:38.280]   I think-
[01:12:38.280 --> 01:12:39.280]   I think-
[01:12:39.280 --> 01:12:40.280]   I think-
[01:12:40.280 --> 01:12:41.280]   I think-
[01:12:41.280 --> 01:12:42.280]   I think-
[01:12:42.280 --> 01:12:43.280]   I think-
[01:12:43.280 --> 01:12:44.280]   I think-
[01:12:44.280 --> 01:12:45.280]   I think-
[01:12:45.280 --> 01:12:46.280]   I think-
[01:12:46.280 --> 01:12:47.280]   I think-
[01:12:47.280 --> 01:12:48.280]   I think-
[01:12:48.280 --> 01:12:49.280]   I think-
[01:12:49.280 --> 01:12:50.280]   I think-
[01:12:50.280 --> 01:12:51.280]   I think-
[01:12:51.280 --> 01:12:52.280]   I think-
[01:12:52.280 --> 01:12:53.280]   I think-
[01:12:53.280 --> 01:12:54.280]   I think-
[01:12:54.280 --> 01:12:55.280]   I think-
[01:12:55.280 --> 01:12:56.280]   I think-
[01:12:56.280 --> 01:12:57.280]   I think-
[01:12:57.280 --> 01:12:58.280]   I think-
[01:12:58.280 --> 01:12:59.280]   I think-
[01:12:59.280 --> 01:13:00.280]   I think-
[01:13:00.280 --> 01:13:01.280]   I think-
[01:13:01.280 --> 01:13:02.280]   I think-
[01:13:02.280 --> 01:13:03.280]   I think-
[01:13:03.280 --> 01:13:04.280]   I think-
[01:13:04.280 --> 01:13:05.280]   I think-
[01:13:05.280 --> 01:13:06.280]   I think-
[01:13:06.280 --> 01:13:07.280]   I think-
[01:13:07.280 --> 01:13:08.280]   I think-
[01:13:08.280 --> 01:13:09.280]   I think-
[01:13:09.280 --> 01:13:10.280]   I think-
[01:13:10.280 --> 01:13:11.280]   I think-
[01:13:11.280 --> 01:13:12.280]   I think-
[01:13:12.280 --> 01:13:13.280]   I think-
[01:13:13.280 --> 01:13:14.280]   I think-
[01:13:14.280 --> 01:13:15.280]   I think-
[01:13:15.280 --> 01:13:16.280]   I think-
[01:13:16.280 --> 01:13:17.280]   I think-
[01:13:17.280 --> 01:13:18.280]   I think-
[01:13:18.280 --> 01:13:19.280]   I think-
[01:13:19.280 --> 01:13:20.280]   I think-
[01:13:20.280 --> 01:13:21.280]   I think-
[01:13:21.280 --> 01:13:22.280]   I think-
[01:13:22.280 --> 01:13:23.280]   I think-
[01:13:23.280 --> 01:13:24.280]   I think-
[01:13:24.280 --> 01:13:25.280]   I think-
[01:13:25.280 --> 01:13:26.280]   I think-
[01:13:26.280 --> 01:13:27.280]   I think-
[01:13:27.280 --> 01:13:28.280]   I think-
[01:13:28.280 --> 01:13:29.280]   I think-
[01:13:29.280 --> 01:13:30.280]   I think-
[01:13:30.280 --> 01:13:31.280]   I think-
[01:13:31.280 --> 01:13:32.280]   I think-
[01:13:32.280 --> 01:13:33.280]   I think-
[01:13:33.280 --> 01:13:34.280]   I think-
[01:13:34.280 --> 01:13:35.280]   I think-
[01:13:35.280 --> 01:13:36.280]   I think-
[01:13:36.280 --> 01:13:37.280]   I think-
[01:13:37.280 --> 01:13:38.280]   I think-
[01:13:38.280 --> 01:13:39.280]   I think-
[01:13:39.280 --> 01:13:40.280]   I think-
[01:13:40.280 --> 01:13:41.280]   I think-
[01:13:41.280 --> 01:13:42.280]   I think-
[01:13:42.280 --> 01:13:43.280]   I think-
[01:13:43.280 --> 01:13:44.280]   I think-
[01:13:44.280 --> 01:13:45.280]   I think-
[01:13:45.280 --> 01:13:46.280]   I think-
[01:13:46.280 --> 01:13:47.280]   I think-
[01:13:47.280 --> 01:13:48.280]   I think-
[01:13:48.280 --> 01:13:49.280]   I think-
[01:13:49.280 --> 01:13:51.280]   I think-
[01:13:51.280 --> 01:13:52.280]   I think-
[01:13:52.280 --> 01:13:53.280]   I think-
[01:13:53.280 --> 01:13:54.280]   I think-
[01:13:54.280 --> 01:13:55.280]   I think-
[01:13:55.280 --> 01:13:56.280]   I think-
[01:13:56.280 --> 01:13:57.280]   I think-
[01:13:57.280 --> 01:13:58.280]   I think-
[01:13:58.280 --> 01:13:59.280]   I think-
[01:13:59.280 --> 01:14:00.280]   I think-
[01:14:00.280 --> 01:14:01.280]   I think-
[01:14:01.280 --> 01:14:02.280]   I think-
[01:14:02.280 --> 01:14:03.280]   I think-
[01:14:03.280 --> 01:14:04.280]   I think-
[01:14:04.280 --> 01:14:05.280]   I think-
[01:14:05.280 --> 01:14:06.280]   I think-
[01:14:06.280 --> 01:14:07.280]   I think-
[01:14:07.280 --> 01:14:08.280]   I think-
[01:14:08.280 --> 01:14:09.280]   I think-
[01:14:09.280 --> 01:14:10.280]   I think-
[01:14:10.280 --> 01:14:11.280]   I think-
[01:14:11.280 --> 01:14:12.280]   I think-
[01:14:12.280 --> 01:14:13.280]   I think-
[01:14:13.280 --> 01:14:14.280]   I think-
[01:14:14.280 --> 01:14:15.280]   I think-
[01:14:15.280 --> 01:14:16.280]   I think-
[01:14:16.280 --> 01:14:17.280]   I think-
[01:14:17.280 --> 01:14:18.280]   I think-
[01:14:18.280 --> 01:14:20.280]   I think-
[01:14:20.280 --> 01:14:21.280]   I think-
[01:14:21.280 --> 01:14:22.280]   I think-
[01:14:22.280 --> 01:14:23.280]   I think-
[01:14:23.280 --> 01:14:24.280]   I think-
[01:14:24.280 --> 01:14:25.280]   I think-
[01:14:25.280 --> 01:14:26.280]   I think-
[01:14:26.280 --> 01:14:28.280]   I think-
[01:14:28.280 --> 01:14:29.280]   I think-
[01:14:29.280 --> 01:14:30.280]   I think-
[01:14:30.280 --> 01:14:31.280]   I think-
[01:14:31.280 --> 01:14:32.280]   I think-
[01:14:32.280 --> 01:14:33.280]   I think-
[01:14:33.280 --> 01:14:34.280]   I think-
[01:14:34.280 --> 01:14:35.280]   I think-
[01:14:35.280 --> 01:14:36.280]   I think-
[01:14:36.280 --> 01:14:37.280]   I think-
[01:14:37.280 --> 01:14:38.280]   I think-
[01:14:38.280 --> 01:14:39.280]   I think-
[01:14:39.280 --> 01:14:40.280]   I think-
[01:14:40.280 --> 01:14:41.280]   I think-
[01:14:41.280 --> 01:14:42.280]   I think-
[01:14:42.280 --> 01:14:43.280]   I think-
[01:14:43.280 --> 01:14:44.280]   I think-
[01:14:44.280 --> 01:14:45.280]   I think-
[01:14:45.280 --> 01:14:46.280]   I think-
[01:14:46.280 --> 01:14:47.280]   I think-
[01:14:47.280 --> 01:14:49.280]   I think-
[01:14:49.280 --> 01:14:50.280]   I think-
[01:14:50.280 --> 01:14:51.280]   I think-
[01:14:51.280 --> 01:14:52.280]   I think-
[01:14:52.280 --> 01:14:53.280]   I think-
[01:14:53.280 --> 01:14:54.280]   I think-
[01:14:54.280 --> 01:14:55.280]   I think-
[01:14:55.280 --> 01:14:57.280]   I think-
[01:14:57.280 --> 01:14:58.280]   I think-
[01:14:58.280 --> 01:14:59.280]   I think-
[01:14:59.280 --> 01:15:00.280]   I think-
[01:15:00.280 --> 01:15:01.280]   I think-
[01:15:01.280 --> 01:15:02.280]   I think-
[01:15:02.280 --> 01:15:03.280]   I think-
[01:15:03.280 --> 01:15:04.280]   I think-
[01:15:04.280 --> 01:15:05.280]   I think-
[01:15:05.280 --> 01:15:06.280]   I think-
[01:15:06.280 --> 01:15:07.280]   I think-
[01:15:07.280 --> 01:15:08.280]   I think-
[01:15:08.280 --> 01:15:09.280]   I think-
[01:15:09.280 --> 01:15:10.280]   I think-
[01:15:10.280 --> 01:15:11.280]   I think-
[01:15:11.280 --> 01:15:12.280]   I think-
[01:15:12.280 --> 01:15:13.280]   I think-
[01:15:13.280 --> 01:15:14.280]   I think-
[01:15:14.280 --> 01:15:15.280]   I think-
[01:15:15.280 --> 01:15:16.280]   I think-
[01:15:16.280 --> 01:15:18.280]   I think-
[01:15:18.280 --> 01:15:19.280]   I think-
[01:15:19.280 --> 01:15:20.280]   I think-
[01:15:20.280 --> 01:15:21.280]   I think-
[01:15:21.280 --> 01:15:22.280]   I think-
[01:15:22.280 --> 01:15:23.280]   I think-
[01:15:23.280 --> 01:15:24.280]   I think-
[01:15:24.280 --> 01:15:26.280]   I think-
[01:15:26.280 --> 01:15:27.280]   I think-
[01:15:27.280 --> 01:15:28.280]   I think-
[01:15:28.280 --> 01:15:29.280]   I think-
[01:15:29.280 --> 01:15:30.280]   I think-
[01:15:30.280 --> 01:15:31.280]   I think-
[01:15:31.280 --> 01:15:32.280]   I think-
[01:15:32.280 --> 01:15:33.280]   I think-
[01:15:33.280 --> 01:15:34.280]   I think-
[01:15:34.280 --> 01:15:35.280]   I think-
[01:15:35.280 --> 01:15:36.280]   I think-
[01:15:36.280 --> 01:15:37.280]   I think-
[01:15:37.280 --> 01:15:38.280]   I think-
[01:15:38.280 --> 01:15:39.280]   I think-
[01:15:39.280 --> 01:15:40.280]   I think-
[01:15:40.280 --> 01:15:41.280]   I think-
[01:15:41.280 --> 01:15:42.280]   I think-
[01:15:42.280 --> 01:15:43.280]   I think-
[01:15:43.280 --> 01:15:44.280]   I think-
[01:15:44.280 --> 01:15:45.280]   I think-
[01:15:45.280 --> 01:15:47.280]   I think-
[01:15:47.280 --> 01:15:48.280]   I think-
[01:15:48.280 --> 01:15:49.280]   I think-
[01:15:49.280 --> 01:15:50.280]   I think-
[01:15:50.280 --> 01:15:51.280]   I think-
[01:15:51.280 --> 01:15:52.280]   I think-
[01:15:52.280 --> 01:15:53.280]   I think-
[01:15:53.280 --> 01:15:55.280]   I think-
[01:15:55.280 --> 01:15:56.280]   I think-
[01:15:56.280 --> 01:15:57.280]   I think-
[01:15:57.280 --> 01:15:58.280]   I think-
[01:15:58.280 --> 01:15:59.280]   I think-
[01:15:59.280 --> 01:16:00.280]   I think-
[01:16:00.280 --> 01:16:01.280]   I think-
[01:16:01.280 --> 01:16:02.280]   I think-
[01:16:02.280 --> 01:16:03.280]   I think-
[01:16:03.280 --> 01:16:04.280]   I think-
[01:16:04.280 --> 01:16:05.280]   I think-
[01:16:05.280 --> 01:16:06.280]   I think-
[01:16:06.280 --> 01:16:07.280]   I think-
[01:16:07.280 --> 01:16:08.280]   I think-
[01:16:08.280 --> 01:16:09.280]   I think-
[01:16:09.280 --> 01:16:10.280]   I think-
[01:16:10.280 --> 01:16:11.280]   I think-
[01:16:11.280 --> 01:16:12.280]   I think-
[01:16:12.280 --> 01:16:13.280]   I think-
