
[00:00:00.000 --> 00:00:06.200]   It's time for Dwight this weekend tech. Oh, this is gonna be a think he show some shows are drinky
[00:53:30.000 --> 00:53:35.600]   Clearly there are people and I would it may also be related frankly to the passage of the investigatory power is acting the
[00:53:35.640 --> 00:53:37.240]   UK
[00:53:37.240 --> 00:53:38.680]   That may have been a
[00:53:38.680 --> 00:53:44.000]   Precipitating factor - I I at this point. I don't feel like here in the United States. We have any more
[00:53:44.000 --> 00:53:50.520]   Issue with privacy than we've always had you know, I'm talking about all these family is another issue. Yeah
[00:53:50.520 --> 00:53:57.640]   Yeah, where are you talking about people like hackers trying to get to your data? Yeah, so here's what I would do
[00:53:57.640 --> 00:54:04.040]   And this is actually what I use there's a little device called the tiny hardware firewall and
[00:54:04.680 --> 00:54:09.600]   You can buy it. It's not very expensive. It's a you it's it fits on your key chain. See then it's a USB
[00:54:09.600 --> 00:54:12.640]   key
[00:54:12.640 --> 00:54:16.160]   What this is is it's a built-in VPN and Tor
[00:54:16.160 --> 00:54:20.840]   They actually have bigger devices - if you want, but this little you this thing
[00:54:20.840 --> 00:54:23.600]   I would you could put this in you know in your laptop bag
[00:54:23.600 --> 00:54:27.840]   Whenever you're in an open Wi-Fi access point you plug this into the USB port
[00:54:27.840 --> 00:54:31.880]   It picks up the Wi-Fi signal from the coffee shop
[00:54:32.800 --> 00:54:36.720]   Passes it through a VPN and or Tor depending on what you want
[00:54:36.720 --> 00:54:45.240]   To your computer so that your computer is now on a VPN and or Tor the whole time you're using it in the coffee shop
[00:54:45.240 --> 00:54:47.280]   Which absolutely is more secure
[00:54:47.280 --> 00:54:55.600]   Okay, this also has optional malware blocking and ad blocking if you want to turn that on as well
[00:54:55.600 --> 00:55:00.880]   So basically it's like a filtration system. Yeah, I have I have one of them here
[00:55:00.880 --> 00:55:06.320]   I just got this is this is a same people tiny hardware firewall.com that do this is a router
[00:55:06.320 --> 00:55:10.640]   So this is a little portable router. You see as the Wi-Fi and the ethernet
[00:55:10.640 --> 00:55:15.720]   The safest thing to do would be turn off the Wi-Fi in your laptop entirely
[00:55:15.720 --> 00:55:18.360]   So that you're not an attack surface at all
[00:55:18.360 --> 00:55:24.400]   Put this on your laptop have it get the Wi-Fi signal and then go into your laptop via ethernet
[00:55:24.400 --> 00:55:28.840]   And then your laptop is truly not an attack surface, okay?
[00:55:29.120 --> 00:55:32.640]   You want to use anything that goes out of your laptop is going through VPN
[00:55:32.640 --> 00:55:38.720]   I don't know if you want an anonymizer not Tor is you know as we know the FBI has cracked Tor and
[00:55:38.720 --> 00:55:41.000]   Tor may not be perfectly anonymizing
[00:55:41.000 --> 00:55:44.120]   But it's better than nothing
[00:55:44.120 --> 00:55:52.160]   And then you probably want to use encryption on your email and that means GPG not proton mail or something like that
[00:55:52.160 --> 00:55:58.680]   Do you use a PGP or GPG? I use GPG. Yeah
[00:55:58.680 --> 00:56:04.400]   And that so that means you have to use an email client that supports GPG apples mail does
[00:56:04.400 --> 00:56:09.400]   If you go to a GPG tools.org that's for the Mac
[00:56:09.400 --> 00:56:14.000]   And you get the GPG suite it doesn't currently work with the Sierra version of mail
[00:56:14.000 --> 00:56:20.880]   But it works with other clients including Thunderbird which is available on every platform if you're on Windows you go to GPG for win
[00:56:20.880 --> 00:56:26.760]   That will also it's installs easily if you do the art
[00:56:26.760 --> 00:56:29.560]   It'd be hard I
[00:56:29.560 --> 00:56:35.840]   Need to buy a Windows machine that well don't do that. Yeah, I wouldn't recommend it and then
[00:56:35.840 --> 00:56:39.400]   So now your email is encrypted because otherwise it's a postcard
[00:56:39.400 --> 00:56:42.120]   It's encrypted
[00:56:42.120 --> 00:56:47.800]   Your web browsing is encrypted if you don't have your Wi-Fi turn on your laptop
[00:56:47.800 --> 00:56:53.240]   An attacker would have to have physical access to your hardware. That's you know, they don't have that right?
[00:56:53.640 --> 00:56:58.640]   Don't let them have that I wouldn't carry around a smartphone with you or if you do carry around a smartphone
[00:56:58.640 --> 00:57:00.640]   That's not connected any of your accounts
[00:57:00.640 --> 00:57:06.040]   Because because this is a real in fact look at the latest story on Android
[00:57:06.040 --> 00:57:11.000]   There's a real problem they call it Gooligan
[00:57:11.000 --> 00:57:16.720]   Which is that a Dutch story that was scary. It's a little scary
[00:57:18.600 --> 00:57:23.560]   Millions of accounts being compromised and more thousands more every day as we speak
[00:57:23.560 --> 00:57:31.280]   86 apps now the problem is you notice it says third party app stores
[00:57:31.280 --> 00:57:38.160]   So one way to avoid this is to not go anywhere, but Google's Play Store nevertheless stuff is snuck into Google's Play Store in the past
[00:57:38.160 --> 00:57:44.440]   This takes advantage of a flaw in earlier versions of Android you that's the other thing is make sure you use
[00:57:44.920 --> 00:57:48.920]   The latest versions of Android this affects versions 4 in version 5
[00:57:48.920 --> 00:57:53.800]   through lollipops, so if you're using marshmallow or
[00:57:53.800 --> 00:58:01.160]   Well a lot of the carriers and stuff have they know a lot of these cheap phones
[00:58:01.160 --> 00:58:05.700]   Yeah, you know you buy a phone for $40
[00:58:05.700 --> 00:58:11.120]   It's not going to be updated the carriers not going to update it the manufacturers not going to update it
[00:58:11.120 --> 00:58:18.640]   You're going to be using whatever version it came with and so that's why so many people are vulnerable is because the vast majority of Android devices are running old
[00:58:18.640 --> 00:58:20.400]   versions of Android
[00:58:20.400 --> 00:58:26.680]   So is it okay then that we basically have bifurcated people like folks who can pay for security or
[00:58:26.680 --> 00:58:33.800]   Text it's expensive. Yeah, I mean isn't that interesting because we basically just told people will pay up dude
[00:58:33.800 --> 00:58:36.360]   Don't buy cheap not the people who are most vulnerable
[00:58:36.360 --> 00:58:39.800]   Are the ones we're getting attacked
[00:58:40.120 --> 00:58:42.640]   Right as is often the case. Yeah
[00:58:42.640 --> 00:58:45.680]   Well, and I think I mean
[00:58:45.680 --> 00:58:52.400]   I think I'm not wrong that in a lot of countries where there isn't a great banking infrastructure the smartphone is the bank
[00:58:52.400 --> 00:58:56.040]   and after with empesa and things like that and I
[00:58:56.040 --> 00:58:59.720]   Mean I mean you're just hell you're very vulnerable
[00:58:59.720 --> 00:59:07.640]   I don't know what security measures are in place for that sort of thing and like with empesa, right I
[00:59:08.360 --> 00:59:13.680]   Think Google needs to just take control of Android. Well, that's what that's what they're trying to do with pixel
[00:59:13.680 --> 00:59:15.680]   But it's a $800 phone
[00:59:15.680 --> 00:59:22.640]   No, no, no, I mean no more Android OS open source, right bring it back into Google
[00:59:22.640 --> 00:59:26.520]   Maybe that's the solution the iPhone is not that iPhone doesn't have problems
[00:59:26.520 --> 00:59:30.800]   But they have far fewer problems on iOS at least there is one place where you can fight them
[00:59:30.800 --> 00:59:36.960]   Mm-hmm, right and they own the whole infrastructure. That's the other benefit they have
[00:59:37.960 --> 00:59:41.840]   They've got it. Don't bring it up with Leo. He's gonna lose his
[00:59:41.840 --> 00:59:49.520]   You have a very low opinion of me, don't you you and Mac do not get long. I like Apple
[00:59:49.520 --> 00:59:56.720]   I'm not complaining about Apple. I love it last five times. I mean I've been on your show. We should just do this
[00:59:56.720 --> 01:00:05.000]   That it's been a rancid ranks about Apple. So you know what I just want to I just want to have a happy time
[01:00:05.000 --> 01:00:07.600]   I'm mad at Apple because I love Apple so much
[01:00:07.600 --> 01:00:13.160]   Isn't it the case you always hurt the one you love I heard that in a song once
[01:00:13.160 --> 01:00:16.040]   You listen to a lot of country music
[01:00:16.040 --> 01:00:21.400]   Oh, I just bought tickets to go see Willie Nelson. That is it. I'm excited
[01:00:21.400 --> 01:00:28.200]   That's not country music. That is folk music of a man. It is the people's music. It is awesome. I'm so pumped
[01:00:28.200 --> 01:00:30.960]   Okay, I have been in Willie Nelson's bus
[01:00:30.960 --> 01:00:33.760]   Were you smoking weed?
[01:00:33.760 --> 01:00:38.760]   If you get in the bus doesn't matter whether you're smoking weed or not you just breathe and you're smoking weed
[01:00:38.760 --> 01:00:43.520]   I literally they opened the door to the bus and smoke pours out
[01:00:43.520 --> 01:00:49.600]   And I got in and he gave me a bottle of old whiskey river and a red bandana
[01:00:49.600 --> 01:00:52.800]   And I even held his guitar
[01:00:52.800 --> 01:00:58.320]   Which I apparently was bad etiquette, but I did it anyway. How long ago was this hundred years ago?
[01:01:00.400 --> 01:01:08.120]   It was it was he was a guest on tech TV actually so it would have been on the on the what did you call it the best screen savers?
[01:01:08.120 --> 01:01:11.360]   No, the real screen for real screen savers
[01:01:11.360 --> 01:01:15.560]   This is the new screen savers. Why did you call it the new screen because it's new?
[01:01:15.560 --> 01:01:20.840]   So we would because by the way, we don't have to call it the new screen savers. We have the trademark
[01:01:20.840 --> 01:01:25.760]   It's called the new real screen savers new, but it was real, but now it's the fake
[01:01:25.760 --> 01:01:28.360]   Yeah
[01:01:28.360 --> 01:01:32.000]   I gotta come on that show that is my dream show come on that show
[01:01:32.000 --> 01:01:36.360]   book Oh on the on the fake screen savers would you
[01:01:36.360 --> 01:01:45.960]   You're more than welcome anytime we would love that talk talk and post office customers hit by the Mirai worm
[01:01:45.960 --> 01:01:49.200]   We thought this was over Mirai as a worm that attacks
[01:01:49.200 --> 01:01:51.040]   routers
[01:01:51.040 --> 01:01:55.760]   Deutsche Telekom 900 thousand customers with the Mirai worm
[01:01:56.480 --> 01:02:03.840]   Post office is a British is the British ISP talk talk another British ISP hit by the Mirai worm because their routers
[01:02:03.840 --> 01:02:06.440]   We're not
[01:02:06.440 --> 01:02:07.940]   patched
[01:02:07.940 --> 01:02:12.560]   Well, actually that's that's not quite with the Deutsche Telekom
[01:02:12.560 --> 01:02:14.720]   they actually saw that
[01:02:14.720 --> 01:02:20.120]   Folks were using Mirai and tried to patch it and when they did the attempted patch
[01:02:20.120 --> 01:02:25.200]   They did it all at once and they bricked a bunch of devices. It was an expertly applied. So
[01:02:26.160 --> 01:02:28.160]   They were they were trying
[01:02:28.160 --> 01:02:33.080]   It was a worldwide attack on selected remote management ports of DSL routers
[01:02:33.080 --> 01:02:38.880]   There are 20 million Deutsche Telekom customers in Germany. Oh a mere 900 thousand
[01:02:38.880 --> 01:02:41.640]   got Mirai
[01:02:41.640 --> 01:02:44.220]   But they they now have put another patch out
[01:02:44.220 --> 01:02:48.320]   I guess that works and advise users to reboot to clear the virus
[01:02:48.320 --> 01:02:52.840]   So you say was this after this story that that they did the patch or is this
[01:02:53.280 --> 01:02:56.360]   No, this was the original story. We talked about it on our show
[01:02:56.360 --> 01:03:00.400]   Earlier this week on the real Stacy and I
[01:03:00.400 --> 01:03:03.280]   But the real true
[01:03:03.280 --> 01:03:06.240]   That is Iot podcast so
[01:03:06.240 --> 01:03:13.040]   You know, I think there is got to be a rule against the companies who don't who don't do this property security
[01:03:13.040 --> 01:03:15.040]   I think if your job is to provide
[01:03:15.040 --> 01:03:19.760]   internet access or banking if they are
[01:03:19.760 --> 01:03:22.640]   unable to provide protection and
[01:03:23.480 --> 01:03:25.240]   encryption of data
[01:03:25.240 --> 01:03:29.440]   They should they should be heavily penalized for it. Yeah, okay
[01:03:29.440 --> 01:03:35.000]   So here's an interesting thought because I had a dude. Okay, so there's a the broadband internet
[01:03:35.000 --> 01:03:40.280]   Technical advisory group actually put out a report last week talking about this and
[01:03:40.280 --> 01:03:42.840]   Part of it was the role of ISPs
[01:03:42.840 --> 01:03:49.600]   So the challenge they face with securing their routers and we can argue about this. I it'll be fun
[01:03:50.040 --> 01:03:54.520]   Is that if they block these attacks what happens is or if they block?
[01:03:54.520 --> 01:04:00.200]   You know certain whenever they block anything or close off a port on a router
[01:04:00.200 --> 01:04:04.240]   They get a technical support call. Oh, yeah, it's hugely expensive for the big ISPs
[01:04:04.240 --> 01:04:10.000]   So they're like ah it costs a lot of money. Right now the downside now though is people are like with Mariah
[01:04:10.000 --> 01:04:17.560]   X number of their routers might be compromised easily. So then they're like is it more expensive to do it this way or that way, right?
[01:04:17.560 --> 01:04:21.240]   Well for one to be like proactively looking to
[01:04:21.240 --> 01:04:27.580]   block these things even before the attacks arise in a sense part of their you know
[01:04:27.580 --> 01:04:31.000]   Op X should be devoted entirely to
[01:04:31.000 --> 01:04:37.080]   Fixing the problem before they it's sort of like, you know very much like the medical system where we have
[01:04:37.080 --> 01:04:41.120]   You know, oh you can go to the hospital after you've fallen sick
[01:04:41.120 --> 01:04:42.400]   It's the same thing
[01:04:42.400 --> 01:04:47.440]   It's like but we try to close the door after the frickin horses, you know, you know
[01:04:47.720 --> 01:04:54.880]   Bolted like why would you do that like why not try and you know provide provide ways to not cause problems?
[01:04:54.880 --> 01:05:02.360]   You know already and I think that's what I mean is like if your job is to manage people's identity people's
[01:05:02.360 --> 01:05:06.240]   Internet access people's banking you should be like
[01:05:06.240 --> 01:05:08.800]   the ultra edge of
[01:05:08.800 --> 01:05:11.760]   You know preventing these attacks not if only that would true
[01:05:11.760 --> 01:05:17.120]   It was yeah, yeah, I think they're coming into like I expect
[01:05:17.280 --> 01:05:19.280]   Most I I mean
[01:05:19.280 --> 01:05:21.440]   Now go for it
[01:05:21.440 --> 01:05:28.600]   I like the word by the way and I know you you said proactive, but I thought you said bro active and I think they should be
[01:05:28.600 --> 01:05:30.600]   bro active
[01:05:30.600 --> 01:05:32.920]   What is that even
[01:05:32.920 --> 01:05:37.920]   When the new router
[01:05:37.920 --> 01:05:40.160]   All right, bro
[01:05:40.160 --> 01:05:46.560]   I was gonna say sorry go ahead that they were
[01:05:47.440 --> 01:05:51.560]   They are looking at doing new routers, but it's a pain to do a customer
[01:05:51.560 --> 01:05:55.280]   customer premise equipment, you know replacing millions of
[01:05:55.280 --> 01:05:58.000]   pieces of equipment at people's houses is
[01:05:58.000 --> 01:06:03.600]   Arjuna senior always gonna get these people who are like I like this it works just fine
[01:06:03.600 --> 01:06:10.680]   Comcast very famously, you know internet service providers hate it when you have a email
[01:06:10.680 --> 01:06:14.440]   server running at home and
[01:06:14.680 --> 01:06:18.920]   They're often put there by malware to send out spam
[01:06:18.920 --> 01:06:24.200]   That was a big problem for years and the solution was very simple which was merely the blockport 25
[01:06:24.200 --> 01:06:27.320]   the the SMTP port and
[01:06:27.320 --> 01:06:31.920]   Comcast resisted for years because they said and you know when you have millions of customers
[01:06:31.920 --> 01:06:36.280]   This makes sense that they would get millions of phone calls it would cost them millions of dollars
[01:06:36.280 --> 01:06:44.600]   If they did it they eventually did it though, and this is the point they had to and I think that you're gonna get resistance from these
[01:06:44.600 --> 01:06:49.880]   Companies saying well, that's expensive, but I think you're right home is hold their feet to the fire
[01:06:49.880 --> 01:06:53.720]   So you have a responsibility if you're making equipment that's on the network
[01:06:53.720 --> 01:06:56.520]   To keep to preserve the network
[01:06:56.520 --> 01:07:02.680]   Isn't that what my bail used to say with the right before the Carter decision my bail said well
[01:07:02.680 --> 01:07:07.600]   You can't put just any old equipment on the network because we got a preserved network integrity course they lost that case
[01:07:07.600 --> 01:07:12.160]   That's what any IS or any cellular provider says about their network to yeah
[01:07:13.520 --> 01:07:15.520]   Apple says
[01:07:15.520 --> 01:07:18.360]   Apple tried to tell the librarian of Congress. It would be illegal
[01:07:18.360 --> 01:07:25.160]   To jailbreak an iPhone because that would make them you know hackers have access to the cell towers
[01:07:25.160 --> 01:07:31.000]   Oh there you go again
[01:07:31.000 --> 01:07:34.960]   All right, no no, here's some good news
[01:07:34.960 --> 01:07:42.720]   JD power released a new study today saying that the airport extreme has number one number one customer
[01:07:43.120 --> 01:07:48.720]   This faction that's why they shut it down. That's why they what that's why they shut it down, baby
[01:07:48.720 --> 01:07:55.320]   It's easy and now all these other companies are coming in and they're trying to do exactly that
[01:07:55.320 --> 01:07:58.400]   I mean if you install a couple of years and I think euro and
[01:07:58.400 --> 01:08:04.200]   Luma and warby and all these the on hub these are gonna be the future I
[01:08:04.200 --> 01:08:09.400]   Think because yes, there's so much easier to set up and manipulate and deal with it's a little weird
[01:08:09.400 --> 01:08:13.280]   In fact, I asked euro about this because in order to use the euro router
[01:08:13.280 --> 01:08:16.560]   You have to create an euro account either tied to your cell phone or your email
[01:08:16.560 --> 01:08:18.440]   And I said well, why do I have to do that?
[01:08:18.440 --> 01:08:23.960]   That means now you're associated all the traffic on this router with me personally and they said well
[01:08:23.960 --> 01:08:26.440]   Yeah, we'll protect your privacy, etc, etc
[01:08:26.440 --> 01:08:30.600]   But the reason we do that is so that we can update it for security
[01:08:30.600 --> 01:08:32.920]   Having an account
[01:08:32.920 --> 01:08:38.040]   allows us to you know kind of improve your router specifically your router
[01:08:39.000 --> 01:08:43.480]   And the other thing at the same time in the past my Asus router didn't know who I was right?
[01:08:43.480 --> 01:08:49.880]   Well, but your ISP knows who you were and the IP address. I mean, I know we could we could still
[01:08:49.880 --> 01:08:54.520]   Continue those arguments. I always say that when people complain about Google knowing too much about us
[01:08:54.520 --> 01:09:00.840]   They forget Google what about your ISP at least Google, you know is a publicly held company and people are paying attention to it
[01:09:00.840 --> 01:09:07.000]   Nobody cares your ISP could do anything it wants in fact if you're in England your ISP is mandated to keep track of everything
[01:09:07.000 --> 01:09:13.800]   You do and offer it at any time to any British authority including the food safety authorities
[01:09:13.800 --> 01:09:20.840]   I was gonna say there's a pro side to euro having your account
[01:09:20.840 --> 01:09:29.880]   Nick weaver the CEO of euro he had told me originally that when they made the when they started deploying their beta units
[01:09:29.880 --> 01:09:34.360]   People kept putting in terrible passwords like password one two three, right?
[01:09:34.520 --> 01:09:37.800]   And so he changed the whole system. He was like screw it
[01:09:37.800 --> 01:09:41.080]   We're gonna do this like double opt or two factor of a sort
[01:09:41.080 --> 01:09:47.160]   So now you have to ask when you log into your account you give them your email address or your phone number and then you get a
[01:09:47.160 --> 01:09:53.080]   Email or a text and then you enter that code and then you can log on. So they're really trying
[01:09:53.080 --> 01:09:59.320]   They're using that to make things more secure. I think so he told me the same thing and it convinced me of the value of
[01:09:59.320 --> 01:10:01.000]   of doing
[01:10:01.000 --> 01:10:04.840]   Here are the authorities allowed to access without warrant
[01:10:04.840 --> 01:10:10.120]   In the UK your internet connection records like every site you visited over the last year
[01:10:10.120 --> 01:10:15.320]   Of course the police forces of London, Scotland, Northern Ireland the British transport police
[01:10:15.320 --> 01:10:22.200]   The secret intelligence service gchq of course administrative defense, but the department of health
[01:10:22.200 --> 01:10:26.600]   Ooh the gambling commission because the gambling commission the lottery ads you could get
[01:10:27.640 --> 01:10:33.400]   The I mean this look at this last he goes on and on and on the gangmasters and labor abuse authority
[01:10:33.400 --> 01:10:35.400]   the
[01:10:35.400 --> 01:10:37.960]   The information commissioner. I don't even know who that is
[01:10:37.960 --> 01:10:45.480]   the ombudsman police ombudsman for Northern Ireland the Scottish ambulance service board
[01:10:45.480 --> 01:10:54.600]   But the best one is the food standards agency I think you know if you are you violating food standards
[01:10:54.600 --> 01:10:57.320]   Or let's check your let's check your surf history
[01:10:57.320 --> 01:11:00.200]   And just just to make sure
[01:11:00.200 --> 01:11:04.600]   Anyway, that was good news your JD power says you got the best router should be happy home
[01:11:04.600 --> 01:11:10.440]   You don't have to buy a new one. I'm happy about that. I think it's okay
[01:11:10.440 --> 01:11:16.040]   You'll be fine. It's Stockholm syndrome. Anybody who paid $200 for an apple router is going to think it's the best route
[01:11:16.040 --> 01:11:22.920]   I didn't say that I just asked you what should I do? Are you getting any iCloud calendar spam?
[01:11:23.720 --> 01:11:28.600]   Oh, yeah. Oh, yeah, like offers to buy Ray ban sunglasses
[01:11:28.600 --> 01:11:33.960]   Totally. Yeah showing up in your calendar. This is a apples acknowledge the problem
[01:11:33.960 --> 01:11:40.040]   They're saying we're sorry some of our users are receiving spam calendar invitations some of our users. I think everybody
[01:11:40.040 --> 01:11:45.560]   We're actively working to address this issue by identifying and blocking suspicious centers and spam
[01:11:45.560 --> 01:11:48.200]   What they're not doing is changing the mechanism that allows
[01:11:49.160 --> 01:11:58.920]   Any rando to put a calendar event in your calendar? I think it's just like one of the things that you need to learn to decode what apple says
[01:11:58.920 --> 01:12:01.560]   And what apple means?
[01:12:01.560 --> 01:12:05.320]   Some means a lot of people are getting that's the word
[01:12:05.320 --> 01:12:11.880]   Some I mean, that's like I the only challenge I have with apple is that none of the apple bloggers
[01:12:11.880 --> 01:12:17.160]   Called them out on things. Yeah, that's what I that's what i'm trying to do. Boom. I'm just trying to be honest
[01:12:17.160 --> 01:12:21.560]   But like there is there is calling them out and disliking them. I don't dislike them
[01:12:21.560 --> 01:12:24.760]   I love apple
[01:12:24.760 --> 01:12:28.120]   I'm like granny apples or the other one. No, I love me
[01:12:28.120 --> 01:12:30.840]   You know what I bought a mac in the first hundred days
[01:12:30.840 --> 01:12:34.600]   I went to macy's and I charged it for
[01:12:34.600 --> 01:12:38.840]   $2,500 and I've owned every max since I even bought that silly
[01:12:38.840 --> 01:12:44.680]   Mac with the oled touch bar on it. That's how much you like you want to get rid of it
[01:12:44.760 --> 01:12:47.160]   I'll buy it from you. You know you just well
[01:12:47.160 --> 01:12:53.240]   No, I'm gonna keep using it, but the old led touch bar. That's kind of goofy. I like the fingerprint thing the touch ID is good
[01:12:53.240 --> 01:12:58.920]   But I thought if you hated it, I could take it. I don't hate it. I love it. It's my little laptop
[01:12:58.920 --> 01:13:03.240]   See, but I think no no new surface for you
[01:13:03.240 --> 01:13:07.800]   What do you think this is?
[01:13:07.800 --> 01:13:11.960]   What do you think this is? Stop standpoint. Oh, no, I have the old surface book. I think that's fine
[01:13:11.960 --> 01:13:17.240]   I'm not a Windows fan either. You know, I I think you probably don't understand. I hate technology
[01:13:17.240 --> 01:13:20.280]   That's why I got in this business. Yeah
[01:13:20.280 --> 01:13:28.440]   Why you like the real natural bonker margin? I am I didn't used to be but then I started working with john c to vorek and he rubbed off
[01:13:28.440 --> 01:13:32.280]   Okay
[01:13:32.280 --> 01:13:34.280]   I blame him
[01:13:34.280 --> 01:13:40.360]   No, I you know what I used to be way too positive about technology, but ultimately here's the truth
[01:13:41.240 --> 01:13:45.160]   My job is not to cheerlead for any technology or technology company
[01:13:45.160 --> 01:13:47.160]   but to
[01:13:47.160 --> 01:13:50.840]   cheerlead for users I'm a user I want to represent the user's interests
[01:13:50.840 --> 01:13:55.080]   And if something's not working for people then we could do better, right?
[01:13:55.080 --> 01:13:58.600]   You and Stacy both right we're for the user right?
[01:13:58.600 --> 01:14:05.400]   Right. Well consumer. Yes. Yeah, people are for the people not the user or the consumer
[01:14:05.400 --> 01:14:08.040]   those are negative terms
[01:14:08.040 --> 01:14:09.400]   What
[01:14:09.400 --> 01:14:11.400]   He's not any kind of user
[01:14:11.400 --> 01:14:18.280]   Like if you spend a hundred to a couple thousand dollars on something should work and it should yes, thank you
[01:14:18.280 --> 01:14:24.200]   That is called iot the entire ecosystem you buy things and they keep piling up
[01:14:24.200 --> 01:14:28.040]   Never worry. So I have a couple things that work, but yeah, you're right
[01:14:28.040 --> 01:14:32.840]   I I took someone to task. I took august to task this week on the show because I was so
[01:14:32.840 --> 01:14:34.760]   frustrated
[01:14:34.760 --> 01:14:36.760]   with some things they done so
[01:14:37.240 --> 01:14:38.840]   What is august?
[01:14:38.840 --> 01:14:42.920]   The lock connected locks. How come there were we we've run out of names
[01:14:42.920 --> 01:14:45.480]   So now I've got the june oven and the august lock
[01:14:45.480 --> 01:14:49.160]   I'm gonna I'm gonna have the july router and the september
[01:14:49.160 --> 01:14:55.560]   Laptop, it is a company called july systems. They make networking equipment for the teletons
[01:14:55.560 --> 01:14:58.680]   Oh, I was like there you go routers. You see
[01:14:58.680 --> 01:15:02.920]   It's possible. It's possible
[01:15:02.920 --> 01:15:05.320]   I mean, it's tecubre. It's the domains available
[01:15:05.400 --> 01:15:07.640]   I'm oh, I'm gonna try to cheer up. I love this
[01:15:07.640 --> 01:15:11.240]   And i'm not a windows fan, but I love the surface studio. We just because I like
[01:15:11.240 --> 01:15:16.520]   This just being able to touch this stuff is so awesome. You know make it big and small and
[01:15:16.520 --> 01:15:20.600]   Twist you should guys somebody to bring you some more wine and
[01:15:20.600 --> 01:15:26.600]   You know get you in that holiday. I have some I'm in the holiday spirit. I am. This is my christmas gift on itself
[01:15:26.600 --> 01:15:29.160]   Our show yourself
[01:15:29.160 --> 01:15:32.040]   Well, yeah, who else I don't give gifts to other people I give them to me
[01:15:33.000 --> 01:15:36.040]   Wait a second. What if I can do it on this show? Dang it
[01:15:36.040 --> 01:15:39.720]   No teasing your gift is in the mail stacy
[01:15:39.720 --> 01:15:46.600]   Our show today
[01:15:46.600 --> 01:15:49.640]   It pro tv
[01:15:49.640 --> 01:15:54.120]   I got a gift for you if you're in the it business and you want to keep your skills up to date or
[01:15:54.120 --> 01:16:00.280]   If you want to get into the it business, you got to check out it pro tv
[01:16:00.360 --> 01:16:07.880]   It's the easiest way to learn it pro tv. They're actually kind of amazing these guys have done such a good job
[01:16:07.880 --> 01:16:12.520]   Of creating kind of it's kind of like what we do here
[01:16:12.520 --> 01:16:15.080]   They stream
[01:16:15.080 --> 01:16:21.560]   Over the internet, but there but there are hardcore it courses for instance. I'm just looking what's coming up on december 5th on tomorrow
[01:16:21.560 --> 01:16:25.480]   Come they're gonna do courses on computer hacking forensic investigator
[01:16:26.120 --> 01:16:30.600]   That's at 9 30 a.m. That's in studio one studio two dns and tech skills
[01:16:30.600 --> 01:16:36.680]   Uh in studio three itil release control validation don't even know what that is
[01:16:36.680 --> 01:16:41.400]   They are I mean this amazing and then you can watch and just like us
[01:16:41.400 --> 01:16:47.080]   You can be in the chat room and enjoy what's going on and talk with other it professionals
[01:16:47.080 --> 01:16:52.600]   It pro tv has 2000 hours of content now. They're adding more than 30 hours every week
[01:16:53.080 --> 01:16:55.800]   You can stream live as I said or on demand
[01:16:55.800 --> 01:17:02.760]   You can use your crone cast your roku your amazon fire tv your apple tv. They've got a great apple tv app your pc
[01:17:02.760 --> 01:17:06.280]   All sorts of courses
[01:17:06.280 --> 01:17:12.440]   Cyber security analyst plus red hat linux lean six they do a six sigma lean six sigma green belt
[01:17:12.440 --> 01:17:15.400]   lean agile management
[01:17:15.400 --> 01:17:20.920]   They have got transcripts. They have practice exams so you can take the test before you take the test if you're looking for your
[01:17:21.000 --> 01:17:27.080]   Asserts they have virtual machine labs so you don't have to have a windows server to the learn windows server
[01:17:27.080 --> 01:17:32.920]   You can get a annual membership in effect you get the annual membership you can download the content and watch offline
[01:17:32.920 --> 01:17:37.080]   $57 a month $570 a year, but we got a brand new
[01:17:37.080 --> 01:17:45.320]   Great offer for you a seven day free trial 30% off for the life of your account if you go to it pro dot tv
[01:17:45.960 --> 01:17:53.240]   Slash twit and use you offer code twit 30 it pro dot tv slash twit now through the end of the year
[01:17:53.240 --> 01:17:58.280]   If you purchase a premium annual membership you'll get an additional three months
[01:17:58.280 --> 01:18:05.320]   So you get 15 months for the price of 12. That's a good deal, but only through december 31st 2016 visit it pro dot tv
[01:18:05.320 --> 01:18:12.840]   Slash twit the code again tw it 30 for 30% off seven days free look at other courses
[01:18:13.480 --> 01:18:17.720]   They because they've been doing this now for a while. They just got everything
[01:18:17.720 --> 01:18:20.520]   if you want to I mean
[01:18:20.520 --> 01:18:22.680]   We had our local
[01:18:22.680 --> 01:18:25.960]   Constabulary the police department pedaling the police department it could detective call me said
[01:18:25.960 --> 01:18:29.000]   I'm going to be in charge of forensics at the police department
[01:18:29.000 --> 01:18:35.240]   I need to learn some things. Can you help me? And I said yeah it pro tv. He he took the wire shock course
[01:18:35.240 --> 01:18:37.960]   this they have forensics courses
[01:18:37.960 --> 01:18:42.040]   It pro dot tv slash
[01:18:43.000 --> 01:18:47.320]   Twit use the offer code twit 30 for 30% off. I hope he took the offer code
[01:18:47.320 --> 01:18:49.000]   And
[01:18:49.000 --> 01:18:55.640]   Stacey is here stacey higan botham of stacey on iot dot com in the iot podcast and her little puppy
[01:18:55.640 --> 01:18:58.520]   Oh, I was gonna say can you hear her? Yeah
