
[00:00:00.000 --> 00:00:04.880]   It's time for Twet this week in Tech. What a panel today. Mike Elgin. Oh,
[01:18:26.280 --> 01:18:31.640]   Bull run which was actually creating new defects in software, you know sabotaging elliptic curve
[01:18:31.640 --> 01:18:36.920]   At nist and so on but most of what they did was just identify zero days, right?
[01:18:36.920 --> 01:18:40.680]   Not defects that the chinese government had put in 5g routers
[01:18:40.680 --> 01:18:45.720]   Defects that were the result of like the halting state problem and the fact that we cannot
[01:18:45.720 --> 01:18:48.280]   Ever demonstrate that software is perfect
[01:18:48.280 --> 01:18:52.600]   All we can demonstrate is that no one has figured out where the imperfections are yet
[01:18:52.840 --> 01:18:56.920]   And so for that we could have a bunch of rules that are common sense rules, right?
[01:18:56.920 --> 01:19:00.920]   If you build a hospital today and you say i'm going to put in a 15 story atrium
[01:19:00.920 --> 01:19:06.120]   But i'm not going to tell you what math i'm using to figure out why it doesn't fall in and kill everyone in the hospital
[01:19:06.120 --> 01:19:09.720]   We'd say get the hell out of here you are required to show your work
[01:19:09.720 --> 01:19:15.560]   If you're doing civil engineering well as we saw during the ransomware epidemic if you take all the computers out of a hospital
[01:19:15.560 --> 01:19:22.760]   It becomes a morgue every bit as it does if the ceiling falls in and yet you can install computers and hospitals without ever telling anyone
[01:19:22.840 --> 01:19:29.080]   How they work in fact you get rights of action as a manufacturer to sue people who describe how that equipment works
[01:19:29.080 --> 01:19:32.600]   We should not have a single telecom switch in use in this country
[01:19:32.600 --> 01:19:40.200]   whose source code is an escrowed whose dies aren't available for for public inspection that that isn't subject to random inspections
[01:19:40.200 --> 01:19:47.160]   The same way that we don't have a bridge in this country who's uh, who's who's you know concrete and aggregate mix is a trade secret
[01:19:47.160 --> 01:19:51.640]   You know the fact that it will make it harder for some firms to make money is neither here nor there
[01:19:52.040 --> 01:19:55.800]   We should not be relying on secret math to decide whether we live or die
[01:19:55.800 --> 01:20:02.280]   So, you know get a private rate of action allow interoperability so people can use tick-tock and other services through
[01:20:02.280 --> 01:20:08.040]   Uh third party services that they trust so they can they can proxy them and and not expose their data
[01:20:08.040 --> 01:20:12.600]   Allow that kind of robust marketplace that was once characteristic of tech
[01:20:12.600 --> 01:20:17.720]   And a lot of the problems we're worried about go away pretty quickly or at least have a chance of being mitigated
[01:20:18.200 --> 01:20:22.200]   The the second issue about information warfare i'm worried about information warfare
[01:20:22.200 --> 01:20:25.880]   But I think it's primarily a monopoly problem and not a manipulation problem
[01:20:25.880 --> 01:20:31.400]   I think that you know is the book that i've just that i've just published this week the surveillance capitalism book on one zero
[01:20:31.400 --> 01:20:38.280]   This is so good. Yeah. Oh, thank you. Yeah, it takes aim at this this idea that algorithms are really good at persuading us
[01:20:38.280 --> 01:20:41.960]   And it notes that you know the actual like science on this is not great
[01:20:41.960 --> 01:20:45.240]   You know the big five personality type science doesn't replicate
[01:20:46.040 --> 01:20:54.280]   Expression detection doesn't replicate that giant facebook voter manipulation study where they subject to 20 million people to uh get out the vote messages
[01:20:54.280 --> 01:20:56.760]   Saw an effect size of 0.4
[01:20:56.760 --> 01:20:57.640]   percent
[01:20:57.640 --> 01:21:00.280]   Now, yeah, like some elections are close enough that 0.4
[01:21:00.280 --> 01:21:07.160]   Matters, but you know like it's not mind control and everyone who's ever claimed that they had mind control turned out to be lying
[01:21:07.160 --> 01:21:13.800]   That was kind of on the other show shana needed that final point she did because otherwise so what?
[01:21:14.840 --> 01:21:20.280]   Yeah, well, otherwise it's monopolies and she doesn't she doesn't want to call it monopolies because she's a business school professor
[01:21:20.280 --> 01:21:27.720]   And she wants to say that capitalism mostly works and that tech is a rogue capitalism that has figured out how to how to take away our right to choose
[01:21:27.720 --> 01:21:34.280]   Right, but you know like being able to be the only place where people get their information is a really good way to change what they believe
[01:21:34.280 --> 01:21:39.000]   But if someone already knows something and you can show them a bunch of other information
[01:21:39.000 --> 01:21:43.320]   It's really hard to change their minds, right? Like, you know, it look at look at gerbils
[01:21:43.320 --> 01:21:49.960]   Who probably had the best information control of any dictator in our history who had mandatory three-hour radio
[01:21:49.960 --> 01:21:57.880]   National radio broadcasts about Nazism that were aimed at convincing people that Nazism was the one true ideology and five years after the
[01:21:57.880 --> 01:22:02.120]   The bunker was was taken over in burlin fell
[01:22:02.120 --> 01:22:07.640]   Most people had repudiated Nazism and it wasn't through like deep programming exercises
[01:22:07.880 --> 01:22:12.680]   It was through like truth and reconciliation trials. So, you know, like you can get people to do stuff
[01:22:12.680 --> 01:22:17.560]   You can terrorize them into doing it. You can get distracted people to not really understand what's going on
[01:22:17.560 --> 01:22:20.120]   But i'm less worried about this information warfare
[01:22:20.120 --> 01:22:23.000]   But even if even if we should be worried about information warfare
[01:22:23.000 --> 01:22:27.640]   The the way to solve it is not to stop people from talking to each other
[01:22:27.640 --> 01:22:32.120]   It's to give them control over the media that they use where they talk to each other
[01:22:32.120 --> 01:22:34.520]   But it's free so you can't have control
[01:22:34.920 --> 01:22:39.800]   You're not paying me to use tiktok or facebook or twitter if you'd like to pay me three dollars a month
[01:22:39.800 --> 01:22:41.880]   I'll give you all the privacy you want
[01:22:41.880 --> 01:22:44.360]   And I don't I don't buy it
[01:22:44.360 --> 01:22:49.000]   Every weager who used an iphone spent a thousand bucks on their iphone and apple sold them out, right?
[01:22:49.000 --> 01:22:53.960]   Every farmer has spent 600 thousand dollars and a jondere tractor can't fix it even though they bought it
[01:22:53.960 --> 01:22:57.800]   Right, like if you're not paying for the product or the product works under conditions of competition
[01:22:57.800 --> 01:23:02.280]   But under monopoly, I don't care if you're paying for the product. How about cash in both ways
[01:23:03.320 --> 01:23:06.360]   Why not why not do both take your money and spy on you
[01:23:06.360 --> 01:23:09.480]   Yeah, why not what's gonna stop me?
[01:23:09.480 --> 01:23:14.680]   What is so this is by the way everybody should read this. It's a fairly long piece. It's actually a whole book
[01:23:14.680 --> 01:23:23.160]   Uh, it's uh, it's a free for reading at uh, one zero dot medium dot com how to destroy surveillance capitalism
[01:23:23.160 --> 01:23:25.000]   and
[01:23:25.000 --> 01:23:27.800]   I haven't finished it because I only discovered this morning. So
[01:23:27.800 --> 01:23:30.680]   I read as much as I could over my coffee, but
[01:23:31.400 --> 01:23:34.200]   Essentially the idea is the concentration of power
[01:23:34.200 --> 01:23:37.080]   In these handful of companies is really the issue
[01:23:37.080 --> 01:23:40.840]   And if if you can diversity is your friend
[01:23:40.840 --> 01:23:43.480]   in effect
[01:23:43.480 --> 01:23:45.080]   Yes
[01:23:45.080 --> 01:23:49.800]   Yeah, yeah, that's right that like it's just that you know like conspiracies are hard
[01:23:49.800 --> 01:23:55.560]   Because there's a collective action problem, right? Like here's four of us trying to agree on one thing
[01:23:55.560 --> 01:23:57.640]   We can't we're struggling right? Yeah
[01:23:57.640 --> 01:24:00.600]   Like what if there's a hundred companies in a sector
[01:24:01.320 --> 01:24:05.800]   Someone's always gonna why is q and on why is q and q and on as an example?
[01:24:05.800 --> 01:24:12.680]   So persuasive and has done so well it really looks like without facebook q and on might not have the look
[01:24:12.680 --> 01:24:14.760]   We've always had conspiracy theories
[01:24:14.760 --> 01:24:17.800]   Uh from the very first days of our country, but
[01:24:17.800 --> 01:24:23.560]   Without facebook q and on wouldn't have the spread and the currency and the power it has right
[01:24:23.560 --> 01:24:27.560]   So I think that like just like we can sometimes well
[01:24:27.800 --> 01:24:31.400]   Every issue is easier to explore with the simplest case and then we can work to the complicated case
[01:24:31.400 --> 01:24:33.240]   So let's just start with the flat earth
[01:24:33.240 --> 01:24:38.840]   Okay, because the flat earth is not a conspiracy anyone should believe in 2020 and yet it's on the rise, right?
[01:24:38.840 --> 01:24:42.280]   There's never been a moment at which like flat eartherism
[01:24:42.280 --> 01:24:46.120]   Was a harder sell as you point out in the article
[01:24:46.120 --> 01:24:51.400]   You could put a go pro on a balloon and go high enough to see the curvature of the earth
[01:24:51.400 --> 01:24:56.760]   It's middle school classes around america did that last year before the lockdown. Yeah, right? So
[01:24:57.720 --> 01:25:02.040]   And and yet it's on the rise and when you look at what the underlying theory of the flat earth is
[01:25:02.040 --> 01:25:04.600]   It's not merely that the earth is flat
[01:25:04.600 --> 01:25:07.320]   That's actually the secondary part of the flat earth theory
[01:25:07.320 --> 01:25:11.800]   The primary part of the theory is that you can't trust authorities because they are so they are captured
[01:25:11.800 --> 01:25:17.560]   And they're in it for themselves and they're lying to us and they lie whenever it's convenient for them
[01:25:17.560 --> 01:25:24.440]   Uh and pocket the money. Well, that's the central tenant of adyvaxxers. That's the central tenant of all of these right?
[01:25:24.520 --> 01:25:28.040]   Absolutely. You cannot trust authority. Everyone on this program has already said
[01:25:28.040 --> 01:25:34.200]   Themselves so we probably like we don't disagree on this, you know, most people I think agree on this point
[01:25:34.200 --> 01:25:37.000]   But the problem is that in a very high tech world
[01:25:37.000 --> 01:25:40.840]   You cannot answer all the technical questions for yourself, right?
[01:25:40.840 --> 01:25:47.240]   Like even if you go and figure out whether or not you can trust the regulation that determine the structural integrity of your ceiling
[01:25:47.240 --> 01:25:52.120]   Can you then go and get a microbiology degree and decide whether or not you trust vaccine science?
[01:25:52.360 --> 01:25:56.040]   And when you're done with that, can you figure out whether the 737 max is safe to fly?
[01:25:56.040 --> 01:26:00.200]   Right, we have to delegate our trust to neutral adjudicators
[01:26:00.200 --> 01:26:06.440]   Regulators and the regulators have become less and less trustworthy over time and it's made us
[01:26:06.440 --> 01:26:11.000]   Uh prone to believing theories that start from the premise
[01:26:11.000 --> 01:26:16.280]   That the truth. Yeah, you can't trust the process by which the truth is known
[01:26:16.280 --> 01:26:21.240]   Right and so what you have to do is find someone who sounds like they know what they're talking about and get them
[01:26:21.640 --> 01:26:26.040]   To sort the truth from the false and so it's flatter. There's they're all over this
[01:26:26.040 --> 01:26:31.320]   Yeah, so it's I mean one way to look at this because I know some people I think we all do who
[01:26:31.320 --> 01:26:36.040]   Are conspiracy oriented and so on you know that feeling you have when
[01:26:36.040 --> 01:26:45.480]   You were informed that the consensus was xyz and then you you believe that because it was the consensus because the experts said it was true
[01:26:45.480 --> 01:26:50.440]   And and and so on that that is probably true that feeling that's a field
[01:26:50.440 --> 01:26:54.120]   That's the personality trait that most people have
[01:26:54.120 --> 01:26:57.720]   And likewise the opposite exists as a personality trait
[01:26:57.720 --> 01:27:02.440]   If the conventional wisdom is x x cannot possibly be true
[01:27:02.440 --> 01:27:06.280]   Like that that's where a lot of people start and that's what drives
[01:27:06.280 --> 01:27:11.160]   The conspiracy theories the flat earthers the reading of the national choir and so on
[01:27:11.160 --> 01:27:16.600]   And those probably I think that's probably true, but it doesn't explain why there's more of them
[01:27:16.600 --> 01:27:19.240]   Right. Unless we underwent a genetic shift
[01:27:19.880 --> 01:27:22.600]   I don't you know, there is more of them something in the water
[01:27:22.600 --> 01:27:24.120]   I think they're vocal more vocal now
[01:27:24.120 --> 01:27:27.960]   There used to be a source of shame to to to say that you believe certain things and
[01:27:27.960 --> 01:27:34.200]   Because because the the sources of information the you know the nine o'clock news or whatever it was
[01:27:34.200 --> 01:27:40.120]   Uh didn't tote a line, but nowadays you can find like-minded people on facebook groups
[01:27:40.120 --> 01:27:44.440]   And you can just really indulge these things and also learn by the way learn about more
[01:27:44.440 --> 01:27:47.480]   I was I was uh and facebook adds to this
[01:27:48.360 --> 01:27:52.680]   actively, I mean a recent uh report and I'm sorry. I don't have the details
[01:27:52.680 --> 01:27:54.360]   um
[01:27:54.360 --> 01:28:01.480]   In front of me, but recent reports showed that the majority of people who went down rabbit holes or went to conspiracy
[01:28:01.480 --> 01:28:03.720]   Groups
[01:28:03.720 --> 01:28:06.840]   Did so because facebook actually recommended them
[01:28:06.840 --> 01:28:12.120]   Sure, you know, and I think it doesn't tell you why they believed it. I'm sorry. Go ahead
[01:28:12.120 --> 01:28:15.960]   It's just the same thing of how everything works right now
[01:28:16.120 --> 01:28:18.600]   the social networks of the world and just
[01:28:18.600 --> 01:28:22.600]   the media of the world when kyrie Irving a basketball player says
[01:28:22.600 --> 01:28:25.240]   the world is flat
[01:28:25.240 --> 01:28:26.120]   and
[01:28:26.120 --> 01:28:32.520]   He's got a huge audience not just social media just in tv in networking. He sells shoes. So
[01:28:32.520 --> 01:28:35.000]   Kids listen to him and they're like, oh
[01:28:35.000 --> 01:28:41.240]   My hero said the earth is flat and he had to go and apologize because he had like 2 000 teachers like bro
[01:28:41.240 --> 01:28:45.080]   I got six year olds seven year olds coming to tell him he'd you said world flat
[01:28:45.160 --> 01:28:48.600]   And i'm trying to teach him in school because he shut up and he had to backtrack it
[01:28:48.600 --> 01:28:51.640]   So did he believe the world was flat or he just said it
[01:28:51.640 --> 01:28:57.560]   The way he said it he believed it he only backtracked because he got destroyed
[01:28:57.560 --> 01:29:02.440]   on social on he got destroyed the world the media had ripped him everybody ripped him
[01:29:02.440 --> 01:29:06.600]   But teachers were coming at him and droves on all his social platforms
[01:29:06.600 --> 01:29:13.320]   So he walked that back had to do an interview and explain himself and just saying, you know, I'm just I meant just to say to open your mind
[01:29:13.320 --> 01:29:15.320]   to possibilities
[01:29:15.320 --> 01:29:18.200]   Possibility of the world being flat
[01:29:18.200 --> 01:29:19.640]   educated guy
[01:29:19.640 --> 01:29:28.120]   Who has millions of dollars who has million why why do more people believe why why why are we so vulnerable to this today?
[01:29:28.120 --> 01:29:31.160]   Because it's a site
[01:29:31.160 --> 01:29:33.560]   Finish a doctor and then i'll call you next you're next
[01:29:33.560 --> 01:29:35.320]   I know
[01:29:35.320 --> 01:29:38.200]   Yeah, ever because it's a conversation I have all the time
[01:29:38.680 --> 01:29:43.800]   I was talking last week about a guy who told me that it's okay that amazon doesn't pay there for your taxes
[01:29:43.800 --> 01:29:46.360]   That apple doesn't pay there for your taxes and I said
[01:29:46.360 --> 01:29:50.680]   So you make $27,000 a year. I know you're broke
[01:29:50.680 --> 01:29:54.200]   And you're here defending to what these billionaires make and what they don't pay out
[01:29:54.200 --> 01:29:58.760]   Tell me the good that they're doing with the tax minute. They're saving you've got to pay your taxes
[01:29:58.760 --> 01:30:04.680]   Which a little measly check but you're going to go and defend them like you went to school learn nothing average education
[01:30:04.920 --> 01:30:10.360]   But you're now defending rich people because marketing branding and putting to your mind the things that you hear
[01:30:10.360 --> 01:30:16.200]   You'll go out there and go defend anybody because you love your iphone because you love two-day prime
[01:30:16.200 --> 01:30:20.680]   And you think that they innovated the world on shipping. I'm like bro. They had two-day shipping since the 70s
[01:30:20.680 --> 01:30:25.400]   You're on the team. You've been it. That's a because that's a team sport now. It's a lot easier to say
[01:30:25.400 --> 01:30:28.200]   Well, i'm on team apple or i'm on yep team amazon
[01:30:28.200 --> 01:30:34.520]   So whatever they do and we see a lot of that in politics i'm on team republican or i'm on team democrat
[01:30:34.520 --> 01:30:36.520]   Whatever they do that's right
[01:30:36.520 --> 01:30:41.560]   But why it's only true that we that we take some identity from these beliefs
[01:30:41.560 --> 01:30:47.080]   But it doesn't it doesn't explain why we what we used to have that fill that void like that the
[01:30:47.080 --> 01:30:54.120]   Why it is we feel so alienated why it is we're so in dire need of of these alternative explanations
[01:30:54.120 --> 01:30:59.080]   Anna merlin wrote a really good book last year called republic of lies that's
[01:30:59.640 --> 01:31:04.040]   ethnographies of conspiracists and and uh kind of social theory of conspiracism
[01:31:04.040 --> 01:31:07.000]   And you know one of the things that she talks about is that
[01:31:07.000 --> 01:31:09.560]   Being a conspiracist is hard work, right?
[01:31:09.560 --> 01:31:13.160]   We tend to think of it as being very lazy like how could you believe the earth is flat?
[01:31:13.160 --> 01:31:16.680]   Everyone knows it's round well to maintain a belief in the flat earth
[01:31:16.680 --> 01:31:25.320]   You have to do a lot of reading about bogus science right to like anti-vaxxers are not people who are lazy
[01:31:25.400 --> 01:31:29.560]   They're people who are lavishly wrong like wrong in this very detailed
[01:31:29.560 --> 01:31:36.120]   energetic way that requires a heroic effort to keep up and
[01:31:36.120 --> 01:31:39.640]   One of the things that merlin says is that it's not enough
[01:31:39.640 --> 01:31:47.400]   For you to distrust authority for you to become a conspiracist that the the cocktail that makes
[01:31:47.400 --> 01:31:54.680]   Conspiricism is both a distrust of authority and trauma resulting from bad authority actions
[01:31:54.680 --> 01:31:57.080]   Right from from the authorities doing something bad
[01:31:57.080 --> 01:32:02.120]   So, you know, we know a lot like people know a lot about aerospace conspiracies in the ufo world
[01:32:02.120 --> 01:32:06.040]   And aerospace is full of like actual conspiracies not imaginary ones
[01:32:06.040 --> 01:32:10.600]   But ones were like there was that time they accidentally dropped a nuclear bomb on the midwest
[01:32:10.600 --> 01:32:15.240]   It didn't tell anyone about it until they got busted for it because it fell out of a usaf
[01:32:15.240 --> 01:32:21.000]   airplane, right like people who have been directly traumatized by the opioid epidemic
[01:32:21.480 --> 01:32:26.040]   Find it very easy and compelling to believe anti-vaxx because the anti-vaxx story is
[01:32:26.040 --> 01:32:28.440]   Pharma companies don't care if they kill you
[01:32:28.440 --> 01:32:32.840]   The regulators aren't keeping them honest the science behind it is junk
[01:32:32.840 --> 01:32:40.200]   Um, and you can't trust anything that anyone tells you about health like that part's not wrong
[01:32:40.200 --> 01:32:45.560]   And you know, I think that all of us who are down on conspiracism and I include myself
[01:32:45.560 --> 01:32:47.240]   Need to
[01:32:47.240 --> 01:32:51.000]   Ask yourself what you are going to do when you rub up against something like this
[01:32:51.000 --> 01:32:54.840]   Right like when say the cdc who I think most of us trust most of the time
[01:32:54.840 --> 01:32:57.560]   Suddenly turns around and says well
[01:32:57.560 --> 01:33:02.280]   We've decided to go with the department of health and human services recommendation and nobody should get tested
[01:33:02.280 --> 01:33:08.120]   Uh, merely because they came into contact with some with covid by the way that also supports the president's agenda
[01:33:08.120 --> 01:33:10.200]   But that's totally not why we're doing it, right?
[01:33:10.200 --> 01:33:15.880]   Like what do we do we become conspiracist then like how do we then sort the next claim the cdc makes
[01:33:16.040 --> 01:33:18.040]   Right from this existing one
[01:33:18.040 --> 01:33:20.440]   Just to be cleared
[01:33:20.440 --> 01:33:25.080]   Did a bomb fall in the midwest? Yeah, there was a nuke that there was a there was a broken arrow in the west
[01:33:25.080 --> 01:33:28.760]   I forgot what it's supposed to explode though, right? No, but they dropped a nuke. Okay
[01:33:28.760 --> 01:33:30.520]   Yeah
[01:33:30.520 --> 01:33:35.720]   They lost they lost a bomb over the midwest. We lost one of our bombs is missing. That's okay. That's not so good
[01:33:35.720 --> 01:33:37.480]   Yeah, I've mentioned that was that
[01:33:37.480 --> 01:33:39.480]   Epidemic and brought it into the
[01:33:39.480 --> 01:33:40.920]   Hood in america
[01:33:40.920 --> 01:33:43.640]   Just gave it the black people's flag. If we call it crack
[01:33:43.720 --> 01:33:46.520]   Well, you know, I mean, you know, if you look at like so mr
[01:33:46.520 --> 01:33:49.080]   Lin has a whole chapter on um katrina levi
[01:33:49.080 --> 01:33:53.400]   Conspiracies right the belief that the levies were dynamited in in katrina
[01:33:53.400 --> 01:33:57.960]   Which is a widely held belief among some people interesting. I don't think it's it's true
[01:33:57.960 --> 01:34:03.240]   But I but I think it could be true and the reason I think it could be true is because in 1928
[01:34:03.240 --> 01:34:08.040]   They did dynamite the levies in Tupelo to drown black neighborhoods in spare white neighborhoods
[01:34:08.040 --> 01:34:12.920]   Right, so like it's a thing that actually high up all the property and so it which is what they did
[01:34:13.320 --> 01:34:16.440]   They went down there. They bought up all the people's property for like two dollars
[01:34:16.440 --> 01:34:19.880]   That's the only place they had to live. They displaced people all over the country
[01:34:19.880 --> 01:34:24.200]   They got they sat there. They dropped a bomb in phil del phio and some guys in 1985
[01:34:24.200 --> 01:34:27.080]   Nobody went to jail for the septo only survivor in the bombing
[01:34:27.080 --> 01:34:28.600]   Uh, the tisty gairman
[01:34:28.600 --> 01:34:33.560]   Oh, they would never do that to america people the people to fall for this country in their nation the government loves you
[01:34:33.560 --> 01:34:37.880]   So again, i'm not anti-conspiracy because sometimes i'm such a my
[01:34:39.080 --> 01:34:43.560]   Matter of stuff like the spears. Yeah, I got like a list of like 12. Yeah, that's not real
[01:34:43.560 --> 01:34:46.120]   They don't do that, you know if I heard one more person
[01:34:46.120 --> 01:34:50.680]   Tell me I never thought that a police officer would do that and i've been telling you this since I was 10 years old
[01:34:50.680 --> 01:34:55.080]   But now we got camera phones so you see it now you have to believe it because you're looking right at it
[01:34:55.080 --> 01:34:57.400]   So I mean some conspiracy theories
[01:34:57.400 --> 01:35:02.840]   They're not all from russia. Some of them are just good old aficion american history
[01:35:02.840 --> 01:35:09.000]   I think trauma is a good word because it's not merely the trauma of being lied to by
[01:35:09.000 --> 01:35:11.960]   Authority or being misled by authority. It's true
[01:35:11.960 --> 01:35:19.160]   There's a lot there's a lot of trauma in just in general these days and that combined that
[01:35:19.160 --> 01:35:27.080]   You know, that's the goal of propaganda is not to make you believe something but make you not believe anything
[01:35:27.080 --> 01:35:34.360]   and I think that's right. Yeah, well that that certainly the the um the the aim of of
[01:35:35.560 --> 01:35:40.680]   Russian desert from matt cia, I think it's called which was developed by the so union and the kgb
[01:35:40.680 --> 01:35:45.240]   And the during the co-war which is now in full force and it's deliberately to make you
[01:35:45.240 --> 01:35:49.880]   Distrust all sorts of information. I also think that their conspiracy
[01:35:49.880 --> 01:35:55.720]   Thinking comes from the fact that our lived experience gives us a world view
[01:35:55.720 --> 01:35:59.880]   And there are many things that are below that world view where we don't believe
[01:35:59.880 --> 01:36:04.040]   That something could be that evil or something could be that great
[01:36:04.120 --> 01:36:07.640]   So one example would be lots of people don't believe in the moon landing
[01:36:07.640 --> 01:36:15.640]   Because that's a level of greatness and achievement that is so great that it's so far beyond what people could imagine as possible
[01:36:15.640 --> 01:36:17.560]   That they just say can't be yeah
[01:36:17.560 --> 01:36:22.360]   I'm gonna believe that it was has done in a hollywood studio or whatever and then and then the you know
[01:36:22.360 --> 01:36:25.480]   Black people have been telling everyone else for decades
[01:36:25.480 --> 01:36:28.200]   About how the police treat them
[01:36:29.080 --> 01:36:35.160]   With a lot of violence of trampling the rights and so on and I think a lot of people there's a lot of racism behind that
[01:36:35.160 --> 01:36:42.280]   But there's also a lot of people who just couldn't believe that couldn't because of their lived experience at that level of evil that sort of
[01:36:42.280 --> 01:36:45.000]   Darkness existed all around them
[01:36:45.000 --> 01:36:47.160]   uh, and and so
[01:36:47.160 --> 01:36:49.080]   You know, I actually think
[01:36:49.080 --> 01:36:55.320]   This is one case in which ubiquitous video technology personal technology is actually shattering
[01:36:55.880 --> 01:36:59.640]   uh, something that people couldn't bring themselves to believe in the past and
[01:36:59.640 --> 01:37:05.560]   Uh, unfortunately, that's not going to work for the space program, but again. I think people have a I lived experience
[01:37:05.560 --> 01:37:07.480]   that
[01:37:07.480 --> 01:37:11.640]   Doesn't allow them to believe things that are that far outside of their lived experience
[01:37:11.640 --> 01:37:16.440]   Well, and you know if you if you've ever worked with someone who got called
[01:37:16.440 --> 01:37:19.480]   All that as a sexual abuser
[01:37:20.280 --> 01:37:24.360]   And you you may have found that they were very good to you, right that like oftentimes
[01:37:24.360 --> 01:37:28.920]   As a man when I when I when when other men get out it as being sexual abusers by women
[01:37:28.920 --> 01:37:30.760]   I trust and who I believe
[01:37:30.760 --> 01:37:34.840]   The the thing is that they have never displayed abusive behavior in my presence
[01:37:34.840 --> 01:37:36.280]   because
[01:37:36.280 --> 01:37:41.560]   They knew that if they did there would be some social consequence because of our relative social power
[01:37:41.560 --> 01:37:44.200]   and so they can find their bad acts to
[01:37:44.200 --> 01:37:45.880]   um
[01:37:45.880 --> 01:37:50.200]   Only doing it in the presence of people who wouldn't be believed and I think that there's a strong analysis
[01:37:50.200 --> 01:37:51.400]   of technology
[01:37:51.400 --> 01:37:57.160]   to the conduct of police around high status and low status people that that they are respectful and
[01:37:57.160 --> 01:38:02.920]   Generally good to higher status people and there's you know, it is the combination of
[01:38:02.920 --> 01:38:10.840]   Systemic disbelieving and and erasure of other people's experience and as you say your lived experience of never never seeing it in person
[01:38:10.840 --> 01:38:17.080]   Harvey Weinstein was a perfect gentleman to me. Yeah, right, right
[01:38:18.360 --> 01:38:23.000]   Uh, let's take a little break. What a panel. Well, I'm so thrilled to have all three of you here
[01:38:23.000 --> 01:38:27.400]   Cory dr. Rose newest book attack surface comes out in october
[01:38:27.400 --> 01:38:32.280]   Uh, we're gonna put a link in our show notes where you can pre-order it get the audiobook as well
[01:38:32.280 --> 01:38:36.840]   Uh, so good to have you Cory and of course craphound.com and don't forget
[01:38:36.840 --> 01:38:41.400]   pluralistic.net and you can sign up there for his free newsletter
[01:38:41.400 --> 01:38:45.080]   Which is if you if you miss Cory's links from boing boing
[01:38:45.640 --> 01:38:52.520]   You you gotta get pluralist pluralistic. Absolutely. Mike's list is also great. That's at elgin.net
[01:38:52.520 --> 01:39:01.320]   Dr elgan calm calm calm. You got the calm man and of course. Oh dr. iqm z.com where he is raising a ninja
[01:39:01.320 --> 01:39:03.960]   That's the podcast he does with his
[01:39:03.960 --> 01:39:10.680]   Super talented daughter who is so got my system link up there if anybody's looking for some racial education or senator
[01:39:10.680 --> 01:39:13.880]   Oh, that's a good link. Yeah, that's an excellent. Let's just
[01:39:14.200 --> 01:39:17.720]   I qm z says the system if you know somebody who's teetering on the fence
[01:39:17.720 --> 01:39:22.920]   You know they got a good harp, but they just don't get it just send them over there and they can watch some videos
[01:39:22.920 --> 01:39:26.520]   I know people don't like reading all the time. So yeah, there's different videos
[01:39:26.520 --> 01:39:31.720]   I qm z.com click the link that says the system or go to iqm z.com slash the system
[01:39:31.720 --> 01:39:34.200]   That's where he talks about the move bombing
[01:39:34.200 --> 01:39:41.720]   Uh, there's a lot of great videos there just really fantastic. I got blown up with so many suggestions after the last show was on
[01:39:42.360 --> 01:39:45.720]   More stuff here. Yeah watching a lot of stuff. Yeah, a good
[01:39:45.720 --> 01:39:52.680]   You know it's funny until I saw the watchmen. I had no idea about the greenwood massacre. That's it's just an amazing story
[01:39:52.680 --> 01:39:59.160]   Uh, and uh, thank goodness the watchman kind of brought it to light for a lot of people and now it's well worth learning
[01:39:59.160 --> 01:40:03.160]   It's and again talk about conspiracy. I live in the northeast area
[01:40:03.160 --> 01:40:08.280]   Obviously and people would talk about it and people say that's impossible that can't happen right like
[01:40:09.080 --> 01:40:14.040]   Again, I'm like how could that happen? They they brushed it under they swept it under the news like they covered it up
[01:40:14.040 --> 01:40:15.000]   Yep
[01:40:15.000 --> 01:40:22.520]   And again, they locked up the only survivor in jail so she couldn't talk to anybody. Yeah, so you know some some conspiracy theories like you when you say it out loud
[01:40:22.520 --> 01:40:28.440]   So the police bombed the whole block and killed they wouldn't do that. How can they get away with that?
[01:40:28.440 --> 01:40:33.560]   Sounds so preposterous when you say it out loud, but you're like, oh, yeah, they did that and it so
[01:40:34.120 --> 01:40:40.200]   And that boldens other people's crazy conspiracies. Well, yeah, the world is flat because they bombed Philadelphia. I believe world flat
[01:40:40.200 --> 01:40:43.880]   So and and let's not forget that was 35 years ago
[01:40:43.880 --> 01:40:50.280]   You know, yeah, uh, this is not this is not recent. It's been going on for a long time. Yeah
[01:40:50.280 --> 01:40:55.800]   Thank you, doctor always a thrill to have you on to our show today
[01:40:55.800 --> 01:41:00.360]   Uh brought to you by our friends at monday.com nowadays
[01:41:01.160 --> 01:41:03.720]   When your team is distributed all over the place
[01:41:03.720 --> 01:41:07.640]   It's hard to keep everybody on track to know where people are working
[01:41:07.640 --> 01:41:11.560]   You can't have the stand up meetings you might have had when everybody was in the office
[01:41:11.560 --> 01:41:15.720]   But you know, I prefer monday.com. This is one of those habits. That's going to last
[01:41:15.720 --> 01:41:21.960]   After we come back to work. It is incredible. Let's teams plan manage and track work
[01:41:21.960 --> 01:41:25.000]   In one centralized website
[01:41:25.000 --> 01:41:27.640]   One single source of truth where everybody can go
[01:41:28.200 --> 01:41:32.920]   I want to say right up front though. You don't have to abandon your existing tools because
