
[00:00:00.000 --> 00:00:05.640]   It's time for Twit, this week in tech, our second episode of the brand new East Side Studios.
[01:11:08.400 --> 01:11:09.400]   I'm not sure.
[01:11:09.400 --> 01:11:10.400]   I'm not sure.
[01:11:10.400 --> 01:11:11.400]   I'm not sure.
[01:11:11.400 --> 01:11:12.400]   I'm not sure.
[01:11:12.400 --> 01:11:13.400]   I'm not sure.
[01:11:13.400 --> 01:11:14.400]   I'm not sure.
[01:11:14.400 --> 01:11:15.400]   I'm not sure.
[01:11:15.400 --> 01:11:16.400]   I'm not sure.
[01:11:16.400 --> 01:11:17.400]   I'm not sure.
[01:11:17.400 --> 01:11:18.400]   I'm not sure.
[01:11:18.400 --> 01:11:19.400]   I'm not sure.
[01:11:19.400 --> 01:11:20.400]   I'm not sure.
[01:11:20.400 --> 01:11:21.400]   I'm not sure.
[01:11:21.400 --> 01:11:22.400]   I'm not sure.
[01:11:22.400 --> 01:11:23.400]   I'm not sure.
[01:11:23.400 --> 01:11:24.400]   I'm not sure.
[01:11:24.400 --> 01:11:25.400]   I'm not sure.
[01:11:25.400 --> 01:11:26.400]   I'm not sure.
[01:11:26.400 --> 01:11:27.400]   I'm not sure.
[01:11:27.400 --> 01:11:28.400]   I'm not sure.
[01:11:28.400 --> 01:11:29.400]   I'm not sure.
[01:11:29.400 --> 01:11:30.400]   I'm not sure.
[01:11:30.400 --> 01:11:31.400]   I'm not sure.
[01:11:31.400 --> 01:11:32.400]   I'm not sure.
[01:11:32.400 --> 01:11:33.400]   I'm not sure.
[01:11:33.400 --> 01:11:34.400]   I'm not sure.
[01:11:34.400 --> 01:11:35.400]   I'm not sure.
[01:11:35.400 --> 01:11:36.400]   I'm not sure.
[01:11:36.400 --> 01:11:37.400]   I'm not sure.
[01:11:37.400 --> 01:11:38.400]   I'm not sure.
[01:11:38.400 --> 01:11:39.400]   I'm not sure.
[01:11:39.400 --> 01:11:40.400]   I'm not sure.
[01:11:40.400 --> 01:11:41.400]   I'm not sure.
[01:11:41.400 --> 01:11:42.400]   I'm not sure.
[01:11:42.400 --> 01:11:43.400]   I'm not sure.
[01:11:43.400 --> 01:11:44.400]   I'm not sure.
[01:11:44.400 --> 01:11:45.400]   I'm not sure.
[01:11:45.400 --> 01:11:46.400]   I'm not sure.
[01:11:46.400 --> 01:11:47.400]   I'm not sure.
[01:11:47.400 --> 01:11:48.400]   I'm not sure.
[01:11:48.400 --> 01:11:49.400]   I'm not sure.
[01:11:49.400 --> 01:11:50.400]   I'm not sure.
[01:11:50.400 --> 01:11:51.400]   I'm not sure.
[01:11:51.400 --> 01:11:52.400]   I'm not sure.
[01:11:52.400 --> 01:11:53.400]   I'm not sure.
[01:11:53.400 --> 01:11:54.400]   I'm not sure.
[01:11:54.400 --> 01:11:55.400]   I'm not sure.
[01:11:55.400 --> 01:11:56.400]   I'm not sure.
[01:11:56.400 --> 01:11:57.400]   I'm not sure.
[01:11:57.400 --> 01:11:58.400]   I'm not sure.
[01:11:58.400 --> 01:11:59.400]   I'm not sure.
[01:11:59.400 --> 01:12:00.400]   I'm not sure.
[01:12:00.400 --> 01:12:01.400]   I'm not sure.
[01:12:01.400 --> 01:12:02.400]   I'm not sure.
[01:12:02.400 --> 01:12:03.400]   I'm not sure.
[01:12:03.400 --> 01:12:04.400]   I'm not sure.
[01:12:04.400 --> 01:12:05.400]   I'm not sure.
[01:12:05.400 --> 01:12:06.400]   I'm not sure.
[01:12:06.400 --> 01:12:07.400]   I'm not sure.
[01:12:07.400 --> 01:12:08.400]   I'm not sure.
[01:12:08.400 --> 01:12:09.400]   I'm not sure.
[01:12:09.400 --> 01:12:10.400]   I'm not sure.
[01:12:10.400 --> 01:12:11.400]   I'm not sure.
[01:12:11.400 --> 01:12:12.400]   I'm not sure.
[01:12:12.400 --> 01:12:13.400]   I'm not sure.
[01:12:13.400 --> 01:12:14.400]   I'm not sure.
[01:12:14.400 --> 01:12:15.400]   I'm not sure.
[01:12:15.400 --> 01:12:16.400]   I'm not sure.
[01:12:16.400 --> 01:12:17.400]   I'm not sure.
[01:12:17.400 --> 01:12:18.400]   I'm not sure.
[01:12:18.400 --> 01:12:19.400]   I'm not sure.
[01:12:19.400 --> 01:12:20.400]   I'm not sure.
[01:12:20.400 --> 01:12:21.400]   I'm not sure.
[01:12:21.400 --> 01:12:22.400]   I'm not sure.
[01:12:22.400 --> 01:12:23.400]   I'm not sure.
[01:12:23.400 --> 01:12:24.400]   I'm not sure.
[01:12:24.400 --> 01:12:25.400]   I'm not sure.
[01:12:25.400 --> 01:12:26.400]   I'm not sure.
[01:12:26.400 --> 01:12:27.400]   I'm not sure.
[01:12:27.400 --> 01:12:28.400]   I'm not sure.
[01:12:28.400 --> 01:12:29.400]   I'm not sure.
[01:12:29.400 --> 01:12:30.400]   I'm not sure.
[01:12:30.400 --> 01:12:31.400]   I'm not sure.
[01:12:31.400 --> 01:12:32.400]   I'm not sure.
[01:12:32.400 --> 01:12:33.400]   I'm not sure.
[01:12:33.400 --> 01:12:34.400]   I'm not sure.
[01:12:34.400 --> 01:12:35.400]   I'm not sure.
[01:12:35.400 --> 01:12:36.400]   I'm not sure.
[01:12:36.400 --> 01:12:37.400]   I'm not sure.
[01:12:37.400 --> 01:12:38.400]   I'm not sure.
[01:12:38.400 --> 01:12:39.400]   I'm not sure.
[01:12:39.400 --> 01:12:40.400]   I'm not sure.
[01:12:40.400 --> 01:12:41.400]   I'm not sure.
[01:12:41.400 --> 01:12:42.400]   I'm not sure.
[01:12:42.400 --> 01:12:43.400]   I'm not sure.
[01:12:43.400 --> 01:12:44.400]   I'm not sure.
[01:12:44.400 --> 01:12:45.400]   I'm not sure.
[01:12:45.400 --> 01:12:46.400]   I'm not sure.
[01:12:46.400 --> 01:12:47.400]   I'm not sure.
[01:12:47.400 --> 01:12:48.400]   I'm not sure.
[01:12:48.400 --> 01:12:49.400]   I'm not sure.
[01:12:49.400 --> 01:12:50.400]   I'm not sure.
[01:12:50.400 --> 01:12:51.400]   I'm not sure.
[01:12:51.400 --> 01:12:52.400]   I'm not sure.
[01:12:52.400 --> 01:12:53.400]   I'm not sure.
[01:12:53.400 --> 01:12:54.400]   I'm not sure.
[01:12:54.400 --> 01:12:55.400]   I'm not sure.
[01:12:55.400 --> 01:12:56.400]   I'm not sure.
[01:12:56.400 --> 01:12:57.400]   I'm not sure.
[01:12:57.400 --> 01:12:58.400]   I'm not sure.
[01:12:58.400 --> 01:12:59.400]   I'm not sure.
[01:12:59.400 --> 01:13:00.400]   I'm not sure.
[01:13:00.400 --> 01:13:01.400]   I'm not sure.
[01:13:01.400 --> 01:13:02.400]   I'm not sure.
[01:13:02.400 --> 01:13:03.400]   I'm not sure.
[01:13:03.400 --> 01:13:04.400]   I'm not sure.
[01:13:04.400 --> 01:13:05.400]   I'm not sure.
[01:13:05.400 --> 01:13:06.400]   I'm not sure.
[01:13:06.400 --> 01:13:07.400]   I'm not sure.
[01:13:07.400 --> 01:13:08.400]   I'm not sure.
[01:13:08.400 --> 01:13:09.400]   I'm not sure.
[01:13:09.400 --> 01:13:10.400]   I'm not sure.
[01:13:10.400 --> 01:13:11.400]   I'm not sure.
[01:13:11.400 --> 01:13:12.400]   I'm not sure.
[01:13:12.400 --> 01:13:13.400]   I'm not sure.
[01:13:13.400 --> 01:13:14.400]   I'm not sure.
[01:13:14.400 --> 01:13:15.400]   I'm not sure.
[01:13:15.400 --> 01:13:16.400]   I'm not sure.
[01:13:16.400 --> 01:13:17.400]   I'm not sure.
[01:13:17.400 --> 01:13:18.400]   I'm not sure.
[01:13:18.400 --> 01:13:19.400]   I'm not sure.
[01:13:19.400 --> 01:13:20.400]   I'm not sure.
[01:13:20.400 --> 01:13:21.400]   I'm not sure.
[01:13:21.400 --> 01:13:22.400]   I'm not sure.
[01:13:22.400 --> 01:13:23.400]   I'm not sure.
[01:13:23.400 --> 01:13:24.400]   I'm not sure.
[01:13:24.400 --> 01:13:25.400]   I'm not sure.
[01:13:25.400 --> 01:13:26.400]   I'm not sure.
[01:13:26.400 --> 01:13:27.400]   I'm not sure.
[01:13:27.400 --> 01:13:28.400]   I'm not sure.
[01:13:28.400 --> 01:13:29.400]   I'm not sure.
[01:13:29.400 --> 01:13:30.400]   I'm not sure.
[01:13:30.400 --> 01:13:31.400]   I'm not sure.
[01:13:31.400 --> 01:13:32.400]   I'm not sure.
[01:13:32.400 --> 01:13:33.400]   I'm not sure.
[01:13:33.400 --> 01:13:34.400]   I'm not sure.
[01:13:34.400 --> 01:13:35.400]   I'm not sure.
[01:13:35.400 --> 01:13:36.400]   I'm not sure.
[01:13:36.400 --> 01:13:37.400]   I'm not sure.
[01:13:37.400 --> 01:13:38.400]   I'm not sure.
[01:13:38.400 --> 01:13:39.400]   I'm not sure.
[01:13:39.400 --> 01:13:40.400]   I'm not sure.
[01:13:40.400 --> 01:13:41.400]   I'm not sure.
[01:13:41.400 --> 01:13:42.400]   I'm not sure.
[01:13:42.400 --> 01:13:43.400]   I'm not sure.
[01:13:43.400 --> 01:13:44.400]   I'm not sure.
[01:13:44.400 --> 01:13:45.400]   I'm not sure.
[01:13:45.400 --> 01:13:46.400]   I'm not sure.
[01:13:46.400 --> 01:13:47.400]   I'm not sure.
[01:13:47.400 --> 01:13:48.400]   I'm not sure.
[01:13:48.400 --> 01:13:49.400]   I'm not sure.
[01:13:49.400 --> 01:13:50.400]   I'm not sure.
[01:13:50.400 --> 01:13:51.400]   I'm not sure.
[01:13:51.400 --> 01:13:52.400]   I'm not sure.
[01:13:52.400 --> 01:13:53.400]   I'm not sure.
[01:13:53.400 --> 01:13:54.400]   I'm not sure.
[01:13:54.400 --> 01:13:55.400]   I'm not sure.
[01:13:55.400 --> 01:13:56.400]   I'm not sure.
[01:13:56.400 --> 01:13:57.400]   I'm not sure.
[01:13:57.400 --> 01:13:58.400]   I'm not sure.
[01:13:58.400 --> 01:13:59.400]   I'm not sure.
[01:13:59.400 --> 01:14:00.400]   I'm not sure.
[01:14:00.400 --> 01:14:01.400]   I'm not sure.
[01:14:01.400 --> 01:14:02.400]   I'm not sure.
[01:14:02.400 --> 01:14:03.400]   I'm not sure.
[01:14:03.400 --> 01:14:04.400]   I'm not sure.
[01:14:04.400 --> 01:14:05.400]   I'm not sure.
[01:14:05.400 --> 01:14:06.400]   I'm not sure.
[01:14:06.400 --> 01:14:07.400]   I'm not sure.
[01:14:07.400 --> 01:14:08.400]   I'm not sure.
[01:14:08.400 --> 01:14:09.400]   I'm not sure.
[01:14:09.400 --> 01:14:10.400]   I'm not sure.
[01:14:10.400 --> 01:14:11.400]   I'm not sure.
[01:14:11.400 --> 01:14:12.400]   I'm not sure.
[01:14:12.400 --> 01:14:13.400]   I'm not sure.
[01:14:13.400 --> 01:14:14.400]   I'm not sure.
[01:14:14.400 --> 01:14:15.400]   I'm not sure.
[01:14:15.400 --> 01:14:16.400]   I'm not sure.
[01:14:16.400 --> 01:14:17.400]   I'm not sure.
[01:14:17.400 --> 01:14:18.400]   I'm not sure.
[01:14:18.400 --> 01:14:19.400]   I'm not sure.
[01:14:19.400 --> 01:14:20.400]   I'm not sure.
[01:14:20.400 --> 01:14:21.400]   I'm not sure.
[01:14:21.400 --> 01:14:22.400]   I'm not sure.
[01:14:22.400 --> 01:14:23.400]   I'm not sure.
[01:14:23.400 --> 01:14:24.400]   I'm not sure.
[01:14:24.400 --> 01:14:25.400]   I'm not sure.
[01:14:25.400 --> 01:14:26.400]   I'm not sure.
[01:14:26.400 --> 01:14:27.400]   I'm not sure.
[01:14:27.400 --> 01:14:28.400]   I'm not sure.
[01:14:28.400 --> 01:14:29.400]   I'm not sure.
[01:14:29.400 --> 01:14:30.400]   I'm not sure.
[01:14:30.400 --> 01:14:31.400]   I'm not sure.
[01:14:31.400 --> 01:14:32.400]   I'm not sure.
[01:14:32.400 --> 01:14:33.400]   I'm not sure.
[01:14:33.400 --> 01:14:34.400]   I'm not sure.
[01:14:34.400 --> 01:14:35.400]   I'm not sure.
[01:14:35.400 --> 01:14:36.400]   I'm not sure.
[01:14:36.400 --> 01:14:37.400]   I'm not sure.
[01:14:37.400 --> 01:14:38.400]   I'm not sure.
[01:14:38.400 --> 01:14:39.400]   I'm not sure.
[01:14:39.400 --> 01:14:40.400]   I'm not sure.
[01:14:40.400 --> 01:14:41.400]   I'm not sure.
[01:14:41.400 --> 01:14:42.400]   I'm not sure.
[01:14:42.400 --> 01:14:43.400]   I'm not sure.
[01:14:43.400 --> 01:14:44.400]   I'm not sure.
[01:14:44.400 --> 01:14:45.400]   I'm not sure.
[01:14:45.400 --> 01:14:46.400]   I'm not sure.
[01:14:46.400 --> 01:14:47.400]   I'm not sure.
[01:14:47.400 --> 01:14:48.400]   I'm not sure.
[01:14:48.400 --> 01:14:49.400]   I'm not sure.
[01:14:49.400 --> 01:14:50.400]   I'm not sure.
[01:14:50.400 --> 01:14:51.400]   I'm not sure.
[01:14:51.400 --> 01:14:52.400]   I'm not sure.
[01:14:52.400 --> 01:14:53.400]   I'm not sure.
[01:14:53.400 --> 01:14:54.400]   I'm not sure.
[01:14:54.400 --> 01:14:55.400]   I'm not sure.
[01:14:55.400 --> 01:14:56.400]   I'm not sure.
[01:14:56.400 --> 01:14:57.400]   I'm not sure.
[01:14:57.400 --> 01:14:58.400]   I'm not sure.
[01:14:58.400 --> 01:14:59.400]   I'm not sure.
[01:14:59.400 --> 01:15:00.400]   I'm not sure.
[01:15:00.400 --> 01:15:01.400]   I'm not sure.
[01:15:01.400 --> 01:15:02.400]   I'm not sure.
[01:15:02.400 --> 01:15:03.400]   I'm not sure.
[01:15:03.400 --> 01:15:04.400]   I'm not sure.
[01:15:04.400 --> 01:15:05.400]   I'm not sure.
[01:15:05.400 --> 01:15:06.400]   I'm not sure.
[01:15:06.400 --> 01:15:07.400]   I'm not sure.
[01:15:07.400 --> 01:15:08.400]   I'm not sure.
[01:15:08.400 --> 01:15:09.400]   I'm not sure.
[01:15:09.400 --> 01:15:10.400]   I'm not sure.
[01:15:10.400 --> 01:15:11.400]   I'm not sure.
[01:15:11.400 --> 01:15:12.400]   I'm not sure.
[01:15:12.400 --> 01:15:13.400]   I'm not sure.
[01:15:13.400 --> 01:15:14.400]   I'm not sure.
[01:15:14.400 --> 01:15:15.400]   I'm not sure.
[01:15:15.400 --> 01:15:16.400]   I'm not sure.
[01:15:16.400 --> 01:15:17.400]   I'm not sure.
[01:15:17.400 --> 01:15:18.400]   I'm not sure.
[01:15:18.400 --> 01:15:19.400]   I'm not sure.
[01:15:19.400 --> 01:15:20.400]   I'm not sure.
[01:15:20.400 --> 01:15:21.400]   I'm not sure.
[01:15:21.400 --> 01:15:22.400]   I'm not sure.
[01:15:22.400 --> 01:15:23.400]   I'm not sure.
[01:15:23.400 --> 01:15:24.400]   I'm not sure.
[01:15:24.400 --> 01:15:25.400]   I'm not sure.
[01:15:25.400 --> 01:15:26.400]   I'm not sure.
[01:15:26.400 --> 01:15:27.400]   I'm not sure.
[01:15:27.400 --> 01:15:28.400]   I'm not sure.
[01:15:28.400 --> 01:15:29.400]   I'm not sure.
[01:15:29.400 --> 01:15:30.400]   I'm not sure.
[01:15:30.400 --> 01:15:31.400]   I'm not sure.
[01:15:31.400 --> 01:15:32.400]   I'm not sure.
[01:15:32.400 --> 01:15:33.400]   I'm not sure.
[01:15:33.400 --> 01:15:34.400]   I'm not sure.
[01:15:34.400 --> 01:15:35.400]   I'm not sure.
[01:15:35.400 --> 01:15:36.400]   I'm not sure.
[01:15:36.400 --> 01:15:37.400]   I'm not sure.
[01:15:37.400 --> 01:15:38.400]   I'm not sure.
[01:15:38.400 --> 01:15:39.400]   I'm not sure.
[01:15:39.400 --> 01:15:40.400]   I'm not sure.
[01:15:40.400 --> 01:15:41.400]   I'm not sure.
[01:15:41.400 --> 01:15:42.400]   I'm not sure.
[01:15:42.400 --> 01:15:43.400]   I'm not sure.
[01:15:43.400 --> 01:15:44.400]   I'm not sure.
[01:15:44.400 --> 01:15:45.400]   I'm not sure.
[01:15:45.400 --> 01:15:46.400]   I'm not sure.
[01:15:46.400 --> 01:15:47.400]   I'm not sure.
[01:15:47.400 --> 01:15:48.400]   I'm not sure.
[01:15:48.400 --> 01:15:49.400]   I'm not sure.
[01:15:49.400 --> 01:15:50.400]   I'm not sure.
[01:15:50.400 --> 01:15:51.400]   I'm not sure.
[01:15:51.400 --> 01:15:52.400]   I'm not sure.
[01:15:52.400 --> 01:15:53.400]   I'm not sure.
[01:15:53.400 --> 01:15:54.400]   I'm not sure.
[01:15:54.400 --> 01:15:55.400]   I'm not sure.
[01:15:55.400 --> 01:15:56.400]   I'm not sure.
[01:15:56.400 --> 01:15:57.400]   I'm not sure.
[01:15:57.400 --> 01:15:58.400]   I'm not sure.
[01:15:58.400 --> 01:15:59.400]   I'm not sure.
[01:15:59.400 --> 01:16:00.400]   I'm not sure.
[01:16:00.400 --> 01:16:01.400]   I'm not sure.
[01:16:01.400 --> 01:16:02.400]   I'm not sure.
[01:16:02.400 --> 01:16:03.400]   I'm not sure.
[01:16:03.400 --> 01:16:04.400]   I'm not sure.
[01:16:04.400 --> 01:16:05.400]   I'm not sure.
[01:16:05.400 --> 01:16:06.400]   I'm not sure.
[01:16:06.400 --> 01:16:07.400]   I'm not sure.
[01:16:07.400 --> 01:16:08.400]   I'm not sure.
[01:16:08.400 --> 01:16:09.400]   I'm not sure.
[01:16:09.400 --> 01:16:10.400]   I'm not sure.
[01:16:10.400 --> 01:16:11.400]   I'm not sure.
[01:16:11.400 --> 01:16:12.400]   I'm not sure.
[01:16:12.400 --> 01:16:13.400]   I'm not sure.
[01:16:13.400 --> 01:16:14.400]   I'm not sure.
[01:16:14.400 --> 01:16:15.400]   I'm not sure.
[01:16:15.400 --> 01:16:16.400]   I'm not sure.
[01:16:16.400 --> 01:16:17.400]   I'm not sure.
[01:16:17.400 --> 01:16:18.400]   I'm not sure.
[01:16:18.400 --> 01:16:19.400]   I'm not sure.
[01:16:19.400 --> 01:16:20.400]   I'm not sure.
[01:16:20.400 --> 01:16:21.400]   I'm not sure.
[01:16:21.400 --> 01:16:22.400]   I'm not sure.
[01:16:22.400 --> 01:16:23.400]   I'm not sure.
[01:16:23.400 --> 01:16:24.400]   I'm not sure.
[01:16:24.400 --> 01:16:25.400]   I'm not sure.
[01:16:25.400 --> 01:16:26.400]   I'm not sure.
[01:16:26.400 --> 01:16:27.400]   I'm not sure.
[01:16:27.400 --> 01:16:28.400]   I'm not sure.
[01:16:28.400 --> 01:16:29.400]   I'm not sure.
[01:16:29.400 --> 01:16:30.400]   I'm not sure.
[01:16:30.400 --> 01:16:31.400]   I'm not sure.
[01:16:31.400 --> 01:16:32.400]   I'm not sure.
[01:16:32.400 --> 01:16:33.400]   I'm not sure.
[01:16:33.400 --> 01:16:34.400]   I'm not sure.
[01:16:34.400 --> 01:16:35.400]   I'm not sure.
[01:16:35.400 --> 01:16:36.400]   I'm not sure.
[01:16:36.400 --> 01:16:37.400]   I'm not sure.
[01:16:37.400 --> 01:16:38.400]   I'm not sure.
[01:16:38.400 --> 01:16:39.400]   I'm not sure.
[01:16:39.400 --> 01:16:40.400]   I'm not sure.
[01:16:40.400 --> 01:16:41.400]   I'm not sure.
[01:16:41.400 --> 01:16:42.400]   I'm not sure.
[01:16:42.400 --> 01:16:43.400]   I'm not sure.
[01:16:43.400 --> 01:16:44.400]   I'm not sure.
[01:16:44.400 --> 01:16:45.400]   I'm not sure.
[01:16:45.400 --> 01:16:46.400]   I'm not sure.
[01:16:46.400 --> 01:16:47.400]   I'm not sure.
[01:16:47.400 --> 01:16:48.400]   I'm not sure.
[01:16:48.400 --> 01:16:49.400]   I'm not sure.
[01:16:49.400 --> 01:16:50.400]   I'm not sure.
[01:16:50.400 --> 01:16:51.400]   I'm not sure.
[01:16:51.400 --> 01:16:52.400]   I'm not sure.
[01:16:52.400 --> 01:16:53.400]   I'm not sure.
[01:16:53.400 --> 01:16:54.400]   I'm not sure.
[01:16:54.400 --> 01:16:55.400]   I'm not sure.
[01:16:55.400 --> 01:16:56.400]   I'm not sure.
[01:16:56.400 --> 01:16:57.400]   I'm not sure.
[01:16:57.400 --> 01:16:58.400]   I'm not sure.
[01:16:58.400 --> 01:16:59.400]   I'm not sure.
[01:16:59.400 --> 01:17:00.400]   I'm not sure.
[01:17:00.400 --> 01:17:01.400]   I'm not sure.
[01:17:01.400 --> 01:17:02.400]   I'm not sure.
[01:17:02.400 --> 01:17:03.400]   I'm not sure.
[01:17:03.400 --> 01:17:04.400]   I'm not sure.
[01:17:04.400 --> 01:17:05.400]   I'm not sure.
[01:17:05.400 --> 01:17:06.400]   I'm not sure.
[01:17:06.400 --> 01:17:07.400]   I'm not sure.
[01:17:07.400 --> 01:17:08.400]   I'm not sure.
[01:17:08.400 --> 01:17:09.400]   I'm not sure.
[01:17:09.400 --> 01:17:10.400]   I'm not sure.
[01:17:10.400 --> 01:17:11.400]   I'm not sure.
[01:17:11.400 --> 01:17:12.400]   I'm not sure.
[01:17:12.400 --> 01:17:13.400]   I'm not sure.
[01:17:13.400 --> 01:17:14.400]   I'm not sure.
[01:17:14.400 --> 01:17:15.400]   I'm not sure.
[01:17:15.400 --> 01:17:16.400]   I'm not sure.
[01:17:16.400 --> 01:17:17.400]   I'm not sure.
[01:17:17.400 --> 01:17:18.400]   I'm not sure.
[01:17:18.400 --> 01:17:19.400]   I'm not sure.
[01:17:19.400 --> 01:17:20.400]   I'm not sure.
[01:17:20.400 --> 01:17:21.400]   I'm not sure.
[01:17:21.400 --> 01:17:22.400]   I'm not sure.
[01:17:22.400 --> 01:17:23.400]   I'm not sure.
[01:17:23.400 --> 01:17:24.400]   I'm not sure.
[01:17:24.400 --> 01:17:25.400]   I'm not sure.
[01:17:25.400 --> 01:17:26.400]   I'm not sure.
[01:17:26.400 --> 01:17:27.400]   I'm not sure.
[01:17:27.400 --> 01:17:28.400]   I'm not sure.
[01:17:28.400 --> 01:17:29.400]   I'm not sure.
[01:17:29.400 --> 01:17:30.400]   I'm not sure.
[01:17:30.400 --> 01:17:31.400]   I'm not sure.
[01:17:31.400 --> 01:17:32.400]   I'm not sure.
[01:17:32.400 --> 01:17:33.400]   I'm not sure.
[01:17:33.400 --> 01:17:34.400]   I'm not sure.
[01:17:34.400 --> 01:17:35.400]   I'm not sure.
[01:17:35.400 --> 01:17:36.400]   I'm not sure.
[01:17:36.400 --> 01:17:37.400]   I'm not sure.
[01:17:37.400 --> 01:17:38.400]   I'm not sure.
[01:17:38.400 --> 01:17:39.400]   I'm not sure.
[01:17:39.400 --> 01:17:40.400]   I'm not sure.
[01:17:40.400 --> 01:17:41.400]   I'm not sure.
[01:17:41.400 --> 01:17:42.400]   I'm not sure.
[01:17:42.400 --> 01:17:43.400]   I'm not sure.
[01:17:43.400 --> 01:17:44.400]   I'm not sure.
[01:17:44.400 --> 01:17:45.400]   I'm not sure.
[01:17:45.400 --> 01:17:46.400]   I'm not sure.
[01:17:46.400 --> 01:17:47.400]   I'm not sure.
[01:17:47.400 --> 01:17:48.400]   I'm not sure.
[01:17:48.400 --> 01:17:49.400]   I'm not sure.
[01:17:49.400 --> 01:17:50.400]   I'm not sure.
[01:17:50.400 --> 01:17:51.400]   I'm not sure.
[01:17:51.400 --> 01:17:52.400]   I'm not sure.
[01:17:52.400 --> 01:17:53.400]   I'm not sure.
[01:17:53.400 --> 01:17:54.400]   I'm not sure.
[01:17:54.400 --> 01:17:55.400]   I'm not sure.
[01:17:55.400 --> 01:17:56.400]   I'm not sure.
[01:17:56.400 --> 01:17:57.400]   I'm not sure.
[01:17:57.400 --> 01:17:58.400]   I'm not sure.
[01:17:58.400 --> 01:17:59.400]   I'm not sure.
[01:17:59.400 --> 01:18:00.400]   I'm not sure.
[01:18:00.400 --> 01:18:01.400]   I'm not sure.
[01:18:01.400 --> 01:18:02.400]   I'm not sure.
[01:18:02.400 --> 01:18:03.400]   I'm not sure.
[01:18:03.400 --> 01:18:04.400]   I'm not sure.
[01:18:04.400 --> 01:18:05.400]   I'm not sure.
[01:18:05.400 --> 01:18:06.400]   I'm not sure.
[01:18:06.400 --> 01:18:07.400]   I'm not sure.
[01:18:07.400 --> 01:18:08.400]   I'm not sure.
[01:18:08.400 --> 01:18:09.400]   I'm not sure.
[01:18:09.400 --> 01:18:10.400]   I'm not sure.
[01:18:10.400 --> 01:18:11.400]   I'm not sure.
[01:18:11.400 --> 01:18:12.400]   I'm not sure.
[01:18:12.400 --> 01:18:13.400]   I'm not sure.
[01:18:13.400 --> 01:18:14.400]   I'm not sure.
[01:18:14.400 --> 01:18:15.400]   I'm not sure.
[01:18:15.400 --> 01:18:16.400]   I'm not sure.
[01:18:16.400 --> 01:18:17.400]   I'm not sure.
[01:18:17.400 --> 01:18:18.400]   I'm not sure.
[01:18:18.400 --> 01:18:19.400]   I'm not sure.
[01:18:19.400 --> 01:18:20.400]   I'm not sure.
[01:18:20.400 --> 01:18:21.400]   I'm not sure.
[01:18:21.400 --> 01:18:22.400]   I'm not sure.
[01:18:22.400 --> 01:18:23.400]   I'm not sure.
[01:18:23.400 --> 01:18:24.400]   I'm not sure.
[01:18:24.400 --> 01:18:25.400]   I'm not sure.
[01:18:25.400 --> 01:18:26.400]   I'm not sure.
[01:18:26.400 --> 01:18:27.400]   I'm not sure.
[01:18:27.400 --> 01:18:28.400]   I'm not sure.
[01:18:28.400 --> 01:18:29.400]   I'm not sure.
[01:18:29.400 --> 01:18:30.400]   I'm not sure.
[01:18:30.400 --> 01:18:31.400]   I'm not sure.
[01:18:31.400 --> 01:18:32.400]   I'm not sure.
[01:18:32.400 --> 01:18:33.400]   I'm not sure.
[01:18:33.400 --> 01:18:34.400]   I'm not sure.
[01:18:34.400 --> 01:18:35.400]   I'm not sure.
[01:18:35.400 --> 01:18:36.400]   I'm not sure.
[01:18:36.400 --> 01:18:37.400]   I'm not sure.
[01:18:37.400 --> 01:18:38.400]   I'm not sure.
[01:18:38.400 --> 01:18:39.400]   I'm not sure.
[01:18:39.400 --> 01:18:40.400]   I'm not sure.
[01:18:40.400 --> 01:18:41.400]   I'm not sure.
[01:18:41.400 --> 01:18:42.400]   I'm not sure.
[01:18:42.400 --> 01:18:43.400]   I'm not sure.
[01:18:43.400 --> 01:18:44.400]   I'm not sure.
[01:18:44.400 --> 01:18:45.400]   I'm not sure.
[01:18:45.400 --> 01:18:46.400]   I'm not sure.
[01:18:46.400 --> 01:18:47.400]   I'm not sure.
[01:18:47.400 --> 01:18:48.400]   I'm not sure.
[01:18:48.400 --> 01:18:49.400]   I'm not sure.
[01:18:49.400 --> 01:18:50.400]   I'm not sure.
[01:18:50.400 --> 01:18:51.400]   I'm not sure.
[01:18:51.400 --> 01:18:52.400]   I'm not sure.
[01:18:52.400 --> 01:18:53.400]   I'm not sure.
[01:18:53.400 --> 01:18:54.400]   I'm not sure.
[01:18:54.400 --> 01:18:55.400]   I'm not sure.
[01:18:55.400 --> 01:18:56.400]   I'm not sure.
[01:18:56.400 --> 01:18:57.400]   I'm not sure.
[01:18:57.400 --> 01:18:58.400]   I'm not sure.
[01:18:58.400 --> 01:18:59.400]   I'm not sure.
[01:18:59.400 --> 01:19:00.400]   I'm not sure.
[01:19:00.400 --> 01:19:01.400]   I'm not sure.
[01:19:01.400 --> 01:19:02.400]   I'm not sure.
[01:19:02.400 --> 01:19:03.400]   I'm not sure.
[01:19:03.400 --> 01:19:04.400]   I'm not sure.
[01:19:04.400 --> 01:19:05.400]   I'm not sure.
[01:19:05.400 --> 01:19:06.400]   I'm not sure.
[01:19:06.400 --> 01:19:07.400]   I'm not sure.
[01:19:07.400 --> 01:19:08.400]   I'm not sure.
