
[00:00:00.000 --> 00:00:04.400]   It's time for Twit this week in Tech and what a week this has been.
[01:19:14.380 --> 01:19:15.380]   The--
[01:19:15.380 --> 01:19:16.380]   The--
[01:19:16.380 --> 01:19:17.380]   The--
[01:19:17.380 --> 01:19:18.380]   The--
[01:19:18.380 --> 01:19:19.380]   The--
[01:19:19.380 --> 01:19:20.380]   The--
[01:19:20.380 --> 01:19:21.380]   The--
[01:19:21.380 --> 01:19:22.380]   The--
[01:19:22.380 --> 01:19:23.380]   The--
[01:19:23.380 --> 01:19:24.380]   The--
[01:19:24.380 --> 01:19:25.380]   The--
[01:19:25.380 --> 01:19:26.380]   The--
[01:19:26.380 --> 01:19:27.380]   The--
[01:19:27.380 --> 01:19:28.380]   The--
[01:19:28.380 --> 01:19:29.380]   The--
[01:19:29.380 --> 01:19:30.380]   The--
[01:19:30.380 --> 01:19:31.380]   The--
[01:19:31.380 --> 01:19:32.380]   The--
[01:19:32.380 --> 01:19:33.380]   The--
[01:19:33.380 --> 01:19:34.380]   The--
[01:19:34.380 --> 01:19:35.380]   The--
[01:19:35.380 --> 01:19:36.380]   The--
[01:19:36.380 --> 01:19:37.380]   The--
[01:19:37.380 --> 01:19:38.380]   The--
[01:19:38.380 --> 01:19:39.380]   The--
[01:19:39.380 --> 01:19:40.380]   The--
[01:19:40.380 --> 01:19:41.380]   The--
[01:19:41.380 --> 01:19:42.380]   The--
[01:19:42.380 --> 01:19:43.380]   The--
[01:19:43.380 --> 01:19:44.380]   The--
[01:19:44.380 --> 01:19:45.380]   The--
[01:19:45.380 --> 01:19:46.380]   The--
[01:19:46.380 --> 01:19:47.380]   The--
[01:19:47.380 --> 01:19:48.380]   The--
[01:19:48.380 --> 01:19:49.380]   The--
[01:19:49.380 --> 01:19:50.380]   The--
[01:19:50.380 --> 01:19:51.380]   The--
[01:19:51.380 --> 01:19:52.380]   The--
[01:19:52.380 --> 01:19:53.380]   The--
[01:19:53.380 --> 01:19:54.380]   The--
[01:19:54.380 --> 01:19:55.380]   The--
[01:19:55.380 --> 01:19:56.380]   The--
[01:19:56.380 --> 01:19:57.380]   The--
[01:19:57.380 --> 01:19:58.380]   The--
[01:19:58.380 --> 01:19:59.380]   The--
[01:19:59.380 --> 01:20:00.380]   The--
[01:20:00.380 --> 01:20:01.380]   The--
[01:20:01.380 --> 01:20:02.380]   The--
[01:20:02.380 --> 01:20:03.380]   The--
[01:20:03.380 --> 01:20:04.380]   The--
[01:20:04.380 --> 01:20:05.380]   The--
[01:20:05.380 --> 01:20:06.380]   The--
[01:20:06.380 --> 01:20:07.380]   The--
[01:20:07.380 --> 01:20:08.380]   The--
[01:20:08.380 --> 01:20:09.380]   The--
[01:20:09.380 --> 01:20:10.380]   The--
[01:20:10.380 --> 01:20:11.380]   The--
[01:20:11.380 --> 01:20:12.380]   The--
[01:20:12.380 --> 01:20:13.380]   The--
[01:20:13.380 --> 01:20:14.380]   The--
[01:20:14.380 --> 01:20:15.380]   The--
[01:20:15.380 --> 01:20:16.380]   The--
[01:20:16.380 --> 01:20:17.380]   The--
[01:20:17.380 --> 01:20:18.380]   The--
[01:20:18.380 --> 01:20:19.380]   The--
[01:20:19.380 --> 01:20:20.380]   The--
[01:20:20.380 --> 01:20:21.380]   The--
[01:20:21.380 --> 01:20:22.380]   The--
[01:20:22.380 --> 01:20:23.380]   The--
[01:20:23.380 --> 01:20:24.380]   The--
[01:20:24.380 --> 01:20:25.380]   The--
[01:20:25.380 --> 01:20:26.380]   The--
[01:20:26.380 --> 01:20:27.380]   The--
[01:20:27.380 --> 01:20:28.380]   The--
[01:20:28.380 --> 01:20:29.380]   The--
[01:20:29.380 --> 01:20:30.380]   The--
[01:20:30.380 --> 01:20:31.380]   The--
[01:20:31.380 --> 01:20:32.380]   The--
[01:20:32.380 --> 01:20:33.380]   The--
[01:20:33.380 --> 01:20:34.380]   The--
[01:20:34.380 --> 01:20:35.380]   The--
[01:20:35.380 --> 01:20:36.380]   The--
[01:20:36.380 --> 01:20:37.380]   The--
[01:20:37.380 --> 01:20:38.380]   The--
[01:20:38.380 --> 01:20:39.380]   The--
[01:20:39.380 --> 01:20:40.380]   The--
[01:20:40.380 --> 01:20:41.380]   The--
[01:20:41.380 --> 01:20:42.380]   The--
[01:20:42.380 --> 01:20:43.380]   The--
[01:20:43.380 --> 01:20:44.380]   The--
[01:20:44.380 --> 01:20:45.380]   The--
[01:20:45.380 --> 01:20:46.380]   The--
[01:20:46.380 --> 01:20:47.380]   The--
[01:20:47.380 --> 01:20:48.380]   The--
[01:20:48.380 --> 01:20:49.380]   The--
[01:20:49.380 --> 01:20:50.380]   The--
[01:20:50.380 --> 01:20:51.380]   The--
[01:20:51.380 --> 01:20:52.380]   The--
[01:20:52.380 --> 01:20:53.380]   The--
[01:20:53.380 --> 01:20:54.380]   The--
[01:20:54.380 --> 01:20:55.380]   The--
[01:20:55.380 --> 01:20:56.380]   The--
[01:20:56.380 --> 01:20:57.380]   The--
[01:20:57.380 --> 01:20:58.380]   The--
[01:20:58.380 --> 01:20:59.380]   The--
[01:20:59.380 --> 01:21:00.380]   The--
[01:21:00.380 --> 01:21:01.380]   The--
[01:21:01.380 --> 01:21:02.380]   The--
[01:21:02.380 --> 01:21:03.380]   The--
[01:21:03.380 --> 01:21:04.380]   The--
[01:21:04.380 --> 01:21:05.380]   The--
[01:21:05.380 --> 01:21:06.380]   The--
[01:21:06.380 --> 01:21:07.380]   The--
[01:21:07.380 --> 01:21:08.380]   The--
[01:21:08.380 --> 01:21:09.380]   The--
[01:21:09.380 --> 01:21:10.380]   The--
[01:21:10.380 --> 01:21:11.380]   The--
[01:21:11.380 --> 01:21:12.380]   The--
[01:21:12.380 --> 01:21:13.380]   The--
[01:21:13.380 --> 01:21:14.380]   The--
[01:21:14.380 --> 01:21:15.380]   The--
[01:21:15.380 --> 01:21:16.380]   The--
[01:21:16.380 --> 01:21:17.380]   The--
[01:21:17.380 --> 01:21:18.380]   The--
[01:21:18.380 --> 01:21:19.380]   The--
[01:21:19.380 --> 01:21:20.380]   The--
[01:21:20.380 --> 01:21:21.380]   The--
[01:21:21.380 --> 01:21:22.380]   The--
[01:21:22.380 --> 01:21:23.380]   The--
[01:21:23.380 --> 01:21:24.380]   The--
[01:21:24.380 --> 01:21:25.380]   The--
[01:21:25.380 --> 01:21:26.380]   The--
[01:21:26.380 --> 01:21:27.380]   The--
[01:21:27.380 --> 01:21:28.380]   The--
[01:21:28.380 --> 01:21:29.380]   The--
[01:21:29.380 --> 01:21:30.380]   The--
[01:21:30.380 --> 01:21:31.380]   The--
[01:21:31.380 --> 01:21:32.380]   The--
[01:21:32.380 --> 01:21:33.380]   The--
[01:21:33.380 --> 01:21:34.380]   The--
[01:21:34.380 --> 01:21:35.380]   The--
[01:21:35.380 --> 01:21:36.380]   The--
[01:21:36.380 --> 01:21:37.380]   The--
[01:21:37.380 --> 01:21:38.380]   The--
[01:21:38.380 --> 01:21:39.380]   The--
[01:21:39.380 --> 01:21:40.380]   The--
[01:21:40.380 --> 01:21:41.380]   The--
[01:21:41.380 --> 01:21:42.380]   The--
[01:21:42.380 --> 01:21:43.380]   The--
[01:21:43.380 --> 01:21:44.380]   The--
[01:21:44.380 --> 01:21:45.380]   The--
[01:21:45.380 --> 01:21:46.380]   The--
[01:21:46.380 --> 01:21:47.380]   The--
[01:21:47.380 --> 01:21:48.380]   The--
[01:21:48.380 --> 01:21:49.380]   The--
[01:21:49.380 --> 01:21:50.380]   The--
[01:21:50.380 --> 01:21:51.380]   The--
[01:21:51.380 --> 01:21:52.380]   The--
[01:21:52.380 --> 01:21:53.380]   The--
[01:21:53.380 --> 01:21:55.380]   The--
[01:21:55.380 --> 01:21:56.380]   The--
[01:21:56.380 --> 01:21:57.380]   The--
[01:21:57.380 --> 01:21:58.380]   The--
[01:21:58.380 --> 01:21:59.380]   The--
[01:21:59.380 --> 01:22:00.380]   The--
[01:22:00.380 --> 01:22:01.380]   The--
[01:22:01.380 --> 01:22:02.380]   The--
[01:22:02.380 --> 01:22:03.380]   The--
[01:22:03.380 --> 01:22:04.380]   The--
[01:22:04.380 --> 01:22:05.380]   The--
[01:22:05.380 --> 01:22:06.380]   The--
[01:22:06.380 --> 01:22:07.380]   The--
[01:22:07.380 --> 01:22:08.380]   The--
[01:22:08.380 --> 01:22:09.380]   The--
[01:22:09.380 --> 01:22:10.380]   The--
[01:22:10.380 --> 01:22:11.380]   The--
[01:22:11.380 --> 01:22:12.380]   The--
[01:22:12.380 --> 01:22:13.380]   The--
[01:22:13.380 --> 01:22:14.380]   The--
[01:22:14.380 --> 01:22:15.380]   The--
[01:22:15.380 --> 01:22:16.380]   The--
[01:22:16.380 --> 01:22:17.380]   The--
[01:22:17.380 --> 01:22:18.380]   The--
[01:22:18.380 --> 01:22:19.380]   The--
[01:22:19.380 --> 01:22:20.380]   The--
[01:22:20.380 --> 01:22:21.380]   The--
[01:22:21.380 --> 01:22:22.380]   The--
[01:22:22.380 --> 01:22:23.380]   The--
[01:22:23.380 --> 01:22:24.380]   The--
[01:22:24.380 --> 01:22:25.380]   The--
[01:22:25.380 --> 01:22:26.380]   The--
[01:22:26.380 --> 01:22:27.380]   The--
[01:22:27.380 --> 01:22:28.380]   The--
[01:22:28.380 --> 01:22:29.380]   The--
[01:22:29.380 --> 01:22:30.380]   The--
[01:22:30.380 --> 01:22:31.380]   The--
[01:22:31.380 --> 01:22:32.380]   The--
[01:22:32.380 --> 01:22:33.380]   The--
[01:22:33.380 --> 01:22:34.380]   The--
[01:22:34.380 --> 01:22:35.380]   The--
[01:22:35.380 --> 01:22:36.380]   The--
[01:22:36.380 --> 01:22:37.380]   The--
[01:22:37.380 --> 01:22:38.380]   The--
[01:22:38.380 --> 01:22:39.380]   The--
[01:22:39.380 --> 01:22:40.380]   The--
[01:22:40.380 --> 01:22:41.380]   The--
[01:22:41.380 --> 01:22:42.380]   The--
[01:22:42.380 --> 01:22:43.380]   The--
[01:22:43.380 --> 01:22:44.380]   The--
[01:22:44.380 --> 01:22:45.380]   The--
[01:22:45.380 --> 01:22:46.380]   The--
[01:22:46.380 --> 01:22:47.380]   The--
[01:22:47.380 --> 01:22:48.380]   The--
[01:22:48.380 --> 01:22:49.380]   The--
[01:22:49.380 --> 01:22:50.380]   The--
[01:22:50.380 --> 01:22:51.380]   The--
[01:22:52.380 --> 01:22:53.380]   The--
[01:22:53.380 --> 01:22:54.380]   The--
[01:22:54.380 --> 01:22:55.380]   The--
[01:22:55.380 --> 01:22:56.380]   The--
[01:22:56.380 --> 01:22:57.380]   The--
[01:22:57.380 --> 01:22:58.380]   The--
[01:22:58.380 --> 01:22:59.380]   The--
[01:22:59.380 --> 01:23:00.380]   The--
[01:23:00.380 --> 01:23:01.380]   The--
[01:23:01.380 --> 01:23:02.380]   The--
[01:23:02.380 --> 01:23:03.380]   The--
[01:23:03.380 --> 01:23:04.380]   The--
[01:23:04.380 --> 01:23:05.380]   The--
[01:23:05.380 --> 01:23:06.380]   The--
[01:23:06.380 --> 01:23:07.380]   The--
[01:23:07.380 --> 01:23:08.380]   The--
[01:23:08.380 --> 01:23:09.380]   The--
[01:23:09.380 --> 01:23:10.380]   The--
[01:23:10.380 --> 01:23:11.380]   The--
[01:23:11.380 --> 01:23:12.380]   The--
[01:23:12.380 --> 01:23:13.380]   The--
[01:23:13.380 --> 01:23:14.380]   The--
[01:23:14.380 --> 01:23:15.380]   The--
[01:23:15.380 --> 01:23:16.380]   The--
[01:23:16.380 --> 01:23:17.380]   The--
[01:23:17.380 --> 01:23:18.380]   The--
[01:23:18.380 --> 01:23:19.380]   The--
[01:23:19.380 --> 01:23:20.380]   The--
[01:23:20.380 --> 01:23:21.380]   The--
[01:23:21.380 --> 01:23:22.380]   The--
[01:23:22.380 --> 01:23:23.380]   The--
[01:23:23.380 --> 01:23:24.380]   The--
[01:23:24.380 --> 01:23:25.380]   The--
[01:23:25.380 --> 01:23:26.380]   The--
[01:23:26.380 --> 01:23:27.380]   The--
[01:23:27.380 --> 01:23:28.380]   The--
[01:23:28.380 --> 01:23:29.380]   The--
[01:23:29.380 --> 01:23:30.380]   The--
[01:23:30.380 --> 01:23:31.380]   The--
[01:23:31.380 --> 01:23:32.380]   The--
[01:23:32.380 --> 01:23:33.380]   The--
[01:23:33.380 --> 01:23:34.380]   The--
[01:23:34.380 --> 01:23:35.380]   The--
[01:23:35.380 --> 01:23:36.380]   The--
[01:23:36.380 --> 01:23:37.380]   The--
[01:23:37.380 --> 01:23:38.380]   The--
[01:23:38.380 --> 01:23:39.380]   The--
[01:23:39.380 --> 01:23:40.380]   The--
[01:23:40.380 --> 01:23:41.380]   The--
[01:23:41.380 --> 01:23:42.380]   The--
[01:23:42.380 --> 01:23:43.380]   The--
[01:23:43.380 --> 01:23:44.380]   The--
[01:23:44.380 --> 01:23:45.380]   The--
[01:23:45.380 --> 01:23:46.380]   The--
[01:23:46.380 --> 01:23:47.380]   The--
[01:23:47.380 --> 01:23:48.380]   The--
[01:23:48.380 --> 01:23:49.380]   The--
[01:23:49.380 --> 01:23:50.380]   The--
[01:23:50.380 --> 01:23:51.380]   The--
[01:23:51.380 --> 01:23:52.380]   The--
[01:23:52.380 --> 01:23:53.380]   The--
[01:23:53.380 --> 01:23:54.380]   The--
[01:23:54.380 --> 01:23:55.380]   The--
[01:23:55.380 --> 01:23:56.380]   The--
[01:23:56.380 --> 01:23:57.380]   The--
[01:23:57.380 --> 01:23:58.380]   The--
[01:23:58.380 --> 01:23:59.380]   The--
[01:23:59.380 --> 01:24:00.380]   The--
[01:24:00.380 --> 01:24:01.380]   The--
[01:24:01.380 --> 01:24:02.380]   The--
[01:24:02.380 --> 01:24:03.380]   The--
[01:24:03.380 --> 01:24:04.380]   The--
[01:24:04.380 --> 01:24:05.380]   The--
[01:24:05.380 --> 01:24:06.380]   The--
[01:24:06.380 --> 01:24:07.380]   The--
[01:24:07.380 --> 01:24:08.380]   The--
[01:24:08.380 --> 01:24:09.380]   The--
[01:24:09.380 --> 01:24:10.380]   The--
[01:24:10.380 --> 01:24:11.380]   The--
[01:24:11.380 --> 01:24:12.380]   The--
[01:24:12.380 --> 01:24:13.380]   The--
[01:24:13.380 --> 01:24:14.380]   The--
[01:24:14.380 --> 01:24:15.380]   The--
[01:24:15.380 --> 01:24:16.380]   The--
[01:24:16.380 --> 01:24:17.380]   The--
[01:24:17.380 --> 01:24:18.380]   The--
[01:24:18.380 --> 01:24:19.380]   The--
[01:24:19.380 --> 01:24:20.380]   The--
[01:24:20.380 --> 01:24:21.380]   The--
[01:24:21.380 --> 01:24:22.380]   The--
[01:24:22.380 --> 01:24:23.380]   The--
[01:24:23.380 --> 01:24:24.380]   The--
[01:24:24.380 --> 01:24:25.380]   The--
[01:24:25.380 --> 01:24:26.380]   The--
[01:24:26.380 --> 01:24:27.380]   The--
[01:24:27.380 --> 01:24:28.380]   The--
[01:24:28.380 --> 01:24:29.380]   The--
[01:24:29.380 --> 01:24:30.380]   The--
[01:24:30.380 --> 01:24:31.380]   The--
[01:24:31.380 --> 01:24:32.380]   The--
[01:24:32.380 --> 01:24:33.380]   The--
[01:24:33.380 --> 01:24:34.380]   The--
[01:24:34.380 --> 01:24:35.380]   The--
[01:24:35.380 --> 01:24:36.380]   The--
[01:24:36.380 --> 01:24:37.380]   The--
[01:24:37.380 --> 01:24:38.380]   The--
[01:24:38.380 --> 01:24:39.380]   The--
[01:24:39.380 --> 01:24:40.380]   The--
[01:24:40.380 --> 01:24:41.380]   The--
[01:24:41.380 --> 01:24:42.380]   The--
[01:24:42.380 --> 01:24:43.380]   The--
[01:24:43.380 --> 01:24:44.380]   The--
[01:24:44.380 --> 01:24:45.380]   The--
[01:24:45.380 --> 01:24:46.380]   The--
[01:24:46.380 --> 01:24:47.380]   The--
[01:24:47.380 --> 01:24:48.380]   The--
[01:24:48.380 --> 01:24:49.380]   The--
[01:24:49.380 --> 01:24:50.380]   The--
[01:24:50.380 --> 01:24:51.380]   The--
[01:24:51.380 --> 01:24:52.380]   The--
[01:24:52.380 --> 01:24:53.380]   The--
[01:24:53.380 --> 01:24:54.380]   The--
[01:24:54.380 --> 01:24:55.380]   The--
[01:24:55.380 --> 01:24:56.380]   The--
[01:24:56.380 --> 01:24:57.380]   The--
[01:24:57.380 --> 01:24:58.380]   The--
[01:24:58.380 --> 01:24:59.380]   The--
[01:24:59.380 --> 01:25:00.380]   The--
[01:25:00.380 --> 01:25:01.380]   The--
[01:25:01.380 --> 01:25:02.380]   The--
[01:25:02.380 --> 01:25:03.380]   The--
[01:25:03.380 --> 01:25:04.380]   The--
[01:25:04.380 --> 01:25:05.380]   The--
[01:25:05.380 --> 01:25:06.380]   The--
[01:25:06.380 --> 01:25:07.380]   The--
[01:25:07.380 --> 01:25:08.380]   The--
[01:25:08.380 --> 01:25:09.380]   The--
[01:25:09.380 --> 01:25:10.380]   The--
[01:25:10.380 --> 01:25:11.380]   The--
[01:25:11.380 --> 01:25:12.380]   The--
[01:25:12.380 --> 01:25:13.380]   The--
[01:25:13.380 --> 01:25:14.380]   The--
[01:25:14.380 --> 01:25:15.380]   The--
[01:25:15.380 --> 01:25:16.380]   The--
[01:25:16.380 --> 01:25:17.380]   The--
[01:25:17.380 --> 01:25:18.380]   The--
[01:25:18.380 --> 01:25:19.380]   The--
[01:25:19.380 --> 01:25:20.380]   The--
[01:25:20.380 --> 01:25:21.380]   The--
[01:25:21.380 --> 01:25:22.380]   The--
[01:25:22.380 --> 01:25:23.380]   The--
[01:25:23.380 --> 01:25:24.380]   The--
[01:25:24.380 --> 01:25:25.380]   The--
[01:25:25.380 --> 01:25:26.380]   The--
[01:25:26.380 --> 01:25:27.380]   The--
[01:25:27.380 --> 01:25:28.380]   The--
[01:25:28.380 --> 01:25:29.380]   The--
[01:25:29.380 --> 01:25:30.380]   The--
[01:25:30.380 --> 01:25:31.380]   The--
[01:25:31.380 --> 01:25:32.380]   The--
[01:25:32.380 --> 01:25:33.380]   The--
[01:25:33.380 --> 01:25:34.380]   The--
[01:25:34.380 --> 01:25:35.380]   The--
[01:25:35.380 --> 01:25:36.380]   The--
[01:25:36.380 --> 01:25:37.380]   The--
[01:25:37.380 --> 01:25:38.380]   The--
[01:25:38.380 --> 01:25:39.380]   The--
[01:25:39.380 --> 01:25:40.380]   The--
[01:25:40.380 --> 01:25:41.380]   The--
[01:25:41.380 --> 01:25:42.380]   The--
[01:25:42.380 --> 01:25:43.380]   The--
[01:25:43.380 --> 01:25:44.380]   The--
[01:25:44.380 --> 01:25:45.380]   The--
[01:25:45.380 --> 01:25:46.380]   The--
[01:25:46.380 --> 01:25:47.380]   The--
[01:25:47.380 --> 01:25:48.380]   The--
[01:25:48.380 --> 01:25:49.380]   The--
[01:25:49.380 --> 01:25:50.380]   The--
[01:25:50.380 --> 01:25:51.380]   The--
[01:25:51.380 --> 01:25:52.380]   The--
[01:25:52.380 --> 01:25:53.380]   The--
[01:25:53.380 --> 01:25:54.380]   The--
[01:25:54.380 --> 01:25:55.380]   The--
[01:25:55.380 --> 01:25:56.380]   The--
[01:25:56.380 --> 01:25:57.380]   The--
[01:25:57.380 --> 01:25:58.380]   The--
[01:25:58.380 --> 01:25:59.380]   The--
[01:25:59.380 --> 01:26:00.380]   The--
[01:26:00.380 --> 01:26:01.380]   The--
[01:26:01.380 --> 01:26:02.380]   The--
[01:26:02.380 --> 01:26:03.380]   The--
[01:26:03.380 --> 01:26:04.380]   The--
[01:26:04.380 --> 01:26:05.380]   The--
[01:26:05.380 --> 01:26:06.380]   The--
[01:26:06.380 --> 01:26:07.380]   The--
[01:26:07.380 --> 01:26:08.380]   The--
[01:26:08.380 --> 01:26:09.380]   The--
[01:26:09.380 --> 01:26:10.380]   The--
[01:26:10.380 --> 01:26:11.380]   The--
[01:26:11.380 --> 01:26:12.380]   The--
[01:26:12.380 --> 01:26:13.380]   The--
[01:26:13.380 --> 01:26:14.380]   The--
[01:26:14.380 --> 01:26:15.380]   The--
[01:26:15.380 --> 01:26:16.380]   The--
[01:26:16.380 --> 01:26:17.380]   The--
[01:26:17.380 --> 01:26:18.380]   The--
[01:26:18.380 --> 01:26:19.380]   The--
[01:26:19.380 --> 01:26:20.380]   The--
[01:26:20.380 --> 01:26:21.380]   The--
[01:26:21.380 --> 01:26:22.380]   The--
[01:26:22.380 --> 01:26:23.380]   The--
[01:26:23.380 --> 01:26:24.380]   The--
[01:26:24.380 --> 01:26:25.380]   The--
[01:26:25.380 --> 01:26:26.380]   The--
[01:26:26.380 --> 01:26:27.380]   The--
[01:26:27.380 --> 01:26:28.380]   The--
[01:26:28.380 --> 01:26:29.380]   The--
[01:26:29.380 --> 01:26:30.380]   The--
[01:26:30.380 --> 01:26:31.380]   The--
[01:26:31.380 --> 01:26:32.380]   The--
[01:26:32.380 --> 01:26:33.380]   The--
[01:26:33.380 --> 01:26:34.380]   The--
[01:26:34.380 --> 01:26:35.380]   The--
[01:26:35.380 --> 01:26:36.380]   The--
[01:26:36.380 --> 01:26:37.380]   The--
[01:26:37.380 --> 01:26:38.380]   The--
[01:26:38.380 --> 01:26:39.380]   The--
[01:26:39.380 --> 01:26:40.380]   The--
[01:26:40.380 --> 01:26:41.380]   The--
[01:26:41.380 --> 01:26:42.380]   The--
[01:26:42.380 --> 01:26:43.380]   The--
[01:26:44.380 --> 01:26:45.380]   The--
[01:26:45.380 --> 01:26:46.380]   The--
[01:26:46.380 --> 01:26:47.380]   The--
[01:26:47.380 --> 01:26:48.380]   The--
[01:26:48.380 --> 01:26:49.380]   The--
[01:26:49.380 --> 01:26:50.380]   The--
[01:26:50.380 --> 01:26:51.380]   The--
[01:26:51.380 --> 01:26:52.380]   The--
[01:26:52.380 --> 01:26:53.380]   The--
[01:26:53.380 --> 01:26:54.380]   The--
[01:26:54.380 --> 01:26:55.380]   The--
[01:26:55.380 --> 01:26:56.380]   The--
[01:26:56.380 --> 01:26:57.380]   The--
[01:26:57.380 --> 01:26:58.380]   The--
[01:26:58.380 --> 01:26:59.380]   The--
[01:26:59.380 --> 01:27:00.380]   The--
[01:27:00.380 --> 01:27:01.380]   The--
[01:27:01.380 --> 01:27:02.380]   The--
[01:27:02.380 --> 01:27:03.380]   The--
[01:27:03.380 --> 01:27:04.380]   The--
[01:27:04.380 --> 01:27:05.380]   The--
[01:27:05.380 --> 01:27:06.380]   The--
[01:27:06.380 --> 01:27:07.380]   The--
[01:27:07.380 --> 01:27:08.380]   The--
[01:27:08.380 --> 01:27:09.380]   The--
[01:27:09.380 --> 01:27:10.380]   The--
[01:27:10.380 --> 01:27:11.380]   The--
[01:27:11.380 --> 01:27:12.380]   The--
[01:27:12.380 --> 01:27:13.380]   The--
[01:27:13.380 --> 01:27:14.380]   The--
[01:27:14.380 --> 01:27:15.380]   The--
[01:27:15.380 --> 01:27:16.380]   The--
[01:27:16.380 --> 01:27:17.380]   The--
[01:27:17.380 --> 01:27:18.380]   The--
[01:27:18.380 --> 01:27:19.380]   The--
[01:27:19.380 --> 01:27:20.380]   The--
[01:27:20.380 --> 01:27:21.380]   The--
[01:27:21.380 --> 01:27:22.380]   The--
[01:27:22.380 --> 01:27:23.380]   The--
[01:27:23.380 --> 01:27:24.380]   The--
[01:27:24.380 --> 01:27:25.380]   The--
[01:27:25.380 --> 01:27:26.380]   The--
[01:27:26.380 --> 01:27:27.380]   The--
[01:27:27.380 --> 01:27:28.380]   The--
[01:27:28.380 --> 01:27:29.380]   The--
[01:27:29.380 --> 01:27:30.380]   The--
[01:27:30.380 --> 01:27:31.380]   The--
[01:27:31.380 --> 01:27:32.380]   The--
[01:27:32.380 --> 01:27:33.380]   The--
[01:27:33.380 --> 01:27:34.380]   The--
[01:27:34.380 --> 01:27:35.380]   The--
[01:27:35.380 --> 01:27:36.380]   The--
[01:27:36.380 --> 01:27:37.380]   The--
[01:27:37.380 --> 01:27:38.380]   The--
[01:27:38.380 --> 01:27:39.380]   The--
[01:27:39.380 --> 01:27:40.380]   The--
[01:27:40.380 --> 01:27:41.380]   The--
[01:27:41.380 --> 01:27:42.380]   The--
[01:27:42.380 --> 01:27:43.380]   The--
[01:27:43.380 --> 01:27:44.380]   The--
[01:27:44.380 --> 01:27:45.380]   The--
[01:27:45.380 --> 01:27:46.380]   The--
[01:27:46.380 --> 01:27:47.380]   The--
[01:27:47.380 --> 01:27:48.380]   The--
[01:27:48.380 --> 01:27:49.380]   The--
[01:27:49.380 --> 01:27:50.380]   The--
[01:27:50.380 --> 01:27:51.380]   The--
[01:27:51.380 --> 01:27:52.380]   The--
[01:27:52.380 --> 01:27:53.380]   The--
[01:27:53.380 --> 01:27:54.380]   The--
[01:27:54.380 --> 01:27:55.380]   The--
[01:27:55.380 --> 01:27:56.380]   The--
[01:27:56.380 --> 01:27:57.380]   The--
[01:27:57.380 --> 01:27:58.380]   The--
[01:27:58.380 --> 01:27:59.380]   The--
[01:27:59.380 --> 01:28:00.380]   The--
[01:28:00.380 --> 01:28:01.380]   The--
[01:28:01.380 --> 01:28:02.380]   The--
[01:28:02.380 --> 01:28:03.380]   The--
[01:28:03.380 --> 01:28:04.380]   The--
[01:28:04.380 --> 01:28:05.380]   The--
[01:28:05.380 --> 01:28:06.380]   The--
[01:28:06.380 --> 01:28:07.380]   The--
[01:28:07.380 --> 01:28:08.380]   The--
[01:28:08.380 --> 01:28:09.380]   The--
[01:28:09.380 --> 01:28:10.380]   The--
[01:28:10.380 --> 01:28:11.380]   The--
[01:28:11.380 --> 01:28:12.380]   The--
[01:28:12.380 --> 01:28:13.380]   The--
[01:28:13.380 --> 01:28:14.380]   The--
[01:28:14.380 --> 01:28:15.380]   The--
[01:28:15.380 --> 01:28:16.380]   The--
[01:28:16.380 --> 01:28:17.380]   The--
[01:28:17.380 --> 01:28:18.380]   The--
[01:28:18.380 --> 01:28:19.380]   The--
[01:28:19.380 --> 01:28:20.380]   The--
[01:28:20.380 --> 01:28:21.380]   The--
[01:28:21.380 --> 01:28:22.380]   The--
[01:28:22.380 --> 01:28:23.380]   The--
[01:28:23.380 --> 01:28:24.380]   The--
[01:28:24.380 --> 01:28:25.380]   The--
[01:28:25.380 --> 01:28:26.380]   The--
[01:28:26.380 --> 01:28:27.380]   The--
[01:28:27.380 --> 01:28:28.380]   The--
[01:28:28.380 --> 01:28:29.380]   The--
[01:28:29.380 --> 01:28:30.380]   The--
[01:28:30.380 --> 01:28:31.380]   The--
[01:28:31.380 --> 01:28:32.380]   The--
[01:28:32.380 --> 01:28:33.380]   The--
[01:28:33.380 --> 01:28:34.380]   The--
[01:28:34.380 --> 01:28:35.380]   The--
[01:28:35.380 --> 01:28:36.380]   The--
[01:28:36.380 --> 01:28:37.380]   The--
[01:28:37.380 --> 01:28:38.380]   The--
[01:28:38.380 --> 01:28:39.380]   The--
[01:28:39.380 --> 01:28:40.380]   The--
[01:28:40.380 --> 01:28:41.380]   The--
[01:28:41.380 --> 01:28:42.380]   The--
[01:28:42.380 --> 01:28:43.380]   The--
[01:28:43.380 --> 01:28:44.380]   The--
[01:28:44.380 --> 01:28:45.380]   The--
[01:28:45.380 --> 01:28:46.380]   The--
[01:28:46.380 --> 01:28:47.380]   The--
[01:28:47.380 --> 01:28:48.380]   The--
[01:28:48.380 --> 01:28:49.380]   The--
[01:28:49.380 --> 01:28:50.380]   The--
[01:28:50.380 --> 01:28:51.380]   The--
[01:28:51.380 --> 01:28:52.380]   The--
[01:28:52.380 --> 01:28:53.380]   The--
[01:28:53.380 --> 01:28:54.380]   The--
[01:28:54.380 --> 01:28:55.380]   The--
[01:28:55.380 --> 01:28:56.380]   The--
[01:28:56.380 --> 01:28:57.380]   The--
[01:28:57.380 --> 01:28:58.380]   The--
