
[00:00:00.000 --> 00:00:03.000]   It's time for Twet this week in Tech.
[01:11:13.000 --> 01:11:14.000]   I'm with you.
[01:11:14.000 --> 01:11:15.000]   I'm with you.
[01:11:15.000 --> 01:11:16.000]   I'm with you.
[01:11:16.000 --> 01:11:17.000]   I'm with you.
[01:11:17.000 --> 01:11:18.000]   I'm with you.
[01:11:18.000 --> 01:11:19.000]   I'm with you.
[01:11:19.000 --> 01:11:20.000]   I'm with you.
[01:11:20.000 --> 01:11:21.000]   I'm with you.
[01:11:21.000 --> 01:11:22.000]   I'm with you.
[01:11:22.000 --> 01:11:23.000]   I'm with you.
[01:11:23.000 --> 01:11:24.000]   I'm with you.
[01:11:24.000 --> 01:11:25.000]   I'm with you.
[01:11:25.000 --> 01:11:26.000]   I'm with you.
[01:11:26.000 --> 01:11:27.000]   I'm with you.
[01:11:27.000 --> 01:11:28.000]   I'm with you.
[01:11:28.000 --> 01:11:29.000]   I'm with you.
[01:11:29.000 --> 01:11:30.000]   I'm with you.
[01:11:30.000 --> 01:11:31.000]   I'm with you.
[01:11:31.000 --> 01:11:32.000]   I'm with you.
[01:11:32.000 --> 01:11:33.000]   I'm with you.
[01:11:33.000 --> 01:11:34.000]   I'm with you.
[01:11:34.000 --> 01:11:35.000]   I'm with you.
[01:11:35.000 --> 01:11:36.000]   I'm with you.
[01:11:36.000 --> 01:11:37.000]   I'm with you.
[01:11:37.000 --> 01:11:38.000]   I'm with you.
[01:11:38.000 --> 01:11:39.000]   I'm with you.
[01:11:39.000 --> 01:11:40.000]   I'm with you.
[01:11:40.000 --> 01:11:41.000]   I'm with you.
[01:11:41.000 --> 01:11:42.000]   I'm with you.
[01:11:42.000 --> 01:11:43.000]   I'm with you.
[01:11:43.000 --> 01:11:44.000]   I'm with you.
[01:11:44.000 --> 01:11:45.000]   I'm with you.
[01:11:45.000 --> 01:11:46.000]   I'm with you.
[01:11:46.000 --> 01:11:47.000]   I'm with you.
[01:11:47.000 --> 01:11:48.000]   I'm with you.
[01:11:48.000 --> 01:11:49.000]   I'm with you.
[01:11:49.000 --> 01:11:50.000]   I'm with you.
[01:11:50.000 --> 01:11:51.000]   I'm with you.
[01:11:51.000 --> 01:11:52.000]   I'm with you.
[01:11:52.000 --> 01:11:53.000]   I'm with you.
[01:11:53.000 --> 01:11:54.000]   I'm with you.
[01:11:54.000 --> 01:11:55.000]   I'm with you.
[01:11:55.000 --> 01:11:56.000]   I'm with you.
[01:11:56.000 --> 01:11:57.000]   I'm with you.
[01:11:57.000 --> 01:11:58.000]   I'm with you.
[01:11:58.000 --> 01:11:59.000]   I'm with you.
[01:11:59.000 --> 01:12:00.000]   I'm with you.
[01:12:00.000 --> 01:12:01.000]   I'm with you.
[01:12:01.000 --> 01:12:02.000]   I'm with you.
[01:12:02.000 --> 01:12:03.000]   I'm with you.
[01:12:03.000 --> 01:12:04.000]   I'm with you.
[01:12:04.000 --> 01:12:05.000]   I'm with you.
[01:12:05.000 --> 01:12:06.000]   I'm with you.
[01:12:06.000 --> 01:12:07.000]   I'm with you.
[01:12:07.000 --> 01:12:08.000]   I'm with you.
[01:12:08.000 --> 01:12:09.000]   I'm with you.
[01:12:09.000 --> 01:12:10.000]   I'm with you.
[01:12:10.000 --> 01:12:11.000]   I'm with you.
[01:12:11.000 --> 01:12:12.000]   I'm with you.
[01:12:12.000 --> 01:12:13.000]   I'm with you.
[01:12:13.000 --> 01:12:14.000]   I'm with you.
[01:12:14.000 --> 01:12:15.000]   I'm with you.
[01:12:15.000 --> 01:12:16.000]   I'm with you.
[01:12:16.000 --> 01:12:17.000]   I'm with you.
[01:12:17.000 --> 01:12:18.000]   I'm with you.
[01:12:18.000 --> 01:12:19.000]   I'm with you.
[01:12:19.000 --> 01:12:20.000]   I'm with you.
[01:12:20.000 --> 01:12:21.000]   I'm with you.
[01:12:21.000 --> 01:12:22.000]   I'm with you.
[01:12:22.000 --> 01:12:23.000]   I'm with you.
[01:12:23.000 --> 01:12:24.000]   I'm with you.
[01:12:24.000 --> 01:12:25.000]   I'm with you.
[01:12:25.000 --> 01:12:26.000]   I'm with you.
[01:12:26.000 --> 01:12:27.000]   I'm with you.
[01:12:27.000 --> 01:12:28.000]   I'm with you.
[01:12:28.000 --> 01:12:29.000]   I'm with you.
[01:12:29.000 --> 01:12:30.000]   I'm with you.
[01:12:30.000 --> 01:12:31.000]   I'm with you.
[01:12:31.000 --> 01:12:32.000]   I'm with you.
[01:12:32.000 --> 01:12:33.000]   I'm with you.
[01:12:33.000 --> 01:12:34.000]   I'm with you.
[01:12:34.000 --> 01:12:35.000]   I'm with you.
[01:12:35.000 --> 01:12:36.000]   I'm with you.
[01:12:36.000 --> 01:12:37.000]   I'm with you.
[01:12:37.000 --> 01:12:38.000]   I'm with you.
[01:12:38.000 --> 01:12:39.000]   I'm with you.
[01:12:39.000 --> 01:12:40.000]   I'm with you.
[01:12:40.000 --> 01:12:41.000]   I'm with you.
[01:12:41.000 --> 01:12:42.000]   I'm with you.
[01:12:42.000 --> 01:12:43.000]   I'm with you.
[01:12:43.000 --> 01:12:44.000]   I'm with you.
[01:12:44.000 --> 01:12:45.000]   I'm with you.
[01:12:45.000 --> 01:12:46.000]   I'm with you.
[01:12:46.000 --> 01:12:47.000]   I'm with you.
[01:12:47.000 --> 01:12:48.000]   I'm with you.
[01:12:48.000 --> 01:12:49.000]   I'm with you.
[01:12:49.000 --> 01:12:50.000]   I'm with you.
[01:12:50.000 --> 01:12:51.000]   I'm with you.
[01:12:51.000 --> 01:12:52.000]   I'm with you.
[01:12:52.000 --> 01:12:53.000]   I'm with you.
[01:12:53.000 --> 01:12:54.000]   I'm with you.
[01:12:54.000 --> 01:12:55.000]   I'm with you.
[01:12:55.000 --> 01:12:56.000]   I'm with you.
[01:12:56.000 --> 01:12:57.000]   I'm with you.
[01:12:57.000 --> 01:12:58.000]   I'm with you.
[01:12:58.000 --> 01:12:59.000]   I'm with you.
[01:12:59.000 --> 01:13:00.000]   I'm with you.
[01:13:00.000 --> 01:13:01.000]   I'm with you.
[01:13:01.000 --> 01:13:02.000]   I'm with you.
[01:13:02.000 --> 01:13:03.000]   I'm with you.
[01:13:03.000 --> 01:13:04.000]   I'm with you.
[01:13:04.000 --> 01:13:05.000]   I'm with you.
[01:13:05.000 --> 01:13:06.000]   I'm with you.
[01:13:06.000 --> 01:13:07.000]   I'm with you.
[01:13:07.000 --> 01:13:08.000]   I'm with you.
[01:13:08.000 --> 01:13:09.000]   I'm with you.
[01:13:09.000 --> 01:13:10.000]   I'm with you.
[01:13:10.000 --> 01:13:11.000]   I'm with you.
[01:13:11.000 --> 01:13:12.000]   I'm with you.
[01:13:12.000 --> 01:13:13.000]   I'm with you.
[01:13:13.000 --> 01:13:14.000]   I'm with you.
[01:13:14.000 --> 01:13:15.000]   I'm with you.
[01:13:15.000 --> 01:13:16.000]   I'm with you.
[01:13:16.000 --> 01:13:17.000]   I'm with you.
[01:13:17.000 --> 01:13:18.000]   I'm with you.
[01:13:18.000 --> 01:13:19.000]   I'm with you.
[01:13:19.000 --> 01:13:20.000]   I'm with you.
[01:13:20.000 --> 01:13:21.000]   I'm with you.
[01:13:21.000 --> 01:13:22.000]   I'm with you.
[01:13:22.000 --> 01:13:23.000]   I'm with you.
[01:13:23.000 --> 01:13:24.000]   I'm with you.
[01:13:24.000 --> 01:13:25.000]   I'm with you.
[01:13:25.000 --> 01:13:26.000]   I'm with you.
[01:13:26.000 --> 01:13:27.000]   I'm with you.
[01:13:27.000 --> 01:13:28.000]   I'm with you.
[01:13:28.000 --> 01:13:29.000]   I'm with you.
[01:13:29.000 --> 01:13:30.000]   I'm with you.
[01:13:30.000 --> 01:13:31.000]   I'm with you.
[01:13:31.000 --> 01:13:32.000]   I'm with you.
[01:13:32.000 --> 01:13:33.000]   I'm with you.
[01:13:33.000 --> 01:13:34.000]   I'm with you.
[01:13:34.000 --> 01:13:35.000]   I'm with you.
[01:13:35.000 --> 01:13:36.000]   I'm with you.
[01:13:36.000 --> 01:13:37.000]   I'm with you.
[01:13:37.000 --> 01:13:38.000]   I'm with you.
[01:13:38.000 --> 01:13:39.000]   I'm with you.
[01:13:39.000 --> 01:13:40.000]   I'm with you.
[01:13:40.000 --> 01:13:41.000]   I'm with you.
[01:13:41.000 --> 01:13:42.000]   I'm with you.
[01:13:42.000 --> 01:13:43.000]   I'm with you.
[01:13:43.000 --> 01:13:44.000]   I'm with you.
[01:13:44.000 --> 01:13:45.000]   I'm with you.
[01:13:45.000 --> 01:13:46.000]   I'm with you.
[01:13:46.000 --> 01:13:47.000]   I'm with you.
[01:13:47.000 --> 01:13:48.000]   I'm with you.
[01:13:48.000 --> 01:13:49.000]   I'm with you.
[01:13:49.000 --> 01:13:50.000]   I'm with you.
[01:13:50.000 --> 01:13:51.000]   I'm with you.
[01:13:51.000 --> 01:13:52.000]   I'm with you.
[01:13:52.000 --> 01:13:53.000]   I'm with you.
[01:13:53.000 --> 01:13:54.000]   I'm with you.
[01:13:54.000 --> 01:13:55.000]   I'm with you.
[01:13:55.000 --> 01:13:56.000]   I'm with you.
[01:13:56.000 --> 01:13:57.000]   I'm with you.
[01:13:57.000 --> 01:13:58.000]   I'm with you.
[01:13:58.000 --> 01:13:59.000]   I'm with you.
[01:13:59.000 --> 01:14:00.000]   I'm with you.
[01:14:00.000 --> 01:14:01.000]   I'm with you.
[01:14:01.000 --> 01:14:02.000]   I'm with you.
[01:14:02.000 --> 01:14:03.000]   I'm with you.
[01:14:03.000 --> 01:14:04.000]   I'm with you.
[01:14:04.000 --> 01:14:05.000]   I'm with you.
[01:14:05.000 --> 01:14:06.000]   I'm with you.
[01:14:06.000 --> 01:14:07.000]   I'm with you.
[01:14:07.000 --> 01:14:08.000]   I'm with you.
[01:14:08.000 --> 01:14:09.000]   I'm with you.
[01:14:09.000 --> 01:14:10.000]   I'm with you.
[01:14:10.000 --> 01:14:11.000]   I'm with you.
[01:14:11.000 --> 01:14:12.000]   I'm with you.
[01:14:12.000 --> 01:14:13.000]   I'm with you.
[01:14:13.000 --> 01:14:14.000]   I'm with you.
[01:14:14.000 --> 01:14:15.000]   I'm with you.
[01:14:15.000 --> 01:14:16.000]   I'm with you.
[01:14:16.000 --> 01:14:17.000]   I'm with you.
[01:14:17.000 --> 01:14:18.000]   I'm with you.
[01:14:18.000 --> 01:14:19.000]   I'm with you.
[01:14:19.000 --> 01:14:20.000]   I'm with you.
[01:14:20.000 --> 01:14:21.000]   I'm with you.
[01:14:21.000 --> 01:14:22.000]   I'm with you.
[01:14:22.000 --> 01:14:23.000]   I'm with you.
[01:14:23.000 --> 01:14:24.000]   I'm with you.
[01:14:24.000 --> 01:14:25.000]   I'm with you.
[01:14:25.000 --> 01:14:26.000]   I'm with you.
[01:14:26.000 --> 01:14:27.000]   I'm with you.
[01:14:27.000 --> 01:14:28.000]   I'm with you.
[01:14:28.000 --> 01:14:29.000]   I'm with you.
[01:14:29.000 --> 01:14:30.000]   I'm with you.
[01:14:30.000 --> 01:14:31.000]   I'm with you.
[01:14:31.000 --> 01:14:32.000]   I'm with you.
[01:14:32.000 --> 01:14:33.000]   I'm with you.
[01:14:33.000 --> 01:14:34.000]   I'm with you.
[01:14:34.000 --> 01:14:35.000]   I'm with you.
[01:14:35.000 --> 01:14:36.000]   I'm with you.
[01:14:36.000 --> 01:14:37.000]   I'm with you.
[01:14:37.000 --> 01:14:38.000]   I'm with you.
[01:14:38.000 --> 01:14:39.000]   I'm with you.
[01:14:39.000 --> 01:14:40.000]   I'm with you.
[01:14:40.000 --> 01:14:41.000]   I'm with you.
[01:14:41.000 --> 01:14:42.000]   I'm with you.
[01:14:42.000 --> 01:14:43.000]   I'm with you.
[01:14:43.000 --> 01:14:44.000]   I'm with you.
[01:14:44.000 --> 01:14:45.000]   I'm with you.
[01:14:45.000 --> 01:14:46.000]   I'm with you.
[01:14:46.000 --> 01:14:47.000]   I'm with you.
[01:14:47.000 --> 01:14:48.000]   I'm with you.
[01:14:48.000 --> 01:14:49.000]   I'm with you.
[01:14:49.000 --> 01:14:50.000]   I'm with you.
[01:14:50.000 --> 01:14:51.000]   I'm with you.
[01:14:51.000 --> 01:14:52.000]   I'm with you.
[01:14:52.000 --> 01:14:53.000]   I'm with you.
[01:14:53.000 --> 01:14:54.000]   I'm with you.
[01:14:54.000 --> 01:14:55.000]   I'm with you.
[01:14:55.000 --> 01:14:56.000]   I'm with you.
[01:14:56.000 --> 01:14:57.000]   I'm with you.
[01:14:57.000 --> 01:14:58.000]   I'm with you.
[01:14:58.000 --> 01:14:59.000]   I'm with you.
[01:14:59.000 --> 01:15:00.000]   I'm with you.
[01:15:00.000 --> 01:15:01.000]   I'm with you.
[01:15:01.000 --> 01:15:02.000]   I'm with you.
[01:15:02.000 --> 01:15:03.000]   I'm with you.
[01:15:03.000 --> 01:15:04.000]   I'm with you.
[01:15:04.000 --> 01:15:05.000]   I'm with you.
[01:15:05.000 --> 01:15:06.000]   I'm with you.
[01:15:06.000 --> 01:15:07.000]   I'm with you.
[01:15:07.000 --> 01:15:08.000]   I'm with you.
[01:15:08.000 --> 01:15:09.000]   I'm with you.
[01:15:09.000 --> 01:15:10.000]   I'm with you.
[01:15:10.000 --> 01:15:11.000]   I'm with you.
[01:15:11.000 --> 01:15:12.000]   I'm with you.
[01:15:12.000 --> 01:15:13.000]   I'm with you.
[01:15:13.000 --> 01:15:14.000]   I'm with you.
[01:15:14.000 --> 01:15:15.000]   I'm with you.
[01:15:15.000 --> 01:15:16.000]   I'm with you.
[01:15:16.000 --> 01:15:17.000]   I'm with you.
[01:15:17.000 --> 01:15:18.000]   I'm with you.
[01:15:18.000 --> 01:15:19.000]   I'm with you.
[01:15:19.000 --> 01:15:20.000]   I'm with you.
[01:15:20.000 --> 01:15:21.000]   I'm with you.
[01:15:21.000 --> 01:15:22.000]   I'm with you.
[01:15:22.000 --> 01:15:23.000]   I'm with you.
[01:15:23.000 --> 01:15:24.000]   I'm with you.
[01:15:24.000 --> 01:15:25.000]   I'm with you.
[01:15:25.000 --> 01:15:26.000]   I'm with you.
[01:15:26.000 --> 01:15:27.000]   I'm with you.
[01:15:27.000 --> 01:15:28.000]   I'm with you.
[01:15:28.000 --> 01:15:29.000]   I'm with you.
[01:15:29.000 --> 01:15:30.000]   I'm with you.
[01:15:30.000 --> 01:15:31.000]   I'm with you.
[01:15:31.000 --> 01:15:32.000]   I'm with you.
[01:15:32.000 --> 01:15:33.000]   I'm with you.
[01:15:33.000 --> 01:15:34.000]   I'm with you.
[01:15:34.000 --> 01:15:35.000]   I'm with you.
[01:15:35.000 --> 01:15:36.000]   I'm with you.
[01:15:36.000 --> 01:15:37.000]   I'm with you.
[01:15:37.000 --> 01:15:38.000]   I'm with you.
[01:15:38.000 --> 01:15:39.000]   I'm with you.
[01:15:39.000 --> 01:15:40.000]   I'm with you.
[01:15:40.000 --> 01:15:41.000]   I'm with you.
[01:15:41.000 --> 01:15:42.000]   I'm with you.
[01:15:42.000 --> 01:15:43.000]   I'm with you.
[01:15:43.000 --> 01:15:44.000]   I'm with you.
[01:15:44.000 --> 01:15:45.000]   I'm with you.
[01:15:45.000 --> 01:15:46.000]   I'm with you.
[01:15:46.000 --> 01:15:47.000]   I'm with you.
[01:15:47.000 --> 01:15:48.000]   I'm with you.
[01:15:48.000 --> 01:15:49.000]   I'm with you.
[01:15:49.000 --> 01:15:50.000]   I'm with you.
[01:15:50.000 --> 01:15:51.000]   I'm with you.
[01:15:51.000 --> 01:15:52.000]   I'm with you.
[01:15:52.000 --> 01:15:53.000]   I'm with you.
[01:15:53.000 --> 01:15:54.000]   I'm with you.
[01:15:54.000 --> 01:15:55.000]   I'm with you.
[01:15:55.000 --> 01:15:56.000]   I'm with you.
[01:15:56.000 --> 01:15:57.000]   I'm with you.
[01:15:57.000 --> 01:15:58.000]   I'm with you.
[01:15:58.000 --> 01:15:59.000]   I'm with you.
[01:15:59.000 --> 01:16:00.000]   I'm with you.
[01:16:00.000 --> 01:16:01.000]   I'm with you.
[01:16:01.000 --> 01:16:02.000]   I'm with you.
[01:16:02.000 --> 01:16:03.000]   I'm with you.
[01:16:03.000 --> 01:16:04.000]   I'm with you.
[01:16:04.000 --> 01:16:05.000]   I'm with you.
[01:16:05.000 --> 01:16:06.000]   I'm with you.
[01:16:06.000 --> 01:16:07.000]   I'm with you.
[01:16:07.000 --> 01:16:08.000]   I'm with you.
[01:16:08.000 --> 01:16:09.000]   I'm with you.
[01:16:09.000 --> 01:16:10.000]   I'm with you.
[01:16:10.000 --> 01:16:11.000]   I'm with you.
[01:16:11.000 --> 01:16:12.000]   I'm with you.
[01:16:12.000 --> 01:16:13.000]   I'm with you.
[01:16:13.000 --> 01:16:14.000]   I'm with you.
[01:16:14.000 --> 01:16:15.000]   I'm with you.
[01:16:15.000 --> 01:16:16.000]   I'm with you.
[01:16:16.000 --> 01:16:17.000]   I'm with you.
[01:16:17.000 --> 01:16:18.000]   I'm with you.
[01:16:18.000 --> 01:16:19.000]   I'm with you.
[01:16:19.000 --> 01:16:20.000]   I'm with you.
[01:16:20.000 --> 01:16:21.000]   I'm with you.
[01:16:21.000 --> 01:16:22.000]   I'm with you.
[01:16:22.000 --> 01:16:23.000]   I'm with you.
[01:16:23.000 --> 01:16:24.000]   I'm with you.
[01:16:24.000 --> 01:16:25.000]   I'm with you.
[01:16:25.000 --> 01:16:26.000]   I'm with you.
[01:16:26.000 --> 01:16:27.000]   I'm with you.
[01:16:27.000 --> 01:16:28.000]   I'm with you.
[01:16:28.000 --> 01:16:29.000]   I'm with you.
[01:16:29.000 --> 01:16:30.000]   I'm with you.
[01:16:30.000 --> 01:16:31.000]   I'm with you.
[01:16:31.000 --> 01:16:32.000]   I'm with you.
[01:16:32.000 --> 01:16:33.000]   I'm with you.
[01:16:33.000 --> 01:16:34.000]   I'm with you.
[01:16:34.000 --> 01:16:35.000]   I'm with you.
[01:16:35.000 --> 01:16:36.000]   I'm with you.
[01:16:36.000 --> 01:16:37.000]   I'm with you.
[01:16:37.000 --> 01:16:38.000]   I'm with you.
[01:16:38.000 --> 01:16:39.000]   I'm with you.
[01:16:39.000 --> 01:16:40.000]   I'm with you.
[01:16:40.000 --> 01:16:41.000]   I'm with you.
[01:16:41.000 --> 01:16:42.000]   I'm with you.
[01:16:42.000 --> 01:16:43.000]   I'm with you.
[01:16:43.000 --> 01:16:44.000]   I'm with you.
[01:16:44.000 --> 01:16:45.000]   I'm with you.
[01:16:45.000 --> 01:16:46.000]   I'm with you.
[01:16:46.000 --> 01:16:47.000]   I'm with you.
[01:16:47.000 --> 01:16:48.000]   I'm with you.
[01:16:48.000 --> 01:16:49.000]   I'm with you.
[01:16:49.000 --> 01:16:50.000]   I'm with you.
[01:16:50.000 --> 01:16:51.000]   I'm with you.
[01:16:51.000 --> 01:16:52.000]   I'm with you.
[01:16:52.000 --> 01:16:53.000]   I'm with you.
[01:16:53.000 --> 01:16:54.000]   I'm with you.
[01:16:54.000 --> 01:16:55.000]   I'm with you.
[01:16:55.000 --> 01:16:56.000]   I'm with you.
[01:16:56.000 --> 01:16:57.000]   I'm with you.
[01:16:57.000 --> 01:16:58.000]   I'm with you.
[01:16:58.000 --> 01:16:59.000]   I'm with you.
[01:16:59.000 --> 01:17:00.000]   I'm with you.
[01:17:00.000 --> 01:17:01.000]   I'm with you.
[01:17:01.000 --> 01:17:02.000]   I'm with you.
[01:17:02.000 --> 01:17:03.000]   I'm with you.
[01:17:03.000 --> 01:17:04.000]   I'm with you.
[01:17:04.000 --> 01:17:05.000]   I'm with you.
[01:17:05.000 --> 01:17:06.000]   I'm with you.
[01:17:06.000 --> 01:17:07.000]   I'm with you.
[01:17:07.000 --> 01:17:08.000]   I'm with you.
[01:17:08.000 --> 01:17:09.000]   I'm with you.
[01:17:09.000 --> 01:17:10.000]   I'm with you.
[01:17:10.000 --> 01:17:11.000]   I'm with you.
[01:17:11.000 --> 01:17:12.000]   I'm with you.
[01:17:12.000 --> 01:17:13.000]   I'm with you.
[01:17:13.000 --> 01:17:14.000]   I'm with you.
[01:17:14.000 --> 01:17:15.000]   I'm with you.
[01:17:15.000 --> 01:17:16.000]   I'm with you.
[01:17:16.000 --> 01:17:17.000]   I'm with you.
[01:17:17.000 --> 01:17:18.000]   I'm with you.
[01:17:18.000 --> 01:17:19.000]   I'm with you.
[01:17:19.000 --> 01:17:20.000]   I'm with you.
[01:17:20.000 --> 01:17:21.000]   I'm with you.
[01:17:21.000 --> 01:17:22.000]   I'm with you.
[01:17:22.000 --> 01:17:23.000]   I'm with you.
[01:17:23.000 --> 01:17:24.000]   I'm with you.
[01:17:24.000 --> 01:17:25.000]   I'm with you.
[01:17:25.000 --> 01:17:26.000]   I'm with you.
[01:17:26.000 --> 01:17:27.000]   I'm with you.
[01:17:27.000 --> 01:17:28.000]   I'm with you.
[01:17:28.000 --> 01:17:29.000]   I'm with you.
[01:17:29.000 --> 01:17:30.000]   I'm with you.
[01:17:30.000 --> 01:17:31.000]   I'm with you.
[01:17:31.000 --> 01:17:32.000]   I'm with you.
[01:17:32.000 --> 01:17:33.000]   I'm with you.
[01:17:33.000 --> 01:17:34.000]   I'm with you.
[01:17:34.000 --> 01:17:35.000]   I'm with you.
[01:17:35.000 --> 01:17:36.000]   I'm with you.
[01:17:36.000 --> 01:17:37.000]   I'm with you.
[01:17:37.000 --> 01:17:38.000]   I'm with you.
[01:17:38.000 --> 01:17:39.000]   I'm with you.
[01:17:39.000 --> 01:17:40.000]   I'm with you.
[01:17:40.000 --> 01:17:41.000]   I'm with you.
[01:17:41.000 --> 01:17:42.000]   I'm with you.
[01:17:42.000 --> 01:17:43.000]   I'm with you.
[01:17:43.000 --> 01:17:44.000]   I'm with you.
[01:17:44.000 --> 01:17:45.000]   I'm with you.
[01:17:45.000 --> 01:17:46.000]   I'm with you.
[01:17:46.000 --> 01:17:47.000]   I'm with you.
[01:17:47.000 --> 01:17:48.000]   I'm with you.
[01:17:48.000 --> 01:17:49.000]   I'm with you.
[01:17:49.000 --> 01:17:50.000]   I'm with you.
[01:17:50.000 --> 01:17:51.000]   I'm with you.
[01:17:51.000 --> 01:17:52.000]   I'm with you.
[01:17:52.000 --> 01:17:53.000]   I'm with you.
[01:17:53.000 --> 01:17:54.000]   I'm with you.
[01:17:54.000 --> 01:17:55.000]   I'm with you.
[01:17:55.000 --> 01:17:56.000]   I'm with you.
[01:17:56.000 --> 01:17:57.000]   I'm with you.
[01:17:57.000 --> 01:17:58.000]   I'm with you.
[01:17:58.000 --> 01:17:59.000]   I'm with you.
[01:17:59.000 --> 01:18:00.000]   I'm with you.
[01:18:00.000 --> 01:18:01.000]   I'm with you.
[01:18:01.000 --> 01:18:02.000]   I'm with you.
[01:18:02.000 --> 01:18:03.000]   I'm with you.
[01:18:03.000 --> 01:18:04.000]   I'm with you.
[01:18:04.000 --> 01:18:05.000]   I'm with you.
[01:18:05.000 --> 01:18:06.000]   I'm with you.
[01:18:06.000 --> 01:18:07.000]   I'm with you.
[01:18:07.000 --> 01:18:08.000]   I'm with you.
[01:18:08.000 --> 01:18:09.000]   I'm with you.
[01:18:09.000 --> 01:18:10.000]   I'm with you.
[01:18:10.000 --> 01:18:11.000]   I'm with you.
[01:18:11.000 --> 01:18:12.000]   I'm with you.
[01:18:12.000 --> 01:18:13.000]   I'm with you.
[01:18:13.000 --> 01:18:14.000]   I'm with you.
[01:18:14.000 --> 01:18:15.000]   I'm with you.
[01:18:15.000 --> 01:18:16.000]   I'm with you.
[01:18:16.000 --> 01:18:17.000]   I'm with you.
[01:18:17.000 --> 01:18:18.000]   I'm with you.
[01:18:18.000 --> 01:18:19.000]   I'm with you.
[01:18:19.000 --> 01:18:20.000]   I'm with you.
[01:18:20.000 --> 01:18:21.000]   I'm with you.
[01:18:21.000 --> 01:18:22.000]   I'm with you.
[01:18:22.000 --> 01:18:23.000]   I'm with you.
[01:18:23.000 --> 01:18:24.000]   I'm with you.
[01:18:24.000 --> 01:18:25.000]   I'm with you.
[01:18:25.000 --> 01:18:26.000]   I'm with you.
[01:18:26.000 --> 01:18:27.000]   I'm with you.
[01:18:27.000 --> 01:18:28.000]   I'm with you.
[01:18:28.000 --> 01:18:29.000]   I'm with you.
[01:18:29.000 --> 01:18:30.000]   I'm with you.
[01:18:30.000 --> 01:18:31.000]   I'm with you.
[01:18:31.000 --> 01:18:32.000]   I'm with you.
[01:18:32.000 --> 01:18:33.000]   I'm with you.
[01:18:33.000 --> 01:18:34.000]   I'm with you.
[01:18:34.000 --> 01:18:35.000]   I'm with you.
[01:18:35.000 --> 01:18:36.000]   I'm with you.
[01:18:36.000 --> 01:18:37.000]   I'm with you.
[01:18:37.000 --> 01:18:38.000]   I'm with you.
[01:18:38.000 --> 01:18:39.000]   I'm with you.
[01:18:39.000 --> 01:18:40.000]   I'm with you.
[01:18:40.000 --> 01:18:41.000]   I'm with you.
[01:18:41.000 --> 01:18:42.000]   I'm with you.
[01:18:42.000 --> 01:18:43.000]   I'm with you.
[01:18:43.000 --> 01:18:44.000]   I'm with you.
[01:18:44.000 --> 01:18:45.000]   I'm with you.
[01:18:45.000 --> 01:18:46.000]   I'm with you.
[01:18:46.000 --> 01:18:47.000]   I'm with you.
[01:18:47.000 --> 01:18:48.000]   I'm with you.
[01:18:48.000 --> 01:18:49.000]   I'm with you.
[01:18:49.000 --> 01:18:50.000]   I'm with you.
[01:18:50.000 --> 01:18:51.000]   I'm with you.
[01:18:51.000 --> 01:18:52.000]   I'm with you.
[01:18:52.000 --> 01:18:53.000]   I'm with you.
[01:18:53.000 --> 01:18:54.000]   I'm with you.
[01:18:54.000 --> 01:18:55.000]   I'm with you.
[01:18:55.000 --> 01:18:56.000]   I'm with you.
[01:18:56.000 --> 01:18:57.000]   I'm with you.
[01:18:57.000 --> 01:18:58.000]   I'm with you.
[01:18:58.000 --> 01:18:59.000]   I'm with you.
[01:18:59.000 --> 01:19:00.000]   I'm with you.
[01:19:00.000 --> 01:19:01.000]   I'm with you.
[01:19:01.000 --> 01:19:02.000]   I'm with you.
[01:19:02.000 --> 01:19:03.000]   I'm with you.
[01:19:03.000 --> 01:19:04.000]   I'm with you.
[01:19:04.000 --> 01:19:05.000]   I'm with you.
[01:19:05.000 --> 01:19:06.000]   I'm with you.
[01:19:06.000 --> 01:19:07.000]   I'm with you.
[01:19:07.000 --> 01:19:08.000]   I'm with you.
[01:19:08.000 --> 01:19:09.000]   I'm with you.
[01:19:09.000 --> 01:19:10.000]   I'm with you.
[01:19:10.000 --> 01:19:11.000]   I'm with you.
[01:19:11.000 --> 01:19:12.000]   I'm with you.
[01:19:12.000 --> 01:19:13.000]   I'm with you.
[01:19:13.000 --> 01:19:14.000]   I'm with you.
[01:19:14.000 --> 01:19:15.000]   I'm with you.
[01:19:15.000 --> 01:19:16.000]   I'm with you.
[01:19:16.000 --> 01:19:17.000]   I'm with you.
[01:19:17.000 --> 01:19:18.000]   I'm with you.
[01:19:18.000 --> 01:19:19.000]   I'm with you.
[01:19:19.000 --> 01:19:20.000]   I'm with you.
[01:19:20.000 --> 01:19:21.000]   I'm with you.
[01:19:21.000 --> 01:19:22.000]   I'm with you.
[01:19:22.000 --> 01:19:23.000]   I'm with you.
[01:19:23.000 --> 01:19:24.000]   I'm with you.
[01:19:24.000 --> 01:19:25.000]   I'm with you.
[01:19:25.000 --> 01:19:26.000]   I'm with you.
[01:19:26.000 --> 01:19:27.000]   I'm with you.
[01:19:27.000 --> 01:19:28.000]   I'm with you.
[01:19:28.000 --> 01:19:29.000]   I'm with you.
[01:19:29.000 --> 01:19:30.000]   I'm with you.
[01:19:30.000 --> 01:19:31.000]   I'm with you.
