
[00:00:00.000 --> 00:00:05.280]   It's time for "Dwight" this weekend tech, Aaron Griffith from fortune.com is here along
[01:05:37.760 --> 01:05:38.760]   It looks different.
[01:05:38.760 --> 01:05:39.760]   It looks different.
[01:05:39.760 --> 01:05:40.760]   It looks different.
[01:05:40.760 --> 01:05:41.760]   It looks different.
[01:05:41.760 --> 01:05:42.760]   It looks different.
[01:05:42.760 --> 01:05:43.760]   It looks different.
[01:05:43.760 --> 01:05:44.760]   It looks different.
[01:05:44.760 --> 01:05:45.760]   It looks different.
[01:05:45.760 --> 01:05:46.760]   It looks different.
[01:05:46.760 --> 01:05:47.760]   It looks different.
[01:05:47.760 --> 01:05:48.760]   It looks different.
[01:05:48.760 --> 01:05:49.760]   It looks different.
[01:05:49.760 --> 01:05:50.760]   It looks different.
[01:05:50.760 --> 01:05:51.760]   It looks different.
[01:05:51.760 --> 01:05:52.760]   It looks different.
[01:05:52.760 --> 01:05:53.760]   It looks different.
[01:05:53.760 --> 01:05:54.760]   It looks different.
[01:05:54.760 --> 01:05:55.760]   It looks different.
[01:05:55.760 --> 01:05:56.760]   It looks different.
[01:05:56.760 --> 01:05:57.760]   It looks different.
[01:05:57.760 --> 01:05:58.760]   It looks different.
[01:05:58.760 --> 01:05:59.760]   It looks different.
[01:05:59.760 --> 01:06:00.760]   It looks different.
[01:06:00.760 --> 01:06:01.760]   It looks different.
[01:06:01.760 --> 01:06:02.760]   It looks different.
[01:06:02.760 --> 01:06:03.760]   It looks different.
[01:06:03.760 --> 01:06:04.760]   It looks different.
[01:06:04.760 --> 01:06:05.760]   It looks different.
[01:06:05.760 --> 01:06:06.760]   It looks different.
[01:06:06.760 --> 01:06:07.760]   It looks different.
[01:06:07.760 --> 01:06:08.760]   It looks different.
[01:06:08.760 --> 01:06:09.760]   It looks different.
[01:06:09.760 --> 01:06:10.760]   It looks different.
[01:06:10.760 --> 01:06:11.760]   It looks different.
[01:06:11.760 --> 01:06:12.760]   It looks different.
[01:06:12.760 --> 01:06:13.760]   It looks different.
[01:06:13.760 --> 01:06:14.760]   It looks different.
[01:06:14.760 --> 01:06:15.760]   It looks different.
[01:06:15.760 --> 01:06:16.760]   It looks different.
[01:06:16.760 --> 01:06:17.760]   It looks different.
[01:06:17.760 --> 01:06:18.760]   It looks different.
[01:06:18.760 --> 01:06:19.760]   It looks different.
[01:06:19.760 --> 01:06:20.760]   It looks different.
[01:06:20.760 --> 01:06:21.760]   It looks different.
[01:06:21.760 --> 01:06:22.760]   It looks different.
[01:06:22.760 --> 01:06:23.760]   It looks different.
[01:06:23.760 --> 01:06:24.760]   It looks different.
[01:06:24.760 --> 01:06:25.760]   It looks different.
[01:06:25.760 --> 01:06:26.760]   It looks different.
[01:06:26.760 --> 01:06:27.760]   It looks different.
[01:06:27.760 --> 01:06:28.760]   It looks different.
[01:06:28.760 --> 01:06:29.760]   It looks different.
[01:06:29.760 --> 01:06:30.760]   It looks different.
[01:06:30.760 --> 01:06:31.760]   It looks different.
[01:06:31.760 --> 01:06:32.760]   It looks different.
[01:06:32.760 --> 01:06:33.760]   It looks different.
[01:06:33.760 --> 01:06:34.760]   It looks different.
[01:06:34.760 --> 01:06:35.760]   It looks different.
[01:06:35.760 --> 01:06:36.760]   It looks different.
[01:06:36.760 --> 01:06:37.760]   It looks different.
[01:06:37.760 --> 01:06:38.760]   It looks different.
[01:06:38.760 --> 01:06:39.760]   It looks different.
[01:06:39.760 --> 01:06:40.760]   It looks different.
[01:06:40.760 --> 01:06:41.760]   It looks different.
[01:06:41.760 --> 01:06:42.760]   It looks different.
[01:06:42.760 --> 01:06:43.760]   It looks different.
[01:06:43.760 --> 01:06:44.760]   It looks different.
[01:06:44.760 --> 01:06:45.760]   It looks different.
[01:06:45.760 --> 01:06:46.760]   It looks different.
[01:06:46.760 --> 01:06:47.760]   It looks different.
[01:06:47.760 --> 01:06:48.760]   It looks different.
[01:06:48.760 --> 01:06:49.760]   It looks different.
[01:06:49.760 --> 01:06:50.760]   It looks different.
[01:06:50.760 --> 01:06:51.760]   It looks different.
[01:06:51.760 --> 01:06:52.760]   It looks different.
[01:06:52.760 --> 01:06:53.760]   It looks different.
[01:06:53.760 --> 01:06:54.760]   It looks different.
[01:06:54.760 --> 01:06:55.760]   It looks different.
[01:06:55.760 --> 01:06:56.760]   It looks different.
[01:06:56.760 --> 01:06:57.760]   It looks different.
[01:06:57.760 --> 01:06:58.760]   It looks different.
[01:06:58.760 --> 01:06:59.760]   It looks different.
[01:06:59.760 --> 01:07:00.760]   It looks different.
[01:07:00.760 --> 01:07:01.760]   It looks different.
[01:07:01.760 --> 01:07:02.760]   It looks different.
[01:07:02.760 --> 01:07:03.760]   It looks different.
[01:07:03.760 --> 01:07:04.760]   It looks different.
[01:07:04.760 --> 01:07:05.760]   It looks different.
[01:07:05.760 --> 01:07:06.760]   It looks different.
[01:07:06.760 --> 01:07:07.760]   It looks different.
[01:07:07.760 --> 01:07:08.760]   It looks different.
[01:07:08.760 --> 01:07:09.760]   It looks different.
[01:07:09.760 --> 01:07:10.760]   It looks different.
[01:07:10.760 --> 01:07:11.760]   It looks different.
[01:07:11.760 --> 01:07:12.760]   It looks different.
[01:07:12.760 --> 01:07:13.760]   It looks different.
[01:07:13.760 --> 01:07:14.760]   It looks different.
[01:07:14.760 --> 01:07:15.760]   It looks different.
[01:07:15.760 --> 01:07:16.760]   It looks different.
[01:07:16.760 --> 01:07:17.760]   It looks different.
[01:07:17.760 --> 01:07:18.760]   It looks different.
[01:07:18.760 --> 01:07:19.760]   It looks different.
[01:07:19.760 --> 01:07:20.760]   It looks different.
[01:07:20.760 --> 01:07:21.760]   It looks different.
[01:07:21.760 --> 01:07:22.760]   It looks different.
[01:07:22.760 --> 01:07:23.760]   It looks different.
[01:07:23.760 --> 01:07:24.760]   It looks different.
[01:07:24.760 --> 01:07:25.760]   It looks different.
[01:07:25.760 --> 01:07:26.760]   It looks different.
[01:07:26.760 --> 01:07:27.760]   It looks different.
[01:07:27.760 --> 01:07:28.760]   It looks different.
[01:07:28.760 --> 01:07:29.760]   It looks different.
[01:07:29.760 --> 01:07:30.760]   It looks different.
[01:07:30.760 --> 01:07:31.760]   It looks different.
[01:07:31.760 --> 01:07:32.760]   It looks different.
[01:07:32.760 --> 01:07:33.760]   It looks different.
[01:07:33.760 --> 01:07:34.760]   It looks different.
[01:07:34.760 --> 01:07:35.760]   It looks different.
[01:07:35.760 --> 01:07:36.760]   It looks different.
[01:07:36.760 --> 01:07:37.760]   It looks different.
[01:07:37.760 --> 01:07:38.760]   It looks different.
[01:07:38.760 --> 01:07:39.760]   It looks different.
[01:07:39.760 --> 01:07:40.760]   It looks different.
[01:07:40.760 --> 01:07:41.760]   It looks different.
[01:07:41.760 --> 01:07:42.760]   It looks different.
[01:07:42.760 --> 01:07:43.760]   It looks different.
[01:07:43.760 --> 01:07:44.760]   It looks different.
[01:07:44.760 --> 01:07:45.760]   It looks different.
[01:07:45.760 --> 01:07:46.760]   It looks different.
[01:07:46.760 --> 01:07:47.760]   It looks different.
[01:07:47.760 --> 01:07:48.760]   It looks different.
[01:07:48.760 --> 01:07:49.760]   It looks different.
[01:07:49.760 --> 01:07:50.760]   It looks different.
[01:07:50.760 --> 01:07:51.760]   It looks different.
[01:07:51.760 --> 01:07:52.760]   It looks different.
[01:07:52.760 --> 01:07:53.760]   It looks different.
[01:07:53.760 --> 01:07:54.760]   It looks different.
[01:07:54.760 --> 01:07:55.760]   It looks different.
[01:07:55.760 --> 01:07:56.760]   It looks different.
[01:07:56.760 --> 01:07:57.760]   It looks different.
[01:07:57.760 --> 01:07:58.760]   It looks different.
[01:07:58.760 --> 01:07:59.760]   It looks different.
[01:07:59.760 --> 01:08:00.760]   It looks different.
[01:08:00.760 --> 01:08:01.760]   It looks different.
[01:08:01.760 --> 01:08:02.760]   It looks different.
[01:08:02.760 --> 01:08:03.760]   It looks different.
[01:08:03.760 --> 01:08:04.760]   It looks different.
[01:08:04.760 --> 01:08:05.760]   It looks different.
[01:08:05.760 --> 01:08:06.760]   It looks different.
[01:08:06.760 --> 01:08:07.760]   It looks different.
[01:08:07.760 --> 01:08:08.760]   It looks different.
[01:08:08.760 --> 01:08:09.760]   It looks different.
[01:08:09.760 --> 01:08:10.760]   It looks different.
[01:08:10.760 --> 01:08:11.760]   It looks different.
[01:08:11.760 --> 01:08:12.760]   It looks different.
[01:08:12.760 --> 01:08:13.760]   It looks different.
[01:08:13.760 --> 01:08:14.760]   It looks different.
[01:08:14.760 --> 01:08:15.760]   It looks different.
[01:08:15.760 --> 01:08:16.760]   It looks different.
[01:08:16.760 --> 01:08:17.760]   It looks different.
[01:08:17.760 --> 01:08:18.760]   It looks different.
[01:08:18.760 --> 01:08:19.760]   It looks different.
[01:08:19.760 --> 01:08:20.760]   It looks different.
[01:08:20.760 --> 01:08:21.760]   It looks different.
[01:08:21.760 --> 01:08:22.760]   It looks different.
[01:08:22.760 --> 01:08:23.760]   It looks different.
[01:08:23.760 --> 01:08:24.760]   It looks different.
[01:08:24.760 --> 01:08:25.760]   It looks different.
[01:08:25.760 --> 01:08:26.760]   It looks different.
[01:08:26.760 --> 01:08:27.760]   It looks different.
[01:08:27.760 --> 01:08:28.760]   It looks different.
[01:08:28.760 --> 01:08:29.760]   It looks different.
[01:08:29.760 --> 01:08:30.760]   It looks different.
[01:08:30.760 --> 01:08:31.760]   It looks different.
[01:08:31.760 --> 01:08:32.760]   It looks different.
[01:08:32.760 --> 01:08:33.760]   It looks different.
[01:08:33.760 --> 01:08:34.760]   It looks different.
[01:08:34.760 --> 01:08:35.760]   It looks different.
[01:08:35.760 --> 01:08:36.760]   It looks different.
[01:08:36.760 --> 01:08:37.760]   It looks different.
[01:08:37.760 --> 01:08:38.760]   It looks different.
[01:08:38.760 --> 01:08:39.760]   It looks different.
[01:08:39.760 --> 01:08:40.760]   It looks different.
[01:08:40.760 --> 01:08:41.760]   It looks different.
[01:08:41.760 --> 01:08:42.760]   It looks different.
[01:08:42.760 --> 01:08:43.760]   It looks different.
[01:08:43.760 --> 01:08:44.760]   It looks different.
[01:08:44.760 --> 01:08:45.760]   It looks different.
[01:08:45.760 --> 01:08:46.760]   It looks different.
[01:08:46.760 --> 01:08:47.760]   It looks different.
[01:08:47.760 --> 01:08:48.760]   It looks different.
[01:08:48.760 --> 01:08:49.760]   It looks different.
[01:08:49.760 --> 01:08:50.760]   It looks different.
[01:08:50.760 --> 01:08:51.760]   It looks different.
[01:08:51.760 --> 01:08:52.760]   It looks different.
[01:08:52.760 --> 01:08:53.760]   It looks different.
[01:08:53.760 --> 01:08:54.760]   It looks different.
[01:08:54.760 --> 01:08:55.760]   It looks different.
[01:08:55.760 --> 01:08:56.760]   It looks different.
[01:08:56.760 --> 01:08:57.760]   It looks different.
[01:08:57.760 --> 01:08:58.760]   It looks different.
[01:08:58.760 --> 01:08:59.760]   It looks different.
[01:08:59.760 --> 01:09:00.760]   It looks different.
[01:09:00.760 --> 01:09:01.760]   It looks different.
[01:09:01.760 --> 01:09:02.760]   It looks different.
[01:09:02.760 --> 01:09:03.760]   It looks different.
[01:09:03.760 --> 01:09:04.760]   It looks different.
[01:09:04.760 --> 01:09:05.760]   It looks different.
[01:09:05.760 --> 01:09:06.760]   It looks different.
[01:09:06.760 --> 01:09:07.760]   It looks different.
[01:09:07.760 --> 01:09:08.760]   It looks different.
[01:09:08.760 --> 01:09:09.760]   It looks different.
[01:09:09.760 --> 01:09:10.760]   It looks different.
[01:09:10.760 --> 01:09:11.760]   It looks different.
[01:09:11.760 --> 01:09:12.760]   It looks different.
[01:09:12.760 --> 01:09:13.760]   It looks different.
[01:09:13.760 --> 01:09:14.760]   It looks different.
[01:09:14.760 --> 01:09:15.760]   It looks different.
[01:09:15.760 --> 01:09:16.760]   It looks different.
[01:09:16.760 --> 01:09:17.760]   It looks different.
[01:09:17.760 --> 01:09:18.760]   It looks different.
[01:09:18.760 --> 01:09:19.760]   It looks different.
[01:09:19.760 --> 01:09:20.760]   It looks different.
[01:09:20.760 --> 01:09:21.760]   It looks different.
[01:09:21.760 --> 01:09:22.760]   It looks different.
[01:09:22.760 --> 01:09:23.760]   It looks different.
[01:09:23.760 --> 01:09:24.760]   It looks different.
[01:09:24.760 --> 01:09:25.760]   It looks different.
[01:09:25.760 --> 01:09:26.760]   It looks different.
[01:09:26.760 --> 01:09:27.760]   It looks different.
[01:09:27.760 --> 01:09:28.760]   It looks different.
[01:09:28.760 --> 01:09:29.760]   It looks different.
[01:09:29.760 --> 01:09:30.760]   It looks different.
[01:09:30.760 --> 01:09:31.760]   It looks different.
[01:09:31.760 --> 01:09:32.760]   It looks different.
[01:09:32.760 --> 01:09:33.760]   It looks different.
[01:09:33.760 --> 01:09:34.760]   It looks different.
[01:09:34.760 --> 01:09:35.760]   It looks different.
[01:09:35.760 --> 01:09:36.760]   It looks different.
[01:09:36.760 --> 01:09:37.760]   It looks different.
[01:09:37.760 --> 01:09:38.760]   It looks different.
[01:09:38.760 --> 01:09:39.760]   It looks different.
[01:09:39.760 --> 01:09:40.760]   It looks different.
[01:09:40.760 --> 01:09:41.760]   It looks different.
[01:09:41.760 --> 01:09:42.760]   It looks different.
[01:09:42.760 --> 01:09:43.760]   It looks different.
[01:09:43.760 --> 01:09:44.760]   It looks different.
[01:09:44.760 --> 01:09:45.760]   It looks different.
[01:09:45.760 --> 01:09:46.760]   It looks different.
[01:09:46.760 --> 01:09:47.760]   It looks different.
[01:09:47.760 --> 01:09:48.760]   It looks different.
[01:09:48.760 --> 01:09:49.760]   It looks different.
[01:09:49.760 --> 01:09:50.760]   It looks different.
[01:09:50.760 --> 01:09:51.760]   It looks different.
[01:09:51.760 --> 01:09:52.760]   It looks different.
[01:09:52.760 --> 01:09:53.760]   It looks different.
[01:09:53.760 --> 01:09:54.760]   It looks different.
[01:09:54.760 --> 01:09:55.760]   It looks different.
[01:09:55.760 --> 01:09:56.760]   It looks different.
[01:09:56.760 --> 01:09:57.760]   It looks different.
[01:09:57.760 --> 01:09:58.760]   It looks different.
[01:09:58.760 --> 01:09:59.760]   It looks different.
[01:09:59.760 --> 01:10:00.760]   It looks different.
[01:10:00.760 --> 01:10:01.760]   It looks different.
[01:10:01.760 --> 01:10:02.760]   It looks different.
[01:10:02.760 --> 01:10:03.760]   It looks different.
[01:10:03.760 --> 01:10:04.760]   It looks different.
[01:10:04.760 --> 01:10:05.760]   It looks different.
[01:10:05.760 --> 01:10:06.760]   It looks different.
[01:10:06.760 --> 01:10:07.760]   It looks different.
[01:10:07.760 --> 01:10:08.760]   It looks different.
[01:10:08.760 --> 01:10:09.760]   It looks different.
[01:10:09.760 --> 01:10:10.760]   It looks different.
[01:10:10.760 --> 01:10:11.760]   It looks different.
[01:10:11.760 --> 01:10:12.760]   It looks different.
[01:10:12.760 --> 01:10:13.760]   It looks different.
[01:10:13.760 --> 01:10:14.760]   It looks different.
[01:10:14.760 --> 01:10:15.760]   It looks different.
[01:10:15.760 --> 01:10:16.760]   It looks different.
[01:10:16.760 --> 01:10:17.760]   It looks different.
[01:10:17.760 --> 01:10:18.760]   It looks different.
[01:10:18.760 --> 01:10:19.760]   It looks different.
[01:10:19.760 --> 01:10:20.760]   It looks different.
[01:10:20.760 --> 01:10:21.760]   It looks different.
[01:10:21.760 --> 01:10:22.760]   It looks different.
[01:10:22.760 --> 01:10:23.760]   It looks different.
[01:10:23.760 --> 01:10:24.760]   It looks different.
[01:10:24.760 --> 01:10:25.760]   It looks different.
[01:10:25.760 --> 01:10:26.760]   It looks different.
[01:10:26.760 --> 01:10:27.760]   It looks different.
[01:10:27.760 --> 01:10:28.760]   It looks different.
[01:10:28.760 --> 01:10:29.760]   It looks different.
[01:10:29.760 --> 01:10:30.760]   It looks different.
[01:10:30.760 --> 01:10:31.760]   It looks different.
[01:10:31.760 --> 01:10:32.760]   It looks different.
[01:10:32.760 --> 01:10:33.760]   It looks different.
[01:10:33.760 --> 01:10:34.760]   It looks different.
[01:10:34.760 --> 01:10:35.760]   It looks different.
[01:10:35.760 --> 01:10:36.760]   It looks different.
[01:10:36.760 --> 01:10:37.760]   It looks different.
[01:10:37.760 --> 01:10:38.760]   It looks different.
[01:10:38.760 --> 01:10:39.760]   It looks different.
[01:10:39.760 --> 01:10:40.760]   It looks different.
[01:10:40.760 --> 01:10:41.760]   It looks different.
[01:10:41.760 --> 01:10:42.760]   It looks different.
[01:10:42.760 --> 01:10:43.760]   It looks different.
[01:10:43.760 --> 01:10:44.760]   It looks different.
[01:10:44.760 --> 01:10:45.760]   It looks different.
[01:10:45.760 --> 01:10:46.760]   It looks different.
[01:10:46.760 --> 01:10:47.760]   It looks different.
[01:10:47.760 --> 01:10:48.760]   It looks different.
[01:10:48.760 --> 01:10:49.760]   It looks different.
[01:10:49.760 --> 01:10:50.760]   It looks different.
[01:10:50.760 --> 01:10:51.760]   It looks different.
[01:10:51.760 --> 01:10:52.760]   It looks different.
[01:10:52.760 --> 01:10:53.760]   It looks different.
[01:10:53.760 --> 01:10:54.760]   It looks different.
[01:10:54.760 --> 01:10:55.760]   It looks different.
[01:10:55.760 --> 01:10:56.760]   It looks different.
[01:10:56.760 --> 01:10:57.760]   It looks different.
[01:10:57.760 --> 01:10:58.760]   It looks different.
[01:10:58.760 --> 01:10:59.760]   It looks different.
[01:10:59.760 --> 01:11:00.760]   It looks different.
[01:11:00.760 --> 01:11:01.760]   It looks different.
[01:11:01.760 --> 01:11:02.760]   It looks different.
[01:11:02.760 --> 01:11:03.760]   It looks different.
[01:11:03.760 --> 01:11:04.760]   It looks different.
[01:11:04.760 --> 01:11:05.760]   It looks different.
[01:11:05.760 --> 01:11:06.760]   It looks different.
[01:11:06.760 --> 01:11:07.760]   It looks different.
[01:11:07.760 --> 01:11:08.760]   It looks different.
[01:11:08.760 --> 01:11:09.760]   It looks different.
[01:11:09.760 --> 01:11:10.760]   It looks different.
[01:11:10.760 --> 01:11:11.760]   It looks different.
[01:11:11.760 --> 01:11:12.760]   It looks different.
[01:11:12.760 --> 01:11:13.760]   It looks different.
[01:11:13.760 --> 01:11:14.760]   It looks different.
[01:11:14.760 --> 01:11:15.760]   It looks different.
[01:11:15.760 --> 01:11:16.760]   It looks different.
[01:11:16.760 --> 01:11:17.760]   It looks different.
[01:11:17.760 --> 01:11:18.760]   It looks different.
[01:11:18.760 --> 01:11:19.760]   It looks different.
[01:11:19.760 --> 01:11:20.760]   It looks different.
[01:11:20.760 --> 01:11:21.760]   It looks different.
[01:11:21.760 --> 01:11:22.760]   It looks different.
[01:11:22.760 --> 01:11:23.760]   It looks different.
[01:11:23.760 --> 01:11:24.760]   It looks different.
[01:11:24.760 --> 01:11:25.760]   It looks different.
[01:11:25.760 --> 01:11:26.760]   It looks different.
[01:11:26.760 --> 01:11:27.760]   It looks different.
[01:11:27.760 --> 01:11:28.760]   It looks different.
[01:11:28.760 --> 01:11:29.760]   It looks different.
[01:11:29.760 --> 01:11:30.760]   It looks different.
[01:11:30.760 --> 01:11:31.760]   It looks different.
[01:11:31.760 --> 01:11:32.760]   It looks different.
[01:11:32.760 --> 01:11:33.760]   It looks different.
[01:11:33.760 --> 01:11:34.760]   It looks different.
[01:11:34.760 --> 01:11:35.760]   It looks different.
[01:11:35.760 --> 01:11:36.760]   It looks different.
[01:11:36.760 --> 01:11:37.760]   It looks different.
[01:11:37.760 --> 01:11:38.760]   It looks different.
[01:11:38.760 --> 01:11:39.760]   It looks different.
[01:11:39.760 --> 01:11:40.760]   It looks different.
[01:11:40.760 --> 01:11:41.760]   It looks different.
[01:11:41.760 --> 01:11:42.760]   It looks different.
[01:11:42.760 --> 01:11:43.760]   It looks different.
[01:11:43.760 --> 01:11:44.760]   It looks different.
[01:11:44.760 --> 01:11:45.760]   It looks different.
[01:11:45.760 --> 01:11:46.760]   It looks different.
[01:11:46.760 --> 01:11:47.760]   It looks different.
[01:11:47.760 --> 01:11:48.760]   It looks different.
[01:11:48.760 --> 01:11:49.760]   It looks different.
[01:11:49.760 --> 01:11:50.760]   It looks different.
[01:11:50.760 --> 01:11:51.760]   It looks different.
[01:11:51.760 --> 01:11:52.760]   It looks different.
[01:11:52.760 --> 01:11:53.760]   It looks different.
[01:11:53.760 --> 01:11:54.760]   It looks different.
[01:11:54.760 --> 01:11:55.760]   It looks different.
[01:11:55.760 --> 01:11:56.760]   It looks different.
[01:11:56.760 --> 01:11:57.760]   It looks different.
[01:11:57.760 --> 01:11:58.760]   It looks different.
[01:11:58.760 --> 01:11:59.760]   It looks different.
[01:11:59.760 --> 01:12:00.760]   It looks different.
[01:12:00.760 --> 01:12:01.760]   It looks different.
[01:12:01.760 --> 01:12:02.760]   It looks different.
[01:12:02.760 --> 01:12:03.760]   It looks different.
[01:12:03.760 --> 01:12:04.760]   It looks different.
[01:12:04.760 --> 01:12:05.760]   It looks different.
[01:12:05.760 --> 01:12:06.760]   It looks different.
[01:12:06.760 --> 01:12:07.760]   It looks different.
[01:12:07.760 --> 01:12:08.760]   It looks different.
[01:12:08.760 --> 01:12:09.760]   It looks different.
[01:12:09.760 --> 01:12:10.760]   It looks different.
[01:12:10.760 --> 01:12:11.760]   It looks different.
[01:12:11.760 --> 01:12:12.760]   It looks different.
[01:12:12.760 --> 01:12:13.760]   It looks different.
[01:12:13.760 --> 01:12:14.760]   It looks different.
[01:12:14.760 --> 01:12:15.760]   It looks different.
[01:12:15.760 --> 01:12:16.760]   It looks different.
[01:12:16.760 --> 01:12:17.760]   It looks different.
[01:12:17.760 --> 01:12:18.760]   It looks different.
[01:12:18.760 --> 01:12:19.760]   It looks different.
[01:12:19.760 --> 01:12:20.760]   It looks different.
[01:12:20.760 --> 01:12:21.760]   It looks different.
[01:12:21.760 --> 01:12:22.760]   It looks different.
[01:12:22.760 --> 01:12:23.760]   It looks different.
[01:12:23.760 --> 01:12:24.760]   It looks different.
[01:12:24.760 --> 01:12:25.760]   It looks different.
[01:12:25.760 --> 01:12:26.760]   It looks different.
[01:12:26.760 --> 01:12:27.760]   It looks different.
[01:12:27.760 --> 01:12:28.760]   It looks different.
[01:12:28.760 --> 01:12:29.760]   It looks different.
[01:12:29.760 --> 01:12:30.760]   It looks different.
[01:12:30.760 --> 01:12:31.760]   It looks different.
[01:12:31.760 --> 01:12:32.760]   It looks different.
[01:12:32.760 --> 01:12:33.760]   It looks different.
[01:12:33.760 --> 01:12:34.760]   It looks different.
[01:12:34.760 --> 01:12:35.760]   It looks different.
[01:12:35.760 --> 01:12:36.760]   It looks different.
[01:12:36.760 --> 01:12:37.760]   It looks different.
[01:12:37.760 --> 01:12:38.760]   It looks different.
[01:12:38.760 --> 01:12:39.760]   It looks different.
[01:12:39.760 --> 01:12:40.760]   It looks different.
[01:12:40.760 --> 01:12:41.760]   It looks different.
[01:12:41.760 --> 01:12:42.760]   It looks different.
[01:12:42.760 --> 01:12:43.760]   It looks different.
[01:12:43.760 --> 01:12:44.760]   It looks different.
[01:12:44.760 --> 01:12:45.760]   It looks different.
[01:12:45.760 --> 01:12:46.760]   It looks different.
[01:12:46.760 --> 01:12:47.760]   It looks different.
[01:12:47.760 --> 01:12:48.760]   It looks different.
[01:12:48.760 --> 01:12:49.760]   It looks different.
[01:12:49.760 --> 01:12:50.760]   It looks different.
[01:12:50.760 --> 01:12:51.760]   It looks different.
[01:12:51.760 --> 01:12:52.760]   It looks different.
[01:12:52.760 --> 01:12:53.760]   It looks different.
[01:12:53.760 --> 01:12:54.760]   It looks different.
[01:12:54.760 --> 01:12:55.760]   It looks different.
[01:12:55.760 --> 01:12:56.760]   It looks different.
[01:12:56.760 --> 01:12:57.760]   It looks different.
[01:12:57.760 --> 01:12:58.760]   It looks different.
[01:12:58.760 --> 01:12:59.760]   It looks different.
[01:12:59.760 --> 01:13:00.760]   It looks different.
[01:13:00.760 --> 01:13:01.760]   It looks different.
[01:13:01.760 --> 01:13:02.760]   It looks different.
[01:13:02.760 --> 01:13:03.760]   It looks different.
[01:13:03.760 --> 01:13:04.760]   It looks different.
[01:13:04.760 --> 01:13:05.760]   It looks different.
[01:13:05.760 --> 01:13:06.760]   It looks different.
[01:13:06.760 --> 01:13:07.760]   It looks different.
[01:13:07.760 --> 01:13:08.760]   It looks different.
[01:13:08.760 --> 01:13:09.760]   It looks different.
[01:13:09.760 --> 01:13:10.760]   It looks different.
[01:13:10.760 --> 01:13:11.760]   It looks different.
[01:13:11.760 --> 01:13:12.760]   It looks different.
[01:13:12.760 --> 01:13:13.760]   It looks different.
[01:13:13.760 --> 01:13:14.760]   It looks different.
[01:13:14.760 --> 01:13:15.760]   It looks different.
[01:13:15.760 --> 01:13:16.760]   It looks different.
[01:13:16.760 --> 01:13:17.760]   It looks different.
[01:13:17.760 --> 01:13:18.760]   It looks different.
[01:13:18.760 --> 01:13:19.760]   It looks different.
[01:13:19.760 --> 01:13:20.760]   It looks different.
[01:13:20.760 --> 01:13:21.760]   It looks different.
[01:13:21.760 --> 01:13:22.760]   It looks different.
[01:13:22.760 --> 01:13:23.760]   It looks different.
[01:13:23.760 --> 01:13:24.760]   It looks different.
[01:13:24.760 --> 01:13:25.760]   It looks different.
[01:13:25.760 --> 01:13:26.760]   It looks different.
[01:13:26.760 --> 01:13:27.760]   It looks different.
[01:13:27.760 --> 01:13:28.760]   It looks different.
[01:13:28.760 --> 01:13:29.760]   It looks different.
[01:13:29.760 --> 01:13:30.760]   It looks different.
[01:13:30.760 --> 01:13:31.760]   It looks different.
[01:13:31.760 --> 01:13:32.760]   It looks different.
[01:13:32.760 --> 01:13:33.760]   It looks different.
[01:13:33.760 --> 01:13:34.760]   It looks different.
[01:13:34.760 --> 01:13:35.760]   It looks different.
[01:13:35.760 --> 01:13:36.760]   It looks different.
[01:13:36.760 --> 01:13:37.760]   It looks different.
[01:13:37.760 --> 01:13:38.760]   It looks different.
[01:13:38.760 --> 01:13:39.760]   It looks different.
[01:13:39.760 --> 01:13:40.760]   It looks different.
[01:13:40.760 --> 01:13:41.760]   It looks different.
[01:13:41.760 --> 01:13:42.760]   It looks different.
[01:13:42.760 --> 01:13:43.760]   It looks different.
[01:13:43.760 --> 01:13:44.760]   It looks different.
[01:13:44.760 --> 01:13:45.760]   It looks different.
[01:13:45.760 --> 01:13:46.760]   It looks different.
[01:13:46.760 --> 01:13:47.760]   It looks different.
[01:13:47.760 --> 01:13:48.760]   It looks different.
[01:13:48.760 --> 01:13:49.760]   It looks different.
[01:13:49.760 --> 01:13:50.760]   It looks different.
[01:13:50.760 --> 01:13:51.760]   It looks different.
[01:13:51.760 --> 01:13:52.760]   It looks different.
[01:13:52.760 --> 01:13:53.760]   It looks different.
[01:13:53.760 --> 01:13:54.760]   It looks different.
[01:13:54.760 --> 01:13:55.760]   It looks different.
[01:13:55.760 --> 01:13:56.760]   It looks different.
[01:13:56.760 --> 01:13:57.760]   It looks different.
[01:13:57.760 --> 01:13:58.760]   It looks different.
[01:13:58.760 --> 01:13:59.760]   It looks different.
[01:13:59.760 --> 01:14:00.760]   It looks different.
[01:14:00.760 --> 01:14:01.760]   It looks different.
[01:14:01.760 --> 01:14:02.760]   It looks different.
[01:14:02.760 --> 01:14:03.760]   It looks different.
[01:14:03.760 --> 01:14:04.760]   It looks different.
[01:14:04.760 --> 01:14:05.760]   It looks different.
[01:14:05.760 --> 01:14:06.760]   It looks different.
[01:14:06.760 --> 01:14:07.760]   It looks different.
[01:14:07.760 --> 01:14:08.760]   It looks different.
[01:14:08.760 --> 01:14:09.760]   It looks different.
[01:14:09.760 --> 01:14:10.760]   It looks different.
[01:14:10.760 --> 01:14:11.760]   It looks different.
[01:14:11.760 --> 01:14:12.760]   It looks different.
[01:14:12.760 --> 01:14:13.760]   It looks different.
