
[00:00:00.000 --> 00:00:04.480]   It's time for Twi, before we get started, of course, it's Memorial Day weekend in the
[01:10:24.240 --> 01:10:25.240]   No.
[01:10:25.240 --> 01:10:26.240]   No.
[01:10:26.240 --> 01:10:27.240]   No.
[01:10:27.240 --> 01:10:28.240]   No.
[01:10:28.240 --> 01:10:29.240]   No.
[01:10:29.240 --> 01:10:30.240]   No.
[01:10:30.240 --> 01:10:31.240]   No.
[01:10:31.240 --> 01:10:32.240]   No.
[01:10:32.240 --> 01:10:33.240]   No.
[01:10:33.240 --> 01:10:34.240]   No.
[01:10:34.240 --> 01:10:35.240]   No.
[01:10:35.240 --> 01:10:36.240]   No.
[01:10:36.240 --> 01:10:37.240]   No.
[01:10:37.240 --> 01:10:38.240]   No.
[01:10:38.240 --> 01:10:39.240]   No.
[01:10:39.240 --> 01:10:40.240]   No.
[01:10:40.240 --> 01:10:41.240]   No.
[01:10:41.240 --> 01:10:42.240]   No.
[01:10:42.240 --> 01:10:43.240]   No.
[01:10:43.240 --> 01:10:44.240]   No.
[01:10:44.240 --> 01:10:45.240]   No.
[01:10:45.240 --> 01:10:46.240]   No.
[01:10:46.240 --> 01:10:47.240]   No.
[01:10:47.240 --> 01:10:48.240]   No.
[01:10:48.240 --> 01:10:49.240]   No.
[01:10:49.240 --> 01:10:50.240]   No.
[01:10:50.240 --> 01:10:51.240]   No.
[01:10:51.240 --> 01:10:52.240]   No.
[01:10:52.240 --> 01:10:53.240]   No.
[01:10:53.240 --> 01:10:54.240]   No.
[01:10:54.240 --> 01:10:55.240]   No.
[01:10:55.240 --> 01:10:56.240]   No.
[01:10:56.240 --> 01:10:57.240]   No.
[01:10:57.240 --> 01:10:58.240]   No.
[01:10:58.240 --> 01:10:59.240]   No.
[01:10:59.240 --> 01:11:00.240]   No.
[01:11:00.240 --> 01:11:01.240]   No.
[01:11:01.240 --> 01:11:02.240]   No.
[01:11:02.240 --> 01:11:03.240]   No.
[01:11:03.240 --> 01:11:04.240]   No.
[01:11:04.240 --> 01:11:05.240]   No.
[01:11:05.240 --> 01:11:06.240]   No.
[01:11:06.240 --> 01:11:07.240]   No.
[01:11:07.240 --> 01:11:08.240]   No.
[01:11:08.240 --> 01:11:09.240]   No.
[01:11:09.240 --> 01:11:10.240]   No.
[01:11:10.240 --> 01:11:11.240]   No.
[01:11:11.240 --> 01:11:12.240]   No.
[01:11:12.240 --> 01:11:13.240]   No.
[01:11:13.240 --> 01:11:14.240]   No.
[01:11:14.240 --> 01:11:15.240]   No.
[01:11:15.240 --> 01:11:16.240]   No.
[01:11:16.240 --> 01:11:17.240]   No.
[01:11:17.240 --> 01:11:18.240]   No.
[01:11:18.240 --> 01:11:19.240]   No.
[01:11:19.240 --> 01:11:20.240]   No.
[01:11:20.240 --> 01:11:21.240]   No.
[01:11:21.240 --> 01:11:22.240]   No.
[01:11:22.240 --> 01:11:23.240]   No.
[01:11:23.240 --> 01:11:24.240]   No.
[01:11:24.240 --> 01:11:25.240]   No.
[01:11:25.240 --> 01:11:26.240]   No.
[01:11:26.240 --> 01:11:27.240]   No.
[01:11:27.240 --> 01:11:28.240]   No.
[01:11:28.240 --> 01:11:29.240]   No.
[01:11:29.240 --> 01:11:30.240]   No.
[01:11:30.240 --> 01:11:31.240]   No.
[01:11:31.240 --> 01:11:32.240]   No.
[01:11:32.240 --> 01:11:33.240]   No.
[01:11:33.240 --> 01:11:34.240]   No.
[01:11:34.240 --> 01:11:35.240]   No.
[01:11:35.240 --> 01:11:36.240]   No.
[01:11:36.240 --> 01:11:37.240]   No.
[01:11:37.240 --> 01:11:38.240]   No.
[01:11:38.240 --> 01:11:39.240]   No.
[01:11:39.240 --> 01:11:40.240]   No.
[01:11:40.240 --> 01:11:41.240]   No.
[01:11:41.240 --> 01:11:42.240]   No.
[01:11:42.240 --> 01:11:43.240]   No.
[01:11:43.240 --> 01:11:44.240]   No.
[01:11:44.240 --> 01:11:45.240]   No.
[01:11:45.240 --> 01:11:46.240]   No.
[01:11:46.240 --> 01:11:47.240]   No.
[01:11:47.240 --> 01:11:48.240]   No.
[01:11:48.240 --> 01:11:49.240]   No.
[01:11:49.240 --> 01:11:50.240]   No.
[01:11:50.240 --> 01:11:51.240]   No.
[01:11:51.240 --> 01:11:52.240]   No.
[01:11:52.240 --> 01:11:53.240]   No.
[01:11:53.240 --> 01:11:54.240]   No.
[01:11:54.240 --> 01:11:55.240]   No.
[01:11:55.240 --> 01:11:56.240]   No.
[01:11:56.240 --> 01:11:57.240]   No.
[01:11:57.240 --> 01:11:58.240]   No.
[01:11:58.240 --> 01:11:59.240]   No.
[01:11:59.240 --> 01:12:00.240]   No.
[01:12:00.240 --> 01:12:01.240]   No.
[01:12:01.240 --> 01:12:02.240]   No.
[01:12:02.240 --> 01:12:03.240]   No.
[01:12:03.240 --> 01:12:04.240]   No.
[01:12:04.240 --> 01:12:05.240]   No.
[01:12:05.240 --> 01:12:06.240]   No.
[01:12:06.240 --> 01:12:07.240]   No.
[01:12:07.240 --> 01:12:08.240]   No.
[01:12:08.240 --> 01:12:09.240]   No.
[01:12:09.240 --> 01:12:10.240]   No.
[01:12:10.240 --> 01:12:11.240]   No.
[01:12:11.240 --> 01:12:12.240]   No.
[01:12:12.240 --> 01:12:13.240]   No.
[01:12:13.240 --> 01:12:14.240]   No.
[01:12:14.240 --> 01:12:15.240]   No.
[01:12:15.240 --> 01:12:16.240]   No.
[01:12:16.240 --> 01:12:17.240]   No.
[01:12:17.240 --> 01:12:18.240]   No.
[01:12:18.240 --> 01:12:19.240]   No.
[01:12:19.240 --> 01:12:20.240]   No.
[01:12:20.240 --> 01:12:21.240]   No.
[01:12:21.240 --> 01:12:22.240]   No.
[01:12:22.240 --> 01:12:23.240]   No.
[01:12:23.240 --> 01:12:24.240]   No.
[01:12:24.240 --> 01:12:25.240]   No.
[01:12:25.240 --> 01:12:26.240]   No.
[01:12:26.240 --> 01:12:27.240]   No.
[01:12:27.240 --> 01:12:28.240]   No.
[01:12:28.240 --> 01:12:29.240]   No.
[01:12:29.240 --> 01:12:30.240]   No.
[01:12:30.240 --> 01:12:31.240]   No.
[01:12:31.240 --> 01:12:32.240]   No.
[01:12:32.240 --> 01:12:33.240]   No.
[01:12:33.240 --> 01:12:34.240]   No.
[01:12:34.240 --> 01:12:35.240]   No.
[01:12:35.240 --> 01:12:36.240]   No.
[01:12:36.240 --> 01:12:37.240]   No.
[01:12:37.240 --> 01:12:38.240]   No.
[01:12:38.240 --> 01:12:39.240]   No.
[01:12:39.240 --> 01:12:40.240]   No.
[01:12:40.240 --> 01:12:41.240]   No.
[01:12:41.240 --> 01:12:42.240]   No.
[01:12:42.240 --> 01:12:43.240]   No.
[01:12:43.240 --> 01:12:44.240]   No.
[01:12:44.240 --> 01:12:45.240]   No.
[01:12:45.240 --> 01:12:46.240]   No.
[01:12:46.240 --> 01:12:47.240]   No.
[01:12:47.240 --> 01:12:48.240]   No.
[01:12:48.240 --> 01:12:49.240]   No.
[01:12:49.240 --> 01:12:50.240]   No.
[01:12:50.240 --> 01:12:51.240]   No.
[01:12:51.240 --> 01:12:52.240]   No.
[01:12:52.240 --> 01:12:53.240]   No.
[01:12:53.240 --> 01:12:54.240]   No.
[01:12:54.240 --> 01:12:55.240]   No.
[01:12:55.240 --> 01:12:56.240]   No.
[01:12:56.240 --> 01:12:57.240]   No.
[01:12:57.240 --> 01:12:58.240]   No.
[01:12:58.240 --> 01:12:59.240]   No.
[01:12:59.240 --> 01:13:00.240]   No.
[01:13:00.240 --> 01:13:01.240]   No.
[01:13:01.240 --> 01:13:02.240]   No.
[01:13:02.240 --> 01:13:03.240]   No.
[01:13:03.240 --> 01:13:04.240]   No.
[01:13:04.240 --> 01:13:05.240]   No.
[01:13:05.240 --> 01:13:06.240]   No.
[01:13:06.240 --> 01:13:07.240]   No.
[01:13:07.240 --> 01:13:08.240]   No.
[01:13:08.240 --> 01:13:09.240]   No.
[01:13:09.240 --> 01:13:10.240]   No.
[01:13:10.240 --> 01:13:11.240]   No.
[01:13:11.240 --> 01:13:12.240]   No.
[01:13:12.240 --> 01:13:13.240]   No.
[01:13:13.240 --> 01:13:14.240]   No.
[01:13:14.240 --> 01:13:15.240]   No.
[01:13:15.240 --> 01:13:16.240]   No.
[01:13:16.240 --> 01:13:17.240]   No.
[01:13:17.240 --> 01:13:18.240]   No.
[01:13:18.240 --> 01:13:19.240]   No.
[01:13:19.240 --> 01:13:20.240]   No.
[01:13:20.240 --> 01:13:21.240]   No.
[01:13:21.240 --> 01:13:22.240]   No.
[01:13:22.240 --> 01:13:23.240]   No.
[01:13:23.240 --> 01:13:24.240]   No.
[01:13:24.240 --> 01:13:25.240]   No.
[01:13:25.240 --> 01:13:26.240]   No.
[01:13:26.240 --> 01:13:27.240]   No.
[01:13:27.240 --> 01:13:28.240]   No.
[01:13:28.240 --> 01:13:29.240]   No.
[01:13:29.240 --> 01:13:30.240]   No.
[01:13:30.240 --> 01:13:31.240]   No.
[01:13:31.240 --> 01:13:32.240]   No.
[01:13:32.240 --> 01:13:33.240]   No.
[01:13:33.240 --> 01:13:34.240]   No.
[01:13:34.240 --> 01:13:35.240]   No.
[01:13:35.240 --> 01:13:36.240]   No.
[01:13:36.240 --> 01:13:37.240]   No.
[01:13:37.240 --> 01:13:38.240]   No.
[01:13:38.240 --> 01:13:39.240]   No.
[01:13:39.240 --> 01:13:40.240]   No.
[01:13:40.240 --> 01:13:41.240]   No.
[01:13:41.240 --> 01:13:42.240]   No.
[01:13:42.240 --> 01:13:43.240]   No.
[01:13:43.240 --> 01:13:44.240]   No.
[01:13:44.240 --> 01:13:45.240]   No.
[01:13:45.240 --> 01:13:46.240]   No.
[01:13:46.240 --> 01:13:47.240]   No.
[01:13:47.240 --> 01:13:48.240]   No.
[01:13:48.240 --> 01:13:49.240]   No.
[01:13:49.240 --> 01:13:50.240]   No.
[01:13:50.240 --> 01:13:51.240]   No.
[01:13:51.240 --> 01:13:52.240]   No.
[01:13:52.240 --> 01:13:53.240]   No.
[01:13:53.240 --> 01:13:54.240]   No.
[01:13:54.240 --> 01:13:55.240]   No.
[01:13:55.240 --> 01:13:56.240]   No.
[01:13:56.240 --> 01:13:57.240]   No.
[01:13:57.240 --> 01:13:58.240]   No.
[01:13:58.240 --> 01:13:59.240]   No.
[01:13:59.240 --> 01:14:00.240]   No.
[01:14:00.240 --> 01:14:01.240]   No.
[01:14:01.240 --> 01:14:02.240]   No.
[01:14:02.240 --> 01:14:03.240]   No.
[01:14:03.240 --> 01:14:04.240]   No.
[01:14:04.240 --> 01:14:05.240]   No.
[01:14:05.240 --> 01:14:06.240]   No.
[01:14:06.240 --> 01:14:07.240]   No.
[01:14:07.240 --> 01:14:08.240]   No.
[01:14:08.240 --> 01:14:09.240]   No.
[01:14:09.240 --> 01:14:10.240]   No.
[01:14:10.240 --> 01:14:11.240]   No.
[01:14:11.240 --> 01:14:12.240]   No.
[01:14:12.240 --> 01:14:13.240]   No.
[01:14:13.240 --> 01:14:14.240]   No.
[01:14:14.240 --> 01:14:15.240]   No.
[01:14:15.240 --> 01:14:16.240]   No.
[01:14:16.240 --> 01:14:17.240]   No.
[01:14:17.240 --> 01:14:18.240]   No.
[01:14:18.240 --> 01:14:19.240]   No.
[01:14:19.240 --> 01:14:20.240]   No.
[01:14:20.240 --> 01:14:21.240]   No.
[01:14:21.240 --> 01:14:22.240]   No.
[01:14:22.240 --> 01:14:23.240]   No.
[01:14:23.240 --> 01:14:24.240]   No.
[01:14:24.240 --> 01:14:25.240]   No.
[01:14:25.240 --> 01:14:26.240]   No.
[01:14:26.240 --> 01:14:27.240]   No.
[01:14:27.240 --> 01:14:28.240]   No.
[01:14:28.240 --> 01:14:29.240]   No.
[01:14:29.240 --> 01:14:30.240]   No.
[01:14:30.240 --> 01:14:31.240]   No.
[01:14:31.240 --> 01:14:32.240]   No.
[01:14:32.240 --> 01:14:33.240]   No.
[01:14:33.240 --> 01:14:34.240]   No.
[01:14:34.240 --> 01:14:35.240]   No.
[01:14:35.240 --> 01:14:36.240]   No.
[01:14:36.240 --> 01:14:37.240]   No.
[01:14:37.240 --> 01:14:38.240]   No.
[01:14:38.240 --> 01:14:39.240]   No.
[01:14:39.240 --> 01:14:40.240]   No.
[01:14:40.240 --> 01:14:41.240]   No.
[01:14:41.240 --> 01:14:42.240]   No.
[01:14:42.240 --> 01:14:43.240]   No.
[01:14:43.240 --> 01:14:44.240]   No.
[01:14:44.240 --> 01:14:45.240]   No.
[01:14:45.240 --> 01:14:46.240]   No.
[01:14:46.240 --> 01:14:47.240]   No.
[01:14:47.240 --> 01:14:48.240]   No.
[01:14:48.240 --> 01:14:49.240]   No.
[01:14:49.240 --> 01:14:50.240]   No.
[01:14:50.240 --> 01:14:51.240]   No.
[01:14:51.240 --> 01:14:52.240]   No.
[01:14:52.240 --> 01:14:53.240]   No.
[01:14:53.240 --> 01:14:54.240]   No.
[01:14:54.240 --> 01:14:55.240]   No.
[01:14:55.240 --> 01:14:56.240]   No.
[01:14:56.240 --> 01:14:57.240]   No.
[01:14:57.240 --> 01:14:58.240]   No.
[01:14:58.240 --> 01:14:59.240]   No.
[01:14:59.240 --> 01:15:00.240]   No.
[01:15:00.240 --> 01:15:01.240]   No.
[01:15:01.240 --> 01:15:02.240]   No.
[01:15:02.240 --> 01:15:03.240]   No.
[01:15:03.240 --> 01:15:04.240]   No.
[01:15:04.240 --> 01:15:05.240]   No.
[01:15:05.240 --> 01:15:06.240]   No.
[01:15:06.240 --> 01:15:07.240]   No.
[01:15:07.240 --> 01:15:08.240]   No.
[01:15:08.240 --> 01:15:09.240]   No.
[01:15:09.240 --> 01:15:10.240]   No.
[01:15:10.240 --> 01:15:11.240]   No.
[01:15:11.240 --> 01:15:12.240]   No.
[01:15:12.240 --> 01:15:13.240]   No.
[01:15:13.240 --> 01:15:14.240]   No.
[01:15:14.240 --> 01:15:15.240]   No.
[01:15:15.240 --> 01:15:16.240]   No.
[01:15:16.240 --> 01:15:17.240]   No.
[01:15:17.240 --> 01:15:18.240]   No.
[01:15:18.240 --> 01:15:19.240]   No.
[01:15:19.240 --> 01:15:20.240]   No.
[01:15:20.240 --> 01:15:21.240]   No.
[01:15:21.240 --> 01:15:22.240]   No.
[01:15:22.240 --> 01:15:23.240]   No.
[01:15:23.240 --> 01:15:24.240]   No.
[01:15:24.240 --> 01:15:25.240]   No.
[01:15:25.240 --> 01:15:26.240]   No.
[01:15:26.240 --> 01:15:27.240]   No.
[01:15:27.240 --> 01:15:28.240]   No.
[01:15:28.240 --> 01:15:29.240]   No.
[01:15:29.240 --> 01:15:30.240]   No.
[01:15:30.240 --> 01:15:31.240]   No.
[01:15:31.240 --> 01:15:32.240]   No.
[01:15:32.240 --> 01:15:33.240]   No.
[01:15:33.240 --> 01:15:34.240]   No.
[01:15:34.240 --> 01:15:35.240]   No.
[01:15:35.240 --> 01:15:36.240]   No.
[01:15:36.240 --> 01:15:37.240]   No.
[01:15:37.240 --> 01:15:38.240]   No.
[01:15:38.240 --> 01:15:39.240]   No.
[01:15:39.240 --> 01:15:40.240]   No.
[01:15:40.240 --> 01:15:41.240]   No.
[01:15:41.240 --> 01:15:42.240]   No.
[01:15:42.240 --> 01:15:43.240]   No.
[01:15:43.240 --> 01:15:44.240]   No.
[01:15:44.240 --> 01:15:45.240]   No.
[01:15:45.240 --> 01:15:46.240]   No.
[01:15:46.240 --> 01:15:47.240]   No.
[01:15:47.240 --> 01:15:48.240]   No.
[01:15:48.240 --> 01:15:49.240]   No.
[01:15:49.240 --> 01:15:50.240]   No.
[01:15:50.240 --> 01:15:51.240]   No.
[01:15:51.240 --> 01:15:52.240]   No.
[01:15:52.240 --> 01:15:53.240]   No.
[01:15:53.240 --> 01:15:54.240]   No.
[01:15:54.240 --> 01:15:55.240]   No.
[01:15:55.240 --> 01:15:56.240]   No.
[01:15:56.240 --> 01:15:57.240]   No.
[01:15:57.240 --> 01:15:58.240]   No.
[01:15:58.240 --> 01:15:59.240]   No.
[01:15:59.240 --> 01:16:00.240]   No.
[01:16:00.240 --> 01:16:01.240]   No.
[01:16:01.240 --> 01:16:02.240]   No.
[01:16:02.240 --> 01:16:03.240]   No.
[01:16:03.240 --> 01:16:04.240]   No.
[01:16:04.240 --> 01:16:05.240]   No.
[01:16:05.240 --> 01:16:06.240]   No.
[01:16:06.240 --> 01:16:07.240]   No.
[01:16:07.240 --> 01:16:08.240]   No.
[01:16:08.240 --> 01:16:09.240]   No.
[01:16:09.240 --> 01:16:10.240]   No.
[01:16:10.240 --> 01:16:11.240]   No.
[01:16:11.240 --> 01:16:12.240]   No.
[01:16:12.240 --> 01:16:13.240]   No.
[01:16:13.240 --> 01:16:14.240]   No.
[01:16:14.240 --> 01:16:15.240]   No.
[01:16:15.240 --> 01:16:16.240]   No.
[01:16:16.240 --> 01:16:17.240]   No.
[01:16:17.240 --> 01:16:18.240]   No.
[01:16:18.240 --> 01:16:19.240]   No.
[01:16:19.240 --> 01:16:20.240]   No.
[01:16:20.240 --> 01:16:21.240]   No.
[01:16:21.240 --> 01:16:22.240]   No.
[01:16:22.240 --> 01:16:23.240]   No.
[01:16:23.240 --> 01:16:24.240]   No.
[01:16:24.240 --> 01:16:25.240]   No.
[01:16:25.240 --> 01:16:26.240]   No.
[01:16:26.240 --> 01:16:27.240]   No.
[01:16:27.240 --> 01:16:28.240]   No.
[01:16:28.240 --> 01:16:29.240]   No.
[01:16:29.240 --> 01:16:30.240]   No.
[01:16:30.240 --> 01:16:31.240]   No.
[01:16:31.240 --> 01:16:32.240]   No.
[01:16:32.240 --> 01:16:33.240]   No.
[01:16:33.240 --> 01:16:34.240]   No.
[01:16:34.240 --> 01:16:35.240]   No.
[01:16:35.240 --> 01:16:36.240]   No.
[01:16:36.240 --> 01:16:37.240]   No.
[01:16:37.240 --> 01:16:38.240]   No.
[01:16:38.240 --> 01:16:39.240]   No.
[01:16:39.240 --> 01:16:40.240]   No.
[01:16:40.240 --> 01:16:41.240]   No.
[01:16:41.240 --> 01:16:42.240]   No.
[01:16:42.240 --> 01:16:43.240]   No.
[01:16:43.240 --> 01:16:44.240]   No.
[01:16:44.240 --> 01:16:45.240]   No.
[01:16:45.240 --> 01:16:46.240]   No.
[01:16:46.240 --> 01:16:47.240]   No.
[01:16:47.240 --> 01:16:48.240]   No.
[01:16:48.240 --> 01:16:49.240]   No.
[01:16:49.240 --> 01:16:50.240]   No.
[01:16:50.240 --> 01:16:51.240]   No.
[01:16:51.240 --> 01:16:52.240]   No.
[01:16:52.240 --> 01:16:53.240]   No.
[01:16:53.240 --> 01:16:54.240]   No.
[01:16:54.240 --> 01:16:55.240]   No.
[01:16:55.240 --> 01:16:56.240]   No.
[01:16:56.240 --> 01:16:57.240]   No.
[01:16:57.240 --> 01:16:58.240]   No.
[01:16:58.240 --> 01:16:59.240]   No.
[01:16:59.240 --> 01:17:00.240]   No.
[01:17:00.240 --> 01:17:01.240]   No.
[01:17:01.240 --> 01:17:02.240]   No.
[01:17:02.240 --> 01:17:03.240]   No.
[01:17:03.240 --> 01:17:04.240]   No.
[01:17:04.240 --> 01:17:05.240]   No.
[01:17:05.240 --> 01:17:06.240]   No.
[01:17:06.240 --> 01:17:07.240]   No.
[01:17:07.240 --> 01:17:08.240]   No.
[01:17:08.240 --> 01:17:09.240]   No.
[01:17:09.240 --> 01:17:10.240]   No.
[01:17:10.240 --> 01:17:11.240]   No.
[01:17:11.240 --> 01:17:12.240]   No.
[01:17:12.240 --> 01:17:13.240]   No.
[01:17:13.240 --> 01:17:14.240]   No.
[01:17:14.240 --> 01:17:15.240]   No.
[01:17:15.240 --> 01:17:16.240]   No.
[01:17:16.240 --> 01:17:17.240]   No.
[01:17:17.240 --> 01:17:18.240]   No.
[01:17:18.240 --> 01:17:19.240]   No.
[01:17:19.240 --> 01:17:20.240]   No.
[01:17:20.240 --> 01:17:21.240]   No.
[01:17:21.240 --> 01:17:22.240]   No.
[01:17:22.240 --> 01:17:23.240]   No.
[01:17:23.240 --> 01:17:24.240]   No.
[01:17:24.240 --> 01:17:25.240]   No.
[01:17:25.240 --> 01:17:26.240]   No.
[01:17:26.240 --> 01:17:27.240]   No.
[01:17:27.240 --> 01:17:28.240]   No.
[01:17:28.240 --> 01:17:29.240]   No.
[01:17:29.240 --> 01:17:30.240]   No.
[01:17:30.240 --> 01:17:31.240]   No.
[01:17:31.240 --> 01:17:32.240]   No.
[01:17:32.240 --> 01:17:33.240]   No.
[01:17:33.240 --> 01:17:34.240]   No.
[01:17:34.240 --> 01:17:35.240]   No.
[01:17:35.240 --> 01:17:36.240]   No.
[01:17:36.240 --> 01:17:37.240]   No.
[01:17:37.240 --> 01:17:38.240]   No.
[01:17:38.240 --> 01:17:39.240]   No.
[01:17:39.240 --> 01:17:40.240]   No.
[01:17:40.240 --> 01:17:41.240]   No.
[01:17:41.240 --> 01:17:42.240]   No.
[01:17:42.240 --> 01:17:43.240]   No.
[01:17:43.240 --> 01:17:44.240]   No.
[01:17:44.240 --> 01:17:45.240]   No.
[01:17:45.240 --> 01:17:46.240]   No.
[01:17:46.240 --> 01:17:47.240]   No.
[01:17:47.240 --> 01:17:48.240]   No.
[01:17:48.240 --> 01:17:49.240]   No.
[01:17:49.240 --> 01:17:50.240]   No.
[01:17:50.240 --> 01:17:51.240]   No.
[01:17:51.240 --> 01:17:52.240]   No.
[01:17:52.240 --> 01:17:53.240]   No.
[01:17:53.240 --> 01:17:54.240]   No.
[01:17:54.240 --> 01:17:55.240]   No.
[01:17:55.240 --> 01:17:56.240]   No.
[01:17:56.240 --> 01:17:57.240]   No.
[01:17:57.240 --> 01:17:58.240]   No.
[01:17:58.240 --> 01:17:59.240]   No.
[01:17:59.240 --> 01:18:00.240]   No.
[01:18:00.240 --> 01:18:01.240]   No.
[01:18:01.240 --> 01:18:02.240]   No.
[01:18:02.240 --> 01:18:03.240]   No.
[01:18:03.240 --> 01:18:04.240]   No.
[01:18:04.240 --> 01:18:05.240]   No.
[01:18:05.240 --> 01:18:06.240]   No.
[01:18:06.240 --> 01:18:07.240]   No.
[01:18:07.240 --> 01:18:08.240]   No.
[01:18:08.240 --> 01:18:09.240]   No.
[01:18:09.240 --> 01:18:10.240]   No.
[01:18:10.240 --> 01:18:11.240]   No.
[01:18:11.240 --> 01:18:12.240]   No.
[01:18:12.240 --> 01:18:13.240]   No.
[01:18:13.240 --> 01:18:14.240]   No.
[01:18:14.240 --> 01:18:15.240]   No.
[01:18:15.240 --> 01:18:16.240]   No.
[01:18:16.240 --> 01:18:17.240]   No.
[01:18:17.240 --> 01:18:18.240]   No.
[01:18:18.240 --> 01:18:19.240]   No.
[01:18:19.240 --> 01:18:20.240]   No.
[01:18:20.240 --> 01:18:21.240]   No.
[01:18:21.240 --> 01:18:22.240]   No.
[01:18:22.240 --> 01:18:23.240]   No.
[01:18:23.240 --> 01:18:24.240]   No.
[01:18:24.240 --> 01:18:25.240]   No.
[01:18:25.240 --> 01:18:26.240]   No.
[01:18:26.240 --> 01:18:27.240]   No.
[01:18:27.240 --> 01:18:28.240]   No.
[01:18:28.240 --> 01:18:29.240]   No.
[01:18:29.240 --> 01:18:30.240]   No.
[01:18:30.240 --> 01:18:31.240]   No.
[01:18:31.240 --> 01:18:32.240]   No.
[01:18:32.240 --> 01:18:33.240]   No.
[01:18:33.240 --> 01:18:34.240]   No.
[01:18:34.240 --> 01:18:35.240]   No.
[01:18:35.240 --> 01:18:36.240]   No.
[01:18:36.240 --> 01:18:37.240]   No.
[01:18:37.240 --> 01:18:38.240]   No.
[01:18:38.240 --> 01:18:39.240]   No.
[01:18:39.240 --> 01:18:40.240]   No.
[01:18:40.240 --> 01:18:41.240]   No.
[01:18:41.240 --> 01:18:42.240]   No.
[01:18:42.240 --> 01:18:43.240]   No.
[01:18:43.240 --> 01:18:44.240]   No.
[01:18:44.240 --> 01:18:45.240]   No.
[01:18:45.240 --> 01:18:46.240]   No.
[01:18:46.240 --> 01:18:47.240]   No.
[01:18:47.240 --> 01:18:48.240]   No.
[01:18:48.240 --> 01:18:49.240]   No.
[01:18:49.240 --> 01:18:50.240]   No.
[01:18:50.240 --> 01:18:51.240]   No.
[01:18:51.240 --> 01:18:52.240]   No.
[01:18:52.240 --> 01:18:53.240]   No.
[01:18:53.240 --> 01:18:54.240]   No.
[01:18:54.240 --> 01:18:55.240]   No.
[01:18:55.240 --> 01:18:56.240]   No.
[01:18:56.240 --> 01:18:57.240]   No.
[01:18:57.240 --> 01:18:58.240]   No.
[01:18:58.240 --> 01:18:59.240]   No.
[01:18:59.240 --> 01:19:00.240]   No.
[01:19:00.240 --> 01:19:01.240]   No.
[01:19:01.240 --> 01:19:02.240]   No.
[01:19:02.240 --> 01:19:03.240]   No.
[01:19:03.240 --> 01:19:04.240]   No.
[01:19:04.240 --> 01:19:05.240]   No.
[01:19:05.240 --> 01:19:06.240]   No.
[01:19:06.240 --> 01:19:07.240]   No.
[01:19:07.240 --> 01:19:08.240]   No.
[01:19:08.240 --> 01:19:09.240]   No.
[01:19:09.240 --> 01:19:10.240]   No.
[01:19:10.240 --> 01:19:11.240]   No.
[01:19:11.240 --> 01:19:12.240]   No.
[01:19:12.240 --> 01:19:13.240]   No.
[01:19:13.240 --> 01:19:14.240]   No.
[01:19:14.240 --> 01:19:15.240]   No.
[01:19:15.240 --> 01:19:16.240]   No.
[01:19:16.240 --> 01:19:17.240]   No.
[01:19:17.240 --> 01:19:18.240]   No.
[01:19:18.240 --> 01:19:19.240]   No.
[01:19:19.240 --> 01:19:20.240]   No.
[01:19:20.240 --> 01:19:21.240]   No.
[01:19:21.240 --> 01:19:22.240]   No.
[01:19:22.240 --> 01:19:23.240]   No.
[01:19:23.240 --> 01:19:24.240]   No.
[01:19:24.240 --> 01:19:25.240]   No.
[01:19:25.240 --> 01:19:26.240]   No.
[01:19:26.240 --> 01:19:27.240]   No.
[01:19:27.240 --> 01:19:28.240]   No.
[01:19:28.240 --> 01:19:29.240]   No.
[01:19:29.240 --> 01:19:30.240]   No.
[01:19:30.240 --> 01:19:31.240]   No.
[01:19:31.240 --> 01:19:32.240]   No.
[01:19:32.240 --> 01:19:33.240]   No.
[01:19:33.240 --> 01:19:34.240]   No.
[01:19:34.240 --> 01:19:35.240]   No.
[01:19:35.240 --> 01:19:36.240]   No.
[01:19:36.240 --> 01:19:37.240]   No.
[01:19:37.240 --> 01:19:38.240]   No.
[01:19:38.240 --> 01:19:39.240]   No.
[01:19:39.240 --> 01:19:40.240]   No.
[01:19:40.240 --> 01:19:41.240]   No.
[01:19:41.240 --> 01:19:42.240]   No.
[01:19:42.240 --> 01:19:43.240]   No.
[01:19:43.240 --> 01:19:44.240]   No.
[01:19:44.240 --> 01:19:45.240]   No.
[01:19:45.240 --> 01:19:46.240]   No.
[01:19:46.240 --> 01:19:47.240]   No.
[01:19:47.240 --> 01:19:48.240]   No.
[01:19:48.240 --> 01:19:49.240]   No.
[01:19:49.240 --> 01:19:50.240]   No.
[01:19:50.240 --> 01:19:51.240]   No.
[01:19:51.240 --> 01:19:52.240]   No.
[01:19:52.240 --> 01:19:53.240]   No.
[01:19:53.240 --> 01:19:54.240]   No.
[01:19:54.240 --> 01:19:55.240]   No.
[01:19:55.240 --> 01:19:56.240]   No.
[01:19:56.240 --> 01:19:57.240]   No.
[01:19:57.240 --> 01:19:58.240]   No.
[01:19:58.240 --> 01:19:59.240]   No.
[01:19:59.240 --> 01:20:00.240]   No.
[01:20:00.240 --> 01:20:01.240]   No.
[01:20:01.240 --> 01:20:02.240]   No.
[01:20:02.240 --> 01:20:03.240]   No.
[01:20:03.240 --> 01:20:04.240]   No.
[01:20:04.240 --> 01:20:05.240]   No.
