;FFMETADATA1
title=The Echo Chamber
artist=TWiT
album_artist=TWiT
album=This Week in Google
track=424
genre=Podcast
comment=http://twit.tv/twig
copyright=These netcasts are released under a Creative Commons License - Attribution-NonCommercial-NoDerivatives 4.0 International. TWiT and TWiT Logo are registered trademarks of Leo Laporte.
publisher=TWiT
date=2017
encoder=Lavf59.27.100

[00:00:00.000 --> 00:00:04.880]   It's time for Twig this week in Google. I'm Jason Howell filling in for Leo one last week
[00:46:18.960 --> 00:46:23.120]   Ask about this stuff. It's like hey, we had some we had some hue bulbs and inventory list toss these in
[00:46:23.120 --> 00:46:25.680]   That's true. That's true
[00:46:25.680 --> 00:46:31.440]   Sweetened the deal. I assume that's not what happened, but you know, I would not put it past chip basis. Yeah
[00:46:31.440 --> 00:46:38.880]   Uh, what do you think matt you you have google home? I'm assuming throughout throughout your home, but what do you think?
[00:46:38.880 --> 00:46:43.040]   I do have a google home. I also have the amazon equivalent
[00:46:43.040 --> 00:46:48.080]   Uh, I am I am breaking new pioneering waves in dumb home technology
[00:46:48.560 --> 00:46:54.720]   So, you know, just the just the amount of work to try to control a lot of this stuff. I'm like, you know what?
[00:46:54.720 --> 00:46:58.400]   I'll just get up and turn off the light switch myself, you know, so
[00:46:58.400 --> 00:47:03.680]   Uh, I'm like adding a skill to this and then you got a reboot now
[00:47:03.680 --> 00:47:07.520]   So i'm i'm just uh, i'm playing around with going super super dumb
[00:47:07.520 --> 00:47:12.880]   And and just you know trying to use those cycles for other things these days. So we'll see whether that works out
[00:47:12.880 --> 00:47:14.880]   I'll report back on the experiment
[00:47:14.880 --> 00:47:16.880]   um, but I got to say like
[00:47:17.040 --> 00:47:22.240]   There's so many devices that amazon announced today. It's like they've just decided to make echo
[00:47:22.240 --> 00:47:30.000]   Its own like consumer brand, you know, like uh, the echo buttons sound pretty cool, but it doesn't sound like they have anything to do with sound
[00:47:30.000 --> 00:47:33.680]   So the echo buttons. This is this is kind of a strange one
[00:47:33.680 --> 00:47:37.280]   Um, if you were ever hoping to turn your echo into a game show
[00:47:37.280 --> 00:47:39.920]   We've all been there
[00:47:39.920 --> 00:47:41.920]   Uh, now you can
[00:47:41.920 --> 00:47:44.320]   These buttons are for interacting with echo
[00:47:45.120 --> 00:47:50.400]   Devices for family. Well, not just family games but for games trivia was one example that they used
[00:47:50.400 --> 00:47:54.800]   So so basically you get a two pack for $20
[00:47:54.800 --> 00:47:57.760]   And that'll be that'll release timed with the holidays
[00:47:57.760 --> 00:48:02.080]   But it's it's kind of like that. What was it staples had their big like
[00:48:02.080 --> 00:48:05.040]   Easy button or whatever it's kind of like that
[00:48:05.040 --> 00:48:07.920]   But it works with the echo devices
[00:48:07.920 --> 00:48:12.240]   So that you can kind of ring in it has a little led light that lights it up
[00:48:12.720 --> 00:48:18.320]   I know that that that wouldn't came out of nowhere, but I I mean I can understand like that would probably actually be very fun
[00:48:18.320 --> 00:48:25.040]   It's the first in amazon's alexa gadgets lineup. So there will be more in this gadgets category
[00:48:25.040 --> 00:48:30.560]   I think this is awesome and i'll tell you why i'll tell you why yeah tell us why
[00:48:30.560 --> 00:48:32.160]   So
[00:48:32.160 --> 00:48:38.160]   I love gameplay my daughter and I actually we did the jeopardy skill we also do would you rather because she's a tween girl
[00:48:38.160 --> 00:48:40.160]   And that's like the best game for tween girls
[00:48:40.560 --> 00:48:44.080]   Um, so I can see us having a total fun
[00:48:44.080 --> 00:48:51.760]   It's like totally a stocking stuffer kind of idea, right? It's $20 for a two pack or two. Yeah, no $20 for two
[00:48:51.760 --> 00:48:57.840]   That's that's nothing. The other thing is if you're a clever developer, you could start building this into
[00:48:57.840 --> 00:49:04.000]   Skills so you know amazon's got their iot button, but that's 20 bucks and you have to be pretty adept
[00:49:04.000 --> 00:49:08.720]   to code like a skill for your iot button, but like
[00:49:10.000 --> 00:49:14.480]   I I spent forever doing a skill for did I feed the dog?
[00:49:14.480 --> 00:49:19.920]   So in our house, you know, who knows who feeds the dog, you know, we just it's just a common question
[00:49:19.920 --> 00:49:25.120]   So we actually put a motion sensor on the dog food
[00:49:25.120 --> 00:49:30.240]   Container so when we lifted it, you know, it would send a text everybody
[00:49:30.240 --> 00:49:35.520]   But I wanted to do an echo skill for the longest time to be like this. No, did we feed the dog?
[00:49:36.000 --> 00:49:40.880]   And she would tell you yes or no with this button. I could stick it right next to the dog food
[00:49:40.880 --> 00:49:44.080]   Whoever opens and feeds the dog they just hit the button
[00:49:44.080 --> 00:49:49.440]   And then when we ask that question to the echo not each other
[00:49:49.440 --> 00:49:51.600]   We'll get an answer
[00:49:51.600 --> 00:49:58.320]   So I feel like there's a lot of really cool opportunities for being able to press a button to indicate to your personal assistant that lives
[00:49:58.320 --> 00:50:00.800]   In your house that something's happened, right?
[00:50:01.760 --> 00:50:08.640]   Absolutely, and then I mean technically, you know, even this button has an led and it may be a changes to a different color
[00:50:08.640 --> 00:50:13.120]   When you do that and that way if you don't ask me just happen to be standing there you see there's blue you go
[00:50:13.120 --> 00:50:20.560]   Okay already done. I know see even even smarter look at you. Well, you know, I am a developer
[00:50:20.560 --> 00:50:26.240]   Not at all are the dishes are they clean? Yes, right
[00:50:27.760 --> 00:50:33.040]   Yeah, okay, so then but that that turns this uh like amazon really build this is being
[00:50:33.040 --> 00:50:40.320]   For games, but I mean really maybe the game part is just an example of some of the unique ways that you can use this and
[00:50:40.320 --> 00:50:43.280]   Let developers run wild with it and see what they come up with
[00:50:43.280 --> 00:50:46.320]   I like that
[00:50:46.320 --> 00:50:49.600]   Um, let's see here. What else do we have we have the echo spot?
[00:50:49.600 --> 00:50:52.320]   Which is an alarm clock
[00:50:52.480 --> 00:51:00.080]   Uh with amazon's voice assistant baked baked in as all of these things have a 2.5 inch circular screen does that device
[00:51:00.080 --> 00:51:06.160]   Um, it has the ability. You know, so it's got a full screen there. You can view cameras
[00:51:06.160 --> 00:51:08.720]   Hold video calls of course
[00:51:08.720 --> 00:51:15.840]   Uh watch video news. I'm sure you can watch videos on there if you really wanted to although the circular screen might make that weird
[00:51:15.840 --> 00:51:18.160]   But it has the ability to control your smart home
[00:51:18.800 --> 00:51:23.520]   Bluetooth capability 3.5 millimeter stereo cable if you want to take your audio out
[00:51:23.520 --> 00:51:31.840]   Into your whole you know into your bedroom. Let's say i have speakers and and it's set up there so that you wake up to nice pleasing music
[00:51:31.840 --> 00:51:33.920]   Maybe katie perry or somewhere
[00:51:33.920 --> 00:51:38.560]   Uh $129 ships in december pre-order now
[00:51:38.560 --> 00:51:42.160]   Was this the other device that you were really excited about stacy
[00:51:42.160 --> 00:51:43.920]   So
[00:51:43.920 --> 00:51:47.600]   I was excited about this and then I learned about the the camera feature
[00:51:47.600 --> 00:51:54.480]   And then I was like, oh if I could do a video call on this that means there's a camera and that means I don't want to put it next to my bed
[00:51:54.480 --> 00:52:00.880]   Right, I mean I I do actually trust amazon quite a bit, but I don't trust anybody that much unless there's like a hard shutter for it
[00:52:00.880 --> 00:52:02.880]   Um
[00:52:02.880 --> 00:52:05.920]   But it's so cute. Yeah, I mean it is cool
[00:52:05.920 --> 00:52:11.600]   I mean, yeah, maybe maybe you get that and you throw a little little the tape over the the camera and then
[00:52:11.840 --> 00:52:15.920]   You know if you really need to use it, but then then you eliminate the cool cute design. I mean, it's
[00:52:15.920 --> 00:52:18.160]   So someone
[00:52:18.160 --> 00:52:22.320]   Someone called it chubby for it's amazon's chubby and it is it's
[00:52:22.320 --> 00:52:26.320]   Yeah, it's exactly that. So i'm like welcome back chubby
[00:52:26.320 --> 00:52:29.520]   We missed you
[00:52:29.520 --> 00:52:35.360]   Um, the button is my favorite thing the little led game buttons. Okay
[00:52:35.360 --> 00:52:39.680]   Awesome and not to mention inexpensive so you can get a ton of those
[00:52:40.080 --> 00:52:46.640]   Um, yeah, and everything that I've read about the spot is that it's considered like a discounted amazon show
[00:52:46.640 --> 00:52:51.360]   So if you had reservations about amazon show with the camera and everything
[00:52:51.360 --> 00:52:56.320]   I mean coupled with the the alarm clock that means it's almost destined to end up in your bedroom
[00:52:56.320 --> 00:53:02.000]   So, you know ask yourself whether you're okay with the fact that there's an internet connected camera hanging out in your bedroom
[00:53:02.000 --> 00:53:06.800]   And if you're okay without the great go for it if not, you know, maybe maybe think twice
[00:53:08.400 --> 00:53:13.360]   Hmm. Huh. Yeah, I know you put it that way. I wonder could you use it like a baby monitor?
[00:53:13.360 --> 00:53:15.920]   I'm sure I mean again there
[00:53:15.920 --> 00:53:19.280]   I'm just thinking could you so you would drop in on it
[00:53:19.280 --> 00:53:24.720]   But it wouldn't be always I'm just thinking through this. No, you shouldn't use it as a baby monitor. Never mind
[00:53:24.720 --> 00:53:26.480]   I
[00:53:26.480 --> 00:53:31.760]   I mean, you know people uh that that is one of the use cases that they touted is that you can check in on you know
[00:53:31.760 --> 00:53:37.040]   Like a camera in baby's room to see how baby is doing. So I suppose it's one way to do it
[00:53:37.200 --> 00:53:40.880]   Um, it's just you know, you have to ask yourself the the standard questions about
[00:53:40.880 --> 00:53:47.200]   A video camera that's always connected to the internet and how safe are is our iot stuff anyways?
[00:53:47.200 --> 00:53:50.640]   Do we really know we think we know yes, it's not safe
[00:53:50.640 --> 00:53:56.800]   We know it's not safe. Yes, Stacy Stacy on iot would know the answer to that question
[00:53:56.800 --> 00:54:02.800]   Very comfortable telling you that you probably should avoid it. All right. There we go. Uh, there's your advice
[00:54:02.960 --> 00:54:09.280]   The echo connect is a standalone box that that plugs into a standard phone jack
[00:54:09.280 --> 00:54:17.520]   What is that first of all? Uh, anyways, uh, and then also into an echo device of your choosing to bring
[00:54:17.520 --> 00:54:19.920]   telephone calls to the echo speaker
[00:54:19.920 --> 00:54:22.480]   So we talked a little bit about how
[00:54:22.480 --> 00:54:28.640]   the uh, the new smaller echo and i'm assuming the echo plus have the ability to do phone calls
[00:54:28.640 --> 00:54:30.720]   Uh through there
[00:54:30.720 --> 00:54:38.560]   This is a box that allows your other maybe your outdated your older echo device to also manage phone calls and being that it's coming from your line
[00:54:38.560 --> 00:54:42.000]   Your landline directly through the plug you get caller id
[00:54:42.000 --> 00:54:47.440]   You get the capability of doing 911 if you need to that's something that google home's phone calling
[00:54:47.440 --> 00:54:49.920]   Functionality is not able to do
[00:54:49.920 --> 00:54:56.640]   Uh, so a little bit better there, but kind of a little clunky also because you're plugging it into the wall
[00:54:56.640 --> 00:54:59.280]   I don't know people still do that
[00:55:00.080 --> 00:55:01.280]   Uh
[00:55:01.280 --> 00:55:07.600]   I don't I don't I don't even have a phone jack in my house. So when we built our house in 2812. We did not put
[00:55:07.600 --> 00:55:12.400]   Any copper so like you're not getting one of these then
[00:55:12.400 --> 00:55:15.600]   What were you saying?
[00:55:15.600 --> 00:55:19.200]   I was just gonna say like I I recently filled out a form and they're like yeah
[00:55:19.200 --> 00:55:23.520]   Just fax this back to this number and i'm like look I may be old school
[00:55:23.520 --> 00:55:28.800]   But i'm not an actual caveman like where are we gonna have a backsline with a landline where we can come on?
[00:55:29.760 --> 00:55:33.440]   You can scan that and email that to you. Yeah same difference, right?
[00:55:33.440 --> 00:55:38.240]   It's I mean it's literally the same thing except it's coming to you through your email and not through a phone line
[00:55:38.240 --> 00:55:40.800]   Uh, but i'm still scanning it the way I would if I faxed it
[00:55:40.800 --> 00:55:43.680]   Because that's how you do it now
[00:55:43.680 --> 00:55:49.440]   DC still has faxed like I remember like two years ago applying for press credentials for a senate hearing and
[00:55:49.440 --> 00:55:53.120]   They wanted me to fax something in and I was like huh
[00:55:54.320 --> 00:55:59.840]   Do you see this pro fax? There's a lot of things that uh technology has not completely
[00:55:59.840 --> 00:56:03.680]   uh saturated dc yet let's just put it like that
[00:56:03.680 --> 00:56:08.400]   You know if you ever need it if you need a fax land kinkos
[00:56:08.400 --> 00:56:15.280]   Yeah, or is it is it the FedEx store now? I guess yeah, I think it's FedEx. Yeah. Yeah, I believe I don't know
[00:56:15.280 --> 00:56:18.560]   I'm trying to think of the last time I actually set foot in a kinkos or a FedEx store
[00:56:18.560 --> 00:56:23.360]   It's been a long time probably the last time I needed to send a fax actually. Yeah, that's right. Yeah
[00:56:24.160 --> 00:56:24.880]   Uh, okay
[00:56:24.880 --> 00:56:29.440]   So probably not selling a whole lot of those but Amazon also updated man
[00:56:29.440 --> 00:56:35.440]   They just keep coming uh the fire tv to include 60 frames per second 4k the previous version had 4k
[00:56:35.440 --> 00:56:40.880]   Now it's 60 frames per second, but it also now includes hdr support high dynamic range
[00:56:40.880 --> 00:56:46.480]   It's a small flat dongle it hangs from the hdmi port behind or aside from your tv
[00:56:46.480 --> 00:56:48.400]   and uh
[00:56:48.400 --> 00:56:52.320]   Yeah, hdr 10 support for hdr not doubly vision
[00:56:52.800 --> 00:56:55.120]   Dolby atmos support for audio
[00:56:55.120 --> 00:57:00.720]   Um, which curiously apple tv 4k which apple announced a couple of weeks ago
[00:57:00.720 --> 00:57:06.160]   Swaps that it actually supports Dolby vision for hdr and hdr 10 for audio
[00:57:06.160 --> 00:57:10.240]   So, you know, they're they're just a little bit different, but this was cost I think i'll
[00:57:10.240 --> 00:57:15.200]   A decent amount less it's 70 pre-order now for october 25th
[00:57:15.200 --> 00:57:20.880]   Um, either of you fire tv users. That's that's one set top box that i've never gotten though
[00:57:20.880 --> 00:57:24.240]   I've heard really good things about it, but i've never tested it out myself
[00:57:24.240 --> 00:57:27.120]   Hmm chromecast and roku. Yeah
[00:57:27.120 --> 00:57:30.960]   Yeah chromecast for me. Yeah pretty much the same for me too
[00:57:30.960 --> 00:57:35.680]   Which is weird though because now with the fire tv with the echo
[00:57:35.680 --> 00:57:40.560]   You can do the cool stuff that you can do with google home and the chromecast which is like
[00:57:40.560 --> 00:57:43.120]   play
[00:57:43.120 --> 00:57:45.760]   Uh, what's it called big little lies or what's that?
[00:57:45.760 --> 00:57:49.120]   I'm terrible. Okay play game of thrones and hbo
[00:57:49.600 --> 00:57:52.880]   And it'll it'll do it for you. Um, so
[00:57:52.880 --> 00:57:58.080]   Those that's that's actually a really cool thing to be able to do if but
[00:57:58.080 --> 00:58:04.640]   Again, i'm not gonna i don't want to go and buy you know, oh, here's my fire tv because right now
[00:58:04.640 --> 00:58:09.040]   I've got this in my living room and i just just just get along you guys
[00:58:09.040 --> 00:58:14.240]   Are we gonna talk about are we gonna let amazon and google collide and talk about uh
[00:58:14.240 --> 00:58:16.400]   What is it?
[00:58:16.400 --> 00:58:20.800]   Not playing youtube on the echo show sure let's do it right now in fact. I think that's right
[00:58:20.800 --> 00:58:23.200]   Are we are we done with all of our amazon announcements?
[00:58:23.200 --> 00:58:29.760]   I think so they they also have an announcement about bmw bringing bringing uh bringing uh their voice assistant to bmw's in 2018
[00:58:29.760 --> 00:58:35.120]   But that's really all there is to that mid-year next year. They're gonna have farfield microphones throughout the cab
[00:58:35.120 --> 00:58:39.040]   Inside the vehicle and have it integrated into the infotainment system
[00:58:39.040 --> 00:58:41.360]   Uh, not as flashy
[00:58:41.360 --> 00:58:45.120]   But interesting that all of these things are being embedded and baked into
[00:58:45.760 --> 00:58:52.560]   The the interior of vehicles i'm wondering what that means long term for the resale value of vehicles like five years from now
[00:58:52.560 --> 00:58:56.880]   Will that still be a thing and will it just be like oh really you've got that in there?
[00:58:56.880 --> 00:58:59.760]   Yeah, that that like fizzled and died a couple of years ago
[00:58:59.760 --> 00:59:02.800]   Uh, let's hope not
[00:59:02.800 --> 00:59:04.640]   Hope that doesn't happen
[00:59:04.640 --> 00:59:07.200]   built in a track. Yes exactly
[00:59:07.200 --> 00:59:13.520]   Who knows at some point it'll be outdated how long is that point who knows at this point?
[00:59:13.520 --> 00:59:15.760]   But yes, let's talk about the amazon echo show
[00:59:15.760 --> 00:59:23.040]   Uh, this was not announced on stage obviously, but there's basically a brewing
[00:59:23.040 --> 00:59:26.640]   Uh, let's call it a kerfuffle between i'm gonna go a bruja
[00:59:26.640 --> 00:59:30.080]   Haha, brooh, works as well a bruja kerfuffle
[00:59:30.080 --> 00:59:32.560]   Uh the same category
[00:59:32.560 --> 00:59:39.200]   Uh, i would say but it's youtube and amazon are basically there's something going on because youtube no longer plays on the echo show
[00:59:39.440 --> 00:59:42.160]   Echo show of course is the screened echo device
[00:59:42.160 --> 00:59:47.360]   Uh, it says when you try to do that it says google doesn't support youtube on the device anymore
[00:59:47.360 --> 00:59:53.520]   Google doesn't support youtube on the device anymore. They don't just say this feature is not supported they call google out
[00:59:53.520 --> 01:00:00.320]   Uh, verge contacted amazon who said google made the change based on what they said was no technical reason
[01:00:00.320 --> 01:00:04.720]   And they also said that's very disappointing it hurts their customers both of their customers
[01:00:05.120 --> 01:00:09.760]   Google saying that they're not living there they're what how they're implementing youtube on the device
[01:00:09.760 --> 01:00:12.960]   Violates the terms of service that they've spelled out for
[01:00:12.960 --> 01:00:14.640]   youtube
[01:00:14.640 --> 01:00:19.840]   So no youtube on your on your echo show and let i don't know if it's available through a browser on the device
[01:00:19.840 --> 01:00:24.800]   Maybe but i there is an a browser on the echo show. Well then no then no, it's not
[01:00:24.800 --> 01:00:27.520]   What do you think stacy?
[01:00:27.520 --> 01:00:31.840]   Matt opened his mouth so i was i was gonna let him go he was like
[01:00:32.960 --> 01:00:37.760]   The only thing i was gonna say is that it reminds me in 2013 there was a
[01:00:37.760 --> 01:00:43.200]   A little bit of a bruja ha or kerfuffle however you want to see it about
[01:00:43.200 --> 01:00:48.320]   Microsoft wanted to get youtube on windows phone. Yes, and
[01:00:48.320 --> 01:00:57.840]   And it's a very sort of similar sounding argument where microsoft was like oh they're blocking us and google was saying something along the lines of
[01:00:58.320 --> 01:01:01.200]   Your you're scraping us when you're supposed to use this api
[01:01:01.200 --> 01:01:07.040]   And so i you know we'll see what happens whether they can come to a common mess up common understanding
[01:01:07.040 --> 01:01:12.880]   I mean it's definitely the case as a consumer no matter what device you have you want to be able to
[01:01:12.880 --> 01:01:16.240]   You know see all of your shows and watch all of your stuff
[01:01:16.240 --> 01:01:23.440]   But like if i'm on amazon i would also expect to be able to buy a chrome cast and an apple tv and it sounds like sometimes
[01:01:23.440 --> 01:01:25.920]   Amazon even though you can buy almost anything on amazon
[01:01:26.400 --> 01:01:30.480]   Doesn't doesn't sell you know some devices from other manufacturers so it's
[01:01:30.480 --> 01:01:37.840]   I understand why a company will have this sort of reaction on both sides, but as a consumer you just want everything to work together
[01:01:37.840 --> 01:01:41.280]   Yeah, so
[01:01:41.280 --> 01:01:46.320]   Kevin actually brought this up on our show so if you have apologies if you listen to both twig and our show but
[01:01:46.320 --> 01:01:50.720]   We talked about it and he said that it's possible that
[01:01:51.520 --> 01:01:56.960]   Google is reacting to amazon not because amazon uses a forked version of android
[01:01:56.960 --> 01:02:02.320]   That they are maybe not agreeing or they're maybe not implementing the right licensing terms for
[01:02:02.320 --> 01:02:05.360]   playing it on an
[01:02:05.360 --> 01:02:10.960]   Not android based device, but so that that was his thought and he brought up the windows thing as well
[01:02:10.960 --> 01:02:14.640]   So i haven't had a chance to email google and test that theory, but
[01:02:14.640 --> 01:02:16.960]   it's
[01:02:16.960 --> 01:02:20.240]   It might i mean it sounds very credible. So i was like okay
[01:02:21.200 --> 01:02:26.400]   Well and youtube is a separate part of google slash alphabet and so like there is
[01:02:26.400 --> 01:02:32.320]   I remember seeing a youtube app for I forget if it was the tivo or the xbox or the xbox one
[01:02:32.320 --> 01:02:38.800]   But like if if you work at youtube you want as many people as possible to be able to watch youtube so
[01:02:38.800 --> 01:02:40.160]   uh
[01:02:40.160 --> 01:02:44.880]   Hopefully we'll get more details about exactly where the breakdown happened and whether it can be fixed up
[01:02:44.880 --> 01:02:50.960]   I hope so because my gosh my daughter and I watch our korgy videos at breakfast time
[01:02:50.960 --> 01:02:52.960]   on the amazon show and
[01:02:52.960 --> 01:02:57.120]   That is a treasured time and youtube has the best korgy videos
[01:02:57.120 --> 01:03:02.880]   That's true. We all know this everybody knows this even the queen of england knows that
[01:03:02.880 --> 01:03:05.360]   That was because they even dogs know it even corgis know it
[01:03:05.360 --> 01:03:13.200]   Um, yeah, that's a really good point. I had not considered that um stacey and by extension also kevin
[01:03:13.200 --> 01:03:15.600]   Um that yeah the smart one
[01:03:15.600 --> 01:03:18.240]   That the fire tablets
[01:03:18.240 --> 01:03:23.600]   Don't have any of google's apps on it because uh, you know, they don't adhere to those things
[01:03:23.600 --> 01:03:27.120]   It's a forked version. So therefore if you want to get youtube on there
[01:03:27.120 --> 01:03:32.960]   Like I always think of youtube when I think of youtube I think of it as being truly cross platform like google's, you know
[01:03:32.960 --> 01:03:36.880]   Strategy is youtube in all the screens and in all the places
[01:03:36.880 --> 01:03:42.560]   But I mean it's actually not not true when you look at it that way and amazon's no nothing to sneeze at as far as
[01:03:42.560 --> 01:03:45.840]   You know the amount of eyeballs that could potentially hit youtube
[01:03:46.160 --> 01:03:49.920]   It's just youtube doesn't end up on those devices if you want to actually install it on there
[01:03:49.920 --> 01:03:54.480]   You have to jump through some hoops. You have to be very specific. You're not getting it through the amazon app store
[01:03:54.480 --> 01:03:58.000]   So you have to kind of sideload them uh, themself yourself
[01:03:58.000 --> 01:04:01.360]   Uh, that could be kind of part of what this is all about
[01:04:01.360 --> 01:04:06.960]   And that's just I mean you have to sideload uh amazon's video stuff and amazon's apps
[01:04:06.960 --> 01:04:11.120]   Not all of them, but some of them the video playing ones you have to sideload on to an android handset
[01:04:11.600 --> 01:04:16.960]   Used to which actually a couple anymore. No a couple of weeks ago. This only happened like two weeks ago
[01:04:16.960 --> 01:04:19.360]   Uh, my phone died so I switched
[01:04:19.360 --> 01:04:27.760]   Amazon uh amazon just released to the play store uh amazon insta video a couple of weeks ago
[01:04:27.760 --> 01:04:35.040]   You can download it you can't chromecast with it because as we know amazon is not very pro chromecast
[01:04:35.040 --> 01:04:36.640]   You know they know
[01:04:36.640 --> 01:04:42.560]   Even though it's in the play store you can't chromecast uh, you can't even buy a chromecast on amazon's site
[01:04:42.560 --> 01:04:47.040]   What I understand so you can't know but you can buy an s thermostat
[01:04:47.040 --> 01:04:49.760]   That's what boggles my mind is
[01:04:49.760 --> 01:04:55.680]   Like all right. Yeah, yeah, that's weird the strange lines that are drawn in the sand here
[01:04:55.680 --> 01:04:59.600]   You cannot buy a google home there either in case you were wondering. Oh
[01:04:59.600 --> 01:05:04.480]   Well, then is that google is that google saying no? Well, no, probably not
[01:05:04.560 --> 01:05:08.080]   Google would love to have their bomb sold in all the places. I would think yeah
[01:05:08.080 --> 01:05:12.560]   No, no, I don't know if you can walk into an apple store though or buy a google home or her name was on echo either
[01:05:12.560 --> 01:05:13.920]   So like it
[01:05:13.920 --> 01:05:17.360]   Yeah, well you you can't buy an apple tv on amazon either
[01:05:17.360 --> 01:05:22.560]   So I think it's probably amazon that's saying no chromecast no apple tv for you right right?
[01:05:22.560 --> 01:05:25.760]   Um, all right. Hey, let's uh, let's take a break
[01:05:25.760 --> 01:05:29.920]   Thank the sponsor of this episode of this week in google and then we'll talk about more stuff
[01:05:30.000 --> 01:05:36.240]   We've got more stuff to talk about before we do that. Let's thank rocket mortgage by quick alones. They're the sponsor of this episode
[01:05:36.240 --> 01:05:38.000]   uh
[01:05:38.000 --> 01:05:41.760]   You if you've ever gone through the process if you ever gone through the mortgage process
[01:05:41.760 --> 01:05:44.320]   You probably already know all too well
[01:05:44.320 --> 01:05:50.880]   How challenging it can actually be kind of figuring out all the all the pieces of the puzzle pulling all the information in
[01:05:50.880 --> 01:05:55.040]   That's required. It's not an insignificant thing that you're doing when you're securing a mortgage
[01:05:55.040 --> 01:05:59.200]   So, you know, it makes sense that all of this work all this information is needed
[01:05:59.200 --> 01:06:04.000]   But it could be better the whole process could be improved and the folks at quick alones
[01:06:04.000 --> 01:06:11.040]   Understood this and that's why they created rocket mortgage rocket mortgage gives you the confidence that you need when it comes to buying a home
[01:06:11.040 --> 01:06:17.360]   Or refinancing your existing home loan. It's simple. It allows you to fully understand all the details
[01:06:17.360 --> 01:06:21.440]   Involved and you can be confident that you're getting the right mortgage for you
[01:06:21.840 --> 01:06:27.840]   It's convenient their trusted partners allow you to share your financial information with rocket mortgage at the touch of a button
[01:06:27.840 --> 01:06:31.760]   So you're not going to a million different places to find that information. They make it super easy
[01:06:31.760 --> 01:06:39.440]   It's powerful whether you're looking to buy your first home or even your tenth rocket mortgage is able to perform thousands of calculations
[01:06:39.440 --> 01:06:48.080]   In seconds based on your income your assets your credit rocket mortgage analyzes all of the home loan options for which you qualify
[01:06:48.480 --> 01:06:53.840]   Takes a look at everything and finds the one that's just right for you and your situation
[01:06:53.840 --> 01:06:58.480]   Rocket mortgage by quick alones apply simply understand fully mortgage
[01:06:58.480 --> 01:07:04.640]   Confidently to get started go to rocket mortgage.com slash twig. That's rocket mortgage.com
[01:07:04.640 --> 01:07:12.480]   Slash twig equal housing lender licensed in all 50 states nmls consumer access dot org number 30 30
[01:07:12.480 --> 01:07:18.160]   And we thank rocket mortgage by quick alones for their support of this week in google
[01:07:19.120 --> 01:07:20.160]   Um, let's see here
[01:07:20.160 --> 01:07:24.080]   Oh real quick before we move out of amazon because we missed this last week
[01:07:24.080 --> 01:07:28.400]   And i'm actually stoked that you are both here because we can talk about it a little bit
[01:07:28.400 --> 01:07:30.160]   So this is a little bit old news
[01:07:30.160 --> 01:07:34.640]   But it's worth talking about because the the intersection between amazon and google on this one is very strong
[01:07:34.640 --> 01:07:40.480]   Uh financial times reported that amazon has its own smart glasses in the works
[01:07:40.480 --> 01:07:42.320]   Uh
[01:07:42.320 --> 01:07:43.520]   with oh
[01:07:43.520 --> 01:07:45.520]   Here we go again
[01:07:46.080 --> 01:07:51.360]   Bone conduction for audio so no in ear design and if i remember correctly the original google glasses
[01:07:51.360 --> 01:07:53.440]   Google glass did that
[01:07:53.440 --> 01:07:56.080]   Uh, no screen no camera
[01:07:56.080 --> 01:08:03.840]   So in in many ways it would be addressing some of the critical components of glass that a lot of people that were critical of it
[01:08:03.840 --> 01:08:08.000]   Uh, you know were were so because of the camera primarily
[01:08:08.000 --> 01:08:11.040]   Uh, it would still tether to your smartphone there
[01:08:11.040 --> 01:08:13.520]   Apparently according to this report anyways
[01:08:13.520 --> 01:08:16.320]   They're creating something that looks more like normal glasses
[01:08:16.320 --> 01:08:24.000]   So not something sci-fi and and strange on your face. It would actually look like a regular pair of glasses
[01:08:24.000 --> 01:08:29.040]   Uh connected glasses for firing off audio commands wherever you happen to be
[01:08:29.040 --> 01:08:33.680]   So basically it kind of seems like these are your Alexa glasses. Oops. I said the word
[01:08:33.680 --> 01:08:36.640]   Um, these are your amazon's voice assistant glasses
[01:08:36.640 --> 01:08:41.520]   Uh because everywhere you happen to be you you want to you know
[01:08:41.520 --> 01:08:45.440]   Talk to amazon's voice assistant so you might as well wear these glasses everywhere you go to do that
[01:08:45.440 --> 01:08:51.440]   So apple did this so much better with air pods if like this is what this is it's like
[01:08:51.440 --> 01:08:55.680]   Air pods as a way to get seery in your ear, right?
[01:08:55.680 --> 01:09:00.720]   So you can talk to her all day and you can have this without ever pulling out your phone, which is cool, right?
[01:09:00.720 --> 01:09:02.320]   um
[01:09:02.320 --> 01:09:07.840]   This is that with glasses and as someone who wears glasses i'm like, yeah sure okay
[01:09:08.400 --> 01:09:14.480]   Um, but if you don't wear glasses, it's kind of weird and why wouldn't you just do like air pods or your
[01:09:14.480 --> 01:09:17.680]   In your head for the ear sets headphones
[01:09:17.680 --> 01:09:20.160]   Yeah, yeah
[01:09:20.160 --> 01:09:26.000]   Ear ear pods or yeah in ear headphones, whatever like there's there's the rumor that google's probably
[01:09:26.000 --> 01:09:30.800]   Possibly going to be releasing something along what you're talking about at next week's event
[01:09:30.800 --> 01:09:33.680]   And they're all they're all doing the same stuff aren't they?
[01:09:33.680 --> 01:09:35.280]   um
