;FFMETADATA1
title=Looking for Mr. Goodswipe
artist=TWiT
album_artist=TWiT
album=This Week in Google
track=525
genre=Podcast
comment=http://twit.tv/twig
copyright=These netcasts are released under a Creative Commons License - Attribution-NonCommercial-NoDerivatives 4.0 International. TWiT and TWiT Logo are registered trademarks of Leo Laporte.
publisher=TWiT
date=2019
encoder=Lavf59.27.100

[00:00:00.000 --> 00:00:04.640]   Coming up on Twig this week in Google I'm Jason Howell joining me Jeff Jarvis and Ant Pruitt
[00:49:41.320 --> 00:49:44.520]   I had the prior one. But this is two years old. I think right? Uh, yeah
[00:49:44.520 --> 00:49:49.320]   Yeah, this one is two years old last year was the slate this and then before that
[00:49:49.320 --> 00:49:56.600]   Did they skip a year and then prior to that they had the so I remember in a chromebook pixel chromebook pixel
[00:49:56.600 --> 00:50:03.320]   Yeah, I think they went pixel pixelbook after that. I believe this. Oh, yeah. No, that's that's definitely the direction that it went
[00:50:03.320 --> 00:50:09.080]   So, um, yeah, I mean, I'm on the pixel book obviously right now and I like god
[00:50:09.080 --> 00:50:14.280]   Who was it that asked me here a couple of days ago? I think Anthony asked me like are you are you itching to upgrade?
[00:50:14.280 --> 00:50:17.960]   I'm like I don't feel like I need to like this thing's still rocking two years later like
[00:50:17.960 --> 00:50:24.440]   I can't I can't tell you of a situation where I've opened it and been like oh this thing is so old like it's it's fine
[00:50:24.440 --> 00:50:31.240]   Right, it never reminds me there. There's never a reminder that it's that it's two years old. It's like totally fine unlike the slate
[00:50:31.240 --> 00:50:35.560]   Well, the slate was was your bane slate had its own issues
[00:50:36.600 --> 00:50:40.840]   And I wouldn't necessarily say like it being outdated and slow was was one of them
[00:50:40.840 --> 00:50:45.080]   It was just from a usability standpoint. It was just it just didn't make a whole lot of sense
[00:50:45.080 --> 00:50:47.960]   So I'm happy to be back on the pixel book, but
[00:50:47.960 --> 00:50:53.000]   I I would imagine that they're gonna have a pixel book update for you jeff
[00:50:53.000 --> 00:50:57.000]   I think that's gonna happen not good for me reach behind you. No, I'm good
[00:50:57.000 --> 00:51:01.640]   I feel I feel good about it though
[00:51:02.200 --> 00:51:05.880]   Would has been knocked all right. Let's take a break. We'll thank the sponsor of this episode
[00:51:05.880 --> 00:51:09.160]   And then we'll get into some of these other this this mishmash of news
[00:51:09.160 --> 00:51:13.560]   Because there is some news in here. There's just aren't a whole lot of like stand out
[00:51:13.560 --> 00:51:19.720]   News pieces. So if anything jumps out at you, maybe maybe take a look over the rundown and be like oh, this is a story
[00:51:19.720 --> 00:51:24.760]   We got to talk about and I found I found a new instagram account with a little tiny dog that carries big sticks
[00:51:24.760 --> 00:51:27.240]   We could do that. Oh
[00:51:27.240 --> 00:51:31.720]   I think I saw that video or I saw one of them where the dog was trying to get through the little passageway and kept
[00:51:31.720 --> 00:51:34.360]   A lot of those are dumb dogs. This one this one makes it through
[00:51:34.360 --> 00:51:38.440]   No, no, that's what I mean and eventually right like yeah, he's trying to
[00:51:38.440 --> 00:51:43.480]   Figure it out. We can do that. We don't need news. We can do dogs with sticks if I knew that was an option
[00:51:43.480 --> 00:51:46.280]   Man, this rundown would look a lot different dogs just
[00:51:46.280 --> 00:51:52.360]   Always an option. All right, good to know I'll put that in my bank for next week next time I'm on
[00:51:52.360 --> 00:51:59.160]   This episode of this week in google is brought to you by cap terra cap terra is the leading free online resource to help you find
[00:51:59.480 --> 00:52:03.480]   The best software solution for your business if you're looking for software for your business
[00:52:03.480 --> 00:52:05.800]   You might not know that there is a well
[00:52:05.800 --> 00:52:07.400]   You know that there's a lot of software out there
[00:52:07.400 --> 00:52:11.400]   But you might not know that you have a tool to find the right software for your business
[00:52:11.400 --> 00:52:15.000]   And a lot of times the software can be very specific to what your business is
[00:52:15.000 --> 00:52:17.240]   That's the beauty of cap terra. It makes it easy to find it
[00:52:17.240 --> 00:52:22.520]   Also sends out you're in do not get stuck in the office trying to find that software
[00:52:22.520 --> 00:52:26.200]   Because that could be a real pain in the butt with cap terra you can read reviews
[00:52:26.440 --> 00:52:31.240]   Explore hundreds of categories of software and find the right software for your business in minutes
[00:52:31.240 --> 00:52:34.760]   And you can trade that off as time for more beach time
[00:52:34.760 --> 00:52:41.640]   And find the right software fast at cap terra.com/twig and do it fast because I think beach time is going away here rapidly
[00:52:41.640 --> 00:52:44.760]   Cap terra is the leading free online resource
[00:52:44.760 --> 00:52:51.960]   To help you find the best software solution for your business with over 1 million reviews of products from real software users
[00:52:51.960 --> 00:52:55.400]   You can discover everything you need to make an informed decision
[00:52:55.880 --> 00:53:03.160]   Search more than 700 specific categories of software everything from project management to email marketing to everything in between
[00:53:03.160 --> 00:53:07.960]   3d CAD software android kiosk software appointment scheduling software
[00:53:07.960 --> 00:53:15.640]   Arberest software no matter what kind of software your business needs cap terra makes it easy to discover the right solution fast
[00:53:15.640 --> 00:53:21.880]   And you can join the millions of people who use cap terra each month to find the right tools for their business
[00:53:22.280 --> 00:53:26.440]   Uh, it's just fun to kind of go through there right now. We're looking at serve suite
[00:53:26.440 --> 00:53:29.320]   Uh compared to tree plotter
[00:53:29.320 --> 00:53:35.720]   See if you're not an arborist you you would never know that serve suite and tree plotter are two apps that could help you run your arborist
[00:53:35.720 --> 00:53:37.480]   business and
[00:53:37.480 --> 00:53:40.280]   Uh for those who are you'd be like oh that well that makes perfect sense
[00:53:40.280 --> 00:53:43.480]   Uh now you can compare them side by side you can see the features
[00:53:43.480 --> 00:53:51.480]   Directly next to each other see what platforms they're offered on all the features reviews of different things like how easy they are to use
[00:53:51.560 --> 00:53:53.560]   Everything is in there. It just makes it really easy
[00:53:53.560 --> 00:54:00.760]   Capterra believes that software makes the world a better place because software can help every organization become a more efficient
[00:54:00.760 --> 00:54:03.080]   effective version of itself
[00:54:03.080 --> 00:54:05.240]   visit capterra.com/twig
[00:54:05.240 --> 00:54:11.320]   Do that free today and you'll find the right tools to make an informed decision for your business. That's capterra
[00:54:11.320 --> 00:54:13.800]   Dot com slash twig and i'll spell that for you
[00:54:13.800 --> 00:54:16.200]   C-a-p-t-e-r-r-a
[00:54:16.200 --> 00:54:20.600]   Dot com slash twig capterra is software selection
[00:54:21.080 --> 00:54:23.080]   simplified and we thank them for their support
[00:54:23.080 --> 00:54:29.880]   Of this show all stuff. All right. We got boss goin his big stick boss go on the rundown. Okay
[00:54:29.880 --> 00:54:31.000]   boss
[00:54:31.000 --> 00:54:34.920]   Was big stake father the best video is there boss. He has his own
[00:54:34.920 --> 00:54:37.000]   Instagram account
[00:54:37.000 --> 00:54:42.040]   All right, boss go loves big sticks. I'm curious to know if this is the one that I saw on twitter
[00:54:42.040 --> 00:54:44.680]   I'm not really doing a whole lot of instagram these days
[00:54:44.680 --> 00:54:50.040]   These days, but I saw this one and I stuck with it because it took about a minute for the dog to to get through
[00:54:50.040 --> 00:54:52.280]   Are you seeing it kerson? Oh, okay
[00:54:52.280 --> 00:54:57.080]   Okay, he's he's logging in he's liking it. He's subscribing. I
[00:54:57.080 --> 00:54:59.800]   This is the one
[00:54:59.800 --> 00:55:04.600]   Uh, this is what has an entire account. I didn't realize that when I saw the tweet
[00:55:04.600 --> 00:55:07.640]   I just thought it was a funny video, but no you can follow this dog
[00:55:07.640 --> 00:55:12.200]   Uh day and night. This is what happens when apple has an announcement
[00:55:12.200 --> 00:55:15.480]   As we can google turns into dog videos
[00:55:15.480 --> 00:55:17.960]   Uh, but it really is great
[00:55:18.120 --> 00:55:23.080]   Bosco really wants to get through these pillars. You gotta let people see how Bosco gets through
[00:55:23.080 --> 00:55:28.600]   Do it you guys go
[00:55:28.600 --> 00:55:32.920]   Look at him go
[00:55:32.920 --> 00:55:35.560]   And i'm out of here
[00:55:35.560 --> 00:55:41.960]   Kinda reminds me of uh of the uh the grinch the dog in the grinch with the
[00:55:41.960 --> 00:55:44.920]   The vogue reindeer. Yeah, the reindeer horn
[00:55:45.640 --> 00:55:51.000]   Bosco's cool. Now while we're on this, okay, the other one to look up uh kerson is my aussie gal
[00:55:51.000 --> 00:55:54.200]   My underscore aussie underscore gal
[00:55:54.200 --> 00:55:58.440]   Uh, there's one of the dog doing jenga. You seen this?
[00:55:58.440 --> 00:56:03.960]   No, i've not seen this. Yeah, the jenga the jenga dog then we'll okay just
[00:56:03.960 --> 00:56:08.760]   So does someone work with their dog for like weeks and months on end to to this young
[00:56:08.760 --> 00:56:11.400]   And then more creative video
[00:56:11.400 --> 00:56:15.320]   These are really smart dog. These australian shippers really smart the one right there right jenga right there
[00:56:16.120 --> 00:56:18.120]   So you can go to jenga
[00:56:18.120 --> 00:56:21.800]   Okay, now it's a dog
[00:56:21.800 --> 00:56:23.880]   Sorry, audio listeners. There is a dog
[00:56:23.880 --> 00:56:27.000]   Panting at a stacked jenga tower
[00:56:27.000 --> 00:56:29.800]   Pulling a piece
[00:56:29.800 --> 00:56:34.280]   Slowly no it is it is that dog's just really good at playing this
[00:56:34.280 --> 00:56:38.280]   Is going really really slow because when you play jenga, you don't want to just want to like tug
[00:56:38.280 --> 00:56:42.200]   How on earth what
[00:56:42.280 --> 00:56:47.400]   I'm struggling just to stop kylo from eating my socks and this kid this dog is playing jenga
[00:56:47.400 --> 00:56:51.160]   Oh, that is amazing
[00:56:51.160 --> 00:56:56.600]   This was the famous dog but down up and down the hill and its own sled, but well, that's for winter
[00:56:56.600 --> 00:57:02.280]   All right. All right. We made up for apple pond. So apparently I need to get get on instagram
[00:57:02.280 --> 00:57:04.760]   We're often and subscribe to accounts like these
[00:57:04.760 --> 00:57:11.720]   Think this old verbedial stuff is bad see what you're missing. I know I feel it. I feel it
[00:57:12.360 --> 00:57:17.240]   Should I should I then point out that uh that there was a nasty like instagram
[00:57:17.240 --> 00:57:23.560]   Thing that was going around that uh basically an easy hack using html and a browser
[00:57:23.560 --> 00:57:30.200]   That was like the hack has always been a screen. You can do a screenshot. That's what they said. That's what facebook said
[00:57:30.200 --> 00:57:33.240]   Yeah, they said yeah, it's basically the same as like doing a screenshot
[00:57:33.240 --> 00:57:37.800]   It's like well, no, it's linking to the actual file that's hidden behind a private
[00:57:38.920 --> 00:57:46.680]   I mean, it's weird rebylines on this or treating this like in some big investigation that you could you share a photo with somebody
[00:57:46.680 --> 00:57:48.760]   They could actually share it with somebody else
[00:57:48.760 --> 00:57:51.560]   No
[00:57:51.560 --> 00:57:54.120]   I mean, I see I see what you're saying like I don't follow it
[00:57:54.120 --> 00:57:58.360]   Isn't it just someone taking a screenshot and resharing it? No, so what it is is
[00:57:58.360 --> 00:58:04.600]   Using html very able to get a link like okay if I follow someone's private account
[00:58:05.000 --> 00:58:12.200]   I can get their image using html I can take the link to that image and share it with someone else who is not following that account
[00:58:12.200 --> 00:58:16.120]   And they can they can link to it. So it's basically the same
[00:58:16.120 --> 00:58:18.120]   Or you could just take a screenshot
[00:58:18.120 --> 00:58:25.080]   Basically the same world around right but because it's linking to something that should be behind a wall that prevents people outside
[00:58:25.080 --> 00:58:28.840]   That becomes the story. I guess it took three bylines to do come on buzzfeed
[00:58:28.840 --> 00:58:33.000]   You said it will forever be my techno pennant
[00:58:33.400 --> 00:58:35.400]   No, patters
[00:58:35.400 --> 00:58:38.440]   And Stacy's not here to yell out before
[00:58:38.440 --> 00:58:41.800]   What did you guys think about facebook dating?
[00:58:41.800 --> 00:58:49.320]   That would be no that would be no, I don't know. No, I'm not using it. I can't use it. Yeah. No, I mean, okay
[00:58:49.320 --> 00:58:55.160]   None of us is using facebook dating for those who aren't aware basically facebook
[00:58:55.160 --> 00:58:58.360]   is rolling out the dating app in the u.s
[00:58:58.360 --> 00:59:01.320]   Of course, you know the taking on the likes of like ton
[00:59:01.960 --> 00:59:08.520]   tinder tinder tumble tunder bimbo all of those
[00:59:08.520 --> 00:59:15.640]   Matches will not include your facebook friends. So that could have been awkward
[00:59:15.640 --> 00:59:18.120]   They are not allowing that to happen
[00:59:18.120 --> 00:59:22.280]   Also, there's an option to limit to only people where no friends are in common
[00:59:22.280 --> 00:59:24.920]   So really I think the big privacy kind of
[00:59:24.920 --> 00:59:30.120]   Potential here is you're on facebook dating. You don't want your friends or people who know
[00:59:30.840 --> 00:59:35.080]   People who know you to know that you are on there for there to be some awkward moment where
[00:59:35.080 --> 00:59:37.560]   Something meets someone then you realize oh wait a minute
[00:59:37.560 --> 00:59:42.920]   You're so-and-so's brother or whatever, you know, I can appreciate facebook trying to
[00:59:42.920 --> 00:59:44.280]   to
[00:59:44.280 --> 00:59:49.480]   Cut the web a little bit so it's not not as interconnected, but yeah, it's I got a hunch
[00:59:49.480 --> 00:59:52.200]   That's still gonna come back and bite you in the butt, you know
[00:59:52.200 --> 00:59:54.840]   Probably bite somebody in the butt
[00:59:54.840 --> 00:59:58.680]   I don't know how many people that's gonna bite you there's so many people on facebook
[00:59:58.760 --> 01:00:01.080]   Yeah, so many people that are connected
[01:00:01.080 --> 01:00:08.680]   That don't realize they're connected because that's true mr. Jarvis has my contact information and
[01:00:08.680 --> 01:00:13.720]   He has mr. Stacey's contact information, but mr. Stacey doesn't have mine
[01:00:13.720 --> 01:00:18.760]   But now she could probably get my contact information because of mr. Jarvis and yeah, you know it
[01:00:18.760 --> 01:00:25.880]   Why wouldn't this be any different with the facebook dating thing because there's so many people out there and it's so many ways to draw that
[01:00:26.280 --> 01:00:31.640]   Yeah connection the interconnectivity the six degrees of separation six degrees of kevin bacon
[01:00:31.640 --> 01:00:33.800]   Oh, what do you want to call it?
[01:00:33.800 --> 01:00:36.920]   There's apparently a secret crush mode or feature
[01:00:36.920 --> 01:00:40.680]   You can only you can you have a limit of nine crushes
[01:00:40.680 --> 01:00:46.200]   Right and that's the kind of feature where like I add you as a crush you add me as a crush
[01:00:46.200 --> 01:00:48.920]   We are both revealed to each other as being crushed
[01:00:48.920 --> 01:00:55.160]   You know having a crush on each other and yay, we can fall in love and live happily ever after
[01:00:55.480 --> 01:00:57.320]   I don't know it's interesting as a business of this
[01:00:57.320 --> 01:01:02.840]   Match.com stock went down. I think I saw five percent last week. Oh, wow, you know with this coming out
[01:01:02.840 --> 01:01:07.880]   Uh, it really was the only game out there and you look at it's another thing newspapers used to have
[01:01:07.880 --> 01:01:10.440]   Yeah, Prischel's ants
[01:01:10.440 --> 01:01:13.480]   Yeah, yeah for those days. I remember those
[01:01:13.480 --> 01:01:15.480]   Hey kids. Hey kids in my day
[01:01:15.480 --> 01:01:18.200]   I didn't sleep to find somebody
[01:01:18.200 --> 01:01:20.760]   Turn the page
[01:01:24.200 --> 01:01:26.200]   Classified ad for dating
[01:01:26.200 --> 01:01:30.440]   But it's true. It was a whole section that doesn't really it was it was huge
[01:01:30.440 --> 01:01:35.720]   It was well wasn't huge money. It wasn't like jobs, but it was it was sizable money for publication, especially alternative
[01:01:35.720 --> 01:01:37.080]   Absolutely
[01:01:37.080 --> 01:01:40.440]   And uh, and that's all gone now and so facebook's going into a
[01:01:40.440 --> 01:01:43.560]   basically monopoly market
[01:01:43.560 --> 01:01:47.720]   With match.com and now we'll see what happens. Yep
[01:01:47.720 --> 01:01:51.960]   Yep, well, we are old enough to remember
[01:01:52.760 --> 01:01:54.760]   When online dating had kudos
[01:01:54.760 --> 01:02:00.040]   Had kudos like playing you don't do it people. Yeah, you didn't do it. No, you know
[01:02:00.040 --> 01:02:05.400]   You obviously found someone from you just simply from your charm illuminating the streets as you walk down
[01:02:05.400 --> 01:02:08.040]   and there there
[01:02:08.040 --> 01:02:10.040]   I knew
[01:02:10.040 --> 01:02:14.520]   Who lived in japan when she left that was the case when she came back
[01:02:14.520 --> 01:02:18.920]   Everyone of her friends had found their mates with online days. She got looked around and said wow what happened
[01:02:18.920 --> 01:02:22.440]   and and the the the norm
[01:02:23.400 --> 01:02:26.840]   Um just changed like overnight. Yeah, it really did
[01:02:26.840 --> 01:02:30.040]   And it makes perfect sense. You you know, you don't have enough people in your pool
[01:02:30.040 --> 01:02:32.680]   You're busy working all day. You don't want to date, you know there
[01:02:32.680 --> 01:02:37.720]   And and so to find new people it made perfect sense the way to use it and it lost its kudos
[01:02:37.720 --> 01:02:43.240]   Quick. Yeah, interesting. No, I I know exactly I I remember that uh
[01:02:43.240 --> 01:02:43.960]   96
[01:02:43.960 --> 01:02:48.600]   I can't remember if I already told this story on this I have this like weird deja vu that I already told it on on this
[01:02:48.600 --> 01:02:52.520]   We can google but in 96. I met my girlfriend in irc
[01:02:52.520 --> 01:02:58.280]   And she lived in montreal. I lived in idaho and boyc where both
[01:02:58.280 --> 01:03:01.080]   And were you both geographically undesirable?
[01:03:01.080 --> 01:03:04.520]   Well, but she had dual citizenship and so so we like
[01:03:04.520 --> 01:03:07.800]   You know got to know each other over the course of a couple of months
[01:03:07.800 --> 01:03:12.840]   Online and eventually, you know kind of talking to each other and everything and then she invited me out to montreal
[01:03:12.840 --> 01:03:16.920]   And at no time had we ever exchanged photos of each other
[01:03:17.320 --> 01:03:19.800]   We were just kind of trusting that we were telling the truth
[01:03:19.800 --> 01:03:21.960]   Right and this was 96
[01:03:21.960 --> 01:03:25.960]   And so when I told my family that I was you're gonna get on a plane and go to montreal and meet this girl
[01:03:25.960 --> 01:03:29.240]   I'd never see a picture of you know that I met on the internet which was very
[01:03:29.240 --> 01:03:35.640]   New to most people at that point in the shock and horror. Oh, yeah friends and family were like you're gonna get murdered
[01:03:35.640 --> 01:03:37.720]   Right, you know
[01:03:37.720 --> 01:03:42.760]   It was like such a stretch for me to do that but um the perfect lifetime movie
[01:03:42.760 --> 01:03:45.880]   Right. I wouldn't have ended up at san francisco. Yes
[01:03:47.160 --> 01:03:51.080]   Of the times I wouldn't have ended up in san francisco had I not done that right?
[01:03:51.080 --> 01:03:54.360]   Most of the way is that your phone with my wife
[01:03:54.360 --> 01:04:00.520]   I was still I was I was in a long-distance relationship with my wife over the phone in 1996
[01:04:00.520 --> 01:04:04.600]   So I was I you you were out of me sir
[01:04:04.600 --> 01:04:06.760]   Oh, wow
[01:04:06.760 --> 01:04:11.160]   Jason was that was it was the end of the story that you buried her or no no no no
[01:04:11.160 --> 01:04:14.280]   Okay, well
[01:04:14.280 --> 01:04:16.280]   History of my day
[01:04:16.280 --> 01:04:21.400]   San Francisco, so I missed right right. Yeah, I kind of skipped to there basically
[01:04:21.400 --> 01:04:28.680]   Basically everything went well. She had dual citizenship. I ended up doing a six-month work visa in montreal
[01:04:28.680 --> 01:04:30.040]   Montreal was amazing
[01:04:30.040 --> 01:04:35.080]   But then once that was up, it was like what we're gonna live somewhere that we can both live if we want to continue dating
[01:04:35.080 --> 01:04:39.480]   Right, she tried Boise but coming from Montreal Boise was not necessarily a step up
[01:04:42.040 --> 01:04:47.080]   But I give her props for trying and then we chose san francisco. We were like san francisco sounds awesome
[01:04:47.080 --> 01:04:51.080]   We ended up san francisco. We broke up probably a year later. She's still one of my best friends
[01:04:51.080 --> 01:04:54.920]   All right. Yeah, oh that's cool. That's how that all came around
[01:04:54.920 --> 01:04:58.360]   But I would not be in san francisco had I not met her in irc chat
[01:04:58.360 --> 01:05:03.640]   Is that like it is one of those like those what is it the swinging doors or rotating doors? What is that?
[01:05:03.640 --> 01:05:06.840]   that guinna paltrow movie
[01:05:06.840 --> 01:05:10.680]   Which is like sliding doors sliding doors there we go
[01:05:10.680 --> 01:05:15.400]   You either go this way or that way and it changes your entire life and that's what that piracy chat was
[01:05:15.400 --> 01:05:22.200]   Anyways, wow that was actually interesting. I know what I had heard that on this show. Okay, I wasn't sure
[01:05:22.200 --> 01:05:27.320]   Um, well there you go. There's a little piece of my my dating history for you
[01:05:27.320 --> 01:05:31.880]   But I do remember how how like how people were very worried for me
[01:05:31.880 --> 01:05:35.720]   They really thought like I was gonna go there and get murdered. Yeah, don't blame. I can't blame them
[01:05:35.720 --> 01:05:37.160]   Yeah, I mean at that point
[01:05:37.160 --> 01:05:40.920]   You just weren't doing that and that that I think is my point for even bringing it up at that point
[01:05:40.920 --> 01:05:46.440]   Dating online was so such a foreign concept. I just didn't do that. I guarantee you
[01:05:46.440 --> 01:05:50.440]   Uh, classified ads dating was way more natural and normal
[01:05:50.440 --> 01:05:53.560]   Right and you at least know that one but that was considered somewhere. Yeah
[01:05:53.560 --> 01:05:58.920]   What's that? Just last fight ads last fight ads dating had kudos
[01:05:58.920 --> 01:06:01.000]   Oh
[01:06:01.000 --> 01:06:03.000]   To at that time as well
[01:06:03.000 --> 01:06:05.400]   You did. Yeah, but there's also a time of
[01:06:05.800 --> 01:06:09.720]   Um, what was the name of the movie looking for mr. Goodbar the novel and movie diane heaten
[01:06:09.720 --> 01:06:15.400]   Okay, and so yes, it was diane heaten plays a woman who ends up dating people in bars and I think gets murdered
[01:06:15.400 --> 01:06:19.560]   Yes, sorry is always enough with murder. Oh, it's comes back around the murder
[01:06:19.560 --> 01:06:23.240]   Show title dang it
[01:06:23.240 --> 01:06:26.840]   It always comes back to yeah, there's some seo magic there
[01:06:26.840 --> 01:06:29.560]   Hey looking for mr. Goodbar
[01:06:31.160 --> 01:06:36.120]   She teaches deaf children during the day but cruises single bars and discos at night
[01:06:36.120 --> 01:06:42.040]   So eventually gets married family fun for everyone never
[01:06:42.040 --> 01:06:45.080]   Uh two stars
[01:06:45.080 --> 01:06:50.040]   The likes of tony richard gear who's threatening knife and swagger excite her
[01:06:50.040 --> 01:06:54.440]   This is the danger that lurks out there in bars where women go
[01:06:54.440 --> 01:06:57.640]   That was that was the that was the view back in the day. Okay
[01:06:58.600 --> 01:07:00.680]   Now looking for mr. Good swipe, you know, yes
[01:07:00.680 --> 01:07:04.680]   That might be the title actually
[01:07:04.680 --> 01:07:07.960]   I like that one a little better
[01:07:07.960 --> 01:07:09.960]   Uh
[01:07:09.960 --> 01:07:11.160]   That was good
[01:07:11.160 --> 01:07:14.920]   Uh, let's see here some some pieces and everything google assistant
[01:07:14.920 --> 01:07:15.880]   um
[01:07:15.880 --> 01:07:23.880]   Apparently on some devices is going to going to enable a new feature ambient mode. So if you have a smart
[01:07:23.880 --> 01:07:25.480]   uh
[01:07:25.480 --> 01:07:31.400]   Smart screen or smart home screen, uh, like the nest hub max that just released as one example
[01:07:31.400 --> 01:07:37.800]   Uh, then you know you have a certain interface and and you know, it allows you to do lots of things like with your your weather
[01:07:37.800 --> 01:07:41.320]   Notifications reminders music controls all that kind of smart home controls
[01:07:41.320 --> 01:07:47.800]   Well now uh apparently to some devices for now the assistant is going to enable ambient mode
[01:07:47.800 --> 01:07:52.840]   Which will basically turn phones and tablets into that which makes a lot of sense. I like that
[01:07:53.080 --> 01:07:57.560]   Yeah, I like that gives you a simplified interface for when it's just sitting on the counter
[01:07:57.560 --> 01:08:00.760]   If it's connected to some of your other stuff. I dig that
[01:08:00.760 --> 01:08:03.640]   Yeah, I like you have like a dog. Do you put your phone in?
[01:08:03.640 --> 01:08:08.360]   And uh, as I know I yeah, I have a doc that I use at the desk here
[01:08:08.360 --> 01:08:15.560]   And it's it would be nice to be able to just sit it there and as i'm listening to music and have my music controls a little bit bigger
[01:08:15.560 --> 01:08:17.880]   Bigger than that tiny little touchpoint or
[01:08:17.880 --> 01:08:21.240]   Yep, I dig that. Yeah
[01:08:22.280 --> 01:08:26.040]   Um, I think it's one of those things. It's like, oh, why didn't you do that sooner?
[01:08:26.040 --> 01:08:30.680]   That makes a whole lot of sense. Although I do remember years ago on android when you docked
[01:08:30.680 --> 01:08:37.560]   It used to have what was the name? Was it daydream mode? It was daydream mode. Yeah, that was kind of like
[01:08:37.560 --> 01:08:39.880]   It is going back
[01:08:39.880 --> 01:08:44.520]   But it was kind of like this when you had it plugged in you had it on you're like your phone charging doc or whatever
[01:08:44.520 --> 01:08:46.600]   It would go into daydream mode and it would turn into
[01:08:46.600 --> 01:08:50.840]   almost like an ambient light going on a digital like uh
[01:08:51.640 --> 01:08:55.400]   Picture frame or whatever and I remembered it and you could have my nipples around that
[01:08:55.400 --> 01:08:58.440]   Like that think it was my nixes. I probably was
[01:08:58.440 --> 01:09:01.800]   Yeah, it probably was about that time
[01:09:01.800 --> 01:09:06.520]   Right now for now it's launching on select Lenovo tablets and Nokia phones
[01:09:06.520 --> 01:09:10.200]   I guess we'll see if it comes to other devices as well, but
[01:09:10.200 --> 01:09:15.080]   Um, does any one of us have one of those smart screens like I have google homes
[01:09:15.080 --> 01:09:17.880]   But I don't have any with a screen in my house. Do you? I do
[01:09:17.880 --> 01:09:20.840]   I do if we use it. I have never used it
[01:09:21.080 --> 01:09:23.240]   I have an Alexa little little
[01:09:23.240 --> 01:09:30.120]   Whatever dot the show no not the show the the five inch their little five inch screen
[01:09:30.120 --> 01:09:36.760]   There it is. Yeah, that's the little is that the Lenovo one. Yeah, I wish I wish I had this wall or google one
[01:09:36.760 --> 01:09:40.760]   Yeah, well that was the first one and that was and still it was a great device
[01:09:40.760 --> 01:09:42.840]   And either of the have that I'm not how heavy it
[01:09:42.840 --> 01:09:46.120]   Thankfully it just sits there. I'd rather have that large one
[01:09:46.120 --> 01:09:51.400]   I remember looking at the google one and thinking it's no bigger than my tablet, you know
[01:09:51.400 --> 01:09:56.040]   Yeah, it's just I could do the same thing just right mount the tablet somewhere
[01:09:56.040 --> 01:09:59.400]   Right, but you wouldn't get the interface now you will now I will
[01:09:59.400 --> 01:10:03.400]   Potentially potentially it's possible. We'll see
[01:10:03.400 --> 01:10:12.840]   Um, what else is in here? Oh, there's stuff in here there. Okay. Go for what what's something that grabs you right now?
[01:10:12.840 --> 01:10:15.400]   Jeff is there something? Oh, no, I should have said that but we
[01:10:15.400 --> 01:10:17.400]   I
[01:10:17.400 --> 01:10:18.600]   Will deflect to you
[01:10:18.600 --> 01:10:21.560]   Um, google looks one. No, it's changelog never mind. Go get to that
[01:10:21.560 --> 01:10:25.320]   Well, you could I'll tell you what why don't you play the trumpets then I'll find something
[01:10:25.320 --> 01:10:28.680]   Oh, okay. Yeah, why don't we do that? Let's let's play some trumpets the end of the show
[01:10:28.680 --> 01:10:32.280]   We can do that whenever we want right? We can do that. It's time for the changelog
[01:10:32.280 --> 01:10:35.960]   the google changelog
[01:10:42.440 --> 01:10:47.800]   Google is changing the no follow link attribute. That's right. We're digging deep this time around
[01:10:47.800 --> 01:10:53.000]   Uh used to be a flag to tell a search ranking to ignore those links
[01:10:53.000 --> 01:10:55.720]   Now it's simply going to be treated as a hint
[01:10:55.720 --> 01:11:01.880]   About which which links to exclude so you could flag a link as a sponsored
[01:11:01.880 --> 01:11:07.960]   Uh, you know, riel equals sponsored that would idea as part of an ad or a sponsorship and tell the search
[01:11:08.360 --> 01:11:13.480]   The search engine, you know that give it a hint as far as what it is whether it wants to include it in its results or not
[01:11:13.480 --> 01:11:19.160]   ugc would identify links for user-generated content things like comments forum posts that sort of stuff
[01:11:19.160 --> 01:11:24.440]   Google did say that it's going to continue to honor no follow attributes currently in place
[01:11:24.440 --> 01:11:30.520]   So no need to change your existing ones quite yet on march 2020 all no follow links
[01:11:30.520 --> 01:11:34.360]   Will be treated as hints and not specific like
[01:11:34.920 --> 01:11:40.760]   Actions to ignore these links. So I don't know that kind of seems like a big change right before
[01:11:40.760 --> 01:11:45.480]   People had control over what the search engine sees and now not so much
[01:11:45.480 --> 01:11:48.040]   A big change to who
[01:11:48.040 --> 01:11:50.040]   No, that's true
[01:11:50.040 --> 01:11:52.600]   That's true. No, I get it
[01:11:52.600 --> 01:11:57.960]   Again, you start thinking about market and standpoint. It makes sense. It does. Yeah
[01:11:57.960 --> 01:11:59.560]   Uh
[01:11:59.560 --> 01:12:05.640]   Google chrome 77 is rolling out and offers a new feature for sharing pages between devices
[01:12:05.640 --> 01:12:08.280]   So basically if you're on
[01:12:08.280 --> 01:12:12.840]   One device and you want to share a web page to your phone like you're leaving the house, you know, this whole thing
[01:12:12.840 --> 01:12:16.520]   I feel like we've had this solution before but maybe it was in the way of an app or whatever
