;FFMETADATA1
title=Mama Needs a Drink
artist=TWiT
album_artist=TWiT
album=This Week in Google
track=397
genre=Podcast
comment=http://twit.tv/twig
copyright=These netcasts are released under a Creative Commons License - Attribution-NonCommercial-NoDerivatives 4.0 International. TWiT and TWiT Logo are registered trademarks of Leo Laporte.
publisher=TWiT
date=2017
encoder=Lavf59.27.100

[00:00:00.000 --> 00:00:03.880]   It's time for twig this week in Google Jeff Jarvis is here Stacy Higginbotham
[00:49:10.160 --> 00:49:14.620]   Massive opening it may have been really surprised you heard by the way the kid
[00:49:14.620 --> 00:49:18.100]   His in that tweet there was a kid going yeah
[00:49:18.100 --> 00:49:23.500]   Because I mean Google home did the right thing because that kid was really excited right
[00:49:23.980 --> 00:49:29.460]   So maybe Google knew there's a seven-year-old in that house. That's gonna be very excited about this. Oh
[00:49:29.460 --> 00:49:31.980]   Then why didn't I get it?
[00:49:31.980 --> 00:49:42.240]   Yeah, yeah, yeah, okay. Yeah, okay. No idea. No idea
[00:49:42.240 --> 00:49:47.940]   I'm a little sad now occasionally by the way somebody's saying well, you know your audible ads verge on content
[00:49:48.020 --> 00:49:54.220]   I'm not saying we won't stick content in the ads. I just don't want to mix ads into the content
[00:49:54.220 --> 00:49:59.860]   I don't want you to be listening to content and think you're hearing listen listening to an ad and think you're hearing
[00:49:59.860 --> 00:50:03.700]   I don't want you to be listening to our show when we we sneak an ad in under the
[00:50:03.700 --> 00:50:07.020]   But if you're in the middle of an ad and I mentioned there's some great books
[00:50:07.020 --> 00:50:09.260]   I like that that's content, but I don't think that that's
[00:50:09.260 --> 00:50:16.620]   Confusing I hope it's not we also used to do unpaid ads on the show this show. Oh, yeah for Chipotle
[00:50:17.620 --> 00:50:19.620]   and glee
[00:50:19.620 --> 00:50:26.300]   Bastards that's never game. No, you know what some guy was here. He was like the IT guy from Chipotle gave me a ton of Chipotle
[00:50:26.300 --> 00:50:31.100]   In fact, we had Chipotle lunch today. So one burrito. No
[00:50:31.100 --> 00:50:33.780]   No, we got lunch for 20
[00:50:33.780 --> 00:50:41.260]   He gave us a coupon that said lunch for 20 and we've had the whole staff today at Chipotle on that coupon
[00:50:41.260 --> 00:50:43.460]   By the way, thank you. Whoever you are masked man
[00:50:43.460 --> 00:50:46.660]   Wow
[00:50:47.140 --> 00:50:49.500]   Yeah, I think as I sneak ads in
[00:50:49.500 --> 00:50:56.500]   I'm so you don't I feel bad if I do that and maybe we do need to get a little tinkle-tinkle bed
[00:50:56.500 --> 00:50:59.020]   Can I borrow your tinkle-tinkle bed?
[00:50:59.020 --> 00:51:05.700]   I am not answering that question at all. What is the what is the song? That's like a that's a Trump
[00:51:05.700 --> 00:51:10.620]   Moscow joke, I'm not going there. Yeah, there is Carlton
[00:51:12.460 --> 00:51:19.940]   It's my theme music. It's my it's the intro theme idea. Maybe I should do them somebody saying you should do them in a funny voice
[00:51:19.940 --> 00:51:22.940]   And now it's time
[00:51:22.940 --> 00:51:26.860]   Yeah
[00:51:26.860 --> 00:51:34.460]   Actually advertisers of course always want your ad to sound like content. They don't want you to seem like an ad so
[00:51:34.460 --> 00:51:38.020]   Get the get pink Floyd get the rights to Pink Floyd's money and then
[00:51:38.020 --> 00:51:40.020]   the
[00:51:40.020 --> 00:51:47.100]   Go in the background sure why not
[00:51:47.100 --> 00:51:50.740]   Yeah, that's what Paul Harvey did he would go now
[00:51:50.740 --> 00:51:56.780]   I don't think anybody knew that that's what this meant, but he would say page two and then he'd read an ad page three and
[00:51:56.780 --> 00:52:01.380]   That was his way of saying it was an ad which was weird, but I
[00:52:01.380 --> 00:52:07.220]   Think you just way I've been working on the railroad every time you go to play. I've been working on the railroad. I love it
[00:52:07.220 --> 00:52:13.860]   Okay, nice 16 tons
[00:52:13.860 --> 00:52:16.020]   What do you get?
[00:52:16.020 --> 00:52:21.660]   The other day older and deeper in debt we like that song cuz it's in our key
[00:52:21.660 --> 00:52:24.940]   Which is deep I was gonna say wow
[00:52:24.940 --> 00:52:32.220]   Deep the deep key so our conclusion is that Google probably didn't tend to put beauty in the beast in there
[00:52:32.220 --> 00:52:37.180]   I would certainly hope that they don't if they were thinking at any point about paid placement in
[00:52:37.180 --> 00:52:38.580]   the Google Homes
[00:52:38.580 --> 00:52:40.980]   Messages they probably have stopped thinking about that
[00:52:40.980 --> 00:52:44.580]   That's a terrible place to put it too because that's like I mean
[00:52:44.580 --> 00:52:49.060]   It's great from an exposure perspective, but that's like information you need fast, right and then
[00:52:49.060 --> 00:52:54.220]   Done although they did it at the end in fairness. Do you think they're gonna do that?
[00:52:54.220 --> 00:52:55.260]   That's it's really it well
[00:52:55.260 --> 00:52:59.580]   They didn't know you know what they didn't do it the end because the next thing then was news briefs and
[00:52:59.580 --> 00:53:05.580]   And so it isn't at the end in fact, it's the beginning of the stuff that really becomes useful, which is the news
[00:53:05.580 --> 00:53:10.460]   The weather is the most useful part. I hope we yeah, right?
[00:53:10.460 --> 00:53:13.340]   I hope we don't see that because I would be that really would make
[00:53:13.340 --> 00:53:20.100]   Amazon's echo less useful and all these things yes useful because and the and the that's hmm. That's interesting. I mean
[00:53:20.100 --> 00:53:22.700]   It is a free service gonna be both of the ratarines
[00:53:22.700 --> 00:53:26.060]   transactional devices
[00:53:26.060 --> 00:53:29.740]   I buy stuff on home all the time every I mean everybody knows that
[00:53:29.740 --> 00:53:33.380]   Everything on the echo and home is just added purchases to
[00:53:34.300 --> 00:53:37.300]   Yes, they just added local, but okay, so let's let's
[00:53:37.300 --> 00:53:46.060]   Break this apart you pay for the device the service itself is gathering incredibly valuable data about you right?
[00:53:46.060 --> 00:53:51.340]   Those both of those platforms they're getting paid in other places. They're getting paid in other words
[00:53:51.340 --> 00:53:57.060]   They're getting playing so yeah unless we tear I mean unless no one ever looks on the web again. I
[00:53:57.060 --> 00:54:03.060]   Promise that Google's getting plenty of value out of this Amazon. It's a no-brainer for them
[00:54:03.060 --> 00:54:08.220]   Right, I order stuff all the time from Amazon. In fact the latest is that you can order
[00:54:08.220 --> 00:54:14.100]   Amazon now, I'm not in one of the cities. Maybe Austin's one of the cities, but it's not I
[00:54:14.100 --> 00:54:22.660]   Know and I know that New Jersey's not but you can you can actually ask your Amazon echo now to get something to you within two hours
[00:54:22.660 --> 00:54:29.780]   Some places you can actually get beer and wine served you to huh wow I want I want
[00:54:29.780 --> 00:54:32.460]   Amazon mama needs a drink
[00:54:32.460 --> 00:54:34.460]   Oh
[00:54:34.460 --> 00:54:37.820]   Be amazing
[00:54:37.820 --> 00:54:41.340]   Eat alone you drink alone
[00:54:41.340 --> 00:54:46.700]   Can you but the real test is can you order dr. Pepper with peanuts in it?
[00:54:46.700 --> 00:54:50.780]   No quick before they dissolve
[00:54:50.780 --> 00:54:55.380]   Do the penis dissolve I don't I don't really know what is the point of the peanuts?
[00:54:55.380 --> 00:55:00.540]   They're just salty. They add a nice little flavor. They add a little extra flavor. Maybe they do dissolve. I've never kept them
[00:55:00.540 --> 00:55:03.740]   I always I'm making it up, but I just think it's you know
[00:55:03.740 --> 00:55:08.440]   You know that old saw that if you put Coke on on tar on a bumper it would dissolve it. Oh sure
[00:55:08.440 --> 00:55:14.180]   It was very sick very acidic. Yeah, we used to do that. We used to clean our pennies with Taco Bell sauce which is
[00:55:14.180 --> 00:55:24.540]   That you did you did guacamole facials what oh
[00:55:24.540 --> 00:55:27.740]   Mule oh meal oh meal works now
[00:55:28.420 --> 00:55:30.420]   Welcome, oh so so
[00:55:30.420 --> 00:55:33.860]   Starbucks has a new
[00:55:33.860 --> 00:55:35.860]   smashed avocado product
[00:55:35.860 --> 00:55:43.780]   What's feed review what yeah, they smash toast is the totes avocado toast is oh I love avocado toast
[00:55:43.780 --> 00:55:52.740]   Starbucks best thing ever has avocado spread and and BuzzFeed to create it look like baby poop on a bagel
[00:55:52.740 --> 00:55:58.300]   Starbucks is finally jumped on the avocado toast trend
[00:55:58.460 --> 00:56:00.460]   Oh, it comes in a little metal
[00:56:00.460 --> 00:56:03.180]   Schmir bucket
[00:56:03.180 --> 00:56:05.980]   It'll smear bucket
[00:56:05.980 --> 00:56:10.540]   And they and they apparently have sous vide eggs as well
[00:56:10.540 --> 00:56:13.820]   Yes
[00:56:13.820 --> 00:56:16.860]   I'm not getting avocado out of us out of a schmir bucket
[00:56:16.860 --> 00:56:23.260]   No, it's not smashed fresh. Yeah, that's just that's guacamole. That's the idea
[00:56:24.060 --> 00:56:28.860]   It's guacamole. I was like there's a company called holy guacamole and it is they actually serve it
[00:56:28.860 --> 00:56:30.940]   They have these little I love these things by the way
[00:56:30.940 --> 00:56:37.020]   There are 100 calorie packs and I don't care that they're 100 calorie packs. They're two tablespoons of avocado like guacamole
[00:56:37.020 --> 00:56:41.180]   Yeah, and it's just it's salt avocado vinegar and
[00:56:41.180 --> 00:56:47.500]   I think that's it. There may be like another seasoning in there, but those things are awesome
[00:56:48.940 --> 00:56:56.300]   Hello, so julie julie rindstein decided to do a science experiment with tanya chan on twitter leaving the
[00:56:56.300 --> 00:56:59.260]   avocado smir
[00:56:59.260 --> 00:57:02.940]   Schmir bucket open and out to see how long would take to turn brown
[00:57:02.940 --> 00:57:05.820]   18 hours later, not just brown black
[00:57:05.820 --> 00:57:11.100]   Well, it's good. It's good. Yeah, that means it's fresh. Yeah
[00:57:11.100 --> 00:57:13.100]   But you know what?
[00:57:13.100 --> 00:57:18.940]   Uh, if you can if you if you live in an area where you can get guac avocados at a reasonable price and that by the way
[00:57:18.940 --> 00:57:23.100]   As soon as we build the wall and we have start terrafing is not going to be easy
[00:57:23.100 --> 00:57:28.380]   Uh, but that would I threw it a little you know, I should have a little hashtag political
[00:57:28.380 --> 00:57:33.980]   A little maybe a little I could play a little music underneath that music there too. Yeah
[00:57:33.980 --> 00:57:40.220]   Anyway
[00:57:40.220 --> 00:57:45.580]   It get a fresh avocado and fork mash it on a nice piece of toast. That's a fabulous meal
[00:57:45.580 --> 00:57:52.060]   You should add so i'm gonna you stand several salt and for avocado toast a little lime juice
[00:57:52.060 --> 00:57:59.980]   A little bit of lime juice that's a little hot sauce too. I'm sorry. No a little lemon not lime is for guac lemon lemon lemon is for your avocado toast
[00:57:59.980 --> 00:58:03.900]   Sorry, by the way stacy. Yes ma'am. He's a guacamole
[00:58:03.900 --> 00:58:06.540]   He's in guacamole
[00:58:06.540 --> 00:58:11.420]   Oh no, that's no who puts peas in guacamole? That's that's we're times
[00:58:11.420 --> 00:58:14.700]   No
[00:58:14.700 --> 00:58:16.780]   Oh, I agree
[00:58:16.780 --> 00:58:19.500]   That's some man hat nights idea of guacamole
[00:58:19.500 --> 00:58:22.300]   New York shini
[00:58:22.300 --> 00:58:28.380]   So when the washington post put its new slogan up, you know democracy dies in darkness
[00:58:28.380 --> 00:58:33.580]   There were a lot of suggested ones. My favorite was we would never put peas in guacamole
[00:58:33.900 --> 00:58:35.900]   That
[00:58:35.900 --> 00:58:42.860]   That's good. What do you think of democrat with that slogan democracy dies in darkness? I like it. What do you think stacy?
[00:58:42.860 --> 00:58:44.380]   Oh
[00:58:44.380 --> 00:58:50.140]   Scatchy. I don't know if it explains. I mean it doesn't explain anything that what journalists do. I guess i'm
[00:58:50.140 --> 00:58:55.900]   Democracy dies in darkness. It sounds I don't know it sounds so grim grim. Yeah
[00:58:55.900 --> 00:59:01.020]   Oh, we're living grim times democracy grim eyes in darkness
[00:59:01.820 --> 00:59:03.820]   I don't even think it's technically correct
[00:59:03.820 --> 00:59:08.060]   Otherwise, we'd have no democracy at night
[00:59:08.060 --> 00:59:10.700]   so
[00:59:10.700 --> 00:59:12.700]   I understand the theory, but
[00:59:12.700 --> 00:59:16.140]   It just does not send me
[00:59:16.140 --> 00:59:21.500]   Anymore like it's like it's the trunk caused a detour on this train
[00:59:21.500 --> 00:59:25.740]   It's the trunk. Oh, there is no detour on this train. It says you think and we have tracks. There's no tracks
[00:59:25.740 --> 00:59:29.180]   I was gonna say there's much. Yeah, this is an off road show
[00:59:29.180 --> 00:59:33.180]   This is an off road show if ever there ever ever was one
[00:59:33.180 --> 00:59:38.220]   You're going through dunes. I feel so bad for
[00:59:38.220 --> 00:59:41.500]   Kansas City
[00:59:41.500 --> 00:59:43.500]   losing their google library
[00:59:43.500 --> 00:59:47.740]   Nope, but it's there right they have some installs that have just stopped
[00:59:47.740 --> 00:59:51.820]   Who was I mark canter tweeted he'd been he's spending
[00:59:51.820 --> 00:59:57.260]   Days years going back and forth from cleveland of kansas city trying to set up
[00:59:57.660 --> 00:59:59.660]   a business based on google fiber
[00:59:59.660 --> 01:00:03.980]   And he was very sad. He said wasted wasted google has canceled
[01:00:03.980 --> 01:00:06.540]   Google fiber
[01:00:06.540 --> 01:00:11.660]   Many kansas city residents who have been waiting years for google fiber to install service of their homes recently received emails
[01:00:11.660 --> 01:00:18.060]   Cancelling their installations according to ours technica with no word on whether they'll ever get internet service
[01:00:18.060 --> 01:00:23.020]   They uh, they the speculation
[01:00:23.820 --> 01:00:29.580]   Is the number of cancellations in the metro is as many as 2,700 so it's not it was not going to be a
[01:00:29.580 --> 01:00:33.340]   Lot of people anyway, but boy, that's got to be disappointing if you've been
[01:00:33.340 --> 01:00:40.540]   That's got to hurt. I'm in austin where they were I mean they they they launched and then it stopped and and what happens
[01:00:40.540 --> 01:00:44.060]   I mean I assume they're going to sell this as an asset to somebody
[01:00:44.060 --> 01:00:47.260]   When you think i don't if anybody wants it
[01:00:47.260 --> 01:00:52.140]   Having that much fiber because they built their own
[01:00:52.620 --> 01:00:55.740]   They have the they have the fiber in yeah, well in
[01:00:55.740 --> 01:01:01.020]   In austin, I don't remember the exact number of root miles they've put in
[01:01:01.020 --> 01:01:06.380]   Hey, hey ups guys here. I was like gadget delivery. Um
[01:01:06.380 --> 01:01:11.260]   Sorry about that, but they they've actually installed like
[01:01:11.260 --> 01:01:19.340]   Tens of maybe not tens of thousands thousands for sure of root miles of fiber in the ground and now what happens to that?
[01:01:19.500 --> 01:01:22.780]   Who wants that? I would think it's a great asset, but I could be wrong
[01:01:22.780 --> 01:01:25.980]   so
[01:01:25.980 --> 01:01:30.700]   Google sent this response to dsl reports google fiber loves kansas city
[01:01:30.700 --> 01:01:33.020]   And is here to stay
[01:01:33.020 --> 01:01:37.820]   We've been grateful to be part of your community since 2011 and for the opportunity to provide super fast internet to residents
[01:01:37.820 --> 01:01:42.300]   We recently announced our expansion into ray more we're continuing to build an overland parking
[01:01:42.300 --> 01:01:46.780]   Can't wait for even more customers in kansas city to experience what's possible with google fiber
[01:01:47.900 --> 01:01:49.900]   So what happened with these people?
[01:01:49.900 --> 01:01:54.220]   There some other has been waiting as long as 18 months for service
[01:01:54.220 --> 01:01:57.820]   But google doesn't explain what's happening to them
[01:01:57.820 --> 01:02:05.020]   We we had mentioned that google was cutting back that they were canceling wasn't kansas city the second city or was it?
[01:02:05.020 --> 01:02:09.740]   Was the first city it was the first city. Yeah
[01:02:09.740 --> 01:02:13.900]   Because I I remember vividly
[01:02:13.900 --> 01:02:16.540]   being there and being all excited and
[01:02:17.420 --> 01:02:18.860]   the joy
[01:02:18.860 --> 01:02:20.620]   the thrill
[01:02:20.620 --> 01:02:24.540]   Learning that kansas city is the city of fountains. Did you live? Oh you went there to cover it?
[01:02:24.540 --> 01:02:27.100]   I did they have a terrible airport
[01:02:27.100 --> 01:02:33.740]   You know, that's the problem with america. We have second-class airports, but that's going to change my friends
[01:02:33.740 --> 01:02:36.940]   Thanks to the great infrastructure spending that's
[01:02:36.940 --> 01:02:43.260]   Not going to happen google is letting celebs speak directly to fans via search results
[01:02:44.940 --> 01:02:48.060]   This they did during the election, but now they're broadening it
[01:02:48.060 --> 01:02:54.780]   You should you should uh sign up for this. I ask it. It costs money, right? So the uh, it's called posts
[01:02:54.780 --> 01:03:01.180]   And you could post status updates that will appear so when when somebody searches for you you will get us
[01:03:01.180 --> 01:03:03.580]   They'll will get a status update
[01:03:03.580 --> 01:03:07.580]   So if you're searching for this is google's quote if you're searching for henry for museum in the us
[01:03:07.580 --> 01:03:10.060]   Very fine museum by the way and dearborn
[01:03:10.060 --> 01:03:14.540]   Or for vanesa damata in brazil you'll see updates directly from the source of relevant
[01:03:14.620 --> 01:03:19.900]   Information like new exhibits timely updates and interesting facts. Do you have to pay for that? Is it an ad?
[01:03:19.900 --> 01:03:23.100]   I don't think so. It's like twitter on google. Yeah
[01:03:23.100 --> 01:03:29.740]   Yeah, so no his lowest part of search, you know search proper. I don't think it's your presence on google fresher than ever
[01:03:29.740 --> 01:03:34.780]   Up to date posts from verified people or places or things. Oh, we should do this
[01:03:34.780 --> 01:03:43.340]   Posting a request access who can post we've opened up posting to museum sports team sports leagues and movies in the us plus
[01:03:43.820 --> 01:03:45.980]   musicians in brazil
[01:03:45.980 --> 01:03:47.980]   That's it
[01:03:47.980 --> 01:03:50.220]   What
[01:03:50.220 --> 01:03:54.620]   Okay, so i'm not a movie or a sports league or i kind of a museum
[01:03:54.620 --> 01:04:01.260]   I could I could release songs in brazil. That's so weird. So you have to be one of those, huh?
[01:04:01.260 --> 01:04:05.500]   That's why they mentioned like the henry for museum movie. Why not a tv show?
[01:04:05.500 --> 01:04:08.780]   Wait, why people in brazil is this?
[01:04:10.220 --> 01:04:16.380]   Everything everything is more advanced with the internet in brazil apply to post on google
[01:04:16.380 --> 01:04:24.860]   Email address first and last name entity name and then category movie museum sports team sports league or other drive the other
[01:04:24.860 --> 01:04:28.460]   famous internet show
[01:04:28.460 --> 01:04:31.420]   I'm big
[01:04:31.420 --> 01:04:34.140]   in brazil
[01:04:34.140 --> 01:04:37.100]   How about that, would you think that'll work?
[01:04:39.180 --> 01:04:42.700]   So brazil photo log took off in brazil before there was any
[01:04:42.700 --> 01:04:44.540]   um
[01:04:44.540 --> 01:04:48.700]   Other photo services what is photo log? What's mccollit photo log was
[01:04:48.700 --> 01:04:51.500]   scott hyfehman the founder of
[01:04:51.500 --> 01:04:55.660]   Meetup his prior company was photo log before there was flicker there was photo log
[01:04:55.660 --> 01:04:58.540]   It was huge. It was a photo sharing site. Brazil is the
[01:04:58.540 --> 01:05:05.340]   Yes, brazil is the only country that licensed a version of of blogger before it was sold to google. That's cool
[01:05:05.340 --> 01:05:07.980]   brazil was of course
[01:05:08.140 --> 01:05:09.340]   the
[01:05:09.340 --> 01:05:13.580]   the one success story kind of one of two of um orchid
[01:05:13.580 --> 01:05:19.660]   Brazil is unsung for being ahead on every internet trend nobody pays attention
[01:05:19.660 --> 01:05:22.780]   Well, it's a massive
[01:05:22.780 --> 01:05:25.020]   population big country
[01:05:25.020 --> 01:05:28.140]   And very similar is on google. No, that makes sense
[01:05:28.140 --> 01:05:33.020]   I wonder though this is because so this could almost make google like kind of um
[01:05:34.060 --> 01:05:38.060]   It wouldn't be twitter, but it'd be the part of twitter that celebrities and brands used to
[01:05:38.060 --> 01:05:41.900]   Kind of broadcast what they're up to. I mean we use twitter that way. We'll say
[01:05:41.900 --> 01:05:46.540]   You know this week in google is coming up things like that on our at twitter account
[01:05:46.540 --> 01:05:52.540]   This is interesting. I think this is something google isn't looking at maybe they could kind of become the next twitter in a more
[01:05:52.540 --> 01:05:54.380]   uh
[01:05:54.380 --> 01:06:00.140]   Responsible fashion. What do you think that I question you lose the conversation. There's no conversation at all. It's all broadcast
[01:06:02.700 --> 01:06:08.300]   That's why they like it better. No one can answer right? No one no one can complain to you and engage you
[01:06:08.300 --> 01:06:13.580]   Oh, you know, I think it has a place to I mean for me. It's one in the same
[01:06:13.580 --> 01:06:18.940]   It's the conversation and the broadcast but for like for a lot of entities and even people
[01:06:18.940 --> 01:06:24.060]   Just having a broadcast medium is probably really relevant. I mean there's a timeliness that needs to happen
[01:06:24.060 --> 01:06:26.780]   With search results
[01:06:26.780 --> 01:06:30.780]   That makes sense. Yeah, especially in like a always on kind of live streaming world
[01:06:31.580 --> 01:06:37.100]   So it's very interesting and how will you feel when you get those results in your search
[01:06:37.100 --> 01:06:44.620]   So you search for value. Yeah, I think so you search for you know a team at kansas city royals and you get oh and by the way
[01:06:44.620 --> 01:06:51.180]   We're playing tonight or whatever. Yeah, we're playing tonight. We need to sell, you know, we've discounted our seats
[01:06:51.180 --> 01:06:55.580]   Yeah, you know that would be valuable. Oh, if you're searching for that brand that would be valuable
[01:06:56.300 --> 01:07:00.620]   I mean like spotify kind of does this they they let you know if you play an artist
[01:07:00.620 --> 01:07:07.500]   They're like hey by the way this artist is playing near you and I like that feature a lot see and that's that's awesome. That's useful
[01:07:07.500 --> 01:07:11.340]   Yeah, okay, so do it google. We give you our approval
[01:07:11.340 --> 01:07:18.540]   That does it down people don't have to use it that way, but it'd be a good way to use it. I think
[01:07:18.540 --> 01:07:24.380]   Let's take a break more to come stacy higgin bothoms here from stacy on iot
[01:07:25.580 --> 01:07:27.580]   the iot podcast calm
[01:07:27.580 --> 01:07:30.220]   Jeff Jarvis
[01:07:30.220 --> 01:07:35.260]   CUNY and buzz machine.com are you traveling again soon jeff are you gonna get to be home for a while
[01:07:35.260 --> 01:07:42.700]   I want to be on for while I go to peruja. Oh, I love peruja. We can they have a news thing there, don't they?
[01:07:42.700 --> 01:07:46.780]   Oh, yeah, yeah, jurls with yes
[01:07:46.780 --> 01:07:50.300]   Oh, fine. Yeah, stay safe. You want to get that go ahead
[01:07:51.100 --> 01:07:58.140]   I was gonna say sorry guys. Just run and see what the dogs all excited about could be something exciting for us
[01:07:58.140 --> 01:08:05.020]   Our show today brought to you by my mattress. I'm gonna get some more caspers. I am such a fan of the gasper mattress
[01:08:05.020 --> 01:08:07.260]   I have become a
[01:08:07.260 --> 01:08:11.020]   An evangelizer for casper and my own you know family and friends
[01:08:11.020 --> 01:08:14.460]   When they say oh I didn't sleep well last night. I said you need a casper
[01:08:14.460 --> 01:08:18.300]   Casper is an online retailer of premium mattresses
[01:08:19.180 --> 01:08:24.220]   For a fraction of the cost, but I'm not even gonna focus on how you save money. You're gonna love this mattress
[01:08:24.220 --> 01:08:28.700]   This is a amazing mattress. They spend a lot of time
[01:08:28.700 --> 01:08:31.420]   engineering the perfect sleep experience
[01:08:31.420 --> 01:08:37.980]   It's made of supportive memory foams. There are no springs forget the spring forget the lump
[01:08:37.980 --> 01:08:41.500]   You know how lumpy mattresses, you know with the spring forget that
[01:08:41.500 --> 01:08:44.140]   They're never a lump
[01:08:44.540 --> 01:08:49.500]   This it's just the right sink, but but it but it's firm too. It's just right bounce
[01:08:49.500 --> 01:08:52.060]   I don't know how it's kind of a best to both worlds
[01:08:52.060 --> 01:08:57.420]   It's breathable design means you'll sleep cool as we get warmer and warmer months can be in the 80s here next week
[01:08:57.420 --> 01:09:01.100]   You're gonna want a cool sleeping mattress
[01:09:01.100 --> 01:09:05.980]   So you're you know you're regga even you know even when it's winter I get hot sometimes tonight
[01:09:05.980 --> 01:09:11.900]   It's nice to have a mattress that breathes and by the way, it smells great right out of the box comes in a surprisingly compact box
[01:09:11.900 --> 01:09:14.220]   So it's easy to move in
[01:09:14.860 --> 01:09:20.140]   It's gonna give you a long lasting comfort and support you can buy it online and here's the most important thing
[01:09:20.140 --> 01:09:25.020]   It is completely risk free because if at any time in the first hundred nights you say
[01:09:25.020 --> 01:09:31.580]   Yeah, I I'm not it's I'm not a fan. You call them career. I'll come take it away from you and refund you every penny
[01:09:31.580 --> 01:09:33.580]   So you there is no risk
[01:09:33.580 --> 01:09:37.420]   They do that because they don't have a showroom and they know you're gonna want to try before you buy
[01:09:37.420 --> 01:09:43.420]   But they also do that because they know and I bet I don't know the figures are but nobody says no once you try the gasper
[01:09:43.420 --> 01:09:48.700]   You go, okay, it won't take you a hundred nights in about two nights you go. Okay. Why did I wait?
[01:09:48.700 --> 01:09:55.820]   I hear from people all the time not just family and friends but on twitter and everywhere people saying I love this
[01:09:55.820 --> 01:09:59.980]   Thank you free delivery painless returns
[01:09:59.980 --> 01:10:03.900]   Free shipping and returns in the us and canada
[01:10:03.900 --> 01:10:06.540]   Casper Casper Casper
[01:10:06.540 --> 01:10:11.980]   Save an additional $50 towards your mattress purchase by going to casper.com/twig
[01:10:12.380 --> 01:10:22.860]   And using our promo code TWIG that's Casper.com/twig promo code twig terms and conditions apply Casper.com/twig
[01:10:22.860 --> 01:10:29.740]   Alright Stacey was it something exciting? I got a toy
[01:10:29.740 --> 01:10:33.820]   Ooh, this this is the
[01:10:33.820 --> 01:10:38.540]   Hold on it is the skybell. Oh trim
[01:10:39.100 --> 01:10:44.940]   It is trim, isn't it now I had a skybell before we got ring and rings a sponsor their competitor
[01:10:44.940 --> 01:10:48.380]   Um, but I tried somebody called me and said I was having trouble with skybell
[01:10:48.380 --> 01:10:52.540]   So I ordered one on the radio show so I ordered one just to try and I never got it working either
[01:10:52.540 --> 01:10:54.540]   But they've got I guess they've gotten better
[01:10:54.540 --> 01:11:01.660]   And I have to say that looks good. You like you like your skybell. I do. Well, so I did um and I'm doing I'm re
[01:11:01.660 --> 01:11:07.420]   Re I'm updating it not re updating it. I did the doorbell thing for the wirecutter. So I did
[01:11:08.300 --> 01:11:13.340]   Ring. Oh good. Yes, you better say you you better not say you don't like the ring
[01:11:13.340 --> 01:11:16.940]   It was my number two choice. Okay, but you skybell was your number one choice
[01:11:16.940 --> 01:11:19.980]   Skybell was my number one choice because at the time
[01:11:19.980 --> 01:11:27.100]   Ring didn't have HD support and when I initially started and this changed it it moved it up actually
[01:11:27.100 --> 01:11:33.900]   It didn't have a live view. Right. It does. Yeah. Yeah, so that that moved it. But well, you know, it's great
[01:11:33.900 --> 01:11:35.980]   It's a very competitive space
[01:11:35.980 --> 01:11:39.900]   It is uh and these both these companies have demonstrated a real market here. So that's good
[01:11:39.900 --> 01:11:45.100]   We're gonna see improvements. Yeah. Oh, you want an update? This is an IOT update
[01:11:45.100 --> 01:11:47.580]   So you guys may not care so much. We need a song for that
[01:11:47.580 --> 01:11:53.500]   IOT update been working on the railroad
[01:11:53.500 --> 01:11:58.620]   What is the update for ring folks? They actually just
[01:11:58.620 --> 01:12:01.420]   They did not buy but
[01:12:01.580 --> 01:12:08.620]   There was a company in philadelphia called zonoff that is a systems integrator behind the staples connect hub that is now defunct
[01:12:08.620 --> 01:12:09.980]   um
[01:12:09.980 --> 01:12:15.020]   samphe's takoma home system and a bunch of other connected products well
[01:12:15.020 --> 01:12:22.060]   Samphe ran into some problems an acquisition it wanted it was going forward fell through so ring hired
[01:12:22.060 --> 01:12:27.420]   All 80 of the zonoff employees and now has a new philadelphia office
[01:12:28.060 --> 01:12:34.460]   And they're gonna the reason they did it is because they're gonna really focus on their integrations with other products. So yay
[01:12:34.460 --> 01:12:36.940]   Oh, there it is
[01:12:36.940 --> 01:12:41.660]   Did didn't did ring not just announce new uh hardware too. They're doing something else new
[01:12:41.660 --> 01:12:44.460]   I feel like they're branching out. They're the ring
[01:12:44.460 --> 01:12:51.980]   The ring doorbell the skinny doorbell is coming my way. They also have an outdoor camera. Yeah, we've mentioned that in the ads
[01:12:51.980 --> 01:12:54.620]   And they have a the light
[01:12:56.060 --> 01:12:59.260]   Is it a four headlight? This is the two security lights
[01:12:59.260 --> 01:13:03.740]   You're heard here. Oh, the lights are new. They didn't have those before all right
[01:13:03.740 --> 01:13:12.860]   So they're they're doing stuff. They have a lot of investment capital. So yeah, they just raised 109 million at the end of january
[01:13:12.860 --> 01:13:14.940]   Yeah, they're they're gonna be well positioned
[01:13:14.940 --> 01:13:18.540]   They're going for that ipo. So we'll see
[01:13:18.540 --> 01:13:22.140]   Exciting here comes. Oh
[01:13:24.300 --> 01:13:30.300]   Nougat is already being eclipsed. The next version of android is coming into beta android. Oh
[01:13:30.300 --> 01:13:33.180]   Takes all the suspense on it
[01:13:33.180 --> 01:13:35.180]   Well, do we know what it's called?
