;FFMETADATA1
title=Nothing About Me Without Me
artist=Leo Laporte, Jeff Jarvis, Ant Pruitt, Cory Doctorow
album_artist=TWiT
publisher=TWiT
album=This Week in Google
TRDA=2021-10-14
track=633
language=English
genre=Podcast
comment=Federated Twitter, Section 230 reform, Instagram moral panic
encoded_by=Uniblab 5.3
date=2021
encoder=Lavf59.27.100

[00:00:00.000 --> 00:00:04.300]   It's time for Twig this week in Google Stacey's got the week off good news
[00:49:05.600 --> 00:49:07.760]   Figure out where it's going
[00:49:07.760 --> 00:49:11.600]   His family are like super well adjusted at least from what I can tell they live in Switzerland now
[00:49:11.600 --> 00:49:13.040]   So a couple of times when I've been out there
[00:49:13.040 --> 00:49:17.920]   I've gone and hung out with them and they seem like a very well adjusted group of people and you know, I think
[00:49:17.920 --> 00:49:20.080]   odd
[00:49:20.080 --> 00:49:31.600]   Yeah, well, I mean they used to you can put you could be self-ad
[00:49:31.600 --> 00:49:34.160]   For a long time they then they moved to I think his wife is Swiss
[00:49:34.160 --> 00:49:39.360]   And they moved to Switzerland, but he's um, you know, he's one of these guys with the nike you that could boil water
[00:49:39.360 --> 00:49:41.440]   you know and like his
[00:49:42.560 --> 00:49:49.920]   He's really like into being very thoughtful and also utray and I always wished I'd had the guts
[00:49:49.920 --> 00:49:55.680]   To do what he did or at least be like more mindful and the thing I think the genius of what he did with his kids
[00:49:55.680 --> 00:49:58.400]   Is that he did it to himself too
[00:49:58.400 --> 00:50:02.880]   Right the the thing that always determined that my kid was going to be a screen zombie is that i'm a screen zombie
[00:50:02.880 --> 00:50:03.920]   right
[00:50:03.920 --> 00:50:09.520]   Right like we have all these adorable and slightly horrifying photos of my kid when she was like, you know
[00:50:09.520 --> 00:50:12.000]   a larva
[00:50:12.400 --> 00:50:15.520]   Sitting like across my chest while I blogged, you know snoozing
[00:50:15.520 --> 00:50:20.400]   You know, like if you grow up under those circumstances, you're gonna want to like
[00:50:20.400 --> 00:50:22.880]   Find out what's on the other side of the screen, right?
[00:50:22.880 --> 00:50:26.080]   Like that's my cat's walk on your keyboard, right? Because you pay attention to it
[00:50:26.080 --> 00:50:30.320]   So they're gonna pay attention to it, you know, and so yeah, it's um
[00:50:30.320 --> 00:50:37.280]   I can't say that i'm thrilled with how anyone in my family including me use our devices
[00:50:39.040 --> 00:50:43.040]   Far hot i have to say i've late i have had harder and harder time agreeing with
[00:50:43.040 --> 00:50:47.360]   Ever ever since he became an opinion columnist which is which is true of me too
[00:50:47.360 --> 00:50:52.160]   Yeah, that's why this one's so but i think his point is not is not wrong. He's the question
[00:50:52.160 --> 00:50:55.840]   He says is social media a danger to teenagers
[00:50:55.840 --> 00:51:01.040]   I'll actually extend that a danger to society and he says we have no idea. That's the answer
[00:51:01.040 --> 00:51:04.400]   And i think he's probably right we don't we don't know the times
[00:51:05.040 --> 00:51:10.400]   Like a day before which he quotes by laurin steinberg headline is does instagram harm girls?
[00:51:10.400 --> 00:51:12.080]   No one actually knows
[00:51:12.080 --> 00:51:14.720]   This is the to me the key of the whole discussion now
[00:51:14.720 --> 00:51:19.760]   Is we desperately need research on impact and the only way we get research on impact is by having data
[00:51:19.760 --> 00:51:24.240]   And that that's what the regulators should be pressing the companies for
[00:51:24.240 --> 00:51:31.760]   Is transparency of data for this research to occur because we're we're making up all kinds of interventions and laws
[00:51:31.760 --> 00:51:34.640]   um and and moral panics
[00:51:35.200 --> 00:51:40.400]   Not knowing what's actually happening and and the fear is you can get to this point where you say comic books are hurting everybody
[00:51:40.400 --> 00:51:45.920]   Comic books are gonna screw up the world comic books are awful or movies or there's a there's a great he does he says
[00:51:45.920 --> 00:51:54.160]   Rock music rap music disco video games ebonics political correctness all have generated magic which is
[00:51:54.160 --> 00:51:58.880]   In the past if i may synthesize these two conversations though it does seem there's a way
[00:51:59.440 --> 00:52:05.280]   a way clear to regulating facebook regulating twitter regulating youtube which is
[00:52:05.280 --> 00:52:11.680]   Let let the data flow, you know let others do studies and release your studies
[00:52:11.680 --> 00:52:15.680]   Uh, uh, I love the idea of some sort of ombudsman or
[00:52:15.680 --> 00:52:21.760]   A master who can master who can say you know and data portability critical. I mean those things
[00:52:21.760 --> 00:52:25.600]   Don't break up these companies don't really inhibit these companies dramatically
[00:52:26.000 --> 00:52:29.120]   But give us some say potentially create a lot of innovation
[00:52:29.120 --> 00:52:31.680]   If you if i would say i would have an api
[00:52:31.680 --> 00:52:34.880]   Uh imagine what can be done with it?
[00:52:34.880 --> 00:52:41.520]   Yeah, so like I think that I think there's a lot to that. I I mean the the low hanging fruit is just
[00:52:41.520 --> 00:52:46.160]   prohibiting facebook from stopping people from figuring out how facebook works
[00:52:46.160 --> 00:52:51.280]   Right, that's that's like there is lots of other stuff we could do about like making facebook tell us how it works
[00:52:51.520 --> 00:52:56.160]   But you know there's this ongoing lawsuit with um, new york universities engineering department
[00:52:56.160 --> 00:53:03.680]   Where they make a free open browser plugin called ad observer that uh takes um a grab of every ad you see
[00:53:03.680 --> 00:53:07.040]   And uh and puts it in a thing called ad observatory
[00:53:07.040 --> 00:53:12.320]   And then researchers go and they look and they see whether or not facebook is um adhering to the promises
[00:53:12.320 --> 00:53:18.160]   It made about blocking paid political disinformation and they're not right and and facebook has
[00:53:18.960 --> 00:53:21.280]   Sent legal threats to ad observer to shut it down
[00:53:21.280 --> 00:53:24.160]   Uh looks like they might drag them into court at this point
[00:53:24.160 --> 00:53:30.480]   Uh, they argue that they're violating the term service that they're uh compromising user privacy
[00:53:30.480 --> 00:53:34.800]   It's categorically untrue. These are free and open plugins. It's my facebook
[00:53:34.800 --> 00:53:36.800]   I'm saving stuff from my facebook
[00:53:36.800 --> 00:53:38.320]   But this is
[00:53:38.320 --> 00:53:43.600]   The facebook is trying to stop its own users from telling researchers what happens with what they're seeing
[00:53:43.600 --> 00:53:44.800]   Yeah
[00:53:44.800 --> 00:53:46.800]   And so you know this is
[00:53:46.800 --> 00:53:48.000]   Right
[00:53:48.000 --> 00:53:50.000]   Yeah, but this isn't asking open source
[00:53:50.000 --> 00:53:51.600]   I'm not scraping
[00:53:51.600 --> 00:53:55.520]   Well, I guess I am scraping facebook, but i'm doing it on my own facebook's the stuff I see
[00:53:55.520 --> 00:53:59.440]   You're just taking pictures of what's on your screen, right? You're just grabbing the
[00:53:59.440 --> 00:54:03.760]   They can stop the one from your screen. Yeah, they can't stop it technologically
[00:54:03.760 --> 00:54:05.120]   I mean they could try
[00:54:05.120 --> 00:54:08.400]   Right, but you know this is the thing about a platform with three billion users
[00:54:08.400 --> 00:54:13.200]   Is you got three million one in a million or three thousand one in a million use cases every day
[00:54:13.440 --> 00:54:19.360]   So trying to figure out who's a bot or an automated process and who's not like you're gonna get a lot of tuna
[00:54:19.360 --> 00:54:24.000]   A lot of dolphins in that tuna net and you're gonna have a lot of users who are really angry at you
[00:54:24.000 --> 00:54:27.680]   I love that three thousand one in a million use cases every day
[00:54:27.680 --> 00:54:31.040]   That's really good. That's a lot of math, but I think I follow
[00:54:31.040 --> 00:54:36.640]   Yeah, right. So so you know if we could just like if we could just
[00:54:36.640 --> 00:54:40.320]   Adjust the rules for violating terms of service
[00:54:40.880 --> 00:54:44.000]   Such that facebook couldn't intimidate small
[00:54:44.000 --> 00:54:47.360]   engineering groups at public universities
[00:54:47.360 --> 00:54:53.840]   from out of out of um doing accountability work that just measures how the service works
[00:54:53.840 --> 00:54:57.360]   Right, especially like in light of them shutting down crowd tangle
[00:54:57.360 --> 00:55:02.640]   Which was their internal analytics thing that they let researchers use to figure out how facebook worked
[00:55:02.640 --> 00:55:06.720]   And it showed that the most popular stuff on facebook was objectively terrible
[00:55:07.040 --> 00:55:10.640]   So they said oh crowd tangles broken right it was broken because it was accurate
[00:55:10.640 --> 00:55:17.200]   We're gonna actually i think crowd tangle was also badly designed in that sense is that it wasn't what is the most popular
[00:55:17.200 --> 00:55:20.000]   How big is there was there was a denominator needed there?
[00:55:20.000 --> 00:55:24.720]   How big was the most popular thing on facebook and you couldn't get to that to put it in context
[00:55:24.720 --> 00:55:26.960]   So it was kind of worthless either way
[00:55:26.960 --> 00:55:31.920]   Well, they could have added more detail to crowd tangle instead of shutting it down and then there are other research portal
[00:55:32.320 --> 00:55:38.320]   Their other research portal was full of so much bad information that dozens of phd candidates are having to scrap their
[00:55:38.320 --> 00:55:41.120]   Dissertations and start over again. Oh, yeah, that's right
[00:55:41.120 --> 00:55:44.960]   Why would anyone ever trust facebook to tell you how facebook works?
[00:55:44.960 --> 00:55:51.120]   So not only should facebook not be in charge of how you use facebook facebook shouldn't be in charge of how you understand facebook
[00:55:51.120 --> 00:55:57.680]   What's encouraging to me is that these are these are solutions that i don't think would be difficult to implement i don't think they would be controversial
[00:55:57.680 --> 00:55:59.680]   jeff would you
[00:55:59.680 --> 00:56:05.040]   Jeff you've been a defender space, but would you be open to something like i'm not an defender of facebook i'm a defender of the internet
[00:56:05.040 --> 00:56:06.320]   but
[00:56:06.320 --> 00:56:10.880]   I fear that that regulation that goes too far will hurt expression on the internet
[00:56:10.880 --> 00:56:12.960]   So that's what that's what i'm always having learnt for
[00:56:12.960 --> 00:56:18.320]   In the transatlantic high-level working group i was a part of with susan s farmer of ccc commissioner
[00:56:18.320 --> 00:56:23.920]   This is part of what we urged which is that and i think i think it's one step more than
[00:56:23.920 --> 00:56:25.680]   um
[00:56:25.680 --> 00:56:31.120]   Allowing the data it's requiring the data. Yeah, it's saying that and this is the ftc model
[00:56:31.120 --> 00:56:34.720]   Which cori was kind of headed to you warranted x
[00:56:34.720 --> 00:56:38.560]   We need to be able to hold you account for to account for that
[00:56:38.560 --> 00:56:44.320]   And to do that we need the data to do this in the researchers hands and then it also means the government has to kind of
[00:56:44.320 --> 00:56:50.160]   The whole group got mad at me when i'd say this but government in a way has to provide a safe farmer to say don't use
[00:56:50.720 --> 00:56:54.880]   The gdpr excuse and don't use the k-britain lettering excuse
[00:56:54.880 --> 00:57:00.000]   We're going to vet say we government the regulator are going to say we're going to say yes
[00:57:00.000 --> 00:57:03.040]   You must require this and that's that's so you can hide behind us
[00:57:03.040 --> 00:57:08.080]   One of the other have the data out of you one of the things Francis hogging test wanted to get a word in there
[00:57:08.080 --> 00:57:12.400]   I just want to tell you thank you. I'm sure i'm oversimplifying this
[00:57:12.400 --> 00:57:14.720]   But i just wonder where is the line drawn because
[00:57:14.720 --> 00:57:20.080]   Facebook has a bit of intellectual property here. This is their product. This is their platform
[00:57:20.560 --> 00:57:26.080]   Uh, I thought about say like the national hot chicken restaurant there in minfas, Tennessee
[00:57:26.080 --> 00:57:28.640]   That's just super popular but yet nobody's
[00:57:28.640 --> 00:57:35.840]   Banging on the door demanding for that recipe because it's their proprietary recipe and no one's pressing at them for not sharing it
[00:57:35.840 --> 00:57:41.280]   Why is facebook any different they have a product? It's a good point. I think it's always to make it work
[00:57:41.280 --> 00:57:45.920]   And keep people hooked on this but we're not demanding that they they give over the algorithm
[00:57:45.920 --> 00:57:50.400]   We know the recipe we need to know how many tongues were burnt irreparably from it just the consequence
[00:57:50.560 --> 00:57:54.720]   So, I I mean actually think a better example would be jamba juice at one point
[00:57:54.720 --> 00:57:57.760]   You know, whatever they were using as thickener like, you know, but
[00:57:57.760 --> 00:58:00.320]   plutonium powder and asbestos or whatever
[00:58:00.320 --> 00:58:05.280]   They said if you asked for their nutritional the allergen information
[00:58:05.280 --> 00:58:09.040]   They would give you this like three ring binder full of laminated pages
[00:58:09.040 --> 00:58:15.200]   That would say if you were allergic to something call this number and we'll tell you whether or not it's in there
[00:58:17.760 --> 00:58:23.440]   Right and that's like actually we make companies give up there and I don't think that's still the case
[00:58:23.440 --> 00:58:27.680]   Right, it's been a long time since i've been to a jamba juice because I don't fly through oakland or port anymore
[00:58:27.680 --> 00:58:34.160]   Because travel is a thing that doesn't exist anymore, but I you know back back when I used to go to jamba juice like
[00:58:34.160 --> 00:58:40.800]   I'm pretty sure that they stopped they stopped making it like go fish right like if you got any eggs go fish
[00:58:45.840 --> 00:58:49.120]   So we do we do require companies to do stuff and we also
[00:58:49.120 --> 00:58:53.440]   You know, some of the things that we're asking of facebook are the results of
[00:58:53.440 --> 00:58:58.560]   Them making representations prior to a merger. So mergers are not
[00:58:58.560 --> 00:59:03.840]   Permitted as a matter of course you have to get permission from the ftc to undertake a merger
[00:59:03.840 --> 00:59:07.200]   We kind of forget that in this day of aqua hires where you know
[00:59:07.200 --> 00:59:11.200]   Platforms will buy companies more often than you know, you were I buy groceries
[00:59:11.200 --> 00:59:13.360]   But every one of those is nominally
[00:59:13.440 --> 00:59:18.880]   Subject to us to treat me regulation approval and conditional approval
[00:59:18.880 --> 00:59:21.600]   Right like they can say like as the european union did
[00:59:21.600 --> 00:59:28.960]   You can buy whatsapp and instagram, but you can't merge their back end which facebook went and did or as google did when it bought
[00:59:28.960 --> 00:59:35.600]   It's ad stack. We are not going to merge the back ends of youtube and google and merge your profiles across google
[00:59:35.600 --> 00:59:38.080]   products which they did
[00:59:38.080 --> 00:59:40.080]   and so
[00:59:40.560 --> 00:59:44.480]   Yeah, I this makes me think maybe we need an fda for social media
[00:59:44.480 --> 00:59:49.520]   You wouldn't have to prove it safe and effective, but you'd have to prove it doesn't harm anybody
[00:59:49.520 --> 00:59:52.400]   Well, you have to prove that it
[00:59:52.400 --> 00:59:54.880]   I think there's two steps here. The one is
[00:59:54.880 --> 01:00:00.960]   the easiest way out of of what the my group said was well, we don't warrant anything
[01:00:00.960 --> 01:00:05.040]   We don't promise you anything. Hey, it's the internet wild west. Didn't you call it that right?
[01:00:05.040 --> 01:00:07.600]   And you say no, that's not acceptable
[01:00:08.080 --> 01:00:11.040]   There has to be a discussion among there is a test
[01:00:11.040 --> 01:00:15.600]   It was decided before there's a promise right promise from facebook for sure
[01:00:15.600 --> 01:00:22.080]   So then so then what happens is and where and this is where we're um a right to private action might come in as well
[01:00:22.080 --> 01:00:24.480]   Is that you say because
[01:00:24.480 --> 01:00:29.600]   Zach ochre said about about about a product if the ftc catches you lying about that product, right
[01:00:29.600 --> 01:00:34.160]   Uh, this pen won't stain your shirt. It's stained in my shirt
[01:00:34.560 --> 01:00:37.680]   They lied you have action to the federal trade commission to say
[01:00:37.680 --> 01:00:41.280]   They lied pen maybe can stain a shirt. That's okay
[01:00:41.280 --> 01:00:44.800]   But if you say it's not going to win it did we gotcha and you got to try to
[01:00:44.800 --> 01:00:47.200]   Show something
[01:00:47.200 --> 01:00:50.560]   So so we have that precedent in in american law at least
[01:00:50.560 --> 01:00:55.440]   Where we can go after for violating the warrant that you make
[01:00:55.440 --> 01:01:00.560]   And then the next step of this is is then to say well, how do we do that?
[01:01:00.800 --> 01:01:05.200]   Well, we got to have data to do that. Well, we're going to require you to reveal data
[01:01:05.200 --> 01:01:10.640]   Not necessarily the government but to researchers whom you could also hold to account for how they do the research a low camera
[01:01:10.640 --> 01:01:12.720]   um, um
[01:01:12.720 --> 01:01:14.000]   and say
[01:01:14.000 --> 01:01:15.040]   This
[01:01:15.040 --> 01:01:18.000]   We need to open this up so that people can can say surprise
[01:01:18.000 --> 01:01:20.800]   I never thought of this before but look what the data shows show us
[01:01:20.800 --> 01:01:23.840]   By the way, that to me is the community
[01:01:23.840 --> 01:01:30.080]   I noted that frances hug and has now i've been asked after saying that facebook lied to their advisory
[01:01:30.640 --> 01:01:34.560]   Council has been asked to testify for the oversight board the oversight board
[01:01:34.560 --> 01:01:36.960]   Uh, can you tell us a little more about that?
[01:01:36.960 --> 01:01:40.080]   So that will be interesting. I don't know so
[01:01:40.080 --> 01:01:47.200]   So here's here's the thing that I I uh, I think we need to decide what we want to do right
[01:01:47.200 --> 01:01:52.000]   Some people want to fix the platforms and some people want to fix the internet
[01:01:52.000 --> 01:01:56.400]   And so if you're going to fix the platforms, it means that you're going to find a way
[01:01:56.400 --> 01:01:59.280]   That mark zucker berg can be a good
[01:02:00.000 --> 01:02:06.080]   Unelected social medias are for three billion people or can be replaced with someone who's better at the job than he is
[01:02:06.080 --> 01:02:13.120]   And if you want to fix the internet, you want to make sure that the job unelected social medias are for three billion people doesn't exist ever again
[01:02:13.120 --> 01:02:18.400]   And the latter is not about making facebook's algorithms better
[01:02:18.400 --> 01:02:22.640]   It's about making it so that they're less consequential so that you don't have to
[01:02:22.640 --> 01:02:28.240]   Use facebook even though they may have like a significant fraction of the world's population
[01:02:28.880 --> 01:02:32.800]   Stuck, you know held hostage in a wall garden because you can still talk to them
[01:02:32.800 --> 01:02:40.160]   And so that's where a regulation like a mandatory api or a defense for inter operators who don't use the api
[01:02:40.160 --> 01:02:48.160]   But just hack their own api in or both which would be the best of all worlds because you know facebook if they're ordered to have an api
[01:02:48.160 --> 01:02:53.760]   Might then do something to subvert it and then we'd have to wait 10 years while they went back and forth with the regulator
[01:02:54.080 --> 01:02:58.560]   Spend a couple billion dollars playing footsie and in court and whatever before we finally got a remedy
[01:02:58.560 --> 01:03:06.320]   So if they subvert it, we would also like people to just be able to write bots and scrapers and do whatever it takes to replace the api
[01:03:06.320 --> 01:03:10.800]   With some standalone stuff, right like it's great that microsoft eventually
[01:03:10.800 --> 01:03:19.360]   Standardize the format for for microsoft office, but they didn't do that until after steve jobs had some apple engineers reverse engineer
[01:03:19.680 --> 01:03:24.560]   All the file formats for office and make the iWork suite with pages and numbers and keynote
[01:03:24.560 --> 01:03:27.120]   That's when they actually
[01:03:27.120 --> 01:03:29.120]   Microsoft stopped playing
[01:03:29.120 --> 01:03:35.360]   shenanigans and actually got serious about having a standardized format and now there's no document lock-in to speak of
[01:03:35.360 --> 01:03:41.200]   And and so, you know that is like a much better future right one in which
[01:03:41.200 --> 01:03:44.960]   We don't rely on facebook being a benevolent dictator
[01:03:44.960 --> 01:03:48.080]   We make it harder for them to be a dictator at all
[01:03:48.880 --> 01:03:54.480]   And yeah forcing them to like expose their algorithm might be useful in the context of maybe a civil suit
[01:03:54.480 --> 01:03:59.280]   Or or even a criminal suit if you thought that their algorithm had done something wrong and you know
[01:03:59.280 --> 01:04:03.680]   There's clearly some things that their algorithms do that are wrong like um, you know, it's it is
[01:04:03.680 --> 01:04:11.120]   It is illegal without exception to discriminate against people when offering them financial products on the basis of their race
[01:04:11.120 --> 01:04:17.200]   And yet facebook ads do that right as do google ads. We know that happens in fact there was
[01:04:17.760 --> 01:04:22.160]   A lawsuit that the ACLU and the intercept brought against facebook
[01:04:22.160 --> 01:04:28.640]   That where they are or against the us government rather where they argued that facebook's theory that the computer fraud and abuse act
[01:04:28.640 --> 01:04:32.960]   Made it illegal for them to create fake users synthetic users
[01:04:32.960 --> 01:04:36.880]   So they could evaluate whether or not facebook was violating federal law
[01:04:36.880 --> 01:04:39.520]   in discriminating
[01:04:39.520 --> 01:04:44.960]   In engaging in financial discrimination and the court said that the computer fraud and abuse act didn't reach to that
[01:04:45.040 --> 01:04:49.680]   So they could violate facebook's terms of service. So, you know, there might be instances in which we
[01:04:49.680 --> 01:04:53.040]   Make facebook provide evidence of how its algorithm works
[01:04:53.040 --> 01:04:58.480]   But I don't think that's how we make the internet better that might be how we make facebook account for bad things
[01:04:58.480 --> 01:05:02.400]   It's done, but the way we make the internet better is not by making facebook better
[01:05:02.400 --> 01:05:04.560]   It's by making facebook irrelevant
[01:05:04.560 --> 01:05:11.200]   So that you know if they are bad you can leave let the market and so we can then lots of new things
[01:05:11.200 --> 01:05:14.800]   Yeah, I love this. That's the we have the agency
[01:05:15.120 --> 01:05:18.400]   To invent the internet the future it ain't baked it ain't done
[01:05:18.400 --> 01:05:21.600]   That's my primary point is I want the freedom to be able to do that
[01:05:21.600 --> 01:05:26.240]   Yeah, and you know no one came down off amount with two stone tablets that said, you know
[01:05:26.240 --> 01:05:32.560]   Larry sergays stop rotating your log files and start mining them for actionable market intelligence
[01:05:32.560 --> 01:05:37.520]   Right, there's more than one way to organize the internet none of this is forordained
[01:05:37.520 --> 01:05:40.880]   the the right the way that we went from
[01:05:40.880 --> 01:05:42.240]   You know
[01:05:42.240 --> 01:05:43.680]   Dell being
[01:05:43.680 --> 01:05:49.520]   Like just michael del in his garage being weird to being a giant company that you know was was
[01:05:49.520 --> 01:05:52.720]   Felling the mainframe giants that came before
[01:05:52.720 --> 01:05:55.040]   was by
[01:05:55.040 --> 01:05:57.040]   not allowing ibm
[01:05:57.040 --> 01:06:00.400]   To crush the company that supplied del with pc roms
[01:06:00.400 --> 01:06:08.560]   Uh, so that they could make an interoperable pc that could run pc software and so phoenix computing made the roms del put them in their computers
[01:06:08.640 --> 01:06:13.520]   So to compact so did lots of other people people cloned the roms that phoenix had cloned
[01:06:13.520 --> 01:06:19.440]   Right, they they like they what was sauce for the goose was sauce for the gander and phoenix didn't have remedies when that happened
[01:06:19.440 --> 01:06:27.200]   That actually created this dynamic landscape where every year people had a different way to figure out how to make money to make services
[01:06:27.200 --> 01:06:30.160]   to serve a different constituency
[01:06:30.160 --> 01:06:36.960]   To do things that delighted us and then sometimes pissed us off or to get rid of the things that pissed us off and replaced them with something better
[01:06:37.360 --> 01:06:40.560]   That was not it's not like a blind adherence to the market
[01:06:40.560 --> 01:06:46.240]   It's it's about allowing the people who use the internet to exercise self-determination
[01:06:46.240 --> 01:06:49.360]   To decide which services they'll use
[01:06:49.360 --> 01:06:54.640]   How those services will be configured to change those services if they have the technical know how to do so
[01:06:54.640 --> 01:06:58.960]   Ask someone else to change those services if they don't and to be able to
[01:06:58.960 --> 01:07:04.080]   Embrace that uh ethos from the disability movement nothing about us without us
[01:07:04.560 --> 01:07:10.000]   To you know the most the purest expression of nothing about us without us is nothing about me without me
[01:07:10.000 --> 01:07:12.240]   At the end of the day
[01:07:12.240 --> 01:07:16.880]   I get the veto over how my computer works and the services that I use work
[01:07:16.880 --> 01:07:23.520]   Even though I might make a foolish choice. It's my choice to make because I am here at the call face
[01:07:23.520 --> 01:07:30.000]   Right. I am the one who who knows what I need who knows whether overriding the
[01:07:30.720 --> 01:07:36.560]   Safety measure is the right call to make or not and you as the programmer might be worried that I'm going to do something
[01:07:36.560 --> 01:07:40.880]   Stupid and you might put a lot of warnings in my way that say please don't do this. No, really don't do this
[01:07:40.880 --> 01:07:45.680]   God if you're going to do this things could go really horribly terribly wrong and you could break your computer
[01:07:45.680 --> 01:07:48.080]   And if I just keep typing yes, yes, yes
[01:07:48.080 --> 01:07:54.560]   Eventually, it's mine. I get to you know change app stores or do whatever else it is
[01:07:54.560 --> 01:08:00.320]   That uh, I'm trying to do and that you say if I do will result in me coming to some harm
[01:08:00.640 --> 01:08:02.880]   Also, I will see triggers. Sorry
[01:08:02.880 --> 01:08:06.880]   I was just going to say I'll note for the record that right on time now that i'm doing a live cast
[01:08:06.880 --> 01:08:12.640]   There is a leaf blower outside my door. So I will give you I will take a break california is about to ban those
[01:08:12.640 --> 01:08:18.400]   That's a good thing at least the uh two stroke leaf blowers. You'll have to have a nice electric wine from now on
[01:08:18.400 --> 01:08:22.320]   Uh, and I if everybody'll hold their thought we're gonna move on from facebook
[01:08:22.320 --> 01:08:29.280]   But I cori well spoken beautiful nothing about me without me is my new motto my new internet motto
[01:08:30.160 --> 01:08:32.400]   Uh our show today brought to you by melissa
[01:08:32.400 --> 01:08:37.200]   Having accurate customer data is crucial for the success of your business
[01:08:37.200 --> 01:08:42.080]   You don't want to be mailing your catalogs to the wrong address sending bills to the wrong person
[01:08:42.080 --> 01:08:48.880]   You know that 36 million address changes were processed by the postal service last year 36 million
[01:08:48.880 --> 01:08:53.120]   That means a huge chunk of your customers could be missing out
[01:08:53.120 --> 01:08:59.040]   On what you have to offer 30 percent of customer data on average goes bad every year melissa
[01:08:59.760 --> 01:09:04.160]   For 35 years now has been helping businesses make sure their data is current
[01:09:04.160 --> 01:09:06.320]   and accurate
[01:09:06.320 --> 01:09:13.440]   That's why over 10 000 businesses trust the address experts. Not just trust them love them. Melissa has a renewal rate of over 92
[01:09:13.440 --> 01:09:14.640]   percent
[01:09:14.640 --> 01:09:20.640]   Proof the companies love melissa and you will too verify not just uh addresses emails phone numbers
[01:09:20.640 --> 01:09:26.640]   And names and you can do it in real time if you want gloop melissa's global address verification service
[01:09:27.680 --> 01:09:32.000]   Verifies addresses for 240 plus countries and territories
[01:09:32.000 --> 01:09:37.040]   And they can do it in whatever way makes sense for you. There's on-prem. There's a web service
[01:09:37.040 --> 01:09:43.760]   There's secure ftp so you can upload an address list and download the process list. You can use software as a service
[01:09:43.760 --> 01:09:46.800]   They have their new look up apps. They're look ups
[01:09:46.800 --> 01:09:51.600]   They're called lookups on the ios and google to search addresses names and more at your fingertips
[01:09:51.840 --> 01:09:59.600]   Then of course there's an api so you can include melissa's address verification in your your customer service software
[01:09:59.600 --> 01:10:04.560]   Or you know it's not unusual for even customers themselves to fumble finger in address
[01:10:04.560 --> 01:10:09.280]   You could fix it in real time with melissa of course melissa realizes that data
[01:10:09.280 --> 01:10:14.720]   Is very important to you to your customers. That's why they undergo independent security audits
[01:10:14.720 --> 01:10:21.440]   All the time to reinforce their commitment to a data security privacy and compliance requirements
[01:10:21.680 --> 01:10:24.880]   They're sock to compliant hip a compliant gdpr compliant
[01:10:24.880 --> 01:10:29.600]   And they have the best support ever melissa's global support center offers 24/7
[01:10:29.600 --> 01:10:36.640]   World famous support if you sign up for that service level agreement, you will really appreciate it. Ask about that by the way
[01:10:36.640 --> 01:10:44.560]   melissa's still supporting communities and qualifying essential workers during covet 19 your organization could qualify for six months of free service
[01:10:44.560 --> 01:10:46.880]   apply online and melissa
[01:10:46.880 --> 01:10:55.120]   Common also hearty congratulations to melissa g2 crowds fall 2020 run report ranked melissa as a leader
[01:10:55.120 --> 01:10:58.320]   In both address verification and data quality software
[01:10:58.320 --> 01:11:04.880]   I think gives you a pretty good idea. They're meeting the diverse needs of their customers. Make sure your customer data
[01:11:04.880 --> 01:11:07.280]   Is up to date?
[01:11:07.280 --> 01:11:10.960]   Try melissa's api's in the developer portal. It's easy to log on
[01:11:10.960 --> 01:11:14.720]   Sign up and start playing in the api sandbox 24/7
[01:11:15.120 --> 01:11:18.720]   In fact get you started. We'll give you 1000 records clean for free
[01:11:18.720 --> 01:11:23.120]   When you go to melissa.com/twit me lissa
[01:11:23.120 --> 01:11:29.280]   melissa.com/twit the address experts melissa
[01:11:29.280 --> 01:11:33.520]   We thank them so much for supporting this week in google melissa.com
[01:11:33.520 --> 01:11:35.920]   slash
[01:11:35.920 --> 01:11:37.360]   twit
[01:11:37.360 --> 01:11:41.040]   Cord you get us not a democracy leo what but i'm curious for
[01:11:41.760 --> 01:11:45.600]   Right before we went on twitter released a position paper on the open internet
[01:11:45.600 --> 01:11:47.840]   Which is basically to say their prescription for regulation
[01:11:47.840 --> 01:11:53.520]   And considering all three of you have things to say i'd be curious do you have do you have the line 92
[01:11:53.520 --> 01:11:55.520]   992
[01:11:55.520 --> 01:11:56.480]   Okay
[01:11:56.480 --> 01:12:00.640]   Um, it has five bullet points. So it's simple to but you didn't have to read it. You can correct
[01:12:00.640 --> 01:12:03.600]   Have you did has anybody perused it yet?
[01:12:03.600 --> 01:12:09.120]   I have not read this one yet. I did read the chinese government's open internet order
[01:12:09.120 --> 01:12:11.120]   That's not a problem
[01:12:11.120 --> 01:12:18.160]   It's actually wild like one of the things they do is they ban companies from taking countermeasures to block interoperability
[01:12:18.160 --> 01:12:22.800]   You know sometimes you think a democracy is so slow
[01:12:22.800 --> 01:12:26.800]   Just let that you know a totalitarian regime would make it all so much easier
[01:12:26.800 --> 01:12:31.600]   And I have to say some other regulation china is engaging it isn't so bad is it
[01:12:31.600 --> 01:12:36.400]   I'm not sure. I mean I see what china's goal china so like
[01:12:37.360 --> 01:12:40.720]   the the thing that I share with china is I think that that
[01:12:40.720 --> 01:12:46.720]   Firm should not be able to sub ordinate the state to their shareholders priorities
