;FFMETADATA1
title=Fail Whale on Ice
artist=TWiT
album_artist=TWiT
album=This Week in Google
track=372
genre=Podcast
comment=http://twit.tv/twig
copyright=These netcasts are released under a Creative Commons License - Attribution-NonCommercial-NoDerivatives 4.0 International. TWiT and TWiT Logo are registered trademarks of Leo Laporte.
publisher=TWiT
date=2016
encoder=Lavf59.27.100

[00:00:00.000 --> 00:00:06.600]   It's time for Twig. This week in Google, I'm taking over the show for the second of three weeks.
[00:41:20.860 --> 00:41:25.380]   spectacles. And when he got back to look at the footage, the realization that he made
[00:41:25.380 --> 00:41:30.060]   was that, you know, he's not watching video that he recorded, but rather he's he's
[00:41:30.060 --> 00:41:36.780]   revisiting a memory that he had. And you know, I think in this case, that is the driving
[00:41:36.780 --> 00:41:41.540]   force behind this. Once somebody does that and experiences what that is like, I had that
[00:41:41.540 --> 00:41:46.260]   many times with Google Glass. And I'm sure Jeff and anyone else that's had no
[00:41:46.260 --> 00:41:50.980]   loud, a lot. Did you record video though, and the look at it later and be like, Oh, yeah,
[00:41:50.980 --> 00:41:56.660]   I remember that in that, you know, framed that way. I remember that in my life, but I'm watching
[00:41:56.660 --> 00:42:03.220]   it again. The POV video is weird to me though. I feel like I've been watching their video
[00:42:03.220 --> 00:42:07.380]   of people skateboarding and high five and at the pool and things like that. And I get
[00:42:07.380 --> 00:42:10.260]   it. Jason, when you talk about the context of your child, take his first steps to the
[00:42:10.260 --> 00:42:15.100]   first time or things like that. But I think video after video of you walking or running
[00:42:15.100 --> 00:42:19.300]   or at an event and it, you know, a lot of motion and a lot of blur. I think that is
[00:42:19.300 --> 00:42:21.940]   going to get nauseating after a while. It's going to be the kind of video I don't want
[00:42:21.940 --> 00:42:26.460]   to watch when people post. Yeah, but it's a bit of fits with the snapshot model. Right.
[00:42:26.460 --> 00:42:31.020]   You know, it's, and to some extent, it's going after Instagram because Instagram was the
[00:42:31.020 --> 00:42:35.740]   here's my observation of the world thing originally before it became more self-y focused
[00:42:35.740 --> 00:42:41.420]   where a snapshot was was take the photo, react to the photo, take the photo, react to
[00:42:41.420 --> 00:42:46.940]   the photo back and forth. So, but I, you know, I'm assuming it's, you know, you're not going
[00:42:46.940 --> 00:42:50.020]   to put you, you know, dispose of your phone when you get one of these things. So you can
[00:42:50.020 --> 00:42:55.300]   still take selfies that way. So, I mean, I'm, I'm, I think it's going to, it's going
[00:42:55.300 --> 00:43:00.140]   to get a reasonable attraction. I think they've been very clever with positioning it as, as
[00:43:00.140 --> 00:43:04.860]   this sort of straightforward thing that you can add to the system because I think it is
[00:43:04.860 --> 00:43:09.980]   better than the selfie stick certainly. As I think about it though, I'll make you a bet
[00:43:09.980 --> 00:43:15.020]   that the most common picture people will take when they buy it will be in front of a mirror
[00:43:15.020 --> 00:43:21.380]   so they can take a picture of themselves in them. I think, yeah, right. Yeah, at least
[00:43:21.380 --> 00:43:24.580]   from the beginning, at least from the opposite. Well, I really will have to do that to say
[00:43:24.580 --> 00:43:28.740]   look, right? We would all do that immediately. To prove that they're in on the game and they're
[00:43:28.740 --> 00:43:33.620]   in on the secret. And I think that's another part of why this circular video is a brilliant
[00:43:33.620 --> 00:43:37.500]   move, right? You don't get that circular video when you use a phone, you only get it when
[00:43:37.500 --> 00:43:42.060]   you use the glasses. So everybody using the app, they see these really neat photos. Maybe
[00:43:42.060 --> 00:43:45.460]   they don't know about spectacles yet, but then they wonder like, how the heck do I do that?
[00:43:45.460 --> 00:43:49.460]   Now they know how they thought it was cool. Therefore, and it's accessible, right? It's
[00:43:49.460 --> 00:43:58.620]   $130 is not $1,500. Hey, so they can get in get through the door pretty easily. So the
[00:43:58.620 --> 00:44:02.300]   selfies in the mirror of people wearing these glasses will be hysterical. Well, because they're
[00:44:02.300 --> 00:44:05.660]   going to it's going to be Snapchat. So they're going to be on neon. They're going to be colorful.
[00:44:05.660 --> 00:44:09.540]   They're going to be stylish. And you know, the first face, the first face you were going
[00:44:09.540 --> 00:44:20.340]   to see. Yeah, Robert scoble. Probably in a bathroom with a fog mirror, because it'll
[00:44:20.340 --> 00:44:25.500]   be in the shower. Possibly so possibly so. I think maybe maybe scoble has learned learned
[00:44:25.500 --> 00:44:31.940]   a lesson or two since since not a full day. It's possible. Can you back to your phone
[00:44:31.940 --> 00:44:36.540]   discussion? Could you simulate the round easily given current technology? Could you do round
[00:44:36.540 --> 00:44:41.820]   video from a phone? Sure. Sure. Yeah, it's just a matter of cropping. Right? So it'll be
[00:44:41.820 --> 00:44:47.620]   it'll be a gimmick that probably spreads for a while. That's a good point. If it's easily
[00:44:47.620 --> 00:44:52.060]   replicate replicable on a phone, they'll probably be app developers kind of jumping
[00:44:52.060 --> 00:44:58.180]   on the hype train. Yeah, you know, doing this. Yeah. The things that it's not clear from
[00:44:58.180 --> 00:45:05.500]   the promo stuff is that is this doing the kind of smoothing that hyperlapse does? And
[00:45:05.500 --> 00:45:09.340]   if you you know, you know, you know, hyperlapse the Instagram thing. So basically what that
[00:45:09.340 --> 00:45:14.340]   does is it takes into account the gyroscope and the positioning stuff that the camera has
[00:45:14.340 --> 00:45:17.900]   to know what you're doing with the video and then puts a low pass filter over it. So when
[00:45:17.900 --> 00:45:22.460]   you turn and move your head around with it and use it as a camera, you get like it like
[00:45:22.460 --> 00:45:26.300]   someone's using a steady cam from it because it's damp the motion. And so if they've if
[00:45:26.300 --> 00:45:29.420]   they've been smart enough to do that as well, then I think that will make a difference to
[00:45:29.420 --> 00:45:32.860]   how these things are perceived that would be nice. They may just they may have just gone
[00:45:32.860 --> 00:45:38.820]   for the full jerky jerky verity thing with it. Yeah. And that would address part of your
[00:45:38.820 --> 00:45:44.980]   concern, Ron, as far as like throwing throwing a camera on your face and living life isn't
[00:45:44.980 --> 00:45:49.100]   necessarily the best thing to look at after the fact because yeah, things jump around
[00:45:49.100 --> 00:45:53.660]   a lot. That was certainly the case with Google Glass. There wasn't any stabilization on that
[00:45:53.660 --> 00:45:58.060]   thing. So, you know, they would they did it in post in YouTube. So if you put it up to
[00:45:58.060 --> 00:46:01.500]   YouTube, you could put a little flag up and say, Hi, your camera's video is really wobbly.
[00:46:01.500 --> 00:46:05.860]   Should we unwoble it for you? Yeah. But that's not as that's not as you know, it's guessing
[00:46:05.860 --> 00:46:10.140]   what to do in that case. Yeah. And it's not as reliable as actually having the data there.
[00:46:10.140 --> 00:46:13.340]   And it would make things a little blurry and all that kind of stuff.
[00:46:13.340 --> 00:46:17.020]   What's what's really neat though, going back to the circular videos, at least on their on
[00:46:17.020 --> 00:46:22.780]   the website on the spectacles.com website, the the second screen and you scroll down is
[00:46:22.780 --> 00:46:27.900]   someone holding a phone and rotating the phone and the video doesn't move. Yes. Yes.
[00:46:27.900 --> 00:46:32.780]   Yeah. Yeah, which is crazy. I mean, it's cool. I mean, it's funny because Snapchat is the biggest,
[00:46:32.780 --> 00:46:39.740]   you know, killer of the 16 by nine aspect ratio, a widescreen photo, video taking in the world.
[00:46:39.740 --> 00:46:43.820]   So it makes sense that they would take it one step further even then this way too.
[00:46:43.820 --> 00:46:48.140]   Yeah. I mean, that right there, this is the thing that when users, a Snapchat are coming through
[00:46:48.140 --> 00:46:52.140]   and they realize they can do this on image if they haven't heard about spectacles, they see this
[00:46:52.140 --> 00:46:55.100]   and they wonder, how do I do that? Now, that's what it is.
[00:46:55.100 --> 00:47:00.300]   It's got the hardware right this in 360 and 150 and VR and all that stuff. It breaks,
[00:47:00.300 --> 00:47:07.500]   it breaks the the filmmakers control. Yeah. Oh, for sure. Right. Which is what's fascinating
[00:47:07.500 --> 00:47:12.940]   about it to me. Yeah. And in various, various ways. Sometimes you look behind, sometimes you
[00:47:12.940 --> 00:47:17.420]   don't need to, sometimes you can look around and say, it's really fascinating that that this notion
[00:47:17.420 --> 00:47:21.900]   of the, that my whole control is the art tour was to say, here's the way you should look at this.
[00:47:21.900 --> 00:47:28.620]   No. And partly that's because you were like rationing pixels. You were, you had a resolution
[00:47:28.620 --> 00:47:33.340]   and you were working to do that. And so you were, you were looking at a box on the screen and you
[00:47:33.340 --> 00:47:36.860]   go around like that and decide which box you're looking through and am I zooming and am zooming out.
[00:47:36.860 --> 00:47:41.020]   And this, this does let you change that. And this is something we've discussed before is that
[00:47:41.020 --> 00:47:47.980]   as we start shooting with cameras that we can do that later, it also means that working
[00:47:47.980 --> 00:47:52.380]   and potentially give the end user control over that. The end user doesn't necessarily want the
[00:47:52.380 --> 00:47:58.060]   control of that. And how you start having to direct their attention is much more like staging a
[00:47:58.060 --> 00:48:02.620]   theater show where you've got to draw their cues into one place or another as the action happens.
[00:48:02.620 --> 00:48:07.500]   Yeah. That's interesting. So it becomes theater in the round or it becomes a stage or it becomes
[00:48:07.500 --> 00:48:13.260]   yes. We think theater, I was just talking about this with somebody about VR yesterday here and
[00:48:13.260 --> 00:48:16.940]   thinking that we should bring in, even though it's fictional, we should bring in a theater person to
[00:48:16.940 --> 00:48:19.580]   think about how you put people in an environment and tell them.
[00:48:19.580 --> 00:48:25.340]   Absolutely. And that is part of it. And it's, and it's also, you can't really do a cut because a
[00:48:25.340 --> 00:48:30.620]   cut lets you move from one shot to another and you can do juxtaposition and montage and that's the
[00:48:30.620 --> 00:48:35.180]   whole theory of cinema. But if you don't know where they're looking, you can't do a cut. So you
[00:48:35.180 --> 00:48:38.780]   have to make sure, you know, if you make sure you do something to make them look in the right place
[00:48:38.780 --> 00:48:43.420]   for your cut transitions to work. And there's people who've been interested in work with that where
[00:48:44.220 --> 00:48:48.540]   they basically wait for you to be looking at a certain place and then they can do the transition
[00:48:48.540 --> 00:48:53.580]   that they want to do to the next piece of footage or the next person coming in. So you have to,
[00:48:53.580 --> 00:48:58.460]   basically, you're looking around the room or whatever, then you look to the door,
[00:48:58.460 --> 00:49:02.940]   that means that they can make the person come through the door because they know you will see
[00:49:02.940 --> 00:49:08.380]   them. Right. Yeah. That's part of what Google has done with. It's kind of, I can't remember what
[00:49:08.380 --> 00:49:14.940]   they're calling it these days, but they're immersive storytelling. Is that they wait for that cue to
[00:49:14.940 --> 00:49:19.420]   happen, that bird flies by and you go, Oh, I'll follow that bird that takes you over. And that
[00:49:19.420 --> 00:49:25.020]   plays the rest of the thing. And that gets you out of the particular spherical space you're in or
[00:49:25.020 --> 00:49:31.020]   whatever. Yeah. Or if there's smarts behind the scenes to know, scene by scene, the thing that
[00:49:31.020 --> 00:49:34.860]   you should be focused on when it switches to the next scene, it takes wherever you happen to be
[00:49:34.860 --> 00:49:40.860]   looking and places the next scene perfectly. But the trouble is that that doesn't work as a
[00:49:40.860 --> 00:49:44.460]   montage with a montage cut. You're very careful to cut so that the motion makes sense and you
[00:49:44.460 --> 00:49:48.780]   compress it. Yeah. Okay. That makes sense. Yeah. Whereas if you're, if you're, you know,
[00:49:48.780 --> 00:49:52.860]   everything becomes a jump cut, which means you need a couple of seconds to make sense of it. And
[00:49:52.860 --> 00:49:58.060]   also your first reaction is to look around. If you basically teleport to a new location,
[00:49:58.060 --> 00:50:01.580]   your first reaction is to look around rather than to look at the thing that's been put in front of
[00:50:01.580 --> 00:50:06.300]   you. Right. So it's, it's, it's a, it's a different, it's a very different grammar, as you say,
[00:50:06.300 --> 00:50:11.340]   Jeff, and it's going to take a bunch of work to make sense of it and make the stuff work. But,
[00:50:11.340 --> 00:50:15.820]   and maybe, you know, having lots of people with little cameras on their heads is going to help
[00:50:15.820 --> 00:50:22.940]   build a grammar up for this. If you're, if your snapshots, if your Snapchat story becomes a series
[00:50:22.940 --> 00:50:27.740]   of, of, you know, video montages as well as just stills, then that's going to, they're going to be
[00:50:27.740 --> 00:50:33.260]   driving that grammar and creating it the way it makes sense to people. Hmm. One exciting time to be,
[00:50:33.260 --> 00:50:39.660]   you know, a filmmaker or videographer, call it what you will. You can rethink the presumptions of
[00:50:39.660 --> 00:50:43.980]   the field. I mean, it's scary too, because it breaks, it breaks the iambic pentameter that you
[00:50:43.980 --> 00:50:48.940]   had to work within. But these, yeah, but these opportunities don't come along very often in,
[00:50:48.940 --> 00:50:55.740]   in fields like this, right? Like you don't have this potential shift in technology. We don't
[00:50:55.740 --> 00:51:01.660]   actually know where VR is heading. But right now it seems to be taking what we do know and have
[00:51:01.660 --> 00:51:05.900]   known for years and years and years and years and setting a new path for it. Will it be that,
[00:51:05.900 --> 00:51:11.820]   you know, that, I don't know, that widely adopted down the line? Don't know. But that is opportunity
[00:51:11.820 --> 00:51:16.540]   for people who want to go in and, you know, solve those difficult challenges early on and
[00:51:16.540 --> 00:51:21.980]   astounding things too. Is it requires the distribution piece? Because if you can't get an audience,
[00:51:21.980 --> 00:51:27.980]   they can't see it. So the fact that Facebook allows you to do 360, right, allows you to do live and
[00:51:27.980 --> 00:51:36.460]   supports the meevil 150 degree thing. And Snapchat supports the round thing. The distribution is
[00:51:36.460 --> 00:51:39.820]   key. It's not just that, you know, a new camera came out that can do something new. That's the
[00:51:39.820 --> 00:51:45.420]   least of it. And I think, and I think it's also, it's an interesting moment in time, at least for
[00:51:45.420 --> 00:51:51.100]   Snapchat as an entity, because up to this point, it's been the, you know, the millennial heavy use,
[00:51:51.100 --> 00:51:56.380]   you know, single moment kind of photo video sharing app. And it shows that they're planning for a
[00:51:56.380 --> 00:52:02.140]   next act, you know, and then by changing the name of the company, moving, you know, developing a
[00:52:02.140 --> 00:52:06.540]   piece of hardware that they're going to manufacture and sell. And then now, as please you point out,
[00:52:06.540 --> 00:52:09.820]   Jeff, you know, really be a distribution platform. There's going to be similar to how, you know,
[00:52:09.820 --> 00:52:13.900]   YouTube has spawned stars and there are people who are stars on Vine, you know, they're going to be
[00:52:13.900 --> 00:52:19.900]   right, Ron, GoPro too, right? GoPro became a kind of a content network because of its technology.
[00:52:19.900 --> 00:52:29.740]   Yeah. It was hardware. Yeah. Cool stuff. I'm not a much of a Snapchat user. So that's the challenge.
[00:52:29.740 --> 00:52:35.900]   It's like, yeah, check these out and everything. But I don't know. I'm not using Snapchat. So it'll
[00:52:35.900 --> 00:52:40.700]   be kind of hard for me. I guess maybe that'll be the, maybe that's the trick, right? People want it.
[00:52:40.700 --> 00:52:45.180]   They might not be using Snapchat yet. But now they are because that's the thing. So they're hoping
[00:52:45.180 --> 00:52:48.220]   for I think that's what they're hoping for. But there's also going to be a very limited number of
[00:52:48.220 --> 00:52:52.860]   these things. So you know that, you know, I could see Leo now, he by, by, by, by, by, by, by, by,
[00:52:52.860 --> 00:52:56.460]   you know, how we get our hands on this will be interesting.
[00:52:56.460 --> 00:53:00.300]   Suddenly we have all of the halls of Twitter will be filled with these glasses.
[00:53:00.300 --> 00:53:06.060]   Because I imagine they're going to Snapchat knows who the influencers are. Snapchat, I'm guessing
[00:53:06.060 --> 00:53:12.460]   we'll do invitations to buy. Google did that. I remember when Google did that.
[00:53:12.460 --> 00:53:17.020]   Let's hope they learned some lessons from Google in that regard.
[00:53:17.020 --> 00:53:19.740]   I'm just like they already have it. They already have it. The light placement.
[00:53:19.740 --> 00:53:23.820]   So maybe that's just the sign of things to come. Yeah. Well, they learned a lot. Yeah. Price,
[00:53:23.820 --> 00:53:26.540]   light placement, all that kind of stuff. How much longer do you have with us, Jeff?
[00:53:26.540 --> 00:53:31.420]   I have about 15 minutes. 15 minutes. Okay. How about it? I'm going to take a quick break.
[00:53:31.420 --> 00:53:34.940]   I'm going to thank a sponsor and then let's come back and let's talk a little bit about Google
[00:53:34.940 --> 00:53:39.820]   in India because suddenly, I mean, we've heard about this a lot already, but suddenly,
[00:53:39.820 --> 00:53:44.700]   like in the last couple of days, Google has signaled very heavily that it is getting serious
[00:53:44.700 --> 00:53:49.500]   about the market in India. But before we talk about that, let's thank the sponsor of today's
[00:53:49.500 --> 00:53:53.900]   episode. That's the Ring Video Doorbell. I have one right here. I also happen to have one
[00:53:53.900 --> 00:53:57.580]   at my house. You come to my front door. You're going to find one of those bad boys there.
[00:53:57.580 --> 00:54:01.180]   You ring the doorbell and I'm going to see you ring in the doorbell. That's what the Ring Video
[00:54:01.180 --> 00:54:05.660]   Doorbell is all about. It's about kind of protecting your home, giving you access to
[00:54:05.660 --> 00:54:11.260]   know who is there, who's ringing that bell, even when you're not there. There's a home burglary
[00:54:11.260 --> 00:54:18.460]   every 13 seconds. Most of those happen in broad daylight. How does that get executed? Well,
[00:54:18.460 --> 00:54:23.100]   burglars will ring your doorbell and they'll make sure that you're not there. Then once they
[00:54:23.100 --> 00:54:28.780]   realize that, they'll come in and break in and steal all your stuff. Ring Video Doorbell has
[00:54:28.780 --> 00:54:33.500]   been proven to stop burglaries before they happen. It's going to allow you to see and speak to
[00:54:33.500 --> 00:54:37.660]   anyone who approaches your door using the smartphone that you already have in your pocket.
[00:54:37.660 --> 00:54:42.860]   And now Ring is using their advanced motion detection technology to protect your entire property
[00:54:42.860 --> 00:54:47.660]   with their Ring of Security kits. Kits include a Ring Video Doorbell and may include a Stick Up
[00:54:47.660 --> 00:54:54.860]   Cam, a solar panel, a chime. I also have a chime in our house and a solar security sign. Pro kits
[00:54:54.860 --> 00:55:01.580]   include a Slim Video Doorbell Pro. That's the new one. Crystal Clear 1080p HD video and night vision.
[00:55:01.580 --> 00:55:07.180]   It's also hardwired so it never needs to charge. The wireless and weatherproof HD Stick Up Cam keeps
[00:55:07.180 --> 00:55:11.900]   an eye on other parts of your property. You can sprinkle them throughout. All that's going to allow
[00:55:11.900 --> 00:55:18.380]   you to hear and speak to visitors with two-way talk. You can plug the chime into any standard power
[00:55:18.380 --> 00:55:23.020]   outlet inside to know when you have a visitor outside. Even if your phone or you left your phone
[00:55:23.020 --> 00:55:27.260]   upstairs, you're going to hear it in your living room thanks to the chime. The illuminated solar
[00:55:27.260 --> 00:55:32.060]   security sign deters and tutors before they actually get to your door. They know that you're protected.
[00:55:32.700 --> 00:55:37.340]   The Ring Video Doorbell and Stick Up Cam install in just minutes. It really does not take very
[00:55:37.340 --> 00:55:41.900]   long. They give you all the tools that you need to do that. Working together, they provide 24/7
[00:55:41.900 --> 00:55:46.620]   monitoring of your entire home, whether you're in the living room or if you happen to be thousands
[00:55:46.620 --> 00:55:52.620]   of miles away. Now you can connect your Ring Video Doorbell with your favorite smart locks and hubs
[00:55:52.620 --> 00:55:58.700]   for added convenience, monitoring, and security. Taking your smart home and make it even smarter.
[00:55:59.500 --> 00:56:03.980]   Really cool stuff. Highly recommend checking out the Ring Video Doorbell. You can join the millions
[00:56:03.980 --> 00:56:08.860]   of home owners who protect their home with Ring. For a limited time, this week in Google listeners
[00:56:08.860 --> 00:56:16.300]   will get up to $150 off one of the Ring of Security kits. All you have to do is go to Ring.com/Twig.
[00:56:16.300 --> 00:56:24.140]   That's Ring.com/twig. To check it out for yourself, we thank Ring for their support of this week in
[00:56:24.140 --> 00:56:31.340]   Google and the Twit Network. Number of things happened here in the last couple of days that are
[00:56:31.340 --> 00:56:35.500]   signaling Google's continued focus on India. What's up Ron?
[00:56:35.500 --> 00:56:39.980]   Well, before you talk about continued focus on India, we totally skipped over the fact that
[00:56:39.980 --> 00:56:47.340]   Google is now a legal adult. Oh, all right. I suppose we should. Pat, Google on the back and say welcome
[00:56:47.340 --> 00:56:52.940]   to adulthood. Maybe once you hit 18 years old, then you go abroad and you expand to India.
[00:56:52.940 --> 00:56:58.140]   Oh, they're getting there. They're traveling. Note this. Google can vote and probably one
[00:56:58.140 --> 00:57:01.820]   vote from Google is worth about three billion votes. So you know who I want them to vote for.
[00:57:01.820 --> 00:57:10.380]   We know. We know. Yeah. So, okay. 18th birthday. We don't actually know what day the birthday is on,
[00:57:10.380 --> 00:57:16.700]   though. They continue to celebrate it on the 27th, which was yesterday. Since 2006, they've done that.
[00:57:16.700 --> 00:57:22.860]   Before that, it landed on the 26th, then the 7th, if you keep going far back. So who the heck
[00:57:22.860 --> 00:57:28.220]   knows when the birthday actually is? But sometime this month, and they're 18 years old now.
[00:57:28.220 --> 00:57:33.980]   So I call from live five BBC and they want the impact of Google on society, right? So,
[00:57:33.980 --> 00:57:38.300]   this is typical journalistic. They went after the tax story again and again and again. I said,
[00:57:38.300 --> 00:57:42.700]   this is this company has changed the world for the last 18 years. And that's all you want to concentrate
[00:57:42.700 --> 00:57:50.140]   on. I got pissed. As you should. You're right. Yeah, just to kind of say, I'm mad about this.
[00:57:50.140 --> 00:57:52.540]   I'm mad. I mean, you ended that.
[00:57:52.540 --> 00:57:58.620]   Google has literally changed the entire landscape. You think about where we were
[00:57:58.620 --> 00:58:04.140]   in the late 90s with search and using Alta Vista and all these various things and to see how it's
[00:58:04.140 --> 00:58:08.940]   gone from a search engine to email to all these other tools to phones. I mean, honestly, looking
[00:58:08.940 --> 00:58:13.980]   back on it, I can't believe the amount of impact Google's had on my individual life, much of the
[00:58:13.980 --> 00:58:19.660]   world. So change my entire, I got a book out of it for one thing. Change my entire world view,
[00:58:19.660 --> 00:58:25.020]   change my notion and blogging together, change my world, my view of media and what media are.
[00:58:25.020 --> 00:58:31.980]   Yeah, it's just changed our notion of getting facts in society, even though we don't always do it well.
[00:58:31.980 --> 00:58:37.340]   Changed whole industries. It's a big deal. It's a grown up. Yeah.
[00:58:37.340 --> 00:58:41.420]   I mean, I think when you talk about cultural significance alone, I remember when I was in school,
[00:58:41.420 --> 00:58:47.660]   the lesson about when a brand eclipses its product and becomes part of the vernacular.
[00:58:47.660 --> 00:58:52.380]   And the example when I was in school, it was Xerox. I'm going to make a Xerox.
[00:58:52.380 --> 00:58:54.460]   And now the example is on Google something.
[00:58:54.460 --> 00:58:55.900]   It's so sweet. Yeah.
[00:58:55.900 --> 00:58:56.780]   Yeah. Yeah.
[00:58:56.780 --> 00:59:01.260]   It's exactly it. My six-year-old daughter knows how to Google something with her voice.
[00:59:01.260 --> 00:59:05.180]   Like this is the world we live in that a six-year-old has access to the world's information.
[00:59:05.180 --> 00:59:05.820]   Yeah.
[00:59:05.820 --> 00:59:09.100]   Just wait until Google knows it's her and can answer in a...
[00:59:09.100 --> 00:59:12.380]   Oh, sure. Here you go, Lucy. Here's the answer.
[00:59:14.140 --> 00:59:19.180]   So apparently Google turned 18, decided to go jet setting around the world, decided,
[00:59:19.180 --> 00:59:21.980]   I'm going to go check out India and see what it's really like. I've always wanted to.
[00:59:21.980 --> 00:59:28.540]   Google, as I was saying, is very interested in India. They've been in the pursuit of the next
[00:59:28.540 --> 00:59:32.940]   billion users. It's part of why they did Android One. And I think they launched that in India a
[00:59:32.940 --> 00:59:36.620]   couple of years ago that they're kind of low-cost hardware effort. I don't know how successful that's
[00:59:36.620 --> 00:59:41.180]   really been for Google, but that was them trying to reach those next billion users.
[00:59:42.140 --> 00:59:48.220]   And a number of things happen this week involving India. First, they started Google Station. Well,
[00:59:48.220 --> 00:59:52.380]   I guess this has been going on for a while. Basically, it's a public Wi-Fi initiative
[00:59:52.380 --> 00:59:58.220]   where they're bringing, they say, fast Wi-Fi to everyone. And that is true. It's like, what was it?
[00:59:58.220 --> 01:00:06.540]   40 megabits per second in some cases. Pretty crazy fast to these train stops, train stations.
[01:00:07.100 --> 01:00:12.780]   And what they've announced is that that's working really well in India. They've got 15,000 people
[01:00:12.780 --> 01:00:17.980]   getting online for the very first time every day using these hotspots throughout India.
[01:00:17.980 --> 01:00:24.460]   That's according to Google. So they want to expand that effort outside of India and bring it to
[01:00:24.460 --> 01:00:29.020]   more places all over the world so that they can get people to use their services. Because when
[01:00:29.020 --> 01:00:32.620]   you have internet access, you're more likely to use Google products. And they won't get in
[01:00:32.620 --> 01:00:35.820]   trouble the way Facebook did with that neutrality by trying to give it to you on your phone. So,
[01:00:35.820 --> 01:00:40.860]   it's not quite as powerful yet. But it keeps some out of trouble.
[01:00:40.860 --> 01:00:46.220]   That's true. They can monetize with ads, with access fees if needed.
[01:00:46.220 --> 01:00:55.900]   But yeah, so they've got efforts there. They also announced, I guess, expansion of the YouTube
[01:00:55.900 --> 01:01:01.980]   catalog. So YouTube is a high bandwidth app. You use YouTube. You're going to be churning
[01:01:01.980 --> 01:01:06.620]   it through a lot of data just to use YouTube, just the traditional app that we have. So they've
[01:01:06.620 --> 01:01:14.780]   released a new app called YouTube Go. It's targeting places like India to address those issues,
[01:01:14.780 --> 01:01:19.180]   data usage, language support, all that kind of stuff. It gives you all of these controls,
[01:01:19.180 --> 01:01:25.020]   all of these options for basically allowing you to operate YouTube in an offline state for the
[01:01:25.020 --> 01:01:29.580]   most part. We already have offline support in the YouTube app. But this is kind of going a step
[01:01:29.580 --> 01:01:35.820]   further. It's caching thumbnails, highly compressed thumbnails when it has access to Wi-Fi so that
[01:01:35.820 --> 01:01:40.780]   when you're out on data, you can still kind of use YouTube to a certain degree. And even if you're
[01:01:40.780 --> 01:01:47.740]   not accessing data at that point, you still have things you can do with it. Offline video caching,
[01:01:47.740 --> 01:01:52.700]   if your connectivity goes away, it stops. So it's not going to churn through your data to
[01:01:52.700 --> 01:01:59.100]   finish playing that video. It's basically just super hyper focused on protecting users in these
[01:01:59.100 --> 01:02:05.420]   areas that would otherwise be paying through the teeth for that single video to play because 200
[01:02:05.420 --> 01:02:11.100]   makes for a video that's insane. The cost behind that. But that also makes a lot of sense when
[01:02:11.100 --> 01:02:15.500]   combined with the Google station thing, when they're saying, "Okay, there's Wi-Fi in public places."
[01:02:15.500 --> 01:02:19.820]   So if you're standing there, you'll have a big ability to cache that. And then when you get on
[01:02:19.820 --> 01:02:25.580]   the train, then you can watch the video there. So there's an interesting synergy that they got
[01:02:25.580 --> 01:02:31.100]   going there in effect. Not only that, I mean, talking about synergy, they also announced features
[01:02:31.100 --> 01:02:36.620]   for Chrome, for Android that are coming soon, data saver, improvements, basically a new download
[01:02:36.620 --> 01:02:41.980]   manager for doing things like saving sites, music, photos, videos, all of that for offline viewing.
[01:02:41.980 --> 01:02:46.380]   And what works in India is going to work in Africa, it's going to work in South America,
[01:02:46.380 --> 01:02:50.460]   it's going to work in low bandwidth markets all over it and high cost but bit markets all over.
[01:02:50.460 --> 01:02:55.980]   It's a really smart way to go, I think. Agreed.
[01:02:55.980 --> 01:03:01.820]   And when you're just here, you're rattling off all the functionality of it to work in low bandwidth.
[01:03:01.820 --> 01:03:08.700]   It makes me realize how dependent on high bandwidth I am now. We've become now, just thinking about
[01:03:08.700 --> 01:03:12.780]   downloading websites for offline use and things like that, like cheese. The web is,
[01:03:12.780 --> 01:03:17.420]   I mean, all of this stuff is so not designed for low bandwidth access. And so it's great to see
[01:03:17.420 --> 01:03:22.300]   Google and Facebook has been doing this as well. And other big companies approaching these areas
[01:03:22.300 --> 01:03:25.500]   because really that's where the growth has to come. We're all connected. You got to connect
[01:03:25.500 --> 01:03:29.740]   everybody else now. Yeah. And I'm happy you went there because it's the perfect transition.
[01:03:29.740 --> 01:03:36.460]   Ron Amadio at R's Technica thinks that Aloe, which by the way surpassed a million installs
[01:03:36.460 --> 01:03:41.420]   over the weekend, as well as Duo are limited in the many ways that they are. And we talked about
[01:03:41.420 --> 01:03:45.980]   it a lot on last week's show. And I think since then, there's been a lot of discussion about why
[01:03:45.980 --> 01:03:51.020]   why doesn't Aloe do this list of things? What is my reason for using it?
[01:03:51.020 --> 01:03:56.700]   Ron posits that that is because Aloe is not created for us. It's a brilliant analysis.
[01:03:56.700 --> 01:04:01.900]   I think it's so smart. It's spot on that when he really breaks it down, it's created for markets
[01:04:01.900 --> 01:04:07.980]   like those in India, let's say the split of those two apps signals that Google is targeting users
[01:04:07.980 --> 01:04:14.780]   of WhatsApp. Obviously, that's world's most popular messaging app. 69% of Indian internet users
[01:04:14.780 --> 01:04:22.140]   are on WhatsApp as of 2014 Q4. Google even tried to buy WhatsApp in 2014, lost that to Facebook.
[01:04:22.140 --> 01:04:28.540]   So Google has had a mind in this. It's tied to a single device, no web client. That means that
