;FFMETADATA1
title=Give Peas a Chance
artist=TWiT
album_artist=TWiT
album=This Week in Google
track=307
genre=Podcast
comment=http://twit.tv/twig
copyright=These netcasts are released under a Creative Commons Attribution Non-Commercial Share-Alike license. TWiT and TWiT Logo are registered trademarks of Leo Laporte.
publisher=TWiT
date=2015
encoder=Lavf59.27.100

[00:00:00.000 --> 00:00:04.000]   It's time for Twig this week in Google.
[00:45:43.400 --> 00:45:46.800]   So good that they're offering us a revenue stream and good that we can try to learn some
[00:45:46.800 --> 00:45:48.520]   more and do some more.
[00:45:48.520 --> 00:45:51.760]   And it's just the reality we have.
[00:45:51.760 --> 00:45:57.320]   But having lost that, at least we're still in control of the creation of the general judgment
[00:45:57.320 --> 00:46:03.040]   that occurs back at HQ, if Facebook said, well, you know, we got to judge our success
[00:46:03.040 --> 00:46:06.880]   now and whether we're there, the society is informed, then people will accuse them of
[00:46:06.880 --> 00:46:10.680]   manipulating society, manipulating voters and so on.
[00:46:10.680 --> 00:46:12.960]   That puts them in a difficult position as a platform.
[00:46:12.960 --> 00:46:16.320]   And I think they ended up having to hire journalists and editors and I don't think that
[00:46:16.320 --> 00:46:18.280]   other news organizations want that to happen.
[00:46:18.280 --> 00:46:19.280]   And Facebook doesn't want it to happen.
[00:46:19.280 --> 00:46:20.760]   They don't want to be in channel conflict.
[00:46:20.760 --> 00:46:26.600]   So I don't think Facebook has a responsibility itself to make sure that society is informed.
[00:46:26.600 --> 00:46:33.320]   However, having said that, I would argue that in partnership with news organizations,
[00:46:33.320 --> 00:46:36.800]   Facebook can help them do a better job of doing that.
[00:46:36.800 --> 00:46:42.400]   And certain things fall out of that, like this idea of an allocation of attention time
[00:46:42.400 --> 00:46:46.680]   for users who, if I follow the New York Times, I give the New York Times permission.
[00:46:46.680 --> 00:46:50.160]   Facebook gives them some opportunity to say, hello, Dumbo, you got to pay attention to
[00:46:50.160 --> 00:46:51.160]   this.
[00:46:51.160 --> 00:46:54.280]   If I don't follow the New York Times, should Facebook force the New York Times on me?
[00:46:54.280 --> 00:46:56.280]   No, I don't really think so.
[00:46:56.280 --> 00:47:00.400]   But if I've shown myself to want to be informed and read the New York Times and I had that
[00:47:00.400 --> 00:47:04.360]   breeding it more on Facebook, then maybe that ought to be a better experience in terms
[00:47:04.360 --> 00:47:08.440]   of the context and quality of what I get.
[00:47:08.440 --> 00:47:09.800]   But this is not going to be easy.
[00:47:09.800 --> 00:47:11.200]   This is hard stuff.
[00:47:11.200 --> 00:47:12.200]   Yeah.
[00:47:12.200 --> 00:47:16.400]   He also answered Ariana Huffington who asked about the role in news and he said that he
[00:47:16.400 --> 00:47:20.880]   saw two trends toward one richness and two speed and frequency.
[00:47:20.880 --> 00:47:24.920]   He said, we're seeing more rich content online instead of just text and photos.
[00:47:24.920 --> 00:47:28.120]   Now quoting him, we're now seeing more and more videos.
[00:47:28.120 --> 00:47:32.720]   This will continue into the future and we'll see more immersive content like VR.
[00:47:32.720 --> 00:47:36.520]   For now though, making sure news organizations are delivering increasingly rich content is
[00:47:36.520 --> 00:47:39.320]   important and that's what people want.
[00:47:39.320 --> 00:47:42.920]   Really interesting because that's what instant articles kind of forces you to do.
[00:47:42.920 --> 00:47:45.800]   If all you do is put up text, that's so great.
[00:47:45.800 --> 00:47:47.040]   You want to use the tools.
[00:47:47.040 --> 00:47:49.880]   The second point on speed and frequency.
[00:47:49.880 --> 00:47:59.160]   People news is thoroughly vetted, but this model has a hard time keeping us up to date,
[00:47:59.160 --> 00:48:02.320]   I guess, with important things happening constantly.
[00:48:02.320 --> 00:48:07.520]   There's an important place for news organizations that can deliver smaller bits of news faster
[00:48:07.520 --> 00:48:09.640]   and more frequently in pieces.
[00:48:09.640 --> 00:48:13.840]   This will replace the longer and more researched work, but I'm not sure anyone has fully nailed
[00:48:13.840 --> 00:48:14.840]   this yet.
[00:48:14.840 --> 00:48:19.520]   I think those are two really important insights, especially the latter.
[00:48:19.520 --> 00:48:26.200]   Circa, me at Reston piece, was trying to do that and didn't have a business model and
[00:48:26.200 --> 00:48:27.200]   no platform bottom.
[00:48:27.200 --> 00:48:31.240]   Though there's still time, Zaki could buy circa.
[00:48:31.240 --> 00:48:35.000]   And so you could deliver that quick hit of what's new and not have to rewrite the whole
[00:48:35.000 --> 00:48:37.080]   thing into a 600 word story.
[00:48:37.080 --> 00:48:39.880]   So those are the two newsy questions in the Zuck Q&A.
[00:48:39.880 --> 00:48:46.880]   Well, one of the things that strikes me is that we don't want Mark Zuckerberg and Facebook
[00:48:46.880 --> 00:48:52.200]   sort of manipulating society and taking an editorial role, becoming a newspaper and so
[00:48:52.200 --> 00:48:55.520]   on just because people are getting the news from Facebook.
[00:48:55.520 --> 00:49:01.000]   But we have to realize that they are manipulating everything that happens on Facebook.
[00:49:01.000 --> 00:49:02.400]   So do editors.
[00:49:02.400 --> 00:49:03.400]   So do marketers.
[00:49:03.400 --> 00:49:07.520]   Okay, but the editors do it for a different reason than Facebook does.
[00:49:07.520 --> 00:49:15.040]   Facebook, for example, has radically ramped up the number of videos that are viewed on
[00:49:15.040 --> 00:49:20.800]   Facebook and they've done it by tweaking their algorithm to favor videos.
[00:49:20.800 --> 00:49:24.320]   And they've done that because they want to sell video advertising because video ads make
[00:49:24.320 --> 00:49:25.760]   a lot more money.
[00:49:25.760 --> 00:49:28.520]   And so the argument also liked that people liked video and watch video.
[00:49:28.520 --> 00:49:31.080]   So maybe they're responding to what they see from the public?
[00:49:31.080 --> 00:49:34.480]   Well, but I mean, they liked it two years ago as well.
[00:49:34.480 --> 00:49:40.000]   But Facebook has increased by an order of magnitude, the number of views.
[00:49:40.000 --> 00:49:44.160]   The public's desire to watch videos hasn't changed much, but Facebook's desire to sell
[00:49:44.160 --> 00:49:48.080]   video ads has changed and their algorithm has changed accordingly.
[00:49:48.080 --> 00:49:53.280]   And they've also done some tweaking around how do you judge whether a video has been
[00:49:53.280 --> 00:49:54.280]   viewed?
[00:49:54.280 --> 00:49:57.600]   For example, if you listened to it, you liked it and you watched it and that counts as
[00:49:57.600 --> 00:49:59.840]   we get paid for that.
[00:49:59.840 --> 00:50:06.520]   But the larger point is that I think they have a responsibility when it comes to news, when
[00:50:06.520 --> 00:50:12.000]   it comes to where the public gets its information about citizen related things, about public,
[00:50:12.000 --> 00:50:20.040]   you know, about current events, to find alignments between what is in their interest and what
[00:50:20.040 --> 00:50:21.280]   is in the public interest.
[00:50:21.280 --> 00:50:23.280]   And I think Twitter is doing that beautifully.
[00:50:23.280 --> 00:50:27.440]   Twitter is working on this thing that I mentioned earlier called Project Lightning.
[00:50:27.440 --> 00:50:34.000]   The story was broke on BuzzFeed News, I believe it was Matt Honan.
[00:50:34.000 --> 00:50:38.720]   And Project Lightning is they're going to just let, they're going to wait until conversations
[00:50:38.720 --> 00:50:40.760]   occur spontaneously on Twitter.
[00:50:40.760 --> 00:50:45.400]   And then they're going to have human curation to come in and give you really great content
[00:50:45.400 --> 00:50:48.640]   around that conversation.
[00:50:48.640 --> 00:50:55.120]   So let's say it's a news event, for example, let's say there's a riot in Los Angeles and
[00:50:55.120 --> 00:50:57.560]   people start talking about that on Twitter.
[00:50:57.560 --> 00:51:03.360]   They're going to cherry pick news stories that are breaking news stories, videos from
[00:51:03.360 --> 00:51:09.720]   local news channels, photos from eyewitness accounts, vines, et cetera.
[00:51:09.720 --> 00:51:14.280]   Meaning that anybody is producing anywhere, they're going to bring it together into a
[00:51:14.280 --> 00:51:19.920]   subscribers product that essentially package it.
[00:51:19.920 --> 00:51:26.320]   And then you can follow that issue as if it was a user on Twitter that you could follow.
[00:51:26.320 --> 00:51:28.720]   This is very much in Twitter's interest to do this.
[00:51:28.720 --> 00:51:32.200]   And I think this is very much in the public interest for them to do this as well.
[00:51:32.200 --> 00:51:38.080]   When people want to know about something, Twitter's problematic when a billion people
[00:51:38.080 --> 00:51:40.880]   are posting the same tweet and retweeting the same thing.
[00:51:40.880 --> 00:51:41.880]   It's not useful.
[00:51:41.880 --> 00:51:43.080]   It's a waste of time.
[00:51:43.080 --> 00:51:46.960]   But if Twitter can go in there and give you essentially an instant newspaper, an instant
[00:51:46.960 --> 00:51:51.600]   multimedia newspaper, for lack of a better term, multimedia, nobody says that anymore.
[00:51:51.600 --> 00:51:57.600]   But this rich experience of this topic, I think that's going to go a long way toward
[00:51:57.600 --> 00:52:00.840]   better informing the public and also making Twitter more attractive.
[00:52:00.840 --> 00:52:04.800]   What do you, I've been dying to know what you think of this, Gina, since you live in
[00:52:04.800 --> 00:52:05.800]   Dyerick Twitter.
[00:52:05.800 --> 00:52:12.120]   Well, so one point I wanted to make is, I mean, I do think that there is a difference between
[00:52:12.120 --> 00:52:13.960]   commentary and news itself.
[00:52:13.960 --> 00:52:15.920]   What we're doing right now is commentary.
[00:52:15.920 --> 00:52:18.840]   We're not reporting the news, we're commenting on it.
[00:52:18.840 --> 00:52:24.640]   As a consumer and as a user, I take full responsibility for the fact that the way that
[00:52:24.640 --> 00:52:28.760]   I find news is commentary first and then the news.
[00:52:28.760 --> 00:52:31.760]   I mean, this is a Supreme Court decision which would greatly affect my life.
[00:52:31.760 --> 00:52:33.160]   I found out about that on Twitter.
[00:52:33.160 --> 00:52:35.960]   I found out about that from my friends celebrating.
[00:52:35.960 --> 00:52:40.560]   So I started at the commentary and then I backed up to the report of what had happened, the
[00:52:40.560 --> 00:52:41.560]   facts.
[00:52:41.560 --> 00:52:44.280]   So it didn't used to be like that.
[00:52:44.280 --> 00:52:48.120]   Back in the day when things were slower and different, you would read the news and the
[00:52:48.120 --> 00:52:49.120]   commentary would come later.
[00:52:49.120 --> 00:52:53.600]   So it's like the carp behind before the horse a little bit.
[00:52:53.600 --> 00:52:55.440]   So that's what people are getting on Facebook.
[00:52:55.440 --> 00:53:01.760]   They're getting commentary on the news but then clicking through if things go well to
[00:53:01.760 --> 00:53:02.760]   the source.
[00:53:02.760 --> 00:53:03.760]   So I'm just going to face it.
[00:53:03.760 --> 00:53:08.560]   A lot of people just read the snippet or the headline and then reshared or like it or comment
[00:53:08.560 --> 00:53:09.560]   on it.
[00:53:09.560 --> 00:53:12.240]   So I mean, and that's kind of another point for instant articles and other positive thing
[00:53:12.240 --> 00:53:17.080]   for instant articles is that it, people, more people might read it because the entire article
[00:53:17.080 --> 00:53:20.760]   is there and it's not just somebody's commentary on it.
[00:53:20.760 --> 00:53:24.600]   So that's, there's, that was one, the point I want to make earlier when we're talking about
[00:53:24.600 --> 00:53:29.400]   people getting their news on Facebook and Twitter and in social.
[00:53:29.400 --> 00:53:34.040]   The Twitter project lightning is really interesting because it first sounds a lot like circa,
[00:53:34.040 --> 00:53:35.880]   what circa was trying to do.
[00:53:35.880 --> 00:53:39.440]   And it sounds a lot like what really good reporters who are super Twitter savvy try to
[00:53:39.440 --> 00:53:40.440]   do, right?
[00:53:40.440 --> 00:53:42.280]   Who's your friend, Jeff?
[00:53:42.280 --> 00:53:44.520]   Andy, the NPR guy.
[00:53:44.520 --> 00:53:45.520]   Andy Carvin.
[00:53:45.520 --> 00:53:46.520]   Yeah, Andy Carvin.
[00:53:46.520 --> 00:53:47.520]   Andy Carvin.
[00:53:47.520 --> 00:53:51.320]   Now it reportedly, now it was a business built around this called reportedly.
[00:53:51.320 --> 00:53:52.320]   Yeah.
[00:53:52.320 --> 00:53:55.200]   So I mean, that's really, that's really interesting to me.
[00:53:55.200 --> 00:53:56.200]   And that's the kind of thing.
[00:53:56.200 --> 00:54:00.120]   When I do searches, when all the news was breaking last week, particularly that I was
[00:54:00.120 --> 00:54:03.440]   interested in, I was in Twitter searches watching hashtags and yeah, it's annoying to
[00:54:03.440 --> 00:54:06.040]   see the same tweets go by or the less substantive ones.
[00:54:06.040 --> 00:54:07.960]   I wanted to see the really good, the top tweets.
[00:54:07.960 --> 00:54:10.600]   I find the top tweets results in search results really good.
[00:54:10.600 --> 00:54:16.160]   And so I love the idea of project lightning and obviously I was sad when circa, you know,
[00:54:16.160 --> 00:54:19.760]   kind of announced that they were shutting down because I really liked it.
[00:54:19.760 --> 00:54:23.520]   I would follow stories and then kind of months later you would get these updates that were
[00:54:23.520 --> 00:54:24.520]   minor.
[00:54:24.520 --> 00:54:25.520]   They were interested in the story.
[00:54:25.520 --> 00:54:29.280]   They were interesting to you and maybe didn't bubble up in your circles.
[00:54:29.280 --> 00:54:30.280]   So there's something there.
[00:54:30.280 --> 00:54:31.920]   I think it's interesting.
[00:54:31.920 --> 00:54:35.280]   And really important there, Gene, I think circa, circa enabled two things.
[00:54:35.280 --> 00:54:36.760]   One was that you could follow a story.
[00:54:36.760 --> 00:54:37.920]   So you had that.
[00:54:37.920 --> 00:54:40.400]   It had your permission to bug you when something new happened.
[00:54:40.400 --> 00:54:41.400]   Yes.
[00:54:41.400 --> 00:54:44.480]   Second, because it, it already knew what you knew and it had all the background previously
[00:54:44.480 --> 00:54:47.000]   done as just what Zuck just said.
[00:54:47.000 --> 00:54:51.320]   If a story broke and all you had to say was, you know, one little thing, you didn't have
[00:54:51.320 --> 00:54:55.400]   to wait until you wrote the 800 word background and all that, you just put out the bullet
[00:54:55.400 --> 00:54:58.800]   and then it linked to all the following things that before.
[00:54:58.800 --> 00:55:03.680]   While we're on Twitter and the Supreme Court decision, I have to say that your tweet was
[00:55:03.680 --> 00:55:07.560]   my absolute favorite in the entirety of the wonders of Twitter that day.
[00:55:07.560 --> 00:55:11.080]   It was just succinct and elegant and profound.
[00:55:11.080 --> 00:55:12.080]   I missed it.
[00:55:12.080 --> 00:55:13.080]   What did she say?
[00:55:13.080 --> 00:55:14.080]   Thank you.
[00:55:14.080 --> 00:55:16.520]   I, I, I just said married period.
[00:55:16.520 --> 00:55:18.240]   That was, that was the whole thing.
[00:55:18.240 --> 00:55:22.240]   And it's funny, a lot of folks misunderstood and thought that I like run down a city hall
[00:55:22.240 --> 00:55:24.680]   and say, well, I got married that day.
[00:55:24.680 --> 00:55:27.680]   But my point was just like, we're married and there's no asterisk.
[00:55:27.680 --> 00:55:32.600]   Oh, in California 2008 and then grandfather day and after prop eight and then in New York,
[00:55:32.600 --> 00:55:35.680]   but just because we got grandfather, you know, there was no, there was no footnote.
[00:55:35.680 --> 00:55:36.680]   We just are now.
[00:55:36.680 --> 00:55:37.680]   So thank you, Jeff.
[00:55:37.680 --> 00:55:38.680]   I saw that.
[00:55:38.680 --> 00:55:39.680]   I saw your tweet.
[00:55:39.680 --> 00:55:41.280]   That was why I think one of my, maybe one of my most popular tweets ever.
[00:55:41.280 --> 00:55:46.040]   So probably do in, in, in some part.
[00:55:46.040 --> 00:55:49.840]   Well, if anyone would know whether it's your most popular tweet, you would.
[00:55:49.840 --> 00:55:50.840]   Yeah.
[00:55:50.840 --> 00:55:53.520]   If only there were a tool that was able to see that.
[00:55:53.520 --> 00:55:54.520]   Right.
[00:55:54.520 --> 00:55:55.520]   Yeah.
[00:55:55.520 --> 00:55:57.760]   Well, you know, we've still got a few more months left to the year.
[00:55:57.760 --> 00:55:59.120]   So my best work is ahead of me.
[00:55:59.120 --> 00:56:02.520]   So we'll see at the end of the year if it was my biggest tweet of 2015.
[00:56:02.520 --> 00:56:03.520]   All right.
[00:56:03.520 --> 00:56:07.520]   Before we leave these two topics, one is the Supreme Court's ban on marriage discrimination.
[00:56:07.520 --> 00:56:13.800]   The other one is the issue of commentary versus news on Facebook.
[00:56:13.800 --> 00:56:17.120]   Facebook immediately came out with a tool that enabled you to take your profile picture
[00:56:17.120 --> 00:56:20.360]   and turn it into a rainbow color, which lots and lots of people did.
[00:56:20.360 --> 00:56:24.000]   And in fact, not only did they use that on, on Facebook, but a lot of people took their
[00:56:24.000 --> 00:56:26.840]   Facebook profile picture and they moved it over to Twitter.
[00:56:26.840 --> 00:56:28.680]   And these proliferated literally millions.
[00:56:28.680 --> 00:56:34.400]   I think it was 26, 27 million people use the tool or, or something like that.
[00:56:34.400 --> 00:56:36.280]   I saw a number like that somewhere.
[00:56:36.280 --> 00:56:44.800]   Now is that, is that a case theoretically of Facebook facilitating a kind of commentary?
[00:56:44.800 --> 00:56:48.320]   I mean, you wouldn't, you wouldn't use that tool unless, you know, the, the point of
[00:56:48.320 --> 00:56:51.080]   using that tool is to say, I approve of this.
[00:56:51.080 --> 00:56:52.080]   Yeah.
[00:56:52.080 --> 00:56:54.000]   I'm the White House changing its colors.
[00:56:54.000 --> 00:56:55.000]   Yep.
[00:56:55.000 --> 00:56:56.000]   And I think that's their right to do.
[00:56:56.000 --> 00:56:57.000]   It's their right to do.
[00:56:57.000 --> 00:57:01.560]   But is that an approach like should that, that, and that's a positive thing for, of
[00:57:01.560 --> 00:57:07.240]   course, for the majority who's in favor of, of the Supreme Court decision, but what if
[00:57:07.240 --> 00:57:11.560]   they did the same thing, what if they offered a whole menu of ways for you to comment on
[00:57:11.560 --> 00:57:12.560]   the news?
[00:57:12.560 --> 00:57:13.560]   What if they went negative?
[00:57:13.560 --> 00:57:16.400]   What if they offered a simple way for you to have the Confederate flag with a red thing
[00:57:16.400 --> 00:57:17.400]   through it?
[00:57:17.400 --> 00:57:22.160]   And then they, they had a, you know, a pro life way to change your profile or something
[00:57:22.160 --> 00:57:23.160]   like that.
[00:57:23.160 --> 00:57:25.400]   Is this something Facebook should be doing?
[00:57:25.400 --> 00:57:26.400]   Yeah.
[00:57:26.400 --> 00:57:28.280]   That's a really good question.
[00:57:28.280 --> 00:57:32.440]   I couldn't believe we, you know, think of does kind of avatar changes, tracks, avatar changes,
[00:57:32.440 --> 00:57:36.280]   and I couldn't believe, I mean, I watched my entire network work on Facebook and, and
[00:57:36.280 --> 00:57:38.480]   Twitter and Instagram change to rainbow.
[00:57:38.480 --> 00:57:39.480]   It was crazy.
[00:57:39.480 --> 00:57:42.200]   Even like official New York City Twitter accounts.
[00:57:42.200 --> 00:57:44.240]   It was, it was kind of amazing to watch.
[00:57:44.240 --> 00:57:46.000]   And I mean, of course I was happy about it, right?
[00:57:46.000 --> 00:57:47.840]   Because this is an issue I care about.
[00:57:47.840 --> 00:57:51.400]   But it is, it's, it's an interesting question, you know, that, you know, why this issue and
[00:57:51.400 --> 00:57:52.400]   not another issue.
[00:57:52.400 --> 00:57:55.880]   I mean, I think, I think Facebook and sort of, you know, the, the kind of West Coast tech
[00:57:55.880 --> 00:58:02.160]   companies have all been very pro, you know, equality, particularly LGBT community.
[00:58:02.160 --> 00:58:03.640]   But it is a good question.
[00:58:03.640 --> 00:58:05.800]   Should, should there be options for this every single time?
[00:58:05.800 --> 00:58:08.720]   And this is, this is one of those issues that is just kind of part of the zeitgeist
[00:58:08.720 --> 00:58:09.720]   right now.
[00:58:09.720 --> 00:58:11.320]   And I had this like tipping point.
[00:58:11.320 --> 00:58:15.080]   And I think Facebook was, you know, offered a tool that they thought what people would
[00:58:15.080 --> 00:58:16.480]   love and would be cool.
[00:58:16.480 --> 00:58:19.160]   And people did, right?
[00:58:19.160 --> 00:58:23.680]   But you know, I mean, this was so closely tied to identity politics that I think it made
[00:58:23.680 --> 00:58:27.080]   sense to do the avatar thing.
[00:58:27.080 --> 00:58:30.880]   But there are lots of other holidays, news events, things that could happen where they
[00:58:30.880 --> 00:58:32.600]   could offer a similar, similar tool.
[00:58:32.600 --> 00:58:34.000]   And is it up to them to do that?
[00:58:34.000 --> 00:58:35.000]   I mean, I don't know.
[00:58:35.000 --> 00:58:38.160]   I think that Facebook is going to do the thing that think they think what people will use
[00:58:38.160 --> 00:58:39.160]   and that will be popular.
[00:58:39.160 --> 00:58:44.920]   And I think Facebook, Dr. Dejina also, Facebook made a, made a comment.
[00:58:44.920 --> 00:58:49.040]   It, it, it, it, and by the way, lots of brands did.
[00:58:49.040 --> 00:58:52.800]   I got into a little, a little discussion with an old friend of mine from People Magazine
[00:58:52.800 --> 00:58:59.480]   years ago who complained about a, I forget what the brand was, a bank or something, a
[00:58:59.480 --> 00:59:02.400]   corporate float at the gay pride parade.
[00:59:02.400 --> 00:59:06.400]   And I respond, I said, no, I find the fact that all these brands have been tripping over
[00:59:06.400 --> 00:59:13.680]   themselves to put rainbows up is great because it says, it's, it marginalizes the haters.
[00:59:13.680 --> 00:59:20.320]   And it says that it is mainstream, same, same exact thing for me with not just Univision,
[00:59:20.320 --> 00:59:26.240]   which is fairly obvious, not just big giant, often evil, Comcast, NBC, Universal, Behemoth,
[00:59:26.240 --> 00:59:27.800]   Corp.
[00:59:27.800 --> 00:59:32.560]   And also Macy's telling Donald Trump to shut up and go away.
[00:59:32.560 --> 00:59:34.600]   This is corporations taking a stand.
[00:59:34.600 --> 00:59:38.040]   Now you're right, Mike, they could take a stand, you know, something I don't like in favor
[00:59:38.040 --> 00:59:40.880]   of guns or against gay people.
[00:59:40.880 --> 00:59:44.600]   But I think it's, I think it's okay for Facebook to do this.
[00:59:44.600 --> 00:59:48.680]   Now the other discussion I saw was that, you know, I had a discussion with one of my,
[00:59:48.680 --> 00:59:50.000]   my social journalism students.
[00:59:50.000 --> 00:59:55.800]   It was okay for a news organization to change its colors.
[00:59:55.800 --> 00:59:57.760]   And she had more of a problem with that.
[00:59:57.760 --> 01:00:01.360]   I saw what about her individual reporter and she was okay with that.
[01:00:01.360 --> 01:00:04.240]   The arguments by the other side about the White House and the colors, the White House
[01:00:04.240 --> 01:00:06.400]   said, screw it, we're happy.
[01:00:06.400 --> 01:00:09.640]   This is, this is what we think society ought to be.
[01:00:09.640 --> 01:00:14.840]   Also Ben Smith, the editor of BuzzFeed said there are certain issues like gay marriage
[01:00:14.840 --> 01:00:17.520]   and the Confederate flag for which there aren't two sides.
[01:00:17.520 --> 01:00:18.520]   Damn it.
[01:00:18.520 --> 01:00:21.440]   And that's what their attitude is going to be.
[01:00:21.440 --> 01:00:25.160]   So yeah, I could be unhappy when it's something I disagree with.
[01:00:25.160 --> 01:00:28.880]   But right now I kind of like that Facebook did this and enabled people to have an expression.
[01:00:28.880 --> 01:00:32.720]   Now having said that, I also think changing your avatar and putting green in or blue
[01:00:32.720 --> 01:00:39.320]   in or whatever to support something I think is pretty much worthless except that this
[01:00:39.320 --> 01:00:43.800]   case the volume of it is the volumes.
[01:00:43.800 --> 01:00:50.240]   I think one of the reasons why they probably decided to do this is that they weren't doing
[01:00:50.240 --> 01:00:55.080]   it as you mentioned that it marginalized the haters but they didn't do it on an issue
[01:00:55.080 --> 01:00:58.480]   where that issue was about to be decided.
[01:00:58.480 --> 01:01:01.520]   They did it on an issue where it had been decided.
[01:01:01.520 --> 01:01:02.520]   Yes.
[01:01:02.520 --> 01:01:03.800]   And there was no influencing the outcome.
[01:01:03.800 --> 01:01:08.320]   The outcome was already had already come out so to speak.
[01:01:08.320 --> 01:01:13.160]   And so I think that may have, but what if it's an election?
[01:01:13.160 --> 01:01:18.920]   What if it's a proposition in California or something like that to legalize recreational
[01:01:18.920 --> 01:01:25.840]   marijuana or something that can let you turn your avatar smoky and green or something?
[01:01:25.840 --> 01:01:27.200]   They probably wouldn't I would think.
[01:01:27.200 --> 01:01:31.360]   I mean I think that's one of the things about this that is an interesting case as a political
[01:01:31.360 --> 01:01:33.160]   issue is that it's done.
[01:01:33.160 --> 01:01:34.960]   It's a done deal.
[01:01:34.960 --> 01:01:37.080]   And so maybe that's why they did it.
[01:01:37.080 --> 01:01:39.160]   Yeah, I mean it was it was interesting.
[01:01:39.160 --> 01:01:43.440]   And then Twitter also put in those little icons like if you if you tweeted the pride hashtag
[01:01:43.440 --> 01:01:46.440]   there was a little pride there was a little rainbow flag you treated the hashtag love
[01:01:46.440 --> 01:01:47.440]   wins.
[01:01:47.440 --> 01:01:50.400]   It was in rainbow heart and that was only for a couple of days they actually removed them
[01:01:50.400 --> 01:01:51.760]   now.
[01:01:51.760 --> 01:01:55.440]   And the last time they did something like that was when the Star Wars trailer was announced
[01:01:55.440 --> 01:01:59.080]   right if you if you tweeted like the BB8 hashtag that would show and that was clearly
[01:01:59.080 --> 01:02:01.600]   a deal right with the movie company.
[01:02:01.600 --> 01:02:05.960]   The pride thing was you know it just it you know there's just this like this cool factor.
[01:02:05.960 --> 01:02:09.560]   It was amazing for me as someone who grew up in New York City going to the Pride Parade.
[01:02:09.560 --> 01:02:13.160]   You know the Pride Parade went from like this you know place of like freaks and queers and
[01:02:13.160 --> 01:02:18.960]   weirdos right to like brands like these huge corporations that made me happy but it was
[01:02:18.960 --> 01:02:23.880]   just it became this thing where like it really wasn't cool if you weren't part of it.
[01:02:23.880 --> 01:02:28.680]   So you know mixed feelings about mostly positive though to see brands do that.
[01:02:28.680 --> 01:02:32.600]   And I think that's just really just a lot about Facebook and Twitter saying like this
[01:02:32.600 --> 01:02:35.040]   is the side that we kind that we align with.
[01:02:35.040 --> 01:02:37.040]   It wasn't a lot of it.
[01:02:37.040 --> 01:02:38.040]   Go ahead.
[01:02:38.040 --> 01:02:39.040]   No, no, go ahead.
[01:02:39.040 --> 01:02:40.040]   Please keep playing.
[01:02:40.040 --> 01:02:41.040]   No, no, no, keep going.
[01:02:41.040 --> 01:02:44.600]   There was a and I forget what the context for this was but someone was complaining somewhere
[01:02:44.600 --> 01:02:50.160]   about how BuzzFeed was was was too feminist and progressive and liberal and said like
[01:02:50.160 --> 01:02:55.640]   is this a feminist website and one of the higher up BuzzFeed editors just responded yes
[01:02:55.640 --> 01:03:00.240]   period like we are a feminist you know news organization which was also like you know
[01:03:00.240 --> 01:03:04.800]   that's that's a very you know that's that's a particular opinion that's a particular
[01:03:04.800 --> 01:03:08.920]   band of course BuzzFeed is commentary and not news I mean would I don't know what the
[01:03:08.920 --> 01:03:12.760]   New York Times describe itself as a feminist news organization.
[01:03:12.760 --> 01:03:14.280]   I don't know.
[01:03:14.280 --> 01:03:18.320]   They wouldn't because because they won't even describe themselves as liberal until their
[01:03:18.320 --> 01:03:25.920]   first public editor did but they are and and that's the old ethic and I think I think
[01:03:25.920 --> 01:03:27.480]   it's a new ethic.
[01:03:27.480 --> 01:03:33.560]   But we also have to recognize that the vox did a great visualization of the I mean this
[01:03:33.560 --> 01:03:37.800]   was been a long long long struggle generations and hundreds of years but once it's once the
[01:03:37.800 --> 01:03:44.440]   first domino fell the speed was phenomenal in terms of supporting marriage.
[01:03:44.440 --> 01:03:52.640]   Remember not long ago when Disney said that they give benefits to gay couples all the
[01:03:52.640 --> 01:03:57.000]   calls for boycotting Disney and Disney's awful and Disney's too filled with it.
[01:03:57.000 --> 01:04:00.000]   The change is incredible.
[01:04:00.000 --> 01:04:02.280]   Internet speed was Internet speed.
[01:04:02.280 --> 01:04:03.280]   Yeah.
[01:04:03.280 --> 01:04:04.600]   That only because it happened because the Internet I think.
[01:04:04.600 --> 01:04:05.600]   I think you're right.
[01:04:05.600 --> 01:04:06.800]   I think I think you're right.
[01:04:06.800 --> 01:04:11.280]   I went down to the to Stonewall the day of the announcement just because just because
[01:04:11.280 --> 01:04:16.960]   I wanted to be there and see the feeling and and it was really interesting because it was
[01:04:16.960 --> 01:04:21.920]   it was it was it was I was also heartened that it was straight couples with their kids
[01:04:21.920 --> 01:04:25.280]   wanting to be there for the history of this.
[01:04:25.280 --> 01:04:28.440]   And it was just a lot of people.
[01:04:28.440 --> 01:04:31.680]   But I also know that I don't know if you thought saw the piece the next day.
[01:04:31.680 --> 01:04:35.920]   Gina the New York Times saying that there was something potentially lost here too.
[01:04:35.920 --> 01:04:39.680]   There was a there was a common.
[01:04:39.680 --> 01:04:42.520]   Struggle that's once it's over.
[01:04:42.520 --> 01:04:46.440]   What do you do with the community around that struggle and it's interesting questions.
[01:04:46.440 --> 01:04:47.440]   Yeah.
[01:04:47.440 --> 01:04:48.440]   Yeah.
[01:04:48.440 --> 01:04:49.440]   Definitely.
[01:04:49.440 --> 01:04:55.240]   There's a hilarious New Yorker cartoon from a few years ago where there's a gay couple
