;FFMETADATA1
title=Roofs and Drawers
artist=TWiT
album_artist=TWiT
album=This Week in Google
track=473
genre=Podcast
comment=http://twit.tv/twig
copyright=These netcasts are released under a Creative Commons License - Attribution-NonCommercial-NoDerivatives 4.0 International. TWiT and TWiT Logo are registered trademarks of Leo Laporte.
publisher=TWiT
date=2018
encoder=Lavf59.27.100

[00:00:00.000 --> 00:00:04.200]   Coming up on this week in Google, I'm Jason Hal filling in for Leo. We've got Stacey Higginbotham.
[00:47:31.920 --> 00:47:35.840]   I agree, Jason. I think there are a lot of companies that probably had
[00:47:35.840 --> 00:47:40.800]   meetings like this there probably companies that had meetings like this when barak obama was elected
[00:47:41.200 --> 00:47:43.760]   And that's within their right to do so. I don't have a problem with that
[00:47:43.760 --> 00:47:52.800]   You know, my my thing is if if bright part has this beef and this video and is going to push to have this looked into
[00:47:52.800 --> 00:47:56.880]   I'm all for everybody following the rules when it comes to, you know, uh financial
[00:47:56.880 --> 00:48:02.400]   election donations and so on and so forth. I wasn't at this meeting so I can't speak to it
[00:48:02.400 --> 00:48:07.520]   But you know bring your evidence and let the chips fall where they may I say and then that goes for either way
[00:48:07.520 --> 00:48:11.280]   Like I said, I'm sure there were companies in 2008 that felt this way as well
[00:48:11.280 --> 00:48:16.960]   Are they google no so point taken that they're big company. It's a big company with a lot of power. Yes
[00:48:16.960 --> 00:48:22.960]   Um, so prove that there was something wrong and when I see proof, I'll certainly believe it and say that's wrong
[00:48:22.960 --> 00:48:28.480]   And there's no secret that this was a very polarizing election and
[00:48:28.480 --> 00:48:33.200]   Based on the stories it talks about like sundar pachai telling people that
[00:48:33.920 --> 00:48:39.040]   You know, they were upset and he was saying hey if you're afraid of the consequences of a trump administration
[00:48:39.040 --> 00:48:46.240]   I get that talk to people if he really said, you know, reach out to political opponents and embrace an democratic process
[00:48:46.240 --> 00:48:49.200]   That's not exactly a call to arms against trump
[00:48:49.200 --> 00:48:54.560]   That's saying get off your lazy butts and start participating in the political process if you don't like what what just happened
[00:48:54.560 --> 00:48:59.280]   I don't I don't think that's a terrible thing to do and
[00:48:59.280 --> 00:49:02.480]   I mean
[00:49:02.720 --> 00:49:07.360]   I'm I struggled with this election. Um, and I was at
[00:49:07.360 --> 00:49:14.480]   I actually know I wasn't was I still there? I don't I was like, I don't even remember where I was it was so traumatizing but
[00:49:14.480 --> 00:49:17.040]   the point is
[00:49:17.040 --> 00:49:19.200]   after every election
[00:49:19.200 --> 00:49:21.200]   people
[00:49:21.200 --> 00:49:23.200]   tend to like
[00:49:23.200 --> 00:49:29.200]   People have feelings about it and it's fine to acknowledge that and after this last election. I think people had
[00:49:30.000 --> 00:49:35.680]   really deep feelings that maybe they didn't have beforehand and
[00:49:35.680 --> 00:49:45.360]   I think that's more of a response to where our politics are today than it is of a particular candidate, but that's just me and I I mean
[00:49:45.360 --> 00:49:49.920]   or a company or a company and I think it's despicable that
[00:49:49.920 --> 00:49:54.320]   There are publications and partisanship trying to make
[00:49:54.320 --> 00:49:57.600]   What are human reactions to these things?
[00:49:59.440 --> 00:50:03.680]   Using that is this to just increasingly inflame this war
[00:50:03.680 --> 00:50:06.720]   between two sides. It's
[00:50:06.720 --> 00:50:12.400]   I do. I think it's despicable. That is all. I think we could do better and
[00:50:12.400 --> 00:50:17.360]   Would be smarter without inflaming so much aggregate vation and
[00:50:17.360 --> 00:50:20.640]   Whatnot?
[00:50:20.640 --> 00:50:23.280]   So yeah, that's that's such the uh
[00:50:23.280 --> 00:50:26.720]   It's so indicative of of this moment in time
[00:50:27.120 --> 00:50:31.280]   from a political perspective is there's so much of this going on. It's so hard to uh
[00:50:31.280 --> 00:50:36.880]   So hard to try and ignore that, you know, that certainly doesn't make me feel
[00:50:36.880 --> 00:50:40.880]   It makes me feel icky the more the more I kind of dwell in
[00:50:40.880 --> 00:50:46.720]   The the state of all this stuff right now and yeah, but I will say if it bothers you guys
[00:50:46.720 --> 00:50:53.040]   Do go out and do something about it. Talk to your neighbors. You know go vote actually
[00:50:53.040 --> 00:50:56.320]   do things to improve it and
[00:50:57.200 --> 00:51:01.760]   I again, I don't think that's a partisan message. I think you know like I
[00:51:01.760 --> 00:51:06.480]   There was an advice column of a couple days back. I think it was someone saying
[00:51:06.480 --> 00:51:10.480]   Oh, I volunteered to take my neighbor to the polls for election day
[00:51:10.480 --> 00:51:12.560]   And I know she's gonna work
[00:51:12.560 --> 00:51:17.040]   conservatively or for someone I don't like can I just tell her I can't take her
[00:51:17.040 --> 00:51:22.160]   And rightly so the person giving advice was like no, that's a jerk move and
[00:51:22.160 --> 00:51:25.680]   You know, you you should engage with them and talk to them about
[00:51:26.080 --> 00:51:30.160]   You know talk about your point of view here and see what happens, but so
[00:51:30.160 --> 00:51:33.360]   Yeah, we're all just toast. Okay. I'm done
[00:51:33.360 --> 00:51:38.480]   We're all just hosed title. That's my considered opinion
[00:51:38.480 --> 00:51:44.000]   All right, well, I'll see if I can maybe uh, maybe steer us in in
[00:51:44.000 --> 00:51:48.720]   More, I don't know enjoyable topics here in fact, let's let's take a break
[00:51:48.720 --> 00:51:54.240]   Well, thank you sponsor and then we'll come back and we'll talk about some maybe less politically charged
[00:51:54.720 --> 00:51:57.760]   More enjoyable topics. This episode of this week in google is brought to you
[00:51:57.760 --> 00:52:04.880]   Uh by the reason that I show up to work all bright eyed and bushy tailed and that is castor because I have castor mattress
[00:52:04.880 --> 00:52:12.160]   Let me tell you it's super comfortable. Caspor is an online retailer a premium mattresses for a fraction of the cost
[00:52:12.160 --> 00:52:13.840]   Uh
[00:52:13.840 --> 00:52:17.200]   If you haven't checked it out for yourself, they're revolutionizing the mattress industry
[00:52:17.200 --> 00:52:19.280]   They're cutting the cost of dealing with resailors
[00:52:19.280 --> 00:52:22.880]   And showrooms and passing that savings directly on to you
[00:52:23.520 --> 00:52:29.120]   The customer castor's mattress is an obsessively engineered mattress and even more
[00:52:29.120 --> 00:52:32.800]   You know more awesome. It's at a fair price the original castor mattress
[00:52:32.800 --> 00:52:37.040]   Combines multiple supportive memory foams for a sleep surface
[00:52:37.040 --> 00:52:41.840]   Uh with just the right sink just the right bounce plus its breathable design
[00:52:41.840 --> 00:52:45.120]   Helps you sleep cool and regulate your temperature through the night
[00:52:45.120 --> 00:52:51.600]   I've had other kinds of mattresses like this and they did not do that you'd wake up all sweaty and warm and it's just not that
[00:52:51.680 --> 00:52:53.680]   You know enjoyable
[00:52:53.680 --> 00:53:00.080]   Castor mattress provides long lasting comfort and support you can buy it easily online and completely risk free
[00:53:00.080 --> 00:53:01.360]   They send you a big box
[00:53:01.360 --> 00:53:06.240]   They send you a big box, but you're still kind of amazed that there's a mattress inside the box until you open it up
[00:53:06.240 --> 00:53:12.080]   You slice open the the plastic and it's like it grows and it becomes a full-size mattress and
[00:53:12.080 --> 00:53:19.760]   Uh, then you yeah, it's just kind of amazing that they can ship it the way they do but they do and that's what makes it so easy to get online
[00:53:20.400 --> 00:53:26.560]   Uh, we've we've had a couple actually we have two castor mattresses in our home right now. We got our first one
[00:53:26.560 --> 00:53:30.800]   Uh quite quite a few years ago at this point. I think I think three years ago
[00:53:30.800 --> 00:53:33.600]   Uh super soft super comfortable
[00:53:33.600 --> 00:53:38.720]   I couldn't even imagine like replacing it with another kind of mattress like going into a show showroom floor and getting a
[00:53:38.720 --> 00:53:43.440]   Traditional one in fact my my older daughter still has like a traditional mattress and
[00:53:43.440 --> 00:53:46.240]   Uh, you know for like story time or whatever
[00:53:46.800 --> 00:53:52.000]   When i'm on that bed, it's just not nearly as comfortable like a we have to upgrade her at this point
[00:53:52.000 --> 00:53:55.120]   It's it's obviously we've gone too long without doing that so we will
[00:53:55.120 --> 00:54:01.040]   castor understands the importance of truly trying out a mattress and this is a big key here
[00:54:01.040 --> 00:54:06.000]   Uh, they know that in reality you're going to spend a third of your life on this mattress
[00:54:06.000 --> 00:54:12.560]   Uh, are on a mattress so castor offers free delivery and painless returns within a 100 day period
[00:54:12.560 --> 00:54:16.400]   So you don't have to lie down in a showroom and make a snap decision
[00:54:16.640 --> 00:54:18.640]   You can, um, check it out for a while
[00:54:18.640 --> 00:54:22.480]   Which is how we use our mattresses and see how it how it does over time
[00:54:22.480 --> 00:54:28.400]   Castor mattresses uphold the highest environmental production standards and are made in the usa
[00:54:28.400 --> 00:54:32.480]   Free shipping and returns to the us Canada so get a castor mattress today
[00:54:32.480 --> 00:54:39.520]   And you can actually save 50 dollars towards select mattresses when you go to castor.com/twig
[00:54:39.520 --> 00:54:44.160]   Make sure and enter promo code twig. That's twig. That's t w i g at checkout
[00:54:44.480 --> 00:54:50.240]   That's castor.com/twig with promo code twig at checkout and you'll save 50 dollars on select mattresses
[00:54:50.240 --> 00:54:54.480]   Terms and conditions do apply so make sure and read all the details there
[00:54:54.480 --> 00:54:58.560]   That's castor.com/twig and we think castor uh for their support
[00:54:58.560 --> 00:55:00.720]   So I know somewhere down here
[00:55:00.720 --> 00:55:05.600]   There was a good iot story that I wanted to get your opinions on because I know you guys have opinions on this stuff
[00:55:05.600 --> 00:55:09.200]   You share them each and every week on your podcast
[00:55:09.200 --> 00:55:13.520]   Uh, so maybe you already talked about this, but uh, there's a new iot security bill
[00:55:14.080 --> 00:55:16.720]   That is expected to go into effect
[00:55:16.720 --> 00:55:20.160]   January 1st of 2020 here in california
[00:55:20.160 --> 00:55:28.080]   It was approved late last month and apparently it's the first of its kind the bill dictates that a manufacturer of a connected device
[00:55:28.080 --> 00:55:34.080]   It says quote shall equip the device with a reasonable security feature or features
[00:55:34.080 --> 00:55:41.200]   Which is so incredibly vague like i'm happy they did something, but i'm not really quite sure exactly what they did
[00:55:41.200 --> 00:55:43.760]   Uh, in that you don't want them to be too specific
[00:55:44.400 --> 00:55:46.880]   Because technology changes all the time
[00:55:46.880 --> 00:55:54.560]   So like that gives the ftc and this is how this is usually done is they're like make it reasonable and then like the agencies get to decide
[00:55:54.560 --> 00:55:58.560]   So the ftc will look at this and say well, what's reasonable today?
[00:55:58.560 --> 00:56:00.720]   Are you encrypting your traffic back and forth?
[00:56:00.720 --> 00:56:05.200]   Yeah, that's reasonable and then they're gonna make a fine against a company who doesn't and then the
[00:56:05.200 --> 00:56:11.280]   Company is going to litigate the fine and then the courts will decide if that is or isn't reasonable, right?
[00:56:11.520 --> 00:56:17.360]   So six years for now. We will actually know what this law will mean for companies
[00:56:17.360 --> 00:56:22.080]   This is just a starting point. It seems like but it but it is good
[00:56:22.080 --> 00:56:28.960]   Because it we we do need some kind of stick to hold up to companies and say hey
[00:56:28.960 --> 00:56:35.600]   You should follow this law. I mean, it's basically like telling your kid, you know, you're you're putting up the chore chart, right?
[00:56:35.600 --> 00:56:39.200]   Right, the kid can negotiate things and we'll forget sometimes
[00:56:39.360 --> 00:56:44.640]   but you'll give them a reasonable punishment or you know consequence and they'll
[00:56:44.640 --> 00:56:50.880]   Figure it out. I mean, that's that's kind of what this is. This is telling them. Hey, this is really important to me
[00:56:50.880 --> 00:56:53.840]   So could you take my feelings into consideration, please?
[00:56:53.840 --> 00:56:58.560]   And in kevin and I did we did talk about it. So kevin, do you want to talk about like
[00:56:58.560 --> 00:57:05.760]   This I mean the specifics about default passwords and stuff. Yeah, that's good. Yeah, that's um, that I think there were two things in there
[00:57:05.760 --> 00:57:09.920]   That are specific about not shipping devices with default passwords, which
[00:57:09.920 --> 00:57:18.640]   Meaning an individual password for each device that goes out the door to a consumer, which is kind of crazy talk. That's good
[00:57:18.640 --> 00:57:25.600]   Yeah, that's unusual devices right now share keys. So that's good. Mm-hmm. Right. And then I'm trying to think
[00:57:25.600 --> 00:57:31.600]   Because there's only six hours ago. I should remember uh the updates you you have to force a user
[00:57:32.000 --> 00:57:35.760]   No, it was you have to force the user to change the password change the password, right?
[00:57:35.760 --> 00:57:38.640]   Yeah, so those are those are key
[00:57:38.640 --> 00:57:43.360]   So is that force force them to change their password or give them the option to change their password?
[00:57:43.360 --> 00:57:48.720]   At least no it it makes them change their password and most devices that
[00:57:48.720 --> 00:57:56.960]   So it doesn't stop them from putting password one two three as their new password, but that's my password. How did you know?
[00:57:56.960 --> 00:57:59.600]   I'm sorry kevin
[00:57:59.600 --> 00:58:01.040]   Teng it
[00:58:01.040 --> 00:58:07.120]   We're always spoiling kevin's password on this show and he keeps using one two three. I don't know why he does that
[00:58:07.120 --> 00:58:11.600]   Try four five six. Yeah, that'll throw
[00:58:11.600 --> 00:58:18.480]   Oh, we gotta have we gotta have a talk into you
[00:58:18.480 --> 00:58:21.840]   Uh, yeah, so baby steps. I guess this is this is uh a good
[00:58:21.840 --> 00:58:27.600]   Perhaps a good starting point a good example for other states, uh possibly federal
[00:58:28.320 --> 00:58:33.200]   Uh, you know something on more of a federal level that would that would be passed? I don't I don't know
[00:58:33.200 --> 00:58:38.880]   I don't know what this leads to but it's good. There is a federal law that was written and introduced last year
[00:58:38.880 --> 00:58:44.000]   Um, it did not it's just sitting there. Um, it was pretty lame though
[00:58:44.000 --> 00:58:45.840]   That law was like
[00:58:45.840 --> 00:58:49.360]   And everyone was like, oh, we're gonna get a cyber security law. It's gonna be amazing
[00:58:49.360 --> 00:58:53.120]   But basically it was like if you're gonna sell a connected device to the government
[00:58:53.120 --> 00:58:57.120]   It has to I think it was like be over there updateable, which is good
[00:58:57.760 --> 00:58:59.760]   um, and then
[00:58:59.760 --> 00:59:04.720]   Oh, I can't remember all the specifics. It wasn't very powerful. It was pretty
[00:59:04.720 --> 00:59:10.160]   lame and it only applied to like a limited subset of devices that were sold to the government
[00:59:10.160 --> 00:59:12.880]   so
[00:59:12.880 --> 00:59:15.520]   again
[00:59:15.520 --> 00:59:20.160]   We don't have anything that's like I mean and and I see why it's hard
[00:59:20.160 --> 00:59:27.520]   And there are groups that are working with government agencies like the fda actually has been working with very respected
[00:59:27.600 --> 00:59:30.560]   hacking groups to come up with
[00:59:30.560 --> 00:59:34.080]   Rules basically for medical device security
[00:59:34.080 --> 00:59:39.520]   And that may be a smarter way to do it because the fda can actually create rules
[00:59:39.520 --> 00:59:46.880]   And update them and notify people at a much faster place or pace than congress can vote things into law
[00:59:46.880 --> 00:59:48.720]   so
[00:59:48.720 --> 00:59:54.560]   You know the the challenge though is these agencies spend a lot of time with the companies they regulate and there's
[00:59:55.040 --> 01:00:03.040]   You know, will they be strong enough? I don't know but they there are several legitimate efforts to create things like
[01:00:03.040 --> 01:00:07.600]   audit trails for devices so when something's hacked
[01:00:07.600 --> 01:00:10.320]   You know, you know what happened to it
[01:00:10.320 --> 01:00:13.920]   um updates so making sure everything's over there updateable
[01:00:13.920 --> 01:00:15.600]   um
[01:00:15.600 --> 01:00:21.840]   And rules around that there's rules around encryption. So so those are happening. They're just not happening through like legislation
[01:00:23.520 --> 01:00:25.520]   Yeah, those are so important
[01:00:25.520 --> 01:00:28.560]   Uh as we continue to see time and time again
[01:00:28.560 --> 01:00:31.280]   Many examples why it's so important
[01:00:31.280 --> 01:00:34.720]   Unfortunately, unfortunately has to do with our data. So
[01:00:34.720 --> 01:00:40.560]   Uh, we'll we'll learn our lesson at some point. Um, I thought this was good really good news on
[01:00:40.560 --> 01:00:45.840]   Monday qualcom had an event to show off something that has been
[01:00:45.840 --> 01:00:50.560]   A couple of years in the making the new snapdragon wear 3100
[01:00:51.360 --> 01:00:52.640]   processor
[01:00:52.640 --> 01:00:57.440]   The the previous one the 20 I think it was the 2100 or the 2200 has been used
[01:00:57.440 --> 01:01:02.480]   More than two years now and you know people have long complained about like android
[01:01:02.480 --> 01:01:11.360]   Uh, where o s devices being slow and kind of not super responsive and just kind of lagging in development
[01:01:11.360 --> 01:01:16.480]   Especially when you compare it to the watches that are doing very well. So i'm saying has its um
[01:01:16.960 --> 01:01:22.720]   G, I think it's the gear s three line that people seem to really like obviously, you know, there's the the stripped down fit bit
[01:01:22.720 --> 01:01:25.280]   Um style watches that aren't like full
[01:01:25.280 --> 01:01:31.680]   encompassing smart watches or whatever but do a lot of similar stuff and then obviously apple
[01:01:31.680 --> 01:01:38.880]   Which has a new series of apple watches that they announced today at an event which will not be named at least that was my plan
[01:01:38.880 --> 01:01:40.960]   And I just did i'm very sorry about that
[01:01:40.960 --> 01:01:46.400]   Uh anyways snapdragon wear 3100 was announced and I think this is a
[01:01:46.400 --> 01:01:49.520]   This is a very big deal for wear o s devices
[01:01:49.520 --> 01:01:54.240]   I'm curious to know what you guys think as far as these wearables are concerned
[01:01:54.240 --> 01:01:57.760]   Um, is it is it a little late to the game to fix?
[01:01:57.760 --> 01:02:06.400]   Android wear devices at this point like has has the ship sailed to a certain degree or do you think there's still a lot of life left in this category
[01:02:06.400 --> 01:02:10.800]   We talked about this on this show
[01:02:10.800 --> 01:02:14.080]   Not quite in that but I my thought was
[01:02:14.880 --> 01:02:19.760]   I mean kevin was kind of like man the first place but my thought was after watching what apple did today
[01:02:19.760 --> 01:02:22.720]   And I know this is not an apple focus show but I was like
[01:02:22.720 --> 01:02:25.440]   dang qualcom
[01:02:25.440 --> 01:02:28.080]   You look so lame
[01:02:28.080 --> 01:02:31.520]   And I feel bad. I mean I love qualcom but
[01:02:31.520 --> 01:02:35.040]   But man
[01:02:35.040 --> 01:02:39.840]   So okay, i'm i'm really curious to hear what you what you have to say about this because like like
[01:02:39.840 --> 01:02:42.480]   explaining that that thinking because
[01:02:42.960 --> 01:02:46.320]   Basically the research that I did around the snapdragon wear 3100
[01:02:46.320 --> 01:02:51.840]   Was initially was for last night's show all about android and we talked about it then and it was like okay great
[01:02:51.840 --> 01:02:58.320]   Today I have been so completely blissfully unaware of anything apple. I know that there was an apple watch
[01:02:58.320 --> 01:03:04.640]   I know no details. So what did you see in the kind of new new kind of development of apple watch
[01:03:04.640 --> 01:03:09.760]   That makes you then look at what the the where 3100 offers and go me
[01:03:10.800 --> 01:03:13.280]   They kind of I mean they cram like a 64 bit
[01:03:13.280 --> 01:03:21.360]   Processor a low. I mean it still probably sucks batteries way faster than an android wear watch. I don't have one. So I don't know
[01:03:21.360 --> 01:03:22.720]   um
[01:03:22.720 --> 01:03:24.720]   And then they also developed a
[01:03:24.720 --> 01:03:26.960]   Because apple controls that silicon
[01:03:26.960 --> 01:03:33.760]   You know itself and can say hey designers. We're looking at doing this. Can you optimize the heck out of this for these?
[01:03:33.760 --> 01:03:36.000]   You know six use cases
[01:03:36.000 --> 01:03:40.160]   They fall detection and the I guess advanced
[01:03:40.720 --> 01:03:47.120]   the next gen accelerometer and gyroscope that is better at detecting various gestures
[01:03:47.120 --> 01:03:50.320]   I don't know how much of that is like apple marketing glaze
[01:03:50.320 --> 01:03:55.120]   But the end result and the features that they have with some of that was
[01:03:55.120 --> 01:04:04.320]   Really astonishing like the ability to like accurately detect a fall in you know star various processes for that is something that
[01:04:04.800 --> 01:04:12.000]   And the fact that this is FDA approved for a variety of the FDA approvals mostly on the afib. I don't think it's on fall detection
[01:04:12.000 --> 01:04:14.880]   but
[01:04:14.880 --> 01:04:19.040]   Jeebus that's it's awesome and super compelling
[01:04:19.040 --> 01:04:28.880]   It's something it's something that I think google could do with where os but hasn't in my opinion
[01:04:28.880 --> 01:04:31.680]   Um, I mean ultimately we're talking about
[01:04:32.160 --> 01:04:36.960]   Yeah, okay. Maybe apple has got some secret sauce in their chips and no i'm not trying to discount what they do
[01:04:36.960 --> 01:04:40.400]   They do a great job in their chip design, but the fact that they
[01:04:40.400 --> 01:04:44.400]   You know, they're using very similar if not the same sensors
[01:04:44.400 --> 01:04:50.640]   It's all in that integration that they can do because they control the hardware the software and so on
[01:04:50.640 --> 01:04:52.880]   I
[01:04:52.880 --> 01:04:57.120]   It's in the presentation. I guess it's the way and the implementation is probably the best way to say it
[01:04:57.120 --> 01:05:01.920]   And that's not something i've seen from android where now where os and that's why i don't
[01:05:02.000 --> 01:05:06.080]   Have one of those watches. I actually do own an apple watch. It's the apple watch three with lte
[01:05:06.080 --> 01:05:13.040]   It's because it just works better for what I needed to do, you know, and the four looked impressive i'm not upgrading but
[01:05:13.040 --> 01:05:17.680]   Um, they looked impressive now you are an android phone
[01:05:17.680 --> 01:05:26.800]   User though, right you showed it off earlier. How how do you pull that off with the apple watch because it's not necessarily a super interoperable?
[01:05:27.360 --> 01:05:34.960]   Device right? No, it's not really very interoperable interoperable at all. That's why kevin has two sim cards
[01:05:34.960 --> 01:05:41.920]   Okay, all right, and so i'm important enough to put a sim card in it. Yeah, well, let's put it this way. I've done that
[01:05:41.920 --> 01:05:44.080]   My entire
[01:05:44.080 --> 01:05:51.680]   Writing career. I've always had multiple sim cards at one point I had sim cards from all four carriers for review phones and my own phones
[01:05:51.680 --> 01:05:58.400]   So that's not unusual for me. I didn't do that just to get the apple watch but for a wearable that works best for me
[01:05:58.400 --> 01:06:03.200]   So I just leave the iPhone on the wireless charger at the house and when I leave the house
[01:06:03.200 --> 01:06:09.920]   I get my calls anyway on my wrist and i'm fine or have my other phone with the android sim in it. So, right
[01:06:09.920 --> 01:06:14.080]   I know i'm weird. I know
[01:06:14.080 --> 01:06:16.080]   I mean, the big
[01:06:16.320 --> 01:06:21.200]   The big Qualcomm wear news there was like the double the door radius. I mean, I don't know
[01:06:21.200 --> 01:06:27.200]   Do you want to do you want an android wear watch? I mean, I I don't have an iPhone
[01:06:27.200 --> 01:06:31.840]   So i'm not going to buy an apple watch. I use a fit bit, but yeah, I just look at this and i'm like
[01:06:31.840 --> 01:06:34.240]   And
[01:06:34.240 --> 01:06:39.280]   It's not it's not the chip that has held things back. I know people were on that bandwagon
[01:06:39.280 --> 01:06:44.560]   Yeah, ronamato whom I totally respected a whole thing where he's i was like, oh
[01:06:45.360 --> 01:06:52.000]   But it's not it's not really a chip because what is this chip and we talked about earlier on our other show. I mean, it's um
[01:06:52.000 --> 01:07:00.160]   I forget it's it's reworked architecture of an of a different chip. It's a customized version of that of that chip stacey. What was that the um
[01:07:00.160 --> 01:07:02.480]   Darn, I forget now
[01:07:02.480 --> 01:07:09.040]   Okay, hold on. I'm sorry. I'm sorry. Well, there's a rework of the 2100 though the one beforehand or no something completely different
[01:07:09.600 --> 01:07:15.520]   It's not completely different. Basically what they've done is they've added a low powered co-processor
[01:07:15.520 --> 01:07:23.600]   So that we can so they can offload what they say is 95 of what people typically do with their watches most of the time
[01:07:23.600 --> 01:07:27.600]   Which is very very light in terms of processing power needed
[01:07:27.600 --> 01:07:31.600]   So if you can offload those to the lower powered chips just like we do with our phones today
[01:07:31.600 --> 01:07:36.640]   When you need processing power that other high powered one is there and therefore you save battery life
[01:07:37.040 --> 01:07:44.000]   That's kind of it to me and that's like that's not solving where os is problem. The problem is the interface. It's apps
[01:07:44.000 --> 01:07:49.440]   It's it's a couple of things great about it is is what's that? It's boring
[01:07:49.440 --> 01:07:52.960]   Okay
[01:07:52.960 --> 01:07:59.440]   Yeah, it has been now google is has been showing off the new where os
[01:07:59.440 --> 01:08:03.120]   Revisions like so they're going through and they're doing yet another
[01:08:03.680 --> 01:08:06.960]   Where os upgrades so they're they've given it a facelift
[01:08:06.960 --> 01:08:09.360]   And I think we're starting to see that on the new phones
[01:08:09.360 --> 01:08:14.720]   Especially the phones that come out with this new processor of which I think we know of one right now the month blanc
[01:08:14.720 --> 01:08:20.480]   Summit two, which is not it not going to be an inexpensive wearable device
[01:08:20.480 --> 01:08:22.320]   the
[01:08:22.320 --> 01:08:25.360]   The first one was an eight hundred ninety dollars to start
[01:08:25.360 --> 01:08:30.480]   Watch, you know and going up but anyways, they've they've retooled
[01:08:31.040 --> 01:08:34.320]   Wear os to from from a usability standpoint and
[01:08:34.320 --> 01:08:38.560]   Ui and all that they've upgraded it to kind of the current
[01:08:38.560 --> 01:08:43.920]   Kind of philosophy design philosophy that google's been touting with uh with material
[01:08:43.920 --> 01:08:45.760]   theming and
[01:08:45.760 --> 01:08:50.080]   And all that so it definitely looks different. I don't know if it looks different enough though
[01:08:50.080 --> 01:08:51.440]   I haven't been able to play around with it
[01:08:51.440 --> 01:08:56.480]   I like what i've seen in the screenshots, but I would definitely agree stacy the previous wear os
[01:08:56.800 --> 01:09:02.400]   And android wear before it it was pretty boring like I I appreciated what google was doing which was saying
[01:09:02.400 --> 01:09:07.280]   Let's not let manufacturers like skin it all to craziness and and you know
[01:09:07.280 --> 01:09:11.760]   Go down the rabbit hole that we went years ago with with android os being skin to
[01:09:11.760 --> 01:09:15.440]   You know to tears and then it's not updateable and all these kind of other problems
[01:09:15.440 --> 01:09:18.560]   Let's let's solidify it into a singular kind of design
[01:09:18.560 --> 01:09:23.120]   Uh, but it just wasn't that exciting it was maybe utilitarian but not exciting
[01:09:23.680 --> 01:09:30.720]   And on the utilitarian side they talk about this being you can swap it out of like smartwatch mode into like normal watch mode
[01:09:30.720 --> 01:09:32.720]   I don't even know what we would call that
[01:09:32.720 --> 01:09:37.440]   And it'll last for like a week on without rega like without
[01:09:37.440 --> 01:09:41.200]   Having to recharge it so traditional watch mode is what they call it
[01:09:41.200 --> 01:09:42.960]   Right
[01:09:42.960 --> 01:09:46.800]   So like that that kind of falls into what you're talking about which is
[01:09:46.800 --> 01:09:48.960]   Look, some people
[01:09:48.960 --> 01:09:53.280]   They just want to watch with the slightly extra features. I don't know who those people are
[01:09:53.280 --> 01:09:55.280]   I mean like I feel like you
[01:09:55.280 --> 01:09:58.000]   If you want to smartwatch you're looking at like the apple
[01:09:58.000 --> 01:10:02.880]   Right and if you want like a fitness tracker then you might do the apple or you might do fit bit
[01:10:02.880 --> 01:10:06.240]   If you're not in the apple ecosystem, so it's not clear
[01:10:06.240 --> 01:10:12.160]   The the android wears for people who only want to smartwatch on sometimes or days
[01:10:12.160 --> 01:10:13.040]   I
[01:10:13.040 --> 01:10:18.160]   Mean I think android wear is just for those people who are on android who feel like yeah
[01:10:18.160 --> 01:10:22.000]   They need the smart watch capabilities, but they can't do an apple watch apple doesn't
[01:10:22.320 --> 01:10:27.920]   Have that interoperability and not everybody is going to be willing to get an extra sim and put it in their apple watch
[01:10:27.920 --> 01:10:30.000]   Even though they have an android phone
[01:10:30.000 --> 01:10:35.280]   Uh, you know, I'm sure there are other people that do that like you do Kevin, but I don't know if there's a
[01:10:35.280 --> 01:10:37.120]   I don't like it but it's still
[01:10:37.120 --> 01:10:39.520]   You still need a iphone to talk it like
[01:10:39.520 --> 01:10:43.440]   Yes, so you need a spare iphone laying
[01:10:43.440 --> 01:10:48.160]   Right, right. Yeah, I mean it's not it's not inexpensive because you have to have an iphone
[01:10:48.160 --> 01:10:49.840]   You have to have service for the iphone
[01:10:49.840 --> 01:10:54.800]   And you're gonna pay another $10 a month if you add lte to the watch because of the e-sim in there
[01:10:54.800 --> 01:10:59.040]   So right yes, you're paying for convenience, but you know, edivolot
[01:10:59.040 --> 01:11:01.040]   I don't disagree with anything you guys said about the
[01:11:01.040 --> 01:11:04.240]   Blowness of where os and what it has not accomplished
[01:11:04.240 --> 01:11:11.440]   I've actually owned three four maybe even five android wear watches the issue for me and maybe again. I'm an oddball
[01:11:11.440 --> 01:11:16.320]   I I run every day. I exercise. I use the watch to track everything
[01:11:16.320 --> 01:11:19.120]   and no watch yet
[01:11:19.760 --> 01:11:22.560]   Except for maybe the motor rule of moto active from 2012
[01:11:22.560 --> 01:11:26.000]   Is is rock solid for that then the apple watch for me?
[01:11:26.000 --> 01:11:29.120]   I get app crashes all kinds of problems on
[01:11:29.120 --> 01:11:35.200]   On the android wear apps the same apps that use in the apple watch that work fine. I just don't understand it
[01:11:35.200 --> 01:11:37.760]   Yeah, that's a big bummer. Yeah
[01:11:37.760 --> 01:11:42.880]   I agree. I should I should point out you don't just run every day
[01:11:42.880 --> 01:11:45.520]   you've run daily since
[01:11:45.600 --> 01:11:50.000]   June 10th 2016. How do you know the date? Do you have a tattoo or something?
