;FFMETADATA1
title=Grackles, Nuthatches, and Swifts, Oh My!
artist=TWiT
album_artist=TWiT
album=This Week in Google
track=449
genre=Podcast
comment=http://twit.tv/twig
copyright=These netcasts are released under a Creative Commons License - Attribution-NonCommercial-NoDerivatives 4.0 International. TWiT and TWiT Logo are registered trademarks of Leo Laporte.
publisher=TWiT
date=2018
encoder=Lavf59.27.100

[00:00:00.000 --> 00:00:03.800]   It's time for Twig this week at Google Jeff Jarvis is here Stacy Higginbotham
[01:05:32.460 --> 01:05:36.540]   I'll just know you don't either do I and certainly not as a stacey Stacey saying when does this end?
[01:05:36.540 --> 01:05:42.620]   Actually, I have the huge story that we coming up in just a second
[01:05:42.620 --> 01:05:47.660]   But real quickly in the related vein subscribe with Google has been launched
[01:05:47.980 --> 01:05:52.420]   That's what I just talked about okay. So that's it if you want to do yeah, that's part of this
[01:05:52.420 --> 01:05:54.020]   So if you want to do it, what do we do?
[01:05:54.020 --> 01:05:58.260]   Do we do we just get the when you when you get hit when you get hit by the solution go through wall?
[01:05:58.260 --> 01:06:02.180]   Yeah, you'll go through Google by the way the FT present. It's a really interesting data
[01:06:02.180 --> 01:06:04.180]   They did a lot of experimentation with Google
[01:06:04.180 --> 01:06:06.180]   Sorry Stacey in two more minutes
[01:06:06.180 --> 01:06:11.540]   Where they saw if they have a big wall FT does financial times does for pay wall
[01:06:11.540 --> 01:06:16.980]   So Google could look at the funnel and who was interested in the FT who was coming in and they could monitor that for the FT
[01:06:16.980 --> 01:06:22.860]   They have to look at the bottom of the funnel and saw that if they so they tried to give people three free pages a month
[01:06:22.860 --> 01:06:27.940]   And what happened and then they went down to one free page a month it pushed up the conversion
[01:06:27.940 --> 01:06:32.380]   But they lost the people coming into the funnel. They lost the prospects. They tried three pages
[01:06:32.380 --> 01:06:36.740]   That was a week or a day, but then they went to a month three a month
[01:06:36.740 --> 01:06:41.220]   And you know it and they played with it and they realized they've got to segregate people into three categories
[01:06:41.220 --> 01:06:45.380]   People who were just coming at the beginning you get lots of free stuff because we want you to get a habit
[01:06:45.740 --> 01:06:50.700]   Then you start getting a little too habitual. We're gonna cut you back and try to push you then you come back all the time
[01:06:50.700 --> 01:06:52.700]   boom, no, you're getting the wall and
[01:06:52.700 --> 01:06:57.900]   And so Google is working with the publishers on this kind of data to figure out how to make that operate
[01:06:57.900 --> 01:06:59.900]   I think it's a good and healthy
[01:06:59.900 --> 01:07:02.140]   partnership
[01:07:02.140 --> 01:07:05.900]   I'm gonna move to a shack in the forest and
[01:07:05.900 --> 01:07:10.980]   Disconnect from everything, but I still think I'll have a working toilet, but other than that
[01:07:10.980 --> 01:07:15.460]   Just moving away from it all no electricity now
[01:07:15.460 --> 01:07:20.700]   Oh no the electric company's spying on me this week with throw
[01:07:20.700 --> 01:07:32.860]   So here's some bad news I actually maligned Congress. I said they can't get anything done in fact
[01:07:32.860 --> 01:07:40.700]   They they have gotten something done. They've passed Cesta Fosta by not oh, okay first of all by 97 to 2
[01:07:40.700 --> 01:07:44.420]   Who are the two who's gonna vote against?
[01:07:44.940 --> 01:07:50.740]   Yeah, child porn and that's where we are but it doesn't in fact it overturned section 230
[01:07:50.740 --> 01:07:55.420]   Which is awful which protects online platforms from liability?
[01:07:55.420 --> 01:08:01.340]   Again, you know for some types of speech by their users putting publishers we might add yeah
[01:08:01.340 --> 01:08:08.220]   So if somebody posts something horrible in a blog comment your the blogger is liable
[01:08:08.220 --> 01:08:11.060]   No longer protective
[01:08:11.300 --> 01:08:17.260]   So what's gonna happen? Let's let's all take a take a relaxing chill pill for a moment what'll happen is
[01:08:17.260 --> 01:08:20.980]   We'll get a use case that is not sex work related
[01:08:20.980 --> 01:08:22.820]   They'll sue
[01:08:22.820 --> 01:08:27.500]   The courts will either carve out an exception or they'll send this back to Congress and say yo
[01:08:27.500 --> 01:08:35.140]   You screwed up fix it. Yeah, and then we'll be back because yes the first time someone comes in and I mean
[01:08:35.140 --> 01:08:38.980]   We'll see a good test case and it is painful. I'm not saying this is ideal
[01:08:38.980 --> 01:08:44.600]   But this is kind of where we are as a as a people by the way the law is retroactive
[01:08:44.600 --> 01:08:51.080]   So even more opportunity for you to sue
[01:08:51.080 --> 01:08:57.100]   So yeah, it's aimed at sex trafficking but
[01:08:57.100 --> 01:09:03.300]   Of course when you overturn this safe harbor protection it means all sorts of stuff
[01:09:04.340 --> 01:09:09.980]   Sad to say IBM and Oracle companies whose business models don't rely on 230 were quick to jump
[01:09:09.980 --> 01:09:13.780]   On board the bill and support it. So was the internet association?
[01:09:13.780 --> 01:09:21.020]   Because big internet companies aren't gonna have too much trouble. It's the little the little guys are gonna have to put up with this
[01:09:21.020 --> 01:09:26.900]   Yeah, we'll watch this is EFF's article if you want to read more about it and understand
[01:09:26.900 --> 01:09:30.700]   It is it is passed through both the House and Senate
[01:09:30.700 --> 01:09:36.780]   So it just remains to be signed before it becomes a law Elliot Harmon how Congress censored the internet published today
[01:09:36.780 --> 01:09:42.540]   On EFF dot org if we're because we're paying attention to all we're paying attention to the wrong thing sometimes
[01:09:42.540 --> 01:09:44.540]   But we have a way to do
[01:09:44.540 --> 01:09:48.700]   Pay no attention to this Sesta Fosta look at it look at Facebook
[01:09:48.700 --> 01:09:56.780]   Okay, I was thinking about look who's been fired lately from you know the cabinet slash White House well that too, right?
[01:09:56.780 --> 01:09:58.780]   That's a nice. That's a great circus
[01:09:59.580 --> 01:10:01.580]   Thank you Twitter
[01:10:01.580 --> 01:10:08.940]   Google actually this is an interesting story Google has created an open source VPN anyone can install
[01:10:08.940 --> 01:10:18.580]   But there's one guy who's not too happy about it the guy who invented it in the first place or something an awful lot like it
[01:10:18.580 --> 01:10:20.580]   Dan Guido launched a
[01:10:20.580 --> 01:10:22.660]   project
[01:10:22.660 --> 01:10:29.340]   That gave you call that gave you a VPN in easy to set up VPN in late 2016
[01:10:30.180 --> 01:10:32.180]   that
[01:10:32.180 --> 01:10:36.660]   Is very similar, but I don't know maybe who knows the more the merrier, right?
[01:10:36.660 --> 01:10:41.060]   So it's well Google's is called outline you could run it on your own server
[01:10:41.060 --> 01:10:44.500]   But if you don't have a server digital ocean makes it like a one button
[01:10:44.500 --> 01:10:48.740]   install rack space Google cloud engine EC2 and
[01:10:48.740 --> 01:10:57.140]   It'd be easy enough to set up and and then have a VPN that you could trust and as we've learned a lot of these big VPNs are not so trustworthy
[01:10:57.140 --> 01:10:59.140]   as we thought
[01:10:59.140 --> 01:11:06.540]   You know what I would like in I don't know if this works, but you know my my hate the reason I don't have a VPN
[01:11:06.540 --> 01:11:09.780]   I don't hate it. That's way too much, but it breaks a lot of my
[01:11:09.780 --> 01:11:18.820]   Geographically based functionality so my television my Amazon echo and so I wish there was like a VPN plus a masking service that
[01:11:18.820 --> 01:11:25.020]   Said hey, so I could say hey I want to be indicated that I'm in Austin or I'm in Texas
[01:11:25.020 --> 01:11:27.540]   At this actually
[01:11:27.940 --> 01:11:34.820]   Tunnel bearer, okay, and you could do it with you say where you want to be you could do it with this if you ran this VPN on a
[01:11:34.820 --> 01:11:41.020]   Home server it would identify itself is coming from the house and then you log into it from where the outside world
[01:11:41.020 --> 01:11:45.040]   The idea is it protects you when you're out and about but still gives you you know
[01:11:45.040 --> 01:11:51.260]   Locally I want something on my house that protects me against ISPs looking at all of my data for my connected devices
[01:11:54.900 --> 01:12:01.180]   Yeah, I'll bear might do that although yeah, I don't know I just don't want to wait. Okay. Yeah, this is
[01:12:01.180 --> 01:12:08.340]   This is because I tried VPNs in the past and I'm like oh I always try many aspects of my life slows everything down
[01:12:08.340 --> 01:12:14.300]   Yeah, Leo. I think they were pushing this VPN thing as a way for journalists to be able to well
[01:12:14.300 --> 01:12:19.620]   That's one of the uses for sure right yes. Yes, absolutely. It's all encrypted. It's a privacy tool
[01:12:19.620 --> 01:12:26.900]   Well, it's I maybe I shouldn't assume that everybody knows what a VPN is but the idea is it creates an encrypted tunnel between you and the server
[01:12:26.900 --> 01:12:29.140]   so that where you are is
[01:12:29.140 --> 01:12:36.780]   Hidden and and the data you're exchanging with the outside world is hidden until it gets to the server at that point has to enter the
[01:12:36.780 --> 01:12:40.300]   Outside world that's why if you run it out of your house. It'll look like it's coming from your house
[01:12:40.300 --> 01:12:47.660]   And many people use commercial VPNs, but the problem is we it's hard to know what their privacy policies really are
[01:12:47.660 --> 01:12:54.460]   We've we just yesterday on security now to report on I think three different well-known VPNs that we're leaking information
[01:12:54.460 --> 01:12:56.820]   I p address information stuff like that. I
[01:12:56.820 --> 01:13:03.220]   Think they talk about news again because I have to go do something really fast. Okay, go do it and I will talk about
[01:13:03.220 --> 01:13:10.300]   Let's let's talk about what Stacy really disagrees with man. All right, how about I like this at South by Southwest
[01:13:10.300 --> 01:13:17.500]   YouTube announcing that they're going to use wiki PDF to to verify claims on conspiracy theory and other YouTube
[01:13:17.660 --> 01:13:23.620]   Videos they're gonna link to what they didn't fit about it. They're gonna link to them
[01:13:23.620 --> 01:13:27.740]   When did you end it anybody ever say hello Wikipedia? I'm gonna link to you, right?
[01:13:27.740 --> 01:13:34.820]   Okay, I don't understand what the fuss is I think it's an example of people's thought they're trying to find any angle
[01:13:34.820 --> 01:13:37.460]   And there's there's problems on YouTube
[01:13:37.460 --> 01:13:43.140]   There's go problems galore and Wikipedia is probably not the solution, but linking to Wikipedia is not an evil
[01:13:43.300 --> 01:13:49.540]   No, I think maybe it was the way Susan was just he said as if it was a partnership as
[01:13:49.540 --> 01:13:52.020]   opposed to
[01:13:52.020 --> 01:13:56.700]   Just maybe linking to it. They don't even do partnerships. You linked to them. Yeah
[01:13:56.700 --> 01:14:02.300]   But Google's been doing that for ages. She said well, I wish I could find the quote
[01:14:02.300 --> 01:14:06.660]   It's the New York Times. It says she she would enlist Wikipedia's help
[01:14:06.660 --> 01:14:12.020]   It's not exactly if you link to it. It's not really enlisting their help that no, it's not
[01:14:12.020 --> 01:14:14.620]   No, but maybe that's the New York Times. I don't have the
[01:14:14.620 --> 01:14:16.740]   Yeah, I don't have the quote in front of me
[01:14:16.740 --> 01:14:24.740]   So she says YouTube will soon begin experimenting with what it calls quote information cues and quote sourced from Wikipedia
[01:14:24.740 --> 01:14:29.420]   The cues would appear as captions and article links beneath videos that deal with topics
[01:14:29.420 --> 01:14:33.940]   related to popular conspiracy theories like the moon landing and chem trails
[01:14:33.940 --> 01:14:38.980]   People who were interested in chem trails wanted to know more about the moon landing I
[01:14:41.300 --> 01:14:45.420]   Don't know did you see his date of to Vescue's piece a week ago? I don't we talk about last week
[01:14:45.420 --> 01:14:49.180]   I thought it up. But maybe it was on Twitter. Yeah, I thought it was really good
[01:14:49.180 --> 01:14:54.900]   No, actually we did talk about it. Never mind. Never mind. We did we did talk about it here. We did talk about it. Yep. Yep. Yep
[01:14:54.900 --> 01:14:59.280]   Remind me again what she was talking about I feel saying that that it
[01:14:59.280 --> 01:15:03.100]   intensifies interest and so if you started vegetarian things you
[01:15:03.100 --> 01:15:09.140]   Escalates your escalates which in one way can make sense. Oh, you're interested in that
[01:15:09.140 --> 01:15:11.420]   I'll give you more and deeper the other way
[01:15:11.420 --> 01:15:16.720]   It's obviously bad, but but that's the thing about all of these algorithmic things. They all make sense
[01:15:16.720 --> 01:15:24.180]   Absolutely to the algorithm. It's all about increasing engagement if the algorithm is to get more clicks that works
[01:15:24.180 --> 01:15:27.140]   To deliver
[01:15:27.140 --> 01:15:31.940]   Well, and yeah, it delivers value the problems computers are terrible at context
[01:15:31.940 --> 01:15:33.700]   So I can walk into a library
[01:15:33.700 --> 01:15:38.180]   We actually just a few days ago walked into the library my daughter and I and my daughter asked
[01:15:38.900 --> 01:15:42.220]   For a book for young adults. She's like, I'm really into mermaids
[01:15:42.220 --> 01:15:48.420]   Do you have any books on mermaids? And so the lady brought us to some graphic novels about mermaids and some other stuff and then
[01:15:48.420 --> 01:15:56.700]   My parents are great. They are great. But if my you know, so but she has YouTube for weird
[01:15:56.700 --> 01:16:03.300]   Sex things about mermaids because she knows there's you tubes like oh, you like mermaids a lot of you
[01:16:05.540 --> 01:16:10.020]   Exactly right and that's the problem is that the algorithm is doing everything right. It's doing what it's supposed to do
[01:16:10.020 --> 01:16:16.780]   It's just that the consequences or the side effects are not well understood or thought about and they just sort of human context
[01:16:16.780 --> 01:16:20.700]   Humans, I mean computers have no common sense. They know their computers
[01:16:20.700 --> 01:16:26.980]   I don't this I'm sure this is at a context, but another South by revelation
[01:16:26.980 --> 01:16:31.700]   This one from layer Liar Cohen the YouTube's global head of music
[01:16:33.220 --> 01:16:35.740]   the people who treat music
[01:16:35.740 --> 01:16:41.660]   YouTube like a music service passively listening for long periods of time are going to encounter more ads
[01:16:41.660 --> 01:16:47.900]   You're not gonna be happy after you're jamming to stairway to heaven and you get an ad right after that
[01:16:47.900 --> 01:16:51.780]   We're doing that he says so you'll subscribe so you'll pay
[01:16:51.780 --> 01:16:58.140]   The headline YouTube will frustrate some users with ads so they pay for music. I see nothing wrong with this
[01:16:58.140 --> 01:17:00.780]   Okay, good
[01:17:00.780 --> 01:17:02.780]   Right nothing. I mean no
[01:17:03.100 --> 01:17:06.620]   Hey, you've been listening for four hours. We're gonna give you some more ads till you pay
[01:17:06.620 --> 01:17:10.180]   That's business. I yeah
[01:17:10.180 --> 01:17:17.540]   Sorry, I can't see why someone would be frustrated by this. I can see why someone might be like dude that sucks, but I yeah
[01:17:17.540 --> 01:17:23.740]   Yeah, I pay for it. I pay for it. I'm the first to give you something free. It's not free the new service
[01:17:23.740 --> 01:17:27.180]   Well frustrate and seduce users of YouTube's free service
[01:17:27.180 --> 01:17:30.180]   Says go straight and seduce
[01:17:30.180 --> 01:17:32.180]   The incident
[01:17:32.180 --> 01:17:36.500]   Stick that's the that's the whole thing. I guess a stick in a carrot. It's just like life
[01:17:36.500 --> 01:17:39.220]   Life
[01:17:39.220 --> 01:17:49.860]   They will in time Cohen says appreciate the advertising everyone is drunk on the growth of subscription
[01:17:49.860 --> 01:17:54.340]   I don't know what late later was smoking before I went up on stage
[01:17:56.460 --> 01:18:02.460]   Okay, YouTube so amber yes, go ahead uber uber. I find the story
[01:18:02.460 --> 01:18:09.300]   Yeah, this is really interesting the way it's being headed exactly a self-driving uber
[01:18:09.300 --> 01:18:12.940]   Night before last
[01:18:12.940 --> 01:18:18.140]   Sadly killed in Arizona pedestrian it was about 10 p.m. In the dark
[01:18:18.140 --> 01:18:23.260]   The uber car traveling at 40 miles an hour and a 35 mile an hour zone had a safety driver
[01:18:23.820 --> 01:18:26.540]   Neither the safety driver nor the car saw the woman
[01:18:26.540 --> 01:18:30.660]   Or stopped they didn't try it. There's no evidence that break at all
[01:18:30.660 --> 01:18:37.300]   Woman was struck and killed she was walking her bike across a four lane street not in the crosswalk
[01:18:37.300 --> 01:18:39.940]   after reviewing the video
[01:18:39.940 --> 01:18:44.060]   Tempe police told the San Francisco Chronicle. No one
[01:18:44.060 --> 01:18:51.020]   Could have avoided this driver or a self-driving car. She came out of the shadows so suddenly
[01:18:51.020 --> 01:18:53.380]   There was nothing anybody could do about it
[01:18:53.940 --> 01:18:57.140]   Of course because it's self-driving vehicle that killed a human
[01:18:57.140 --> 01:19:01.260]   Uber immediately suspended all of its self-driving vehicle research
[01:19:01.260 --> 01:19:03.820]   indefinitely and
[01:19:03.820 --> 01:19:08.340]   I imagine I haven't seen it but people are calling for the end of self-driving vehicles. I don't know
[01:19:08.340 --> 01:19:11.380]   Do you blame the don't say that don't say that?
[01:19:11.380 --> 01:19:15.740]   That that was massive speculation that was bad behavior right there
[01:19:15.740 --> 01:19:22.500]   I'm sure somebody is I just don't have anybody in front of me doing that but well, let's let's not give them the time of day
[01:19:22.500 --> 01:19:26.620]   Do you you don't think anybody's saying oh see this is why we shouldn't have self-driving vehicles?
[01:19:26.620 --> 01:19:34.540]   That's kind of the tenor of all the coverage was well, that's that's this what we're setting expectations for that's
[01:19:34.540 --> 01:19:40.740]   On the media. Mm-hmm like oh someone died. I think people would be legitimately freaked out
[01:19:40.740 --> 01:19:44.980]   I think it's fine to say hey this happened and we don't love it
[01:19:44.980 --> 01:19:50.780]   Let's let's talk about what happened right just like if someone hits a child. That's terrible
[01:19:50.780 --> 01:19:54.220]   Well, you know, that's the next thing that's gonna happen at Thomas vehicle
[01:19:54.220 --> 01:19:57.660]   Well at some point some kid will dart out in front of an autonomous vehicle hit a kid and
[01:19:57.660 --> 01:20:01.620]   You think that people will just smart enough to say well there nothing you can do about that
[01:20:01.620 --> 01:20:07.860]   Well, will we also do this to the statistical view is that in five years when there's half the cars or tons of vehicles
[01:20:07.860 --> 01:20:14.660]   And we've gone from six thousand pedestrian deaths to three thousand will anyone notice the first thing I thought when I heard the story
[01:20:14.660 --> 01:20:17.900]   And I didn't hear anything more than the self-driving car hit somebody was
[01:20:18.460 --> 01:20:21.940]   there's only two possibilities the self-driving car malfunctioned or
[01:20:21.940 --> 01:20:25.820]   She jumped, you know, she was not visible
[01:20:25.820 --> 01:20:29.580]   she came out from between two cars or something and there was no way it could stop and I
[01:20:29.580 --> 01:20:35.380]   Because I trust the cameras and I trust the braking and I trust all that much more than I trust a human to
[01:20:35.380 --> 01:20:39.940]   Notice it and respond appropriate the cars can respond immediately as soon as it notices it
[01:20:39.940 --> 01:20:44.820]   So I actually do trust the self-driving car more than the human that did you have a sense of?
[01:20:46.460 --> 01:20:49.740]   Uber car versus Google car who would have done a better job?
[01:20:49.740 --> 01:20:59.020]   Well, I thought that uber I didn't think about its technical prowess, but I was like oh, it'll be interesting to see how uber handles yet another blow to its
[01:20:59.020 --> 01:21:02.300]   Well, that's the point. Yeah, so maybe because of it's because it's uber
[01:21:02.300 --> 01:21:05.020]   But it wouldn't be ahead. I mean
[01:21:05.020 --> 01:21:11.140]   The same day. I'm sure cars hit a hundred other pedestrians in six thousand pedestrian dusty here. Okay
[01:21:13.140 --> 01:21:20.100]   20 a day. Oh it is. Oh, oh, absolutely. Well, it is but it happens 20 times a day. You don't see the headline 20 times a day
[01:21:20.100 --> 01:21:22.140]   Well, okay
[01:21:22.140 --> 01:21:29.660]   It's a legitimate headline because this is a new thing right what you're trying to do is shade it in this tone that I don't think a lot of people
[01:21:29.660 --> 01:21:35.700]   I'm wrong you're implying a tonality that I'm sure the occasional person might have but I don't think that's the mass
[01:21:35.700 --> 01:21:38.780]   Nobody blames the autonomous vehicle for this. This is just normal
[01:21:39.500 --> 01:21:45.140]   Well, I think people are like hey, this happened. What happened? Let's get information. That's the first thing I was like whoa
[01:21:45.140 --> 01:21:49.220]   This is a big deal because this is the first thing that happened. How did it happen?
[01:21:49.220 --> 01:21:51.940]   and
[01:21:51.940 --> 01:21:54.620]   Once I found out the car was driving at 40 miles an hour
[01:21:54.620 --> 01:22:01.060]   I had a friend who actually hit somebody who was crossing a major thoroughfare at 10 o'clock at night outside of any
[01:22:01.060 --> 01:22:05.460]   Crosswalk and you know what my friend hit her and it was horrible for her right?
[01:22:06.940 --> 01:22:09.860]   You know this this was the kind of thing that could not be
[01:22:09.860 --> 01:22:14.380]   Well on the bright side the card isn't gonna feel bad at an autonomous vehicle. Oh
[01:22:14.380 --> 01:22:20.460]   No, I'm sure the safety driver feels pretty bad. The safety driver probably does feel bad. Yeah
[01:22:20.460 --> 01:22:23.100]   He says the first thing I knew we're all the same thing
[01:22:23.100 --> 01:22:29.420]   I noticed there's cameras everywhere. So the first thing I know I didn't know anything was wrong until I heard the us hit her
[01:22:29.420 --> 01:22:34.100]   So it's very sad. I mean, it's very sad. I'm not I'm not in anywhere
[01:22:35.260 --> 01:22:37.620]   It's worse because she was apparently homeless and
[01:22:37.620 --> 01:22:42.980]   She she had a bike loaded up with stuff and wasn't paying attention
[01:22:42.980 --> 01:22:49.220]   Obviously she went right in front of a car and it makes it but but at all but also the other problem is always a homeless person
[01:22:49.220 --> 01:22:53.540]   I actually didn't know she was much. I actually had a sense of that. Okay. Yeah
[01:22:53.540 --> 01:22:59.820]   Well, and so here's some interesting things to think about right when you have this sort of thing happen in
[01:23:00.660 --> 01:23:07.700]   In an autonomous car. We're gonna have instant data about what that's true. We have video from front back. Mm-hmm good point
[01:23:07.700 --> 01:23:14.540]   Yeah, and so so there's interesting things about liability, but also like right now, you know the NT
[01:23:14.540 --> 01:23:20.420]   National Transportation Safety Board NTSB is out there those things take like 18 months to resolve
[01:23:20.420 --> 01:23:28.580]   So when can we start expecting the speed of investigations on these things to you know have that information come out in an authoritative way?
[01:23:29.380 --> 01:23:33.660]   That hasn't happened before and I think that'll start shading coverage a little bit too. I
[01:23:33.660 --> 01:23:39.100]   Actually, here's a great. I really actually like this take from curbed
[01:23:39.100 --> 01:23:47.300]   Really the problem is that we've built our cities in favor of cars more than humans. Yes
[01:23:47.300 --> 01:23:50.500]   The cities are not pedestrian friendly at all
[01:23:50.500 --> 01:23:55.660]   And if you've ever been in these Arizona streets, they're big why there's a four lane
[01:23:56.180 --> 01:24:01.340]   Yeah, you know street through a city through a town. I mean that's there are all these big streets
[01:24:01.340 --> 01:24:05.420]   This is a I mean look at this intersection. This is this is an intersection that favors
[01:24:05.420 --> 01:24:10.300]   This is a browser that doesn't favor me
[01:24:10.300 --> 01:24:13.820]   I hate chrome
[01:24:13.820 --> 01:24:18.460]   Or is this edge? I hate Jesus you're hating everything now. I'm hanging everything. Well. What is doing?
[01:24:18.460 --> 01:24:25.340]   I can never show anything anymore. It's just it just freaks. It's only on Twitter. It freaks out. It doesn't like Twitter for some reason
[01:24:26.340 --> 01:24:28.780]   I'll zoom in here. Maybe maybe
[01:24:28.780 --> 01:24:35.940]   But I mean this is clearly an intersection that favors cars. Yeah humans, right? Was it let's count that
[01:24:35.940 --> 01:24:42.100]   One two three four five lanes just in that one part. Yeah. Yeah
[01:24:42.100 --> 01:24:45.660]   So I think that actually is a
[01:24:45.660 --> 01:24:48.020]   If I would not mind that story
[01:24:48.020 --> 01:24:54.860]   If I was worried that there would be all this and you're right there hasn't been so I was worried for no reason
[01:24:54.980 --> 01:24:59.740]   Did they be backlash against autonomous vehicles because of this but there it doesn't seem to be?
[01:24:59.740 --> 01:25:05.780]   Moving right along
[01:25:05.780 --> 01:25:10.700]   I saw some other things that were interesting I think
[01:25:10.700 --> 01:25:13.860]   What was it?
[01:25:13.860 --> 01:25:15.740]   Amazon
[01:25:15.740 --> 01:25:23.120]   How I thought the numbers is not a number but the numbers on how what video has done for Amazon a leaked memo
[01:25:23.660 --> 01:25:25.660]   from 2016
[01:25:25.660 --> 01:25:34.540]   Says that man in the high castle which cost 72 million to produce Wow drew in 1.15 million prime subscribers
[01:25:34.540 --> 01:25:42.900]   Right so that was a subscriber acquisition cost of 63 dollars for 99 dollars cash from the US and God knows what it paid off right away
[01:25:42.900 --> 01:25:45.420]   Yeah, yeah, so you see why why profit
[01:25:45.420 --> 01:25:47.980]   content is
[01:25:47.980 --> 01:25:50.260]   Has value again if it sells subscriptions
[01:25:50.260 --> 01:25:54.100]   This is actually also an interesting graph from that internal document
[01:25:54.100 --> 01:25:58.580]   Amazon evaluates TV shows by their cost per first stream
[01:25:58.580 --> 01:26:01.900]   The price to hook a customer on prime
[01:26:01.900 --> 01:26:06.860]   They divide the shows production and marketing expenses by the number of people who stream that program first
[01:26:06.860 --> 01:26:11.100]   After signing up. So if you sign up for prime the first show you stream
[01:26:11.100 --> 01:26:18.860]   So so the grand lower is better obviously grand tour number one then the man in the high castle number two
[01:26:19.220 --> 01:26:21.940]   Bosch these are presumably shows people
[01:26:21.940 --> 01:26:26.780]   Signed up to prime for although. I don't think that's always the case for instance
[01:26:26.780 --> 01:26:31.300]   Bosch shows up with a big logo whenever I go to Amazon Prime
[01:26:31.300 --> 01:26:33.900]   So that may be why I got a lot of hits hand of God
[01:26:33.900 --> 01:26:37.820]   It's a book people might who like the book might have might have gone there
[01:26:37.820 --> 01:26:42.460]   I'm curious how much of these shows are based on kind of books or reader type
[01:26:42.460 --> 01:26:47.540]   You know like people the grand true brought people in because the BBC canceled it and it moved there
[01:26:47.540 --> 01:26:51.500]   And I had a built-in audience man in the high castle was a book got a lot of attention
[01:26:51.500 --> 01:26:54.820]   It's not very good nor is Bosch
[01:26:54.820 --> 01:27:00.420]   In my opinion my humble opinion hand of God Goliath moats art in the jungle
[01:27:00.420 --> 01:27:05.260]   Bosch season two man in the high castle season two that's interesting season one
[01:27:05.260 --> 01:27:11.620]   Did much better for both of these sneaky Pete and good girls revolt if it's the first thing you stream
[01:27:11.620 --> 01:27:14.820]   I imagine that you would do season one first you sign up
[01:27:14.820 --> 01:27:16.820]   You don't just smart
[01:27:16.820 --> 01:27:20.580]   Of course, you don't start in the middle. I
[01:27:20.580 --> 01:27:26.460]   Don't know maybe you don't start in the middle you start at the beginning
[01:27:26.460 --> 01:27:33.980]   Course see this is why computers will never be better than Stacy
[01:27:33.980 --> 01:27:40.900]   There's you there's your there's your title of the show. Yeah, it's not it's it's obvious
[01:27:40.900 --> 01:27:46.580]   I you know you ask me for some mermaid videos. I'll show you some mermaid videos. I'm not gonna try
[01:27:46.580 --> 01:27:51.100]   Amazon's adding a fingerprint reader to its key app
[01:27:51.100 --> 01:27:55.940]   That's not for the person who's got access to your home. That's for you
[01:27:55.940 --> 01:28:01.380]   So is it for the app on so is it just it's only on Android?
[01:28:01.380 --> 01:28:06.360]   Yeah, yeah, so somebody can't get your phone and let people into the house. I guess
[01:28:07.100 --> 01:28:10.720]   Yay, I still would not let it Amazon deliver
[01:28:10.720 --> 01:28:16.140]   My house no way Google's now letting you download a handful of programs
[01:28:16.140 --> 01:28:23.060]   Without downloading them or maybe I should say it's only if it's fuchsia, right Dan down. No, no, no
[01:28:23.060 --> 01:28:29.820]   This is this is down. Yeah, it's basically PWA's it's actually something Google announced long before that
[01:28:29.820 --> 01:28:31.820]   Remember they announced it at Google I owe a couple of years back
[01:28:32.420 --> 01:28:38.260]   The idea that Google plans to instant instant game instant and now it's games. They've had some other instant apps
[01:28:38.260 --> 01:28:45.900]   So essentially it's like try before you download final fantasy 15 a new empire panda pop
[01:28:45.900 --> 01:28:48.180]   Clash Royale
[01:28:48.180 --> 01:28:55.060]   It's a big deal because in the past these if I these you know instant apps were too limited to two megabytes games
[01:28:55.060 --> 01:28:59.620]   Two megabytes isn't enough so they've increased the maximum file size to 10 megabytes
[01:29:01.700 --> 01:29:06.340]   You know, it's funny the cuz they announced this so long ago and it's finally kind of materializing
[01:29:06.340 --> 01:29:09.140]   But PWA I think in the long run is going to replace this
[01:29:09.140 --> 01:29:11.420]   Video again
[01:29:11.420 --> 01:29:13.860]   Progressive web apps. Oh, okay. Thank you
[01:29:13.860 --> 01:29:16.180]   I'm like a page that acts like an app because the
[01:29:16.180 --> 01:29:22.620]   Right the the one makes the web page act more like an app the other makes the app act more like a web page
[01:29:22.620 --> 01:29:26.020]   But they basically come together and it but isn't that the essence of fuchsia?
[01:29:26.500 --> 01:29:32.060]   This whole notion of a drawer and downloading is now just gone and you just do what you want to do when you want to do it a
[01:29:32.060 --> 01:29:36.420]   System built for instant apps on steroids according to nine to five Google
[01:29:36.420 --> 01:29:44.660]   Fuchsia which we're still not kind of really clear what the plan is for fuchsia. Does it replace Android? Does it replace?
[01:29:44.660 --> 01:29:47.060]   Chrome OS
[01:29:47.060 --> 01:29:51.580]   What is it? What does it do mostly because the fuchsia today is not very capable?
[01:29:51.980 --> 01:29:56.900]   And but you do run it on a Chromebook, right? So maybe it's your place Chrome OS. I don't know
[01:29:56.900 --> 01:30:02.500]   Oh, I was hoping for explanation. I saw the story and I was like, oh, I can't wait for that you guys to explain fuchsia to me
[01:30:02.500 --> 01:30:05.460]   It's just another operating system from Google. It's early days yet
[01:30:05.460 --> 01:30:13.060]   So the most important thing though is these processes will be completely transparent looks like Google is building fuchsia
