
[00:00:00.000 --> 00:00:04.160]   It's time for Mac break weekly. We're getting closer and closer to the iPhone launch
[00:46:28.800 --> 00:46:31.360]   Inside the bay area. Yes exactly
[00:46:31.360 --> 00:46:34.320]   I was waiting. I was waiting for that. I threw a song
[00:46:34.320 --> 00:46:37.200]   No one swung. I just I was like
[00:46:37.200 --> 00:46:40.800]   Over there like it wasn't he was it wasn't going faster in 60 miles an hour
[00:46:41.120 --> 00:46:43.120]   Right over the middle rolling
[00:46:43.120 --> 00:46:46.240]   There he's like the home run derby of the all-star game just
[00:46:46.240 --> 00:46:48.960]   I'm playing t-ball
[00:46:48.960 --> 00:46:51.120]   Out of the park
[00:46:51.120 --> 00:46:57.040]   Apple suppliers apparently well, I don't know I'm talking rene and andy and alex here
[00:46:57.040 --> 00:46:59.520]   I don't want to say anything, but according to some
[00:46:59.520 --> 00:47:04.320]   Bloomberg says apple suppliers have started making new iPads
[00:47:04.320 --> 00:47:06.960]   Better hurry up. They're gonna have not for october
[00:47:08.080 --> 00:47:12.640]   Yeah, you that's I mean if they're gonna announce them in october that you'd bet you'd start now right two months
[00:47:12.640 --> 00:47:22.640]   Mass production of a full-sized ipad with a 9.7 inch screen is already underway says bloomberg with an unveiling projected for the end of this quarter
[00:47:22.640 --> 00:47:27.840]   Early next said two of the people who asked not to be identified because the details aren't public a new version
[00:47:27.840 --> 00:47:33.520]   On twit right now. It's gonna be an iphone six or iphone six s next year leo and an iphone seven after that
[00:47:33.520 --> 00:47:35.680]   Wow
[00:47:35.680 --> 00:47:39.280]   These devices are not going out of business or switching the hot tubs. Hey, will they do?
[00:47:39.280 --> 00:47:44.000]   So september 9th we talked about it last week. You concur you predicted this in the spring
[00:47:44.000 --> 00:47:48.000]   Um, we think 10 days later a week from the following friday
[00:47:48.000 --> 00:47:52.400]   They'll have it will they have two phones a 4.7 inch and a 5.5 inch do you think?
[00:47:52.400 --> 00:47:59.600]   I mean i've heard that working on them, but you we haven't seen the same leaks in the same parts and and everything else
[00:47:59.600 --> 00:48:04.080]   So I mean, I don't know if it's gonna follow later if they're gonna announce it and release it later
[00:48:04.080 --> 00:48:07.840]   If they're gonna announce it next year. That's the advantage of apple not pre-announcing
[00:48:07.840 --> 00:48:09.280]   Things right there to beholden to nobody
[00:48:09.280 --> 00:48:10.880]   They'll if a product is ready
[00:48:10.880 --> 00:48:14.480]   We saw last year how hard it was for them to get the ipad mini to market by christmas
[00:48:14.480 --> 00:48:17.840]   They had to do that strange release in the middle of the night that nobody knew about
[00:48:17.840 --> 00:48:20.640]   And I think they're just gonna try to avoid that if they can in the future
[00:48:20.640 --> 00:48:24.880]   So people are expecting an iphone whatever they have ready they'll announce there and if something's not ready
[00:48:24.880 --> 00:48:31.040]   It's easy for them to either show it off like the mac pro at wwdc or even you know wait and hold it until it is ready
[00:48:31.680 --> 00:48:38.400]   I kind of would have this is around the time where I start to think if they were going to have a much larger screen iphone
[00:48:38.400 --> 00:48:40.800]   In october in ovember
[00:48:40.800 --> 00:48:45.760]   This is around the time where you really expect to start to see some sort of parts show up
[00:48:45.760 --> 00:48:52.480]   Or some sort of substantive rumor that you can certainly dismiss and choose not to believe but which has a little bit of protein in there
[00:48:52.480 --> 00:48:55.920]   And we've seen a ton for the four seven but none for the five five right
[00:48:57.440 --> 00:49:01.840]   Either we're saying the you this thing one of the tightest tightest tightest products they've ever developed or
[00:49:01.840 --> 00:49:05.120]   Maybe it's not necessarily being fast tracked for a certain date
[00:49:05.120 --> 00:49:08.080]   And to Andy's point I mean the apple is when apple has
[00:49:08.080 --> 00:49:14.240]   Updates of products we see leaks all the time when they have new products like the original iphone didn't leak the original ipad didn't leak
[00:49:14.240 --> 00:49:18.080]   It's only the night before if this is something different if this is not just an iphone
[00:49:18.080 --> 00:49:23.440]   If this is an iphone or whatever they call it it has a different screen resolution and requires something different from developers
[00:49:23.520 --> 00:49:27.840]   It could be something that's shown but isn't released till later, you know in the original apple television
[00:49:27.840 --> 00:49:33.600]   We're showing off in the fall and then announced again at mac world three months later. So there's precedent for that
[00:49:33.600 --> 00:49:36.720]   Yeah, so it's something really different. We could hear about it and not see it
[00:49:36.720 --> 00:49:41.760]   For various reasons there's a time in the development cycle where there's no way they can keep a lid on it
[00:49:41.760 --> 00:49:43.760]   And so they want to control that first release
[00:49:43.760 --> 00:49:50.800]   So it's conceivable that they have a five and a half and they've really kept a lid on it whereas the four seven they didn't
[00:49:51.600 --> 00:49:55.760]   Well, the four seven sounds like it's shipping 10 days later and that may not be the case with the 5.5
[00:49:55.760 --> 00:50:00.480]   Well, I think I have a five this is an Android phone obviously
[00:50:00.480 --> 00:50:06.800]   I like five and a half inches if the bezels aren't too big. It's not a huge phone. The 1520 is that six?
[00:50:06.800 --> 00:50:11.920]   Uh, that's six. That's huge. That actually is huge. This is biggest my head. There you go
[00:50:11.920 --> 00:50:14.720]   That's this is the 1520
[00:50:14.720 --> 00:50:20.080]   Versus the versus the original ipad yeah iPhone. Yeah. Yeah, it feels pretty big
[00:50:20.640 --> 00:50:25.920]   I do like the 1520. I love it by empirical testing exactly 1.5 pop tarts in size. Yeah
[00:50:25.920 --> 00:50:29.840]   Five five though. This is five five. It's not it
[00:50:29.840 --> 00:50:34.160]   When I compare all this I have the 1520 in the other room. I mean I like this size
[00:50:34.160 --> 00:50:39.120]   That's not a bad sign. I would be really I'm still I'm still torn. You know, I have you know, I have a larger. I have the
[00:50:39.120 --> 00:50:45.840]   HTC at the m8. Yeah, that's four. That's four five even right. I think it's five even yeah
[00:50:45.840 --> 00:50:49.840]   And I I'm still torn with whether I liked I just feel like it's a big
[00:50:50.080 --> 00:50:54.400]   I feel like I mean and and I I don't know I'm probably I'll probably get the larger one to try it
[00:50:54.400 --> 00:50:57.680]   But I find myself thinking feeling like the HTC is a little too big for me
[00:50:57.680 --> 00:51:02.960]   The HTC is also bigger because it has on on the front speaker so it makes it unusually tall
[00:51:02.960 --> 00:51:06.320]   Yeah, and then what that does a five does not have to be quite that big
[00:51:06.320 --> 00:51:10.960]   It's bigger than it would be and they and they and they and they and one of the geniuses of the of the uh
[00:51:10.960 --> 00:51:18.080]   Of the HTC one is that they put the lens on the convex the most convex part of the phone except for the edges
[00:51:18.160 --> 00:51:20.160]   Which means that you're guaranteed to scratch it
[00:51:20.160 --> 00:51:23.200]   So they want the zed index right?
[00:51:23.200 --> 00:51:26.320]   One of these guys thinking it's great. It's cool. It's cool. It's cool fun
[00:51:26.320 --> 00:51:31.840]   I just like I haven't scratched mine, but I do smudge it a lot. Yeah, because it's it's it's on this right there
[00:51:31.840 --> 00:51:36.000]   And they curl away from it. Let's put it right out on the edge. Yeah
[00:51:36.000 --> 00:51:40.240]   It's just to me. There's not that much of a size difference between these two
[00:51:40.240 --> 00:51:44.160]   And that might make someone say that well, then why bother if you're making it bigger at all
[00:51:44.640 --> 00:51:48.720]   For me though, it's like well if it can make it a little bit bigger, which means that when I'm showing people pictures
[00:51:48.720 --> 00:51:53.200]   Where I'm trying to look at movies and stuff like that. There really is an impressive size difference
[00:51:53.200 --> 00:51:59.040]   When you're watching when you're looking at photos graphics and videos on this versus the versus the smaller phone
[00:51:59.040 --> 00:52:00.960]   Uh, and so
[00:52:00.960 --> 00:52:07.200]   I think that you're showing a 4.7 inch compared to the iphone right this is this 4.7. This is the moto x
[00:52:07.200 --> 00:52:12.960]   I think 4.7 is is the size that you could put out and nobody would go. Oh, that's too big
[00:52:13.840 --> 00:52:16.960]   Well, again, I have I have big manly hands
[00:52:16.960 --> 00:52:20.880]   This is a comfortable size for me to swipe my entire thumb across but if I were
[00:52:20.880 --> 00:52:26.240]   Somewhat smaller than I would certainly see the advantage of having a narrower screen
[00:52:26.240 --> 00:52:27.920]   but
[00:52:27.920 --> 00:52:33.920]   It's it's gonna be interesting to see what the entire lineup looks like if this replacement or whether they simply say that
[00:52:33.920 --> 00:52:36.640]   We're gonna have the narrow one for people who like something that's smaller
[00:52:36.640 --> 00:52:38.640]   But we're gonna give you now larger size options
[00:52:38.880 --> 00:52:43.440]   And we're now even better now we're gonna just we're now we're gonna think of the ipad as a spectrum of devices
[00:52:43.440 --> 00:52:45.440]   As opposed to just big and small
[00:52:45.440 --> 00:52:54.480]   Apple, uh, of course is uh has talked about uh, their new health kit technology that'll be an iOS 8 and the new health app
[00:52:54.480 --> 00:53:01.360]   According to writers christina far writing for writers apple is preparing a health kit rollout in mid tangled
[00:53:01.360 --> 00:53:06.400]   regulatory web they're talking with mount sina the cleveland clinic and john's opkins
[00:53:07.120 --> 00:53:11.360]   As well as with all scripts a competitor to electronic health records provider epic systems
[00:53:11.360 --> 00:53:14.400]   I don't know why she mentions that but uh
[00:53:14.400 --> 00:53:19.520]   The problem is and this is why they were having talks with the fda and dr mom tells me this
[00:53:19.520 --> 00:53:24.640]   Um, you have to be very careful about making health recommendations and something like this
[00:53:24.640 --> 00:53:28.400]   It's one thing to store the information as long as you're secure at your okay
[00:53:28.400 --> 00:53:33.920]   Uh, but it seems that apple would like to make health recommendations
[00:53:36.480 --> 00:53:40.800]   Uh, the mayo clinic is also, uh, involved there apparently testing a service
[00:53:40.800 --> 00:53:48.960]   To flag patients when results from apps and devices are abnormal with follow-up information and treatment recommendations that would require fda approval right?
[00:53:48.960 --> 00:53:52.640]   Um
[00:53:52.640 --> 00:53:57.120]   But I think i want the i part of this is you know, you don't oftentimes
[00:53:57.120 --> 00:54:03.040]   You're trying to do something revolutionary. You're not going to do what's easy. You're going to you're going to do it specifically because it's hard
[00:54:03.040 --> 00:54:05.040]   And apple's one of the few companies that can
[00:54:05.040 --> 00:54:09.360]   Expand the money and the time and the process and have enough control over the system to actually
[00:54:09.360 --> 00:54:13.920]   You know implement this effectively and I think that that you know, I don't it seems like an almost an
[00:54:13.920 --> 00:54:16.880]   Unclimable cliff
[00:54:16.880 --> 00:54:20.720]   So but um, but if they get over it effectively it does give them a
[00:54:20.720 --> 00:54:25.920]   A lot of inroads. I'm i'm gratify my my health care providers kizer permittany
[00:54:25.920 --> 00:54:31.120]   Appair which is I think west coast only right they uh apparently are working
[00:54:32.080 --> 00:54:38.240]   Or kizer permittany's brian gardener who leads a research and development group responsible for their mobile offering said many physicians
[00:54:38.240 --> 00:54:45.920]   Thinking about how to leverage patient generated data from apps and devices. I know my doctor would love to get blood pressure readings for me every day or
[00:54:45.920 --> 00:54:52.560]   The big the big issue you get into with that sample rate is for and this is where I think also this this problem
[00:54:52.560 --> 00:54:56.160]   Um jumps up is do you want all that data in your medical record?
[00:54:56.160 --> 00:55:01.680]   You know, especially as insurance companies are looking at now. That's in some ways less important. Can you control it?
[00:55:02.240 --> 00:55:09.600]   Right, that's that I mean, that's the and well and some of that becomes less less important under abomacare in some ways because you're not going to have as many people being getting turned down for
[00:55:09.600 --> 00:55:16.880]   Uh, you know, their health position, but but they definitely could get charged more, you know, that that's that's really the the challenge there and so
[00:55:16.880 --> 00:55:23.120]   Uh, so I think that that's one of the problems with um with a lot of these and is how do you protect all that data?
[00:55:23.120 --> 00:55:28.800]   Apparently there is an optional toggle in health kit or the health app that will let patients decide
[00:55:29.280 --> 00:55:32.640]   If they wish to share data from third-party apps with apples main health app
[00:55:32.640 --> 00:55:39.760]   If you choose to store sensitive health data in iCloud, it's encrypted in transit and at rest according to one apple employee
[00:55:39.760 --> 00:55:46.800]   Um, yeah, they need to address all of this stuff. Obviously. It's fair and that's the tangled web. There's a lot of regulations
[00:55:46.800 --> 00:55:50.960]   Not to mention there are a lot of existing systems none of which interoperate
[00:55:50.960 --> 00:55:58.560]   Uh and there has been a mandate from the uh administration to move to electronic health records
[00:55:59.360 --> 00:56:01.360]   And you can see kind of a
[00:56:01.360 --> 00:56:08.800]   Uh a utopian vision where uh, these records are portable you carry it on your phone your doctor can send you stuff
[00:56:08.800 --> 00:56:13.040]   You send data to the doctor you're being measured all the time. Well, it's also it's it's your doctor
[00:56:13.040 --> 00:56:15.360]   It's your it's your fitness consultant. It's your you know
[00:56:15.360 --> 00:56:20.880]   All of those things that you're having your trainer and be able to have that kind of information and know what your heart rate was and what your blood
[00:56:20.880 --> 00:56:24.480]   Pressure pressure was while you were working out and all those other things are
[00:56:26.160 --> 00:56:34.400]   Useful. I mean, that's what when you go to these really high end like athletes performance down in um, you know where they're really doing the high high performance athletes
[00:56:34.400 --> 00:56:38.400]   I mean they're managing everything, you know, and that's becoming something that you don't need a big
[00:56:38.400 --> 00:56:42.720]   Front you need the trainers and the equipment that they have down there, but you don't need the
[00:56:42.720 --> 00:56:46.080]   To have a person pulling all that in not ourselves going pretty
[00:56:46.080 --> 00:56:48.480]   available
[00:56:48.480 --> 00:56:51.120]   We're talking about mac apple ipad ios
[00:56:51.120 --> 00:56:54.800]   Yo, sim we haven't talked about Yosemite. Yeah, we'll talk a little more about it Yosemite and lots more
[00:56:55.600 --> 00:57:00.400]   With our guests rene richie from imore.com from the pixel core Alex lens ease and studio yay
[00:57:00.400 --> 00:57:04.080]   He's got many new stickers on his laptop as he's
[00:57:04.080 --> 00:57:08.720]   Holding it together actually. I got this one at the geek house. We were
[00:57:08.720 --> 00:57:14.720]   Oh, yeah, you went down to a calley louis watch very impressive. I have to say there is this what
[00:57:14.720 --> 00:57:20.800]   No, it's different. It's just different. It's it's it's not the same. It's very cool. It's um, it is
[00:57:21.920 --> 00:57:25.920]   Uh, they've definitely learned a lot from this and then they're gonna have to keep up with the louis is now
[00:57:25.920 --> 00:57:28.880]   We're gonna have to upgrade our you know, I think it's two different worlds
[00:57:28.880 --> 00:57:33.760]   I think that they're it's much more post driven less live driven and and uh, but I think that it was it was
[00:57:33.760 --> 00:57:39.280]   It was really cool. I saw 30 000 r speakers that were really those kef speakers. Yeah, they don't get to keep those do they?
[00:57:39.280 --> 00:57:45.520]   They don't know but really nice. Yeah, I gotta say that I was like what how good could 30 000 r speakers?
[00:57:45.520 --> 00:57:48.320]   Sound it turns out they could sound really good
[00:57:48.320 --> 00:57:53.440]   I thought we would have nice speakers in here and then I realized you don't really want nice speakers because when are you gonna listen to it?
[00:57:53.440 --> 00:57:58.560]   Except when you're off the ear so no, I need if I got those I would get a room for them put them in the house a little room that
[00:57:58.560 --> 00:58:04.960]   Very quiet. Yeah, you need a musical chair. You can spend limitless money on audio. Can't you like just millions and millions?
[00:58:04.960 --> 00:58:08.480]   Yes
[00:58:08.480 --> 00:58:13.760]   Our show and of course Andy and I go from the Chicago Sun times who's here with people in fizzes
[00:58:13.760 --> 00:58:16.960]   Showing their sartorial excellence
[00:58:17.840 --> 00:58:20.560]   Who are they and why are they wearing fizzes?
[00:58:20.560 --> 00:58:27.840]   Uh, they were standing outside at Boston Comic Con last weekend and I was walking past and they were just hanging out and he's wow
[00:58:27.840 --> 00:58:32.960]   They look like a really cool band whose CD I would buy if it was a line of fizzes
[00:58:32.960 --> 00:58:39.440]   Are we not men? We are dr. Who fends? I I can't decide whether they're more disturbing or less disturbing than the girl with the gun
[00:58:39.440 --> 00:58:42.160]   Yeah, what was that?
[00:58:42.160 --> 00:58:44.160]   That was that was uh
[00:58:44.320 --> 00:58:51.600]   That was also Boston Comic Con. Yeah, I'm I've it's taken me three or four days. So I finally almost I'm now only six photos short of
[00:58:51.600 --> 00:58:55.760]   Posting a hundred pictures from the con uh to uh to my flicker account
[00:58:55.760 --> 00:59:01.360]   And so yeah, it's this this what she is actually dressed as uh rocket raccoon
[00:59:01.360 --> 00:59:04.080]   From the car into the galaxy
[00:59:04.080 --> 00:59:09.760]   So she's got the she's got the teeth. She's got the she's got the gun and when she turned around
[00:59:09.760 --> 00:59:12.000]   She was actually wearing a tail as well
[00:59:12.720 --> 00:59:18.640]   So I got to show you Groot the Patrick De La Hante Groot dancing Groot that he designed
[00:59:18.640 --> 00:59:21.520]   We are Groot Leo. We are all Groot
[00:59:21.520 --> 00:59:23.680]   Is Patrick here today?
[00:59:23.680 --> 00:59:28.080]   I guess not I wanted it that would be fun to show that off. He is. Is he? Is he hiding?
[00:59:28.080 --> 00:59:31.040]   Groot's not here
[00:59:31.040 --> 00:59:33.040]   Groot's not here man
[00:59:33.040 --> 00:59:35.440]   Where did you send Groot?
[00:59:35.440 --> 00:59:37.280]   Groot's back home
[00:59:37.280 --> 00:59:42.160]   Well tune in the iPad today. I think we did a little demo of the dancing Groot on iPad today for this week
[00:59:42.720 --> 00:59:45.120]   It was very cool. He took one of those dancing daisies
[00:59:45.120 --> 00:59:49.760]   And svetlana his fiance did a groot head and he did a groot body
[00:59:49.760 --> 00:59:55.840]   And you plug in uh, you know something like, well, I don't know the Jackson five. I want you back and it dances
[00:59:55.840 --> 01:00:00.080]   Awesome. It's very pretty Caldwell from mackerelt has one of those on her desk
[01:00:00.080 --> 01:00:02.800]   She's been instagramming it is is it a groot so jealous
[01:00:02.800 --> 01:00:05.760]   It's just a groot mini fake like one of the big super deformed bobble headed
[01:00:05.760 --> 01:00:07.760]   So cute
[01:00:07.760 --> 01:00:09.760]   I am Groot
[01:00:09.760 --> 01:00:12.080]   Our show today brought to you by shutters stock
[01:00:12.080 --> 01:00:17.600]   Love a shutter stock they are now up to 40 million high quality stock photos
[01:00:17.600 --> 01:00:19.360]   illustrations
[01:00:19.360 --> 01:00:21.840]   vectors another million or so video clips
[01:00:21.840 --> 01:00:26.800]   It is a way to go to get the perfect image or video for your next creative project
[01:00:26.800 --> 01:00:33.280]   You know, I saw the gallant grinds a galaxy and uh with any marvel movie always stay to the end because there's always a little something at the end
[01:00:33.280 --> 01:00:36.800]   Right and i'm watching the credits. That's how they get you to watch shutter stock
[01:00:37.920 --> 01:00:44.080]   That's kind of amazing that a major hollywood motion picture would use I presume video clips from shutters stock as part of their production process
[01:00:44.080 --> 01:00:45.600]   But that's why
[01:00:45.600 --> 01:00:48.000]   You want to use shutter stock great stuff
[01:00:48.000 --> 01:00:52.080]   Most of the contributors are professional photographers or artists
[01:00:52.080 --> 01:00:56.480]   They of course review every image for content and quality and somehow they get a quarter million
[01:00:56.480 --> 01:00:58.960]   New images up every week
[01:00:58.960 --> 01:01:04.480]   Now all of this would be meaningless unless you had a brilliant search tool and you do at shutters stock.com
[01:01:04.960 --> 01:01:08.640]   You can choose individual image packs or monthly subscriptions for the best deal
[01:01:08.640 --> 01:01:10.640]   Do you think they don't have any grout?
[01:01:10.640 --> 01:01:14.640]   You're gonna treat people. Yeah, that's that's the generic grout and there they are
[01:01:14.640 --> 01:01:17.360]   Happy treat. Oh look at the happy tree happy tree
[01:01:17.360 --> 01:01:19.920]   We're together with a tree
[01:01:19.920 --> 01:01:23.760]   Uh, you will find so much great stuff stock stuff stuff that shutter stock
[01:01:23.760 --> 01:01:27.920]   And by the way that search is modifiable you can give them nouns, but also adjectives
[01:01:27.920 --> 01:01:31.520]   You can drill down by subject by color by palette
[01:01:31.600 --> 01:01:35.120]   So they have they can choose your color palette for your website for instance
[01:01:35.120 --> 01:01:40.240]   Uh file type of course, but also things like how many people are in it what gender the people are
[01:01:40.240 --> 01:01:42.800]   The emotions they're feeling
[01:01:42.800 --> 01:01:47.040]   And then if you have a shutter stock account, which is free to create you do not need to give them a credit card
[01:01:47.040 --> 01:01:51.760]   Just sign up you can save those images to their they call them light boxes the light box gallery
[01:01:51.760 --> 01:01:55.360]   So that you can access them anytime share them with other team members
[01:01:55.360 --> 01:02:01.280]   An incredible iPad app that is just gorgeous and full of inspiration. They want a webby award for it
[01:02:01.840 --> 01:02:06.880]   And of course, it's an international company. So they have multi lingual customer support more than a dozen countries
[01:02:06.880 --> 01:02:13.760]   Full time throughout the week. We love shutter stock. You want to try it? We got a special deal for you
[01:02:13.760 --> 01:02:19.920]   Start the account. No credit card needed begin using shutter stock to brainstorm to inspire
[01:02:19.920 --> 01:02:25.760]   Save your favorite images to a light box and when you decide to buy you will get 20% off any image file
[01:02:25.760 --> 01:02:29.600]   But you have to use our special offer code macbreak 814
[01:02:30.080 --> 01:02:36.000]   So pick your image take 20 off using the offer code macbreak 814 shutter stock.com
[01:02:36.000 --> 01:02:37.760]   We think of so much. They're supportive mac break
[01:02:37.760 --> 01:02:42.000]   weekly. We have the 25 image a day plan, which is very very
[01:02:42.000 --> 01:02:45.280]   handy for blogging and so forth
[01:02:45.280 --> 01:02:51.840]   Microsoft going after apple, you know apple was used to go after i'm a mac. I'm a pc
[01:02:51.840 --> 01:02:55.840]   Microsoft lately for its uh
[01:02:55.840 --> 01:02:58.800]   Surface pro 3 has been doing a lot of anti mac ads. Here's a
[01:02:59.360 --> 01:03:01.360]   Here's an example
[01:03:01.360 --> 01:03:03.680]   I don't understand why they haven't made
[01:03:03.680 --> 01:03:05.840]   Mac and max touch
[01:03:05.840 --> 01:03:12.560]   No, sorry, I was I'm still playing grute. So I was trying to get that lined up
[01:03:12.560 --> 01:03:15.840]   So the audio would have been all weird go ahead. You ready? Yes
[01:03:15.840 --> 01:03:17.840]   Here is uh
[01:03:17.840 --> 01:03:23.280]   Are you running full adobe photoshop on a tablet? Yep, but it's not just a tablet. It's really a laptop
[01:03:23.280 --> 01:03:25.360]   It's a surface pro 3 with a touch screen
[01:03:25.760 --> 01:03:31.520]   Well, it can't be as fast as my mac sure it can and it is but you probably can't plug anything into it
[01:03:31.520 --> 01:03:37.040]   I have a usb mini display port plug away and this is my favorite. It's the kickstand
[01:03:37.040 --> 01:03:41.440]   So you're saying it does more than my mac. Well, technically you said it
[01:03:41.440 --> 01:03:46.320]   I am not uh
[01:03:46.320 --> 01:03:48.320]   Particularly convinced by that ad yeah
[01:03:48.320 --> 01:03:52.320]   That was that was pretty weak that wasn't as good as the samsung ads that usually say
[01:03:52.960 --> 01:03:59.600]   There there've been lots a lot of other ads like the nokia phone commercials with uh with their own voice assistant and uh samsung
[01:03:59.600 --> 01:04:05.440]   Don ads that are really actually cut a little bit deep into the skin and this one is yeah
[01:04:05.440 --> 01:04:09.520]   I don't need a kickstand because I have a hinge attached to a full featured keyboard
[01:04:09.520 --> 01:04:11.520]   Yeah, it's like okay
[01:04:11.520 --> 01:04:14.800]   Here's uh, here's another one. Let's see if this is more convincing
[01:04:14.800 --> 01:04:19.440]   So it feels bad then it's my surface pro 3 it's a tablet and a laptop
[01:04:19.840 --> 01:04:23.040]   But I couldn't have the power of my mac and this is an intel core i5
[01:04:23.040 --> 01:04:27.600]   This does too. It runs office full adobe photoshop and it's got a touch screen
[01:04:27.600 --> 01:04:30.160]   I have a touch screen too
[01:04:30.160 --> 01:04:33.920]   Hmm. Well, this is my favorite thing. I can write with a pen. Well, so can I?
[01:04:33.920 --> 01:04:35.840]   Wow
[01:04:35.840 --> 01:04:39.040]   I have got a lot of stuff to carry you are more powerful than you think
[01:04:39.040 --> 01:04:45.600]   So that that wasn't a little closer to home. There is no and probably we never will be a mac touch screen, right?
[01:04:45.680 --> 01:04:51.360]   The problem with these ads though is that it you have to want windows to want these products and the people who use the mac
[01:04:51.360 --> 01:04:56.400]   Are you like you have to you're trying to convince them to give up os 10 not to give up a specific mac book air
[01:04:56.400 --> 01:04:59.600]   In order to go with this surface the windows market is so big
[01:04:59.600 --> 01:05:02.080]   I don't I think that you mostly just have to stem the bleeding
[01:05:02.080 --> 01:05:04.880]   Like I don't think you need to you don't need the
[01:05:04.880 --> 01:05:10.480]   Persuade mac people to come back to you. I think you just keep all your videos keep people who already have windows
[01:05:10.480 --> 01:05:13.120]   To just stick with windows and that's a massive market
[01:05:13.520 --> 01:05:19.360]   That's what I think they're actually doing because they're OEM partnership agreements won't let them go after del or hp or aces or
[01:05:19.360 --> 01:05:24.880]   Any of the other adobo's but by doing this commercial they could have people who are thinking about leaving pc for a mac
[01:05:24.880 --> 01:05:29.360]   Or maybe just people who don't like their current pc go to microsoft without offending anybody there
[01:05:29.360 --> 01:05:35.280]   I mean i'm i'm not one analyst said the microsoft may be losing as much as 1.7 billion dollars on its surface line
[01:05:35.280 --> 01:05:38.320]   I mean this has not been successful not has been not even a hit
[01:05:38.320 --> 01:05:42.080]   Not even not even close. Yeah, but what I think when I see an ad like that
[01:05:42.080 --> 01:05:45.600]   It's not so much they want to take market share away from from the mac
[01:05:45.600 --> 01:05:50.880]   So much as they want to identify the surface as something that has slick and as cool and as stylish as anything that that
[01:05:50.880 --> 01:05:54.080]   The thing that apple comes out with hard to do that. It's so clunky
[01:05:54.080 --> 01:05:59.200]   Well, if you see I don't know if you actually use one it's it's
[01:05:59.200 --> 01:06:06.640]   I confess that this is a instance in which I have the unusual advantage of being able to try something without plucking down a thousand bucks for it
[01:06:06.960 --> 01:06:13.600]   But once you have a full-featured pc tablet that actually works rather nice and it is really good for the things that it does
[01:06:13.600 --> 01:06:18.880]   You realize that there are times when I really don't want to have to sit like with my knees together and like tap tap tap tap tap
[01:06:18.880 --> 01:06:24.640]   Like this there are times I really do want to have like a big remote control or a big media slab or big this there the other
[01:06:24.640 --> 01:06:29.360]   I'm not sure that I would want us that it's such an advantage that I would want to have this instead
[01:06:29.360 --> 01:06:33.840]   Of a laptop style device that can really earn its money back for me
[01:06:34.240 --> 01:06:39.920]   But if microsoft can start to say that surface is that cool thing that you have heard about that you maybe you want
[01:06:39.920 --> 01:06:44.560]   Uh, that's going to be a way for at least microsoft to position themselves a little bit better than they are right now
[01:06:44.560 --> 01:06:49.840]   Which is you know the computer you hate to use every single day that the your office that your company gives you and your cubicle
[01:06:49.840 --> 01:06:52.480]   Maybe you can like it. Hey, look it comes in red now
[01:06:52.480 --> 01:06:54.480]   what
[01:06:54.480 --> 01:06:56.640]   what should apple do a uh,
[01:06:56.640 --> 01:06:58.080]   OS 10
[01:06:58.080 --> 01:06:59.520]   Touch tablet
[01:06:59.520 --> 01:07:03.920]   I mean OS 10 isn't touch optimized and it's the same thing where apple won't do 15 frames per second video
[01:07:03.920 --> 01:07:10.480]   They won't do an OS 10 computer until the OS 10 interface is is phenomenal is a phenomenal touch experience
[01:07:10.480 --> 01:07:15.280]   But it is interesting that you know microsoft does believe there's something in between the tablet and the laptop
[01:07:15.280 --> 01:07:20.880]   It's sort of like the fablet is in between the phone and the tablet and the question is is there really something missing there?
[01:07:20.880 --> 01:07:24.800]   Or is that a segment the market has decided that they don't need and I keep going back to you know
[01:07:25.120 --> 01:07:30.000]   microsoft does all these product placements and I watch Hawaii 5-0 and I remember when you know one week
[01:07:30.000 --> 01:07:33.840]   They had iPads and they just got other cars started using them and a couple weeks later
[01:07:33.840 --> 01:07:36.560]   They had the surface and they got out of the car and the suspect is running away
[01:07:36.560 --> 01:07:40.320]   And they put the keyboard down on the hood and they click the thing in and they turned it on
[01:07:40.320 --> 01:07:45.300]   I swiped it open and the guy was halfway down the street and it showed how successful it was
[01:07:45.300 --> 01:07:51.120]   Product placement well, but it shows how successful the iPad was at disintermediating the the traditional computer
[01:07:51.920 --> 01:07:54.800]   Overhead and they were not wise to go against this
[01:07:54.800 --> 01:07:58.320]   So maybe they feel like going against the traditional computer is a better game plan
[01:07:58.320 --> 01:08:03.600]   But it seems like they're applying the same sort of strategy to this and I don't think it'll be any more successful
[01:08:03.600 --> 01:08:07.520]   But maybe it could be a very long game that they're playing because
[01:08:07.520 --> 01:08:12.640]   We've talked about this before in the show where we have generations of people for whom their first experience with a computer
[01:08:12.640 --> 01:08:15.200]   Was not with a mouse or keyboard it really was with a touch device
[01:08:15.200 --> 01:08:21.840]   And wondering what happens when these people start making buying decisions when they are in their late teens when they need to buy a computer for college
[01:08:22.000 --> 01:08:24.800]   When they are the the generation that is now
[01:08:24.800 --> 01:08:31.040]   Putting in a request at their business on what kind of computer that they want to be able to use and it's
[01:08:31.040 --> 01:08:38.000]   The iPad is way the the iPad plus a MacBook I think is way better than surface
[01:08:38.000 --> 01:08:42.240]   However, you look at these two things and I can't help but ask myself
[01:08:42.240 --> 01:08:48.160]   Why should somebody have two devices this powerful and this expensive?
