;FFMETADATA1
title=MacOS: The Lustmaker
artist=Leo Laporte, Alex Lindsay, Andy Ihnatko, Jason Snell
album_artist=TWiT
publisher=TWiT
album=MacBreak Weekly
TRDA=2023-01-18
track=853
language=English
genre=Podcast
comment=M2 Mac Mini, M2 Pro MacBook Pro, wInd3x
encoded_by=Uniblab 5.3
date=2023
encoder=Lavf59.27.100

[00:00:00.000 --> 00:00:04.220]   It's time for Mac break weekly low and behold just hours before airtime
[01:17:59.540 --> 01:18:01.540]   Which I imagine makes a difference
[01:18:01.540 --> 01:18:03.880]   Yeah, in performance. Yeah
[01:18:03.880 --> 01:18:07.120]   It's unified memory, so
[01:18:07.120 --> 01:18:11.360]   Are we happy with 16 gigs? Do we want to go to 32 gigs?
[01:18:11.360 --> 01:18:16.320]   Just again, I guess that just depends on your means for this for the little glue ones that I'm getting for my office
[01:18:16.320 --> 01:18:22.600]   I'm just getting the way eight gigs. I don't mean that's always blows me away because eight feels like gosh that seems like 19
[01:18:22.600 --> 01:18:28.520]   Apple Apple themselves Apple himself says that on the on the buying page that if you're
[01:18:28.800 --> 01:18:36.380]   16 is broke for any at least on the M2 pro if you're doing normal normal stuff 16 will do you find 32 gigs is desirable if you're
[01:18:36.380 --> 01:18:38.040]   editing 4k video
[01:18:38.040 --> 01:18:43.400]   Yeah, I'm not editing with the ones I'm getting so it's so it's and we've already tested it like with the zoom stuff
[01:18:43.400 --> 01:18:50.920]   That we do a lot of the eight gigs was just fine. Yeah, and yeah, didn't bother and of course as we've said before you cannot upgrade
[01:18:50.920 --> 01:18:56.200]   Either the memory or the storage on these so get what you need
[01:18:56.780 --> 01:19:00.140]   Because that's what you're gonna have for the life of the machine
[01:19:00.140 --> 01:19:05.600]   You can do external storage, but you can't memories memory. You can be able to do anything and
[01:19:05.600 --> 01:19:11.740]   External storage is not as fast as the internal you said that's really important
[01:19:11.740 --> 01:19:14.820]   I you said it many times Alex, but I really want to reiterate that well that
[01:19:14.820 --> 01:19:21.380]   Thunderbolt 4 your external storage is not as fast as these fastest internal drives
[01:19:21.660 --> 01:19:29.040]   What we don't know is if all of these at every level the Mac minis are what what is the speed of the speed are they?
[01:19:29.040 --> 01:19:32.620]   Yeah, you know, so so on the pro on the pro side of it
[01:19:32.620 --> 01:19:39.060]   I'm gonna bet that that is the same drive speed as we see in the studio in the base units
[01:19:39.060 --> 01:19:44.060]   I would be surprised if it was like I think it'll probably be so I think your external drive would be just as fast
[01:19:44.060 --> 01:19:47.220]   Because I think it just won't have that that's what it was in the level on the
[01:19:48.020 --> 01:19:53.100]   Laptop and there was some there's some planes about that when you got 512 gigs, right? You got a slower SSD
[01:19:53.100 --> 01:19:56.100]   Yeah, so all right
[01:19:56.100 --> 01:19:58.920]   Good buying advice. Thank you
[01:19:58.920 --> 01:20:04.580]   And you know what is great. These are people put their money where their mouth is these are not people who are
[01:20:04.580 --> 01:20:10.260]   You know just saying spend the money spend the money. It's they're putting their own money out too. Yeah
[01:20:10.260 --> 01:20:14.580]   Good Lord. Yes. Good Lord. Am I putting out the money?
[01:20:14.580 --> 01:20:20.500]   But just remember Mac OS the lust maker and and one thing that I am doing because I have a lot of share
[01:20:20.500 --> 01:20:27.380]   Shared libraries over NAS is I'm looking at I'm getting the 10 gig ethernet connection. Yeah, that's what Andy was
[01:20:27.380 --> 01:20:29.940]   I'm not a making a Synology with a 10 GBE
[01:20:29.940 --> 01:20:36.860]   Then you then you don't you know internally of course you'd have to wire your whole house with cat six. Yeah
[01:20:36.860 --> 01:20:44.180]   That's the challenge. I have a giant I have a giant spool over over here for that very reason. It's like eventually
[01:20:44.180 --> 01:20:46.180]   I guess I got to do something with that
[01:20:46.180 --> 01:20:53.180]   I set up a museum where there's a room that every with oversized objects in it
[01:20:53.180 --> 01:20:55.540]   And I say that it's thread because that's what it looks like literally
[01:20:55.540 --> 01:21:02.740]   I gotta find a big needle
[01:21:02.740 --> 01:21:10.100]   I just give it. I'm just gonna put I have to rewire it this year finally and I have why unfortunately
[01:21:10.100 --> 01:21:12.020]   There's one in the house. So just matter of your point
[01:21:12.020 --> 01:21:14.900]   I was like if I'm gonna go through all this trouble and get all that you have conduit air in house
[01:21:14.900 --> 01:21:16.180]   So won't be hard. I
[01:21:16.180 --> 01:21:19.420]   But I'm gonna pull all that stuff through I'm gonna put that 12 in
[01:21:19.420 --> 01:21:23.060]   My house Leo, that's what I have to do
[01:21:23.060 --> 01:21:25.540]   No other method is
[01:21:25.540 --> 01:21:31.140]   Staple it to the staple it and then drag drill a hole and run it run it inside. It's great. Good stuff
[01:21:31.140 --> 01:21:34.020]   I need 50s construction you might as well get that
[01:21:34.020 --> 01:21:40.060]   Ethernet cable with LEDs built in and then you just have permanent Christmas lights. It'd be great. Oh, that's a great idea
[01:21:40.060 --> 01:21:44.860]   I love it. I just made that light. I just made that product up. I don't know if it exists. It should
[01:21:44.860 --> 01:21:49.140]   We're just checking just in now it does exist
[01:21:49.140 --> 01:21:56.340]   I say embrace the ethernet I as well. You talk about the efficiencies of Chinese manufacturing
[01:21:56.340 --> 01:22:00.180]   They pull it even before you had that was quick had a thought and boom
[01:22:00.180 --> 01:22:07.940]   I'm trying after looking we just put remember a couple of years ago. We put in the ethernet everywhere and I hope we put in at least
[01:22:07.940 --> 01:22:13.580]   Cat 6 what do I need for a 10 gigabit cat 6 or e 6 e what do I need?
[01:22:13.580 --> 01:22:16.020]   Well, and I don't know if you need for the whole house
[01:22:16.020 --> 01:22:19.220]   I mean my whole thing is is that I'm gonna probably have a server next to you
[01:22:19.220 --> 01:22:23.740]   So there's no I'll be looking at it next to each other. So I don't have to run it that far
[01:22:23.740 --> 01:22:30.620]   I can't six. I think is what you need for 10 gigs six. Okay, depends on the length. Let's say it's a hundred feet
[01:22:30.620 --> 01:22:33.500]   6 e
[01:22:34.220 --> 01:22:38.540]   I wouldn't put any less than six e but again if you're doing it very long, I'm just gonna put I can't find her
[01:22:38.540 --> 01:22:40.540]   I've got I can't remember what we put in
[01:22:40.540 --> 01:22:48.980]   SFPs. I thought I probably thought to myself. I don't need 10 gigabits. Oh no one would ever need 10 gigabits
[01:22:48.980 --> 01:22:56.980]   It's SFPs. That's all you need how many how many these will find megapixel JPEGs am I gonna be sending from one place to another
[01:22:56.980 --> 01:22:58.980]   For every second exactly exactly
[01:22:59.780 --> 01:23:04.300]   All right, my apple quick take camera only shoots at 121 60 by 120 forever. Thanks
[01:23:04.300 --> 01:23:10.180]   Those are the worst remember how bad that was it maybe was 320 it was 320 by 160
[01:23:10.180 --> 01:23:16.780]   What do you mean by 220 take? Yeah, I had the Panasonic I had the Panasonic kit that came out in
[01:23:16.780 --> 01:23:19.060]   1997 and it was
[01:23:19.060 --> 01:23:23.380]   Like 1600 by 1200. I have a lot of photos that I wish were bigger now. Oh gosh
[01:23:23.380 --> 01:23:26.340]   That wasn't the one you saved a floppy disk was it?
[01:23:26.740 --> 01:23:30.540]   No, no, it had like a I think you just had to plug the camera in
[01:23:30.540 --> 01:23:33.420]   I don't think it had an external way to pull the camera stuff off of it
[01:23:33.420 --> 01:23:36.140]   It was like a it looked like a little spaceship. It was kind of cool
[01:23:36.140 --> 01:23:41.220]   There's a can you have a goal is there really a cat 12 no
[01:23:41.220 --> 01:23:43.940]   There's just called fiber
[01:23:43.940 --> 01:23:51.380]   Cat 12 yes, it's gold. It's made out of my own. I just never want to do it again
[01:23:51.380 --> 01:23:56.420]   So I was like if I just pulled cat 12 right everything that's why you put conduit in because you could you know
[01:23:56.420 --> 01:23:59.540]   It's not caught. I don't have conduit. It's just snaked through someone already did it
[01:23:59.540 --> 01:24:03.380]   So there's I can but the good the good thing is I can now
[01:24:03.380 --> 01:24:08.900]   Attach that to the one that's already there and pull it through. That's the key is that I
[01:24:08.900 --> 01:24:14.300]   And Jason's like no, I can't do that. I mean no you can't that's the it's just he said holes
[01:24:14.300 --> 01:24:17.300]   And I'm like oh so much for conduit isn't it Alex? It's yeah
[01:24:17.300 --> 01:24:23.020]   I don't think I have a hole with a wire and if I take the wires to it I can pull them through and that's basically a conduit
[01:24:23.820 --> 01:24:26.740]   It's close meanwhile. I'll be out of my ladder, you know
[01:24:26.740 --> 01:24:33.020]   We just ran fiber down to the pit and it was like it was nice because we could lift up the
[01:24:33.020 --> 01:24:37.820]   Floor tiles because it's a big production facility, but still when we lifted him up
[01:24:37.820 --> 01:24:39.820]   We were like no one has lifted these up
[01:24:39.820 --> 01:24:48.660]   Explain is a basement sound studio that he does the podcast in another stuff
[01:24:48.660 --> 01:24:52.020]   And it's in the building that used to be
[01:24:53.100 --> 01:24:57.740]   The Lucas island main stage island main stage and and the pit is now
[01:24:57.740 --> 01:25:04.260]   Least by John McDermott who's the guitarist for stroke nine if you remember that band of he had a bunch of
[01:25:04.260 --> 01:25:10.740]   Gold records down there and some guitar. Yes, but but he but the but yes, we were really we've been trying to we've been slowly building it up
[01:25:10.740 --> 01:25:18.180]   But we opened up the the floor and yeah, and it was a lot of a lot of rats have been down there. Oh a random spilled drinks and
[01:25:19.820 --> 01:25:23.620]   No, no paraphernalia, but but we didn't know we thought we might find some
[01:25:23.620 --> 01:25:27.980]   Some kind of bodies down there, but not not human bodies, but just things. I know I'm
[01:25:27.980 --> 01:25:35.460]   If it was a busy musician that with any credibility like you could vacuum and that HEPA filter would probably you could have made enough money
[01:25:35.460 --> 01:25:38.460]   Back to the place the point is once you once you're in the pit
[01:25:38.460 --> 01:25:41.340]   It's it's the cleanest it's ever been you see the pictures in light and magic
[01:25:41.340 --> 01:25:46.060]   I mean, you know John keeps it like pristine. So it's just it's pristine once you go in there
[01:25:46.060 --> 01:25:48.060]   It's like a it's perfect. What did they use?
[01:25:48.060 --> 01:25:50.060]   Like a dubbing booth
[01:25:50.060 --> 01:25:54.100]   Well, it originally was used. I think it was originally used as a fully pit
[01:25:54.100 --> 01:25:59.340]   And then it and then the guy got sand and you got mud you got plaster
[01:25:59.340 --> 01:26:03.420]   I can and then and then the guys well the guys moved and then
[01:26:03.420 --> 01:26:07.180]   Spaz the Williams and and
[01:26:07.180 --> 01:26:14.540]   Moved in there and that's where they did the first walking cycles for the T-Rex and that was in the pit
[01:26:15.060 --> 01:26:17.900]   Yeah, that was in the pit. Yeah, that was the very first T-Rex
[01:26:17.900 --> 01:26:23.420]   That was their office was the pit because I on that great and you recommended that on the Disney Plus
[01:26:23.420 --> 01:26:30.340]   They have that great documentary about ILM and they talk about this because this was for Jurassic Park
[01:26:30.340 --> 01:26:32.340]   They were still using practical
[01:26:32.340 --> 01:26:38.620]   effects and and you know little stop action dinosaurs and and and and and
[01:26:38.620 --> 01:26:44.620]   They and the guys nickname is spaz is blue thing correct as it is and Wilson
[01:26:44.620 --> 01:26:48.340]   Said we think we could do a group. Oh, well
[01:26:48.340 --> 01:26:53.580]   I don't know who the other guy was anyway that we could do it in a computer because it was a very early days of computer graphics
[01:26:53.580 --> 01:26:55.580]   So they just on their own time
[01:26:55.580 --> 01:26:58.260]   animated a T-Rex and
[01:26:58.260 --> 01:27:00.260]   Then what said to Spielberg?
[01:27:00.260 --> 01:27:05.300]   Can we well or so the story is right the story is is that?
[01:27:05.300 --> 01:27:09.940]   There were still the that you weren't supposed to do that like you weren't supposed to do the CG
[01:27:09.940 --> 01:27:11.940]   They had already had a plan. They had a way to do this
[01:27:11.940 --> 01:27:18.220]   They had a guy building building giant T-Rex stop action model
[01:27:18.220 --> 01:27:23.980]   The story I heard was that that that Steve just left it running on his monitor when Steven Spielberg came down
[01:27:23.980 --> 01:27:30.420]   Like he didn't say anything about it. There was no proposal. It doesn't it's not told that way in the in the in the documentary
[01:27:30.420 --> 01:27:32.420]   but I heard was
[01:27:32.420 --> 01:27:39.620]   And and Spielberg looked at it and just was like what is that you know and that and and I the
[01:27:39.980 --> 01:27:43.380]   Rumor is that a lot of folks at ILM were not happy
[01:27:43.380 --> 01:27:46.300]   Because it was not
[01:27:46.300 --> 01:27:48.600]   George could be oh chiefly Dennis
[01:27:48.600 --> 01:27:50.300]   You know Dennis was not super excited about it
[01:27:50.300 --> 01:27:54.100]   He got an Academy Award for it, but he wasn't I don't think he was very happy at the moment because it a
[01:27:54.100 --> 01:27:58.540]   Looking back now as somebody runs a company. It was definitely not a
[01:27:58.540 --> 01:28:04.860]   You created a whole new set of variables that no one knew how to fall. Yeah, yeah
[01:28:04.860 --> 01:28:09.900]   Very interesting very very it's like well worth seeing
[01:28:10.180 --> 01:28:11.140]   fiber
[01:28:11.140 --> 01:28:13.900]   Yeah, fiber Steve spas Williams and
[01:28:13.900 --> 01:28:19.140]   His his partner. I will remain name was forever
[01:28:19.140 --> 01:28:23.460]   Hey, I think mark that sounds right. Yeah, I'm trying to remember
[01:28:23.460 --> 01:28:28.940]   Anyway, it's worth watching the documentary for the clean version of what really happened
[01:28:28.940 --> 01:28:34.980]   Now, you know the truth the the corporate approved version history. Yeah
[01:28:36.380 --> 01:28:41.100]   So there is some other news is there anything else about this announcement that we wanted to talk about it
[01:28:41.100 --> 01:28:44.140]   I don't want to leave anything undone mark dippy
[01:28:44.140 --> 01:28:50.900]   I think it's the pain but to pay mark to pay it is dippy, but he calls himself to pay
[01:28:50.900 --> 01:28:54.460]   No, it's kind of an old mount
[01:29:01.100 --> 01:29:06.380]   All right, nothing else going going gone digital ID on phones perhaps
[01:29:06.380 --> 01:29:09.420]   Coming to California
[01:29:09.420 --> 01:29:17.340]   The governor didn't mention apple though, which was weird during his budget speech governor Gavin Newsom
[01:29:17.340 --> 01:29:22.620]   Said in a matter of months. We're finally gonna have those digital wallets
[01:29:22.620 --> 01:29:28.940]   Okay, Gavin. You sound like an old guy. We're gonna have those you know, it's digital wallet do hikkeys
[01:29:29.140 --> 01:29:33.780]   Where you can get your driver's license on a digital wallet? We're gonna do it like no other state has done it
[01:29:33.780 --> 01:29:38.100]   Well, other states have used apple. There's only a few that have but there's issues
[01:29:38.100 --> 01:29:44.660]   Ours we think he's starting to talk sound like Donald Trump if they're gonna be great. We think it'll be next level
[01:29:44.660 --> 01:29:47.780]   We're so excited about what the DMV can look like
[01:29:47.780 --> 01:29:55.940]   Obviously ad-libbing here, but I wonder apple it did not mention California when they mentioned the states that have committed to use
[01:29:55.940 --> 01:29:58.500]   digital IDs and apple wallet
[01:29:58.740 --> 01:30:01.860]   Sure sounds like he got a briefing a couple weeks ago and then somebody
[01:30:01.860 --> 01:30:04.420]   Yeah, yeah, we got that thing
[01:30:04.420 --> 01:30:10.180]   On the computers other states have done it, but we're not gonna do it like they've done it
[01:30:10.180 --> 01:30:14.180]   Well, maybe if you have done it, I don't anyway, we'll do better though. It'll be awesome. It'll be great
[01:30:14.180 --> 01:30:17.940]   The kids in the DMV tell me it'll be great
[01:30:17.940 --> 01:30:24.980]   You know, you know like when you go to the store and you can just run the thing over the thing and it goes beep
[01:30:25.060 --> 01:30:32.020]   You get charged. It'll be like that only five times. I'm being but a bang and then you were on an airplane. Yeah, I just hope
[01:30:32.020 --> 01:30:34.180]   This is
[01:30:34.180 --> 01:30:36.340]   Unfortunately, like the federal government has some given
[01:30:36.340 --> 01:30:40.500]   State IDs are as the name implies
[01:30:40.500 --> 01:30:44.420]   Controlled by the states. There's no federal legislation that says that here's what a state
[01:30:44.420 --> 01:30:48.340]   Yeah, he has to do as far as as far as I know less than i looked into it was a few years ago
[01:30:48.340 --> 01:30:52.820]   But this is one of the things where you absolutely want the dust solution
[01:30:52.980 --> 01:30:56.420]   Available you want the you don't want the most innovative you don't want the most
[01:30:56.420 --> 01:31:05.380]   Ex most incredible and slick and whatever you want something so that if someone has a really cheap free with a one-year data commitment
[01:31:05.380 --> 01:31:09.460]   Phone that it will work on that phone because you can't have features
[01:31:09.460 --> 01:31:14.500]   You can't have this be only easy for people who can afford an apple phone or even a Samsung phone
[01:31:14.500 --> 01:31:16.500]   It has to be something that works for everybody
[01:31:16.500 --> 01:31:19.540]   One week ago mark german said
[01:31:20.660 --> 01:31:24.020]   apple is working on adding touch screens to its Mac computers
[01:31:24.020 --> 01:31:31.220]   Uh, but it won't be don't get your hopes up. It's not gonna be today. It's not gonna be next year
[01:31:31.220 --> 01:31:33.220]   It's gonna be in 2020
[01:31:33.220 --> 01:31:40.020]   Five as part of a larger update to the macbook pro according to the people who asked not to be identified because of the plans i'm private
[01:31:40.020 --> 01:31:44.340]   Yeah, but that's i'm glad that they're if this is true
[01:31:44.340 --> 01:31:48.900]   I'm glad that apple's breaking what used to what what is currently a serious dogma
[01:31:48.900 --> 01:31:54.260]   It's not i don't think that they seriously think about how the mac could be enhanced with screen displays
[01:31:54.260 --> 01:31:56.340]   I don't think they've done what they've historically done
[01:31:56.340 --> 01:32:03.540]   Which is look at what has been done with touch screen displays on windows and looked at what works and what doesn't work and put their own spin on it
[01:32:03.540 --> 01:32:10.100]   I do think that they've been trapped by dogma saying that our touch our touch screen touch screen operating system is ipad o s
[01:32:10.100 --> 01:32:13.860]   For large screens mac o s is not a touch screen o s
[01:32:14.500 --> 01:32:21.140]   When we have seen how really really wonderful touch screen on a large screen can can actually be and we were just talking
[01:32:21.140 --> 01:32:27.780]   I was just saying last week that if apple ever came out with an ipad a mac and tawson an ipad pro form factor
[01:32:27.780 --> 01:32:31.380]   Oh my god, would i be first in line to buy something like that because
[01:32:31.380 --> 01:32:37.940]   All the all the advantages of this tiny tiny little thin thing that has a a clip on clip on
[01:32:37.940 --> 01:32:42.180]   Typeable keyboard with the ability to simply freestyle it on the sofa
[01:32:43.460 --> 01:32:50.420]   And still be able to run mac opera mac full desktop apps instead of having to still deal with what you're ideal with when you're running ipad o s
[01:32:50.420 --> 01:32:53.060]   Oh my god. I'd be so quick in line for that
[01:32:53.060 --> 01:32:59.060]   I suppose it'd be nice to have the choice, but I do notice that uh like this desktop has touch but I never use it
[01:32:59.060 --> 01:33:04.500]   Uh, and it's that gorilla arm thing is micro searching calls it where you know, you know, I mean
[01:33:04.500 --> 01:33:07.140]   Yeah, I think I think that's I think that's really short-sighted
[01:33:07.700 --> 01:33:13.540]   Note no pun intended because the the the the idea is that oh well it doesn't work because i'm not going to be taking my hands off the keyboard
[01:33:13.540 --> 01:33:15.940]   To do a touch take my hands off the keyboard to do a touch
[01:33:15.940 --> 01:33:21.220]   Let's not forget that we're not that far away from when apple said hey take your hands off the keyboard to do to uh to
[01:33:21.220 --> 01:33:25.540]   Look at this little touch bar to hit this little touch bar above the keyboard
[01:33:25.540 --> 01:33:30.980]   And also it's not necessarily if if I have a trackpad between my hands i'm going to be using it if I got a mouse under my hand
[01:33:30.980 --> 01:33:35.860]   I'm going to be using it what it's good for is when you are literally just trying to scroll scroll scroll
[01:33:36.260 --> 01:33:42.100]   Through times even when i'm using my iPad when I switch to be the ip my mac book and I will just almost
[01:33:42.100 --> 01:33:49.300]   reflexively reach into to to scroll pinch and zoom because that's the way that I interact with screens these days
[01:33:49.300 --> 01:33:54.500]   I would at least like to see apple look at what amac can be with touch screen
[01:33:54.500 --> 01:33:59.300]   I think they would come up with something that's would really bring things forward and make me make me
[01:33:59.300 --> 01:34:00.580]   uh
[01:34:00.580 --> 01:34:06.260]   Make me less jealous at times when I look at exciting form factors in the window space of laptops
[01:34:06.260 --> 01:34:08.180]   Right there. I mean there are two paths for them here, right?
[01:34:08.180 --> 01:34:15.140]   There is this conservative path which I agree about I mean gorilla arms is about spending all day with your arms extended touching a
[01:34:15.140 --> 01:34:19.540]   Screen that's that's perpendicular to your keyboard and like yeah, okay, of course not but
[01:34:19.540 --> 01:34:21.940]   Uh using one of those laptops
[01:34:21.940 --> 01:34:27.940]   It's all second nature to literally everybody now that you see a uh a dialogue box on screen and you want to tap it closed
[01:34:28.020 --> 01:34:33.300]   Or you want to just move a finger on the screen and flick it to flick up the web browser and that is not a gorilla arms gesture
[01:34:33.300 --> 01:34:36.900]   It's a very simple gesture and and they're not going to take the trackpad away
[01:34:36.900 --> 01:34:40.820]   It's just an additional input method. That's a very conservative path for apple to walk
[01:34:40.820 --> 01:34:43.380]   But I feel like they could walk it and you know
[01:34:43.380 --> 01:34:50.100]   Every year that passes there are more people out there who think of touch as being something that should be on every single screen in existence
[01:34:50.100 --> 01:34:57.140]   The other path is what Andy says, which is if you've got a touchscreen you can like apple hasn't made a new looking macbook
[01:34:57.620 --> 01:35:03.540]   For what 12 13 years and I I think they've I think they've kind of perfected the perpendicular
[01:35:03.540 --> 01:35:05.620]   laptop thing
[01:35:05.620 --> 01:35:10.100]   But on the window side with touch you end up with this scenario where it's like well
[01:35:10.100 --> 01:35:16.420]   What if I folded the keyboard back or what if I detached the keyboard and apple is not ever been able to plan that space on the mac
[01:35:16.420 --> 01:35:21.460]   Only on the ipad because of the lack of touch and I don't know whether they will choose to go down that path
[01:35:21.460 --> 01:35:26.180]   But boy I also would be very interested interested in seeing what would happen if apple said
[01:35:26.340 --> 01:35:31.380]   What if we had a mac OS laptop that you can pull a keyboard off of and use with apple pencil and touch that would be
[01:35:31.380 --> 01:35:36.900]   Really interesting. I just wonder when when the ipad just runs mac OS
[01:35:36.900 --> 01:35:39.380]   You know like these are coming so close together
[01:35:39.380 --> 01:35:45.060]   You know and the thing is now that we have resolve running on the ipad and you can hack it so that it opens up the other windows
[01:35:45.060 --> 01:35:51.540]   Uh that aren't that aren't released yet. It is it's obvious that the these two things developing for both of these
[01:35:51.700 --> 01:35:55.220]   Starts to come together. So I maybe they have the mac do that
[01:35:55.220 --> 01:36:00.740]   But maybe you just have something that's a little bit more beefy than the ipad pro that is otherwise
[01:36:00.740 --> 01:36:05.620]   You know run something. I just feel like the two of them are coming to get very very close together now
[01:36:05.620 --> 01:36:06.420]   You know
[01:36:06.420 --> 01:36:09.220]   There are a lot of people who use some use max's drawing tablets with a cintiq
[01:36:09.220 --> 01:36:12.900]   A screen attached to it and yeah, so the idea of having that well
[01:36:12.900 --> 01:36:16.980]   No, don't buy this external display that kind of put some distance between you and the content
[01:36:17.540 --> 01:36:22.340]   Here is a 16 inch or even an 18 inch or 20 inch mac that will work with apple pencil
[01:36:22.340 --> 01:36:27.140]   A lot of creatives video editing even video editors, but certainly artists
[01:36:27.140 --> 01:36:31.780]   Designers would absolutely go in for that. Well, and I think that when you do that though to
[01:36:31.780 --> 01:36:34.820]   The point that was made earlier is that you want to get rid of the keyboard
[01:36:34.820 --> 01:36:36.820]   So if you want to start drawing you want to pull that off
[01:36:36.820 --> 01:36:42.980]   And have it be something that that you're drawing on the keyboard is part of what makes the quote-unquote gorilla arms
[01:36:42.980 --> 01:36:44.740]   Is reaching over this keyboard?
[01:36:44.740 --> 01:36:50.660]   So I think that if apple goes to a point where a macbook does that it just feels like it's just a bigger iPad at some point
[01:36:50.660 --> 01:36:53.460]   You know like it that gives you the mac os running on it
[01:36:53.460 --> 01:36:59.540]   It's detachable you have a detachable keyboard that you can draw on and and do all the other things and that would be I mean
[01:36:59.540 --> 01:37:01.860]   That would be amazing like it would be really cool
[01:37:01.860 --> 01:37:04.500]   I think I'm with bassinet, but I think they could figure some things out
[01:37:04.500 --> 01:37:10.500]   And I mean as we're discussing this I could think about all the times when the original mac was kind of dismissed that
[01:37:10.500 --> 01:37:14.820]   Hey people don't take their hands off the keyboard to keep touching this mouse thing off the side
[01:37:14.820 --> 01:37:21.460]   And say well imagine imagine a world in which apps are designed for the mouse and designed to be used that way
[01:37:21.460 --> 01:37:26.020]   Uh and look at the thing about all the times when all you're doing is you're scrolling anyway
[01:37:26.020 --> 01:37:28.420]   Or using the page up page down keys on the keyboard anyway
[01:37:28.420 --> 01:37:36.260]   Couldn't that be easier? So these are questions that are being answered really really well on the on promo s on on on windows
[01:37:36.420 --> 01:37:41.140]   I would love to see again apple investigate that on the mac because I think they could do some really great stuff
[01:37:41.140 --> 01:37:47.700]   And my question isn't actually Alex said, you know, what about the ipad? I actually start to think about it from the other direction, which is
[01:37:47.700 --> 01:37:54.580]   What about the mac like the ipad pro not the base level ipad that is used so commonly
[01:37:54.580 --> 01:37:58.980]   But that ipad pro that apple and I love the ipad pro but like apple is invested so much time
[01:37:58.980 --> 01:38:01.300]   So many resources in
[01:38:01.300 --> 01:38:05.860]   Making a more finder like files app and do inventing a pointer which is a great pointer
[01:38:05.860 --> 01:38:10.980]   And trying to do like driver kit and they built the magic keyboard to give it a keyboard and a trackpad
[01:38:10.980 --> 01:38:13.940]   They did they've done all this stuff to sort of make it like a laptop
[01:38:13.940 --> 01:38:16.900]   But they can never quite get there because it's hard
[01:38:16.900 --> 01:38:22.260]   For something that was built around being all touch and originally being an iphone to do that
[01:38:22.260 --> 01:38:26.500]   And I wonder at some point if you might not say what if we approach this from the mac side
[01:38:26.740 --> 01:38:31.540]   And what if all the work we've done on the ipad allows us to create a better tablet mode on macOS
[01:38:31.540 --> 01:38:34.900]   That runs ipad apps and mac apps or whatever
[01:38:34.900 --> 01:38:38.740]   And not to say this is easy. This is all really hard stuff that would take years
[01:38:38.740 --> 01:38:40.180]   But I wonder
[01:38:40.180 --> 01:38:46.260]   There's a possibility at least that inside apple they've looked at this and said maybe we went around about this from the wrong direction
[01:38:46.260 --> 01:38:50.580]   I think they started thinking about it. That's what's good years ago saying maybe
[01:38:50.580 --> 01:38:53.460]   But I mean he says it's not gonna be out for two years
[01:38:53.940 --> 01:38:59.780]   I think he's kind of saying that that glacial movement towards that has produced
[01:38:59.780 --> 01:39:03.220]   A product but it's gonna take a while
[01:39:03.220 --> 01:39:07.540]   You see they've been doing it for 15 years Alex maybe 10 really 10
[01:39:07.540 --> 01:39:09.860]   See people internally have been looking at it
[01:39:09.860 --> 01:39:14.020]   And was it the executives was a steve jobs who kept it from happening?
[01:39:14.020 --> 01:39:18.980]   I don't think I don't think anyone's kept it from happening. I think merging the two operating systems is really complicated
[01:39:18.980 --> 01:39:21.700]   Oh, you know, it's emerging
[01:39:21.700 --> 01:39:27.380]   Such a mack OS you know, like I'm saying that that having having the two of them coming together not not to me
[01:39:27.380 --> 01:39:32.820]   Maybe one OS but you now have a unified hardware infrastructure. You have a unify
[01:39:32.820 --> 01:39:36.180]   I mean, there's a lot of certainly moved a long way to a long time
[01:39:36.180 --> 01:39:41.380]   You know to to that m2 air and the m2 ipad pro are basically the same
[01:39:41.380 --> 01:39:46.900]   Right and yet one of them runs one OS and one runs the other and they have some apps in common
[01:39:47.460 --> 01:39:51.700]   And and let's not forget the opportunity cost sort of that's lost here
[01:39:51.700 --> 01:39:56.820]   Which is if you if you say artificially the mack can never be anything but a standard laptop
[01:39:56.820 --> 01:39:59.860]   And all of the things must be handled by the ipad
[01:39:59.860 --> 01:40:02.580]   I mean why why does it have to be that way?
[01:40:02.580 --> 01:40:05.940]   But they have they have steadfastly up to now said that that has to be the case
[01:40:05.940 --> 01:40:08.100]   And as much as I like the ipad
[01:40:08.100 --> 01:40:12.900]   You can't deny the fact that they have tried so hard to make it like the mack
[01:40:12.900 --> 01:40:15.620]   And that there's probably somebody on the other side saying
[01:40:16.260 --> 01:40:23.940]   Or what if it was the mac and have a simplified ipad mode for certain circumstances instead of trying to shove
[01:40:23.940 --> 01:40:28.260]   All this stuff into ipad os where maybe it's just not a great fit
[01:40:28.260 --> 01:40:32.340]   Well, and I think that the other thing is is that it's I don't think that the macOS is going away
[01:40:32.340 --> 01:40:37.700]   But I think that the the to to Jason's point that we just get to a point where we want to run mac apps
[01:40:37.700 --> 01:40:41.460]   You know on the on the ipad and just just go full screen and do what we're going to do
[01:40:41.460 --> 01:40:45.700]   Because we're already running the ipad apps on the mac and we do that all the time like mix effect pro
[01:40:45.700 --> 01:40:49.140]   Which is something we use a lot is we just run them on mac minis because it's a lot more
[01:40:49.140 --> 01:40:52.980]   You know, it's a lot easier to sit in a in a server than an ipad is
