
[00:00:00.000 --> 00:00:04.320]   It's time for Mac Break Weekly. We've got Joe Kistle here. He wrote the book on
[00:46:57.800 --> 00:47:03.880]   Uh and said yeah, we agree it's there's something wrong with uh making it illegal to unlock
[00:47:03.880 --> 00:47:07.160]   um
[00:47:07.160 --> 00:47:12.360]   And high score is saying well if you're paying an early termination fee then what what then they're getting their money back
[00:47:12.360 --> 00:47:15.080]   So shouldn't you just be able to unlock it anytime?
[00:47:15.080 --> 00:47:21.240]   That's a good point. What's what is it? What happens in canada with locking unlocking you can call up?
[00:47:21.240 --> 00:47:25.800]   Uh rogers if you're off contract you can call up and for $50 they will
[00:47:25.800 --> 00:47:31.160]   Yeah, you can for $50 use your hardware in any way you choose
[00:47:31.160 --> 00:47:36.120]   That's just bad this year. I didn't realize it when I you almost always buy an unlocked iphone
[00:47:36.200 --> 00:47:41.320]   But this year to try to cut down on scalping they didn't sell the unlocked ones at retail only online
[00:47:41.320 --> 00:47:44.600]   And I was already in the lineup and I'd been there 12 hours
[00:47:44.600 --> 00:47:47.560]   I wasn't about to go home and order one and wait four weeks
[00:47:47.560 --> 00:47:51.240]   So I ended up buying full price but locked and then I had to call oh
[00:47:51.240 --> 00:47:58.280]   Hey, 50 bucks to have it on that sucks. Yes, you do qualify for an unlocking hold on will transfer you to our unlocking department
[00:47:58.280 --> 00:48:00.440]   Get your credit card out. Yeah
[00:48:00.440 --> 00:48:03.880]   Uh david edelman or david edelman writing from the white house
[00:48:04.920 --> 00:48:06.040]   Uh, he's
[00:48:06.040 --> 00:48:10.360]   Atlantic monthly said six years out of college this kid, but he's writing for the white house
[00:48:10.360 --> 00:48:15.320]   Says it's time to illegal. This is on the white house. I've time to legalize cell phone unlocking
[00:48:15.320 --> 00:48:19.320]   It's a little weird if you're not in the u.s. Uh to understand why the white house
[00:48:19.320 --> 00:48:22.120]   Has no nothing to say about this
[00:48:22.120 --> 00:48:28.680]   Um, it's because of the digital millennium copyright act. It's actually the librarian of congress
[00:48:28.680 --> 00:48:33.160]   Who determines what is legal and league illegal under the copyright act
[00:48:33.800 --> 00:48:40.120]   And the librarian of congress issued a ruling that uh while it's legal to jailbreak, it's illegal to unlock
[00:48:40.120 --> 00:48:47.160]   That makes it the law unless the legislative branch overturns it the president has nothing to say about
[00:48:47.160 --> 00:48:52.840]   But it's I think it raises the issue 114,000 petition
[00:48:52.840 --> 00:48:55.800]   signers on the
[00:48:55.800 --> 00:48:58.120]   Site and this article saying yes, it's time to unleash
[00:48:58.840 --> 00:49:05.080]   Unlock does or legalize unlocking does I think perhaps give some strength to a legislative
[00:49:05.080 --> 00:49:07.240]   amendment
[00:49:07.240 --> 00:49:09.080]   We shall see
[00:49:09.080 --> 00:49:11.160]   Seems like they might have some other things to do too, but
[00:49:11.160 --> 00:49:16.120]   Um, all right, so anything else in the rumor mill
[00:49:16.120 --> 00:49:22.040]   No, I mean, I there obviously though there will be some sort of os 10 and ios
[00:49:22.040 --> 00:49:26.440]   News at some point this year. We're on yearly cycles ros 10. So that's not that's just a given
[00:49:26.920 --> 00:49:34.920]   Yeah from mountain lion 2. What's the cat's name? I'm hoping for saber tooth. I like it. Although wasn't the original
[00:49:34.920 --> 00:49:39.480]   Oh, I would have been good. They had the saber tooth
[00:49:39.480 --> 00:49:42.280]   With a link should have been the first one
[00:49:42.280 --> 00:49:45.720]   All right
[00:49:45.720 --> 00:49:51.480]   No, it's do you do you think that sometimes they wonder about oh let let's let's like naming a kid and trying to find out
[00:49:51.480 --> 00:49:53.960]   Does this name rhyme with any rude words?
[00:49:55.400 --> 00:50:01.320]   The thinking let's let's let's let's have a list of every stupid tech pundit like, okay, okay
[00:50:01.320 --> 00:50:07.720]   Sent mac OS 10.9 per saber tooth proves that matthem act is getting long in the tooth
[00:50:07.720 --> 00:50:11.000]   Okay, we can't use that damn. Let's not go gonna spin this on us this time
[00:50:11.000 --> 00:50:17.560]   No, only thing I've ever heard was the voice of reason that not goes this is the light in the shines and causes everything to grow
[00:50:17.560 --> 00:50:20.360]   That's the only thing I've heard is links which rhymes with thinks
[00:50:20.360 --> 00:50:23.960]   So I don't know is there an ocelot yet
[00:50:24.840 --> 00:50:26.840]   Um, no, we could do ocelot
[00:50:26.840 --> 00:50:30.280]   Which rhymes happy cam a lot
[00:50:30.280 --> 00:50:32.440]   How about cat woman
[00:50:32.440 --> 00:50:36.440]   How about scarred at joe hand no no never mind, uh, sorry
[00:50:36.440 --> 00:50:38.360]   um
[00:50:38.360 --> 00:50:40.440]   So uh cnets is links
[00:50:40.440 --> 00:50:44.200]   Um
[00:50:44.200 --> 00:50:46.200]   Is there really nothing else?
[00:50:46.200 --> 00:50:48.200]   There's plenty i like talking about this set
[00:50:48.200 --> 00:50:52.040]   How about OS 10 liger
[00:50:53.640 --> 00:50:55.640]   God
[00:50:55.640 --> 00:50:59.560]   It's like when you get ios ios plus a desktop OS
[00:50:59.560 --> 00:51:07.080]   Funny when any funny if they named it liger i would just i just would laugh i would be happy i would make me happy
[00:51:07.080 --> 00:51:10.440]   um
[00:51:10.440 --> 00:51:12.840]   So andi
[00:51:12.840 --> 00:51:14.120]   darling
[00:51:14.120 --> 00:51:15.320]   Sweetheart
[00:51:15.320 --> 00:51:18.680]   You my friend you have admitted now publicly
[00:51:18.680 --> 00:51:21.320]   Something that i've suspected for some time
[00:51:22.280 --> 00:51:24.280]   You no longer use the iphone as your day-to-day
[00:51:24.280 --> 00:51:27.800]   telephone
[00:51:27.800 --> 00:51:34.040]   Uh, I I got a quote nathan laine here. Uh, I didn't feel as though I need to have any sort of dramatic coming out
[00:51:34.040 --> 00:51:39.000]   Uh, I feel that people sort of assumed well. He's male. He's single
[00:51:39.000 --> 00:51:44.200]   He likes to like to customize and modify electronics. I mean he just makes sense doesn't it?
[00:51:44.200 --> 00:51:49.080]   And he does have an awfully colorful house
[00:51:49.080 --> 00:51:51.080]   um
[00:51:51.080 --> 00:51:55.000]   So you uh, you wrote an article for tech hive.com
[00:51:55.000 --> 00:52:03.400]   And which you say i've given up the iphone and I I am now a samsung galaxy s3 user
[00:52:03.400 --> 00:52:08.840]   Yeah, and it's uh, it's a piece i've been writing for like believe it or not like three or four weeks now
[00:52:08.840 --> 00:52:12.200]   Uh, this is part part one. It's it's gonna. It's gonna be in three parts
[00:52:12.200 --> 00:52:14.840]   Arriving every morning on tech hive in mac world
[00:52:14.840 --> 00:52:18.840]   Uh sort of it's and as I said like in the very very introduction
[00:52:19.160 --> 00:52:26.440]   Hoping that people would actually read past like the first paragraph of it that this isn't a piece about why anybody should switch from the iphone
[00:52:26.440 --> 00:52:33.880]   This is not definitely not a piece about like what apple is doing wrong. It's just a piece about a guy who got a phone
[00:52:33.880 --> 00:52:38.520]   The reasons why android is a better choice for me personally right now
[00:52:38.520 --> 00:52:42.680]   Uh, and I thought that by being really careful about well here's here
[00:52:42.680 --> 00:52:50.200]   The four things about android that really got me to switch here are the things I was worried about android that didn't turn out to be true
[00:52:50.200 --> 00:52:53.480]   Here are the things that are turned out to be absolutely true that are problems
[00:52:53.480 --> 00:52:56.680]   But they're not such a big deal that they trump everything else
[00:52:56.680 --> 00:53:01.080]   Uh because unfortunately, I think the waters been polluted a bit in the past year
[00:53:01.080 --> 00:53:05.240]   Where people who want to really want to see apple fail and fail hard
[00:53:05.240 --> 00:53:08.520]   And so there are a lot of people who would like to
[00:53:09.400 --> 00:53:14.920]   Keep kind of flooding the the comment boards and and blogs with well here's why i'm giving up on apple
[00:53:14.920 --> 00:53:19.480]   They no longer innovate and they're no longer easy to use and that's really not the the case here
[00:53:19.480 --> 00:53:24.600]   Um, I just I think that uh if there's a way to summarize that 6 000 words
[00:53:24.600 --> 00:53:29.480]   It's just that I think that apple in the past couple of years has been a little bit more aggressive and
[00:53:29.480 --> 00:53:32.120]   Targeting a specific kind of consumer
[00:53:32.120 --> 00:53:33.880]   Uh someone who
[00:53:33.880 --> 00:53:38.040]   Really will is willing to take whatever is given them if it's well designed
[00:53:38.440 --> 00:53:45.320]   Who doesn't really mind if they don't have quite so much choice about it who will take options that are hardwired in
[00:53:45.320 --> 00:53:51.080]   Uh, and they don't really doesn't really matter so much them to customize the experience to make a better fit for them
[00:53:51.080 --> 00:53:56.520]   And who don't really have a whole lot of demands about the design the physical design of a phone
[00:53:56.520 --> 00:53:59.160]   uh, so if you're willing to simply
[00:53:59.160 --> 00:54:01.880]   Uh take the operating system that's given to you
[00:54:01.880 --> 00:54:05.320]   Accept the behavior of the operating system as it's delivered to you
[00:54:05.640 --> 00:54:11.400]   And then simply deal with the fact that there is going to be one phone a year one design one concept take it or leave it
[00:54:11.400 --> 00:54:13.320]   That's going to work great for you
[00:54:13.320 --> 00:54:17.240]   Uh for me the way that I use a phone which is as a very very active device
[00:54:17.240 --> 00:54:20.120]   I mean this really is a post pc device in my pocket
[00:54:20.120 --> 00:54:27.400]   I'm using it all the time to capture data capture ideas manage projects projects. It's what I use when i'm not
[00:54:27.400 --> 00:54:32.680]   Uh actually behind a keyboard and i'm actually still getting actual work done for that kind of stuff
[00:54:32.680 --> 00:54:37.480]   I just found that uh the iphone was just wanting on a bunch of different levels
[00:54:37.480 --> 00:54:39.480]   Uh, and i'm in the unusual position
[00:54:39.480 --> 00:54:45.400]   I mean most of people is a conversation or in this position where they get an opportunity to try out pretty much everything and I get every
[00:54:45.400 --> 00:54:49.800]   Sing pretty much every phone that's uh every uh, uh big name phone that's ever released
[00:54:49.800 --> 00:54:51.640]   I get to try it for a couple of weeks to a month
[00:54:51.640 --> 00:54:55.720]   Uh, that's just the last year I found that every time that I have to put the phone back in the box
[00:54:55.720 --> 00:54:59.960]   And send it back to the manufacturer and switch back to the iphone. It was like, oh
[00:55:00.600 --> 00:55:06.280]   The screen's a little bit small. Isn't it? Oh, remember how easy it was to like take a text clipping and make turn into an evernote clipping
[00:55:06.280 --> 00:55:11.400]   Oh, wasn't it nice to be able to set up a custom like desktop screen that had really everything I needed to it
[00:55:11.400 --> 00:55:15.320]   But this is nice too. It's beautiful and it's simple and it's easy to use
[00:55:15.320 --> 00:55:22.120]   Uh, so really that that's all it's about I felt is uh, I was uh, I run into a lot of people who are in that same sort of category
[00:55:22.120 --> 00:55:29.000]   And I thought that by I could have just made into a little like 800 word. Yeah, I'm switching I like the galaxy s3 and
[00:55:29.800 --> 00:55:34.600]   I'm I'm really happy with it right now. I thought that if I were if I were able to talk about this in great detail
[00:55:34.600 --> 00:55:40.440]   It would help a lot of people understand either why they should cast their net a little bit wider or why
[00:55:40.440 --> 00:55:45.800]   Switching from the iphone is probably not going to be the best decision for them and uh, uh, it's
[00:55:45.800 --> 00:55:51.160]   I've gotten I've gotten a lot of feedback over that or that uh, article so far. Uh, you're like
[00:55:51.160 --> 00:55:53.720]   Dylan going electric somebody said. Oh god
[00:55:54.680 --> 00:56:00.840]   I'm so curious and yeah, well, I tweet I mean I knew I knew that something was up when I tweeted that it was posted earlier this morning
[00:56:00.840 --> 00:56:03.080]   I tweeted out the link at like a little after nine
[00:56:03.080 --> 00:56:08.680]   I checked back like at 9 20 and it wasn't just the number of like retweets and like comments. It was
[00:56:08.680 --> 00:56:13.160]   1 2 3 I see retweets in five different languages. Okay
[00:56:13.160 --> 00:56:19.160]   But you will in part three talk about the downsides of androids so apple
[00:56:19.160 --> 00:56:21.160]   Yeah, we talked it's it's four
[00:56:21.960 --> 00:56:28.840]   The structure is in detail. I go over the four things that really made me switch to androthe four features of androids that really attracted me
[00:56:28.840 --> 00:56:31.880]   There's in the last part. I'm talking about
[00:56:31.880 --> 00:56:39.160]   Uh, the stuff that people often say is the reason why they don't use and reason why androids is a terrible system
[00:56:39.160 --> 00:56:42.520]   Uh, and it turns out that those things are not really true
[00:56:42.520 --> 00:56:49.240]   The reasons why it is actually a disadvantage and then I talk a little bit about why apple I think is getting so much flak
[00:56:49.640 --> 00:56:54.280]   Uh over go while you're not innovating enough and you're being left behind which is again not true
[00:56:54.280 --> 00:56:58.600]   Well, some of this was a little bit defensive and it's part of the reason why I decided to
[00:56:58.600 --> 00:57:03.240]   Take some time with this because I knew that there were a lot of people who were just going to see the headline that hey
[00:57:03.240 --> 00:57:09.720]   I'm switching from uh, iphone to androids and think I was just linkbaiting or just, you know trying to be a rabble rouser
[00:57:09.720 --> 00:57:13.400]   No, you don't know there's there's reasons why I do things that as as I've said before
[00:57:13.400 --> 00:57:18.440]   I think that you should love the features that a device gives for you
[00:57:18.760 --> 00:57:22.040]   You should love the way that it makes your life easier and simpler
[00:57:22.040 --> 00:57:26.120]   You shouldn't love the company that makes it because if you they don't love yourself
[00:57:26.120 --> 00:57:30.440]   Exactly. I I love for five years. I love the iphone for the features that it delivered
[00:57:30.440 --> 00:57:36.120]   Uh, and if I found myself that I was sticking with the iphone just because I love apple and
[00:57:36.120 --> 00:57:40.840]   I've been an apple user since I was in, you know middle school then i'm kind of a dope
[00:57:40.840 --> 00:57:45.400]   What could uh, and i'm sure johnny. I've and uh, tim cook will be listening carefully to this
[00:57:45.880 --> 00:57:49.000]   What could apple do to win you back with the next iphone
[00:57:49.000 --> 00:57:52.200]   Uh, well, uh, of course there are rumors that there's going to be a large
[00:57:52.200 --> 00:57:58.760]   What one of them is that I really really do miss having a larger screen phone and this is you know, the four point in screen
[00:57:58.760 --> 00:58:01.240]   It was just so hard to switch back to the smaller screen
[00:58:01.240 --> 00:58:05.080]   Uh, when I had actually i've been thinking about this for a number of months
[00:58:05.080 --> 00:58:09.320]   I was really waiting to see well, what's ios what what is happening to live with ios six
[00:58:09.320 --> 00:58:15.640]   What's the iphone five going to be like and really one of the main things i was hoping for is give me a properly big screen
[00:58:16.040 --> 00:58:20.680]   Because it's uh, it's it's something that is just enhances my mobile experience
[00:58:20.680 --> 00:58:25.320]   Inestimably, I mean that they're there they're they're have you ever like read an opinion?
[00:58:25.320 --> 00:58:31.640]   Online that is so completely out of whack with your own experience that you for a moment
[00:58:31.640 --> 00:58:37.080]   You doubt your own recollection of your own feelings because it's just wait is two point two plus eight
[00:58:37.080 --> 00:58:39.000]   11 maybe it
[00:58:39.000 --> 00:58:41.000]   Have I just assumed it's ten?
[00:58:41.000 --> 00:58:43.960]   And when you see so many people claim that oh well the larger screen
[00:58:43.960 --> 00:58:47.000]   It's actually just a marketing gimmick that gullible consumers are
[00:58:47.000 --> 00:58:52.600]   Swoo are swooned by in the showroom and doesn't actually show you more information. Yeah, yeah, it does
[00:58:52.600 --> 00:59:00.200]   But it's not just that it's I like the fact that it's so easy to move information between apps
[00:59:00.200 --> 00:59:03.080]   Uh instead of having to do a cut copy and paste
[00:59:03.080 --> 00:59:05.400]   Which is how you usually have to do it on the iphone
[00:59:05.400 --> 00:59:09.000]   Uh, and they're there a bunch of other things that are that are in the in the articles
[00:59:09.320 --> 00:59:14.360]   Uh, but uh, if apple apple really needs to make a lot of changes not just to the hardware
[00:59:14.360 --> 00:59:18.280]   And not even just to ios they really have to change their attitude again
[00:59:18.280 --> 00:59:20.440]   I'm not saying their attitude isn't as bad right now
[00:59:20.440 --> 00:59:26.120]   I'm just saying that they really are focused towards a consumer who really wants to take the thing out of the box
[00:59:26.120 --> 00:59:29.800]   Power it up charge it up put their phone their contacts in it and go
[00:59:29.800 --> 00:59:32.440]   Well, I'll give you a good a good example of an area that apple
[00:59:32.440 --> 00:59:36.600]   You and I might want apple to change but apple will not ever change
[00:59:37.320 --> 00:59:43.800]   And that is the openness of the system. So you mentioned a little bit with the sharing menu in and red which can be extended by any app
[00:59:43.800 --> 00:59:48.760]   Uh, but of course is limited by apple intentionally to twitter and facebook
[00:59:48.760 --> 00:59:52.360]   Uh because they can control it similarly you mentioned
[00:59:52.360 --> 00:59:59.240]   Uh that you can use different keyboards apple won't let you do that for good reason because a third party keyboard can capture keystrokes
[00:59:59.240 --> 01:00:02.200]   And if it's malicious send it back to the bad guys
[01:00:02.200 --> 01:00:04.600]   Um, and so this closed
[01:00:04.920 --> 01:00:07.960]   Ecosystem that apple's created where they don't give api
[01:00:07.960 --> 01:00:14.360]   Access to for instance your text messages while androids does means that there is some functionality missing
[01:00:14.360 --> 01:00:19.080]   I use an android plugin for chrome called mighty text. Let's me center receive my texts
[01:00:19.080 --> 01:00:21.720]   Uh on the phone also on my desktop
[01:00:21.720 --> 01:00:26.600]   Uh apple controls that tightly with messages if you don't like the message experience too bad
[01:00:26.600 --> 01:00:30.120]   Because apple rightly I think says there's a potential for
[01:00:30.760 --> 01:00:33.800]   Uh misbehavior if we let other people write to the text message
[01:00:33.800 --> 01:00:38.360]   There's also some technical reasons behind a lot of this, you know, i've had androids since the g1
[01:00:38.360 --> 01:00:46.200]   I've I most recently have an excess for now, but both these these devices came from very different backgrounds when the iphone was created
[01:00:46.200 --> 01:00:47.320]   It was
[01:00:47.320 --> 01:00:53.560]   It's unclear. It was ever really meant to run third party apps and it wasn't springboard is not springboard is one giant lump
[01:00:53.560 --> 01:00:54.520]   It's not
[01:00:54.520 --> 01:00:59.320]   Architected in a way that makes it easy to do things like multitasking or contracts or intents
[01:00:59.640 --> 01:01:03.400]   Or a lot of stuff that android was built from the ground up to support
[01:01:03.400 --> 01:01:07.240]   A lot of that has been kind of added on in layers to ios
[01:01:07.240 --> 01:01:11.320]   But the same token android was originally not meant to be an iphone like device
[01:01:11.320 --> 01:01:15.960]   And that's why when I use an xs for and I think I mentioned this before you put it in developer mode
[01:01:15.960 --> 01:01:17.960]   And you turn on screen redraws
[01:01:17.960 --> 01:01:24.280]   I just see the scroll view being drawn four times because google hasn't had time to go back and re architect the display layers
[01:01:24.280 --> 01:01:29.400]   I'm i'm a designer by trade and that really bothers me the interface on android really bothers me
[01:01:29.640 --> 01:01:33.640]   But other people the functionality on ios really bothers them so to andy's point
[01:01:33.640 --> 01:01:39.400]   It's what annoys you more you'll end up going towards a platform that better. So what's interesting is and Andy you always
[01:01:39.400 --> 01:01:42.200]   While you were still using the phone
[01:01:42.200 --> 01:01:50.200]   Uh, you always brought up that exact design thing you said that the fit and finish on iphone is better for both apps and the os
[01:01:50.200 --> 01:01:54.680]   Did you what happened to you on that one? Did you just say well i can live with it?
[01:01:54.680 --> 01:01:57.720]   Yeah, it's um
[01:01:58.360 --> 01:02:05.400]   And i get i get into this in greater detail in later sections of the article, but uh, it's not a case of android
[01:02:05.400 --> 01:02:08.760]   kicking ios's butt in category after category after category
[01:02:08.760 --> 01:02:16.280]   It's more like there's a point system and the look and feel of the apps got good enough that although it's still not as good as
[01:02:16.280 --> 01:02:22.360]   as ios it's not a bad look and feel it's not a bad interface and
[01:02:22.360 --> 01:02:24.040]   the
[01:02:24.040 --> 01:02:29.800]   Tone of the entire app market has changed. Uh, when i was for i had sort of transitional period
[01:02:29.800 --> 01:02:34.360]   i'm talking as almost as though i'm going through gender reassignment surgery there was a time when i was sort of
[01:02:34.360 --> 01:02:44.360]   Uh, there was a time of which i is android curious folks. It's not necessarily a long term i was definitely by phone i had i was
[01:02:44.360 --> 01:02:47.000]   I was carrying both phones in my pocket all time phone love
[01:02:47.000 --> 01:02:51.880]   And i was and i was using i was using the sam song as a wifi device because i
[01:02:52.600 --> 01:02:54.600]   had that i had no sim in it and
[01:02:54.600 --> 01:03:00.680]   Uh, i found and i'm like well i'm gonna miss so many of the ios apps, but i found that really
[01:03:00.680 --> 01:03:07.480]   Nearly all of the apps that i really care about are multi platform and in the past 14 to 16 months
[01:03:07.480 --> 01:03:10.680]   uh companies like ever know they're no longer
[01:03:10.680 --> 01:03:17.400]   Content to have an ios team and an android team now they want it to look exactly the same on multiple platforms
[01:03:17.400 --> 01:03:21.080]   And i think though ever know does update ios faster than android
[01:03:21.560 --> 01:03:23.560]   The new features seem to come to ios first
[01:03:23.560 --> 01:03:27.640]   Um, maybe not i'd be wrong i couldn't i couldn't say either way
[01:03:27.640 --> 01:03:33.480]   But the point is that now the design isn't coming directly from the operating system the design is being dictated by whoever's
[01:03:33.480 --> 01:03:40.280]   Trying to build this and apply it on multiple platforms and also i mean this it's not even to say that there are not great
[01:03:40.280 --> 01:03:45.880]   Great looking apps designed for uh, designed for uh, uh, design for uh, uh, uh, android
[01:03:45.880 --> 01:03:47.160]   i mean my
[01:03:47.160 --> 01:03:54.120]   i've never really used google reader on, uh, on my iphones i've never found like a google reader rss app
[01:03:54.120 --> 01:03:56.920]   That i thought was very pretty and very readable and very very good
[01:03:56.920 --> 01:04:04.040]   And now i'm using this app called when i found this app called press now. This is really almost my my, uh, uh, rss reader of choice
[01:04:04.040 --> 01:04:07.480]   Uh, on a desktop ipad or any other device
[01:04:07.480 --> 01:04:15.320]   Uh, so it's they really have elevated their game part of that is that they've finally made that transition android 4.0 android 4.1
[01:04:15.800 --> 01:04:19.560]   Uh, they really have gotten their developers in line enough to say look
[01:04:19.560 --> 01:04:24.680]   You can't just simply throw a bunch of crap onto the screen and if it sticks and if the buttons highlight when you press them
[01:04:24.680 --> 01:04:27.480]   You can't just say okay the user the user interface is done
[01:04:27.480 --> 01:04:34.280]   So yeah, it's a lot of what you have to talk about is when you're talking about the differences between the two is that just because
[01:04:34.280 --> 01:04:39.400]   Android is not quite as reliable as ios doesn't mean it's unreliable just because the the
[01:04:39.400 --> 01:04:43.640]   Uh, the apps aren't as pretty as ios doesn't mean they're not pretty apps
[01:04:43.880 --> 01:04:51.000]   And then when you say that they're certainly within the letter close enough to the letter grade of ios that now you can look at other things
[01:04:51.000 --> 01:04:57.880]   Such as again, they're not apple is not willing to give me a true big screen phone apple is not willing to give me
[01:04:57.880 --> 01:05:00.360]   An app switching mechanism and an app
[01:05:00.360 --> 01:05:05.240]   Data sharing mechanism that really really works. There are lots lots of little things that i find more
[01:05:05.240 --> 01:05:09.160]   Easier to use and another thing to talk about customization
[01:05:10.280 --> 01:05:16.600]   Android has a google has no problem if a developer wants to remap the volume keys that this walk rocker switch this on every single phone
[01:05:16.600 --> 01:05:18.920]   To do other things
[01:05:18.920 --> 01:05:26.680]   So it's often being used as a page turner device. It's often being used for really interesting functions for those situations when you really are in that
[01:05:26.680 --> 01:05:31.880]   Viewing mode we're just sort of sitting or standing and then just like looking at a screen and paging through information
[01:05:31.880 --> 01:05:34.440]   And it makes this kind of device a lot easier to use
[01:05:35.080 --> 01:05:42.600]   So it's it's what i'm saying is that when the bulk of these two devices are close enough in a letter grade
[01:05:42.600 --> 01:05:50.600]   It doesn't matter that the iphone is an a minus and this samsung galaxy s3 with android 4.1 is a b plus
[01:05:50.600 --> 01:05:55.160]   Or a b the fact that they're close enough that these are two
[01:05:55.160 --> 01:05:57.480]   sufficiently advanced
[01:05:57.480 --> 01:06:04.440]   Useful well-designed phones means that now the the the field is open for me to be swayed by other things such as you know
[01:06:04.440 --> 01:06:09.240]   Physical design larger screen the fact that hey, I can actually just move a
[01:06:09.240 --> 01:06:16.200]   Memory card from the camera that i'm shooting to a memory card slot that's on this device itself isn't that nice
[01:06:16.200 --> 01:06:22.360]   There's a there's a i'm using a to-do list manager that i was never i was never really a big
[01:06:22.360 --> 01:06:24.520]   damnit
[01:06:24.520 --> 01:06:27.080]   I there's just it's just the perfect thing to came up
[01:06:27.080 --> 01:06:33.960]   There's a to-do list manager that i really really like that's called any dot do i heard it go daling
[01:06:34.920 --> 01:06:38.200]   It's also it goes the ling too, but you know what that's on ios as well
[01:06:38.200 --> 01:06:44.040]   But it's on ios as elb and fortunately i just i dismissed it before before i could have a really nice new feature
[01:06:44.040 --> 01:06:49.160]   Has has a really nice feature where you can tell it that not only is there a list of here's the things i want to get done today
[01:06:49.160 --> 01:06:55.640]   You can say please remind me of these things that are going on and instead of just putting up an alert and just simply here's a dialogue box
[01:06:55.640 --> 01:07:00.520]   It will just simply a little deck of buttons from the apple roll up in whatever app you're using right now
[01:07:00.840 --> 01:07:04.600]   To remind you hey you really wanted to get the last part of that android piece done today
[01:07:04.600 --> 01:07:09.320]   Do you want to snooze this i'll remind you again in an hour or are you going to tell me that this is dumb
[01:07:09.320 --> 01:07:14.040]   Does it not do that on ios because i love that feature i really active notifications webOS used to do it
[01:07:14.040 --> 01:07:20.120]   But ios hasn't got any it can't do it really have very many active notifications because because one app can't really interfere with another app
[01:07:20.120 --> 01:07:22.440]   Right and that's a good thing because if it's if it
[01:07:22.440 --> 01:07:28.200]   I hope so but but that's exactly that that kind of goes back to the point i was making which is apple
[01:07:29.000 --> 01:07:31.000]   More because of a
[01:07:31.000 --> 01:07:37.000]   Decision about security and integrity is not going to be able to support those kinds of things
[01:07:37.000 --> 01:07:39.480]   Because they open up holes
[01:07:39.480 --> 01:07:43.560]   Um, but you but the good news is you have a choice and i would just like to say one thing i mean
[01:07:43.560 --> 01:07:45.240]   Mm
[01:07:45.240 --> 01:07:49.880]   The the really good news is there are really good phones in both camps and in fact
[01:07:49.880 --> 01:07:54.840]   I think you could make a good case that windows phone and maybe even blackberry also a great answer
[01:07:55.400 --> 01:08:02.280]   Excellent choices and the differences between these are relatively minor, which is great. You get to choose what you like
[01:08:02.280 --> 01:08:07.160]   The nice thing is that people used to fight over phones and now we're at a time where they're fighting over us
[01:08:07.160 --> 01:08:12.040]   And I think that's that's the best thing to be every reason and he mentioned that he likes android better
[01:08:12.040 --> 01:08:18.040]   I agree with but is almost always a reason that I still prefer ios and there are signs
[01:08:18.040 --> 01:08:24.040]   You know apple broke springboard into springboard and backboard they ported xpm xpc from os 10 to ios
[01:08:24.040 --> 01:08:26.040]   So there there might be a lot of stuff going on there
[01:08:26.040 --> 01:08:30.520]   But the fact that I can just pick that phone up and go that I don't have to worry about managing it
[01:08:30.520 --> 01:08:32.440]   I'm not going to waste my not waste my time
[01:08:32.440 --> 01:08:37.640]   But I have other things to do rather than customize a phone so I can make that choice now a great experience
[01:08:37.640 --> 01:08:45.000]   And younger me or you know someone who's still like and he really interested in that stuff can pick up whatever the latest android devices and be absolutely
[01:08:45.000 --> 01:08:46.680]   Delighted by that experience and I think
[01:08:46.680 --> 01:08:49.480]   That's an amazing time that we live in
[01:08:49.560 --> 01:08:54.840]   So Andy without getting into a ton of detail were you tempted at all by windows phone 8
[01:08:54.840 --> 01:08:57.560]   Very much so
[01:08:57.560 --> 01:09:03.800]   I there's the old joke about the perfect european society in which you know the police or the priests are all are all
[01:09:03.800 --> 01:09:09.560]   The mechanics are all british the police are all Swiss the chefs are all french
[01:09:09.560 --> 01:09:12.360]   The french are all Italian the lovers are all whatever
[01:09:12.360 --> 01:09:17.000]   I think the my the ultimate device really would take a lot of things from a lot of different areas
[01:09:17.240 --> 01:09:21.000]   I really really love windows phone 8 because the the live tile feature
[01:09:21.000 --> 01:09:29.480]   I truly think that this is the way for to manage lots of information in a very simple and a beautiful way on a tiny device
[01:09:29.480 --> 01:09:32.200]   I I will continue to say every time every time I see
[01:09:32.200 --> 01:09:41.400]   The microsoft windows modern interface. I am continuing to be I continue to be impressed with how flexible it is no matter what display you put it on
[01:09:42.040 --> 01:09:49.720]   What size what shape would orientation it's always just such a beautiful and useful way of arranging information and it's also
[01:09:49.720 --> 01:09:52.600]   It's also great to
[01:09:52.600 --> 01:09:54.440]   Take a phone out of your pocket
[01:09:54.440 --> 01:10:00.120]   As you're waiting for someone to show up for dinner and you just simply wake the screen and you see a live
[01:10:00.120 --> 01:10:04.280]   You see a batch of live tiles that simply gives you a quick overview of
[01:10:04.280 --> 01:10:10.280]   No emails. No, nothing really interesting happening on twitter. No, no pictures posted great. There's nothing going on. Nothing is on fire
[01:10:10.360 --> 01:10:14.040]   I can put this in my pocket back in my pocket and leave it there for the next two hours
[01:10:14.040 --> 01:10:21.000]   Whereas on the iPhone and even on the android you have to drill down into a lot of different apps to get that kind of
[01:10:21.000 --> 01:10:23.960]   Dashboard look at everything that's going on in your mobile life
