
[00:00:00.000 --> 00:00:04.920]   It's time for Mac Break Weekly and you better believe we're gonna be talking about the new iPad
[00:44:26.160 --> 00:44:30.800]   With that new display that is where you really had to put your money, right is to make sure that it's it's
[00:44:30.800 --> 00:44:37.680]   An insanely high resolution. I mean most of our computers aren't aren't working at that unless you have a really really like a 27 inch monitor
[00:44:37.680 --> 00:44:39.520]   You're not
[00:44:39.520 --> 00:44:46.800]   You're not going into that. Also looks like apple app advice has noted that uh, they have now bumped up the maximum over
[00:44:46.800 --> 00:44:51.120]   over um 3g or lte 250 megabytes from 20
[00:44:51.120 --> 00:44:54.080]   Now for both verizon and it
[00:44:54.720 --> 00:44:57.360]   Uh, well, they say it's within
[00:44:57.360 --> 00:45:03.520]   With an o s because yeah, of course with the larger display you're gonna have larger larger sized apps in general
[00:45:03.520 --> 00:45:09.520]   Finally now that the app apple site is up. We can see more about the apple tv as well iTunes movies
[00:45:09.520 --> 00:45:16.640]   Netflix youtube vimeo those are all these are all here before so that it's a different interface. This is the new
[00:45:16.640 --> 00:45:22.720]   I've seen that that's not new right? Yeah, that's it. Is that it's cleaned up the interfaces?
[00:45:23.520 --> 00:45:26.160]   Yeah, I I already have that on the
[00:45:26.160 --> 00:45:31.520]   Apple TV if you look at the other stuff the top movies just a little it's just a little bit tweaked
[00:45:31.520 --> 00:45:36.560]   It's cleaned. Yeah when they showed the apps the actual apps themselves. It looked like a much more
[00:45:36.560 --> 00:45:41.040]   It wasn't like a bunch of scroll down windows, right? It was actually graphically showing them
[00:45:41.040 --> 00:45:45.680]   Player content from mac or pc on the big screen
[00:45:45.680 --> 00:45:51.600]   Um, this is this they've they recently updated this Netflix app and this is the newer Netflix app
[00:45:51.680 --> 00:45:54.800]   But the idea that you use iTunes to pay for is very interesting
[00:45:54.800 --> 00:45:57.280]   That's a good move for netflix isn't it?
[00:45:57.280 --> 00:45:59.680]   It also says apple doesn't want to be in that business
[00:45:59.680 --> 00:46:01.360]   Let let netflix do this right?
[00:46:01.360 --> 00:46:07.840]   Well, and I think that the apple tv I think it was a good move for apple to make sure that netflix was on it because that has been what made
[00:46:07.840 --> 00:46:10.640]   the apple tv a valuable
[00:46:10.640 --> 00:46:15.440]   Asset for me because I you know able to have a subscription and have all this so apple didn't get into the subscription business
[00:46:15.440 --> 00:46:18.640]   But they let you have an a subscribe business. I think that what they what I'd love to see is
[00:46:19.280 --> 00:46:22.080]   You know spotify on on the apple tv
[00:46:22.080 --> 00:46:27.280]   I think I would probably buy mlb tv. I mean, uh, i'll do it just to see it
[00:46:27.280 --> 00:46:32.800]   Well, I bought it last year on uh, I think was on netflix and the idea is you pay i can't remember what it's 250 bucks
[00:46:32.800 --> 00:46:38.560]   And you get every game from both points of view the home and away team in audio and video
[00:46:38.560 --> 00:46:41.280]   Are you gonna buy that colin?
[00:46:41.280 --> 00:46:47.760]   You want to watch your fillies games right for the home the homers the home tv broadcast
[00:46:48.640 --> 00:46:50.640]   Yeah, I think this is a
[00:46:50.640 --> 00:46:53.920]   Pretty amazing pretty amazing. It wasn't it isn't the the yeah
[00:46:53.920 --> 00:46:58.880]   This solves the court cutting problem because the problem with court cutting is losing live events like this
[00:46:58.880 --> 00:47:05.440]   And once so if you can get me, uh, you know live news or uh, you know major events on this you don't need cable and wall street
[00:47:05.440 --> 00:47:09.840]   Journal starting it's a it was not a very good start, but it was you know, you're starting to do terrible stuff
[00:47:09.840 --> 00:47:11.920]   Those stuff they're doing. Yeah
[00:47:11.920 --> 00:47:17.120]   Um, I would I was surprised bloomberg didn't jump on that one because bloomberg does some very good tv content
[00:47:17.360 --> 00:47:20.720]   And they have a great great app for the for the iPad as well
[00:47:20.720 --> 00:47:22.880]   So I mean they're they're definitely spending a lot of energy in this area
[00:47:22.880 --> 00:47:27.520]   Let's just see if the store is open because I yeah, I really want to buy some stuff apple
[00:47:27.520 --> 00:47:30.880]   I want to give you some money evidently not the only one
[00:47:30.880 --> 00:47:34.960]   Help us help you
[00:47:34.960 --> 00:47:37.200]   Shut up and take my money
[00:47:37.200 --> 00:47:38.640]   really, um
[00:47:38.640 --> 00:47:46.160]   So that's iPhoto very exciting iMovie updated tell me about what's new and iMovie you said I like this and any mention this
[00:47:47.200 --> 00:47:51.920]   The idea that you plan your movie before you shoot it you have your shot list on iMovie
[00:47:51.920 --> 00:47:55.200]   Which is the way the way that a lot of us do that
[00:47:55.200 --> 00:47:58.000]   But
[00:47:58.000 --> 00:48:00.080]   And you don't have it on the camera
[00:48:00.080 --> 00:48:01.840]   While you're out there
[00:48:01.840 --> 00:48:06.960]   Well, and a lot of ways one of the things to think about I think that filmmakers are going to use this for is and we already do this
[00:48:06.960 --> 00:48:09.920]   Uh with the iphone and not as much with the ipad though
[00:48:09.920 --> 00:48:15.680]   Is that you go to a scene if you look at like uh, ramen rudrigas has a great like 10-minute film school at the beginning of one of his movies
[00:48:16.080 --> 00:48:19.360]   Uh, and he shows himself taking a video camera at that time
[00:48:19.360 --> 00:48:23.760]   It was like a vx 1000 or whatever and or 2000 and shooting all the scenes
[00:48:23.760 --> 00:48:26.800]   And so imagine walking into a set that you know that or a location
[00:48:26.800 --> 00:48:31.840]   And shooting a whole bunch of scenes with a handful of stand-ins and then editing it all together while you're still
[00:48:31.840 --> 00:48:36.880]   There to make a decision about whether that's what you want to you know use in the film
[00:48:36.880 --> 00:48:38.880]   Uh, or this is how I'd want to do it
[00:48:38.880 --> 00:48:42.080]   And so I think from the from just the filmmaking perspective it'd be it's exciting
[00:48:42.560 --> 00:48:46.160]   Obviously, it's very exciting if you want to put your put together your own stuff. I can definitely see
[00:48:46.160 --> 00:48:48.000]   um
[00:48:48.000 --> 00:48:52.720]   A huge push for like those short 48 hour film festivals with your ipad
[00:48:52.720 --> 00:48:56.640]   Mm, you know where the whole thing is just yeah, you get to go in there with an ipad
[00:48:56.640 --> 00:48:59.200]   And come out with a movie. I'd be tempted
[00:48:59.200 --> 00:49:01.760]   I would be tempted if I had a 40 hour our film festival
[00:49:01.760 --> 00:49:05.040]   I'd be tempted to do it in the ipad because what you could do is simply you're at the
[00:49:05.040 --> 00:49:10.240]   You plan the whole thing out and you shoot the scene over and over again editing it in while you're standing there and then okay
[00:49:10.240 --> 00:49:12.240]   We got it and then you walk away
[00:49:12.240 --> 00:49:15.440]   You gotta get a 64 gig
[00:49:15.440 --> 00:49:19.200]   Of course 16 is not gonna be enough if you're doing all that right, you know me
[00:49:19.200 --> 00:49:22.000]   Well, but I mean not just you you would anyway
[00:49:22.000 --> 00:49:25.280]   I do think this means buy more memory than in the past
[00:49:25.280 --> 00:49:27.760]   The other thing to remember is if you are interested in these interactive books
[00:49:27.760 --> 00:49:32.080]   And and I think that you're gonna we're not seeing a lot of new interactive books and people keep on thinking about us textbooks
[00:49:32.080 --> 00:49:34.960]   But there there's gonna be a lot of interactive books and two gigs
[00:49:34.960 --> 00:49:37.840]   Right now is the max. I bet you that's gonna go up
[00:49:37.840 --> 00:49:40.560]   And so you're gonna you're you are gonna fill this up. I would
[00:49:40.560 --> 00:49:44.400]   If you if there's any way for you to forward it, I would get the 64 gig
[00:49:44.400 --> 00:49:48.080]   I was one thing I was surprised at as I was very surprised. We didn't see a 128
[00:49:48.080 --> 00:49:50.720]   128 gig
[00:49:50.720 --> 00:49:53.440]   iPad I really felt like given the the
[00:49:53.440 --> 00:49:57.440]   bump up in resolution the interactive book opportunities
[00:49:57.440 --> 00:49:59.840]   I thought we'd see something a little bit more memory to hold all of this
[00:49:59.840 --> 00:50:05.520]   And I think that would diminish they're they're probably gonna be insisting that oh who needs memory you've got iCloud
[00:50:06.240 --> 00:50:14.160]   Yeah, but it's by cpoint. Yeah, because because sinking sinking your six gig movie over iCloud was not gonna be happy
[00:50:14.160 --> 00:50:21.120]   It's encouraging that uh ryan block when he was when he was holding that bed said yeah, I mean it's it's a little heavier
[00:50:21.120 --> 00:50:26.160]   But it's not so much thicker considering that uh people expected it to be I hope my case
[00:50:26.160 --> 00:50:28.160]   So my cases will still work
[00:50:28.160 --> 00:50:31.760]   It's it's actually it's actually you almost trivially so i'm scrolling through
[00:50:32.720 --> 00:50:39.920]   Yeah, it's one millimeter. It's like one millimeter thicker. It's like two tens of a pound higher heavier, right so
[00:50:39.920 --> 00:50:42.800]   Ah more software updates available
[00:50:42.800 --> 00:50:46.320]   iTunes 10.6 is now available a one megabyte
[00:50:46.320 --> 00:50:52.320]   Download adds the ability to play 1080p HD movies and tv shows so that's a good update to get
[00:50:52.320 --> 00:51:01.120]   Just keep waiting keep waiting for more keep waiting for more we don't even know what we're waiting for apple has put video
[00:51:01.520 --> 00:51:08.000]   Up of the ipod event apparently according to the twitter verse that was fast. That was very fast
[00:51:08.000 --> 00:51:12.320]   Yeah, it's it's right on the uh actually wonder why they don't just stream the damn thing
[00:51:12.320 --> 00:51:18.000]   Because then they wouldn't have all everybody there blogging and it's that's that's the part of it
[00:51:18.000 --> 00:51:24.880]   We asked each other that before uh the uh our live coverage started and it's like it does help create the frenzy
[00:51:24.880 --> 00:51:30.640]   Yeah, it absolutely does. I mean by putting everybody on even footing and making them all compete to get the news out first
[00:51:30.880 --> 00:51:34.480]   It's it's well designed. Mm-hmm. They're manipulating us. We know
[00:51:34.480 --> 00:51:40.800]   All right, here's your quest question of the day if you were going to buy an ipad and you you saw in the store an ipad and an ipad
[00:51:40.800 --> 00:51:42.800]   too, which one is newer
[00:51:42.800 --> 00:51:45.040]   Right are you talking about
[00:51:45.040 --> 00:51:47.280]   Yeah
[00:51:47.280 --> 00:51:48.720]   Yeah, what are they gonna?
[00:51:48.720 --> 00:51:51.920]   Well, the first gen ipad was called the ipad
[00:51:51.920 --> 00:51:56.800]   Yeah, so you have to make the distinction between now are you talking ipad or new ipad
[00:51:57.280 --> 00:52:00.960]   Where I think to be the new ipad people say again
[00:52:00.960 --> 00:52:04.560]   I'm saying a lot of people are you big and be defrauding a lot of people?
[00:52:04.560 --> 00:52:05.680]   Yeah
[00:52:05.680 --> 00:52:09.760]   I was surprised they didn't see that even in the slide that didn't even capitalize new ipad
[00:52:09.760 --> 00:52:13.760]   But that's that's the consistent phrase that they're using time and time again
[00:52:13.760 --> 00:52:18.720]   So it made me wonder before I saw it on the store whether or not that was actually the name of the thing the new ipad
[00:52:18.720 --> 00:52:24.320]   I guess if the end was capitalized then the official name would be new ipad, but it wasn't
[00:52:25.120 --> 00:52:29.680]   And then the next one will be newer it's and then no, it's an ipad to make us have this conversation
[00:52:29.680 --> 00:52:33.280]   Yes, it's ipad. That's it. It's ipad
[00:52:33.280 --> 00:52:38.480]   Uh, and I think it is I think when you go to buy it anywhere, but ebay
[00:52:38.480 --> 00:52:43.840]   You'll buy an ipad and the lesser the 399 one just has a slower processor
[00:52:43.840 --> 00:52:46.960]   Lower resolution screen the 499 one has better
[00:52:46.960 --> 00:52:50.640]   We're gonna take a break come back talk more about what is new
[00:52:51.360 --> 00:52:55.280]   Lots to talk about apples big ipad announcement today
[00:52:55.280 --> 00:52:58.720]   iPads are on sale if you can get into the apple store you can pre-order
[00:52:58.720 --> 00:53:05.520]   And they'll be available march 16th and that does make a lot of sense since they're opening new stores in houston and london on that day
[00:53:05.520 --> 00:53:13.360]   That'll be quite an open busy day. It'll be worth going to houston for that or london or london. Hmm. Which one huh? I say london
[00:53:13.360 --> 00:53:21.200]   Right now though. I want to talk a little bit about audible.com. You know audible of course works great with your old ipad
[00:53:21.200 --> 00:53:23.200]   Your new ipad your iphone
[00:53:23.200 --> 00:53:30.160]   Your mac your pc. It affects don't tell anybody works great on android as well with that fantastic app
[00:53:30.160 --> 00:53:39.600]   audible is the amazing online audio bookstore with a hundred thousand titles if you visit audible.com slash mac break you can get your first title
[00:53:39.600 --> 00:53:44.160]   Free. I know steve gibson's a big honor harington fan
[00:53:44.160 --> 00:53:49.680]   They have all the honor harington novels. There are something like 20 now
[00:53:50.480 --> 00:53:59.120]   Available for download. I can only get you the first one free. I guess okay third merely 13 the new one just came out of rising thunder
[00:53:59.120 --> 00:54:03.360]   sci-fi used to be uh, I have to say a gap on uh
[00:54:03.360 --> 00:54:12.320]   Audible not now they have hundreds nay thousands of sci-fi titles almost everyone you'd want including if you're gonna go see the hunger games
[00:54:12.320 --> 00:54:15.200]   I think this is a young adult book though. Isn't it? It's not a um
[00:54:15.200 --> 00:54:19.600]   But it is available. Well, you could say that about harry potter too and yeah, i love it
[00:54:19.760 --> 00:54:22.960]   Yeah, yeah, i haven't i haven't read it, but i'm looking forward to reading it
[00:54:22.960 --> 00:54:27.120]   I always like to read the books before the movie comes out. What are you reading these days? Andy?
[00:54:27.120 --> 00:54:29.280]   Uh
[00:54:29.280 --> 00:54:34.400]   Actually, i'm still i'm a little bit backlog because of it. There's been too much. There's been too much news
[00:54:34.400 --> 00:54:39.040]   I've had someone recommended me an interesting book with the most interesting sort of recommendation
[00:54:39.040 --> 00:54:40.160]   It's called
[00:54:40.160 --> 00:54:46.320]   I scry scroll it back up here. It's called the jejewick guy to almost everything a spirituality for real life. Wow and
[00:54:47.440 --> 00:54:51.680]   And he's saying I want you'll find about 40% of this really cool
[00:54:51.680 --> 00:55:00.320]   20 20% of it interesting you will disagree with about 25% of it and there's 15% I can't classify it is a
[00:55:00.320 --> 00:55:01.920]   uh
[00:55:01.920 --> 00:55:08.880]   Jesuit who's sort of trying to explain like the Jesuit way of life and basically how you can apply these basic ideals just to daily existence
[00:55:08.880 --> 00:55:15.840]   Uh, I can't speak for it myself, but the person who recommended this to me has recommended two books in the past five years that i've really really liked
[00:55:16.320 --> 00:55:20.640]   uh, he's a way he's a guy who put me on a project of uh, uh, operation mince meat by the way
[00:55:20.640 --> 00:55:26.000]   Uh, so I don't know what this means. Uh, I've I've listened to I did download it
[00:55:26.000 --> 00:55:29.280]   I listened to like part of the first chapter. It sounds a lot like
[00:55:29.280 --> 00:55:37.760]   He could either be here's exposure to a different set of ideas that might let you bring clarity to how you see the world
[00:55:37.760 --> 00:55:45.440]   And how you approach everything or it could be this person really believes in what he believes in and he really thinks that you should believe it too
[00:55:45.600 --> 00:55:48.880]   Yes, my dad used to call the Jesuits gods marines
[00:55:48.880 --> 00:55:54.640]   Yeah, there no I I I had two Jesuits teachers and they're the coolest teachers ever
[00:55:54.640 --> 00:55:59.360]   Probably because whenever whenever I was having obviously I would hear a sermon like on a sunday
[00:55:59.360 --> 00:56:03.760]   I talked to I talked to like this teacher about it like on tuesday and they say okay
[00:56:03.760 --> 00:56:08.240]   Here is what you really need to understand about that parable. It's mostly made up
[00:56:11.120 --> 00:56:17.040]   Uh interesting that I might have to get this book that does sound uh very very interesting dad went to regis and fordham
[00:56:17.040 --> 00:56:21.280]   So you know a little bit about the Jesuits, uh, if you want to get this book or any
[00:56:21.280 --> 00:56:27.440]   Uh single credit book free you can right now go audible.com slash mac break download it and enjoy
[00:56:27.440 --> 00:56:30.080]   It is nothing like having an audible book
[00:56:30.080 --> 00:56:35.680]   I've been uh, I didn't my cable isn't connected yet, but you know what I didn't even mind because I've been listening to game of thrones
[00:56:35.680 --> 00:56:39.520]   I'm trying desperately to get through clash of kings before it comes out on hbo
[00:56:39.920 --> 00:56:43.360]   And i've literally been listening for five or six hours each day
[00:56:43.360 --> 00:56:51.520]   I maybe not I maybe I won't get a cable hook hook up. I'm loving it. I have to say audible.com slash mac break try it today
[00:56:51.520 --> 00:56:53.760]   So something really weird just happened to colin's
[00:56:53.760 --> 00:56:56.560]   Colin weirs uh phone
[00:56:56.560 --> 00:57:03.120]   I guess we have forg now in petaluma is that is your phone doing that? Well, i'm on verizon you said
[00:57:03.120 --> 00:57:06.240]   Get up this far into these firsts
[00:57:06.240 --> 00:57:08.640]   Right colin did you just update it?
[00:57:09.440 --> 00:57:16.000]   He updated to five one and he's now got forg sneak, um, which just made a decision for me on which I bet i'm like
[00:57:16.000 --> 00:57:22.000]   We aren't lucky enough. We live in cow country. We know we usually get uh big advances like that
[00:57:22.000 --> 00:57:25.760]   Uh, well, what if I what about the back hat to rise and this is a verizon?
[00:57:25.760 --> 00:57:31.680]   So i'll i'll let you know be interesting it wouldn't it if all of a sudden verizon said forg to yeah, the update is almost
[00:57:31.680 --> 00:57:34.240]   Half i think you said you had a wi-fi only
[00:57:34.240 --> 00:57:38.320]   Uh, no, no, this one's verizon. Okay. I'm saying i think i'm gonna get wi-fi next time
[00:57:38.400 --> 00:57:42.480]   You're crazy. Well, it's my money. That's true
[00:57:42.480 --> 00:57:45.920]   I know I shouldn't assume anything about my own
[00:57:45.920 --> 00:57:49.680]   You'll be spending my money too. I'll get you i'll get you forg
[00:57:49.680 --> 00:57:54.000]   Uh, now do you get you have one for ipad today, but you're not gonna get another one personal ipad
[00:57:54.000 --> 00:57:57.440]   Just use that one right. Oh, yeah. I just need the one. Yeah, i'm not gonna get
[00:57:57.440 --> 00:58:02.080]   But we'll get you we'll get you 64 gigs verizon. Okay, right or do you want atc?
[00:58:02.080 --> 00:58:06.320]   Here's the thing you might want atc. I get that unlimited data. Uh, we'll get you atc
[00:58:06.320 --> 00:58:09.520]   So doesn't that make sense? I wonder if atnt would screw me with that
[00:58:09.520 --> 00:58:14.080]   Exes saying this is hspa plus this is not for glte
[00:58:14.080 --> 00:58:16.640]   I've been hanging out on the unlimited data for a little bit
[00:58:16.640 --> 00:58:21.360]   That though the iphone forest doesn't have an lt8 chip set so it's hspa plus that's all it is
[00:58:21.360 --> 00:58:26.000]   Do you think that there would be any reason for atnt to kick us off of that unlimited?
[00:58:26.000 --> 00:58:31.920]   Yeah, what they're doing is they're clamping us there it did it's getting so bad now that you go past 30 gigs
[00:58:32.480 --> 00:58:38.000]   You're you're no matter what if you go past 30 gigs don't feel like i'm noticing anything particularly bad
[00:58:38.000 --> 00:58:41.360]   You're probably not going past 30 gigs. I don't know how that's possible
[00:58:41.360 --> 00:58:47.200]   I use this three gigs not 30 did I say 33 gigs three gigs? Yeah, but i'm using where the three gigs a month
[00:58:47.200 --> 00:58:49.840]   That's probably why I am I think I am
[00:58:49.840 --> 00:58:53.040]   Well, sure I am. Can I do a show about ipads?
[00:58:53.040 --> 00:58:55.760]   You did not get the text message saying you're being throttled not once
[00:58:55.760 --> 00:58:58.880]   Not once
[00:58:58.880 --> 00:59:00.880]   I don't feel throttled thing is I want the tethering
[00:59:00.880 --> 00:59:05.840]   Yeah, so my whole thing is it's like I want the tethering and i'm and i feel like i'm getting clamped and or i know i'm getting clamped
[00:59:05.840 --> 00:59:08.320]   and I just feel like
[00:59:08.320 --> 00:59:10.320]   Yeah, this is beautiful. So by the way
[00:59:10.320 --> 00:59:18.080]   It even says if you read the read me that one of the things they fix at 5.1 is the atnt 3g logo
[00:59:18.080 --> 00:59:22.880]   It's they fix the logo. It's just a logo, baby
[00:59:22.880 --> 00:59:28.800]   What what the in upper left? Yeah, it's for it. Have you updated a 5.1 yet?
[00:59:29.040 --> 00:59:31.040]   No, well when you do it was always
[00:59:31.040 --> 00:59:37.120]   It was always it was a japan plus it's what it's what 18t. Oh, oh, I don't by the way
[00:59:37.120 --> 00:59:43.760]   Even lte is not 4g 4g is 100 megabits a second. We're not we're not there yet in the united states
[00:59:43.760 --> 00:59:46.000]   um
[00:59:46.000 --> 00:59:48.240]   iMovie i photo we talked about
[00:59:48.240 --> 00:59:56.320]   A dobe showed sketch pro is that what they're calling it was auto desk and i'm sorry on i'm never showing sketchbook on the ipad
[00:59:56.560 --> 01:00:00.480]   And there was sketchbook pro and then another there were two programs
[01:00:00.480 --> 01:00:03.520]   There's infinity blade
[01:00:03.520 --> 01:00:05.520]   Sketchbook pro
[01:00:05.520 --> 01:00:09.200]   But the you know the all coming in april and then there's a rumor
[01:00:09.200 --> 01:00:12.400]   There was a rumor that someone's got a pen now that you know kind of pays attention
[01:00:12.400 --> 01:00:15.120]   How hard you're pushing that can kind of work with some of the stuffs. We'll see if that
[01:00:15.120 --> 01:00:19.280]   Well, no, we i've seen that before it and it really is it's the pen though that's figuring it out
[01:00:19.280 --> 01:00:24.160]   Yeah, so what happens is you're pushing it and the pen's figuring that out and then and then sending that back to the to the ipad and
[01:00:24.480 --> 01:00:30.400]   Through what bluetooth that's the rumor. Oh, okay, because we've seen this before with pens that the more area surface area you
[01:00:30.400 --> 01:00:32.400]   Yeah, that's not that's not as good
[01:00:32.400 --> 01:00:34.800]   It's much that harder. No
[01:00:34.800 --> 01:00:37.680]   Um
[01:00:37.680 --> 01:00:44.080]   Interesting side light uh Walter isakson the author of the apple uh the steve jobs biography
[01:00:44.080 --> 01:00:49.440]   Um was doing an interview on tv cultura's roda viva in brazil
[01:00:50.240 --> 01:00:55.600]   I don't know why no one asked him this before the the host kaiotullio costa asked him
[01:00:55.600 --> 01:01:00.560]   Uh walter you said you'd read an addition to steve jobs bio. So what's missing?
[01:01:00.560 --> 01:01:03.360]   And isakson said oh
[01:01:03.360 --> 01:01:10.000]   He says i left a few things out of the book one of them being details of what steve thought the next apple tv should be
[01:01:10.000 --> 01:01:16.080]   He says he left it out of the book because apple hadn't yet done it and i thought that maybe that that was unfair to apple
[01:01:16.080 --> 01:01:19.200]   Before they produced the tv reporting what steve thought it should be
[01:01:20.080 --> 01:01:24.160]   Um interesting interesting, but does he say anything more? No
[01:01:24.160 --> 01:01:32.560]   Apple the apple tv announcement was totally expected
[01:01:32.560 --> 01:01:36.400]   Not particularly exciting just kind of reason right?
[01:01:36.400 --> 01:01:41.040]   Yeah, they were just like that was the first thing we talked about faster processor. That's about it
[01:01:41.040 --> 01:01:43.120]   Kennedy p
[01:01:43.120 --> 01:01:48.320]   Made the interface look a little more pretty stores apparently backup in some jurisdictions not mine
[01:01:49.200 --> 01:01:50.320]   No
[01:01:50.320 --> 01:01:51.360]   This is a
[01:01:51.360 --> 01:01:57.760]   Feature that they could add to the apple tv that wasn't simply you see this feature that we have an iCloud and it's well
[01:01:57.760 --> 01:02:00.320]   Now it's available. We're extending it to the apple tv right
[01:02:00.320 --> 01:02:06.240]   Siri, uh, well even Siri I mean it seems as though every the whole point is just to be the the siphon that
[01:02:06.240 --> 01:02:08.640]   That takes cool features from the desktop and the mobile
[01:02:08.640 --> 01:02:13.520]   The people who have been able to get in the store i am to have said that you can order two
[01:02:14.880 --> 01:02:18.000]   What should we do order two all order two you order two?
[01:02:18.000 --> 01:02:22.400]   Oh, no, don't you don't you have to use my credit card. We'll get we'll get somebody over there in order two
[01:02:22.400 --> 01:02:25.520]   um
[01:02:25.520 --> 01:02:28.720]   I could just invoice you
[01:02:28.720 --> 01:02:31.840]   Invoice me
[01:02:31.840 --> 01:02:37.120]   Invoice me baby. Um, what other what else can we talk about if we hit every possible topic
[01:02:37.120 --> 01:02:41.200]   Here's an interesting one that is again not with the ipad announcement, but I thought very
[01:02:41.920 --> 01:02:47.120]   Very interesting corona sosus speaking to the dow Jones newswire apple has offered license
[01:02:47.120 --> 01:02:52.880]   It's smartphone related patents to android makers. We won't sue you sam san
[01:02:52.880 --> 01:02:54.960]   Motorola
[01:02:54.960 --> 01:02:59.200]   HTC all you have to do is pay us $15 a handset
[01:02:59.200 --> 01:03:06.800]   There's a rumor microsoft gets five to ten dollars per android handset
[01:03:07.360 --> 01:03:09.360]   $15 is a little high
[01:03:09.360 --> 01:03:15.200]   But if your htc motor roller and sam san all of whom are in court right now and continuing to fall behind
[01:03:15.200 --> 01:03:18.960]   That's the thing is that why wouldn't would you sign it or not? Would you do it?
[01:03:18.960 --> 01:03:23.200]   That's a lot. It's a lot
[01:03:23.200 --> 01:03:25.440]   It's 50 more than microsoft's asking
[01:03:25.440 --> 01:03:32.000]   By the way 70 percent of android handset makers have taken microsoft's offer. So $10
[01:03:32.000 --> 01:03:37.200]   Is is probably the right i'm a good business plan by the way. You don't need to actually do an operating system
[01:03:37.200 --> 01:03:39.200]   I make anything just sue
[01:03:39.200 --> 01:03:47.440]   Uh, so that that's that's that's good. We you saw the 25th billions download. I guess that's a story
[01:03:47.440 --> 01:03:52.480]   Um, I don't I think we're gonna do computers. There's nothing more to say. I think we're done
[01:03:52.480 --> 01:03:54.480]   Is there anything more to say andi and not go?
[01:03:54.480 --> 01:03:56.640]   Uh last words
[01:03:56.640 --> 01:04:01.840]   Uh, i was i was scrolling through this you through is anything else there you've already written a 2000 word article
[01:04:02.400 --> 01:04:08.480]   I've already I've already it said that that was that's my problem today. I was already way way talked out about the subject before you sat down
[01:04:08.480 --> 01:04:11.840]   Behind the behind the microphone, but you had time to formulate your thoughts
[01:04:11.840 --> 01:04:16.240]   That and that was a good thing too. Yeah, um, it's it's interesting. I've got the this week
[01:04:16.240 --> 01:04:20.080]   I'm also going to be reviewing finally the aces transformer prime android tablet
[01:04:20.080 --> 01:04:23.760]   Which I kind which I kind of like and I see why it should exist
[01:04:23.760 --> 01:04:31.600]   But man is is it ever been more clear that just when uh, all those android tablet makers have started to get their act together
[01:04:31.840 --> 01:04:37.040]   They can make a successful interesting tablet, but the tablet that they're making is the same
[01:04:37.040 --> 01:04:42.880]   iPad finally that apple introduced two years ago and now apple really with the with le
[01:04:42.880 --> 01:04:46.080]   The ipad new vell
[01:04:46.080 --> 01:04:51.040]   Has uh as i said has taken another jump forward so now they're right back in the in the in the back horse produce
[01:04:51.040 --> 01:04:54.260]   Position and now they still have to now they have to deal with a
[01:04:54.260 --> 01:04:58.960]   399 dollar ipad too that they had problems with competing with at 499 last year
[01:04:59.440 --> 01:05:04.880]   So I honestly I honestly don't know what the android market is going to do to finally
[01:05:04.880 --> 01:05:09.920]   Produce a convincing ten inch tablet that makes sense to a large swath of people
[01:05:09.920 --> 01:05:12.240]   It's I I'm absolutely bad
[01:05:12.240 --> 01:05:16.640]   This is I'm not saying that as an insult towards towards android. I'm saying that i've looked at this
[01:05:16.640 --> 01:05:21.040]   I've talked to manufacturers. I've talked to people who sell these sort of things and I just can't see
[01:05:21.040 --> 01:05:24.400]   an aspect of the tablet tablet business where
[01:05:24.400 --> 01:05:28.880]   Uh android can really have a future in right whatever apple has not snapped up
[01:05:28.880 --> 01:05:34.240]   It looks like microsoft is in the position to say we're gonna go after all the people who for whom an ipad still doesn't make any sense
[01:05:34.240 --> 01:05:37.920]   I don't know do you think microsoft with windows 8 will have a credible reply?
[01:05:37.920 --> 01:05:40.400]   I agree with you android is is in the dust
[01:05:40.400 --> 01:05:46.320]   I think so definitely because uh, I don't i'm not saying that i'm not saying that they will definitely win
[01:05:46.320 --> 01:05:48.400]   I'm saying that this is the first real test
[01:05:48.400 --> 01:05:53.920]   apple has produced an ipad that everybody wants but it's a tablet that really
[01:05:54.480 --> 01:06:00.000]   Lives without much competition what microsoft might be doing might be able to do this time next year is have
[01:06:00.000 --> 01:06:06.960]   a one device that gives all the practical benefits of a tablet and and also gives you all the practical benefits of a
[01:06:06.960 --> 01:06:10.800]   desktop operating system because as much as I love the ipad as much as I rely on it
[01:06:10.800 --> 01:06:14.720]   Anytime that i'm in anything that's could really be called a project
[01:06:14.720 --> 01:06:19.920]   The ipad is not my go-to device. I can work I can write a column on it, but I really can't
[01:06:20.400 --> 01:06:26.480]   Search and write a column on it. I I have to I truly it looks kind of silly, but I I truly do have to have my iPhone
[01:06:26.480 --> 01:06:29.920]   Connected to safari like on a little easel next to it
[01:06:29.920 --> 01:06:32.000]   That's my second in for a second app running
[01:06:32.000 --> 01:06:36.800]   So we're what's most interesting is not the mark the marketplace aspect of it
[01:06:36.800 --> 01:06:42.240]   But just the idea that we're gonna see the entire world starting with the United States of america
[01:06:42.240 --> 01:06:45.920]   These users are gonna vote on what they really really want if you give them a
[01:06:46.960 --> 01:06:53.840]   $99 computer that will run a really good slick truly well designed mobile multi-touch operating system
[01:06:53.840 --> 01:06:57.520]   But also can run multi windowed apps like the conventional stuff that even
