
[00:00:00.000 --> 00:00:08.000]   Bandwidth for Mac Break Weekly is provided by cashfly@cacagfly.com
[00:51:16.000 --> 00:51:23.000]   No, in apple, I think that we might have something coming up. I mean, I just, as I said, I think that, I mean, I think the next big thing, I mean, it's heating up.
[00:51:23.000 --> 00:51:26.000]   I mean, I know I become addicted to my, my little GPS receiver.
[00:51:26.000 --> 00:51:30.000]   You know, I have a little, uh, one of those, um, I don't know which one I have right now.
[00:51:30.000 --> 00:51:36.000]   Alex, you need GPS in order to walk down the hill from your apartment to your office.
[00:51:36.000 --> 00:51:45.000]   You know, I, you know, it may seem crazy, but yes, I get lost. I get lost all the time. I'm walking, you know, getting all the way from Knob Hill down to the financial district is very complicated.
[00:51:45.000 --> 00:51:47.000]   There's a lot of little treats there.
[00:51:47.000 --> 00:51:49.000]   Alex, you don't own a car, dude.
[00:51:49.000 --> 00:52:05.000]   I'm not a full, yeah, but I, but I rent one. No, I, you know, I rent lots of cars. You know, I've gotten very good at that. You know, uh, the funny thing though is the reason I'm hooked on GPS, I bought GPS because I hate, I hate driving in LA.
[00:52:05.000 --> 00:52:18.000]   It's a traumatic experience for me, you know, and, and I'm constantly lost and I somehow always end up back in a parking lot. They call the 405 and, um, and it's not really a, they call it a highway, but it really is a parking lot.
[00:52:18.000 --> 00:52:34.000]   I mean, it's, it's like Macy's, the Macy's extended parking lot. And, um, so I'm always trying to find ways to avoid the 405 and, uh, and so I bought this Tom Tom GPS that works with my, with my little trio and now it's just, like, it's just, it's, it's, it changed my whole life.
[00:52:34.000 --> 00:52:43.000]   You know, to be able to sit there and know exactly where I am and I can just start making new routes and it just keeps on figuring out the best way to get there. If I decide I don't want to get on some road and I don't have to think about it.
[00:52:43.000 --> 00:52:54.000]   I don't have to know anything about the city, you know, and now people try to give me directions and I don't want to know anything about it. All I want is their address address and zip code. I'll put it in the Tom Tom will tell me, you know, where to turn right and left. I don't want to know about it.
[00:52:54.000 --> 00:53:08.000]   And, and the thing is, is it's not, that's not, I mean, that's why I like GPS, but what's interesting to me is the idea of having audio activated GPS is really, really interesting to me.
[00:53:08.000 --> 00:53:24.000]   And that means that, you know, like, for instance, I want to give you a tour of Civil War battlefields through Virginia. I can have you, I can, you know, give you the tour and depending on where you are within 10 feet and it says, okay, if you look over here, this is where Stonewall Jackson, blah, blah, blah, blah, you know, and it's doing all that stuff.
[00:53:24.000 --> 00:53:28.000]   That's a whole different level of podcasting based on actually where you are.
[00:53:28.000 --> 00:53:37.000]   I like the notion of it, but I think this whole adding more stuff to the iPod goes against the philosophy of the iPod, which is keep it as simple as you can.
[00:53:37.000 --> 00:53:39.000]   Well, maybe you call something different.
[00:53:39.000 --> 00:53:46.000]   Yeah, no, I think it's, I think there's another device out there somewhere, but it's not, it's not the iPod.
[00:53:46.000 --> 00:53:56.000]   Remember the graphic that jobs had done of the guy carrying the like the iPod that was monstrous in size to kind of make fun of the notion that the video needed to be bigger?
[00:53:56.000 --> 00:54:01.000]   Although that said, I do think there's a widescreen iPod coming out next.
[00:54:01.000 --> 00:54:09.000]   That will be one thing we see in maybe wireless headphones, but through probably a dock connector attachment rather than by default.
[00:54:09.000 --> 00:54:17.000]   And by the way, I think there's a lot of credence in that because like Leo, I tend to buy things from Apple right before they upgrade them.
[00:54:17.000 --> 00:54:19.000]   Oh, so you just put it up, video iPod?
[00:54:19.000 --> 00:54:22.000]   Yeah, so I think you all should just plan on any day. That'll be a new one.
[00:54:22.000 --> 00:54:28.000]   Right. Now, now hopefully, possibly even a, I mean, a pushing Apple this way.
[00:54:28.000 --> 00:54:29.000]   I'm not sure Apple's already going this way.
[00:54:29.000 --> 00:54:31.000]   Have you guys seen this little Rover TV?
[00:54:31.000 --> 00:54:34.000]   Have you seen this little, I think it just got released?
[00:54:34.000 --> 00:54:40.000]   So this is a little, it's called Rover TV and it's, you can get two different versions.
[00:54:40.000 --> 00:54:49.000]   There's the big screen and the widescreen, but it's, it's as little, you know, it's like a little iPod except the whole front screen is opened.
[00:54:49.000 --> 00:54:57.000]   And, you know, I have to admit, I'm, you know, I love my video iPod, but I really think that this guy is, you know, really cool.
[00:54:57.000 --> 00:55:12.000]   You know, I think that, you know, I think it's something that should start to hopefully, I feel like Apple is, I understand that there's rumors that there's some kind of technical difficulty, but I really feel like the market is very pregnant for a slightly larger play device.
[00:55:12.000 --> 00:55:19.000]   I think you're right, but I looked at the Rover TV site and I was really trying to figure out how you're supposed to get video on this thing.
[00:55:19.000 --> 00:55:21.000]   It's a smart card. It's a smart card.
[00:55:21.000 --> 00:55:28.000]   Yeah, but there's no, there's sort of like no software solution as there is with the iPod where you've got iTunes that's going to do all your encoding.
[00:55:28.000 --> 00:55:34.000]   It's going to get it on there. Instead, it's sort of like, if you can get your MPEG-4 video files on here, cool.
[00:55:34.000 --> 00:55:35.000]   We'll play it out.
[00:55:35.000 --> 00:55:41.000]   Yeah, but we sort of want you to go through, you know, jump through whatever hoops to do it.
[00:55:41.000 --> 00:55:48.000]   And I would like to see that integrated solution where you just pop it into a dock. It will rip your stuff for you, puts it on there, and you're ready to go.
[00:55:48.000 --> 00:56:09.000]   I think there's no lack of portable media players in the market. I mean, if you kind of check Engadget or Gizmodo on a daily basis, there's always some feature of some really cool new PMP that's coming out of Korea that plays 264, plays MPEG-4, and, you know, it's just feature rich.
[00:56:09.000 --> 00:56:17.000]   It's almost like it's like the, it's not that the video player is going to be anything really unique when it comes to us. It's just going to be that it's Apple coming out with it.
[00:56:17.000 --> 00:56:26.000]   Yeah, and it'll fit. I mean, this is how Apple, I mean, they don't have to be the first one there. They just have to be, except for the with the express card, which we wanted to get into.
[00:56:26.000 --> 00:56:35.000]   That was the same, the same as with when the author was introduced, Apple didn't invent the idea of a hard disk-based simply through-player.
[00:56:35.000 --> 00:56:41.000]   But Apple just made it easier. You know, so easy to use. Anybody can use it. And it's reliable and it's built well.
[00:56:41.000 --> 00:56:44.000]   Yeah, and that's why we got it. Yeah, exactly.
[00:56:44.000 --> 00:56:45.000]   Now, now...
[00:56:45.000 --> 00:56:49.000]   The secret, the secret to all these things, Alex, is the iTunes Music Store.
[00:56:49.000 --> 00:56:50.000]   Right.
[00:56:50.000 --> 00:57:02.000]   And if there's no iTunes Music Store, like, interface, I don't care if it's the rover or what it is. Like Scott was just saying, you know, the Epson P2000 and various iterations of that have been out for years.
[00:57:02.000 --> 00:57:08.000]   That didn't do anything to supplant the market share of iPods that do video.
[00:57:08.000 --> 00:57:15.000]   I just think without the beautiful interface of iTunes Music Store and iTunes Video Store, none of this stuff's going to matter.
[00:57:15.000 --> 00:57:23.000]   There's a zillion MP3 players out there trying to compete with iPods. None of them matter because nobody's got the iTunes Music Store.
[00:57:23.000 --> 00:57:31.000]   Yeah, and I think that I think sometimes I get a little, you know, I lose track of that only because most of the stuff that I watch on my video iPod, for instance, the stuff that I cooked up my phone.
[00:57:31.000 --> 00:57:34.000]   I didn't download it.
[00:57:34.000 --> 00:57:40.000]   Yeah, but you did like the special effects for Star Wars, man. Not everybody got that skill.
[00:57:40.000 --> 00:57:44.000]   My grandma isn't going to be sitting there rendering stuff through the camera.
[00:57:44.000 --> 00:57:48.000]   No, no, no, no, no. I mean, I don't cook it up myself. I mean, I'm really good at handbrake light.
[00:57:48.000 --> 00:57:53.000]   So, that's, you know, I like to watch, you know, I am looking for whole movies.
[00:57:53.000 --> 00:58:00.000]   You know, I want to see whole movies on my iPod. I know it sounds... A lot of people don't think that you could watch something for two hours and I could tell you from a lot of experience that you can't do anything.
[00:58:00.000 --> 00:58:09.000]   Especially while standing in a two-hour line at TSA in the airport.
[00:58:09.000 --> 00:58:16.000]   You can actually make it... I've made it through an entire movie standing in line waiting to get on a plane.
[00:58:16.000 --> 00:58:29.000]   So now that said, the Lionsgate CEO broke the... He said in a financial report that they've already finished the deal with Apple to get these movies all the way out someday.
[00:58:29.000 --> 00:58:34.000]   Someday we're actually going to actually see it. I think this is kind of old news at this point because we just keep on hearing it.
[00:58:34.000 --> 00:58:37.000]   It's one of those things like, "When are we actually going to see it?" We're not sure if we're going to see it.
[00:58:37.000 --> 00:58:41.000]   We thought we might see it, you know, jobs typically talks about the keynote.
[00:58:41.000 --> 00:58:45.000]   You know, does the keynote in Paris, but evidently he's not going to be there.
[00:58:45.000 --> 00:58:49.000]   Yeah, no, I think this is a special event announcement in September, October.
[00:58:49.000 --> 00:58:54.000]   They'll release the 6G iPod with it. They'll unveil the iTunes movie store and it's done.
[00:58:54.000 --> 00:58:59.000]   Yeah, so hopefully you're right. I'm getting a little impatient.
[00:58:59.000 --> 00:59:04.000]   Now, is there a credence to this rumor that Jobs is pretty excited about the iPhone?
[00:59:04.000 --> 00:59:11.000]   Is this really going to... Do we think we're really going to see some kind of phone that does something like that?
[00:59:11.000 --> 00:59:21.000]   I would hope so. I wrote about some articles about the phone and the iPod.
[00:59:21.000 --> 00:59:30.000]   I don't think that any phone coming from Apple will be built upon an iPod, but it'd be a good phone.
[00:59:30.000 --> 00:59:34.000]   Same thing with the iPod. It wasn't trying to be anything else Apple already had.
[00:59:34.000 --> 00:59:37.000]   It was trying to be a good music player and that's all it does.
[00:59:37.000 --> 00:59:43.000]   And I'm sure a new phone will have capacity to play, you know, quick-tent media files.
[00:59:43.000 --> 00:59:50.000]   But I think it will be first and foremost a phone or, you know, whatever else is the core feature.
[00:59:50.000 --> 01:00:01.000]   I think a phone would have less utility than kind of a new product centered on communicating in general.
[01:00:01.000 --> 01:00:08.000]   Because there's a lot of people that, especially these kids nowadays, that SMS more than they use the phone.
[01:00:08.000 --> 01:00:11.000]   And that's kind of the preferred way of talking with SMS.
[01:00:11.000 --> 01:00:17.000]   So I mean Apple could come out with an SMS device that they all kinds of messaging.
[01:00:17.000 --> 01:00:22.000]   I kind of described two directions Apple could go. I called one iPod blogger.
[01:00:22.000 --> 01:00:27.000]   And it was kind of the next generation idea for iPod.
[01:00:27.000 --> 01:00:35.000]   It was an Instagram kind of SMS messaging and also capturing video and doing pictures and kind of integrated with all the high-life apps.
[01:00:35.000 --> 01:00:41.000]   And then kind of the other direction of being the iPod product, which would be closer to a trio.
[01:00:41.000 --> 01:00:52.000]   And kind of after looking at just kind of speculating what Apple could do, they would both be very similar to having different sub-marketing.
[01:00:52.000 --> 01:00:53.000]   Right, right, right.
[01:00:53.000 --> 01:00:58.000]   So they could come out with a phone that isn't a typical phone that we expect.
[01:00:58.000 --> 01:01:04.000]   And if they add the scroll wheel, it'll be kind of like you could dial and it'll be just like playing Tempest.
[01:01:04.000 --> 01:01:06.000]   Anyone remember, you know, wouldn't that be great?
[01:01:06.000 --> 01:01:11.000]   It'd be like a little Tempest dialer. So I wonder about the whole carrier issue.
[01:01:11.000 --> 01:01:13.000]   I mean, who's going to carry this phone?
[01:01:13.000 --> 01:01:21.000]   Yeah, that's why some part of me feels like they're not going to do a phone just because, you know, why deal with the carriers when Wi-Fi is growing.
[01:01:21.000 --> 01:01:23.000]   They have the likes to have control.
[01:01:23.000 --> 01:01:25.000]   Right, and they don't have control with those people.
[01:01:25.000 --> 01:01:31.000]   And in a Wi-Fi environment, I feel like, you know, they don't need to give, they don't need to see control to anyone.
[01:01:31.000 --> 01:01:36.000]   You know, that to me, that seems to be the more likely. I mean, that's what I have to admit, that's what I want.
[01:01:36.000 --> 01:01:43.000]   I mean, I just prefer, I mean, especially when you look at Mountain View, I mean, Google has now made all of Mountain View wireless.
[01:01:43.000 --> 01:01:47.000]   Actually, they have a master plan that I know a little bit about.
[01:01:47.000 --> 01:01:57.000]   Steve Jobs is going to buy Verizon and then sue everybody that uses the word "cell phone" in the name.
[01:01:57.000 --> 01:02:04.000]   And then fire anybody that works for Verizon that talks to the media about anything.
[01:02:04.000 --> 01:02:14.000]   And then sue every blogger in the country that mentions the word "cell phone" and then all of the problems will go away and we'll get our iPod cell phone.
[01:02:14.000 --> 01:02:16.000]   There you go. There you go.
[01:02:16.000 --> 01:02:26.000]   Now, on this, also on this video route, it looks like now that there's rumors now that YouTube is going to provide just about every video ever made for free.
[01:02:26.000 --> 01:02:28.000]   On to YouTube.
[01:02:28.000 --> 01:02:36.000]   You know, which is that going to... And I have to say that the 199 from Music Video, 199 for Lost or something like that makes sense.
[01:02:36.000 --> 01:02:42.000]   199 from Music Video is a little on the nutty side, unless it's really, really, really good.
[01:02:42.000 --> 01:02:47.000]   So, YouTube, Bush and it free. Do you think iTunes is Apple going to react? Are they going to care?
[01:02:47.000 --> 01:02:51.000]   You can get all these music videos for free somewhere else.
[01:02:51.000 --> 01:02:59.000]   I saw Apple was just advertising a promotion. I don't know how recent it is, but the idea of buying a music video for Don Day 9 and getting a music track as well,
[01:02:59.000 --> 01:03:03.000]   or since I can... A bit of a... You know, you're getting used to anyway.
[01:03:03.000 --> 01:03:11.000]   But kind of selling the idea that, you know, here's, you know, a extra dollar throughout and you get a little video to watch too.
[01:03:11.000 --> 01:03:12.000]   Right.
[01:03:12.000 --> 01:03:16.000]   I don't really understand YouTube's business model. It sounds kind of dot com.
[01:03:16.000 --> 01:03:20.000]   It's kind of like selling dog goods to the mail. It's like, is that really a good idea?
[01:03:20.000 --> 01:03:23.000]   Bush, do we offer him that video?
[01:03:23.000 --> 01:03:28.000]   Well, it's a lot of eyeballs and it's possible advertising.
[01:03:28.000 --> 01:03:32.000]   I mean, I think that's the, you know, the idea that everyone's going to those things.
[01:03:32.000 --> 01:03:45.000]   I think a lot of what YouTube's challenges is that YouTube's real challenges is finding legitimate... Not legitimate, but really mainstream ways of working with organized media
[01:03:45.000 --> 01:03:50.000]   and being able to generate revenue from eyeballs, you know, connected to all of that.
[01:03:50.000 --> 01:03:54.000]   You know, I think that's, to me, that seems where they're going. I could be wrong.
[01:03:54.000 --> 01:04:01.000]   I mean, YouTube is very much like, you know, the video version of Napster.
[01:04:01.000 --> 01:04:03.000]   Yes and no.
[01:04:03.000 --> 01:04:04.000]   I mean, I think the big thing...
[01:04:04.000 --> 01:04:08.000]   There's really not much you want to watch on YouTube that is entirely...
[01:04:08.000 --> 01:04:09.000]   Oh!
[01:04:09.000 --> 01:04:14.000]   I mean, there's some, you know, YouTube stuff that is there in kind of a nice and fun app that makes you search the way.
[01:04:14.000 --> 01:04:23.000]   But if you look at the most, if you look at the most viewed things on YouTube, it's actually stuff that a lot of the most viewed stuff is not a large percentage of it.
[01:04:23.000 --> 01:04:26.000]   Of the things that have been viewed the most are not copy-written material.
[01:04:26.000 --> 01:04:38.000]   And that's, that I think a lot is their legal, their legal defenses that combined with that combined with the fact that they'll take anything down that someone asks them to take down.
[01:04:38.000 --> 01:04:41.000]   I think they're the two things that are kind of protecting them.
[01:04:41.000 --> 01:04:47.000]   They say that these new videos or any of the YouTube videos, of course, they're talking about, they won't be compatible with your iPod.
[01:04:47.000 --> 01:04:49.000]   Although, I don't know who they are.
[01:04:49.000 --> 01:04:51.000]   Have you, have you used PodTube?
[01:04:51.000 --> 01:04:53.000]   I use TubeSock.
[01:04:53.000 --> 01:04:54.000]   TubeSock?
[01:04:54.000 --> 01:04:55.000]   Yeah.
[01:04:55.000 --> 01:04:56.000]   Does TubeSock work for you?
[01:04:56.000 --> 01:05:00.000]   Yeah, it's 15 bucks. You can get it from stinkbot.com.
[01:05:00.000 --> 01:05:04.000]   No, it's great. I swear to God, this is a great thing.
[01:05:04.000 --> 01:05:12.000]   It puts a little link in your browser and you go to YouTube and you say send to, send a TubeSock.
[01:05:12.000 --> 01:05:15.000]   It processes it for you and it puts it into your iTunes library.
[01:05:15.000 --> 01:05:18.000]   The same, the PodTube does a similar thing if you have it opened.
[01:05:18.000 --> 01:05:22.000]   So it doesn't sound like it's quite as seamless as TubeSock.
[01:05:22.000 --> 01:05:29.000]   But PodTube, if you have it opened and you have, you have to be in Safari.
[01:05:29.000 --> 01:05:31.000]   So can you be in with TubeSock?
[01:05:31.000 --> 01:05:35.000]   Maybe in Firefox or Safari. But yeah, you have to actually have the video open.
[01:05:35.000 --> 01:05:41.000]   You don't have to be playing it. But from there, it encodes the Flash into an MPEG-4.
[01:05:41.000 --> 01:05:42.000]   Or actually H.264.
[01:05:42.000 --> 01:05:48.000]   I just did it the other day because I saw it and I had to see if it would actually work.
[01:05:48.000 --> 01:06:00.000]   I successfully and quickly compressed an incredible movie of a little monkey falling asleep almost instantly, which was a typical YouTube clip and nice and short.
[01:06:00.000 --> 01:06:07.000]   And it worked seamlessly. I was amazed. I was watching on my iPod within minutes of watching that.
[01:06:07.000 --> 01:06:14.000]   So we'll see if that's not too much of an issue there.
[01:06:14.000 --> 01:06:25.000]   The last thing, I think because we're running pretty long here, the last thing, this is just something that I just ran across.
[01:06:25.000 --> 01:06:29.000]   So have any of you been using any alternatives to GarageBand?
[01:06:29.000 --> 01:06:38.000]   Of course, we're talking in podcasts here. Has anyone here used any of the alternatives to enhance their podcasts other than to GarageBand?
[01:06:38.000 --> 01:06:43.000]   Because GarageBand came out there. There have been some other ones and then GarageBand came out and it seemed like it killed everything off.
[01:06:43.000 --> 01:06:48.000]   But now there's a couple of these little programs that are coming up that allow you to put the stuff together.
[01:06:48.000 --> 01:06:52.000]   Has anyone actually used any of them?
[01:06:52.000 --> 01:06:56.000]   I've used Ubercaster recently. It's in beta.
[01:06:56.000 --> 01:07:05.000]   And it is very easy to use. It does require kind of a new way of thinking if you're used to doing things on GarageBand.
[01:07:05.000 --> 01:07:11.000]   And we'll see what happens when it gets out of beta, but I think that it has some potential.
[01:07:11.000 --> 01:07:17.000]   I happen to think that the seamlessness of GarageBand makes it pretty powerful and valuable.
[01:07:17.000 --> 01:07:27.000]   There is the issue of export. You have to export in certain predetermined formats and you have to compress on export, which is bad for some people.
[01:07:27.000 --> 01:07:33.000]   But the average person doing a podcast probably gets an awful lot out of GarageBand.
[01:07:33.000 --> 01:07:41.000]   And if Apple continues to ramp it up as they've been doing all the iLife applications, I think it's going to always be a player.
[01:07:41.000 --> 01:07:43.000]   Now you mentioned another one, Alex.
[01:07:43.000 --> 01:07:51.000]   I just downloaded yesterday. I have to admit, I was working on TWIM this week in media.
[01:07:51.000 --> 01:07:59.000]   And I was really excited about it. So I really wanted to make a nice enhanced version because we had this great talk about film versus digital with a bunch of guys in LA.
[01:07:59.000 --> 01:08:02.000]   And so I'm putting this thing together.
[01:08:02.000 --> 01:08:06.000]   And finally I just couldn't take it anymore. I was just so frustrated with GarageBand.
[01:08:06.000 --> 01:08:09.000]   I was like, I'm not going to use this. I'm going to go find something else.
[01:08:09.000 --> 01:08:14.000]   And so I just started doing, I mean, I didn't have any background. I just started doing Google.
[01:08:14.000 --> 01:08:20.000]   I started doing searches on Google, TM.
[01:08:20.000 --> 01:08:27.000]   I did not, under any circumstances, do anything that would remotely be like googling something.
[01:08:27.000 --> 01:08:30.000]   I just want to keep that clear within our piece here.
[01:08:30.000 --> 01:08:35.000]   But I found this one called Podcast Maker.
[01:08:35.000 --> 01:08:39.000]   And Podcast Maker is made by a company called Potion Factory.
[01:08:39.000 --> 01:08:41.000]   I think it's like 30 bucks or something like that, shareware.
[01:08:41.000 --> 01:08:43.000]   But they've got a 30 day version, so I downloaded it.
[01:08:43.000 --> 01:08:48.000]   And I have to say, here's the thing that I liked the most about what I was working with.
[01:08:48.000 --> 01:08:55.000]   And that is, number one, is I compressed it. What happens is, and not a lot of people doing Podcasts are doing it all in GarageBand.
[01:08:55.000 --> 01:08:59.000]   And inside of that, when you're adding all the music and you're doing all that stuff, it probably makes sense.
[01:08:59.000 --> 01:09:05.000]   When you're, I do all the post production and soundtrack pro, because of course I have Final Cut Pro Studio.
[01:09:05.000 --> 01:09:09.000]   And so I do all my post production and soundtrack pro when I'm putting stuff together.
[01:09:09.000 --> 01:09:12.000]   And then I just have this audio track. So I export it as an AIFF.
[01:09:12.000 --> 01:09:19.000]   And then I bring it into, I compress it in my high tech iTunes to exactly what I want, because I can set all my settings.
[01:09:19.000 --> 01:09:23.000]   The problem with GarageBand is no matter what I do, no matter how I hiccup,
[01:09:23.000 --> 01:09:30.000]   once I've compressed it to like an MP4, not an MP4, but an AAC, GarageBand is going to want to recompress it.
[01:09:30.000 --> 01:09:33.000]   And it's going to want to recompress it in a way that I don't want it to recompress it as.
[01:09:33.000 --> 01:09:40.000]   I don't want it to, I don't want 32 bit, I want 64 bit mono. And there's no way to do that.
[01:09:40.000 --> 01:09:44.000]   So if I send it out of iTunes, now I got it in, I can bring it in.
[01:09:44.000 --> 01:09:50.000]   And what Podcast Maker does is it's just going to add to the AAC I already created.
[01:09:50.000 --> 01:09:55.000]   So it doesn't recompress any of the audio at all, it's just going to add the XML data on top of it to create the chapters.
[01:09:55.000 --> 01:10:00.000]   And so you can go through there. One of the cool things, by the way, is that I listen, I tend to listen to it at twice the speed.
[01:10:00.000 --> 01:10:05.000]   So I'm listening at 2X most of the time, so that I can be listening.
[01:10:05.000 --> 01:10:09.000]   I'm already in the podcast, I don't need to listen to the whole thing at 1X again.
[01:10:09.000 --> 01:10:13.000]   And by the way, most people can listen to a podcast at 1.5X.
[01:10:13.000 --> 01:10:18.000]   And this is a quick time feature, by the way. If people don't know, if you have QuickTime Pro, you can actually,
[01:10:18.000 --> 01:10:22.000]   if you go into some of the, I don't know where it is, it's one of the features.
[01:10:22.000 --> 01:10:30.000]   In QuickTime Pro, you can actually change the speed and listen to everything or watch movies slightly faster than what they're designed to be watched at.
[01:10:30.000 --> 01:10:35.000]   But you can listen to it really quickly, you can add those chapters, you can put the stuff in, and it's much faster.
[01:10:35.000 --> 01:10:40.000]   It doesn't look as pretty, there's no, it's not as graphical, but it's much faster.
[01:10:40.000 --> 01:10:45.000]   I found that it was 2 to 3 times faster to put it together in Podcast Maker than it was in GarageBand.
[01:10:45.000 --> 01:10:50.000]   And when I save, and this is important, with GarageBand for an 1 hour podcast, GarageBand is like,
[01:10:50.000 --> 01:10:56.000]   that's 10 or 15 minutes of it doing whatever it does. And this one is less than a minute, you know, for it to do the export,
[01:10:56.000 --> 01:11:02.000]   which was also important to me. And so, so I really found exciting.
[01:11:02.000 --> 01:11:08.000]   There are problems with the Podcast Maker. One is that you can't, or at least I don't know of any way,
[01:11:08.000 --> 01:11:13.000]   that you can create a series of links or a series of pictures without creating a chapter track.
[01:11:13.000 --> 01:11:17.000]   So a lot of times in Pod, in GarageBand, we're talking about a single subject.
[01:11:17.000 --> 01:11:24.000]   That single subject I want to have a chapter about, but I want to keep on showing you new links and new pictures related to it.
[01:11:24.000 --> 01:11:29.000]   In GarageBand that's a pretty simple process. I haven't found a way to do that effectively in Podcast Maker,
[01:11:29.000 --> 01:11:33.000]   but it's definitely worth checking out. And so, I don't know if anyone else doing anything else,
[01:11:33.000 --> 01:11:36.000]   or are they just using GarageBand or not a hand-in-hand?
[01:11:36.000 --> 01:11:42.000]   I just Podcast Maker as well. There is one other issue, which is pretty obscure, but if you're doing an enhanced podcast,
[01:11:42.000 --> 01:11:47.000]   Podcast Maker is doing something to it so they don't play correctly on a 1 in 2G iPod.
[01:11:47.000 --> 01:11:52.000]   I talked to developers about it and they said, "Huh, I guess we'll have to find an old iPod."
[01:11:52.000 --> 01:11:54.000]   And that was the last I heard from him.
[01:11:54.000 --> 01:12:04.000]   Does anyone have a 1 in? You know, my problem is is that I buy a new iPod when Steve talks about it.
[01:12:04.000 --> 01:12:09.000]   You know, so I kind of have, I have like this long line of iPods that we constantly have.
[01:12:09.000 --> 01:12:18.000]   I have a 2G that I just found, I think the battery is dead for good, but yeah, so I didn't think of that.
[01:12:18.000 --> 01:12:24.000]   So that is an obscure one, but there are people out there that their battery is still intact from 2G, right?
[01:12:24.000 --> 01:12:29.000]   Yeah, and Macworld uses Podcast Maker to encode its stuff and do the tags.
[01:12:29.000 --> 01:12:36.000]   So I hear from Macworld's podcast listeners who say, "I've got this old iPod and won't work what's going on."
[01:12:36.000 --> 01:12:43.000]   I still have a mystery. So hopefully, hopefully they'll figure out what the heck is going on.
[01:12:43.000 --> 01:12:48.000]   So I think we've come to the end of this long journey.
[01:12:48.000 --> 01:12:56.000]   I think it's been a lot of fun. This is our episode 2 and hopefully, and I guess, now Scott is actually going to be helming.
[01:12:56.000 --> 01:13:00.000]   Scott Born, Scott Brooks is sitting there going, "What is he talking about?"
[01:13:00.000 --> 01:13:03.000]   Scott, you're going to be helming it next week?
[01:13:03.000 --> 01:13:10.000]   I'm helming is a trademark phrase. I'm going to be at the helm.
[01:13:10.000 --> 01:13:17.000]   Right. You are going to be in a managing the process of having a conversation.
[01:13:17.000 --> 01:13:20.000]   We can keep it away from any kind of words that might get us in trouble.
[01:13:20.000 --> 01:13:32.000]   I will be here next week to make sure that we stay on point and Chris and I on the 20th of August will be available at the sister site at iLifeZone.com.
[01:13:32.000 --> 01:13:36.000]   To give you 34 tips about your Mac in 40 minutes.
[01:13:36.000 --> 01:13:38.000]   It's awesome, by the way.
[01:13:38.000 --> 01:13:41.000]   You were there too.
[01:13:41.000 --> 01:13:45.000]   I was in the middle of all of the stuff in iLifeZone.
[01:13:45.000 --> 01:13:47.000]   I was learning a lot.
[01:13:47.000 --> 01:13:55.000]   So there was a bunch of us sitting around and we just went from the three of us and then also Derek's story and Ben Long.
[01:13:55.000 --> 01:14:01.000]   It was just this round robin and I was a little overwhelmed, but fortunately, we all came up with some good stuff.
[01:14:01.000 --> 01:14:04.000]   You held up your end.
[01:14:04.000 --> 01:14:11.000]   The problem was that Chris kept piggybacking off my tips, but other than that, it was a great show.
[01:14:11.000 --> 01:14:14.000]   Well, you were hogging all the good ones.
[01:14:14.000 --> 01:14:18.000]   Anyway, this was a lot of fun, Alex. Thanks for letting me be on the show.
[01:14:18.000 --> 01:14:20.000]   Oh, it's been great to have you.
[01:14:20.000 --> 01:14:24.000]   Also, we're going to have another twin.
[01:14:24.000 --> 01:14:27.000]   The week that you're hearing this, there's going to be a great this week in media.
[01:14:27.000 --> 01:14:31.000]   I would definitely check out that we're talking about the digital versus film.
[01:14:31.000 --> 01:14:35.000]   We're going to hear Scott Brook on that in the upcoming week as well.
[01:14:35.000 --> 01:14:38.000]   I hope, right Scott, we're going to drag you back on there.
[01:14:38.000 --> 01:14:45.000]   Yeah, I've been out of pocket just because I moved apartments and it took down my internet service.
[01:14:45.000 --> 01:14:46.000]   Now it's back up.
[01:14:46.000 --> 01:14:48.000]   Did you move to Brooklyn?
[01:14:48.000 --> 01:14:50.000]   I did not move to Brooklyn.
[01:14:50.000 --> 01:14:54.000]   I'm sorry, I can't keep every Wells company in Brooklyn.
[01:14:54.000 --> 01:14:57.000]   This is a very inside running joke for those people who listened to Twim.
[01:14:57.000 --> 01:15:02.000]   If you listen to Twim, there's a little competition between the Manhattan folks and the Brooklyn folks.
[01:15:02.000 --> 01:15:04.000]   We just have to...
[01:15:04.000 --> 01:15:11.000]   I migrated to the Upper West Side from the East Side, which is a huge ship, but I'm enjoying it over here.
[01:15:11.000 --> 01:15:12.000]   Very good.
[01:15:12.000 --> 01:15:15.000]   Daniel, thank you so much for joining us.
[01:15:15.000 --> 01:15:17.000]   Yeah, thanks for having us.
[01:15:17.000 --> 01:15:21.000]   Daniel, where can people find more information about a lot of your stuff here?
[01:15:21.000 --> 01:15:25.000]   My say is that roughly drafted that couple.
[01:15:25.000 --> 01:15:27.000]   I would highly check.
[01:15:27.000 --> 01:15:31.000]   It's roughly drafted.com.
[01:15:31.000 --> 01:15:33.000]   Really, really good stuff on there.
[01:15:33.000 --> 01:15:36.000]   If you're listening, I would definitely check out the website.
[01:15:36.000 --> 01:15:37.000]   It's really good stuff.
[01:15:37.000 --> 01:15:40.000]   That's Leo and I are both really excited about that.
[01:15:40.000 --> 01:15:43.000]   I am not going to be here for at least...
[01:15:43.000 --> 01:15:45.000]   I might try to sneak in next week.
