
[00:00:00.000 --> 00:00:04.000]   [music]
[00:31:28.000 --> 00:31:32.040]   And along with that goes what the record companies wanted in return, which is variable
[00:31:32.040 --> 00:31:33.040]   pricing.
[00:31:33.040 --> 00:31:40.800]   Now, depending on how popular the song is, you could pay anywhere from $69 to $99 to $1.29.
[00:31:40.800 --> 00:31:41.800]   Let me just see.
[00:31:41.800 --> 00:31:47.520]   Boom, boom, pow, which is number one on the charts from the Black Eyed Peas is $1.29.
[00:31:47.520 --> 00:31:53.200]   Now, here's what I want to ask, Leo, from the perspective of the mass.
[00:31:53.200 --> 00:31:56.920]   The mass public using iTunes.
[00:31:56.920 --> 00:32:03.920]   The people that aren't interested in using all kinds of wild file sharing stuff.
[00:32:03.920 --> 00:32:06.840]   What this means for them, I think, would be interesting to discuss, because we rarely
[00:32:06.840 --> 00:32:07.840]   talk about that.
[00:32:07.840 --> 00:32:11.760]   It means that you can move your iTunes library from computer to computer without getting
[00:32:11.760 --> 00:32:13.280]   all kinds of warning signals.
[00:32:13.280 --> 00:32:18.600]   Yes, and you can put your music on things other than an iPod for a change.
[00:32:18.600 --> 00:32:23.160]   Yeah, because everybody's running out to get one of those turkey vomit zooms.
[00:32:23.160 --> 00:32:25.160]   Well, well, maybe not a zoom.
[00:32:25.160 --> 00:32:28.840]   But, you know, I mean, there are a lot of people who would like to play it on those
[00:32:28.840 --> 00:32:29.840]   places.
[00:32:29.840 --> 00:32:34.600]   I just move, you can also, the little thing that I ran into, I wanted to make a mix CD
[00:32:34.600 --> 00:32:37.560]   for my family, you know, for Christmas, you know, and I've got a big family.
[00:32:37.560 --> 00:32:40.400]   I've got six brothers or five brothers, sisters, and I'm on my dad.
[00:32:40.400 --> 00:32:41.720]   So I want to make a mix CD.
[00:32:41.720 --> 00:32:42.960]   And so I burned a cup.
[00:32:42.960 --> 00:32:46.800]   And I thought that I had all the stuff that I had already, you know, gotten from CDs.
[00:32:46.800 --> 00:32:48.440]   And I had a couple of iTunes ones in there.
[00:32:48.440 --> 00:32:53.120]   And of course, it, it, you know, you can only burn five CDs, you know, with it, you
[00:32:53.120 --> 00:32:54.880]   know, with the old DRM.
[00:32:54.880 --> 00:32:58.960]   And now if you want to do it, I don't know if you wanted to move anything from computer
[00:32:58.960 --> 00:33:01.880]   to computer, you don't have to register the computer for the DRM to work.
[00:33:01.880 --> 00:33:02.880]   You don't have to.
[00:33:02.880 --> 00:33:04.360]   It's more than just putting on something else.
[00:33:04.360 --> 00:33:05.360]   It's just move.
[00:33:05.360 --> 00:33:07.360]   You know, I've got a lot of computers and I just, like, the stuff to be.
[00:33:07.360 --> 00:33:08.360]   Five, six, five, Max, wasn't it?
[00:33:08.360 --> 00:33:09.360]   It wasn't enough.
[00:33:09.360 --> 00:33:10.360]   So this is a big deal.
[00:33:10.360 --> 00:33:11.960]   Yeah, I think it's worth it.
[00:33:11.960 --> 00:33:17.480]   I think that I don't think that it will turn out as well for the record companies as they
[00:33:17.480 --> 00:33:22.080]   think it will, because I know for, for me, what I'll do is, you know, I'm not dying to
[00:33:22.080 --> 00:33:23.360]   get the newest thing.
[00:33:23.360 --> 00:33:24.880]   I'll just wait until 69 cents.
[00:33:24.880 --> 00:33:26.700]   Well, I don't know.
[00:33:26.700 --> 00:33:28.960]   Regis Philbin is still 99 cents.
[00:33:28.960 --> 00:33:35.280]   So I'm trying to find, I'm trying to find what 69 cents if Regis Philbin is 99 cents.
[00:33:35.280 --> 00:33:36.520]   I don't know if there are very many.
[00:33:36.520 --> 00:33:40.360]   What would be what would be the worst crappiest song you could think of?
[00:33:40.360 --> 00:33:41.360]   Let's see.
[00:33:41.360 --> 00:33:44.440]   Well, I guess what I would say is that for me, I would mostly, you know, I would mostly
[00:33:44.440 --> 00:33:46.440]   just be looking at the 99 cents stuff.
[00:33:46.440 --> 00:33:48.520]   Jerry, is it all Amos Moses?
[00:33:48.520 --> 00:33:49.520]   99 cents.
[00:33:49.520 --> 00:33:51.520]   What is there?
[00:33:51.520 --> 00:33:52.520]   Is there's no, are they all too?
[00:33:52.520 --> 00:33:53.520]   Six now?
[00:33:53.520 --> 00:33:54.520]   Are they all too?
[00:33:54.520 --> 00:33:55.520]   They're all they're all 256.
[00:33:55.520 --> 00:33:56.520]   They're all unprotected.
[00:33:56.520 --> 00:34:00.200]   See, I would just be, I think at this rate, I would just wait until something was at least
[00:34:00.200 --> 00:34:01.200]   99 cents.
[00:34:01.200 --> 00:34:03.120]   I wouldn't, you know, I have plenty.
[00:34:03.120 --> 00:34:04.120]   I have, you know, eight.
[00:34:04.120 --> 00:34:05.120]   I don't know.
[00:34:05.120 --> 00:34:06.120]   Wait on anything.
[00:34:06.120 --> 00:34:08.920]   I just click 30 frickin cents.
[00:34:08.920 --> 00:34:09.920]   Come on.
[00:34:09.920 --> 00:34:10.920]   I'm on a cheap skid.
[00:34:10.920 --> 00:34:12.680]   What do you save it up for a Drobo or something?
[00:34:12.680 --> 00:34:15.520]   It's like my, my got servers and Drobo's to buy.
[00:34:15.520 --> 00:34:16.960]   I can't be thrown it around.
[00:34:16.960 --> 00:34:19.760]   That's a lot of 30 cents.
[00:34:19.760 --> 00:34:21.400]   I buy a lot of music.
[00:34:21.400 --> 00:34:25.120]   My dad used to drive Clear Cross town to save two cents on gas.
[00:34:25.120 --> 00:34:26.360]   You know, come on.
[00:34:26.360 --> 00:34:27.360]   How many alleys?
[00:34:27.360 --> 00:34:28.360]   I really want it.
[00:34:28.360 --> 00:34:32.960]   Yeah, the reality is if I really want the song, you know, the 129 and 99 is noise.
[00:34:32.960 --> 00:34:35.760]   You know, I mean, if I'm just.
[00:34:35.760 --> 00:34:36.760]   Yeah.
[00:34:36.760 --> 00:34:37.760]   Yeah.
[00:34:37.760 --> 00:34:43.400]   You would have to, you would have to not buy 2,333 songs to get one Alex.
[00:34:43.400 --> 00:34:47.920]   Now that's got, we got to create a denomination for that.
[00:34:47.920 --> 00:34:51.600]   A mini, a micro Alex, a nano Alex.
[00:34:51.600 --> 00:34:55.760]   No, no, no, it's got to be like an inverted Alex, the number of songs that you'd have
[00:34:55.760 --> 00:34:58.120]   to buy on iTunes at 99 versus one.
[00:34:58.120 --> 00:35:04.240]   It's called an, it's called an, it's called an, it's called an, it's Xela Xela Xela Xela
[00:35:04.240 --> 00:35:06.480]   Xela because it's the opposite of Alex.
[00:35:06.480 --> 00:35:07.960]   It's a bad, it's an, an Alex.
[00:35:07.960 --> 00:35:11.840]   Yeah, we need somebody in our audience to actually create a lexicon of all the ridiculous
[00:35:11.840 --> 00:35:12.840]   things.
[00:35:12.840 --> 00:35:16.160]   Probably on the wiki, you know, we have a good wiki with a lot of user created stuff like
[00:35:16.160 --> 00:35:17.160]   that.
[00:35:17.160 --> 00:35:22.280]   Hey, I want, in fact, as long as we're asking the audience, find me something on fine is
[00:35:22.280 --> 00:35:24.760]   a key breaky heart 69 sets.
[00:35:24.760 --> 00:35:26.400]   Find me a 69 cent song.
[00:35:26.400 --> 00:35:27.400]   Macarena.
[00:35:27.400 --> 00:35:28.400]   How much for them?
[00:35:28.400 --> 00:35:29.400]   Let me see.
[00:35:29.400 --> 00:35:30.400]   I can tell you what to look for.
[00:35:30.400 --> 00:35:31.400]   Okay.
[00:35:31.400 --> 00:35:32.400]   The worst song in history.
[00:35:32.400 --> 00:35:33.400]   Shatner.
[00:35:33.400 --> 00:35:34.400]   Ah, thank you.
[00:35:34.400 --> 00:35:35.400]   Shatner.
[00:35:35.400 --> 00:35:36.400]   That's got to be it.
[00:35:36.400 --> 00:35:37.880]   No, Shatner is probably a buck 29.
[00:35:37.880 --> 00:35:44.400]   No, no, because it's his old, like he's him and Spock, Spock did an album to, you know,
[00:35:44.400 --> 00:35:46.040]   both of those albums were bad.
[00:35:46.040 --> 00:35:49.800]   No offense to, to, you know, Mr. Spock, but.
[00:35:49.800 --> 00:35:50.800]   Letter name.
[00:35:50.800 --> 00:35:53.160]   I am not Spock.
[00:35:53.160 --> 00:35:56.320]   I am not Spock by Leonard Nimoy is not his finest hour.
[00:35:56.320 --> 00:36:00.040]   By the way, Leonard Nimoy is a stupendous still photographer.
[00:36:00.040 --> 00:36:05.320]   Let me see if I can find this song here.
[00:36:05.320 --> 00:36:06.320]   Yeah.
[00:36:06.320 --> 00:36:07.320]   Shatner.
[00:36:07.320 --> 00:36:08.320]   99 cents.
[00:36:08.320 --> 00:36:12.720]   Oh, no, nothing 69 cents.
[00:36:12.720 --> 00:36:16.000]   The worst song ever.
[00:36:16.000 --> 00:36:17.000]   How about this?
[00:36:17.000 --> 00:36:18.000]   This is even worse.
[00:36:18.000 --> 00:36:19.000]   Leonard Nimoy singing Ruby.
[00:36:19.000 --> 00:36:20.720]   Don't take your love to town.
[00:36:20.720 --> 00:36:22.560]   99 cents here.
[00:36:22.560 --> 00:36:24.080]   A little bit of that just for fun.
[00:36:24.080 --> 00:36:25.080]   Yeah, I can't.
[00:36:25.080 --> 00:36:29.480]   It's got to be one of the worst things.
[00:36:29.480 --> 00:36:31.320]   You can't sing.
[00:36:31.320 --> 00:36:37.600]   Oh, don't sing.
[00:36:37.600 --> 00:36:40.600]   Leonard.
[00:36:40.600 --> 00:36:41.600]   Leonard.
[00:36:41.600 --> 00:36:48.200]   Oh, everybody now.
[00:36:48.200 --> 00:36:56.040]   Don't take your best.
[00:36:56.040 --> 00:36:57.040]   How about this one?
[00:36:57.040 --> 00:36:59.040]   This is the classic.
[00:36:59.040 --> 00:37:08.680]   You got to figure he was doing that intentionally silly.
[00:37:08.680 --> 00:37:11.680]   Yeah, but if neither of those are 69 cents, nothing 60.
[00:37:11.680 --> 00:37:12.920]   Well, that's what I'm saying.
[00:37:12.920 --> 00:37:13.920]   All right, guys, come on.
[00:37:13.920 --> 00:37:14.920]   Find me.
[00:37:14.920 --> 00:37:16.120]   Okay, here's a link.
[00:37:16.120 --> 00:37:19.120]   Somebody prevents songs and they show tell us which song.
[00:37:19.120 --> 00:37:20.120]   Josh and Nashville.
[00:37:20.120 --> 00:37:22.080]   He's probably in the music industry.
[00:37:22.080 --> 00:37:26.400]   He's probably a shill saying, oh, no, we sell songs for 69 cents.
[00:37:26.400 --> 00:37:28.440]   And here's the list.
[00:37:28.440 --> 00:37:29.680]   There aren't very many of them.
[00:37:29.680 --> 00:37:31.320]   We're loading it up right now.
[00:37:31.320 --> 00:37:36.200]   All the songs on iTunes for 69 cents.
[00:37:36.200 --> 00:37:41.640]   There's a great songs at a great price thing.
[00:37:41.640 --> 00:37:50.760]   And for $15.87, you get 23 songs, each of them 69 cents, including Motley Crew Home Sweet
[00:37:50.760 --> 00:37:52.080]   Home.
[00:37:52.080 --> 00:37:54.800]   Those are the 23 songs then on iTunes that are 69 cents.
[00:37:54.800 --> 00:37:56.600]   We found 23 songs.
[00:37:56.600 --> 00:37:58.080]   No, so these are pretty good.
[00:37:58.080 --> 00:37:59.080]   Wait a minute.
[00:37:59.080 --> 00:38:00.080]   This is not bad.
[00:38:00.080 --> 00:38:01.080]   Blue Easter cult Godzilla.
[00:38:01.080 --> 00:38:02.080]   Wait a minute.
[00:38:02.080 --> 00:38:03.080]   Blue Oyster cult.
[00:38:03.080 --> 00:38:04.080]   Some singing.
[00:38:04.080 --> 00:38:05.080]   Yeah.
[00:38:05.080 --> 00:38:08.520]   Oh, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no,
[00:38:08.520 --> 00:38:09.600]   no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no,
[00:38:09.600 --> 00:38:13.840]   How is Blue Oyster cult 69 cents and Leonard Nemo singing Ruby?
[00:38:13.840 --> 00:38:14.840]   Good question.
[00:38:14.840 --> 00:38:16.680]   Loverboy when it's over.
[00:38:16.680 --> 00:38:19.240]   Wow, this is good.
[00:38:19.240 --> 00:38:20.760]   These are some good songs on here.
[00:38:20.760 --> 00:38:22.240]   Nine inch nails.
[00:38:22.240 --> 00:38:25.720]   I want you.
[00:38:25.720 --> 00:38:31.640]   So these are these are these, you know, but I think these are what I would call token.
[00:38:31.640 --> 00:38:32.640]   Token songs.
[00:38:32.640 --> 00:38:37.400]   They're not really expecting you to up your library with.
[00:38:37.400 --> 00:38:38.400]   Well, you would.
[00:38:38.400 --> 00:38:39.400]   You could fill them up.
[00:38:39.400 --> 00:38:40.400]   You got 23 of them, but I wonder.
[00:38:40.400 --> 00:38:41.400]   I mean, hmm.
[00:38:41.400 --> 00:38:46.400]   I don't know.
[00:38:46.400 --> 00:38:47.640]   Flock of Seacalls ran.
[00:38:47.640 --> 00:38:48.640]   I ran.
[00:38:48.640 --> 00:38:51.240]   Thank you, James Britain.
[00:38:51.240 --> 00:38:52.240]   David Hasselhoff.
[00:38:52.240 --> 00:38:53.240]   Loverboy.
[00:38:53.240 --> 00:38:54.240]   Let's see.
[00:38:54.240 --> 00:38:55.240]   David Hasselhoff.
[00:38:55.240 --> 00:38:56.240]   That's the point.
[00:38:56.240 --> 00:38:58.600]   The whole story is variable pricing comes.
[00:38:58.600 --> 00:39:01.400]   Now I can explain to one of my buddies what a rat hole is.
[00:39:01.400 --> 00:39:03.480]   That was a rat hole right there, ladies and gentlemen.
[00:39:03.480 --> 00:39:08.560]   You don't get much rat ear or holier than that rat hole.
[00:39:08.560 --> 00:39:09.560]   Right?
[00:39:09.560 --> 00:39:10.880]   Let's play the rat hole thing.
[00:39:10.880 --> 00:39:13.960]   We haven't heard from that quite a while.
[00:39:13.960 --> 00:39:15.840]   Rat hole.
[00:39:15.840 --> 00:39:17.480]   Thank you.
[00:39:17.480 --> 00:39:18.480]   I miss Merlin.
[00:39:18.480 --> 00:39:19.960]   Now I do too.
[00:39:19.960 --> 00:39:20.960]   Let's call Merlin.
[00:39:20.960 --> 00:39:24.640]   I miss being ridiculed by Merlin.
[00:39:24.640 --> 00:39:26.560]   Whatever happened to what was it?
[00:39:26.560 --> 00:39:29.280]   The Yachtwax, Monocle Pete's Yachtwax.
[00:39:29.280 --> 00:39:31.680]   Whatever happened to that.
[00:39:31.680 --> 00:39:35.960]   I have several people however who have applied to be my squire since Macworld.
[00:39:35.960 --> 00:39:38.680]   It was squire.
[00:39:38.680 --> 00:39:40.160]   You know, I know what it is.
[00:39:40.160 --> 00:39:43.200]   He's jealous because we all have jingles and he doesn't.
[00:39:43.200 --> 00:39:44.200]   That's it.
[00:39:44.200 --> 00:39:46.960]   That must be it.
[00:39:46.960 --> 00:39:49.360]   Speaking of Macworld, I can't go next year.
[00:39:49.360 --> 00:39:50.680]   Yeah, they moved the day.
[00:39:50.680 --> 00:39:51.680]   Why can't you go?
[00:39:51.680 --> 00:39:52.680]   What are you doing?
[00:39:52.680 --> 00:39:59.600]   Like millions of others, my calendar had this permanent spot in January to go to Macworld.
[00:39:59.600 --> 00:40:01.400]   And so you book stuff around it.
[00:40:01.400 --> 00:40:04.360]   I book stuff around it.
[00:40:04.360 --> 00:40:10.000]   I took a paying engagement in February at the time which you kind of flicks with Mr.
[00:40:10.000 --> 00:40:11.000]   Kent's decision.
[00:40:11.000 --> 00:40:14.360]   And it's a, you know, because many people don't realize when we speak at Macworld, we
[00:40:14.360 --> 00:40:17.760]   get next to nothing or sometimes nothing for doing so.
[00:40:17.760 --> 00:40:21.160]   And I have a very, you know, substantial engagement I cannot get out of.
[00:40:21.160 --> 00:40:22.160]   That's too bad.
[00:40:22.160 --> 00:40:24.240]   That's the first time in a while, I'm not going to be there.
[00:40:24.240 --> 00:40:25.240]   And I'm totally sad.
[00:40:25.240 --> 00:40:27.600]   Oh, that's really too bad.
[00:40:27.600 --> 00:40:31.680]   So you guys will have to soldier on without me and tell me what I missed.
[00:40:31.680 --> 00:40:35.160]   Oh, it's not going to be the same without you.
[00:40:35.160 --> 00:40:36.960]   Well I'm hoping that I can get back.
[00:40:36.960 --> 00:40:37.960]   I'm going to now.
[00:40:37.960 --> 00:40:38.960]   I know.
[00:40:38.960 --> 00:40:39.960]   I know.
[00:40:39.960 --> 00:40:41.040]   And the truth is you and Steve Jobs are going to go to Hawaii together.
[00:40:41.040 --> 00:40:42.480]   No, not true.
[00:40:42.480 --> 00:40:47.080]   However, because there are many of us who have planned on that week and don't have the other
[00:40:47.080 --> 00:40:51.040]   week available, I am trying to set up a thing sort of like Aperture World, we're going to
[00:40:51.040 --> 00:40:52.680]   call it.
[00:40:52.680 --> 00:40:55.280]   We're going to do something like Photoshop World for Aperture and we're going to do the same
[00:40:55.280 --> 00:40:56.280]   week.
[00:40:56.280 --> 00:40:57.920]   Good thinking because it's wide open.
[00:40:57.920 --> 00:40:58.920]   It's wide open.
[00:40:58.920 --> 00:40:59.920]   Nobody's got anything else to schedule.
[00:40:59.920 --> 00:41:02.400]   I mean, we're going to compete with CES, but we're going to get the people who would
[00:41:02.400 --> 00:41:04.080]   have not gone to CES anyway.
[00:41:04.080 --> 00:41:12.440]   It's going to be sad if Apple ever does do a Beatles iPod, which is just exactly what
[00:41:12.440 --> 00:41:13.440]   we were talking about.
[00:41:13.440 --> 00:41:19.600]   By the way, you know, Day 742, the iPod held hostage.
[00:41:19.600 --> 00:41:21.360]   Steve Merlin had come back for that.
[00:41:21.360 --> 00:41:22.360]   Yes.
[00:41:22.360 --> 00:41:24.080]   Do not expect another U2 iPod, however.
[00:41:24.080 --> 00:41:30.120]   U2 is switching to Blackberry and they say it's Apple's fault.
[00:41:30.120 --> 00:41:31.120]   Uh, Bono.
[00:41:31.120 --> 00:41:33.480]   Just switching to Blackberry?
[00:41:33.480 --> 00:41:34.480]   Yeah.
[00:41:34.480 --> 00:41:37.280]   Well, Bono in an interview with Alan Cross, who was a great guy.
[00:41:37.280 --> 00:41:44.320]   I know, Alan, Toronto DJ, said that he had approached Apple for designing products.
[00:41:44.320 --> 00:41:45.320]   U2's products.
[00:41:45.320 --> 00:41:47.320]   Remember they did a U2 iPod?
[00:41:47.320 --> 00:41:48.320]   Apple said no.
[00:41:48.320 --> 00:41:49.320]   Uh-uh.
[00:41:49.320 --> 00:41:50.320]   Uh-uh.
[00:41:50.320 --> 00:41:53.640]   And, uh, and so the band said, well, we're going to go to rim.
[00:41:53.640 --> 00:41:55.960]   And so we're going to do some Blackberry stuff.
[00:41:55.960 --> 00:41:56.960]   Yeah.
[00:41:56.960 --> 00:41:59.560]   I don't know if that's quite the right demographic.
[00:41:59.560 --> 00:42:00.560]   Maybe it is actually.
[00:42:00.560 --> 00:42:03.320]   Maybe it's exactly the right demographic.
[00:42:03.320 --> 00:42:09.320]   Uh, I, you know, I, I, I don't, I don't, I don't get it.
[00:42:09.320 --> 00:42:10.320]   Come on, Bono.
[00:42:10.320 --> 00:42:11.320]   Blackberry.
[00:42:11.320 --> 00:42:12.320]   Blackberry.
[00:42:12.320 --> 00:42:13.320]   That's not hip.
[00:42:13.320 --> 00:42:14.920]   It's not with it.
[00:42:14.920 --> 00:42:19.720]   Well, at least he didn't say it was going to the zoom.
[00:42:19.720 --> 00:42:23.120]   Yeah, you know, he would have been mocked for that, I think.
[00:42:23.120 --> 00:42:24.440]   We're mocking him now.
[00:42:24.440 --> 00:42:26.480]   Apple, uh, has, has been going up.
[00:42:26.480 --> 00:42:27.960]   I don't know if you noticed on the stock market.
[00:42:27.960 --> 00:42:28.960]   Uh, Apple.
[00:42:28.960 --> 00:42:30.360]   I haven't, is that quite a bit?
[00:42:30.360 --> 00:42:31.360]   Yeah.
[00:42:31.360 --> 00:42:42.120]   And according to a fortune, um, Apple is, uh, let's see, I guess, um, Brini Associates
[00:42:42.120 --> 00:42:50.520]   Cleve Rookert lists the 40 S&P 500 stocks with the largest increase in market capitalization.
[00:42:50.520 --> 00:42:52.560]   So far this year.
[00:42:52.560 --> 00:42:58.640]   And Apple is number one since December 31st, 2008, which remember the stock market has
[00:42:58.640 --> 00:43:02.360]   been crashing since then.
[00:43:02.360 --> 00:43:09.840]   It shares have grown 35.9% adding more than 27 billion to its market cap.
[00:43:09.840 --> 00:43:10.840]   That's amazing.
[00:43:10.840 --> 00:43:11.840]   Yep.
[00:43:11.840 --> 00:43:13.960]   That's really amazing.
[00:43:13.960 --> 00:43:17.040]   It was 85 bucks at the end of the last year.
[00:43:17.040 --> 00:43:21.840]   It is now a well, well, as of April 3rd was 115, but I think it's over 119 now.
[00:43:21.840 --> 00:43:25.480]   You know, it's, I just find it interesting.
[00:43:25.480 --> 00:43:28.840]   Everyone is, is constantly waiting for Apple to fail here.
[00:43:28.840 --> 00:43:33.800]   You know, you, you, you, you constantly are hearing the, oh, the economy is going to catch
[00:43:33.800 --> 00:43:36.600]   up with, with companies that are charging money.
[00:43:36.600 --> 00:43:41.880]   Uh, it, it appears that, um, most of the money, except, I mean, most of the companies that,
[00:43:41.880 --> 00:43:43.960]   that charge a lot on for things except for Apple.
[00:43:43.960 --> 00:43:46.720]   Listen though to who else is on this list is kind of interesting.
[00:43:46.720 --> 00:43:55.780]   IBM increase, uh, in price 21% adding 24 billion in market cap, Google 20% adding 19
[00:43:55.780 --> 00:43:58.360]   billion Amazon.
[00:43:58.360 --> 00:44:02.360]   Its price went up 52%.
[00:44:02.360 --> 00:44:04.120]   Uh, Cisco 11%.
[00:44:04.120 --> 00:44:08.880]   These are, this is all during the worst stock market since the Great Depression.
[00:44:08.880 --> 00:44:12.960]   Well, I think a lot of this has to do with the fact that people are, I mean, these are,
[00:44:12.960 --> 00:44:15.840]   these are companies that, that in their niche, they are excelling.
[00:44:15.840 --> 00:44:18.120]   I mean, they've been, they've been cutting new ground.
[00:44:18.120 --> 00:44:23.320]   Uh, and so, uh, those are the ones that they've, they've focused on a market.
[00:44:23.320 --> 00:44:25.000]   They're, they're owning that market.
[00:44:25.000 --> 00:44:27.840]   And, um, and I think that that's made it made a huge difference for them.
[00:44:27.840 --> 00:44:33.080]   And by the way, Apple also tops the list of the lowest paid CEOs because Steve Jobs only
[00:44:33.080 --> 00:44:34.880]   gets a buck still.
[00:44:34.880 --> 00:44:38.680]   Uh, motor, compare this to the guy at the top of the list.
[00:44:38.680 --> 00:44:46.880]   Motorola's Sanjay, uh, J, Jha took a $104 million last year in salary bonuses, perks,
[00:44:46.880 --> 00:44:50.920]   stocks and options, even though his company was down 71%.
[00:44:50.920 --> 00:44:56.360]   It doesn't sound like he's a very good investment.
[00:44:56.360 --> 00:45:01.600]   Larry Allison on the list, Walt Disney's Robert Eiger and, uh, kind of Chanel of American
[00:45:01.600 --> 00:45:02.600]   Express.
[00:45:02.600 --> 00:45:05.480]   But Steve, you know, I think that's not fair to say Steve gets a buck because it doesn't
[00:45:05.480 --> 00:45:06.640]   he get option grants?
[00:45:06.640 --> 00:45:07.800]   And I know he got, has a jet.
[00:45:07.800 --> 00:45:08.800]   You got a jet.
[00:45:08.800 --> 00:45:10.800]   And he's got shares.
[00:45:10.800 --> 00:45:14.400]   He's just, he's, he's working to improve the value of his shares.
[00:45:14.400 --> 00:45:19.240]   And I'm sure he's got some compensation agreement involves things like, um, and we can find
[00:45:19.240 --> 00:45:20.800]   out what his compensation agreement is.
[00:45:20.800 --> 00:45:21.800]   It's a company.
[00:45:21.800 --> 00:45:22.800]   It's a company.
[00:45:22.800 --> 00:45:27.200]   I'm sure it involves a lot of perks, but it's not like Steve sitting there counting his
[00:45:27.200 --> 00:45:29.240]   hundred dollar bills are really worried about it.
[00:45:29.240 --> 00:45:32.580]   Well, and I think that, I think this is what a lot of people got really upset about
[00:45:32.580 --> 00:45:37.080]   with the banking scandal and everything else is you have people who are getting paid huge
[00:45:37.080 --> 00:45:42.120]   amounts of, of, of options, but also huge amounts of real money from companies that
[00:45:42.120 --> 00:45:46.160]   are losing huge amount, you know, huge, you know, losing a lot of money.
[00:45:46.160 --> 00:45:48.080]   And I think that drives people crazy.
[00:45:48.080 --> 00:45:51.900]   You know, and, and I think that, uh, and I, and I, I do think that it, it makes a huge
[00:45:51.900 --> 00:45:57.780]   difference to get shares, especially long, you know, long term shares that you could,
[00:45:57.780 --> 00:46:01.700]   um, I think that that ties you to making sure that the company's doing well.
[00:46:01.700 --> 00:46:02.700]   No, I like that.
[00:46:02.700 --> 00:46:04.000]   I'd much prefer to see that.
[00:46:04.000 --> 00:46:05.000]   Yeah.
[00:46:05.000 --> 00:46:06.000]   Yeah.
[00:46:06.000 --> 00:46:09.600]   So, um, have you seen the new Microsoft, uh, ad there?
[00:46:09.600 --> 00:46:15.000]   There's a new in Newsweek, Daniel Lyons, fake Steve Jobs, formerly fake Steve Jobs, uh,
[00:46:15.000 --> 00:46:19.960]   writes about the new Microsoft ads, the ad campaign where, you know, I'm not cool enough
[00:46:19.960 --> 00:46:20.960]   to buy a Mac.
[00:46:20.960 --> 00:46:26.200]   He says it brilliant because what they're doing is saying it's not cool that that in
[00:46:26.200 --> 00:46:30.980]   fact, cool is being smart enough to save money and get a good computer and that all these
[00:46:30.980 --> 00:46:35.160]   doofuses who are buying Macs, uh, are the opposite of cool.
[00:46:35.160 --> 00:46:38.680]   They're, they're, they're hipsters posing hipsters.
[00:46:38.680 --> 00:46:41.320]   You think that's a good campaign?
[00:46:41.320 --> 00:46:42.320]   Here's my thought.
[00:46:42.320 --> 00:46:47.880]   If you're going to spend $200 million to make fun of people that buy your competitor,
[00:46:47.880 --> 00:46:51.680]   why not take half that and just try to make sure that your operating system doesn't crash
[00:46:51.680 --> 00:46:52.680]   every 15.
[00:46:52.680 --> 00:46:54.920]   You're just an idea with the switch.
[00:46:54.920 --> 00:46:55.920]   The switch.
[00:46:55.920 --> 00:46:56.920]   See, but wait a minute.
[00:46:56.920 --> 00:46:57.920]   Apple has done the same thing though.
[00:46:57.920 --> 00:46:59.960]   Apple spent a lot of money on the, on these switch ads.
[00:46:59.960 --> 00:47:05.780]   In fact, Apple's entire campaign for the, the computers anyway was anti Vista, anti windows.
[00:47:05.780 --> 00:47:08.540]   I think it's fine to do it.
[00:47:08.540 --> 00:47:09.540]   It's worked.
[00:47:09.540 --> 00:47:10.540]   Yeah.
[00:47:10.540 --> 00:47:13.940]   I think it's fine to do it, but the reality is that windows really isn't cool.
[00:47:13.940 --> 00:47:17.860]   It's pretty hard to make it cool, isn't it?
[00:47:17.860 --> 00:47:21.100]   Yeah, you're, you know, that's really, you know, complicated.
[00:47:21.100 --> 00:47:24.580]   I mean, you know, and, and you're not going to, I mean, and they're getting, they're getting
[00:47:24.580 --> 00:47:25.860]   squeezed from both ends.
[00:47:25.860 --> 00:47:29.700]   I mean, I, I saw someone talking today and they were saying, you know, it's a, this is
[00:47:29.700 --> 00:47:30.700]   a big company.
[00:47:30.700 --> 00:47:36.300]   And they were saying in the next 12 months, we don't plan to have very many seats of, of,
[00:47:36.300 --> 00:47:37.300]   of windows office.
[00:47:37.300 --> 00:47:40.060]   I mean, they're not even talking about the operating system.
[00:47:40.060 --> 00:47:42.920]   They're just talking about, you know, we're, we're now using, you know, they were using
[00:47:42.920 --> 00:47:45.420]   Google for a lot of the stuff that they're doing.
[00:47:45.420 --> 00:47:49.940]   And you know, that is a, you know, they're getting pushed from Apple and Google really
[00:47:49.940 --> 00:47:55.060]   have Microsoft between, you know, rock and hard place.
[00:47:55.060 --> 00:47:57.420]   They're taking both businesses.
[00:47:57.420 --> 00:48:08.020]   Lions interviews, a guy from Microsoft about this.
[00:48:08.020 --> 00:48:11.940]   And he says that actually this is our plan.
[00:48:11.940 --> 00:48:17.060]   He quotes Microsoft general manager for brand marketing, David Webster saying the ugly attacks
[00:48:17.060 --> 00:48:24.500]   from Mac fanboys, you guys are exactly what the company was hoping to provoke.
[00:48:24.500 --> 00:48:28.100]   Okay, well, let's see how it works for them.
[00:48:28.100 --> 00:48:34.020]   We'll see how they're still working for you now.
[00:48:34.020 --> 00:48:37.260]   If I was concerned, yeah, they're buying Microsoft stock.
