;FFMETADATA1
title=Schmigadoon
artist=TWiT
album_artist=TWiT
album=MacBreak Weekly
track=734
genre=Podcast
comment=https://twit.tv/mbw
copyright=These podcasts are released under a Creative Commons License - Attribution-NonCommercial-NoDerivatives 4.0 International. TWiT and TWiT Logo are registered trademarks of Leo Laporte.
publisher=TWiT
date=2020
encoder=Lavf59.27.100

[00:00:00.000 --> 00:00:06.900]   It's time for Mac break weekly and he's here Renee's here. Lori's here and we all got invitations
[01:04:02.780 --> 01:04:08.060]   It's easy to repair it, but it drops off of pretty much every single app every time I turn on the television
[01:04:08.060 --> 01:04:14.140]   I have to repair them. So it's a little frustrating. Oh my god. Yeah, it's a little frustrating
[01:04:14.140 --> 01:04:19.820]   Yeah, they should just have a setting unless you make it permanent like I want to dedicate these home pods to this TV
[01:04:19.820 --> 01:04:23.500]   That's well. I mean you you would think that that's what's happening like
[01:04:24.300 --> 01:04:28.540]   I don't know I there's just there's always been something technologically wrong with the way
[01:04:28.540 --> 01:04:31.740]   They the home pods pair with the television set
[01:04:31.740 --> 01:04:36.780]   It should be that they are the default always connected pods
[01:04:36.780 --> 01:04:43.420]   That's that's the way to set up with the earpods because I had a caller on the radio show complaining about that
[01:04:43.420 --> 01:04:49.340]   I don't use headphones with my television set. So I can't speak to that. I don't know how
[01:04:49.340 --> 01:04:53.420]   How well or poorly that that connection works
[01:04:54.300 --> 01:04:57.500]   But my point was about the home pod mini though
[01:04:57.500 --> 01:05:05.100]   I I would love to have another speaker in the kitchen and another speaker in the office and another speaker in the bedroom
[01:05:05.100 --> 01:05:08.060]   just to have them that they're not part of my
[01:05:08.060 --> 01:05:15.180]   stereo setup for my home pods another reason I don't use my home pods for music very often because
[01:05:15.180 --> 01:05:21.020]   I keep hoping that they're not going to disconnect from my television set so I don't mess with that
[01:05:21.580 --> 01:05:28.380]   But if I have a bunch of little ones around the house that I can connect my phone to or I can just announce that I want to listen to something
[01:05:28.380 --> 01:05:33.740]   I'm I am on board with that. I would love to have a bunch of less expensive less
[01:05:33.740 --> 01:05:42.060]   High quality speakers for smaller areas and then the two the two home pods that I have set up from my apple television
[01:05:42.060 --> 01:05:43.820]   my apple tv
[01:05:43.820 --> 01:05:45.420]   They can stay
[01:05:45.420 --> 01:05:50.940]   Isolated to the living room and even though it's a pain in the butt. I'm telling you I have never heard
[01:05:51.740 --> 01:06:00.540]   Home stereo audio sound as good as it does with this home pods and just like was rene is saying like it sends these things out in this beautiful
[01:06:00.540 --> 01:06:05.980]   Room-filling way that it just it's it's a it's amazing that it can do it
[01:06:05.980 --> 01:06:11.180]   Sometimes they'll be like a like a movie where a you know a chirp or a sound
[01:06:11.180 --> 01:06:18.220]   Takes place to the left of the of the movie and it'll startle me because I thought I had just heard something in the other room because it's so
[01:06:18.620 --> 01:06:23.180]   Clearly coming from that side of the room, you know, so they're really good. I
[01:06:23.180 --> 01:06:28.860]   Have you tried this facial audio on the air pods pro lorry? I've been waiting till you talk about it. It is so
[01:06:28.860 --> 01:06:30.540]   amazing
[01:06:30.540 --> 01:06:35.420]   It's I it's I it. How does this how does that why is this happening?
[01:06:35.420 --> 01:06:41.100]   It's that's what I do. It says how is that even possible? It's amazing
[01:06:42.860 --> 01:06:49.420]   Is it I think the under the underlying lesson to all this is that it's great to have like best in class audio quality
[01:06:49.420 --> 01:06:53.900]   But that's not necessarily what's gonna cause cause the greatest customer satisfaction
[01:06:53.900 --> 01:06:58.700]   It's it's so great. It's so great to hear you talk about lorry how you're using these speakers because
[01:06:58.700 --> 01:07:04.060]   Obviously, like I said, I've got the I've got google home x my whole idea was that oh, well
[01:07:04.060 --> 01:07:07.980]   This is gonna I'm gonna pair up these speakers and that's gonna be like my bedroom speakers
[01:07:07.980 --> 01:07:12.220]   I don't necessarily want to have like a I don't want to have an amplifier. I don't want to have all this stuff
[01:07:12.220 --> 01:07:14.460]   I just want really really good sound and they sound great
[01:07:14.460 --> 01:07:19.900]   But you talk again getting back to the idea of google being run like an unlicensed nail salon
[01:07:19.900 --> 01:07:25.340]   So that have a I have an android tv tv dongle, okay
[01:07:25.340 --> 01:07:30.380]   Google Chromecast which is made by the same company that does android tv
[01:07:30.380 --> 01:07:34.460]   These google home mac speakers which work with google chromecast
[01:07:34.620 --> 01:07:39.260]   And we're also made by the same company that made the chromecast and the android tv
[01:07:39.260 --> 01:07:47.420]   Guess what? I can't simply tell the android tv. Hey, please use these chromecast speakers as your default pair of speakers
[01:07:47.420 --> 01:07:49.420]   You can't do it
[01:07:49.420 --> 01:07:53.820]   I can do the way I could do it is by turning it into a bluetooth speaker and I can't do that as a stereo set
[01:07:53.820 --> 01:07:58.620]   And like that is such the don't that was so disappointed by that and it's so great to
[01:07:58.620 --> 01:08:01.420]   it's like
[01:08:01.420 --> 01:08:08.060]   Same thing is happening on the apple and it's it's it's a it's a disconnect that you it should be it should work
[01:08:08.060 --> 01:08:10.540]   It's not that they didn't include that
[01:08:10.540 --> 01:08:16.140]   It's that whatever the connection is it's just not it doesn't work. It just keeps falling out
[01:08:16.140 --> 01:08:19.660]   So yeah, it's not a google thing. It's it happens everywhere
[01:08:19.660 --> 01:08:22.300]   Apple is bad at it too
[01:08:22.300 --> 01:08:27.340]   I had and I had the same sort of problems with these speakers where they would drop off or they were just suddenly disconnect or something
[01:08:27.900 --> 01:08:31.340]   Stupid would happen like that and I've ever tried like
[01:08:31.340 --> 01:08:38.220]   Factory resetting both of them to sort of force both of them to do like a firmware update at the same time because that was the only thing that's
[01:08:38.220 --> 01:08:41.500]   That's the only thing that solved my drop-off problems with my google home stuff
[01:08:41.500 --> 01:08:46.140]   I like this idea. I think i'm gonna go do that right after this episode
[01:08:46.140 --> 01:08:53.420]   I I could definitely it's for some reason the volume will sometimes turn up and down on my home pods while i'm watching a movie
[01:08:53.660 --> 01:08:59.020]   Just randomly. I like to pretend that it's because I have a ghost, but it's really just you have an apple
[01:08:59.020 --> 01:09:03.740]   I I have to say the biggest problem I have with our home pod
[01:09:03.740 --> 01:09:08.940]   It's very it's near our tv is that for some reason schlomo just thinks everything's about her
[01:09:08.940 --> 01:09:13.820]   And constantly yeah constantly is waking up saying what huh?
[01:09:13.820 --> 01:09:19.500]   Yeah, I don't know what you're thinking about it and sometimes it's like nothing. It's like nothing approaching the trigger ward was said
[01:09:19.740 --> 01:09:21.740]   What are you even doing seriously?
[01:09:21.740 --> 01:09:25.100]   The triggers it. I'm sorry if I triggered any of you at home
[01:09:25.100 --> 01:09:29.260]   But that's one reason I would also be hesitant to use a home pod as a tv speaker
[01:09:29.260 --> 01:09:35.260]   I guess what we ended up doing and you i'm sure you must do this is we we tell it not to pay any attention to the trigger word, right?
[01:09:35.260 --> 01:09:37.260]   You can I don't I don't do that
[01:09:37.260 --> 01:09:44.380]   No, it it used to be pretty bad, but now I mean it used to happen daily and more often than daily on at some point
[01:09:44.380 --> 01:09:48.780]   Still using these as your tv speakers
[01:09:49.580 --> 01:09:55.260]   Well, I don't have any other tv speakers. So I would have to listen through my television set
[01:09:55.260 --> 01:09:58.060]   Which is terrible. So we should get our speakers
[01:09:58.060 --> 01:10:02.060]   Speaking of serious we're gonna take a little time out and then talk about that
[01:10:02.060 --> 01:10:05.500]   I I did want to mention and I hope this isn't going to be upsetting to you
[01:10:05.500 --> 01:10:09.980]   Um, and even halo has passed away at the age of 65
[01:10:09.980 --> 01:10:13.660]   Oh crap, he had throat cancer, but um
[01:10:13.660 --> 01:10:17.820]   Yeah, so it was not unexpected, but still he's very young
[01:10:18.380 --> 01:10:26.140]   An absolute innovator. There was a reason why he did not he often did not let himself be videoed or photographed facing facing the camera because
[01:10:26.140 --> 01:10:31.740]   His he wanted to protect his technique. That's wild. I didn't know that wow. Yeah, so good
[01:10:31.740 --> 01:10:34.540]   Anyway, so a moment of silence
[01:10:34.540 --> 01:10:41.020]   This episode of mac break weekly is brought to you by world wide technology
[01:10:41.020 --> 01:10:46.540]   AKA ww t it's one of the top technology solution providers in the world
[01:10:47.100 --> 01:10:51.900]   delivering business and technology outcomes to large private and public organizations
[01:10:51.900 --> 01:10:59.660]   all over the globe ww t is in the business of digital transformation and you couldn't find a better partner to help you make that
[01:10:59.660 --> 01:11:06.060]   Transformation especially if you're looking to adopt a multi cloud architecture. That's a challenge
[01:11:06.060 --> 01:11:12.540]   I think everybody understands that the clouds the future people are reluctant though to put all their eggs in one basket
[01:11:12.540 --> 01:11:14.940]   So multi cloud is very appealing
[01:11:15.580 --> 01:11:20.540]   But you've got to have a partner that really understands that the pit falls the ways to do it that are
[01:11:20.540 --> 01:11:27.180]   Safe secure effective and that's what ww t's therefore they stay with you every step of the way
[01:11:27.180 --> 01:11:30.300]   from your initial cloud vision
[01:11:30.300 --> 01:11:37.580]   Planning the strategy to cloud enablement migration to optimization and management and everything in between
[01:11:37.580 --> 01:11:44.620]   And that's where you want the expert t's their cloud consultants will sit down with you to formulate that vision and the strategy
[01:11:45.020 --> 01:11:50.060]   And they know that you know, and by the way, this is really important. You might talk to other people
[01:11:50.060 --> 01:11:52.380]   Who don't understand this?
[01:11:52.380 --> 01:11:54.380]   The investment pays off
[01:11:54.380 --> 01:11:59.260]   Only to the degree that aligns with your business goals. You don't do cloud just because it's cloud
[01:11:59.260 --> 01:12:03.420]   It's got to fit your needs your goals and that's where ww t
[01:12:03.420 --> 01:12:07.420]   Really is fantastic through briefings and workshops
[01:12:07.420 --> 01:12:14.700]   They already help some of the world's largest organizations unravel the complexities of the cloud to unlock business opportunities
[01:12:15.100 --> 01:12:18.060]   Their experts in cloud migration and application development
[01:12:18.060 --> 01:12:23.260]   They can create a secure landing zone in any cloud with on-demand labs and their beautiful
[01:12:23.260 --> 01:12:29.820]   Atc their advanced technology center that give organizations access to tools for things like microservices
[01:12:29.820 --> 01:12:35.420]   Cloud native development once you're up in the cloud ww t helps you manage it optimize it
[01:12:35.420 --> 01:12:42.380]   Because cloud frankly it's a continuum you don't just do it and and forget about it. It requires constant attention to detail
[01:12:42.780 --> 01:12:49.100]   That's where ww t can help whether your strategy calls for a cloud native hybrid cloud or on-prem resource
[01:12:49.100 --> 01:12:55.580]   Ww t's there for you. They work closely with intel to optimize for the latest cloud smart solutions
[01:12:55.580 --> 01:12:59.100]   Based on intel technology for security
[01:12:59.100 --> 01:13:05.980]   Performance and agility and of course when you say intel you got a you got to mention the intel obtained persistent memory
[01:13:05.980 --> 01:13:11.340]   Really impressive technologies other great intel technologies workload optimized
[01:13:11.900 --> 01:13:18.540]   To deliver affordable large capacity and data persistence for solutions supporting everything from vdi to data analytics
[01:13:18.540 --> 01:13:26.860]   You need to learn more go to ww t dot com slash twit find out how organizations across all industries all over the world
[01:13:26.860 --> 01:13:30.300]   Turn to ww t to guide them on the cloud
[01:13:30.300 --> 01:13:34.300]   Journey and while you're there create a mind ww t account
[01:13:34.300 --> 01:13:40.220]   That'll give you the access to the entire atc ecosystem that advanced technology center is a
[01:13:40.780 --> 01:13:42.780]   eighth wonder of the world
[01:13:42.780 --> 01:13:50.140]   Put a half a billion dollars of enterprise gear in there so that you can try it out ww t dot com slash
[01:13:50.140 --> 01:13:51.900]   twit
[01:13:51.900 --> 01:13:56.700]   Ww t delivering business and technology outcomes all over the world
[01:13:56.700 --> 01:13:59.660]   Thank you ww t
[01:13:59.660 --> 01:14:02.940]   So I want to actually speaking of syria. I want to talk a little bit about
[01:14:02.940 --> 01:14:08.300]   Neil cybarts uh article we love above avala on his blog and Neil is a great
[01:14:08.300 --> 01:14:10.460]   innovator and he
[01:14:10.460 --> 01:14:16.060]   Uh are a great uh analyst. I would should say he talks a little bit about he's talking about the apple watch
[01:14:16.060 --> 01:14:23.420]   He's talking a little bit about uh, and I was I fell for this back a few years where everybody said the next big
[01:14:23.420 --> 01:14:25.740]   Category is going to be these
[01:14:25.740 --> 01:14:30.540]   Speakers that you can talk to the amazon echo the google voice
[01:14:30.540 --> 01:14:34.220]   Nobody said about about the home pod, but but you know the same idea
[01:14:34.220 --> 01:14:36.860]   uh, and he says you know
[01:14:37.420 --> 01:14:43.420]   Court kind of even even then he called it the stationary smart speaker mirage
[01:14:43.420 --> 01:14:47.260]   He said the smart speakers and this is in 2017
[01:14:47.260 --> 01:14:53.500]   So he was very astute. He says smart speakers end up competing with a seemingly unlikely product category
[01:14:53.500 --> 01:15:00.380]   Wearables and in fact, that's what apples always said is that we really ever I guess johnny i've really said
[01:15:00.380 --> 01:15:06.140]   This is where this is where schlomo should live is in your apple watch on your wrist
[01:15:06.700 --> 01:15:11.180]   not on some your field versus far field debate some stationary speaker somewhere
[01:15:11.180 --> 01:15:12.860]   and uh
[01:15:12.860 --> 01:15:16.380]   Neil's taking a little victory lap because it's it's pretty clear
[01:15:16.380 --> 01:15:23.340]   That apple watch is a massive success. He estimates 35 percent of us iphone owners
[01:15:23.340 --> 01:15:26.300]   Wear an apple watch more than a third
[01:15:26.300 --> 01:15:34.780]   Um, he says that's just gonna keep growing too. Yeah, I think you're right. Mm-hmm. Yeah, 75 percent this year especially last year. Yeah
[01:15:36.220 --> 01:15:41.420]   So that means 81 million people wearing an apple watch as at the end of june
[01:15:41.420 --> 01:15:45.980]   Uh, yeah 75 going to first time customers
[01:15:45.980 --> 01:15:50.620]   I love how grumpy he gets like he gets so angry because like he'll see an article in the verge where they're like
[01:15:50.620 --> 01:15:56.700]   Oh, this the amazon echo is selling so well. Oh, the apple watch is beleaguered and he's like apple watch sold 18 times more
[01:15:56.700 --> 01:16:02.140]   What does the matter with you data? Look at data. There are numbers here. He says that for the wall street journal
[01:16:02.140 --> 01:16:10.060]   He'll just you'll go cracker in 2020 almost as many people will have bought their first apple watch as the entire fit bit customer base
[01:16:10.060 --> 01:16:17.820]   Uh apple watch install base is increasing by the size of fit bits overall install base every 12 months
[01:16:17.820 --> 01:16:20.780]   Uh, here's uh, here's the graph
[01:16:20.780 --> 01:16:26.300]   And uh that that that sure looks like uh, it's linear, but it looks like pretty strong
[01:16:26.300 --> 01:16:31.420]   Growth year over year now apple does not release these numbers. So these are based on his own
[01:16:32.220 --> 01:16:36.140]   Calculations, then he also and we've talked about this before he also mentions
[01:16:36.140 --> 01:16:42.460]   But I think this is pretty astute the grand unified theory of apple products
[01:16:42.460 --> 01:16:44.940]   So at the top
[01:16:44.940 --> 01:16:50.700]   The mac pro push the boundaries of a computer right below it the mac book prose
[01:16:50.700 --> 01:16:55.740]   Handle tasks formerly given to mask desktops right below it
[01:16:56.220 --> 01:17:00.460]   iPads handle tasks formerly given to the mac right below it
[01:17:00.460 --> 01:17:08.780]   iPhone handle tasks formerly given to the ipad and the mac right below that apple watch airpods handled tasks
[01:17:08.780 --> 01:17:13.340]   Formally given to the iphone does that seem like an accurate portrayal?
[01:17:13.340 --> 01:17:16.380]   That's the phil Shiller diet like he's phil
[01:17:16.380 --> 01:17:21.420]   Schiller has this incredibly famous slide that he used to keep internal but apple put it up a couple times as a graphic
[01:17:21.420 --> 01:17:23.900]   They even made a shirt out of it. You can get a shirt with it on
[01:17:23.900 --> 01:17:26.300]   Sometimes at apple, but he has this thing
[01:17:26.300 --> 01:17:28.780]   There's the Schiller doctrine which says that
[01:17:28.780 --> 01:17:33.020]   Every product has to push against the next highest up product
[01:17:33.020 --> 01:17:37.580]   So it's literally the job of the apple watch to push the iphone the iphones job to push the ipad
[01:17:37.580 --> 01:17:45.260]   The ipads dropped to push the mac and then those products jobs to push back in order to prove why they still need to exist
[01:17:45.260 --> 01:17:51.580]   Oh, I like and that's how he was driving the teams and marketing was like you have to eat the functionality of whatever is the next best
[01:17:52.060 --> 01:17:56.860]   Device and then when he would tell the other people you better not let them catch up, but there's no reason to keep you around
[01:17:56.860 --> 01:18:01.580]   It's worked. It's a virtuous circle. That's for sure. It's worked very well
[01:18:01.580 --> 01:18:05.500]   I'm not sure I'd call it a flywheel. It's not quite a flywheel
[01:18:05.500 --> 01:18:07.820]   It's more like the bigger fish
[01:18:07.820 --> 01:18:11.660]   It's the little fish eats the little fishy. So it's what happened with watches, right?
[01:18:11.660 --> 01:18:16.460]   Like we had talent we had huge watch towers in town square then we had grandfather clocks in our living room
[01:18:16.460 --> 01:18:20.620]   And then we had bedside clocks and then we had pocket watches and then finally we had watches
[01:18:21.100 --> 01:18:26.380]   On our wrists. It just it's what happens with technology and apple's doing a really good job of replicating that
[01:18:26.380 --> 01:18:30.940]   With computers but taking it the next step and now we have computers in our ears like a tech
[01:18:30.940 --> 01:18:36.620]   We have 10 core audio processing units in our ears, which is just a silly amount of compute power for something not small
[01:18:36.620 --> 01:18:41.900]   Yeah, I I have to say that I think that that explanation that he offered was
[01:18:41.900 --> 01:18:45.900]   A little shaky and definitely not unique to apple
[01:18:46.220 --> 01:18:50.300]   I think that it is the nature of innovation to say here is a really popular product
[01:18:50.300 --> 01:18:53.340]   What is it not doing well and what's frustrating the hell out of people about it?
[01:18:53.340 --> 01:18:56.140]   And is there a need that we can fill with something brand new?
[01:18:56.140 --> 01:19:01.260]   It's not it's not so much a case of a linear this product is taking away functionality from this
[01:19:01.260 --> 01:19:05.900]   Doing doing the jobs that we were used to doing with this this next product
[01:19:05.900 --> 01:19:12.220]   Next step down on the on the line is taking away features that that we're being previously handled by this
[01:19:12.860 --> 01:19:16.300]   It's really is that we are all we are all devoted to
[01:19:16.300 --> 01:19:19.500]   $1500 laptops and
[01:19:19.500 --> 01:19:26.220]   The thing is a $1500 laptop was always overkill for at least half of what we needed it for and so that's why
[01:19:26.220 --> 01:19:33.100]   That's why cheaper laptops started coming out and that's why the iPad was so popular because we needed something lightweight
[01:19:33.100 --> 01:19:35.340]   that's why smartphones both
[01:19:35.340 --> 01:19:42.700]   Pre iphone and post iphone became a big deal because we didn't really we didn't really want to carry a laptop
[01:19:42.780 --> 01:19:46.140]   with us at all times and keep even if there's Wi-Fi everywhere
[01:19:46.140 --> 01:19:51.260]   We just want this couple of important features that is relevant to us in our pockets
[01:19:51.260 --> 01:19:56.140]   We want to have that have that working. So I don't I just don't think of it as a
[01:19:56.140 --> 01:19:59.580]   I definitely not an apple doctor and definitely not
[01:19:59.580 --> 01:20:05.740]   I suspect that it's it's a shit. It gets shakier and shakier the more you pick apart this analogy
[01:20:05.740 --> 01:20:11.500]   And also it's I mean it's always the the history of technology on all levels is
[01:20:11.980 --> 01:20:15.500]   Fascinating on every single level and running came up with a good point
[01:20:15.500 --> 01:20:18.220]   It's like there was a reason why we used to have village and tower clocks
[01:20:18.220 --> 01:20:25.900]   Because there needed to be a standard by which people knew what time it was when we didn't have there was a wonderful question that made me feel both
[01:20:25.900 --> 01:20:28.540]   delighted and completely old there was an
[01:20:28.540 --> 01:20:31.900]   There was a no-stupid on the no stupid questions
[01:20:31.900 --> 01:20:35.740]   Subreddit on reddit somebody who's clearly very young saying well
[01:20:35.740 --> 01:20:39.100]   How did people like know what time it really was before
[01:20:39.660 --> 01:20:45.260]   phones that could automatically say and Wi-Fi and it wasn't saying it wasn't saying he wasn't asking like what how
[01:20:45.260 --> 01:20:48.540]   How do people know what time it was it was like how did you set your clock?
[01:20:48.540 --> 01:20:51.180]   How did when you got it when you got a brand new clock and plugged it in?
[01:20:51.180 --> 01:20:56.860]   How did you know what time it really was instead of like guessing within five or ten minutes and there had to be this discussion of
[01:20:56.860 --> 01:20:59.260]   Yeah, that there was you could you use to be a call to
[01:20:59.260 --> 01:21:07.420]   Exactly you call a phone and that's the and when villages used to run off of here is there is a bell that sounds at a certain time
[01:21:07.420 --> 01:21:13.340]   A day whether it's in the church or in this sound of the tone right at the tone the time will be 1 p.m
[01:21:13.340 --> 01:21:21.420]   Yep, and then then then we suddenly had the locomotive and we needed a way to actually know what time it was a really critical timekeeping device
[01:21:21.420 --> 01:21:27.180]   That was portable sailing ships that needed to crack the problem of how do we keep accurate time?
[01:21:27.180 --> 01:21:31.340]   No matter where we are because that's the only way we're going to be able to navigate all these things that are
[01:21:31.340 --> 01:21:35.180]   It's not just gee. I really wish that clocks were more convenient
[01:21:35.180 --> 01:21:41.500]   It becomes no here's something that was enabled by a advent of technology that solves a problem that was all that always existed
[01:21:41.500 --> 01:21:43.500]   We just didn't know we
[01:21:43.500 --> 01:21:49.820]   It was it's it's always fun as a designer to do have your sketchbook of fantasy products
[01:21:49.820 --> 01:21:58.060]   Pieces of technology you develop if we only had the had the resources. It's wonderful when you get to the point where actually it turns out that
[01:22:00.460 --> 01:22:07.820]   The iPhone comes out and multi-touch displays become reliable and affordable and suddenly you're going back to those sketchbooks you you filled in design school
[01:22:07.820 --> 01:22:12.620]   But what what a phone look like if we didn't have to have any physical buttons on it
[01:22:12.620 --> 01:22:16.620]   And what could that phone do if it like well, there you go
[01:22:16.620 --> 01:22:24.060]   Now we got there's an argument though that like I think for you know for a while microsoft had that problem where they were so
[01:22:24.060 --> 01:22:30.140]   Especially in the bomber years they were sold beholden to windows that they would kill anything innovative in the company that challenged it
[01:22:30.300 --> 01:22:34.620]   Like they would never scale windows phone up. They would never allow them to do things like the courier
[01:22:34.620 --> 01:22:41.100]   Just so many things died an apple institutionally figured out a way around that problem around those little petty five-dems
[01:22:41.100 --> 01:22:45.020]   But that's the risk of having that you got to defend against the other guy
[01:22:45.020 --> 01:22:49.260]   You're starting to pit come you know product lines against each other a little bit, right?
[01:22:49.260 --> 01:22:56.060]   Uh, you have to watch it. They're having to cannibalize. Yeah, they're internal cannibalization is fine and some companies don't like that either
[01:22:56.380 --> 01:23:03.340]   Yeah, I mean and perhaps it's upsetting because there are people who say you know the i the maggotage is becoming too much like the ipad
[01:23:03.340 --> 01:23:10.780]   And uh, well the iphone killed the ipod. You better the iphone than something else. Well, I don't mind no one's complaining that the ipod was killed by the
[01:23:10.780 --> 01:23:13.340]   Well probably tony fidel
[01:23:13.340 --> 01:23:16.060]   Seems
[01:23:16.060 --> 01:23:18.540]   Uh, but though like rene's point is true though
[01:23:18.540 --> 01:23:24.140]   Nobody right now nobody's complaining about the iphone killing the ipod because
[01:23:24.700 --> 01:23:27.100]   We have the iphone, but what if it was another?
[01:23:27.100 --> 01:23:33.580]   Music thing that killed the ipod that wasn't owned by apple then they would be oh no
[01:23:33.580 --> 01:23:39.100]   So the fact that the iphone killed the iphone better better we kill our own. Yeah. Yeah. Yeah
[01:23:39.100 --> 01:23:42.860]   And letting tony's ipod department killed the iphone before it ever came out
[01:23:42.860 --> 01:23:46.220]   He also uh cybart quotes a tim cook
[01:23:46.220 --> 01:23:48.940]   Who said uh in 2019?
[01:23:48.940 --> 01:23:53.420]   I believe if you zoom out into the future and you look back and you ask the question
[01:23:53.420 --> 01:23:56.060]   What was apple's greatest contribution to mankind?
[01:23:56.060 --> 01:23:58.220]   It will be about health
[01:23:58.220 --> 01:24:04.860]   And uh, this is where the apple watch seems to really be getting uh some gear, you know getting a distraction
[01:24:04.860 --> 01:24:07.900]   Uh, uh health is obviously
[01:24:07.900 --> 01:24:12.700]   And despite the problems with the blood oxygen and all that stuff, it's still
[01:24:12.700 --> 01:24:15.980]   The pretty much the most amazing health device
[01:24:16.700 --> 01:24:20.620]   Yeah, out there right. I mean, I haven't tried to fit bit in a while, but
[01:24:20.620 --> 01:24:23.260]   And I know people love their fit bits
[01:24:23.260 --> 01:24:25.420]   It's it's the most comprehensive
[01:24:25.420 --> 01:24:27.820]   Best
[01:24:27.820 --> 01:24:34.060]   Wear a health wearable it's it's not that individually it has more sensors or works better
[01:24:34.060 --> 01:24:40.140]   But the the combination of all the things that it has combined with the software that lets you
[01:24:40.140 --> 01:24:45.100]   Understand and and share that information with your doctors. That's what makes it
[01:24:45.580 --> 01:24:47.580]   The most important
[01:24:47.580 --> 01:24:53.260]   contribution to society. I think is that it helps us understand our health you can participate in
[01:24:53.260 --> 01:24:59.740]   Studies that are based around the the sensors that are in the apple watch so you can join
[01:24:59.740 --> 01:25:05.740]   Um studies where you can track your blood oxygen you answer these questions
[01:25:05.740 --> 01:25:10.380]   These are all part of things that will inevitably in the future help
[01:25:11.340 --> 01:25:18.620]   Help doctors and scientists better understand our bodies in order to provide the right kind of care and treatments for us
[01:25:18.620 --> 01:25:25.260]   So this is all all of this is all part of what apple watch is doing. So I hands down 100% agree
[01:25:25.260 --> 01:25:31.340]   Again, another reason why I think apple watch needs to be platform agnostic. I don't mean family setup
[01:25:31.340 --> 01:25:37.260]   I mean an android user all by themselves can go by an apple watch and use it and it works really well
[01:25:37.740 --> 01:25:43.980]   And there's a health app for android. I want all of that because I think everybody should have the opportunity to be able to have that kind of technology
[01:25:43.980 --> 01:25:48.460]   I think apple's point of view as well if that's so so important then and red where should be better
[01:25:48.460 --> 01:25:52.380]   That you know, like you guys need to do a better job if you want to
[01:25:52.380 --> 01:25:54.940]   I think they just can't make it independent yet
[01:25:54.940 --> 01:25:58.140]   Like eventually they want it to be like an iphone where you don't have to have any other device
[01:25:58.140 --> 01:26:02.860]   Like the iphone used to be tethered to itunes and you had to have a mac or pc to use your iphone
[01:26:02.860 --> 01:26:04.380]   And then it got
[01:26:04.380 --> 01:26:08.060]   Technologically sound enough that they could untether it and now you just can buy an iphone
[01:26:08.060 --> 01:26:11.100]   And I think step-by-step year over year. We're getting there
[01:26:11.100 --> 01:26:13.020]   It's just it's a way more constrained device
[01:26:13.020 --> 01:26:16.780]   But in a year or two, I fully expect they'll have an apple watch of that and say in this year
[01:26:16.780 --> 01:26:22.300]   The apple watch is fully independent can stand on it. So you want an apple watch go buy an apple
[01:26:22.300 --> 01:26:25.420]   And that's a good thing for apple why because they would sell more watches
[01:26:25.420 --> 01:26:30.140]   I don't know. I don't care whether it's good for apple. I think it's good for human apple cares
[01:26:30.140 --> 01:26:31.340]   I know I agree with you
[01:26:31.340 --> 01:26:35.740]   Comes a platform though like once once you build up the device the device sells other things like you'll
[01:26:35.740 --> 01:26:41.020]   Maybe you won't buy an iphone, but you'll buy air pods and you'll subscribe to apple music and whatever their podcast service
[01:26:41.020 --> 01:26:43.740]   It's a private. Yeah. Yeah
[01:26:43.740 --> 01:26:47.820]   So in a way, that's why apple's itunes was
[01:26:47.820 --> 01:26:52.940]   You know the info on windows in the veg of course it works best with an iphone and with a mac
[01:26:52.940 --> 01:26:54.940]   Right, right. You know, it suits another game
[01:26:55.660 --> 01:27:01.260]   Renee's right is like apple devices contend to be the gateway device for people getting
[01:27:01.260 --> 01:27:07.020]   More and more into the apple ecosystem now. It's either you tried it. You don't like it
[01:27:07.020 --> 01:27:09.820]   You go back to android that and that's fine or
[01:27:09.820 --> 01:27:12.620]   For a lot of people it's also
[01:27:12.620 --> 01:27:18.220]   Oh, wow. Here's this new world that's opened up for me now. Everything I own is going to be apple like I think they're there
[01:27:18.220 --> 01:27:22.780]   There's not a lot of in between with that there. It's usually either I tried it
[01:27:22.780 --> 01:27:28.220]   I don't like it or I tried it and now I want all of the apple devices. So, you know apple wins
[01:27:28.220 --> 01:27:31.820]   That's a good point. That's with things like that. So yeah
[01:27:31.820 --> 01:27:37.260]   With an apple watch it wouldn't take them too long before they say and why am I using this crappy android phone
[01:27:37.260 --> 01:27:43.260]   When I could have a wonderful I would get these extra benefits like I'd have the health out that really thinks way better
[01:27:43.260 --> 01:27:45.660]   You're right. It's a wedge. Yeah. Yeah. Yeah. Yeah. Yeah
[01:27:45.660 --> 01:27:52.700]   Also, I think I think it should be a point of pride for apple because when I if I did if I dained myself to be like the
[01:27:52.780 --> 01:27:56.940]   Holy judge magistrate who is observing all companies and and giving them scores
[01:27:56.940 --> 01:28:00.460]   Feeling after scorecards about how good a job they're all doing
[01:28:00.460 --> 01:28:05.260]   It's it's really great that they make an apple watch that works great with the iphone
[01:28:05.260 --> 01:28:09.820]   It's at a lower level of difficulty to say that i'm going to make an apple watch that
[01:28:09.820 --> 01:28:16.140]   Doesn't require that we've got to tear that into all kinds of other technologies that we can control and operate
